global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
5835.236297724455	n/a	34049982.650281005	n/a	11891.569681182504	n/a	141409429.48241895	n/a	5441.153448436961	n/a	n/a	29606150.849437434	5458.84782990313	9356.874498603544	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00846767	n/a	7.17014352289e-05	n/a	-0.0150917	n/a	0.00022775940889	n/a	0.0256562	n/a	0.00065824059844	n/a	-0.00129541	n/a	1.6780870681000005e-06	n/a	0.00219688	n/a	4.8262817344e-06	n/a	-0.000710447	n/a	5.04734939809e-07	n/a
5748.201693699178	-87.03460402527708	33041822.71144609	7575.022297836776	11672.016554185266	-219.553126997238	136235970.4411749	48203.57557426531	5395.993411516212	-45.16003692074901	2039.4289346834132	29116744.897126373	5413.169664552071	9217.339618297545	1.291263	41.136665	0.17969482	0.091789	-0.0954428205	-0.0497396043	0.1051845804	-0.1209252031	0.0605094953	-0.085145556	0.1179780152	-0.2424832298	0.160096558	-0.0169519996	0.0088317481	-0.080408149	0.016535805	-0.3278869842	0.2869124084	-0.1177843641	-0.003914721	0.0751559537	-0.0495134303	0.0207691726	0.0017649161	-0.0780046628	0.0545968768	-0.1086049484	0.0410827678	-0.0477853525	0.0118274624	-0.1129179274	0.0341682195	-0.0061284676	0.0420952134	-0.001784326	-0.0038741495	0.0071106107	-0.0780792937	0.0471265894	-0.0628273463	-0.0140619837	0.0349127958	0.0380978194	-0.0385764369	0.1233736824	0.005290444	-0.0238331847	-0.0123208892	-0.0141404071	0.0517805865	0.0064260229	0.1724441318	-0.0123817746	-0.0343478121	0.1967376003	0.0395736008	-0.0508384706	-0.0858460567	0.0975390077	0.0202299553	-0.0231464315	-0.0056735228	-0.0216268139	-0.0628217886	0.2026628562	-0.0620227153	0.0022847428	-0.0417662548	0.0423409666	0.0280009107	-0.0755049837	0.0233900674	-0.0642819762	0.0998794268	-0.0208219178	0.0497056477	-0.0427316733	0.0440931852	-0.0502737837	0.063775401	-0.0544284611	0.0437279341	-0.0206499364	-0.0856679028	0.015711865	-0.0572846753	0.0393704609	0.0430772607	-0.0554549787	-0.0249688959	0.104362083	-0.029878317	-0.0045503236	-0.0099390035	-0.0558377714	0.0668486766	0.0212987125	-0.1123045064	-0.0299233717	-0.0773330558	0.1955320326	-0.0580866704	-0.0393188921	0.099672625	0.0765344076	0.0352422648	-0.0134078724	-0.0701998785	-0.0779506962	0.0448344959	0.1066510357	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	-0.0229545	-0.01448683	0.0005269090702499	0.0002098682434488	-0.0656683	-0.0505766	0.00431232562489	0.00255799246756	0.00578008	-0.01987612	3.34093248064e-05	0.0003950601462544	6.5694e-06	0.0013019794	4.315701636e-11	1.6951503580243605e-06	0.00188568	-0.0003112	3.5557890624e-06	9.684544000000001e-08	-0.000992373	-0.0002819259999999	9.848041711289998e-07	7.948226947599996e-08
5755.097181901575	6.895488202397246	33121143.57313145	47.5477575493996	11474.881335791704	-197.13521839356144	131672901.6705008	38862.294331077166	5400.782245430802	4.788833914589304	22.93293026152072	29168448.86256057	5417.522161005811	9030.769116161844	1.10239	35.119591	0.1051004	0.0492058	-0.0500979681	-0.0142171364	-0.1034026794	-0.0429272595	0.1549898968	0.0380848022	0.0520379763	-0.1230859427	-0.0220623287	0.0143711212	0.0446772361	-0.0974070039	-0.1135335533	-0.2318620738	-0.1166000255	-0.0722892417	-0.0067681653	-0.0754394544	-0.078081463	0.1168262686	-0.0027323663	-0.1009808643	-0.0586023527	-0.0714079991	-0.1425688422	-0.0795065425	0.018578754	-0.0746174767	-0.149983143	0.0709636558	-0.0553145016	-0.064369393	0.0597665038	-0.1022458316	-0.0868207795	0.0755897153	-0.011253688	-0.0108952447	0.0836236554	-0.0128398053	-0.037147401	0.0082326347	-0.0078963632	0.0305257271	0.0271986062	0.0546494914	-0.0415925078	0.0491353876	0.1066088973	-0.0266877167	0.1309677138	-0.0077171175	-0.091854407	0.0908843673	0.1391660885	0.0318673823	0.017979467	-0.0133665965	-0.0418470072	0.1885090962	-0.0648710811	0.042627445	-0.0250662912	0.0089727831	-0.0668849585	-0.1245762467	0.0694753928	-0.0730879168	0.1351309018	-0.0394705255	-0.0821053703	-0.0706193777	0.0449985618	-0.0018162116	-0.1527686998	-0.0935332368	0.0093311371	-0.1698239939	-0.0252761869	0.004481117	-0.0544864259	0.0453827019	-0.0032625091	0.0278473005	0.1011292197	0.0240338818	-0.0230626066	0.0052479884	0.0108857863	0.0199411235	0.0542888633	0.0553921414	-0.0566040075	0.0008823098	-0.0871130672	0.0260722779	-0.1528149462	-0.0200975506	0.0657462032	-0.0469023212	-0.1627394844	0.05654986	0.004457743	-0.0034561664	-0.0157035729	-0.1609202094	-0.1252117407	0.0636387175	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	-0.018736	0.0042185	0.000351037696	1.779574225e-05	-0.040337	0.0253313	0.0016270735689999	0.00064167475969	0.0369511	0.03117102	0.00136538379121	0.0009716324878404	0.000616965	0.0006103956	3.80645811225e-07	3.7258278849936e-07	0.00179434	-9.134000000000008e-05	3.2196560356e-06	8.342995600000016e-09	-0.0008065169999999	0.000185856	6.504696712888387e-07	3.454245273603715e-08
5744.654068905922	-10.443112995652882	33001050.371397365	109.05860903997412	11516.280279259425	41.39894346772053	132624711.47045954	1713.8725202435205	5402.409974156823	1.6277287260218145	2.6495008055165994	29186033.52886913	5420.562913183259	9102.508161326796	1.103454	35.153515	0.08697825	0.0402786	-0.0392408174	-0.1222372379	-0.0149985363	-0.0617835593	0.0976724907	-0.0497927172	0.0911077107	-0.111807342	0.0477912285	-0.0885421212	0.0246683303	-0.0329060308	0.040556316	0.01327237	0.1759523007	0.1337220197	-0.0312907534	0.169202504	0.0289432684	0.0311870885	-0.1687167648	0.0092409549	-0.0122705995	0.1296548435	-0.1230442088	-0.0199578878	-0.0338481791	-0.0139250382	-0.0648965266	-0.1200800035	-0.0219402665	0.0716905253	-0.0673815956	-0.0959370252	0.0657318731	-0.050317917	-0.0936755072	0.0167244617	0.0465264381	0.0453441538	0.0241318355	-0.1054350394	0.0135099846	0.0223081887	0.1766618215	-0.0989335194	-0.034958496	0.080517998	-0.0790975952	-0.0932449589	0.0301607238	-0.0875708986	-0.0080375114	0.009188734	0.0344607836	0.0956569486	0.0245572544	0.1207586467	0.0750160252	-0.0044863485	-0.1030285095	-0.0375779931	-0.0851253945	-0.0391476368	0.0531261378	0.1483557514	0.1417131369	0.0164033335	-0.0194340799	-0.0456044809	-0.1805469161	-0.0377223127	0.0520887778	-0.0585699643	-0.0671438916	0.137818995	-0.0345583911	0.0727880119	-0.0080307204	0.1394757362	0.068123917	0.0031974209	-0.0631642781	0.0451671696	0.0123970962	-0.0356335649	0.0260198255	-0.1148096336	0.0175186054	-0.1288088159	0.093966062	-0.0595133016	-0.11575469	0.0441338654	0.0077410945	0.13298406	0.0367035171	-0.0931865343	0.0350572244	0.0095426637	0.0143049475	0.0594320236	-0.0339533947	0.1421991631	-0.0291812568	-0.0938941969	0.0550186505	-0.067882812	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	-0.0139101	0.0048258999999999	0.00019349088201	2.3289310809999997e-05	-0.0600809	-0.0197439	0.00360971454481	0.00038982158721	0.00785805	-0.02909305	6.17489498025e-05	0.0008464055583025	0.000258157	-0.000358808	6.6645036649e-08	1.2874318086400002e-07	0.00154434	-0.00025	2.3849860356e-06	6.25e-08	-0.000749017	5.749999999989997e-05	5.610264662890001e-07	3.3062499999884966e-09
5725.576423701498	-19.07764520442379	32782225.38364644	363.956546545874	11433.925691668246	-82.35458759117864	130734656.72259118	6782.278097313115	5388.029776116745	-14.38019804007854	206.79009567187867	29030864.86832066	5405.009072633854	9036.48713867056	1.258167	40.082314	0.0846381499999999	0.0464579	0.1184449605	0.0064560411	0.1512315593	-0.0470308837	-0.0427379467	-0.1346833465	-0.0654928659	0.1420281014	-0.0044149667	0.104842468	-0.1244612407	0.0373023787	-0.0712536102	-0.0751171671	-0.0738484471	-0.0985334111	0.0503268019	-0.1234833986	0.1303083611	-0.1721914082	-0.0269991966	-0.00871207	-0.0686173273	0.1595578007	-0.09381004	-0.0603760296	-0.0974606512	-0.0348936887	-0.025583458	-0.1235945209	0.1461154582	-0.0117722766	-0.0392923404	0.0271344005	-0.0920621704	0.1548775859	-0.0111120966	0.1048460478	0.0885207333	0.0655458848	0.0291947005	-0.0265197468	-0.0397747705	-0.1277750428	-0.1201530441	0.0624966963	0.0499228928	-0.052376811	0.0455112706	-0.0251523539	0.0459033834	-0.0826557743	-0.1357934399	0.1041450219	0.0128232862	0.1055549028	-0.1200700971	-0.0392371546	-0.0762808614	0.0758942842	0.0755496481	0.0342204157	0.2372494413	0.0279722441	0.1128569578	0.043739611	-0.080971073	0.0061690713	0.0098213454	0.0836989648	-0.1394240682	-0.0820689024	0.0138309462	-0.0984180735	-0.0488702748	0.0746908183	0.1702807077	0.0172013692	0.0319963412	-0.0131214634	-0.0856460491	0.0641672574	-0.0148215898	0.1317686317	0.061227764	-0.053802204	0.1196623274	-0.0226057906	-0.0067871412	0.0859856974	-0.1620174661	0.0471656397	0.0365795996	0.0218561932	0.0106149565	-0.0036926471	-0.0680745568	-0.0371771498	0.1661277283	-0.0738940759	-0.0737184256	0.1087348399	0.1066406437	-0.0751718557	0.0590405689	-0.0290913432	-0.1068119103	0.0336626311	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	-0.0108909	0.0030191999999999	0.00011861170281	9.115568639999998e-06	-0.0227327	0.0373482	0.00051677564929	0.0013948880432399	0.0216958	0.01383775	0.00047070773764	0.0001914833250625	-0.000151177	-0.000409334	2.2854485329e-08	1.6755432355600002e-07	0.00151162	-3.271999999999997e-05	2.2849950244e-06	1.070598399999998e-09	-0.000582411	0.000166606	3.39202572921e-07	2.775755923600001e-08
5731.359123106474	5.782699404975574	32848477.39801581	33.43961240830486	11392.000004273814	-41.92568739443232	129777664.09737456	1757.7632634956608	5385.441176113975	-2.5886000027694536	6.700849974338015	29002976.66138388	5404.429723933048	8979.755841936254	1.137231	36.229572	0.0655419999999999	0.0391186	-0.0028863205	0.1322364277	0.0498157421	-0.1423696138	0.0606409016	0.0203376978	-0.0973886215	-0.0710562332	0.040823925	0.153171412	0.0148155563	0.0042290824	0.0817425147	-0.0653623553	-0.2728289978	0.1408722491	0.0959400544	-0.0510216821	0.0893236712	0.1543997975	0.0050893745	0.0327065639	0.0039106236	-0.1103592148	0.0695475952	-0.0268813126	0.0543596981	0.0158998928	0.0120087585	0.0005112714	-0.031887721	-0.0109945976	0.1079720185	-0.1329174397	-0.0537429517	-0.0267227281	-0.1243886278	0.1512888746	-0.1168111009	0.0789954635	-0.0502182145	-0.0361377504	0.0771900754	0.2291473236	0.0057165021	0.0630914668	-0.0321490715	-0.1997159261	-0.1442391279	-0.1096533888	0.0074276663	-0.0695901059	-0.045598445	-0.0873022511	0.0493108774	-0.1410356363	-0.0591332214	0.0355916522	0.2129968283	0.0120423274	0.1593198278	0.0480032584	-0.0831989762	0.0875160206	0.1154288757	-0.1458144746	0.0318777039	0.0402904041	0.0416483983	-0.0673307455	0.0960061853	-0.016684133	0.027619015	0.0458347959	0.0305312283	0.0091109145	-0.0057008372	-0.1534445413	-0.0018344344	0.0747406552	0.08873272	-0.0726903186	-0.0487658734	0.1580062325	-0.1286739824	-0.0269854797	-0.0169732939	0.016073749	0.0885264196	0.0699567602	0.1961535187	0.1049606439	0.0896478886	-0.129548792	0.205415312	0.1202507539	0.0389623634	-0.0793489297	0.0666812489	0.0804465272	-0.0233218642	-0.1589792453	0.11811614	0.1547599232	0.003901568	0.139451999	-0.0446165631	0.114115021	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	-0.0200868	-0.0091958999999999	0.0004034795342399	8.456457680999996e-05	0.0131414	0.0358741	0.0001726963939599	0.00128695105081	0.0321855	0.0104896999999999	0.0010359064102499	0.0001100338060899	-0.000246793	-9.561599999999996e-05	6.090678484899998e-08	9.142419455999997e-09	0.00140759	-0.0001040299999999	1.9813096081e-06	1.0822240899999992e-08	-0.000582411	0.0	3.39202572921e-07	0.0
5716.527039172447	-14.83208393402674	32678681.389589705	219.99071382601417	11365.185609232332	-26.814395041481475	129167443.9323017	719.0117814406264	5392.727301389261	7.286125275285485	53.08762152715399	29081507.7471491	5408.712023690331	8962.107806032345	1.104218	35.177853	0.1343527	0.0769083	-0.1210722042	-0.0191441942	0.0044599926	-0.0315617802	-0.0548777651	0.0844877847	0.0298977199	-0.0008437576	-0.0399302699	0.0624166959	-0.0878530297	-0.0091217653	-0.0211229169	-0.0079185549	0.0279981785	0.0457700871	0.0996753653	0.1058698401	-0.0738725616	0.1664337351	0.025424708	0.1707068399	-0.156501256	0.0684091788	0.1253762373	0.0144041783	0.1088953625	0.0910469405	0.1231816222	0.0677438059	-0.1104432856	0.0346433423	0.065842392	0.0017466206	-0.1897270056	-0.0522547021	0.0569651746	-0.0564995123	-0.097322986	-0.0462148154	-0.0849881079	-0.0293551279	-0.0112447607	-0.0834150076	0.0390231867	-0.1146576991	1.25586e-05	0.110093764	-0.0215072579	0.0135993337	0.0765248729	0.0524635174	0.1242232447	-0.0136751787	-0.0201442111	0.1014339365	-0.0505778111	-0.08362154	0.0785480644	-0.1237690204	-0.0692395427	-0.0404778579	-0.1597369987	0.1079658125	0.0136122291	-0.0494783611	0.1137704368	0.169535288	-0.0690733073	0.1980740897	0.0413994357	-0.006162727	-0.046343596	0.1306141621	0.1293776917	-0.0470527539	-0.0934430894	-0.1089645589	0.0579517796	0.004289526	-0.0920371796	-0.1448468239	0.0544961241	-0.0617543512	-0.0713052207	0.0499291882	-0.101254997	-0.0330921928	-0.0038915215	-0.0143450384	-0.0298541793	-0.0988883825	-0.1603075189	0.100053283	0.0024220104	0.0154520846	-0.0800735228	0.0104858983	-0.0928692685	-0.0463284434	0.0675611346	0.022355705	0.115418815	0.0216603345	-0.0990050032	-0.0117371229	0.1240450238	-0.0826177566	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	-0.0185426	0.0015441999999999	0.00034382801476	2.384553639999997e-06	-0.0474965	-0.0606378999999999	0.00225591751225	0.0036769549164099	0.0233986	-0.0087869	0.0005474944819599	7.720961161e-05	0.000597242	0.0008440349999999	3.56698006564e-07	7.123950812249999e-07	0.00106769	-0.0003398999999999	1.1399619361000002e-06	1.1553200999999999e-07	-0.000498672	8.373899999999999e-05	2.48673763584e-07	7.012220120999999e-09
5734.486304593707	17.95926542126017	32884333.177572794	322.5352144712712	11396.581633378928	31.396024146595664	129882072.92626992	985.710332213618	5400.701893825777	7.974592436516104	63.59412452853986	29167580.945973333	5418.102112253368	8950.329986708251	1.089456	34.707542	0.05189185	0.0273276	-0.013957561	-0.0625464905	-0.0898395501	0.015754798	0.0919102019	0.019438665	0.0284190084	-0.0232383557	-0.096540021	-0.0264964074	0.1367438964	-0.0584489639	0.0241135021	0.0566329151	-0.0457316831	0.0122595627	-0.0939079054	0.0516461813	0.0094313734	-0.2214724422	0.2598133695	-0.0125208476	-0.0564198088	0.1046127777	-0.0536568466	0.1631320664	-0.0012632465	0.0578563594	0.0452355354	0.0205247559	0.0175720769	-0.0211016774	0.0027772641	-0.0096453932	-0.0610702436	0.0130491671	0.1187046745	0.014293478	-0.0316503377	-0.0048015994	-0.0058662205	-0.1023586152	-0.0169634562	0.0237153921	-0.0779856418	-0.1240115932	-0.1616486208	-0.0338411244	-0.0941256538	-0.0838921338	-0.0205466928	0.0637429582	-0.0588739954	0.0191142383	0.011759571	-0.0272463354	0.0733730458	0.0697154603	-0.130092621	0.117846215	0.0600387422	-0.0006508998	0.0189416139	-0.0776828577	-0.0492764213	0.1200107915	-0.2793906763	-0.0372977625	0.000604937	0.1919104354	-0.1008307271	0.1201054013	-0.0828597093	0.0263431344	0.0484487122	-0.0105674734	0.0505928791	-0.0350097616	0.0038010097	0.0014667292	-0.0320657803	-0.0232519797	0.1128424881	-0.0267173585	-0.0199381581	0.0102219412	0.0019800381	-0.0898696645	0.0397187477	0.0871153859	-0.0257623273	-0.083640557	-0.0877734266	-0.1466590729	0.0870372559	0.1089650939	0.0498752914	0.058664036	0.0080351995	0.0270470345	-0.0141251958	0.0306237199	-0.1289321387	-0.0237025155	0.0793902274	0.0052993627	-0.1394295541	0.0421264833	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	-0.0200414	-0.0014988	0.00040165771396	2.246401440000005e-06	-0.0397381	0.0077583999999999	0.00157911659161	6.019277055999998e-05	0.0285888	0.0051902	0.00081731948544	2.6938176040000023e-05	0.000340012	-0.00025723	1.15608160144e-07	6.61672729e-08	0.00147561	0.00040792	2.1774248721e-06	1.663987264e-07	-0.000582411	-8.373899999999999e-05	3.39202572921e-07	7.012220120999999e-09
5725.177395815043	-9.308908778663865	32777656.21355152	86.65578264948513	11452.23395458629	55.65232120736255	131153662.55057916	3097.180855767456	5399.01694501739	-1.684948808387162	2.839052486885317	29149383.97258491	5417.95087301894	9063.314508278483	1.189199	37.885139	0.04714243	0.0294401	0.1473800143	-0.0948694304	0.1348439327	0.023225936	-0.0531784918	-0.1217581577	0.0485936233	0.1894884089	-0.0660534976	0.1165395487	0.0074933171	0.1589167237	-0.0904886903	0.1401456612	0.0423366286	-0.0726269021	-0.0867777138	-0.1080339234	-0.0027790423	-0.1061546355	-0.0190003599	0.0341068706	-0.0799266779	0.1775601876	0.2158403247	0.0776669262	-0.1432358412	0.0334371217	-0.1693357216	0.2097086704	-0.0895353043	-0.0179921846	-0.081429163	0.0865739404	0.0839741619	-0.0220696444	0.0948775069	-0.1017675772	-0.1482180939	0.0040779038	0.1297888725	-0.1330310794	0.0144747104	0.0331736498	0.1117002379	0.0414540433	0.1482909768	-0.0222906857	0.0912468636	0.034165264	-0.0293134886	-0.0408662186	-0.0482935893	-0.0072626514	0.0324303942	-0.0288836031	-0.0146666636	0.0579580952	0.0773857579	0.122910501	0.0072877873	-0.0890583604	0.1156312259	-0.1086537242	0.0198796998	-0.0226160003	-0.0215185554	0.0724558807	-0.074454324	0.2259709174	0.0982408262	0.1376457303	-0.0212602233	-0.1071693635	-0.2290825993	-0.1151274383	-0.170972083	0.1014424994	-0.0801145506	-0.0080314844	0.011554076	0.0020138635	0.0620808963	-0.1333436465	-0.1788009382	0.0173936573	0.0721738911	-0.1540112145	-0.0077477918	-0.1255992018	0.0295375285	0.0175529438	0.1426712756	0.0527336212	-0.065617924	-0.0843547942	0.0126317465	-0.0166237639	0.0923873906	0.0103093478	-0.0118661439	-0.0560745153	0.0154168622	0.1039535393	0.0012772561	-0.0212462528	-0.1246772604	-0.0840859398	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	-0.0159974	0.004044	0.0002559168067599	1.6353936000000018e-05	-0.0461506	-0.0064125	0.00212987788036	4.112015625000002e-05	0.00775097	-0.02083783	6.007753594090001e-05	0.0004342151591089	0.000647384	0.000307372	4.19106043456e-07	9.4477546384e-08	0.0014852	9.590000000000076e-06	2.20581904e-06	9.196810000000146e-11	-0.000582411	0.0	3.39202572921e-07	0.0
5727.883238495905	2.7058426808616787	32808646.393842336	7.321584613572716	11304.109390165757	-148.12456442053372	127782889.10483363	21940.88658477284	5395.45316871728	-3.5637763001095664	12.70050151722263	29110914.89582134	5413.474553207929	8840.023433154998	1.269839	40.454151	0.05043818	0.0290404	-0.0085113758	0.0774224132	-0.1490845759	0.1574085921	0.1526418841	0.159327497	-0.011133097	0.1228334185	-0.0659737062	0.0114677425	0.1507473043	-0.066737275	-0.1603110379	0.1019847846	-0.0318131184	-0.0569462665	-0.0735556515	-0.0713468588	-0.1047321395	-0.00244667	0.0501662498	-0.0417923536	-0.0465892697	0.0588678986	0.0481045532	-0.0346652461	0.1412821122	0.0520304814	0.0527884649	0.0282081869	-0.1827917451	-0.0667036607	0.0562728024	0.0594532829	0.0951771589	-0.0730138531	-0.0516267897	-0.0728881248	-0.0107307847	-0.0708191872	0.0008363372	0.0628059339	-0.0930493626	-0.0939672202	-0.0896531082	-0.0862606787	-0.0591134706	-0.0214857671	0.1123198935	0.0281941118	0.0872368993	-0.0175216303	0.0264469408	-0.0174104288	0.0154056966	0.0343334981	0.0899141208	0.1355278153	-0.0047965216	-0.1175713471	-0.0516193011	-0.0254105853	0.0387483109	-0.068228553	-0.1121605185	-0.0534831224	0.0051911738	-0.0314411891	0.0178533381	0.1128351902	0.0149105235	-0.0216841631	0.0744918768	0.1327347238	0.0757058632	0.0144166491	-0.1864396597	-0.0250732265	-0.0999919541	-0.076200638	0.0366685477	-0.0124774628	-0.0801306051	-0.0807937457	0.0143534976	0.0341525701	-0.0517950101	0.0560336982	-0.0921879071	0.0279550708	-0.1279430639	-0.1044169722	0.0003586618	-0.0972422545	-0.0658222774	-0.0389077449	-0.0878185346	-0.043767854	-0.0235985883	0.0174273657	0.0413970816	0.0667225317	-0.138508327	0.0916161877	0.0205135111	0.0384513704	0.1156962851	-0.0593854226	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	-0.0118266	0.0041707999999999	0.00013986846756	1.739557263999999e-05	-0.0438018	0.0023487999999999	0.00191859768324	5.516861439999991e-06	0.0342896	0.02653863	0.00117577666816	0.0007042988822769	0.000750233	0.000102849	5.62849554289e-07	1.0577916801000004e-08	0.00124045	-0.00024475	1.5387162024999998e-06	5.990256250000008e-08	-0.000582411	0.0	3.39202572921e-07	0.0
