TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,5,2,2,1,2.550000e+00,1.0,0.0,2.5001355e-06,17.075554,21.076088,21.264658,7.0,22.420511,1.1558532,22.520987,3.7941468,26.316967,5.0,26.317116,27.328974,6.0643153,27.329165,28.33055,--
2,2,4,2,1,4,1.700000e+00,1.0,1.0,--,--,--,28.517817,7.0,29.353592,0.8357761,29.45399,3.2642238,32.720253,6.0,32.72037,33.72702,5.2092047,33.72717,37.72902,--
3,3,1,1,1,1,1.700000e+00,1.0,2.0,--,--,--,37.735397,2.0,38.369637,0.6342396,38.469997,3.4657605,41.936996,3.0,41.93712,42.94204,5.2066436,42.94219,43.943928,--
4,4,5,2,2,2,2.550000e+00,1.0,3.0,--,--,--,44.13427,7.0,44.97051,0.8362403,45.07092,4.1137595,49.18756,5.0,49.18768,50.19309,6.0588202,50.193237,52.19448,--
5,5,3,1,3,2,8.500000e-01,1.0,4.0,--,--,--,52.19738,2.0,52.936913,0.7395305,53.037315,2.5104694,55.550125,7.0,55.550243,56.55672,4.359339,56.556873,58.558926,--
6,6,6,2,3,2,1.700000e+00,1.0,5.0,--,--,--,58.743176,2.0,60.203762,1.4605871,60.30415,2.6394129,62.94581,8.0,62.945934,63.951252,5.2080755,63.9514,65.95268,--
7,7,4,2,1,4,1.700000e+00,1.0,6.0,--,--,--,66.136765,2.0,67.38615,1.2493765,67.48655,2.8506236,70.33889,2.0,70.339005,71.344635,5.2078695,71.344795,75.34605,--
8,8,3,1,3,4,8.500000e-01,1.0,7.0,--,--,--,75.3489,7.0,76.28609,0.9371867,76.38646,2.3128133,78.700676,4.0,78.7008,79.706566,4.357663,79.70672,83.70838,--
9,9,4,2,1,3,8.500000e-01,1.0,8.0,--,--,--,83.89439,2.0,85.03641,1.1420201,85.13677,2.10798,87.24666,4.0,87.24678,88.251236,4.3568473,88.25138,91.253105,--
10,10,4,2,1,1,8.500000e-01,1.0,9.0,--,--,--,91.43883,7.0,92.370415,0.9315905,92.470795,2.3184094,94.79105,6.0,94.79117,95.79517,4.356346,95.79532,96.79694,--
11,11,4,2,1,2,8.500000e-01,1.0,10.0,--,--,--,96.98351,2.0,98.120674,1.1371624,98.22103,2.1128376,100.33502,4.0,100.33514,101.33991,4.356403,101.340065,103.34089,--
12,12,6,2,3,1,1.700000e+00,1.0,11.0,--,--,--,103.526794,2.0,104.869965,1.3431726,104.97037,2.7568276,107.729126,8.0,107.72924,108.734024,5.2072325,108.734184,109.73639,--
