global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
6693.435273292171	n/a	n/a	44802075.75775184	16497.763440678613	n/a	272176198.54459184	n/a	6256.967060851507	n/a	39149636.80058075	n/a	6691.220723295241	10335.721562857514	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.00442311	n/a	1.95639020721e-05	n/a	-0.00895127	n/a	n/a	8.012523461290001e-05	-1.36719e-05	n/a	1.8692084961e-10	n/a	0.0	n/a	0.0	n/a	0.000131461	n/a	n/a	1.7281994521000004e-08	-0.000144999	n/a	n/a	2.1024710001000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6610.188008461879	-83.2472648302919	6930.107101724754	43694585.50721322	16093.555776364034	-404.2076643145792	259002537.5269401	163383.83589064758	6210.293315642151	-46.67374520935573	38567743.06630959	2178.438491867857	6634.183753622482	9396.315590380616	1.959318	68.130867	0.0813276319	0.042948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0170834	-0.02150651	0.0002918425555599	0.0004625299723801	-0.00866342	0.00028785	8.285762250000056e-08	7.505484609639999e-05	0.0298365	0.0298501719	0.0008902167322499	0.0008910327624595	-0.000181083	-0.000181083	3.2791052889e-08	3.2791052889e-08	-0.000129906	-0.000261367	6.8312708689e-08	1.6875568836e-08	-0.000296211	-0.000151212	2.2865068944e-08	8.7740956521e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6591.748624308128	-18.439384153751234	340.0108879696121	43451149.92606809	15941.020867737712	-152.53490862632134	254116146.3056492	23266.8983496402	6223.214251833361	12.920936191209876	38728395.62422186	166.95059205731718	6640.723665313444	9308.60839293861	0.946085	32.897972	0.07215982	0.0405702	-0.0568639569	-0.1240301425	0.0181866048	-0.015953746	0.12606464	-0.0405530604	0.0380704086	-0.0282484436	0.0316207735	-0.0371104652	-0.0020532695	0.0550266005	-0.0516057341	0.0158729602	-0.1550309618	0.0183696678	-0.0239540748	0.142473387	-0.0393791733	-3.14073e-05	0.0008757874	-0.0480875653	0.0496532648	-0.0890628608	0.0677462111	-0.0157592031	0.0474160969	-0.064440072	0.0042218414	-0.0281977346	0.1055560384	-0.0430956461	0.2062109	0.0059143298	-0.0264503297	0.058917898	0.0572927357	-0.0972389595	0.1191784966	0.0301558419	-0.0816838987	0.0273108644	0.0119323432	0.2009358858	-0.0214504693	-0.0534395457	0.0442911357	0.1027318634	-0.128985312	-0.0461564302	-0.0079507773	0.1063779389	0.0018837351	-0.0261651066	-0.1703994987	0.0133767074	0.0765240542	0.0837663268	0.0564150597	-0.0673205454	-0.03344625	-0.0473112975	-0.1049470522	0.0762743808	-0.0404251384	0.0775763212	-0.0020030364	0.1126062129	-0.0983189386	0.0244455747	-0.0813886907	0.0194892552	-0.0433533548	0.0491277954	-0.0361694209	0.0721901365	-0.0879499287	0.0020004937	-0.0134160382	0.0256246002	0.1980364385	-0.0830524124	0.0387504761	-0.0574840406	0.1184440904	0.0066959908	0.0155993746	-0.0112355778	-0.1195751851	0.0694113742	-0.1364412238	-0.1101355272	0.0087298383	0.0333560986	0.0186778364	-0.0580913887	-0.0003874299	0.137238214	0.0202493187	-0.0916418239	-0.0082291768	-0.0036010451	-0.1028576528	0.0404405237	0.1185778806	-0.0719505159	-0.0315653577	-0.0085980586	0.1245053304	0.124477639	0.1244314912	0.1243668939	0.1242838566	0.0	0.0	-0.0174227	-0.0003393	0.00030355047529	1.1512449000000049e-07	0.0234135	0.03207692	0.0010289287966864	0.00054819198225	0.0340513	0.0042148	0.00115949103169	1.776453904000001e-05	-0.00010368	7.740299999999999e-05	1.07495424e-08	5.991224408999999e-09	-0.000466868	-0.000336962	1.13543389444e-07	2.17965729424e-07	0.0	0.000296211	8.7740956521e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6598.366540361338	6.617916053210138	43.79681288733644	43538441.00096005	15953.175977627645	12.155109889932646	254503823.77315572	147.74669643633842	6220.006404773077	-3.207847060284621	38688479.675418094	10.290282762176684	6643.178685710598	9363.947316199912	0.904432	31.449587	0.03858635	0.0215798	-0.0920768182	-0.1613078177	-0.0195638996	-0.068243689	0.1646059051	-0.0882421939	0.0496155321	0.0680128187	0.0411166602	0.0780388818	0.0259808718	-0.0638924009	-0.0775451063	-0.0338865225	-0.0104091926	0.0113251137	0.0106674428	0.0921603363	0.1182556076	0.0648532697	0.0024715003	-0.1934571956	0.032424818	-0.0997485095	0.0377879963	-0.0155140579	0.0623397942	0.0047296783	-0.0936610552	-0.1019876871	-0.0017506104	0.0393066597	-0.0210539764	-0.0632869603	0.0125062737	0.0265250783	0.0622903449	-0.0301546965	-0.0204406648	-0.1665980741	-0.0985020588	-0.0365811878	0.1205008736	0.0315423386	-0.0586412894	-0.0420473236	0.0358016727	-0.0777610095	0.0303320292	0.0917481688	-0.0820752969	0.0352701763	0.0397947631	0.0272679734	0.135777016	-0.0149852451	-0.012820028	0.0262030919	-0.0486256516	-0.006898607	-0.0174055675	-0.0558169245	-0.0887726792	0.114361885	-0.038007875	0.1061507766	-0.1180038501	0.0819376882	0.0218839341	0.1126401735	0.0306031578	-0.027607672	-0.0247130915	0.037987649	0.0628707128	0.0210128091	-0.0494558645	-0.1000075959	-0.0980147042	0.0136732255	0.0060800595	0.0448366542	-0.0537896486	-0.0953849583	0.0166898983	0.1083074129	0.1183796311	0.1546840057	0.0286614615	-0.0513033273	-0.0729463681	0.0925045491	-0.0627263266	0.0951854202	0.0110389806	0.0321564214	-0.1045649255	-0.0053977442	-0.0685475935	-0.0252394313	0.0527820594	0.0570013326	0.1200181166	0.0279725899	-0.0026683165	-0.0208741555	0.0487846038	-0.0074498792	0.1244314912	0.1241823917	0.1237675953	0.1231876554	0.1224433458	0.0	0.0	-0.0135655	0.0038572	0.0001840227902499	1.487799184e-05	0.0236848	0.0002712999999999	7.360368999999926e-08	0.00056096975104	0.0397098	0.0056585	0.00157686821604	3.2018622250000045e-05	-0.000423675	-0.000319995	1.79500505625e-07	1.02396800025e-07	-0.000527114	-6.0245999999999965e-05	3.6295805159999957e-09	2.77849168996e-07	-0.000195746	-0.000195746	3.8316496516e-08	3.8316496516e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6584.945882069451	-13.420658291886866	180.1140689875917	43361512.269783415	15882.333317742748	-70.84265988489642	252248511.61588135	5018.682459567112	6210.116041938665	-9.890362834411462	38565541.25434395	97.81927699630754	6635.393389229757	9527.438288136971	1.277279	44.414505	0.0698927999999999	0.0392022	-0.1154426859	0.0082652326	-0.0378570371	-0.1432492616	0.0602590491	-0.0464416031	-0.0493101031	0.1570604166	0.0137790661	0.0728151879	0.0646951207	-0.0103758225	-0.086223714	0.0116415944	0.0099050921	0.0131348611	-0.0264529725	0.1005568976	0.0842749874	0.0632769417	0.0572524694	-0.0476841083	-0.179801643	0.0176438131	0.0546743316	0.1480795601	0.0466013688	0.1041729505	-0.0645562892	0.0684678766	0.1099638974	-0.1947329768	-0.1080434634	0.0597820983	-0.0523971948	-0.0662917956	-0.1595478117	0.0139880925	0.0274347056	-0.0444411669	0.0563802485	0.005927663	0.0247338838	0.045504472	0.0806056162	0.0701194992	0.0380796098	0.0470035376	-0.0460049958	-0.0880517466	-0.0746028866	0.0684672206	0.0113557731	0.0010432815	0.1972145755	-0.0096530809	-0.0304634147	0.0976381282	-0.0455608398	-0.2096861749	-0.0346501408	0.084967943	-0.0602766425	0.0611021248	0.007836941	0.0621927744	-0.0631793553	-0.024492273	0.0656891074	-0.1122749246	0.0922699909	-0.1594229724	-0.013888088	0.0367303345	-0.0545507019	0.2780711384	0.1254185909	0.0723759545	-0.0008668452	0.0148598368	-0.0072953425	0.0383955989	-0.170581468	0.1409827603	-0.0180731984	-0.0029748773	0.0058254798	0.0358411824	0.0963522457	-0.1090683835	0.017060687	-0.0104187383	-0.0196847733	-0.0091976126	0.0038619946	0.0158720965	-0.0279825082	0.1993522392	0.064819744	0.0236955937	-0.0467860014	0.0186989703	0.1878051839	0.0504663119	0.0420281353	-0.0971878586	0.0322770349	0.0916600973	0.1242838566	0.1235925976	0.1224433458	0.12084036	0.1187895802	0.0	0.0	-0.0139931	-0.0004276	0.0001958068476099	1.8284176000000018e-07	0.0118845	-0.0118003	0.0001392470800899	0.0001412413402499	0.0100847	-0.0296251	0.00010170117409	0.00087764655001	-0.000154892	0.000268783	2.3991531664000003e-08	7.224430108899999e-08	-0.000465211	6.190299999999998e-05	3.831981408999998e-09	2.1642127452100003e-07	-0.000425856	-0.00023011	5.29506121e-08	1.81353332736e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6574.862885576458	-10.082996492992606	101.6668182777012	43228821.96413079	15895.468611156166	13.135293413417456	252665922.3682509	172.53593305656804	6217.624012799067	7.507970860401656	38658848.36453557	56.36962644064038	6639.950315648962	9209.14943876928	1.302366	45.286831	0.05167229	0.0297797	-0.0029092175	0.0425864061	0.0923880388	0.015066769	0.0280428375	0.0600324868	-0.0617438336	-0.0654050494	-0.0698460065	0.0128008834	-0.0041007576	0.0388141534	-0.1231389254	0.0351776472	-0.022243531	0.0174357815	-0.0238668235	0.0024109471	0.0690965467	-0.0369557894	-0.1189227976	0.1325952903	-0.0560555462	0.0474763043	-0.0790482983	-0.0768870947	-0.0528166125	0.0480292155	0.1056854558	-0.0778135488	0.0005747881	0.0771972248	0.0931965723	-0.0614978749	-0.1482717508	-0.0491178512	0.0551550459	-0.0934879182	0.0411648495	0.1337891804	-0.1369223511	0.031772276	0.0399686012	-0.0591758005	-0.1030312264	-0.1783970004	-0.0644616861	-0.0167365856	-0.0590480279	0.0212873404	0.0250311197	0.0720896172	-0.1595922376	-0.0988927595	-0.0860669827	-0.0307700957	-0.0391177234	-0.012343491	0.0498544547	0.0036313475	-0.0185118522	0.030018092	-0.0364552868	-0.1098359037	0.041483079	-0.0494638819	-0.0848390572	-0.0859265779	-0.0082113469	-0.0465294249	-0.0034156184	0.020738874	0.1298187356	-0.070582251	-0.018880245	-0.0356859381	-0.0885582225	-0.0668728381	-0.0281908959	-0.0845530378	0.1460385811	0.1238619406	0.1057779867	0.0054792043	0.0678320195	-0.0117825188	0.0291870966	-0.1503156458	-0.1006756922	0.1332026335	-0.1454996569	0.0353668891	-0.025383972	0.0102299692	0.112934236	0.0916771199	0.0933537617	-0.0212222589	-0.0089108084	0.0665372793	0.114433468	-0.0184911399	-0.1690127815	0.0884496375	0.0127907574	-0.0114686837	0.0133577264	-0.0042519461	0.1240625143	0.1227096555	0.1204658081	0.1173472644	0.1133766681	0.0	0.0	-0.0160327	-0.0020396	0.00025704746929	4.159968160000003e-06	0.00217781	-0.0097066899999999	9.421983075609998e-05	4.7428563961e-06	0.0388553	0.0287706	0.00150973433809	0.00082774742436	0.0	0.000154892	0.0	2.3991531664000003e-08	-0.000533427	-6.821599999999996e-05	4.653422655999994e-09	2.84544364329e-07	-0.000425856	0.0	0.0	1.81353332736e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6547.178022055074	-27.684863521384614	766.4516681976925	42865540.05248099	15870.51188735017	-24.956723805995352	251873147.56652308	622.8380631287351	6222.537175617846	4.913162818778801	38719968.90194611	24.13916888383045	6650.956443248169	9121.74259248077	0.93444	32.493031	0.0144959799999999	0.00895072	0.0375104883	0.029235295	0.0213297252	0.0766703468	-0.0608299023	0.0364120734	0.0108815254	-0.0571771785	-0.0651169973	0.0340223535	0.015271514	0.0696106597	-0.1007050398	0.0398984281	0.0535976271	-0.0122595781	0.0006996608	-0.0967376796	-0.0707852435	-0.1228409946	-0.0948895252	0.0661929468	0.0659740166	-0.0062845522	-0.1257063435	-0.0203513085	-0.037858352	-0.0958343704	0.1173444016	0.0944069541	0.0034017191	-0.0648027018	-0.1425466322	0.0184958738	-0.0007878322	0.0236205723	0.0070773552	-0.0477961111	-0.0077545299	0.0356228646	0.004833625	-0.0602741094	0.1581960116	-0.0818268041	-0.0997975098	-0.1678518616	0.0123838008	-0.0568904749	0.0067933853	0.0934501951	0.0549811489	-0.1258255309	-0.0391413642	-0.0295668952	-0.002354698	-0.0765505459	0.1466131408	-0.169104375	-0.0851129727	0.0491955724	0.1613296454	-0.0161257459	0.0744726156	-0.082623467	0.0251700751	-0.0451674874	0.0332453432	-0.0463989129	-0.0746439362	0.0436081047	-0.0945778672	-0.0041922687	-0.0217208076	-0.141814755	-0.0840264624	-0.052344831	-0.0679346921	0.0888234875	0.116112924	-0.0349733706	-0.1011927706	0.0738982478	-0.060288055	-0.0197053701	-0.0141027458	-0.0221738754	0.0444994652	-0.0309966945	0.0468594603	0.064438764	-0.1567295613	0.1020055435	-0.0151474946	0.0309736257	0.0637743985	0.1022801706	-0.058470319	-0.2121405334	-0.0548484061	0.0227513755	0.0119817351	-0.247216709	-0.0210319822	-0.038470818	-0.0603714958	0.0418839394	-0.0129164449	-0.0668426491	0.1237675953	0.1215356597	0.1178455331	0.11274149	0.106284769	0.0	0.0	-0.0160219	1.080000000000178e-05	0.0002567012796099	1.1664000000003846e-10	0.00954954	0.00737173	5.43424031929e-05	9.11937142116e-05	0.0418998	0.0030444999999999	0.00175559324004	9.268980249999991e-06	3.38407e-24	3.38407e-24	1.14519297649e-47	1.14519297649e-47	-0.000452048	8.137899999999997e-05	6.622541640999995e-09	2.04347394304e-07	-0.000425856	0.0	0.0	1.81353332736e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6518.013704670154	-29.16431738491974	850.5574085283318	42484502.65426794	15851.884229410276	-18.62765793989456	251282233.62262625	346.9896403257169	6206.16577989697	-16.371395720875626	38516493.68756416	268.02259784950473	6634.409435537148	9004.108768597254	0.934388	32.491222	0.06380074	0.0303814	0.091694384	0.0501749309	-0.0414761847	0.0836328226	-0.1087390084	0.0399135468	0.0420427262	-0.0687480109	-0.0136592539	-0.0072140913	0.0162255076	0.0251496642	-0.0782359886	-0.0774656655	0.0320216907	0.0478332144	-0.0275198227	-0.0574511839	0.0736124121	-0.0443702882	0.0791560625	0.0997521198	-0.0141456893	0.0931933516	0.0297931461	-0.2668233739	-0.048163217	0.0077963581	0.0319831158	0.161020519	0.0033587698	-0.0107607882	0.0611941623	0.1005751253	-0.0704968922	0.0574482524	-0.0642559629	0.0355590483	-0.1302535622	-0.038794209	0.0333342517	-0.0879605572	-0.0496330904	-0.028643164	0.0103035076	0.0048855404	-0.0513343339	-0.0756748954	0.0535214684	0.0282125749	0.0464426529	0.080665636	0.0399398983	-0.0561591259	0.0299671459	0.0193209787	-0.1777556758	-0.0593322337	-0.019581059	-0.0766697276	-0.2256606586	-0.0505959679	0.0780594109	-0.069629034	-0.0109932887	-0.0281653821	-0.0180047894	0.020746957	0.1229288846	-0.0812800792	-0.019907012	0.1319241281	0.1239876548	-0.1649598183	-0.0408244576	-0.0389323791	0.0599427881	0.068381137	0.0995007438	0.1624605713	0.064068589	-0.062325644	0.016715369	-0.0100598846	-0.0784005784	-0.1167474696	-0.0721061168	0.0643884966	0.0166300608	0.025134665	0.0652022679	0.0642503167	-0.1249797349	0.0304280081	-0.0625332572	0.0200198339	0.0926603646	-0.0390617631	0.0362439399	-0.053808896	0.0547629969	0.0599006515	-0.0433871096	0.0630881088	-0.1015791947	-0.0939536019	0.078736076	0.1056591954	0.1233992748	0.1200733947	0.1145965013	0.1070667085	0.0976189063	0.0	0.0	-0.0208194	-0.0047975	0.0004334474163599	2.301600625e-05	-0.0141179	-0.0236674399999999	0.0005601477161536	0.00019931510041	0.0575493	0.0156494999999999	0.00331192193049	0.0002449068502499	0.000192028	0.000192028	3.6874752784e-08	3.6874752784e-08	-0.00042064	3.140799999999997e-05	9.86462463999998e-10	1.7693800960000002e-07	-0.000596146	-0.0001702899999999	2.8998684099999994e-08	3.55390053316e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6516.917656744616	-1.096047925538187	1.201321055076563	42470215.74478973	15853.109667364315	1.22543795403908	251321086.1254799	1.5016981791994866	6192.473273577813	-13.692506319156564	38346725.24397552	187.48472930014245	6615.98985159452	8976.154879602711	0.8574429999999998	29.81563	0.043622002	0.0225438	0.0911463922	0.0647012148	-0.0163726348	0.0777030575	-0.0982235146	0.0563847318	0.0205061381	-0.0611058289	-0.0102184147	-0.1034487053	-0.0287697413	0.0007293871	-0.0419527835	-0.0012116348	0.0396417313	0.0688056196	0.1808097423	-0.0907449387	0.1151979932	-0.1323145463	0.066452275	-0.0428059342	-0.1012224091	-0.0196200337	0.0108741049	0.0179922037	-0.048620428	0.0455252029	-0.0326704416	0.0944614131	0.0945456623	0.0212920329	-0.0377852808	0.0158533707	0.0654928226	0.0134613678	-0.1482557353	0.2234212555	-0.053863606	-0.0508172566	0.0712400994	-0.0180124369	-0.0516976278	0.0335683451	-0.0224694868	0.0472361985	0.1135501662	-0.0156412178	-0.195258522	0.0527063063	0.001545965	0.0215684615	-0.0472867564	0.0129124125	-0.0136810117	-0.0594604496	0.0332028799	-0.1889100978	-0.0214622323	-0.0173037916	0.0046175447	0.0836304624	0.0439627787	-0.0352325407	-0.0481275051	-0.1608750508	-0.0800814436	0.1239083884	0.1315397778	0.073129505	3.43514e-05	-0.1116702351	0.0468952355	-0.0019618906	-0.0381364822	0.0102026479	0.089861314	0.1467771591	-0.0613382439	0.0333601057	-0.0136517798	-0.0538114754	-0.0684103005	0.0911014204	-0.1449541656	0.0182920136	-0.1411178945	0.0839384244	0.0662774345	0.0968971024	0.0164076645	-0.0641933959	0.0174966	-0.076672098	-0.0116789849	0.0381032852	-0.1548888734	0.0857141872	-0.0805554291	0.0094481132	0.0438365029	-0.141869615	-0.0070861595	-0.1126323762	-0.1097963401	-0.0666775609	-0.0081686516	-0.0087953708	0.122957771	0.1183263288	0.1107360475	0.1003767277	0.0875074121	0.0	0.0	-0.0194831	0.0013362999999999	0.00037959118561	1.7856976899999962e-06	-0.000379898	0.013738002	0.000188732698952	1.44322490404e-07	0.0679325	0.0103832	0.00461482455625	0.00010781084224	0.0	-0.000192028	0.0	3.6874752784e-08	-0.000419668	9.720000000000171e-07	9.447840000000331e-13	1.76121230224e-07	-0.000425856	0.0001702899999999	2.8998684099999994e-08	1.81353332736e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6532.799214126438	15.881557381821947	252.22386487210323	42677465.572091	15837.825477987926	-15.284189376388897	250836715.87120348	233.60644489331915	6215.637818441364	23.164544863550876	38634153.49003852	536.5961387354612	6637.951522915509	8993.591040833344	0.915316	31.828049	0.054100552	0.0297709	0.060599982	0.0187849857	-0.005639674	0.092443964	-0.0633449627	0.0248110446	0.0079350015	-0.0874768822	0.0105070002	-0.1403197459	-0.0441545258	-0.0335635323	-0.0083388572	-0.0198111609	0.0834594104	-0.0099879629	-0.0557059015	-0.0439132287	-0.208217134	0.0550593401	0.0838056114	-0.0327421648	0.0601338548	0.0725310133	-0.0064436947	0.0888575807	0.0207448091	-0.1037471341	-0.0711863052	0.0584043189	0.0612226186	0.0255465509	-0.0761295765	0.0035092446	-0.0015333463	-0.099602187	0.020373653	0.085678673	-0.0358298655	0.0514963303	-0.0558986542	0.0008223441	-0.0987072889	0.1276434943	0.1092908881	0.0472789281	-0.2992011333	-0.022655032	-0.0063986622	-0.0040435705	-0.0772822682	-0.0215260035	-0.16621889	-0.0826549631	0.0410214929	0.0365077533	0.1096308376	-0.1064153807	0.0280052896	0.1228951103	-0.0730359843	0.0594652214	0.0291725569	-0.0584468551	0.0210317604	0.0204763284	0.1985440548	-0.0211385265	-0.0467472997	-0.0359954629	0.0642968399	0.0408277215	-0.1369486134	0.0530943739	-0.0332925713	-0.056575743	0.0175057255	0.1266999781	-0.055083453	0.0410137617	-0.0878892107	0.0208265955	-0.0289357361	0.0853459655	-0.0765209233	0.062658146	0.036177933	0.0001307037	-0.1460898538	-0.1031108397	0.0847441527	-0.1264958996	0.0580843536	0.1887214116	-0.0066920471	-0.0303053283	0.1498110396	0.0390221711	-0.0697503898	0.1184271936	0.1195340682	-0.0704754746	-0.066630941	-0.0215838335	-0.0646681879	-0.0674828521	-0.0881190488	-0.1820697798	0.1224433458	0.116298606	0.106284769	0.0927349816	0.0761000269	0.0	0.0	-0.0168237	0.0026593999999999	0.00028303688169	7.072408359999996e-06	-0.0141212	-0.013741302	0.0001888233806552	0.00019940828944	0.0574282	-0.0105043	0.00329799815524	0.00011034031849	0.000428396	0.000428396	1.83523132816e-07	1.83523132816e-07	-0.000535183	-0.0001155149999999	1.3343715224999991e-08	2.86420843489e-07	-0.000425856	0.0	0.0	1.81353332736e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
