TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,5,2,2,2,2.550000e+00,1.0,0.0,2.4000183e-06,62.641106,66.64151,66.84064,7.0,67.36931,0.5286732,67.46974,4.4213266,71.89404,5.0,71.89419,72.90104,6.060406,72.90123,74.90243,--
2,2,2,1,2,3,2.550000e+00,1.0,1.0,--,--,--,74.90933,7.0,75.73871,0.8293779,75.8392,4.120622,79.96251,5.0,79.96262,80.96827,6.0589356,80.96843,83.969505,--
3,3,3,1,3,2,2.550000e+00,1.0,2.0,--,--,--,83.97127,7.0,84.602196,0.6309314,84.70256,4.3190684,89.02377,3.0,89.0239,90.030945,6.0596833,90.0311,92.03262,--
4,4,6,2,3,1,1.700000e+00,1.0,3.0,--,--,--,92.22721,2.0,92.85196,0.6247414,92.952324,3.4752586,96.429436,8.0,96.42956,97.434654,5.2074437,97.43482,98.436584,--
5,5,6,2,3,2,1.700000e+00,1.0,4.0,--,--,--,98.626335,2.0,99.25201,0.625674,99.352356,3.474326,102.82978,8.0,102.829895,103.83363,5.207297,103.83378,105.83548,--
6,6,1,1,1,1,1.700000e+00,1.0,5.0,--,--,--,105.83834,7.0,106.5692,0.7308589,106.6696,3.369141,110.042206,6.0,110.04233,111.04952,5.2111807,111.04967,112.05149,--
7,7,4,2,1,3,8.500000e-01,1.0,6.0,--,--,--,112.24173,2.0,113.5858,1.3440722,113.68616,1.9059278,115.593735,1.0,115.59386,116.59876,4.3570323,116.598915,119.600136,--
8,8,3,1,3,2,8.500000e-01,1.0,7.0,--,--,--,119.60305,2.0,120.135895,0.5328472,120.23625,2.7171528,122.95637,9.0,122.95648,123.96161,4.3585567,123.961754,125.96448,--
9,9,3,1,3,4,1.700000e+00,1.0,8.0,--,--,--,125.96618,7.0,126.60214,0.6359692,126.70249,3.4640307,130.16841,4.0,130.16853,131.17316,5.2069793,131.17332,135.17451,--
10,10,6,2,3,1,1.700000e+00,1.0,9.0,--,--,--,135.362,2.0,135.98636,0.6243507,136.08669,3.4756494,139.5635,8.0,139.56363,140.56812,5.2061143,140.56827,141.56941,--
11,11,3,1,3,2,2.550000e+00,1.0,10.0,--,--,--,141.57222,2.0,142.40231,0.8300939,142.5027,4.119906,146.62344,6.0,146.62357,147.63158,6.0593514,147.63171,149.63354,--
12,12,3,1,3,3,2.550000e+00,1.0,11.0,--,--,--,149.63525,7.0,150.56847,0.9332119,150.66881,4.016788,154.68713,4.0,154.68726,155.69177,6.0565195,155.69194,158.6939,--
