global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
5442.256379379093	n/a	n/a	29618154.49889244	10110.073387119644	n/a	n/a	102213583.89294489	4918.449762605749	n/a	24191148.06727655	n/a	5053.658899727073	8373.246499529192	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00276365	n/a	n/a	7.637761322499999e-06	-0.0564843	n/a	n/a	0.00319047614649	0.000533013	n/a	n/a	2.841028581690001e-07	0.000741827	n/a	n/a	5.503072979290001e-07	-0.000846196	n/a	n/a	7.16047670416e-07	0.0	n/a	0.0	n/a
5391.043566474808	-51.21281290428488	2622.7522055692875	29063350.73562942	9844.747090118495	-265.3262970011492	70398.04388034204	96919045.26839656	4899.293513370115	-19.15624923563428	24003076.930150483	366.9618847777388	5030.728442170643	8068.305819979149	1.264545	46.570648	0.136672737	0.0710505	-0.0802281654	-0.0781001093	0.023112403	-0.2958955696	0.0002546988	0.2173618317	-0.0903470239	0.0700142444	-0.0680256742	0.2945534231	0.1865438488	-0.2828323059	0.0481964099	-0.0282263165	0.3544656164	-0.0643440365	0.0973108735	-0.0058144597	0.065007906	-0.0115851979	0.1736286258	0.2251703355	-2.6237e-06	0.1564528054	-0.0878926812	-0.01358759	0.1266643153	-0.0754616617	0.0838992212	-0.082614108	0.0629548275	-0.0096773994	0.0401576168	-0.2137693152	0.0146721421	-0.0624583538	0.0018526783	-0.0351608061	0.0920277382	-0.0455027239	0.169535665	0.0950447513	-0.0743815465	0.1453280503	-0.1575303288	-0.0380002578	0.091464903	0.0797488911	-0.070054525	-0.0304330656	-0.0183749804	0.0342946087	0.0135130174	0.0867150245	-0.180786231	0.1547912014	0.0328269072	0.0394104423	-0.0214775716	-0.0634267746	-0.0262705948	0.1611326049	-0.0178651224	-0.1467655612	0.1743663157	0.0287350019	0.0088575455	0.0095135195	0.1420289247	-0.0496811918	0.0023150749	-0.0344034242	-0.0103218445	0.1437367844	-0.1483652221	0.0928144907	-0.0287969864	0.1004083782	-0.2008560512	0.1137363601	-0.0605837298	0.1488556028	-0.0427397005	0.0045680668	-0.0316055496	0.0431087424	-0.1782798231	0.1788769844	-0.0584462384	-0.0154366325	0.1917264912	-0.0015366225	-0.0011354035	-0.0798418068	0.0284603732	0.0121705451	0.0696596651	-0.0881467452	0.0144010102	0.0281349991	0.148750919	-0.0818120203	-0.1520459713	0.032060223	0.0357692639	0.0118577138	-0.0456489748	-0.0280778489	-0.0192851899	-0.0263930283	0.147582594	-0.215165153	-0.0045315814	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	0.0167605	0.01399685	0.0001959118099225	0.00028091436025	-0.114501	-0.0580167	0.00336593747889	0.013110479001	0.0110062	0.010473187	0.0001096876459369	0.00012113643844	0.000483412	-0.000258415	6.6778312225e-08	2.3368716174400001e-07	-0.000585045	0.000261151	6.819984480100002e-08	3.42277652025e-07	0.000564154	0.000564154	3.18269735716e-07	3.18269735716e-07
5401.44936746279	10.40580098798182	108.28069420148344	29175655.269264176	9827.869711507936	-16.87737861055939	284.8459087641676	96587023.06637508	4903.4447995084165	4.151286138301657	24043770.901826136	17.233176602055483	5029.973170772542	8246.90017416926	1.286308	47.372124	0.14412436	0.111855	0.1030736606	0.0170083198	-0.1040531329	-0.1811595583	-0.1118314066	0.1988520085	-0.0112262476	-0.1373018638	-0.0332387043	-0.0177746747	-0.1280181146	-0.0989049712	-0.1912513023	-0.0923011935	0.1043360027	-0.0438846286	0.0565049707	0.0037449853	-0.0493696141	-0.0409658342	0.1012312724	0.0004350726	0.0043352075	-0.1806346924	-0.0284134796	0.1167100112	0.1316908836	-0.0110884819	0.1493599214	-0.0022197843	-0.0222076784	0.0521554427	-0.1037436304	0.0807722369	0.0114476883	0.0166622666	0.0472396374	-0.0230527257	0.0017960641	-0.0322689236	0.0561427175	0.1141730647	-0.1041117924	0.0014056887	0.0165383725	-0.0436008178	-0.1491208242	0.1097045487	-0.1611961836	-0.1039602918	0.0691019479	-0.0553255738	-0.0026665321	0.0489307342	0.0024724366	-0.1025032236	-0.0661719081	0.0137550989	-0.166982667	-0.0035550958	0.1028791824	-0.0951569406	-0.0170195243	0.0205236032	0.0687927468	0.0350606028	0.0352253496	-0.1409934277	-0.1728707209	0.0374513824	0.0303075952	0.152092917	0.0029449746	0.1257428342	-0.0363705935	0.1335258249	0.014472561	-0.1077538685	0.0092648422	-0.0704129055	-0.0304653107	-0.0100685174	-0.0602026097	0.0062157398	0.0013659678	-0.0438336137	0.0202788438	0.0824847671	-0.0983293194	0.1098929283	0.0058815697	0.0006746265	0.119190836	-0.1579286441	0.0212951861	0.045164385	0.0673143088	0.088102964	0.139695546	-0.0122734446	-0.0221812351	0.058235258	0.0752123778	0.1237062983	0.142822918	-0.0001022798	0.1403047969	0.0866043311	-0.0166913272	-0.0167386393	-0.1259126121	-0.0740968847	-0.0700005769	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	0.00690022	-0.00986028	9.72251216784e-05	4.76130360484e-05	-0.00272146	0.11177954	0.0124946655626116	7.406344531600001e-06	0.00127336	-0.00973284	9.472817446560004e-05	1.6214456896e-06	0.000325982	-0.00015743	2.478420490000001e-08	1.06264264324e-07	-0.000585045	0.0	0.0	3.42277652025e-07	0.00046655	-9.7604e-05	2.176689025e-07	9.526540816e-09
5374.167669907538	-27.28169755525232	744.2910214962606	28881678.144279413	9785.907774050613	-41.961937457323074	1760.8041951722932	95763990.96222422	4903.2050680400325	-0.2397314683839795	24041419.93925346	0.0574711769335389	5029.3678751763855	7999.543588192232	1.106346	40.744503	0.06920301	0.0371912	0.1405497863	0.0187966908	-0.002803957	0.0565839751	-0.0528776706	0.0941420493	0.0799889552	-0.1165107534	-0.0634146818	-0.0733065896	-0.1682644272	-0.1011132134	-0.0565942557	-0.0059639792	0.01700115	-0.0705080109	0.1527619419	-0.0128560273	0.0786936965	-0.0028062522	-0.0058626245	-0.0570971891	0.0957139285	-0.0441603768	0.082427728	-0.0283675644	-0.0911284185	-0.0723526738	0.0034193798	-0.0859527052	0.0295027022	-0.161940668	-0.218488963	-0.0678411142	0.0253595371	0.0912704979	0.1547210544	0.0132363976	0.034360517	0.0981073095	-0.05005151	0.0315001627	0.0420262683	-0.2170569092	0.0171701984	0.0164894266	0.0328123704	0.0187627128	0.0252924672	0.1669775347	0.0438763841	0.0491288232	-0.0270790932	0.0416880472	0.1147590597	-0.0386807695	-0.0924029312	-0.0564534898	0.0706589051	0.0767771838	0.0063432903	-0.0556990469	0.0026042682	0.0446880236	0.0079261459	0.0175834249	-0.0660640884	-0.0371210001	-0.0767000603	0.1101388675	-0.0771417908	-0.0185743377	-0.0103538166	-0.0674040861	-0.092109467	-0.0066035497	0.0702631788	0.1391936163	0.0370308022	-0.2104697472	-0.0774377726	0.1082851264	-0.0560014895	0.1291255051	-0.0259914854	0.0580657062	0.0906069874	-0.1474935704	-0.0765581253	0.0494167314	-0.0402969107	-0.048299755	-0.1701078025	-0.0296163534	-0.0745109082	-0.156459967	0.0008100133	0.0408992323	-0.0192141919	0.0585347546	-0.0958702887	0.0607689061	0.1018689532	0.0254786692	-0.1268222233	0.0665642866	-0.0060739489	0.0338421594	0.0199308588	0.0060770814	-0.0948286185	0.0263417608	-0.0231320334	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	0.00805145	0.0011512299999999	1.3253305128999992e-06	6.482584710249999e-05	-0.030903	-0.0281815399999999	0.0007941991967715	0.000954995409	0.0143295	0.01305614	0.0001704627916996	0.00020533457025	0.000262686	-6.329600000000001e-05	4.006383616000002e-09	6.9003934596e-08	-0.0008861309999999	-0.0003010859999999	9.06527793959398e-08	7.852281491608228e-07	0.00029465	-0.0001719	8.68186225e-08	2.954961e-08
5364.085986613197	-10.08168329434102	101.64033804739478	28773418.471780077	9737.211495006084	-48.69627904452864	2371.327592782599	94813287.69847862	4897.25944927117	-5.945618768862914	23983150.11347576	35.35038254465496	5024.83018035085	7986.983760863479	1.104846	40.689262	0.05932135	0.0283164	0.0931706493	-0.1242243265	0.0922534696	0.0730828039	-0.0501678621	-0.0241826865	0.1279705903	-0.0566194348	-0.0752645776	0.0042450498	-0.0077261907	-0.0470210218	-0.2367162564	0.0862186321	-0.0412007868	-0.190688892	0.0410650489	0.0600888535	-0.0051573001	0.0436543296	0.043425683	0.0056610398	0.1361215266	-0.0223245125	0.1151325071	-0.087101339	-0.0839777801	-0.1202742765	-0.1208320661	-0.1395793502	-0.1097945613	0.0139993999	-0.077778481	0.0695959238	0.0966032337	-0.064566081	0.0642563967	0.0014616066	0.0278397071	-0.062334059	-0.053085681	-0.127228767	0.0514727658	0.1278847535	-0.041391904	-0.1420976673	-0.0560110414	-0.0027908951	0.0755407349	0.0011999627	0.0078839343	-0.030723904	-0.0229404942	-0.0747854189	0.0356803141	0.0309286772	0.0496605931	0.1472685596	-0.0155787318	-0.0295187374	-0.0954630857	-0.0090060517	-0.0783294044	-0.0491677957	0.0722610336	0.0787048079	0.0061227691	-0.1552787981	-0.0421810635	0.1470987988	-0.0903219255	-0.0776431423	-0.0708830527	-0.0773679885	-0.158605041	-0.1607233264	-0.0635305424	0.0180302011	-0.032667147	-0.0614457315	-0.0006177572	0.004849793	-0.0744645213	-0.0174413794	-0.0114596154	-0.1333153165	0.0307562734	-0.0234729672	0.1655023205	-0.0818793642	0.052907692	0.1213855603	0.0124562137	-0.0268488355	-0.011685593	0.0771210767	-0.00560546	0.0950289501	-0.0863790381	-0.0111235065	-0.0355758502	0.0024174975	-0.0753676292	-0.0560041718	-0.0012064831	-0.1392594604	-0.09212109	3.96564e-05	-0.0530474928	0.0024246862	-0.0777482582	-0.1164762457	-0.1052136371	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	0.0065357	-0.0015157499999999	2.2974980624999997e-06	4.2715374490000005e-05	-0.0338084	-0.0029054	8.441349160000015e-06	0.00114300791056	0.038156	0.0238265	0.00056770210225	0.001455880336	0.000416496	0.00015381	2.36575161e-08	1.7346891801599997e-07	-0.000585045	0.0003010859999999	9.06527793959398e-08	3.42277652025e-07	0.000461228	0.000166578	2.12731267984e-07	2.7748230084000005e-08
5358.864656616131	-5.221329997066277	27.262286938264133	28717430.40792952	9706.54867001866	-30.66282498742476	940.20883620944	94217087.083441	4892.8687796056565	-4.390669665513087	23940164.894439746	19.27798011165681	5022.10533909532	7919.178591282393	1.183512	43.586361	0.03641087	0.0174504	-0.0791905522	-0.0260776214	0.0138956429	-0.0610980159	0.1244225835	-0.0171386016	0.0540184729	0.1506023951	-0.1208857557	-0.0682592882	0.0557899384	0.1444071614	-0.1016895094	-0.1338888795	0.0402962853	0.0749464788	-0.0034722293	0.0790734794	-0.1008182094	0.0840144764	-0.0163455851	-0.0618836027	0.0520105378	0.0051657297	-0.0229111429	0.0418615621	0.0273530291	0.155651663	-0.0003796883	0.0415363615	0.1402519485	-0.026056843	0.0913253231	-0.0328755962	-0.0119437274	0.0301398665	-0.1969032266	-0.0842785394	0.0034307923	-0.1204844048	-0.2085802582	0.0657386796	-0.0289294336	-0.0569342167	-0.0232783416	-0.0835071343	-0.1460608658	0.0841218601	-0.0623750527	-0.028947026	-0.1011439957	0.0742510076	0.1103614639	0.1739934716	0.1353078476	0.0907763591	-0.0129348998	0.0111156834	0.1070428955	0.0977518881	0.0025307168	0.1149866193	0.0405278761	0.0006288701	-0.0592876842	-0.0639765434	0.0978495489	0.034145819	0.1044912189	0.0183387866	0.016819359	0.0514039715	-0.0168750736	0.0367235501	0.1742818015	0.0537707672	0.1823225562	0.0533481533	0.0231902676	0.0674735351	0.0273717855	0.0007067826	0.0641500633	-0.1902834829	0.0214388113	-0.1143245389	0.1052129313	0.0724009534	-0.0026852155	0.0510990372	-0.0221432334	0.0121898019	0.0345886777	-0.1975865419	-0.01639877	-0.0093767016	-0.009416929	-0.0978691119	0.0586463444	0.0926167299	-0.0956686076	-0.082548825	0.0377093432	0.0599683517	-0.209311957	0.0247127423	-0.0682124469	0.0096220219	0.0001532516	0.0857053069	0.0976244444	0.0083934766	0.0078998802	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	0.00953832	0.0030026199999999	9.015726864399996e-06	9.09795484224e-05	-0.0396861	-0.0058777	3.4547357289999995e-05	0.00157498653321	0.0433798	0.0052238	2.7288086440000008e-05	0.00188180704804	0.0007276449999999	0.0003111489999999	9.68137002009378e-08	5.294672460248544e-07	-0.000678563	-9.3518e-05	8.745616324000001e-09	4.60447744969e-07	0.00041976	-4.146800000000002e-05	1.761984576e-07	1.7195950240000015e-09
5373.261403450294	14.396746834163425	207.2663194069945	28871938.109808624	9750.297269529732	43.748599511072825	1913.9399591802412	95068296.84419896	4913.061197655294	20.192418049637126	24138170.33190607	407.7337466913112	5038.784670417048	7920.802624043342	1.00018	36.834618	0.04501878	0.0246821	-0.1266951233	-0.0499191304	0.0234248696	-0.1404148637	0.1962734059	0.095646203	0.0021202154	0.2217299955	-0.006190092	-0.0682738372	0.1108252484	0.1822194548	-0.1334464155	-0.0304761996	0.0231065806	0.0469215137	0.0078807311	-0.024617019	-0.0581840549	0.186503741	-0.0133490785	0.0358459243	-0.0567669454	0.0318149327	0.071623454	0.0611094047	0.1188079313	-0.0713581834	-0.0044781724	-0.0023651545	0.0499242067	0.1125706166	-0.0111507379	0.0949051654	0.0853620959	0.0486799979	-0.0323504779	0.0407386603	-0.1645649013	0.0843546285	0.0471015626	0.0265506157	-0.091753034	0.1265544006	-0.0149394918	0.2050605073	-0.0684127224	0.0917799103	0.033851769	0.0762857242	-0.0309510725	0.0878958243	0.0328353569	-0.0269892968	-0.0058187565	-0.1163275627	-0.0748184086	0.0165461139	0.0752188457	-0.0098126639	0.0210096312	0.0047791806	-0.0024446413	0.0316925965	0.0089190011	0.1137581356	0.1645924227	0.1274637816	0.0168141679	-0.0590676821	-0.0272610163	0.0451464458	-0.0444118764	0.1001222403	-0.0888335189	-0.0304590389	0.0201954852	-0.1878515754	-0.0148478582	-0.0326655616	0.1183015369	0.0141632803	0.1194770513	0.0372373233	0.044403694	0.054674692	0.0817077023	0.1281135505	-0.0106868259	-0.0292414788	0.0278958913	-0.0244947874	0.0851335082	0.0754091262	-0.2094540894	-0.0541031074	-0.0294110968	-0.0700154482	0.044422747	-0.0108471413	0.0354667087	0.1568693015	0.060209046	-0.0193970511	-0.0065712997	-0.027249224	-0.0063064036	0.0009179262	-0.021816079	-0.0037807778	0.0869750361	0.0469609992	-0.1179142645	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	0.0110798	0.00154148	2.376160590400004e-06	0.00012276196804	-0.0338654	0.0058207	3.3880548490000056e-05	0.0011468653171599	0.0432348	-0.000145	2.1025000000001808e-08	0.0018692479310399	0.000358807	-0.0003688379999999	1.3604147024392622e-07	1.28742463249e-07	-0.000859154	-0.000180591	3.2613109281000004e-08	7.38145595716e-07	0.000620563	0.000200803	3.85098436969e-07	4.0321844809e-08
5365.365277749909	-7.8961257003848	62.34880107627736	28787144.56368436	9760.84526368662	10.547994156888308	111.26018073374988	95274100.26163352	4906.471539774705	-6.589657880588675	24073462.970619164	43.42359098320443	5034.045435075643	7999.211754575212	1.156331	42.585323	0.0761511849999999	0.041792	-0.0395999387	0.1417910517	-0.079759983	-0.0705970877	0.063178315	0.1021479093	-0.1574711594	0.1262932491	0.0676406826	-0.138015822	-0.1486536168	0.0420013091	0.0128957688	0.1272103395	-0.078615837	0.0541297319	-0.0093537251	0.2045639673	0.0298604742	0.0046363103	-0.0529978659	0.1334312666	-0.0659089989	-0.12397896	-0.1630202551	0.0975556837	-0.0792916407	-0.0327701777	-0.073444831	0.0384801675	-0.0983663375	0.0213576748	0.0295989403	0.0526354981	-0.0231032602	-0.0427042325	0.0877274696	0.0420335175	-0.1663427087	-0.020979575	-0.143996613	-0.0306590837	0.06598897	-0.0520436055	0.0048644256	-0.0816857769	0.1177956167	0.0035884685	0.0581010449	0.1978330661	0.0900882194	0.0538552739	0.0555097526	-0.0972761514	-0.1910743579	0.0099985187	-0.1099282635	-0.1011262164	0.0474952178	-0.1086806012	-0.0291483506	0.0252438377	0.0931968265	-0.1210719673	0.0808699026	-0.0205363214	-0.0742073709	0.1376930382	-0.0537689103	-0.0393489869	0.1674698248	0.150847498	0.0277494249	-0.1000367716	0.0225769128	-0.0664567078	-0.1149080377	-0.0112437058	0.0037188286	0.0328607197	-0.0230063218	-0.0652698787	0.0031764593	0.0543593518	0.1406733022	-0.1149482823	0.08914399	-0.0915947552	0.017828633	-0.0746842488	0.0174794188	0.0645563613	-0.2511080753	0.0703172725	-0.0377698303	-0.0630668184	0.0537594287	0.0189378459	0.0194152762	-0.1304086981	0.1928475794	0.1087520328	-0.0254297705	-0.01537971	0.0281524988	0.1078468445	-0.053102466	-0.1039908348	0.0478998164	-0.1064086276	0.150685226	-0.0153539036	0.0988699973	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	0.0109061	-0.0001737	3.0171690000000206e-08	0.00011894301721	-0.0376707	-0.0038053	1.4480308090000037e-05	0.00141908163849	0.00512044	-0.03811436	0.0014527044382096	2.6218905793600003e-05	3.59995e-05	-0.0003228075	1.0420468205625e-07	1.29596400025e-09	-0.000567471	0.000291683	8.507897248900004e-08	3.22023335841e-07	0.000553897	-6.666599999999995e-05	3.0680188660900005e-07	4.4443555559999934e-09
5357.916135099993	-7.449142649916212	55.48972621880072	28707265.310764845	9707.841446058374	-53.00381762824691	2809.4046831684577	94242185.54180874	4897.377749270082	-9.09379050462303	23984308.819045693	82.69702574197198	5023.252232699843	8007.557144816845	1.157804	42.639599	0.043989385	0.0209807	0.0407809888	-0.0309420827	-0.0636689431	0.0947997207	0.043527959	-0.0033956027	0.0651264326	0.0247082722	0.1255855535	-0.1144715113	0.0834930962	0.0049520168	0.060978871	0.0569775287	-0.0973624169	0.0367503108	-0.1232706317	0.0264736243	0.2150317623	0.1987666588	-0.1526827931	-0.0310077111	-0.1128108833	0.0314987968	-0.025995369	-0.0949003789	0.0045310972	0.1020858947	0.0037849596	-0.1853316337	0.0209640307	-0.1844100633	0.0554422939	0.0567119448	-0.0563676355	-0.0697621954	0.000733688	0.1290307653	0.0087756332	-0.0623593767	0.0347513256	-0.1003517924	-0.1799150565	0.0589412127	-0.0010829689	0.1311656222	-0.0255776158	-0.0350221914	-0.0615598172	-0.1598465755	0.1672417051	-0.0486492413	0.0753552896	0.1081191464	-0.0324140596	-0.0003925813	-0.0127422538	0.0086359625	0.1442998415	-0.0002167791	-0.0291308364	-0.0883609678	0.1395574979	0.142239087	-0.1859946292	-0.0210206304	0.0013188839	-0.1761320616	-0.1064618507	-0.1059776228	-0.0009615401	-0.1119529882	0.1257594506	0.08236533	-0.0067757819	-0.0519449405	0.081219803	0.2058317402	-0.0538289262	-0.0287234076	0.1173032874	-0.1129016266	0.0488051583	0.0809100397	0.0100476298	-0.039943791	-0.0611050824	0.0725163004	0.1339083797	0.1237567942	-0.0150163036	-0.1099560371	0.1314259176	0.0428533861	0.0619409998	0.0392675576	0.072763959	0.0249750534	0.2109642421	0.1055657507	0.0160146086	-0.0012994501	-0.0413784892	-0.0870197963	-0.0752768763	-0.034212634	0.004771143	-0.0588761053	0.142572383	0.0150348724	-0.12268163	0.1996949929	0.0401933447	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	0.0042417	-0.0066644	4.441422736e-05	1.799201889e-05	-0.0336308	0.0040398999999999	1.6320792009999992e-05	0.00113103070864	0.0109925	0.00587206	3.44810886436e-05	0.00012083505625	0.000360275	0.0003242755	1.0515459990025001e-07	1.29798075625e-07	-0.00045587	0.0001116009999999	1.2454783200999992e-08	2.078174569e-07	0.000441513	-0.000112384	1.94933729169e-07	1.2630163456000009e-08
5350.899139359985	-7.016995740007587	49.23822921528463	28632121.599603437	9686.070039222428	-21.771406835945527	473.9941556162556	93819952.80472235	4892.069558730652	-5.308190539430143	23932344.567459118	28.176886802895677	5018.1766471329565	7961.212451048564	1.13645	41.853168	0.04093264	0.0218074	-0.1020076873	-0.0503811063	0.0239581479	0.1317558658	0.021075823	-0.0615558055	0.0348206875	0.0991752211	0.0410146035	-0.0418072495	-0.0272136145	0.06345937	-0.0105054768	0.012487899	-0.0856782615	0.1160863259	-0.1187634828	-0.0960718407	0.0227125977	-0.1431050004	-0.116053857	0.1363644324	0.1175260446	0.0398646511	-0.109574337	-0.1190179414	0.0031959573	-0.0254333536	0.029878814	0.1239593046	-0.0272200924	-0.0544453474	-0.1138473972	-0.0661938191	-0.0016229808	-0.0873042896	0.0124280908	-0.0620564532	-0.0247778275	0.0086891424	0.1201614248	-0.0008580341	-0.1192826024	-0.0107650737	0.1446932163	-0.1411863196	0.0631977998	-0.2168030819	-0.091043666	0.0375028721	-0.0958179682	0.0398207315	-0.1282029923	-0.1661795635	0.043855629	-0.1638469383	0.0934200366	-0.0597958777	0.0288218075	-0.027595865	0.1052479977	-0.078812872	-0.0744930568	-0.0699397104	-0.0155020896	-0.013037749	-0.080015458	-0.0021945361	0.026570881	0.1290314999	0.0913464834	-0.1175915965	0.0068848586	-0.0042796594	0.044740481	0.0906347982	-0.1127747687	0.0090994196	-0.0787829114	-0.1134903849	-0.0745825306	0.0084856104	-0.0344267548	-0.0402109947	0.0492038609	0.1280311056	-0.0386098429	-0.0150283114	0.0051000735	0.1684808429	-0.1173286469	0.1738649558	0.0255140667	0.1169185621	0.1972129759	-0.0062861152	0.0309135259	-0.035118949	-0.2093881662	-0.0605327395	-0.0301745742	0.082333271	0.1298475505	-0.0713399597	0.082188837	0.036839638	0.0663944275	0.0009354956	-0.136458297	-0.0982099889	-0.0265416712	0.0291344252	-0.005025702	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	0.00491599	0.00067429	4.546670041000002e-07	2.41669576801e-05	-0.016129	0.0175018	0.00030631300324	0.000260144641	0.013259	0.0022664999999999	5.137022249999998e-06	0.000175801081	0.000163253	-0.000197022	3.8817668484000003e-08	2.6651542009000002e-08	-0.00027977	0.0001761	3.101121e-08	7.82712529e-08	0.000478192	3.667900000000002e-05	2.28667588864e-07	1.3453490410000014e-09
