global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09	t_comp_cor_10	t_comp_cor_11	t_comp_cor_12	t_comp_cor_13	t_comp_cor_14	t_comp_cor_15	t_comp_cor_16	t_comp_cor_17	t_comp_cor_18	t_comp_cor_19	t_comp_cor_20	t_comp_cor_21	t_comp_cor_22	t_comp_cor_23	t_comp_cor_24	t_comp_cor_25	t_comp_cor_26	t_comp_cor_27	t_comp_cor_28	t_comp_cor_29	t_comp_cor_30	t_comp_cor_31	t_comp_cor_32	t_comp_cor_33	t_comp_cor_34	t_comp_cor_35	t_comp_cor_36	t_comp_cor_37	t_comp_cor_38	t_comp_cor_39	t_comp_cor_40	t_comp_cor_41	t_comp_cor_42	t_comp_cor_43	t_comp_cor_44	t_comp_cor_45	t_comp_cor_46	t_comp_cor_47	t_comp_cor_48	t_comp_cor_49	t_comp_cor_50	t_comp_cor_51	t_comp_cor_52	t_comp_cor_53	t_comp_cor_54	t_comp_cor_55	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
3874.1925946293873	n/a	n/a	15009368.260281185	6237.309452987299	n/a	n/a	38904029.21232472	3491.1708776896603	n/a	12188274.097228391	n/a	3499.724042481857	5067.512919348853	n/a	n/a	n/a	n/a	-0.0850074914	0.0357287916	-0.0431940944	0.0439862993	-0.0361719205	0.0038042728	-0.0133770502	0.0539295823	-0.0876608817	0.1187185662	-0.0012009536	0.0467807366	-0.0293493553	0.0177016677	-0.0717640841	0.0845087803	0.056182845	-0.017372811	0.0004475168	-0.0815100826	0.0651096257	-0.0421540604	0.0688191466	-0.0981959204	0.0171963396	-0.0749721374	0.0020630935	-0.0859532367	-0.0292820924	0.065666156	-0.0721631968	0.1060724245	-0.0589051767	0.0510905314	-0.0437215196	0.0384251161	-0.0522547388	0.0031758259	-0.0067065127	0.0089319749	-0.0573965277	0.0361513003	-0.0513345801	0.0039248701	-0.0198474635	0.0068797406	-0.0166832594	-0.0166682784	0.0690512945	0.0868483644	-0.0157585862	-0.0473559298	0.0762900687	-0.0240832971	-0.0220839547	0.0765007202	-0.0589421256	0.1901830663	-0.0969250585	0.0462625796	-0.1000302442	0.0740371264	-0.1254469028	0.0296379109	-0.1563331418	0.0382157902	-0.1331238535	0.0744797673	-0.1027588933	0.0354557045	-0.2674445908	0.0028806013	-0.0754418022	-0.0039521223	0.1003861165	-0.1274134497	0.0159096777	-0.0162238871	0.0511365969	-0.128831448	0.007817579	-0.0614887956	0.0751164707	-0.0178362381	0.029156319	0.0048615274	-0.0142706793	-0.0101507523	0.0668961264	-0.0125588992	0.0182320821	-0.0025800619	0.0715630671	0.0415302023	-0.0220477692	-0.0158936651	0.023801766	-0.0070384367	0.152746394	0.0169567661	-0.0244573241	0.0004291227	-0.0005868118	0.0906816927	-0.0027716117	0.0487511988	-0.0391718371	0.0703420479	-0.0294760866	0.0273787162	-0.0065003739	0.0262953771	-0.0160328283	0.0746951303	-0.0376841015	0.050683692	-0.0339636609	0.0147776217	-0.0335236677	0.0395029317	-0.008861308	0.0243468427	-0.0120479788	0.0362699071	-0.0194324711	0.0036549643	0.006551648	-0.1005139954	0.0684598114	-0.0027361841	-5.67675e-05	-0.0008875472	-0.0056719687	0.0415448268	-0.028278595	0.019948388	0.0064933432	0.043041985	-0.0437741467	0.0876831428	0.0291186476	0.0315515338	-0.0133462404	-0.026624589	0.0106735064	0.043462636	-0.0179658712	-0.0120721814	-0.0613596994	-0.0657568655	0.0442982739	-0.0406107378	0.0280115978	-0.0251266408	0.0045271019	-0.0135523035	0.0347546287	-0.0454376535	0.0094739858	-0.0515993549	0.0841265622	-0.0380806197	0.012120275	-0.0377848422	0.0403201388	-0.0446780738	0.0600667396	-0.0122269834	0.0376164605	-0.036766587	0.0630269558	-0.037821965	0.0263770961	-0.004535409	0.0723929616	-0.0046371896	0.0607211921	-0.0089775897	0.0183455008	0.0014426793	-0.0638688833	0.0749626213	-0.0394521064	0.0605147677	-0.0811677168	0.0010174135	0.0058170251	0.0703524735	-0.0147370218	0.0349866902	-0.0156606624	-0.0008857415	0.0494609561	-0.0283031283	-0.0902453405	0.0362364582	-0.0538217505	0.0117699255	0.071230576	-0.0834834116	0.0508492006	0.0105379813	0.0137527276	-0.0671705241	-0.0060173318	-0.0743311299	0.0205156856	0.0356020885	-0.1174377284	0.0084551656	0.0539152999	-0.0553684074	0.0397002466	-0.0180265894	0.0025366742	-0.0271224444	0.0648085683	-0.1110539165	0.054112193	-0.0352849694	0.0397498516	-0.0881669791	0.0622189535	-0.0001050842	-0.0164890004	0.0782798156	-0.0443834792	0.0231026353	-0.0350334458	0.035421114	-0.0025339348	0.0506350455	-0.0018431151	0.0363401902	-0.0502269092	0.0062541039	-0.0425193339	0.0237133404	-0.0102148267	0.0184492947	-0.004860423	0.0220914958	-0.0416479162	0.0436034155	-0.059267823	0.0128704861	0.0242293069	-0.0939089326	0.0137328037	0.0072909376	-0.0300698512	0.0125790569	0.0088494088	0.0177769684	-0.017621055	-0.0156945199	0.0548157495	0.0989801081	-0.0031442001	-0.0628502187	0.0368783463	0.0020052944	-0.0256306606	-0.0218313348	0.0362275553	-0.0045104624	0.0084925575	-0.0629606552	0.0581054506	-0.0261683405	0.0400601622	-0.0126961271	0.0062469862	-0.0285230209	0.0017984376	-0.0416713656	0.0581386688	-0.0450386628	0.0657786022	-0.0311653343	0.0199526242	-0.0226889397	0.0248894433	-0.0558722858	0.0235313458	-0.0596366295	0.0308634902	-0.0571655017	0.0423228578	-0.0407407432	0.0844097657	-0.0067160754	0.0389749398	-0.0147373569	0.0536268664	-0.0310540564	0.0623417951	-0.0147154097	0.0186451424	0.0085994826	-0.0476054172	0.147578151	-0.031510257	-0.0005620325	-0.018801409	0.0405479608	-0.0070681603	0.0287334207	-0.0521716015	-0.0098724706	0.0358438697	-0.0093924462	-0.0583708722	0.0463892348	-0.0204145888	-0.0629273578	0.0380453633	-0.0374966677	0.0834564071	0.0226954011	0.0003340533	-0.0459902804	0.026725957	0.014345585	-0.0104810791	-0.0957414406	-0.0101196991	0.085767569	-0.0552682785	0.081516764	0.0184436338	0.0326428664	0.0629937729	0.062992855	0.0629913253	0.0629891837	0.0629864303	0.0444543	n/a	n/a	0.00197618478849	0.179705	n/a	n/a	0.032293887025	0.299519	n/a	n/a	0.089711631361	-0.000588708	n/a	n/a	3.46577109264e-07	-0.00147995	n/a	n/a	2.1902520025000003e-06	-0.000684722	n/a	4.6884421728400004e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3859.4194959688857	-14.773098660501546	218.24444403291255	14895118.845864728	6173.557810500939	-63.75164248635974	4064.271919708629	38112816.039597146	3506.1042934633047	14.933415773644356	12292767.31664182	223.0069066685301	3512.429065409954	4986.924359024354	1.067971	58.301102	0.13889355	0.072607	-0.0734680812	0.0271045576	-0.0329815662	0.0449709305	-0.0248275508	2.102e-05	-0.0438801908	0.0095528442	-0.0524501943	0.0668111594	0.0150004084	0.036870545	-0.0216931107	0.0408183427	-0.0583852468	0.1324231796	0.0632946368	0.0114230951	-0.0221423049	-0.039047797	0.0732926859	-0.0437074193	0.0544511666	-0.0862411806	0.0262108095	-0.0706246018	-0.007047353	-0.0110710832	-0.039755488	0.0459861906	-0.0518922725	0.0843729974	-0.1052656108	0.0871777599	0.0147595074	-0.0201932686	-0.0444190363	-0.0110960449	0.0118130715	0.0290930766	0.0249726874	0.0495832621	-0.0827914034	0.0346513739	-0.0129654049	-0.0311832725	-3.45137e-05	0.0157100416	-0.0083869586	0.0612586695	-0.0149618234	-0.0464673099	0.0211870695	-0.0514161562	-0.0412005182	0.0025481617	-0.0480234621	0.132671647	-0.0808075511	0.057265741	-0.1010210943	0.0671601314	-0.1105456204	0.007555567	-0.1209723094	0.0526316191	-0.1773644096	0.0848143119	-0.0761666848	-0.0234556976	-0.2321366559	-0.0542747156	-0.0662198074	-0.0667535904	0.0615906542	-0.046104518	0.0232214987	0.0161280968	-0.0580360727	-0.0562662402	0.0158412938	-0.0583547297	0.0152238635	0.020040465	0.0068714173	-0.0295921912	-0.0868870162	0.0363101348	-0.0343700765	-0.0375404452	-0.0010870658	-0.0007341543	0.0092290066	0.0552944849	-0.0182159361	-0.0326804092	0.0254075309	0.0281616917	0.0761521457	0.0419307194	-0.043434302	0.0081945284	0.0685635384	0.0496329086	-0.026692232	-0.0086875254	-0.045493267	-0.0003741644	-0.0975036376	-0.035083076	0.0518235854	-0.0279795937	0.0110126349	-0.0248238424	0.0399796573	0.0485206911	0.0573402167	-0.0670485521	0.0030704033	0.0435843877	-0.0910096664	0.0048510158	-0.0222227959	0.0722269444	-0.0019942481	0.0479277008	0.01433606	0.0612498772	0.0177095329	0.0661099728	-0.0173462741	0.103255488	0.0164610614	0.0751056758	0.0160464502	0.0342776894	0.0246938261	-0.0051696157	0.1047532315	0.0089821867	0.0208842188	0.0923090782	-0.0595495416	0.0258626136	-0.0423559949	0.0099192451	0.0178801166	0.0061505172	0.0228619225	-0.0163107482	-0.0074097121	0.0611134835	-0.0069009327	-0.026048254	0.036440367	-0.0559295971	0.0150623664	-0.0235059622	0.0572959898	-0.0079497949	-0.033348954	-0.0526410892	0.0862548436	0.0150516758	-0.0393672606	0.0597591395	-0.0202974435	-0.0153992317	-0.0187501323	-0.0125656783	0.05496488	0.0400920397	-0.0027046493	-0.0259095266	0.1216065189	0.0337588692	-0.0354360885	-0.0111556532	-0.0431393287	-0.026127234	0.0195009205	0.0795436779	-0.0205620056	0.0441905303	0.0218454874	0.0852439152	0.0193078104	0.0057894214	-0.0115961458	0.0491068278	0.0795024887	0.0227604241	0.061781153	-0.0130534123	-0.0564727061	-0.0192888621	-0.0147516158	-0.0227691499	-0.0140315692	-0.037222197	0.0060837383	0.0970451974	-0.076625262	-0.0805607121	-0.0943988946	0.0116193341	-0.020615336	-0.031736642	-0.0016025343	-0.0190625606	0.0412668333	-0.0185135309	0.0585210975	-0.02482419	-0.0134104642	-0.0393298438	-0.0054139254	-0.0787542784	0.0626866905	0.0031424532	0.0427089662	-0.0071076258	0.0778673967	0.0138987107	0.0236256597	0.035598176	0.0672396288	0.0856248645	-0.0141592155	-0.0357614987	-0.0556855899	-0.0520837152	-0.0355841922	0.0456900605	0.0167988315	0.0285578223	-0.086493141	-0.066783163	0.0204393707	0.0563346905	-0.0649121618	0.0140079867	0.0420313945	0.0698275664	-0.0487815494	-0.031461053	-0.019251967	0.0149600417	-0.0890445762	-0.0523211299	-0.053544305	-0.0410340654	0.0071436586	-0.0321498114	-0.0684947835	0.0108349533	-0.0375116174	-0.0287864104	-0.0229858533	-0.046295227	0.0385553215	0.1076000427	0.0475518998	0.0039197724	-0.0040481611	0.0641992659	0.0266894311	-0.0447219281	-0.0223708439	0.0597218421	-0.0071693785	0.0662812828	-0.0169556111	0.0027130503	-0.0475372056	-0.0086687943	0.0517264192	0.0189958077	0.023311439	0.0567001229	-0.0517777031	-0.03768459	-0.0206744647	0.0563050752	0.0045348681	-0.0332169303	0.029451631	0.0270855251	0.0774805094	0.0437499546	0.0189304027	0.0069900671	-0.0154952099	-0.0692358105	-0.0248526658	-0.0336019128	-0.0121050914	0.0512123819	-0.0459199773	0.0527067795	-0.0513005936	-0.0021110788	0.0574012563	-0.0131848496	0.0661615441	0.0633166162	-0.0183476661	0.0865917341	-0.0397477522	-0.0643089888	0.0899316559	-0.0151676749	-0.0568565428	0.0641435657	-0.0357680495	-0.0389678629	-0.0004998085	-0.0017811396	0.0165672913	0.0347042753	0.020073626	0.0487766691	-0.094928387	0.0210609023	0.0007247895	0.0220663558	-0.052996843	0.0013826709	-0.1003289667	0.0618158844	-0.0313126514	0.0428000342	0.0629913253	0.062983065	0.0629692986	0.0629500274	0.0629252529	0.0494252	0.0049709	2.4709846810000004e-05	0.00244285039504	0.166758	-0.012947	0.000167624809	0.0278082305639999	0.293857	-0.005662	3.2058244000000005e-05	0.086351936449	0.000166122	0.00075483	5.697683289e-07	2.7596518884e-08	-0.000455783	0.001024167	1.0489180438890002e-06	2.0773814308900002e-07	-0.000157446	0.000527276	2.4789242916e-08	2.780199801760001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3850.78843879978	-8.631057169105588	74.49514785636897	14828571.600394048	6075.0654909353225	-98.49231956561653	9700.737013415528	36906420.71915323	3497.581794269565	-8.522499193739804	12233078.407605909	72.63299250729561	3501.0744302782173	4972.853261494191	1.089282	59.464474	0.088347	0.0537699	-0.0714384283	-0.0045433152	-0.04643224	0.0252844272	-0.0481339247	-0.0015451701	0.0097098644	-0.0271416497	0.0016155873	0.0893826118	0.0342996067	0.0482182296	-0.002349523	0.0418881747	-0.0356114649	0.1018896311	0.0382858204	-0.0648149918	-0.0019330003	-0.0417317589	0.1062407827	-0.0533198442	0.0760067245	-0.0610127165	0.0201956152	-0.1095835812	-0.0618098777	-0.0534771002	-0.0403961123	0.0121647695	0.0028867378	0.0718807118	-0.0334523032	-0.0397093741	0.0052447131	0.0585698031	0.005357528	-0.0651305849	-0.0106814034	-0.0157086264	-0.0779641195	-0.000736599	-0.0447129273	-0.0398712528	-0.0333078345	0.0040145166	0.0065981323	0.0259709055	-0.0135112865	-0.0177870473	-0.0225358242	-0.0497547517	-0.0176126012	-0.0934884162	-0.0130787016	-0.0083230341	-0.0136052562	0.1215173812	-0.0604258988	0.0747196628	-0.0610075823	0.0788437336	-0.0431526357	-0.0274605331	-0.0500221913	0.0261591034	-0.1185801113	0.0627552441	-0.08298602	-0.0114267807	-0.1765064624	-0.0351251064	-0.0775490722	0.0183711386	-0.0193044717	-0.0027688397	0.0215216583	-0.0156009077	0.0283435604	-0.0274673787	-0.0756478913	0.0017392747	0.0332307585	0.0769596945	-0.0423785388	0.0253849074	0.0576800422	-0.0564988781	-0.0336454431	-0.0332966492	0.0240218715	0.0275082793	-0.0525821976	0.0592664705	-0.0247123752	-0.0299544852	0.0689736463	0.0034737092	0.0052491399	-0.0282399107	0.065910023	0.0260176287	0.0548363639	-0.0171830014	0.0684932474	-0.0369246309	-0.0335502493	0.0143089583	-0.0148333834	0.01354964	0.0237146412	-0.0023139596	-0.009590882	0.0020524871	0.0131211463	0.0912688588	0.0177879075	-0.0701937206	0.024474839	-0.020974985	-0.034225427	-0.0412775881	0.0239413869	0.0893292737	0.0371592255	-0.0092859962	-0.028963811	-0.0126622222	0.0312382805	0.0130524285	-0.026593988	0.112565016	-0.0451198668	0.0480827896	0.0232867162	-0.0128583935	0.0367363448	0.0221748365	0.009350867	-0.0052413903	0.0153114493	-0.0576467726	-0.0156246207	0.0383390863	-0.1584949445	-0.0506534963	0.0596375547	0.0176824818	-0.0298036435	-0.0124657759	-0.0328459484	-0.0539560005	0.0637002263	-0.0532062893	-0.0660505595	0.0023528187	-0.0165082701	-0.031473473	-0.0145484072	-0.0415531633	-0.0545709744	0.0416775175	-0.0554975045	-0.1267621636	-0.030416409	-0.0287087561	-0.1108102882	-0.0408859773	-0.011049297	-0.0494819931	-0.0168184433	0.0529241806	0.0101477408	0.0077196789	0.0166480289	0.0649154326	0.0029376846	-0.0446451631	-0.0099680184	-0.0007759768	0.0286402238	0.0209687171	0.0454808003	-0.0242411369	0.0491499225	0.0462571484	-0.0008303191	0.0208555251	0.1047510878	-0.0574541434	-0.0171325693	0.0497220041	0.0830594488	0.0329131394	-0.0451706362	0.0266087776	0.0325847483	0.0066094756	-0.0097297724	-0.020595315	0.0337332538	0.0680143545	0.0483537056	0.0033788932	0.0193284854	0.0691879802	-0.0108030953	0.0108126681	0.0112401385	0.0411579762	-0.0678458295	0.0179449966	0.0594118962	-0.0311006472	-0.0486969082	-0.0473439187	0.0015746433	-0.0254938987	-0.0452754271	-0.0479697407	0.0284981529	0.0491674957	0.0100305933	0.0806725858	-0.0327914907	0.007560452	0.0323369712	0.023476809	-0.0016717444	0.0311601202	-0.0155210456	-0.0369484219	-0.0110206656	0.0346760291	-0.0438458282	0.0026464271	-0.0970423479	-0.0778522806	0.0485386905	0.0014320768	0.0298223332	0.0355190513	0.0226217582	0.0395089423	-0.0040104011	0.0477178578	-0.0187277269	-0.0113380707	-0.0323556128	-0.082403969	-0.0394719065	-0.0179363366	0.046608209	-0.0394200202	-0.0510937428	-0.0723111513	0.0092769679	0.0073282742	0.0110741748	0.0041885579	-0.0214268292	0.0278397475	0.0315137734	-0.0063069319	-0.1468720111	0.0108726992	0.0490138586	-0.0156169499	-0.0278878193	-0.0455421834	0.0704394849	-0.0797463448	-0.0618546758	-0.0180739984	0.0277488854	-0.0416818927	0.0098589989	-0.0375363742	-0.0721507236	0.0067332457	-0.1077230231	0.0082327105	-0.0795394864	-0.0488083088	-0.0148682466	0.0844724808	-0.0212702343	0.0116761457	0.0124774	0.0109770343	0.0390040537	0.0628989055	0.0441495967	-0.0212273133	0.0018813533	-0.0516953354	-0.0097334281	0.017965797	0.0313549587	0.0731427277	-0.0113324143	-0.091879686	0.0350933609	-0.0276841277	0.0225363628	0.0740839862	-0.062145461	-0.0418566149	-0.0014167954	0.0147800472	-0.0079612055	-0.0806986331	0.014353994	-0.030373386	-0.0521902537	-0.0742228771	0.0561522491	0.0325508047	0.0367280225	0.0522740198	0.0106198243	0.0204998626	0.02037011	0.0755382414	0.0214613571	0.0278090531	0.0020173323	-0.0415882259	0.070483879	-0.0297415557	-0.0114559779	-0.001716403	0.0629864303	0.0629634865	0.0629252529	0.062871739	0.0628029577	0.046045	-0.0033802	1.142575204e-05	0.002120142025	0.215772	0.049014	0.002402372196	0.0465575559839999	0.311567	0.01771	0.0003136441	0.0970739954889999	0.000166008	-1.1400000000000602e-07	1.2996000000001372e-14	2.7558656063999998e-08	-0.000676128	-0.000220345	4.8551919025e-08	4.57149072384e-07	-0.000301843	-0.000144397	9.110919664900001e-08	2.0850493609e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
