global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
5275.919545825217	n/a	n/a	27835327.054020565	11021.061296860194	n/a	121463792.10914972	n/a	4925.281007584196	n/a	n/a	24258393.003669597	4980.502775786194	9928.603199823989	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0381407	n/a	0.00145471299649	n/a	-0.0160994	n/a	n/a	0.00025919068036	-0.0105233	n/a	n/a	0.0001107398428899	0.000173727	n/a	n/a	3.0181070529e-08	0.000292486	n/a	n/a	8.554806019600002e-08	-0.000184999	n/a	n/a	3.4224630001e-08	0.0
5288.327161222079	12.407615396861727	153.94891983644024	27966404.16411917	11093.039602598285	71.97830573809006	123055527.6248139	5180.876496925968	4929.061076865567	3.780069281370743	14.288923771962724	24295643.099471144	4976.16131050979	9950.218211718256	1.305308	37.853569	0.07930645	0.0381972	-0.1361038581	-0.0183238118	0.0779472428	0.0903406612	-0.0815580412	-0.119620004	0.063383242	0.1948720088	-0.0837604005	0.002199957	-0.0060958782	0.0513351391	0.0028654532	0.258843513	0.0601587639	-0.069495784	0.031060201	0.053418009	-0.1351767225	0.0010780948	-0.0434182447	0.004348371	-0.1627270287	0.0633756638	-0.072457717	0.1272819616	-0.0378089935	0.0209573894	0.0317372715	-0.1275172056	0.2252618479	0.0272567702	-0.1237965464	-0.0491078479	0.025258066	0.02749055	0.1102235404	-0.0214085757	-0.2233806502	0.0074503574	0.0560032285	0.0088664071	-0.0727635663	0.1008912118	0.1116361745	-0.1672927145	-0.1080319093	-0.0680835602	-0.0594992957	0.097632337	-0.0163151102	-0.0032447252	0.1662030745	-0.0832275771	0.0075393907	-0.0259107958	0.1503765612	-0.0151452373	0.1590272428	-0.0263522401	0.0389282633	-0.0876016514	0.0747538663	0.0138265376	0.264184392	-0.0310348998	0.057093456	0.0523044238	-0.0698988847	-0.037200704	-0.0065380189	-0.0376618818	0.1709595447	-0.1364627212	-0.0091305421	-0.0181568534	0.0425995763	0.0487769198	-0.1497189528	0.1573308284	0.1384848431	0.0632981139	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	0.0375937	-0.0005469999999999	0.00141328627969	2.992089999999988e-07	-0.0279772	-0.0118778	0.00014108213284	0.00078272371984	-0.0269415	-0.0164182	0.00026955729124	0.00072584442225	0.000705511	0.000531784	2.82794222656e-07	4.977457711210001e-07	-0.0	-0.000292486	8.554806019600002e-08	0.0	0.0	0.000184999	3.4224630001e-08	0.0	0.0
5276.965820904452	-11.361340317626857	129.08005381293347	27846368.2749938	11066.950377405372	-26.08922519291264	122477390.6559529	680.6476711665074	4932.9545057979085	3.8934289323415214	15.15878885119404	24334040.15627189	4983.362434174743	9964.90833274482	1.16782	33.866455	0.0768580299999999	0.0447957	0.0858223169	-0.0348119923	-0.0591174959	0.1116859024	0.0864444644	-0.1021432273	0.0591172518	0.0293619657	0.0648844338	-0.2309919463	0.104335858	-0.0714438422	-0.010391511	0.1011451516	-0.1589759951	0.1192080037	-0.069816834	0.1402454132	-0.0177267027	-0.0880720981	-0.0599664565	-0.2007197961	0.0515466504	-0.192057094	-0.0210977401	0.007314528	-0.0183522637	0.0144087972	0.0401563908	-0.175305145	-0.0206428693	-0.0074999052	-0.0771691183	-0.1281763999	-0.1423241164	0.1459625457	0.1566241412	-0.0533177034	-0.037614027	0.0417529052	-0.0035076719	-0.1849969105	-0.1441967224	0.1372129721	0.0273011361	-0.1102220194	-0.1841238026	0.1228065137	0.1575375654	-0.1155141429	0.0270509548	0.1605883125	-0.0286955111	0.0400645226	-0.1549079509	-0.1255163345	0.0332493525	0.0914371507	-0.0606118241	0.1252066382	0.0610272167	-0.0598128063	-0.0078867816	-0.0605011354	0.1868839259	0.0848482985	0.0790099606	-0.1306231661	-0.1042391323	-0.1055053714	-0.1263762314	0.1335591461	0.0098577411	-0.1085603173	0.0582173111	-0.1788257205	0.1668982406	0.0752394246	-0.0669379275	0.1100963233	0.2132440336	-0.055662281	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	0.047449	0.0098552999999999	0.0022514076009999	9.712693808999994e-05	-0.0160993	0.0118779	0.00014108450841	0.00025918746049	-0.00709222	0.01984928	0.0003939939165184	5.02995845284e-05	0.0	-0.000705511	4.977457711210001e-07	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5256.833854373369	-20.13196653108298	405.2960764086453	27634302.17248597	11002.79573743458	-64.15463997079132	121061514.03970855	4115.817829781856	4918.484624628693	-14.469881169215114	209.37746105120613	24191491.00270886	4969.626960850969	9875.89686930991	1.064524	30.870897	0.021980935	0.0126194	-0.0606436382	-0.066293541	-0.0175392358	-0.124929022	-0.013010112	0.1550831936	0.0770169152	0.0918060598	-0.0618566467	-0.0794102589	0.0742919827	-0.0361790812	-0.0642084753	0.1590659524	0.1044972421	-0.0359392019	0.105438579	0.0956793411	0.047675606	0.0913106226	0.0145718367	0.0203255744	-0.0550056891	-0.1899703588	-0.0079405905	-0.1080722936	0.1898494118	0.1144890382	0.1508363317	-0.1272209475	0.0942216082	0.0903911798	-0.0960234186	0.038106122	-0.1606373965	-0.0421600693	0.0581957919	0.0182133845	0.127041113	-0.0158741632	0.0325718724	0.100548289	0.1020796426	-0.037700124	0.012530619	0.1734818256	0.1219319654	-0.1083541811	-0.1053983919	0.0141880308	-0.1213225129	0.0563595335	-0.0181171327	-0.0486555007	0.0796215716	0.039560014	-0.0041575232	0.1399551701	-0.0221407422	0.1789191207	0.0955884276	0.2197528116	-0.0773142119	0.0592098749	0.1861546692	-0.0559846887	0.0079059524	0.0956205399	-0.1123917436	-0.0895751265	-0.1013082939	0.0668013129	-0.0237312198	0.0702690611	-0.0435226369	0.1012836992	-0.0783448608	-0.0497365283	-0.0080676398	-0.2074034044	-0.150468132	0.1007001692	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	0.0474439	-5.100000000000937e-06	0.0022509236472099	2.601000000000956e-11	-0.0208483	-0.004749	2.2553001e-05	0.00043465161289	-0.00365204	0.0034401799999999	1.18348384324e-05	1.33373961616e-05	6.10481e-05	6.10481e-05	3.72687051361e-09	3.72687051361e-09	-0.0	0.0	0.0	0.0	-0.000214685	-0.000214685	4.6089649225e-08	4.6089649225e-08	0.0
5263.907064631797	7.073210258427935	50.03030335993017	27708717.58508054	11032.936664904282	30.14092746970164	121725691.45178925	908.4755087338148	4926.256663925768	7.772039297075025	60.40459483527845	24268004.718873043	4974.810865339448	9890.215953467405	1.174409	34.057522	0.126316715	0.0714437	-0.0178985296	0.0956772565	0.2406570613	-0.1290626054	-0.2440639965	0.0010971795	-0.0518532208	-0.1341702225	-0.0587566312	-0.0601521062	0.2059620505	0.1361850687	0.0567722785	-0.0186612356	0.0425089647	-0.2590063291	0.0669944882	-0.0664740348	0.0210128425	-0.1142162398	0.122346108	0.0433247186	-0.1320910462	-0.0139524197	0.0796247626	0.0939779419	-0.117973381	0.2012765984	-0.059353184	0.1650642673	-0.0792175632	-0.0666903903	-0.0855474115	0.084853441	0.0653304221	0.0922232548	-0.1810777345	-0.1229059548	0.0073469706	0.063219448	-0.0611273379	-0.0817029426	0.0541473687	-0.0535028275	-0.1649796389	0.0937965643	0.1172504548	0.0465380436	-0.0537866567	0.245885536	-0.0871348025	-0.0619611982	-0.0454307531	0.1136921958	-0.0637508967	0.1033530281	0.1195446898	0.0744997777	0.0280267059	-0.1478251955	-0.2199175124	0.0522369839	0.1675505495	0.1192249828	-0.0990389377	0.0575224844	0.0010277967	0.0633884461	-0.0703080793	0.0728454798	0.1214759302	-0.0207799486	-0.149431998	-0.0744956539	0.0690024668	-0.0619660332	-0.0224400119	0.0056694444	0.1756510961	-0.0829723053	-0.1296920738	-0.0284064221	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	0.0312464	-0.0161974999999999	0.00097633751296	0.0002623590062499	-0.0160712	0.0047770999999999	2.282068441e-05	0.00025828346944	-0.0691993	-0.06554726	0.0042964432935076	0.00478854312049	-0.000468139	-0.0005291871	2.800389868064101e-07	2.1915412332100002e-07	0.000231244	0.000231244	5.3473787536e-08	5.3473787536e-08	-0.000250151	-3.5466e-05	1.257837156e-09	6.257552280099999e-08	0.0
5260.288509867388	-3.618554764409055	13.09393858302747	27670635.20704286	11010.289479739606	-22.64718516467656	121226474.42766464	512.894995883146	4924.70172224982	-1.554941675948612	2.4178436156018788	24252687.05313034	4980.563454466228	9884.176671372656	1.385825	40.188522	0.1333258	0.0625246	0.1386428591	-0.1566728291	-0.1002512376	-0.0485220237	0.0304225522	0.0277634643	0.0311242711	-0.0242682186	0.2901194509	0.0030276198	0.0569896525	-0.0876918803	0.0594048061	-0.0154537521	-0.011868144	0.012933884	0.0710704549	0.1677964761	0.0029072591	0.0504371513	0.1065257699	0.0414390688	0.0042605193	0.2448011805	0.1008774965	0.0903862574	-0.031494755	-0.2464254811	0.1167590958	0.1647548843	-0.024269058	0.0503857517	0.0767751722	0.0588768716	0.1108962036	0.0188366748	0.1198018008	0.1874485912	0.1654706942	-0.0150928941	-0.0628075477	-0.0563163916	-0.0982779811	0.0481468167	-0.0211938082	0.0459308663	-0.0357193494	0.0558018937	0.0088780343	-0.0653489191	-0.1215857269	0.1594467581	0.0474345965	-0.028314208	0.0333090484	0.1374746138	-0.0070801734	-0.1882184563	0.0191739213	-0.2115180888	0.0781106707	-0.1176193355	-0.2130691592	0.1203060176	-0.1899189994	-0.0626413887	0.0303611939	0.0327287789	0.1167906517	0.129096228	-0.0280252494	0.1634218072	0.0001317144	0.1183481227	0.0146295329	-0.0337421499	0.1268917332	0.0848632346	0.0302939267	0.0122738971	-0.0008684578	-0.113913553	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	0.0474618	0.0162153999999999	0.00225262245924	0.0002629391971599	0.018746	0.0348172	0.00121223741584	0.0003514125159999	-0.0265971	0.0426022	0.00181494744484	0.0007074057284099	-0.000410972	5.7167e-05	3.268065889e-09	1.6889798478400001e-07	0.000717746	0.000486502	2.36684196004e-07	5.15159320516e-07	0.0	0.000250151	6.257552280099999e-08	0.0	0.0
5265.200822975298	4.91231310791045	24.130820070148825	27722339.70625976	11040.42254394252	30.133064202915197	121890929.94879425	908.001558257009	4928.019257160204	3.3175349103839835	11.006037881616466	24285373.79894181	4974.154804007615	9887.754204787509	1.375898	39.900669	0.09591962	0.0418241	-0.1930813912	0.028781555	-0.1218531598	-0.0609620042	0.0984744269	0.1209640751	-0.0814228709	0.1579206447	-0.078307756	0.1295285896	-0.0390026914	-0.1077894339	-0.0569094989	-0.0156414455	-0.0721777706	-0.0297239916	-0.0455259718	-0.1023944698	-0.1132450164	-0.12501712	-0.0654224479	0.0749313753	-0.0376766366	0.0896613236	0.1549007341	-0.1842763308	0.0367883396	-0.1504240753	-0.0883854101	0.1028780275	-0.0439217161	-0.1346446865	0.0168561692	-0.0829344472	0.0283523303	0.096437417	-0.0417378152	0.015041675	0.1148267486	-0.0581447936	-0.053127745	0.1753119172	0.0006289595	0.0376031158	0.1666093745	-0.0708126108	0.0579291891	0.1698272102	0.0755179892	0.0708888818	0.101873009	-0.126779142	0.23502299	0.0411501721	0.0129066374	-0.0165075942	0.0744691265	-0.076116588	-0.1718766968	0.0181958867	0.0103117222	-0.0296718762	-0.0489519199	-0.0573546223	-0.1564025917	0.0662080489	-0.0595673965	-0.0661614267	0.0074604863	0.0081495189	0.0878836317	0.0987902258	-0.1288820016	0.1005946794	-0.0206774958	0.1600160045	-0.0715946041	0.0180869307	-0.2028686817	0.1075465912	-0.053380545	-0.1463201198	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	0.0614014	0.0139396	0.00377013192196	0.00019431244816	-0.00136111	-0.0201071099999999	0.000404295872552	1.8526204321e-06	0.00346861	0.03006571	0.0009039469178041	1.20312553321e-05	-0.00017583	0.000235142	5.5291760164000004e-08	3.09161889e-08	0.000672435	-4.531100000000003e-05	2.053086721000002e-09	4.52168829225e-07	-0.000355691	-0.000355691	1.2651608748099998e-07	1.2651608748099998e-07	0.0
5254.8843783633465	-10.316444611951738	106.42902943146804	27613809.829967134	10992.346085973952	-48.07645796856923	120831672.47382686	2311.345810803604	4918.56131520452	-9.457941955683964	89.452666037087	24192245.411426418	4972.141797493077	9886.39410662027	1.366105	39.616661	0.05730829	0.0241093	0.1954094424	0.032386215	0.0373234302	-0.0725067422	0.024346025	0.046772383	0.0841496316	-0.2080392237	-0.0550601166	-0.106625803	-0.0652001186	0.0152552376	0.0118994447	-0.1036906103	0.0945858068	-0.0147851129	-0.0647643799	-0.0903545483	0.0557074863	0.0079405703	-0.0128307307	-0.1496641904	0.204881435	-0.1628356	-0.1330564601	0.0907102239	-0.0376423742	0.0592183328	0.0425499672	0.1228204467	0.0842863796	0.0081243092	0.0179968774	0.0822369345	0.1185792324	-0.0283453246	-0.1137356368	-0.0213216383	0.0430584796	0.0368378037	0.0013332841	0.1324542685	-0.0414941154	-0.0477787829	0.0430551208	-0.0783724598	-0.0399419196	-0.227624126	-0.0922316681	-0.0041167242	0.0516847366	-0.0142534987	-0.2292023432	0.0031308904	-0.1182409403	-0.0939674616	-0.1777866637	0.0591275709	0.0191983813	0.074298615	0.0246627905	-0.0873261982	0.1088740427	0.167057357	0.0214231776	-0.0470910757	-0.0309273791	0.0627824051	0.0439281484	0.0979484975	0.0798120463	-0.0686943456	-0.0596456552	0.0146929264	-0.0109175839	0.151467624	0.0046669824	-0.1025964066	-0.0151452222	0.0227512982	0.1006136015	0.198831986	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	0.0553638	-0.0060376	0.00306515035044	3.645261376000005e-05	-0.0136343	-0.01227319	0.0001506311927761	0.00018589413649	-0.00992124	-0.01338985	0.0001792880830225	9.84310031376e-05	-0.000338693	-0.000162863	2.6524356768999998e-08	1.14712948249e-07	0.00055705	-0.0001153849999999	1.3313698224999993e-08	3.103047025000001e-07	-0.000121786	0.000233905	5.4711549025e-08	1.4831829796e-08	0.0
5273.746577197195	18.8621988338482	355.7825448476243	27812402.960499126	11022.327256348914	29.98117037496195	121491698.14605217	898.870577052496	4925.182423693903	6.621108489383005	43.839077628179695	24257421.906663347	4974.179204781448	9881.782031333883	1.343424	38.958916	0.066140335	0.0377145	-0.1344440619	-0.0697469502	-0.0634921362	0.151983949	-0.1082147039	-0.0247963842	-0.1728868894	0.094941625	0.1428022194	-0.0484858232	-0.0745998222	-0.0590704058	0.0366768251	-0.0787879572	-0.0024627026	0.0448628923	0.172788188	0.0830131423	-0.112344529	0.066301317	-0.0727909158	0.1123493374	-0.0971324326	0.0858738469	0.0452427641	-0.0868278779	0.1001709814	-0.0268139369	-0.0367913945	-0.0330431686	-0.0526225762	0.0209848753	0.0008442122	0.0592193187	0.0526513681	-0.097657074	0.0880285819	0.0364342886	0.0380058318	-0.0555746076	0.0075131439	-0.0951102822	-0.0650009323	-0.026367773	-0.1879074484	-0.0278031141	0.2039992582	-0.0540600544	0.0008641861	-0.0345660748	-0.1397532803	-0.0238165534	0.202184119	-0.1076954823	0.0975974114	-0.0126887195	0.0667601039	-0.0347116473	-0.0270779199	-0.0011450924	0.0233074878	0.1066135604	-0.0439465745	-0.0966052164	-0.0653452034	-0.0095396406	0.0462094707	0.10302783	0.0840173277	0.0404163262	-0.0998626234	-0.0076851019	0.0250060832	0.0487038517	-0.0270125474	-0.0699510344	0.0930899796	-0.0090333971	0.184833408	0.0317381679	-0.2300806678	0.1147491241	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	0.0307528	-0.0246109999999999	0.00094573470784	0.0006057013209999	-0.0160736	-0.0024393	5.9501844900000005e-06	0.00025836061696	-0.0395479	-0.02962666	0.0008777389827556	0.0015640363944099	-0.000368843	-3.015e-05	9.090224999999999e-10	1.36045158649e-07	0.000457814	-9.9236e-05	9.847783696e-09	2.09593658596e-07	-6.19045e-05	5.98815e-05	3.58579404225e-09	3.8321671202500005e-09	0.0
5273.514768900441	-0.2318082967540249	0.053735086444002	27809958.017811067	11081.374446563372	59.04719021445817	122796859.62494768	3486.5706722224045	4933.807282415352	8.624858721449527	74.38818796496398	24342454.300014764	4985.147389085987	9914.555728443003	1.241432	36.001167	0.0502131249999999	0.0245205	0.1263653775	0.092903277	-0.0052082218	-0.0129970377	0.1285241617	-0.1211349715	0.086744749	-0.0722946698	-0.0939965593	0.0943654033	0.0211497441	-0.0824705246	-0.0773332018	-0.1742636703	-0.0975721261	0.084071468	-0.0676958249	-0.0817204539	0.0735465292	0.0860562343	0.0873907708	0.0633149426	0.1558959855	-0.1699392532	-0.0862523351	0.0315388405	0.0217666226	0.0554268393	0.0761827347	0.1047970325	-0.0201588869	-0.0316887489	-0.023952419	0.1722729028	-0.000334842	-0.0255283338	0.1573247581	-0.0375909948	-0.042080043	0.0046027018	0.0411187425	-0.1226837228	0.0429639932	-0.0509212467	0.184778594	0.228169069	-0.0181296091	0.0071388177	0.0951848275	-0.0864849066	0.0683823064	-0.0260785683	-0.136212178	-0.0117762467	0.0128742441	0.0786527157	-0.1949992653	0.1459982461	-0.0127206698	0.0394199124	0.0139714308	0.0028968544	0.062553947	0.1178620757	-0.0510031628	0.0442078242	-0.029988697	0.0943477074	-0.0242429194	0.1106349082	-0.1629851243	0.0083026483	0.0700064384	-0.057419338	0.0227771038	-0.1561773594	-0.0384840305	-0.0683795118	-0.1606194069	-0.2382327331	-0.0040803745	-0.0689137094	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	0.0299452	-0.0008075999999999	0.00089671500304	6.522177599999977e-07	-0.0270941	-0.0110204999999999	0.0001214514202499	0.00073409025481	-0.018943	0.0206048999999999	0.0004245619040099	0.000358837249	-0.000224276	0.000144567	2.0899617489e-08	5.029972417600001e-08	0.000308683	-0.000149131	2.2240055161e-08	9.528519448900003e-08	0.0	6.19045e-05	3.8321671202500005e-09	0.0	0.0
