TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,6,2,3,3,2.550000e+00,1.0,0.0,2.5001355e-06,56.91405,60.914066,61.103107,7.0,62.043194,0.9400857,62.143642,4.0099144,66.15505,3.0,66.155205,67.16322,6.0601177,67.16341,70.165115,--
2,2,3,1,3,1,1.700000e+00,1.0,1.0,--,--,--,70.1723,7.0,71.62725,1.454949,71.72763,2.645051,74.375084,4.0,74.375206,75.37981,5.2075057,75.37995,76.38208,--
3,3,1,1,1,1,2.550000e+00,1.0,2.0,--,--,--,76.38371,7.0,77.82908,1.4453706,77.92942,3.5046296,81.43577,6.0,81.4359,82.442116,6.0584087,82.44227,83.44373,--
4,4,3,1,3,4,2.550000e+00,1.0,3.0,--,--,--,83.4454,7.0,85.11052,1.665129,85.21093,3.284871,88.49802,3.0,88.49813,89.50281,6.0574126,89.50295,93.50495,--
5,5,3,1,3,4,1.700000e+00,1.0,4.0,--,--,--,93.506584,7.0,94.34351,0.8369314,94.44391,3.2630687,97.70915,3.0,97.70927,98.712814,5.206233,98.71297,102.71497,--
6,6,4,2,1,3,2.550000e+00,1.0,5.0,--,--,--,102.902214,2.0,103.52668,0.6244695,103.62704,4.3255305,107.95405,4.0,107.95416,108.95871,6.056498,108.95887,111.96092,--
7,7,4,2,1,2,2.550000e+00,1.0,6.0,--,--,--,112.14512,2.0,112.677086,0.5319647,112.77746,4.4180355,117.198044,3.0,117.19817,118.20172,6.0565977,118.20188,120.20403,--
8,8,4,2,1,1,8.500000e-01,1.0,7.0,--,--,--,120.38721,2.0,121.12739,0.7401851,121.2278,2.509815,123.74015,1.0,123.74027,124.74509,4.3578844,124.74523,125.74619,--
9,9,1,1,1,4,8.500000e-01,1.0,8.0,--,--,--,125.74899,2.0,126.79371,1.0447189,126.8941,2.205281,129.10101,1.0,129.10112,130.10674,4.3577485,130.10689,134.10812,--
10,10,6,2,3,2,1.700000e+00,1.0,9.0,--,--,--,134.2945,2.0,134.8274,0.5329007,134.92786,3.5670993,138.49721,7.0,138.49733,139.5031,5.208595,139.50325,141.50513,--
11,11,3,1,3,4,8.500000e-01,1.0,10.0,--,--,--,141.50797,2.0,142.24373,0.7357581,142.34413,2.514242,144.86096,6.0,144.86108,145.86473,4.356762,145.86488,149.86615,--
12,12,2,1,2,4,8.500000e-01,1.0,11.0,--,--,--,149.86783,2.0,150.61043,0.7425918,150.71077,2.5074081,153.21994,5.0,153.22006,154.22617,4.3583403,154.22633,158.22777,--
13,13,6,2,3,3,1.700000e+00,1.0,12.0,--,--,--,158.41107,7.0,159.24362,0.8325514,159.34402,3.2674487,162.61371,4.0,162.61383,163.61842,5.207358,163.61856,166.6202,--
14,14,4,2,1,1,2.550000e+00,1.0,13.0,--,--,--,166.80295,2.0,167.32713,0.5241851,167.42754,4.425815,171.8551,3.0,171.85522,172.8607,6.057753,172.86086,173.86195,--
15,15,5,2,2,2,2.550000e+00,1.0,14.0,--,--,--,174.04999,2.0,174.99307,0.9430911,175.09343,4.006909,179.10213,5.0,179.10223,180.10716,6.0571814,180.10732,182.10938,--
16,16,2,1,2,1,2.550000e+00,1.0,15.0,--,--,--,182.11226,2.0,183.04402,0.931752,183.1444,4.018248,187.16449,5.0,187.16461,188.16995,6.057685,188.17009,189.17134,--
17,17,3,1,3,3,1.700000e+00,1.0,16.0,--,--,--,189.17303,2.0,190.82703,1.6540043,190.92747,2.4459958,193.37514,7.0,193.37524,194.37979,5.2067695,194.37994,197.38129,--
18,18,3,1,3,3,8.500000e-01,1.0,17.0,--,--,--,197.38295,7.0,198.21118,0.828231,198.31154,2.421769,200.73508,4.0,200.73518,201.73811,4.3551726,201.73827,204.74008,--
19,19,4,2,1,1,1.700000e+00,1.0,18.0,--,--,--,204.92683,2.0,205.76012,0.8332766,205.86047,3.2667234,209.12877,3.0,209.12889,210.13408,5.2072344,210.13422,211.13693,--
20,20,6,2,3,4,1.700000e+00,1.0,19.0,--,--,--,211.32233,0.0,213.79315,2.4708273,213.89351,1.6291726,215.52528,999.0,215.5254,216.53091,5.20859,216.53107,220.53305,--
21,21,4,2,1,2,8.500000e-01,1.0,20.0,--,--,--,220.72028,7.0,221.56036,0.8400902,221.66078,2.4099097,224.07211,7.0,224.07224,225.07686,4.3565817,225.07701,227.07822,--
22,22,1,1,1,2,8.500000e-01,1.0,21.0,--,--,--,227.0811,7.0,228.22682,1.1457258,228.32716,2.1042743,230.43404,8.0,230.43416,231.4394,4.358304,231.43954,233.44112,--
23,23,5,2,2,4,8.500000e-01,1.0,22.0,--,--,--,233.62634,7.0,235.07678,1.4504331,235.17717,1.7995669,236.97832,5.0,236.97844,237.98328,4.3569283,237.98341,241.98468,--
24,24,3,1,3,3,2.550000e+00,1.0,23.0,--,--,--,241.98756,2.0,242.62679,0.6392138,242.72717,4.3107862,247.03946,6.0,247.03958,248.04489,6.0573254,248.04504,251.04668,--
25,25,4,2,1,2,2.550000e+00,1.0,24.0,--,--,--,251.2329,2.0,251.85979,0.6268958,251.96014,4.3231044,256.28534,4.0,256.28546,257.29016,6.0572762,257.2903,259.2916,--
26,26,3,1,3,1,8.500000e-01,1.0,25.0,--,--,--,259.2945,7.0,260.1265,0.8320121,260.22687,2.4179878,262.6456,2.0,262.64572,263.65213,4.3576493,263.65228,264.65396,--
27,27,1,1,1,3,2.550000e+00,1.0,26.0,--,--,--,264.65564,2.0,265.49374,0.8381049,265.59415,4.111895,269.7085,2.0,269.7086,270.71408,6.058425,270.71423,273.71567,--
28,28,6,2,3,4,1.700000e+00,1.0,27.0,--,--,--,273.90546,7.0,274.64355,0.7380791,274.744,3.3619208,278.1079,2.0,278.10803,279.11255,5.2070913,279.1127,283.11404,--
29,29,6,2,3,3,2.550000e+00,1.0,28.0,--,--,--,283.29694,2.0,284.1267,0.8297697,284.22708,4.12023,288.35,7.0,288.35013,289.35562,6.0586777,289.35577,292.3579,--
30,30,3,1,3,4,2.550000e+00,1.0,29.0,--,--,--,292.36115,7.0,293.51004,1.1488864,293.6104,3.8011136,297.414,4.0,297.41412,298.41867,6.0575175,298.41882,302.42093,--
31,31,1,1,1,1,8.500000e-01,1.0,30.0,--,--,--,302.42255,2.0,303.16037,0.7378119,303.26077,2.5121882,305.77502,3.0,305.77515,306.7811,4.3585505,306.78125,307.78305,--
32,32,4,2,1,2,2.550000e+00,1.0,31.0,--,--,--,307.97067,7.0,309.2111,1.2404059,309.31146,3.709594,313.02298,6.0,313.0231,314.0271,6.0564175,314.02725,316.03116,--
33,33,5,2,2,1,1.700000e+00,1.0,32.0,--,--,--,316.21637,2.0,317.26028,1.0439138,317.3607,3.056086,320.41913,5.0,320.41925,321.4238,5.2074223,321.42395,322.426,--
34,34,5,2,2,3,8.500000e-01,1.0,33.0,--,--,--,322.61276,7.0,323.85938,1.2466292,323.9598,2.0033708,325.96494,5.0,325.96506,326.96857,4.355803,326.96872,329.97058,--
35,35,2,1,2,1,1.700000e+00,1.0,34.0,--,--,--,329.97357,2.0,330.70996,0.736393,330.8103,3.363607,334.17606,5.0,334.17618,335.18036,5.2067857,335.18048,336.18204,--
36,36,1,1,1,1,1.700000e+00,1.0,35.0,--,--,--,336.1837,2.0,336.8097,0.6260061,336.91003,3.473994,340.38492,3.0,340.38504,341.39194,5.2082286,341.3921,342.39328,--
37,37,1,1,1,1,1.700000e+00,1.0,36.0,--,--,--,342.39493,2.0,343.12646,0.7315575,343.22687,3.3684425,346.5974,3.0,346.59753,347.6011,5.206173,347.60126,348.6027,--
38,38,1,1,1,2,1.700000e+00,1.0,37.0,--,--,--,348.60434,2.0,349.22824,0.623924,349.32864,3.476076,352.80646,3.0,352.80658,353.8101,5.2057624,353.81024,355.8117,--
39,39,5,2,2,3,1.700000e+00,1.0,38.0,--,--,--,355.99936,2.0,356.72647,0.7271057,356.827,3.3728943,360.2017,5.0,360.2018,361.20724,5.2078824,361.2074,364.20935,--
