global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
6104.163613149351	n/a	n/a	37260813.41609653	12667.758060733782	n/a	160472094.2852857	n/a	5385.279292171639	n/a	29001233.05469267	n/a	5640.190940579715	8118.281840002342	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.49693	n/a	0.2469394248999999	n/a	-0.378906	n/a	0.143569756836	n/a	-0.968189	n/a	n/a	0.937389939721	-0.00162373	n/a	n/a	2.6364991129000003e-06	0.0161187	n/a	0.00025981248969	n/a	0.00200534	n/a	n/a	4.0213885156e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6002.9621653024205	-101.20144784693002	10241.733046314896	36035554.75805233	12353.28434782625	-314.4737129075329	152603634.178249	98893.71610984944	5296.8782770210855	-88.40101515055358	28056919.481577866	7814.739479648403	5541.71733015662	7704.230741744745	2.535828	98.776131	1.31189835	0.7890209999999999	-0.1086163133	-0.0382806202	-0.0465579788	-0.2150663477	0.032353047	-0.2000284726	0.0820412233	-0.3369696111	0.0983008987	-0.4636642051	-0.0519059774	0.1105725008	-0.2883748066	0.0263915511	-0.0453861609	0.1212781227	0.0922548222	-0.040210965	0.0950334702	-0.0661276668	0.0487891459	-0.0327834504	0.0740281992	-0.1218771924	0.1133348614	-0.0698324091	0.0316686307	-0.0229915942	0.079903834	-0.1002907288	0.0202603134	0.0357753304	-0.0089439352	-0.1197825354	0.172578887	-0.0398013537	-0.050232292	0.0480635745	0.1076749486	-0.0896440045	-0.0329686949	-0.040209508	0.0034021561	0.0666894271	-0.0024796459	-0.0387768087	-0.0077876559	-0.1618135522	0.1036766834	-0.0179094765	-0.0521410631	-0.0365978798	0.0207940011	0.0121856966	0.0822549286	-0.0477956456	0.1044354814	-0.2882174242	-0.1519631668	0.0299078961	-0.1006197923	-0.0216046889	0.071761304	-0.1686742747	0.0984435328	-0.1267041604	0.0157424015	-0.11436754	0.1110936162	-0.0297117607	0.0190568691	-0.075856187	0.0725959697	-0.0738930684	0.0338930118	0.0259455877	-0.040154564	-0.0778452184	0.1546226094	-0.0814604549	0.0986869108	0.1043030807	-0.0456281138	-0.0470670892	0.0916882836	0.0040325882	0.0166776514	-0.1745663172	-0.0356365133	-0.0157574135	0.0296716672	0.1037450133	-0.123245187	-0.0497318558	0.0685956728	0.024772067	0.002948324	0.037763558	-0.0363865296	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	-0.373147	0.1237829999999999	0.139238683609	0.0153222310889999	-0.216617	0.162289	0.046922924689	0.026337719521	-1.665	-0.6968110000000001	0.4855455697210001	2.772225	-0.000631523	0.000992207	9.844747308490005e-07	3.988212995290001e-07	0.0107336	-0.0053851	0.0001152101689599	2.8999302010000004e-05	0.00220834	0.000203	4.120900000000002e-08	4.8767655556e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5979.090108396375	-23.872056906045145	569.8751009254577	35749518.52432338	12212.121165002349	-141.16318282390057	149135903.34869832	19927.044184973976	5307.914453691585	11.036176670499117	28173955.847708035	121.79719550246897	5545.503245047046	7495.4452129020065	1.409951	54.920731	0.7396308499999998	0.385626	-0.0598327927	-0.0925275248	-0.0576256589	-0.0123603226	-0.0340993661	-0.1723719621	0.1159008898	-0.3182930944	0.0237675911	-0.221732558	-0.0807743165	-0.0080913647	-0.210383102	-0.0295326367	0.0211746775	0.0695204445	0.0755995547	-0.0550654238	0.1029912323	-0.0544060361	-0.010421314	-0.0198224442	0.0615755905	0.0281118171	0.0495018203	0.0055498484	-0.0077770053	0.0638863467	0.0660306965	-0.0733829018	0.0472199355	0.019237225	0.014618647	-0.0334420233	0.0598226606	0.1183446676	-0.1004918851	0.0064432679	-0.1330592724	-0.0632024405	-0.0809924898	0.0184332082	-0.0016805361	-0.0914859575	0.0663616516	-0.0861511086	0.1080664158	-0.0185182914	0.1296558907	-0.1340846384	-0.0560151351	-0.1302882968	0.0162865718	0.0963088951	-0.0546745811	-0.0774926651	-0.0081463801	-0.1177704739	-0.1758518635	-0.0408642708	-0.077781146	-0.0181619873	0.0410169448	-0.1567287161	0.077818937	-0.0226196883	0.0113856133	-0.0551273863	0.0276816946	-0.0148035197	-0.0742975645	-0.0343757844	-0.0121498631	-0.083267709	0.0694007796	0.0467567261	-0.0019369159	-0.1057437366	0.1370425815	-0.1703118527	-0.030252894	0.0024386141	0.016221147	-0.1174342736	-0.091695829	-0.008208633	0.008023057	0.017921727	0.0492825745	-0.1143002826	-0.1044307977	0.1145691924	0.0679376879	-0.0700061107	0.1568057991	-0.0305150272	0.1073163688	-0.0207290815	-0.0219280259	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	-0.276684	0.096463	0.0765540358559999	0.009305110369	-0.162556	0.054061	0.026424453136	0.0029225917209999	-1.40142	0.2635799999999999	0.0694744163999999	1.9639780164	-0.00245263	-0.0018211069999999	3.316430705448999e-06	6.015393916899999e-06	0.00690022	-0.0038333799999999	4.76130360484e-05	1.4694802224399993e-05	0.00135229	-0.00085605	7.328216025000002e-07	1.8286882441e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6006.559172586271	27.469064189896017	754.5494874686277	36078753.09378027	12189.70721992991	-22.413945072439677	148588962.10761136	502.3849337103428	5308.585329737297	0.670876045712248	28181078.203102045	0.4500746687105023	5539.147254175878	7522.340989069079	1.203303	46.871304	0.456353	0.256652	-0.0684323453	-0.017631332	-0.0969819296	-0.0576636932	-0.0309263409	-0.1219342102	-0.0441812357	-0.1912376089	-0.0946091169	-0.0620562731	-0.0511321535	0.0578314691	-0.0878394642	-0.0912056745	-0.0162013443	0.0741832999	0.1078416415	-0.0123606691	-0.0042494296	-0.0261642427	0.0398832602	-0.0375542055	-0.0422234007	-0.0180067171	0.0412016202	0.0338706237	0.0085447181	-0.0277146539	-0.0503450629	-0.0698197223	-0.0590431894	0.0239669084	0.0589168794	-0.0397906958	-0.0307662836	0.1115826812	0.0436221469	0.0974661604	-0.1044877157	-0.0103817755	-0.0530960823	-0.0242230639	-0.0243743417	0.0810712904	0.0144324501	-0.1323103125	-0.0509411643	-0.0346326734	-0.0786129683	-0.0719591026	-0.0928177554	0.0012086077	0.0504549993	0.0928007757	0.0257020601	-0.0542295709	0.0627203696	-0.0256663171	-0.0744915585	0.0620550507	-0.0928107186	-0.0121792184	0.1110133788	-0.0217042688	0.0404620513	-0.0429492072	-0.0448373074	-0.0017770441	0.0638261072	-0.0090788265	-0.0484758983	-0.0166692278	0.0156414601	-0.0301501921	-0.0728118824	0.0135005718	-0.0366602175	0.0368575217	0.1028565587	-0.0293568871	-0.0242494599	-0.1198359358	0.0392138724	-0.102465152	-0.0911806951	-0.0055989003	0.0383565966	-0.0507900593	-0.0714488951	-0.037577338	0.0812948542	-0.0516174748	0.0272832073	0.0809575568	0.0511207262	-0.1095399729	-0.0407022256	0.108413518	-0.0428175687	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	-0.201127	0.0755569999999999	0.040452070129	0.0057088602489999	-0.16656	-0.004004	0.0277422336	1.603201600000006e-05	-1.56786	-0.1664399999999999	0.0277022735999999	2.4581849796	-0.00304629	-0.00059366	3.5243219560000024e-07	9.2798827641e-06	0.00342696	-0.00347326	1.17440548416e-05	1.20635350276e-05	0.00149241	0.00014012	1.9633614400000025e-08	2.2272876081e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6024.232282512116	17.673109925844983	312.3388144510005	36291374.59366114	12198.915531948816	9.208312018907236	148813540.1556221	84.79301023755146	5329.712484273795	21.127154536497983	28405835.165023945	446.3566588090673	5558.464245150788	7708.08017672867	0.983524	38.310421	0.2161499999999999	0.129616	-0.0540959996	0.0145166504	-0.0373148337	-0.0413246837	-0.0307154966	-0.0169115601	-0.0718991393	0.0298573499	-0.0863090118	0.0460297594	0.0353888986	0.0615873089	-0.0923518769	-0.1018286508	-0.0375746448	-0.0583231025	-0.0562317995	-0.0117426358	0.0039043393	-0.0067492988	-0.0048988707	-0.0434209255	-0.0055302116	0.0411218709	-0.0439056762	0.0215636496	0.0312475696	0.0391677992	-0.0402889461	0.0743727039	-0.0196277734	-0.0988849065	0.1335669744	0.0181944113	0.0265142252	0.0038713744	-0.0472033429	-0.1232613032	-0.0540571277	0.0135824812	-0.0462934487	0.060571992	0.0190714161	0.1068772658	-0.0548922714	0.0164437698	0.0337206444	-0.0584844622	-0.0259112519	0.0102475733	0.0266082628	-0.0915103557	-0.0591169082	-8.53692e-05	0.0429844379	0.0302317807	0.0707433976	0.0208227403	-0.1028888689	0.0924555995	0.0100023424	-0.0252407929	-0.0391187401	0.0173701759	-0.0013987258	0.0546279134	-0.0768755295	0.0055683241	-0.0535863607	-0.0086585095	0.001057378	-0.0228386824	-0.079523385	0.0748504975	-0.05774421	-0.0195364041	0.0734869852	0.1142694046	-0.0096385322	-0.1418688037	0.0013907991	0.0207340915	-0.1037834041	0.0151741072	-0.0528859614	0.0347587215	0.0597024511	-0.0282780532	0.0251389193	0.0572673689	0.0549342086	0.0542710164	-0.01168851	0.0345487323	-0.061005819	0.0242068927	0.0547447615	-0.016577911	-0.0695497165	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	-0.15866	0.042467	0.0251729955999999	0.001803446089	-0.140149	0.026411	0.0196417422009999	0.000697540921	-1.57011	-0.0022499999999998	5.062499999999384e-06	2.4652454121	-0.00231818	0.00072811	5.301441721000002e-07	5.3739585124e-06	0.00134886	-0.0020781	1.8194232996e-06	4.318499610000001e-06	0.00139818	-9.423000000000004e-05	8.87929290000001e-09	1.9549073124e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6024.01353043511	-0.2187520770066839	0.0478524711947382	36288739.01486527	12162.476582351292	-36.4389495975247	147925836.61624354	1327.7970477709453	5328.658720466045	-1.0537638077494194	28394603.759198837	1.110418162522555	5555.885319554043	7704.310884447566	0.8875269999999998	34.571152	0.2562632000000001	0.126314	-0.0544886157	0.0358900502	-0.0403646046	-0.0461007209	-0.0456771966	-0.0044473068	-0.1227191505	0.069476213	-0.1263893006	0.0580193762	0.0430333655	0.0365250058	-0.0470339059	-0.0227787479	-0.041825851	-0.0332437832	-0.0514292381	-0.0004633548	-0.0712673397	0.0289828595	0.1344319994	-0.0123342173	-0.0327060081	0.0708421951	-0.0698818168	-0.022724992	-0.0092182069	-0.015259409	0.0227780816	-0.0081320838	0.0729959003	-0.1315290141	0.0137288891	-0.0140680221	-0.0863265777	-0.1057318691	-0.0001705951	-0.0981345261	0.031457298	-0.0300490161	-0.0345037111	-0.0449107636	0.0171393501	-0.0291005032	-0.1277676828	0.0243998395	-0.0710359309	0.1004015161	-0.0497930838	-0.0381454697	-0.002877114	0.0650557222	0.0975099246	-0.0254268886	-0.0566654269	0.0386683279	0.0562345898	-0.0055224515	-0.0394388599	0.081130345	0.0405535749	-0.0101631663	-0.0295952959	0.1143484617	-0.0429177718	-0.0630778764	-0.1031753216	0.0458514715	-0.0926515086	0.0021519275	0.028071652	0.023588985	-0.0044050221	-0.0535330258	0.0042560129	-0.030188807	0.1430749519	0.0346948946	-0.0570019693	0.0535007128	-0.0647408731	0.0703062916	-0.0840246029	0.0264580849	0.1016949357	-0.0029263495	-0.054640218	0.083420829	0.0034776118	0.0699970209	0.0930215181	-0.0240793986	0.081617661	-0.0024206207	0.0014100238	-0.0728853354	-0.0055892328	0.0760611382	0.05641284	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	-0.11412	0.0445399999999999	0.0130233744	0.0019838115999999	-0.11815	0.0219989999999999	0.0139594225	0.0004839560009999	-1.63159	-0.0614800000000002	0.0037797904	2.6620859281	-0.00281916	-0.0005009799999999	2.5098096039999985e-07	7.9476631056e-06	-0.000529244	-0.0018781039999999	2.80099211536e-07	3.527274634815999e-06	0.00121238	-0.0001857999999999	3.4521639999999954e-08	1.4698652644000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6016.278053460533	-7.735476974577068	59.83760402421199	36195601.616550855	12159.613590718884	-2.862991632408012	147856202.67559537	8.19672108723829	5325.507551653822	-3.151168812223659	28361030.682721883	9.929864883131067	5555.345738800554	7781.382024827551	0.8496789999999999	33.096886	0.1000578000000001	0.0459358	-0.0369268283	0.0218833532	-0.02386761	-0.0047817339	-0.0621523478	0.0007852198	-0.1204095318	0.1181287508	-0.0955539972	0.0837110475	0.0232618691	0.0254998616	6.21628e-05	-0.0268202555	-0.1004294825	-0.0579810314	-0.0609339141	-0.0072641575	-0.0130255212	-0.07845751	0.0572723563	-0.0200734594	0.0709801448	0.0064684695	-0.0464668626	-0.0448837811	-0.0551424492	-0.0450634508	-0.0343720444	-0.0091594121	-0.0928641031	0.0263861571	0.0514723819	-0.0281329309	0.0359405542	-0.0541279649	0.0780421103	-0.0092826545	-0.041107201	-0.0149646152	0.1010063683	-0.0355815342	-0.0519926019	0.025954444	-0.0278379201	0.0168056561	-0.0571556198	0.0183079487	-0.016882526	0.0692443394	0.0129078741	0.1038256183	0.0347340546	-0.0700862596	0.0031134146	0.0207290548	0.0421247896	0.0020228805	0.0021392041	0.1162511807	0.0659133158	-0.0184137636	-0.0412209723	0.0236897015	0.0644133005	-0.0167663375	-0.0564335281	-0.032889315	-0.0819616871	0.0166413549	0.0643843608	0.0557945808	0.0161827237	0.021999468	-0.0444084254	-0.0071191375	-0.089593668	0.074888839	-0.0146478552	0.0292529033	0.0631957354	-0.0115095283	-0.0489992573	0.059947684	-0.0024688004	-0.0815792398	-0.0402062903	0.0435765136	-0.1032894059	0.0200019588	0.0498595926	-0.0843465598	-0.0095022481	0.0002137293	-0.0301241079	0.0191543945	-0.0887998615	-0.0196587861	0.1032871564	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	-0.097598	0.0165219999999999	0.009525369604	0.0002729764839999	-0.096962	0.021188	0.009401629444	0.0004489313439999	-1.60642	0.0251700000000001	0.0006335289	2.5805852164	-0.00269621	0.0001229499999999	1.5116702499999932e-08	7.269548364100001e-06	-0.00100882	-0.0004795759999999	1.0177177923999998e-06	2.299931397759999e-07	0.00107135	-0.00014103	1.9889460900000033e-08	1.1477908225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6010.631663132604	-5.646390327928202	31.88172373532115	36127692.98985222	12149.903750269918	-9.709840448966132	147620161.140823	94.28100154437884	5301.174819270838	-24.33273238298352	28102454.46447121	592.081865221895	5530.133182809275	7698.736801478902	0.865751	33.722916	0.0301446	0.0153072	-0.0302648458	0.0189732269	-0.0530479923	-0.003751368	-0.0471462228	-0.0166522139	-0.1472053113	0.0561422709	-0.0837440952	0.0697827367	-0.1051087972	0.0517281997	-0.0425986571	-0.0041110937	-0.0007617183	-0.0481849113	0.0300476629	-0.0765167778	-0.0944902721	0.0209501578	-0.0278944252	0.0798391595	-0.0118060509	-0.0193453099	-0.0771397626	0.0614961665	-0.0086740827	0.0750764302	0.0479842546	-0.0211096747	-0.0703704306	0.0620973237	0.0075931982	0.0481442023	-0.0535702612	-0.0960940648	-0.050001662	-0.0194454574	0.0156952396	0.0019496906	-0.0369100088	-0.0154271218	0.0543788501	-0.0280761844	-0.0450508297	-0.015916521	0.0138295259	0.0158911319	0.0180663113	0.0573316723	0.0294704147	0.0655271716	0.0386270548	-0.0866914599	0.1114355586	-0.1052053489	0.0578415908	-0.0148416829	-0.038833435	0.0207817874	0.032185184	-0.0783157005	0.028930246	0.1013532914	-0.0097264749	0.0269289833	0.0651163668	0.051973565	-0.0025220241	0.0957376244	-0.0214787693	0.0175660181	-0.0847158391	-0.0326647309	0.0251477448	-0.0376732505	-0.094659546	0.0313271162	-0.0466211644	0.0133767125	-0.0513356693	0.0957788753	-1.73342e-05	-0.0482933656	0.0358673541	0.0324750092	-0.0423563325	0.0411507968	0.0587615788	-0.0008194912	0.0323682922	0.0064501543	0.0121531712	-0.0068090522	-0.0610640196	0.0545438985	-0.0480039699	0.0114791174	0.0937944594	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	-0.0982103	-0.0006122999999999	0.00964526302609	3.749112899999953e-07	-0.0926872	0.0042748	0.00859091704384	1.827391504000008e-05	-1.60581	0.0006099999999999	3.720999999999993e-07	2.5786257561	-0.00286773	-0.00017152	2.9419110400000032e-08	8.223875352900002e-06	-0.00116509	-0.00015627	1.3574347081e-06	2.4420312900000005e-08	0.00123651	0.0001651599999999	2.727782559999997e-08	1.5289569800999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6020.863971887935	10.23230875533045	104.7001424644122	36250802.96797816	12177.94654654305	28.0427962731319	148302382.0904598	786.3984228163803	5304.481876292854	3.3070570220161244	28137527.97591936	10.936626146866155	5533.5651130596	7754.778668988337	0.865039	33.695168	0.1626633	0.0812219	-0.0284500943	0.0327121402	-0.0460063673	-0.0027225991	-0.0708698593	0.0352640282	-0.1476774569	0.1046087661	-0.0359185739	0.1035293341	-0.0735637456	0.0455256107	0.0644754871	-0.0692886018	-0.0610250451	-0.0802699454	0.0470217917	0.0552008436	-0.0177781485	0.0277540464	-0.0178549788	0.0530338128	-0.0263135649	0.0673687894	-0.0638539814	-0.0282851563	-0.0373062435	-0.0317396202	-0.0463476636	-0.0161478961	0.0485789151	-0.054520067	0.0664301784	0.1286206409	-0.0852465062	0.0147268189	0.0769526862	0.0211341706	-0.0283380444	0.0929862236	-0.0391895203	-0.0537997172	-0.0975209404	-0.0137134628	-0.0131489873	0.0831906759	0.1329060234	0.0513041774	-0.0385288034	0.049194736	-0.054828797	0.0621388851	-0.1067077897	0.0747902311	0.0077704406	-0.0770203155	0.0500840152	0.0619754156	0.0348106338	0.1068938985	0.073072735	0.0453792315	0.0556015452	0.058675293	-0.0381935171	0.0398113361	0.0087930399	0.0475288242	-0.0917708333	-0.014646704	0.0214098959	0.0424236977	0.0008503595	-0.0574243559	-0.0700442764	0.0423043748	0.0630264823	0.0780898403	-0.0981883792	0.0255873239	-0.0209876763	-0.0851466326	0.0660641858	-0.03957813	-0.0318187481	0.1161126198	-0.014802499	0.0547283399	-0.0835661949	0.0376648598	-0.0936072571	0.0480835159	0.0729412168	0.0533830066	-0.0152715784	0.0439070621	-0.0954836407	-0.0340610129	-0.089036711	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	-0.0596971	0.0385132	0.00356374374841	0.0014832665742399	-0.0794406	0.0132465999999999	0.00631080892836	0.0001754724115599	-1.64392	-0.03811	0.0014523721	2.7024729664	-0.00300179	-0.0001340599999999	1.7972083599999905e-08	9.0107432041e-06	-0.00227406	-0.00110897	5.1713488836e-06	1.2298144609000005e-06	0.00102367	-0.0002128399999999	4.530086559999999e-08	1.0479002689e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6022.151732111279	1.2877602233438663	1.658326392826645	36266311.48457088	12169.282077912834	-8.664468630215197	148091426.2918105	75.07301664398321	5319.6027795774	15.12090328454542	28298173.7324876	228.64171614057648	5547.1288703421815	7700.485865699267	0.801174	31.207516	0.1081992499999999	0.0479296	-0.0045110539	0.0288937823	-0.0654225114	0.0233978023	-0.0540593064	0.033645171	-0.1423088713	0.0831376775	-0.0379625392	0.0696459116	-0.0079140317	0.0423788384	0.0233542102	-0.0226728876	-0.0906496487	-0.0418799148	0.0562741231	-0.0130320561	-0.1326461193	0.0578397799	-0.0274056299	0.0846986935	0.0061817373	0.0530413918	-0.0377707474	-0.0733810017	-0.0431094247	0.0047481645	0.0322945222	0.0122741701	-0.0277348873	-0.1063243021	-0.011414766	-0.0100832126	0.0260924672	0.0148414948	0.022433917	-0.0028811534	-0.0367407006	0.1493185958	0.0322830396	-0.0034473676	-0.0074691607	-0.1256799736	0.0116158081	0.0231336163	-0.0486712397	0.0848080689	-0.0359680078	0.0384432766	-0.0499096695	0.0581268416	-0.12439362	-0.0412208201	-0.0395578139	-0.0135009347	0.0438097184	0.0334019788	0.0156916577	0.1093844779	0.070894782	-0.0332910042	0.0592535813	0.1308141542	-0.0435202794	-0.0015235388	0.0875214054	0.0333206991	-0.054110959	-0.0363966573	0.0431065493	0.032782267	0.0065187832	-0.0262482443	0.0289270811	-0.0679656163	0.0479000188	-0.0125048929	0.0060527217	0.0193513813	0.0551936707	-0.0130050603	0.0668517527	0.0953383934	-0.0464392026	0.0436650652	-0.0633880388	0.1192248647	0.0240869183	-0.0657270868	0.0194676027	-0.0699101536	0.026103335	0.0085561786	0.0434857929	0.0092067537	-0.0663691315	-0.1218138833	-0.0298421926	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	-0.0429309	0.0167662	0.00184306217481	0.00028110546244	-0.0885823	-0.0091417	0.00784682387329	8.357067889000004e-05	-1.60373	0.0401899999999999	0.0016152360999999	2.5719499129000005	-0.00266179	0.00034	1.1560000000000003e-07	7.085126004099999e-06	-0.002569	-0.00029494	6.599761000000001e-06	8.698960360000004e-08	0.0008165829999999	-0.000207087	4.2885025569041414e-08	6.668077958888367e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
