global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
5291.459617765571	-1.926151754834791	3.710060582653145	27999544.886443764	12258.68881594408	-16.936212745707962	150275451.48615247	286.83530216788085	4633.108459693532	-14.984702484167428	21465693.99928377	224.5413085390135	4847.36691343246	8040.867822448959	0.7776579999999998	30.089745	0.02640143	0.0155525	0.0327519523	0.045454517	0.0013637525	0.0029400079	-0.0673320214	0.0198682907	-0.0180476187	-0.0230881144	0.0341081527	0.0564759762	0.1345468377	-0.1375470794	0.1466829544	0.1891107157	0.0625203879	-0.1281130152	0.0084698645	0.1207890376	-0.0181198573	-0.1098990022	-0.2350681746	0.0260263206	0.2379257492	-0.0307018261	-0.0121052938	-0.1005381957	-0.0129530123	-0.0689857767	-0.0840596797	-0.1521461568	-0.016213069	0.0297281228	0.0341168997	0.1230016634	0.0508939615	0.1847542442	0.0606139518	-0.2417116092	0.037935916	-0.1847161132	-0.0247087657	-0.0363473712	0.0331913182	0.1141639894	0.1611956192	0.1100869448	0.1043421926	0.0254043507	0.2028366556	-0.0762422995	-0.0700673116	0.0810677933	0.1400706502	0.2428435694	-0.1287112122	-0.1253481852	-0.1337393185	0.0102870008	-0.0146769342	-0.0821390275	-0.0547304014	0.0919799171	0.1241862264	-0.0528029844	-0.061415334	-0.0596921938	0.1277917971	0.1254492016	-0.181550276	0.0283971186	0.1808738038	-0.0984033057	0.0694650016	0.1369753898	0.1113901212	0.0722277248	0.0242616299	-0.0266616684	-0.0514543	0.0018009	0.00264754498849	3.243240810000004e-06	-0.00617276	2.3300000000000404e-06	3.81029660176e-05	5.428900000000188e-12	-0.14627	-0.001299	1.6874010000000582e-06	0.0213949129	0.00222572	6.811000000000013e-05	4.638972100000018e-09	4.9538295184e-06	0.0008748109999999	0.0001533199999999	7.652942857208251e-07	2.3507022399969342e-08	0.000312341	0.000244554	5.9806658916e-08	9.7556900281e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5289.3890197417295	-2.07059802384174	4.287376176337317	27977636.20216437	12260.085070702864	1.3962547587834706	150309685.94087124	1.949527351425488	4631.253558592572	-1.854901100959978	21448509.52397636	3.4406580943425387	4847.745041153088	8040.031885101738	0.7617899999999999	29.475758	0.05006451	0.0246171	0.0372786725	0.0515908794	0.0032413742	-0.0137114281	-0.0886024318	0.022110926	-0.0188160562	-0.031072558	0.0226324099	-0.0474138716	0.0363438938	0.0418693389	0.0345881028	0.1753466296	-0.1178683765	0.0021836576	0.1639282751	-0.0595707587	0.1367824413	-0.1107925221	0.0128104938	-0.129639457	-0.2293791601	0.0166492585	-0.032328036	0.0106521548	0.0566452179	0.0683971505	0.121063821	-0.0050823764	0.2117027772	2.89774e-05	-0.1999158193	0.1025346837	0.0333558933	-0.0377776966	0.1578353869	-0.0949028226	-0.0409173458	-0.0856208251	-0.0226843146	-0.0364984444	-0.0506180669	0.0679351497	-0.0626603809	0.13737686	0.0034658344	-0.0335326323	0.0841403815	-0.0662766693	0.1920250787	-0.1183344624	0.0815217243	-0.018293145	0.2287788438	0.088521781	0.1090474371	0.0206377536	-0.0260268325	0.0149917652	-0.025046742	-0.066197283	-0.162219664	-0.1960263087	-0.0709555156	0.1433841676	0.1891388432	-0.0263060828	-0.0463640764	-0.0719583596	0.0328187749	-0.1042797856	0.1576915315	0.1352233646	0.1048512105	0.0591801496	0.0048740753	-0.0501431783	-0.0614717	-0.0100173999999999	0.0037787699008899	0.0001003483027599	0.0138413	0.02001406	0.00019158158569	0.0004005625976836	-0.146242	2.8000000000000247e-05	7.840000000000137e-10	0.021386722564	0.00197009	-0.00025563	6.534669690000009e-08	3.881254608099999e-06	0.000789207	-8.560399999990001e-05	6.228476888489999e-07	7.328044815982881e-09	0.000253474	-5.886699999999999e-05	3.465323688999999e-09	6.4249068676e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5293.342460821892	3.95344108016252	15.629696374316593	28019474.407539964	12275.262642437125	15.17757173426071	150682072.94081247	230.35868374862963	4647.489603555677	16.236044963105087	21599159.6151581	263.6091560439701	4867.78491425724	8041.941675064411	0.914656	35.390568	0.04718835	0.0279402	0.0327579898	0.0221406441	0.0191190809	0.0025605963	-0.0836680385	0.0103374083	0.0620283907	0.057721704	-0.0911681705	0.0753829226	0.01495798	-0.1523333178	0.076984956	-0.0258411292	0.1230171555	0.178716802	0.0112154038	0.0695970415	-0.0947299168	0.0292581103	0.1080676067	-0.0392725211	-0.0964617967	-0.0821769089	-0.0798938987	-0.1591634128	0.09183863	0.0679135277	-0.0050508976	-0.0504544198	0.0314800558	0.0954305564	0.1212325335	0.008522633	0.1257217695	0.1076375577	0.0486605792	0.1930572669	-0.1307563717	-0.0392364075	0.0412138127	0.0964003229	0.0834895514	-0.0283143106	0.1448634256	0.0185302647	0.0888914516	0.05810196	-0.1294826189	-0.1498922952	-0.0725798785	0.0715295271	-0.042121316	-0.1317618213	0.0678138346	0.091039773	0.007158899	0.0681840038	-0.0291577271	-0.1689530754	-0.02134891	0.0329324829	-0.0231858998	-0.0538354477	-0.0171959837	-0.1753516659	0.0120571543	0.0191358942	-0.1634437318	-0.0165448577	-0.2282379145	0.0850008744	0.1295960773	0.1333203122	0.097844009	0.0455381471	-0.0146004572	-0.0722277248	-0.0514718	0.0099998999999999	0.00264934619524	9.999800000999998e-05	0.0138218	-1.950000000000042e-05	0.00019104215524	3.8025000000001634e-10	-0.126283	0.019959	0.000398361681	0.015947396089	0.00198857	1.847999999999997e-05	3.41510399999999e-10	3.9544106449e-06	0.000503599	-0.000285608	2.53611952801e-07	8.157192966400001e-08	0.000213363	-4.011100000000001e-05	1.6088923210000006e-09	4.5523769769e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5267.432936295127	-25.90952452676538	671.3034612030568	27745849.7383667	12221.812104054825	-53.45053838229978	149372691.10682103	2856.9600533577022	4625.889559645704	-21.600043909972555	21398854.218039125	466.5618969127425	4840.387743567861	7913.607035879199	0.953629	36.898556	0.1868781	0.104101	0.0220526271	0.0800101649	0.0207233385	-0.0355509156	-0.0544139124	0.0067116689	0.0194389717	-0.0542425339	0.0603252048	0.0275441671	0.0058278239	-0.0540924237	0.0725153136	0.004235747	-0.0072207863	0.1842775891	0.1036389888	-0.0239107817	-0.1286744658	-0.0897042152	0.0814650772	-0.2416717643	0.0640094903	-0.0213366474	0.1138033525	-0.0282039427	-0.0878264349	-0.009652493	0.1120935257	0.1830727438	-0.0522146194	-0.0632050984	0.0252888415	-0.0572686296	0.2745297134	-0.1338385556	0.0832600681	0.1660074512	0.3185501335	0.108093252	-0.0416553532	-0.068007255	0.0106889946	0.0208690456	0.0342290711	0.0251240209	0.0651540691	-0.0109988636	-0.1259529171	-0.1135199906	0.0769102196	0.161202541	0.0749025395	-0.084646761	0.2053558184	-0.1536813858	-0.0837757844	-0.1208975798	0.0456481444	-0.0117643602	-0.0099367916	-0.1106633825	-0.0796217654	0.1523260355	0.1674703173	-0.023872144	0.1284179239	-0.2032299101	-0.0801100812	-0.1917704843	-0.1273083302	-0.1291465793	-0.317456907	0.1312683579	0.0903998123	0.0314387426	-0.0338144442	-0.0923000435	-0.0319589	0.0195129	0.00102137128921	0.0003807532664099	0.0139401	0.0001183	0.00019432638801	1.399489e-08	-0.0775620999999999	0.0487209000000001	0.00237372609681	0.0060158793564099	0.000691468	-0.0012971019999999	1.6824735984039997e-06	4.78127995024e-07	-0.000215317	-0.000718916	4.6361410489e-08	5.16840215056e-07	-0.000141139	-0.000354502	1.25671668004e-07	1.9920217321000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5299.051089723481	31.61815342835416	999.707626218944	28079942.45149961	12261.503626924405	39.691522869579785	150344471.19308034	1575.416987706375	4629.877072986561	3.9875133408568217	21435761.71096661	15.900262643511132	4840.956939607771	7909.62579425912	0.979056	37.882389	0.053167613	0.0280693	0.000847382	0.1400603857	0.0322497627	-0.0682049472	-0.2165006645	-0.0607513552	-0.0567762819	-0.0323162965	0.0969997761	-0.0015767648	-0.0043360617	0.1242011395	0.0020949897	-0.0903628842	-0.1388731454	-0.0237294399	0.3311094111	0.0421018413	-0.0538016521	-0.0839663463	0.1345824764	0.2185756868	-0.1354726467	0.0377289161	0.0711525578	-0.1136704108	-0.1072875152	-0.0568745956	-0.1424147139	-0.0979401854	0.0406355736	0.0128016803	0.0937644521	-0.0865739341	-0.0222908765	-0.1195738097	0.0020855983	0.0556315276	-0.0521176673	0.0812115115	-0.0164399845	-0.1079434014	-0.0456820194	0.1105332005	-0.1528517842	-0.0196199933	-0.0561738394	-0.2178942814	-0.0030005787	-0.1774686471	0.2107740975	0.0026086036	0.1033287568	-0.1683819798	-0.1615803339	0.085486394	0.1553237693	-0.0895623282	0.1009269205	-0.0814738389	-0.0085559009	0.0717806612	0.1823225308	-0.0842932436	0.0789329743	-0.0675431205	-0.0805697975	-0.0387144585	0.111216456	-0.0744492372	-0.0419356276	0.0247225661	0.0346178652	0.1290697937	0.0825518681	0.0170235557	-0.0524250117	-0.1098009299	-0.0431962	-0.0112372999999999	0.0018659116944399	0.0001262769112899	0.000322242	-0.013617858	1.0383990656399998e-07	0.0001854460565081	-0.0825262999999999	-0.0049642	2.464328164000002e-05	0.0068105901916899	0.000314401	-0.000377067	1.42179522489e-07	9.884798880100001e-08	-0.000177207	3.811e-05	3.1402320849e-08	1.4523720999999999e-09	-8.93509e-05	5.1788100000000007e-05	2.6820073016100007e-09	7.98358333081e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5295.155458668613	-3.895631054867408	15.175941315647355	28038671.33146801	12265.112907434148	3.6092805097432574	150432994.63210773	13.026905798012548	4644.976419225677	15.09934623911613	21575805.935162596	227.99025684871043	4859.363478423983	7980.23125903687	1.045112	40.438282	0.0393550879999999	0.0217144	0.0226609902	0.0863235892	0.0273889494	0.0035892102	-0.1853983489	-0.0343797051	-0.0078513263	0.0875832013	-0.0148547367	0.1171856294	0.1573283938	0.0311864937	-0.0070983714	-0.0308859112	0.0517061376	-0.0133209436	-0.1897303031	0.0836911008	-0.0173314983	-0.0366429745	0.0064404649	-0.0197854762	-0.010109283	0.118766704	-0.1992510408	-0.0220616155	0.0919489667	0.1123491108	0.0735990057	-0.1149308319	-0.0430002438	-0.0613805676	-0.0874861989	0.0464260756	0.0153026516	-0.1025977373	0.004238018	-0.1377093822	-0.0664426917	-0.0478537586	0.0742276421	0.028260614	0.0691358056	0.1805842983	0.0588319941	-0.0499925257	-0.0057084578	0.0235037383	-0.0076524002	0.0562074788	-0.2018172657	0.0229788103	0.0277537546	-0.0175689541	0.0193092855	0.0092301391	0.0167329417	0.2413771311	-0.0921655503	-0.0330688357	0.0878828391	0.1015390118	-0.0457314156	0.0266530653	-0.002686031	0.1265321985	0.0823715907	-0.0149027627	0.0661324168	-0.0246566009	0.0638478365	-0.0686344911	0.1444219429	0.1267270749	0.0743352272	0.002437378	-0.0701000536	-0.1242428182	-0.0404907	0.0027054999999999	0.0016394967864899	7.319730249999997e-06	0.00160689	0.001284648	2.5820954721e-06	1.650320483904e-06	-0.0708681	0.0116581999999998	0.0001359136272399	0.00502228759761	0.00023917	-7.523100000000001e-05	5.659703361000002e-09	5.72022889e-08	-0.000459383	-0.000282176	2.11032740689e-07	7.962329497599999e-08	2.73769e-05	0.0001167278	1.362537929284e-08	7.494946536099998e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5304.193358779841	9.037900111227827	81.68363842053198	28134467.187324174	12283.60327053784	18.49036310369229	150886909.30796793	341.8935277063852	4665.3287664213285	20.35234719565142	21765292.498798355	414.2180363723402	4882.209836074963	8029.694316343611	1.016121	39.316544	0.064495225	0.0346986	0.0462281859	0.0611216864	0.0131245289	-0.0044222163	-0.1877926306	0.0073601557	0.0426222285	0.1460694196	-0.1604216432	0.0754109224	0.1625640764	-0.1941162337	-0.1011708337	0.1794731209	-0.0486915033	0.0270494092	-0.1367921021	0.1306664116	0.1297221148	-0.0072560685	-0.0290992762	0.0468457497	-0.0418499464	-0.0099621313	0.0989017931	0.0261120329	-0.1030452159	0.0219534471	-0.1154011676	0.1555785201	0.0291588415	-0.1884940488	-0.0299972629	-0.0727108987	-0.1724188927	0.0750195394	-0.0548421548	-0.1120939971	-0.0584947514	-0.045140127	0.1106460823	0.1679153645	0.069763485	0.1362978511	0.1807515032	0.2117030737	-0.1045180091	0.0701957845	0.0022741644	-0.0190185321	-0.1520021047	-0.1243628155	-0.0033977442	0.0924764119	0.0169653704	0.0327467468	0.0423041157	-0.1215943965	0.0440625875	0.0367912918	0.0259327844	-0.2030583288	0.0878929756	0.0009518079	-0.0064533634	0.1720255692	-0.2137459128	0.0557156749	-0.0092316604	0.0285599365	0.1611127486	0.0791493521	-0.0161356943	0.1242428182	0.0657865872	-0.0121732817	-0.0865241584	-0.1352233646	-0.0404852	5.499999999998562e-06	0.0016390514190399	3.024999999998418e-11	0.0171095	0.01550261	0.00029273499025	0.0002403309168121	-0.0775936	-0.0067254999999999	4.523235024999994e-05	0.00602076676096	0.000443625	0.000204455	4.1801847025000006e-08	1.96803140625e-07	2.46344e-05	0.0004840174	6.0685366336e-10	2.3427284350276001e-07	-0.000129383	-0.0001567599	2.457366624801e-08	1.6739960689000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5268.760613748297	-35.43274503154407	1255.4794204704112	27759838.40498533	12198.880535921311	-84.72273461652912	148812686.32967982	7177.941760902822	4637.174478675833	-28.15428774549582	21503387.14568248	792.6639184561762	4857.036923799486	8017.601842696436	0.954637	36.937534	0.021151665	0.0102958	0.0716905328	0.0236072713	-0.0429052992	-0.0211860346	-0.0076976748	0.0056489154	0.122913079	0.0049177469	-0.0825053783	0.0895107105	0.1431536436	0.0408212345	-0.0541571641	-0.1089201292	-0.1100751777	-0.043998193	0.0430401714	-0.0097959372	-0.0125662035	0.0611326898	0.1166792603	0.0686160644	0.1185820136	-0.067966888	0.1655602858	-0.2736979064	0.0354642336	-0.1076398362	0.0776948605	0.1764463266	0.0101621767	0.108907235	-0.0544387857	0.1704495917	0.0870777193	-0.0141018623	0.0183735548	0.0705207855	0.0668504794	-0.1375897009	-0.009019686	0.0868150347	0.0420807525	0.1177776416	0.0399305061	-0.0994151721	-0.0825184844	-0.1190353808	-0.0382616576	0.0428502253	0.0482078589	-0.0161026728	-0.1102304872	-0.0678235801	-0.1028497148	-0.0775627977	-0.0684291561	-0.2072508715	0.0009803439	-0.2446177708	-0.1952296719	-0.1379616129	-0.052606002	0.0322852233	0.0317826502	-0.0292747511	0.1723865361	0.014035288	-0.0034639383	0.0597269484	-0.1194948351	-0.0925673601	0.0327512309	0.121619798	0.0569441283	-0.0266616684	-0.1014042376	-0.1424366568	-0.0367098	0.0037753999999999	0.00134760941604	1.4253645159999989e-05	0.0139276	-0.0031818999999999	0.00019397804176	1.0124487609999998e-05	-0.0831548	-0.0055612	3.0926945440000026e-05	0.00691472076304	0.000550233	0.000106608	1.1365265664e-08	3.02756354289e-07	-3.38419e-05	-5.84763e-05	1.1452741956099999e-09	3.419477661689999e-09	-0.000121804	7.579000000000003e-06	5.744124100000005e-11	1.4836214416000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5251.66000142369	-17.100612324607027	292.4309418765018	27579932.770553477	12173.32492838977	-25.55560753154168	148189839.81215578	653.0890763061899	4629.807417221898	-7.367061453935094	21435116.720562898	54.27359446605625	4845.980003665689	7614.3143742620705	1.329861	51.455982	0.082307245	0.0589059	-0.0045757314	0.0321981095	0.0165472781	-0.0367584773	0.0151773138	-0.0956998185	0.0104109366	-0.0059401714	0.0114948558	-0.0519738066	0.0138533659	0.0665761146	0.2293593354	-0.1692830416	0.1617461428	0.11088441	0.076466717	0.0673227037	0.1508538001	-0.0202790056	-0.1187176907	0.0027501859	-0.014991594	0.1110827091	0.1273554587	0.1354031645	0.1055672498	0.0975962498	0.1169524667	-0.1857068756	-0.004902027	-0.0730159107	0.1441933323	-0.0907896421	0.0497143533	-0.0934150034	-0.2532961637	0.0515952753	-0.0304299704	-0.104949689	-0.0017911553	-0.0186267694	-0.04006859	-0.0089310196	-0.0069716975	-0.1268695657	0.2525746204	-0.0294172412	-0.1166692741	-0.1346674326	-0.017337107	-0.1189547884	0.0971186873	0.0891323881	-0.0196479366	-0.0537516143	0.0869327527	-0.0201901068	-0.1781067183	0.1080538432	0.1655001493	0.2923896368	-0.116676013	0.0257516873	0.1628796539	-0.0227270605	-0.123517725	-0.0306407055	0.0756871672	0.1198720189	-0.099008382	-0.0033049933	0.0400647612	0.118860944	0.0478473431	-0.0408822555	-0.1144747557	-0.1456817361	-0.0272327	0.0094771	0.0007416199492899	8.981542441000004e-05	0.0139347	7.099999999999468e-06	0.0001941758640899	5.0409999999992436e-11	-0.0247077	0.0584471	0.00341606349841	0.00061047043929	0.000688571	0.000138338	1.9137402244e-08	4.741300220410001e-07	-3.38419e-05	0.0	1.1452741956099999e-09	0.0	2.73769e-05	0.0001491809	2.2254940924809998e-08	7.494946536099998e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5237.745031631689	-13.914969792001102	193.6263843123032	27433973.016382445	12184.963021768988	11.638093379218844	148473323.84187764	135.4452175034175	4642.619547329708	12.812130107810844	21553916.261247907	164.15067789947312	4861.788913581378	7421.5647483546945	1.255234	48.568493	0.09325914	0.0544576	-0.0077260035	0.0280861824	0.0270151481	-0.0675035023	-0.0040900277	-0.0371675725	0.090856888	0.0824586954	-0.0153345447	0.0835951827	0.0118975815	-0.0373518409	-0.0865451442	-0.1312745182	-0.1098216334	-0.0815030655	-0.152320609	0.1928923699	0.0647566947	-0.1691989206	-0.1021365473	-0.0686853475	0.0463407596	0.044585201	0.1185448225	0.0036797921	0.0857715241	-0.1398807826	-0.0524412749	0.0112868317	-0.0433899058	-0.0691723406	0.0264419463	-0.0275800372	-0.2064790606	0.2013568623	-0.1944909442	0.1676461474	-0.0465180629	0.2801808882	0.0727733752	0.0468977476	0.0575292369	0.0259550574	0.0416667208	-0.0505615721	-0.1366876978	-0.1483438844	-0.0100643813	0.0845101448	-0.2072742577	-0.0477028369	0.1903481698	0.1040638225	0.0475320237	-0.0850143483	-0.027082105	-0.0863860848	-0.0253219489	0.0283657872	-0.1799817118	0.0510705709	0.0323950547	0.0231072197	-0.0580261022	0.081272217	-0.2266185705	0.157957357	-0.0109952075	0.2096703581	-0.1317372047	0.1610299419	0.0285982508	0.1159693376	0.03853686	-0.0546922061	-0.125502469	-0.1448681963	0.01353	0.0407627	0.0001830609	0.0016615977112899	0.00122029	-0.0127144099999999	1.4891076841e-06	0.000161656221648	-0.0073957199999999	0.01731198	0.0002997046515204	5.469667431839852e-05	0.00023917	-0.000449401	2.01961258801e-07	5.72022889e-08	-3.38419e-05	0.0	1.1452741956099999e-09	0.0	2.73769e-05	0.0	0.0	7.494946536099998e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5177.119146347111	-60.62588528457764	3675.497966538767	26802562.655473843	12099.14312172956	-85.81990003942883	146389264.2800957	7365.055242777556	4629.275849603485	-13.34369772622358	21430194.89172207	178.05426900882438	4848.786983796508	6004.589937653433	2.340349	90.554573	0.030550005	0.0229469	-0.143367694	-0.1025615172	0.0210728365	-0.0886114946	0.1152791337	-0.060966248	0.1346909314	0.0182902219	0.01057632	0.0042422519	0.0378262783	0.0444768796	0.0124569974	-0.0639558575	0.1511248518	-0.118933971	-0.1157231093	-0.3657554862	0.0603610179	0.0450021216	-0.1457494552	-0.1167169358	0.0275019795	0.0861890808	0.1210445098	-0.0366507609	-0.0043559299	-0.1124507302	-0.1045880563	-0.0851295468	-0.0176434537	0.0363664219	-0.1491387709	0.1126374288	0.0567342559	-0.0382320496	0.1146076	0.1655647623	-0.0048494472	0.0101828761	0.0146196575	0.0212608723	-0.001596695	-0.0383717725	0.0666356126	-0.2257150008	0.0341073195	0.1342863818	0.099428908	0.2714581303	0.1534456473	-0.0015733616	0.0098975281	0.1351244861	0.1315959212	-0.0670901608	0.0463832062	-0.0631792017	-0.109767028	-0.0310791261	-0.025220577	0.0815679698	0.1738775153	-0.0174724321	-0.0074152134	0.0484223111	0.2167039396	-0.0275368431	0.0401132185	-0.0917228657	-0.1344147077	0.0430360463	0.0175612412	0.1129482081	0.029054262	-0.0679528079	-0.1342905879	-0.1400187021	0.01353	0.0	0.0001830609	0.0	-0.00120829	-0.00242858	1.4599647241000002e-06	5.8980008164e-06	0.00627886	0.0136745799999999	0.0001869941381763	3.94240828996e-05	-4.97669e-05	-0.0002889369	8.348453218160998e-08	2.47674433561e-09	-3.38419e-05	0.0	1.1452741956099999e-09	0.0	2.73769e-05	0.0	0.0	7.494946536099998e-10	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5196.768429388353	19.649283041241688	386.0943240348282	27006402.10868749	12076.089477506424	-23.05364422313505	145831937.06874138	531.4705119668881	4628.105589200562	-1.1702604029233044	21419361.344789475	1.3695094106502146	4846.627043335319	6726.77957347968	1.79543	69.470146	0.03019095	0.0213628	-0.0399671453	0.0844360297	-0.0169773384	-0.1452929503	0.0981825888	-0.0603723134	0.04092564	-0.0371374389	0.10681533	0.0603419886	-0.0075743303	0.0858461677	0.0294685376	-0.0423642684	0.0415649313	-0.1183689063	-0.0409539943	-0.0445938718	-0.0332699177	-0.0419395306	0.0787497465	0.0471990698	-0.0969964448	0.1805310957	-0.0347904015	0.0500272783	-0.1379213854	-0.0674879642	0.302340147	-0.0798167963	0.0330699128	-0.1437040419	0.1281450409	-0.1488929182	-0.3095795636	0.0399666485	0.1984215659	-0.0896075316	0.0819483562	0.1278473739	-0.0243867363	-0.0807082079	0.0331270159	0.0164677049	-0.0298293306	-0.1435350497	0.0230326151	0.0072504958	0.1043708935	0.1143310133	0.0059708646	0.0288453836	0.0714503605	-0.0763380402	-0.0396403193	-0.0508514734	0.2054615817	0.0483765913	0.2312732015	0.0162927911	0.0117266616	0.045542744	-0.2727157128	-0.0366133971	-0.023424015	0.0514796476	-0.2703644849	0.1704041111	0.0416209664	-0.2418823501	0.1930685249	0.0242487438	-0.213973005	0.1098009299	0.0194419006	-0.0805308666	-0.140682288	-0.1312683579	0.0171883	0.0036582999999999	0.00029543765689	1.338315889e-05	-0.00214027	-0.00093198	4.580755672900001e-06	8.685867204e-07	0.00409805	-0.00218081	4.7559322561000005e-06	1.6794013802499998e-05	-0.000131228	-8.146109999999999e-05	6.6359108132099995e-09	1.7220787984e-08	-0.000420778	-0.0003869361	1.77054125284e-07	1.4971954548321005e-07	2.73769e-05	0.0	0.0	7.494946536099998e-10	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
