TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,4,2,1,2,2.550000e+00,1.0,0.0,2.5001355e-06,64.406624,68.40631,68.608444,7.0,69.74972,1.1412761,69.85018,3.808724,73.6615,7.0,73.66164,74.66974,6.0612926,74.66994,76.67132,--
2,2,6,2,3,2,8.500000e-01,1.0,1.0,--,--,--,76.86671,2.0,77.283936,0.4172278,77.38445,2.8327723,80.21893,7.0,80.21904,81.22477,4.3580656,81.22493,83.226715,--
3,3,6,2,3,3,8.500000e-01,1.0,2.0,--,--,--,83.41595,7.0,84.3496,0.9336547,84.45,2.3163452,86.768425,4.0,86.76853,87.77325,4.3572984,87.7734,90.77489,--
4,4,6,2,3,1,1.700000e+00,1.0,3.0,--,--,--,90.96948,2.0,92.531975,1.5624888,92.63236,2.537511,95.170876,7.0,95.17098,96.17527,5.2057843,96.17542,97.17743,--
5,5,6,2,3,2,1.700000e+00,1.0,4.0,--,--,--,97.367714,7.0,97.79905,0.4313315,97.899445,3.6686685,101.57057,3.0,101.57068,102.57599,5.2082753,102.57616,104.57785,--
6,6,4,2,1,3,2.550000e+00,1.0,5.0,--,--,--,104.77262,2.0,105.098595,0.3259684,105.19898,4.6240315,109.8251,1.0,109.82521,110.83113,6.058508,110.83129,113.83308,--
7,7,4,2,1,2,2.550000e+00,1.0,6.0,--,--,--,114.03649,2.0,114.46577,0.4292749,114.56615,4.5207253,119.0888,3.0,119.088905,120.09346,6.056969,120.09361,122.09484,--
8,8,3,1,3,3,2.550000e+00,1.0,7.0,--,--,--,122.10149,2.0,122.93219,0.830704,123.03258,4.119296,127.15412,6.0,127.15423,128.16086,6.059374,128.16101,131.16234,--
9,9,2,1,2,3,8.500000e-01,1.0,8.0,--,--,--,131.16399,2.0,133.64844,2.4844556,133.74884,0.7655444,134.51654,5.0,134.51666,135.52194,4.357951,135.5221,138.52425,--
10,10,6,2,3,3,2.550000e+00,1.0,9.0,--,--,--,138.71745,7.0,139.14893,0.4314867,139.24933,4.518513,143.77016,2.0,143.77026,144.77684,6.0593963,144.777,147.77821,--
11,11,2,1,2,2,1.700000e+00,1.0,10.0,--,--,--,147.78102,2.0,148.61525,0.8342386,148.71567,3.2657614,151.98416,5.0,151.98427,152.99022,5.209209,152.9904,154.99194,--
12,12,1,1,1,4,2.550000e+00,1.0,11.0,--,--,--,154.99425,2.0,155.41545,0.4211923,155.51582,4.5288076,160.04669,1.0,160.0468,161.05206,6.0578103,161.05222,165.05408,--
13,13,4,2,1,4,8.500000e-01,1.0,12.0,--,--,--,165.24727,2.0,165.5649,0.317619,165.66528,2.932381,168.59998,3.0,168.60008,169.60449,4.357215,169.60464,173.60645,--
14,14,5,2,2,3,2.550000e+00,1.0,13.0,--,--,--,173.80128,7.0,174.33241,0.5311368,174.4328,4.4188633,178.85402,5.0,178.85413,179.85916,6.057872,179.8593,182.86075,--
15,15,3,1,3,1,8.500000e-01,1.0,14.0,--,--,--,182.86359,7.0,183.38399,0.5203868,183.48436,2.7296133,186.21606,3.0,186.21617,187.22128,4.35769,187.22144,188.22386,--
16,16,4,2,1,3,2.550000e+00,1.0,15.0,--,--,--,188.415,2.0,190.08228,1.6672825,190.18263,3.2827175,193.46786,1.0,193.46797,194.47299,6.0580077,194.47314,197.47493,--
17,17,2,1,2,1,8.500000e-01,1.0,16.0,--,--,--,197.47778,7.0,197.99919,0.521411,198.09958,2.728589,200.8301,5.0,200.8302,201.83559,4.3578005,201.83574,202.83727,--
18,18,3,1,3,2,2.550000e+00,1.0,17.0,--,--,--,202.83897,2.0,203.26549,0.4265228,203.36589,4.523477,207.8912,9.0,207.89131,208.89711,6.058145,208.89726,210.89914,--
19,19,3,1,3,1,8.500000e-01,1.0,18.0,--,--,--,210.90085,2.0,211.83192,0.9310771,211.93228,2.318923,214.25325,7.0,214.25336,215.25705,4.3562074,215.25732,216.25893,--
20,20,1,1,1,4,1.700000e+00,1.0,19.0,--,--,--,216.26062,7.0,217.09857,0.8379539,217.19899,3.262046,220.46336,8.0,220.46347,221.46896,5.208336,221.46913,225.47086,--
21,21,1,1,1,4,8.500000e-01,1.0,20.0,--,--,--,225.47258,7.0,226.20038,0.7277923,226.30078,2.5222077,228.82599,7.0,228.8261,229.83041,4.3578258,229.83057,233.83185,--
22,22,4,2,1,4,2.550000e+00,1.0,21.0,--,--,--,234.02261,2.0,234.7499,0.7272779,234.85028,4.222722,239.07489,3.0,239.075,240.07889,6.0562735,240.07906,244.08115,--
23,23,3,1,3,3,1.700000e+00,1.0,22.0,--,--,--,244.08401,2.0,244.19861,0.1146035,244.299,3.9853964,248.28688,7.0,248.287,249.29227,5.208254,249.29242,252.29391,--
24,24,5,2,2,2,8.500000e-01,1.0,23.0,--,--,--,252.48415,7.0,252.91533,0.431176,253.01569,2.818824,255.83707,5.0,255.83719,256.84222,4.358062,256.84238,258.84448,--
25,25,1,1,1,1,8.500000e-01,1.0,24.0,--,--,--,258.84735,2.0,259.28186,0.434503,259.38223,2.815497,262.2001,3.0,262.20023,263.20502,4.3576612,263.20517,264.20743,--
26,26,3,1,3,3,1.700000e+00,1.0,25.0,--,--,--,264.20917,7.0,264.8323,0.6231603,264.9327,3.4768398,268.4126,2.0,268.4127,269.418,5.208854,269.41815,272.4203,--
27,27,6,2,3,4,1.700000e+00,1.0,26.0,--,--,--,272.6082,2.0,272.9316,0.3234213,273.03198,3.7765787,276.81046,7.0,276.81058,277.814,5.2058024,277.81415,281.8158,--
28,28,3,1,3,3,8.500000e-01,1.0,27.0,--,--,--,281.81866,7.0,282.34882,0.5301247,282.4492,2.7198753,285.17136,1.0,285.17148,286.1759,4.357217,286.17606,289.17728,--
29,29,3,1,3,2,2.550000e+00,1.0,28.0,--,--,--,289.17892,2.0,290.01532,0.8363751,290.1157,4.113625,294.23145,6.0,294.23154,295.2356,6.0566645,295.23575,297.2377,--
30,30,1,1,1,2,8.500000e-01,1.0,29.0,--,--,--,297.23935,0.0,299.71277,2.4734113,299.81314,0.7765886,300.59167,999.0,300.59177,301.59692,4.3575783,301.59708,303.5989,--
31,31,1,1,1,1,2.550000e+00,1.0,30.0,--,--,--,303.60052,2.0,304.13177,0.531245,304.23215,4.418755,308.6532,1.0,308.65332,309.65994,6.0594163,309.6601,310.66196,--
32,32,3,1,3,2,1.700000e+00,1.0,31.0,--,--,--,310.66364,2.0,312.53116,1.8675089,312.6315,2.232491,314.8658,6.0,314.86594,315.8711,5.20745,315.87125,317.87244,--
33,33,2,1,2,3,1.700000e+00,1.0,32.0,--,--,--,317.87415,7.0,318.39813,0.5239699,318.4985,3.57603,322.07797,5.0,322.07806,323.08258,5.2084165,323.08273,326.08487,--
34,34,3,1,3,1,8.500000e-01,1.0,33.0,--,--,--,326.08682,2.0,326.41495,0.328133,326.51532,2.921867,329.4389,8.0,329.439,330.444,4.3572016,330.44415,331.44617,--
35,35,3,1,3,4,1.700000e+00,1.0,34.0,--,--,--,331.44785,2.0,332.7987,1.3508611,332.89908,2.7491388,335.6513,6.0,335.65143,336.65598,5.2081523,336.65613,340.65778,--
36,36,6,2,3,4,1.700000e+00,1.0,35.0,--,--,--,340.85757,2.0,340.9659,0.1083357,341.0663,3.9916644,345.05923,8.0,345.05936,346.06577,5.2081923,346.06595,350.06775,--
37,37,6,2,3,1,2.550000e+00,1.0,36.0,--,--,--,350.2654,0.0,352.73975,2.474321,352.84012,2.475679,355.31793,999.0,355.31805,356.32407,6.0586514,356.32422,357.32556,--
38,38,1,1,1,3,1.700000e+00,1.0,37.0,--,--,--,357.32843,7.0,357.74817,0.4197312,357.84854,3.6802688,361.531,6.0,361.53113,362.53616,5.2077303,362.53632,365.5379,--
39,39,4,2,1,2,2.550000e+00,1.0,38.0,--,--,--,365.73294,2.0,366.26498,0.5320421,366.36536,4.417958,370.7842,3.0,370.78433,371.78876,6.0558224,371.7889,373.79086,--
40,40,2,1,2,1,1.700000e+00,1.0,39.0,--,--,--,373.7937,2.0,374.11447,0.3207441,374.21484,3.7792559,377.9959,5.0,377.996,379.0009,5.2071743,379.00104,380.00342,--
41,41,5,2,2,1,8.500000e-01,1.0,40.0,--,--,--,380.19727,2.0,382.48166,2.284408,382.58203,0.9655919,383.54993,5.0,383.55002,384.55405,4.356797,384.5542,385.55685,--
42,42,6,2,3,1,1.700000e+00,1.0,41.0,--,--,--,385.74576,7.0,386.1658,0.4200472,386.26617,3.6799529,389.94788,4.0,389.948,390.9539,5.2081423,390.95404,391.95593,--
43,43,1,1,1,4,1.700000e+00,1.0,42.0,--,--,--,391.9588,2.0,392.0815,0.1227292,392.18198,3.9772708,396.16196,2.0,396.16208,397.1672,5.2084093,397.16736,401.16925,--
44,44,4,2,1,4,2.550000e+00,1.0,43.0,--,--,--,401.36252,2.0,401.68112,0.3186017,401.7815,4.631398,406.41556,4.0,406.41565,407.41916,6.0566497,407.4193,411.42105,--
45,45,4,2,1,2,2.550000e+00,1.0,44.0,--,--,--,411.6244,7.0,412.04825,0.4238716,412.14865,4.5261283,416.6768,7.0,416.67688,417.68054,6.056166,417.6807,419.68207,--
46,46,1,1,1,1,1.700000e+00,1.0,45.0,--,--,--,419.6849,2.0,420.11487,0.4299671,420.21524,3.670033,423.8879,1.0,423.888,424.89316,5.2082667,424.89334,425.89493,--
47,47,6,2,3,3,8.500000e-01,1.0,46.0,--,--,--,426.08945,2.0,426.8164,0.7269738,426.9168,2.5230262,429.44196,7.0,429.44208,430.4467,4.357242,430.44684,433.44888,--
48,48,6,2,3,2,2.550000e+00,1.0,47.0,--,--,--,433.64258,7.0,435.09808,1.4554965,435.19846,3.4945035,438.69583,3.0,438.69592,439.7005,6.0579176,439.70065,441.7025,--
49,49,1,1,1,2,2.550000e+00,1.0,48.0,--,--,--,441.70544,2.0,443.46454,1.759098,443.56494,3.190902,446.75778,2.0,446.75787,447.76248,6.0570374,447.76263,449.7639,--
50,50,1,1,1,4,8.500000e-01,1.0,49.0,--,--,--,449.76562,7.0,451.31522,1.5495914,451.4156,1.7004086,453.11755,6.0,453.11765,454.12115,4.35553,454.1213,458.1233,--
51,51,4,2,1,3,1.700000e+00,1.0,50.0,--,--,--,458.32227,0.0,460.7957,2.4734163,460.89606,1.6265837,462.52484,999.0,462.52493,463.52972,5.207472,463.52988,466.53146,--
52,52,4,2,1,4,1.700000e+00,1.0,51.0,--,--,--,466.72406,2.0,467.0477,0.3236312,467.14807,3.7763689,470.92676,1.0,470.92688,471.93127,5.207192,471.9314,475.93283,--
53,53,5,2,2,2,8.500000e-01,1.0,52.0,--,--,--,476.12915,7.0,476.5479,0.4187564,476.64832,2.8312435,479.4829,5.0,479.483,480.48788,4.358728,480.48804,482.48996,--
54,54,5,2,2,2,8.500000e-01,1.0,53.0,--,--,--,482.68146,2.0,482.99734,0.3159042,483.09775,2.9340959,486.0341,5.0,486.0342,487.03897,4.3575263,487.03912,489.0406,493.0427
