TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,1,1,1,4,8.500000e-01,1.0,0.0,2.4000183e-06,17.930685,21.930971,21.936184,7.0,22.46941,0.5332261,22.569878,2.716774,25.287983,8.0,25.288124,26.296053,4.3598704,26.29625,30.299318,--
2,2,6,2,3,2,2.550000e+00,1.0,1.0,--,--,--,30.500326,2.0,31.135666,0.6353388,31.236063,4.314661,35.552853,6.0,35.55296,36.559116,6.058789,36.55926,38.561016,--
3,3,4,2,1,3,1.700000e+00,1.0,2.0,--,--,--,38.751728,7.0,39.169968,0.4182367,39.27034,3.6817634,42.95441,9.0,42.954517,43.959976,5.208247,43.960125,46.961857,--
4,4,1,1,1,4,8.500000e-01,1.0,3.0,--,--,--,46.965595,2.0,47.285595,0.3199984,47.38597,2.9300015,50.317627,2.0,50.317734,51.323944,4.35835,51.324097,55.32591,--
5,5,3,1,3,3,2.550000e+00,1.0,4.0,--,--,--,55.327618,7.0,55.753643,0.4260254,55.854015,4.5239744,60.37995,2.0,60.380054,61.385124,6.057504,61.385273,64.38689,--
6,6,4,2,1,3,2.550000e+00,1.0,5.0,--,--,--,64.58525,7.0,65.1192,0.5339471,65.219574,4.416053,69.63895,9.0,69.63905,70.644356,6.0591073,70.64451,73.64587,--
7,7,2,1,2,3,8.500000e-01,1.0,6.0,--,--,--,73.6487,2.0,74.06928,0.4205836,74.16966,2.8294165,77.0013,5.0,77.0014,78.00724,4.3585434,78.00739,81.00858,--
8,8,5,2,2,2,8.500000e-01,1.0,7.0,--,--,--,81.20416,2.0,81.83522,0.6310617,81.93559,2.6189382,84.555275,5.0,84.55538,85.55894,4.3547773,85.55908,87.560814,--
9,9,1,1,1,3,1.700000e+00,1.0,8.0,--,--,--,87.56362,7.0,87.98577,0.4221478,88.08623,3.6778522,91.766716,8.0,91.76682,92.77182,5.208197,92.77197,95.77345,--
10,10,1,1,1,2,8.500000e-01,1.0,9.0,--,--,--,95.775154,7.0,96.50224,0.7270882,96.60263,2.5229118,99.12734,9.0,99.12745,100.13097,4.3558097,100.13112,102.133995,--
11,11,3,1,3,1,8.500000e-01,1.0,10.0,--,--,--,102.13572,2.0,102.7688,0.6330743,102.86918,2.6169257,105.48801,6.0,105.48811,106.49282,4.3571,106.49297,107.49449,--
12,12,6,2,3,2,8.500000e-01,1.0,11.0,--,--,--,107.68466,2.0,108.20581,0.5211453,108.3062,2.7288547,111.03778,7.0,111.03789,112.04253,4.3578644,112.04267,114.04459,--
13,13,6,2,3,2,1.700000e+00,1.0,12.0,--,--,--,114.22865,2.0,115.88548,1.6568284,115.98585,2.4431715,118.43136,7.0,118.431465,119.43633,5.2076817,119.436485,121.43838,--
14,14,1,1,1,4,2.550000e+00,1.0,13.0,--,--,--,121.44121,7.0,122.06861,0.6274062,122.169,4.3225937,126.4929,8.0,126.493004,127.497925,6.0567136,127.49807,131.4999,--
15,15,4,2,1,2,2.550000e+00,1.0,14.0,--,--,--,131.68741,2.0,132.1042,0.4167918,132.20457,4.5332084,136.74008,4.0,136.74019,137.745,6.0575914,137.74515,139.74727,--
16,16,5,2,2,1,8.500000e-01,1.0,15.0,--,--,--,139.93639,2.0,142.21964,2.283258,142.32002,0.9667421,143.28905,5.0,143.28915,144.29391,4.357525,144.29407,145.29643,--
17,17,4,2,1,4,2.550000e+00,1.0,16.0,--,--,--,145.48628,7.0,145.919,0.4327326,146.0194,4.517267,150.53922,6.0,150.53932,151.54413,6.057849,151.54428,155.54582,--
18,18,2,1,2,1,8.500000e-01,1.0,17.0,--,--,--,155.54863,2.0,155.96892,0.4202797,156.06927,2.8297203,158.90257,5.0,158.90268,159.90758,4.358948,159.90773,160.90884,--
