TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,1,1,1,3,2.550000e+00,1.0,0.0,2.5001355e-06,15.928007,19.927727,19.933132,2.0,20.662226,0.7290926,20.76265,4.220907,24.984924,1.0,24.985077,25.991564,6.058432,25.991774,28.993252,--
2,2,3,1,3,1,8.500000e-01,1.0,1.0,--,--,--,28.995039,2.0,29.728802,0.7337628,29.829187,2.5162373,32.347885,8.0,32.348007,33.35494,4.359902,33.355095,34.357277,--
3,3,1,1,1,3,2.550000e+00,1.0,2.0,--,--,--,34.35893,7.0,35.095745,0.7368153,35.196114,4.213185,39.411823,7.0,39.411945,40.41768,6.0587516,40.417835,43.419937,--
4,4,5,2,2,1,8.500000e-01,1.0,3.0,--,--,--,43.616146,7.0,44.245068,0.628919,44.34545,2.621081,46.968708,5.0,46.96884,47.975193,4.359045,47.975346,48.97658,--
5,5,4,2,1,2,2.550000e+00,1.0,4.0,--,--,--,49.168896,7.0,49.79503,0.6261333,49.89541,4.323867,54.221367,7.0,54.22149,55.22738,6.058485,55.22753,57.22974,--
6,6,2,1,2,4,8.500000e-01,1.0,5.0,--,--,--,57.233917,2.0,58.379723,1.1458085,58.4801,2.1041915,60.5869,5.0,60.587017,61.591984,4.358069,61.59214,65.59371,--
7,7,4,2,1,2,1.700000e+00,1.0,6.0,--,--,--,65.79144,7.0,66.629295,0.8378526,66.729706,3.2621474,69.99483,8.0,69.99495,70.99976,5.208314,70.999916,73.00109,--
8,8,3,1,3,3,1.700000e+00,1.0,7.0,--,--,--,73.00406,7.0,73.62843,0.6243767,73.72882,3.4756234,77.2057,1.0,77.205826,78.21191,5.207854,78.21207,81.21376,--
9,9,5,2,2,1,8.500000e-01,1.0,8.0,--,--,--,81.40717,2.0,82.031006,0.6238285,82.13138,2.6261716,84.75954,5.0,84.759674,85.76431,4.3571362,85.764465,86.7669,--
10,10,6,2,3,2,8.500000e-01,1.0,9.0,--,--,--,86.95633,2.0,88.09627,1.1399361,88.19667,2.1100638,90.30918,8.0,90.3093,91.313805,4.357475,91.31396,93.31594,--
11,11,6,2,3,4,8.500000e-01,1.0,10.0,--,--,--,93.5056,2.0,93.92948,0.4238849,94.02991,2.8261151,96.85808,7.0,96.8582,97.86261,4.357011,97.86278,101.86399,--
12,12,3,1,3,4,2.550000e+00,1.0,11.0,--,--,--,101.86679,2.0,102.29552,0.4287329,102.39592,4.521267,106.9197,9.0,106.91982,107.92482,6.058032,107.92497,111.92677,--
13,13,6,2,3,1,1.700000e+00,1.0,12.0,--,--,--,112.1122,7.0,113.04495,0.9327551,113.14531,3.167245,116.31493,1.0,116.31505,117.31865,5.206447,117.3188,118.32073,--
14,14,4,2,1,1,2.550000e+00,1.0,13.0,--,--,--,118.51352,2.0,119.14509,0.6315659,119.245476,4.3184342,123.5664,4.0,123.56651,124.57193,6.0584073,124.572075,125.5738,--
15,15,1,1,1,3,1.700000e+00,1.0,14.0,--,--,--,125.57662,7.0,126.71273,1.1361094,126.813126,2.9638906,129.77881,6.0,129.77892,130.78593,5.209313,130.78609,133.78714,--
16,16,4,2,1,2,8.500000e-01,1.0,15.0,--,--,--,133.98016,7.0,134.51208,0.5319226,134.61244,2.7180774,137.3338,7.0,137.33391,138.33757,4.357416,138.33774,140.33917,--
17,17,3,1,3,1,1.700000e+00,1.0,16.0,--,--,--,140.34212,7.0,140.97842,0.6363157,141.07883,3.4636843,144.54376,1.0,144.54387,145.54982,5.20771,145.54997,146.55185,--
18,18,1,1,1,4,2.550000e+00,1.0,17.0,--,--,--,146.55356,7.0,147.59534,1.0417734,147.69572,3.9082265,151.60646,9.0,151.60658,152.61101,6.057447,152.61116,156.6143,--
19,19,3,1,3,2,2.550000e+00,1.0,18.0,--,--,--,156.61612,2.0,157.04546,0.4293457,157.14581,4.520654,161.66872,8.0,161.66884,162.674,6.0578756,162.67415,164.67584,--
20,20,4,2,1,3,2.550000e+00,1.0,19.0,--,--,--,164.86803,2.0,165.49477,0.626745,165.59512,4.323255,169.92041,3.0,169.92053,170.92639,6.058375,170.92654,173.9278,--
21,21,2,1,2,2,8.500000e-01,1.0,20.0,--,--,--,173.9308,2.0,174.36197,0.4311669,174.46233,2.818833,177.28296,5.0,177.28308,178.2884,4.3576016,178.28856,180.29076,--
22,22,1,1,1,1,1.700000e+00,1.0,21.0,--,--,--,180.29245,7.0,181.0284,0.7359533,181.12877,3.3640468,184.49571,7.0,184.49582,185.50038,5.2079334,185.50053,186.50179,--
23,23,6,2,3,2,1.700000e+00,1.0,22.0,--,--,--,186.68918,2.0,188.0453,1.356116,188.14568,2.743884,190.8913,8.0,190.89142,191.89587,5.206693,191.89603,193.89746,--
24,24,2,1,2,3,1.700000e+00,1.0,23.0,--,--,--,193.90034,0.0,196.37083,2.470491,196.4712,1.629509,198.10205,999.0,198.10216,199.10735,5.207001,199.1075,202.10867,--
25,25,2,1,2,3,2.550000e+00,1.0,24.0,--,--,--,202.11038,2.0,202.42798,0.3175967,202.52835,4.6324034,207.16208,5.0,207.1622,208.17279,6.062403,208.17294,211.17491,--
26,26,6,2,3,1,1.700000e+00,1.0,25.0,--,--,--,211.36719,7.0,211.99475,0.6275643,212.09514,3.4724357,215.56989,4.0,215.56999,216.575,5.2078037,216.57513,217.57639,--
27,27,1,1,1,2,2.550000e+00,1.0,26.0,--,--,--,217.5793,2.0,218.1119,0.5325869,218.21227,4.417413,222.63133,1.0,222.63145,223.636,6.0566998,223.63615,225.63892,--
28,28,2,1,2,3,8.500000e-01,1.0,27.0,--,--,--,225.64066,7.0,226.16174,0.5210839,226.26212,2.7289162,228.99184,5.0,228.99196,229.99646,4.35581,229.99663,232.99782,--
29,29,5,2,2,4,8.500000e-01,1.0,28.0,--,--,--,233.19876,2.0,233.82796,0.6291946,233.92833,2.6208055,236.55083,5.0,236.55095,237.55492,4.356161,237.55507,241.55678,--
30,30,3,1,3,1,1.700000e+00,1.0,29.0,--,--,--,241.55965,7.0,242.29538,0.7357246,242.39577,3.3642755,245.76201,1.0,245.76213,246.76698,5.20733,246.76714,247.76933,--
31,31,4,2,1,3,2.550000e+00,1.0,30.0,--,--,--,247.95792,2.0,248.59483,0.6369144,248.6952,4.3130856,253.0107,2.0,253.01082,254.019,6.0610747,254.01915,257.0212,--
32,32,4,2,1,4,8.500000e-01,1.0,31.0,--,--,--,257.20755,7.0,257.8448,0.6372185,257.94516,2.6127815,260.5599,7.0,260.56003,261.56354,4.3559628,261.5637,265.56586,--
33,33,6,2,3,4,1.700000e+00,1.0,32.0,--,--,--,265.75565,2.0,266.0779,0.3222681,266.17828,3.777732,269.9577,9.0,269.95782,270.96225,5.2066283,270.96243,274.96384,--
34,34,4,2,1,1,2.550000e+00,1.0,33.0,--,--,--,275.15332,2.0,275.57877,0.4254267,275.67917,4.5245733,280.20627,2.0,280.2064,281.21103,6.057693,281.21118,282.2124,--
35,35,3,1,3,3,1.700000e+00,1.0,34.0,--,--,--,282.21527,2.0,282.74503,0.5297364,282.84543,3.5702636,286.4184,7.0,286.41852,287.42392,5.2086325,287.42407,290.42578,--
36,36,6,2,3,1,8.500000e-01,1.0,35.0,--,--,--,290.61176,7.0,291.2447,0.6329106,291.34506,2.6170895,293.9647,4.0,293.9648,294.96915,4.357365,294.9693,295.97058,--
37,37,4,2,1,4,8.500000e-01,1.0,36.0,--,--,--,296.1601,2.0,296.79443,0.6343422,296.89484,2.6156578,299.51276,4.0,299.51288,300.518,4.3579316,300.51816,304.51962,--
38,38,3,1,3,1,8.500000e-01,1.0,37.0,--,--,--,304.52252,2.0,305.1452,0.6226957,305.24557,2.6273043,307.8747,7.0,307.87482,308.87994,4.3574405,308.8801,309.8812,--
39,39,3,1,3,4,2.550000e+00,1.0,38.0,--,--,--,309.88287,0.0,312.35168,2.4688034,312.45206,2.4811966,314.93585,999.0,314.93594,315.94043,6.0575457,315.94058,319.94284,--
