global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
5332.552912112924	n/a	n/a	28436120.560484026	13469.457455461925	n/a	n/a	181426284.14449885	4786.9693540281005	n/a	22915075.59640421	n/a	5769.706914024686	10500.809274506317	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.00384948	n/a	1.48184962704e-05	n/a	0.00469994	n/a	n/a	2.20894360036e-05	0.00680244	n/a	4.62731899536e-05	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0
5354.773787901919	22.220875788994817	493.76732082993607	28673602.31960146	13554.417522573334	84.96006711140944	7218.213003575197	183722234.37624305	4808.692346658792	21.72299263069181	23123522.084814843	471.8884088330905	5799.404006884151	10495.431060923784	1.323461	38.15723	0.0560099896	0.0313804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0133042	-0.01715368	0.00017700173764	0.0002942487375424	0.0279517	0.02325176	0.0005406443430976	0.00078129753289	-1.22696e-05	-0.0068147096	1.5054308416e-10	4.644026693233216e-05	0.000121767	0.000121767	1.4827202289000001e-08	1.4827202289000001e-08	-0.0	0.0	0.0	0.0	-5.40298e-05	-5.40298e-05	2.91921928804e-09	2.91921928804e-09
5372.1745735836885	17.400785681769776	302.787342342884	28860259.649059083	13617.050253568534	62.63273099519938	3922.8589919170095	185424057.6082109	4810.47597565522	1.7836289964279786	23140679.112356044	3.1813323968986778	5797.328341252344	10635.108590684966	1.473362	42.479092	0.1619927103999999	0.0830318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0139724	0.0272765999999999	0.0001952279617599	0.0007440129075599	0.0590298	0.0310781	0.00096584829961	0.00348451728804	-0.0072122899999999	-0.0072000203999999	5.201712704409856e-05	5.184029376041472e-05	0.00126937	0.0011476029999999	1.6113001968999998e-06	1.3169926456089997e-06	-0.000408114	-0.000408114	1.66557036996e-07	1.66557036996e-07	0.000319013	0.0003730427999999	1.3916093063184e-07	1.01769294169e-07
5357.30503493683	-14.869538646858018	221.1031795704042	28700717.237359516	13576.052136357992	-40.99811721054175	1680.8456148093196	184309191.6091104	4808.535960841823	-1.9400148133972837	23122018.086708996	3.763657476200896	5797.68490568089	10552.894167030576	1.29613	37.369251	0.12198214	0.0636978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0298241	0.0158517	0.0008894769408099	0.00025127639289	0.107282	0.0482522	0.00232827480484	0.011509427524	0.0272656	0.0344778899999999	0.00074341294336	0.001188724898852	0.00168447	0.0004151	2.8374391809e-06	1.7230801000000005e-07	-0.000447244	-3.913000000000001e-05	2.00027195536e-07	1.531156900000001e-09	0.00033279	1.3777000000000028e-05	1.8980572900000075e-10	1.1074918410000001e-07
5349.6329359674	-7.672098969430408	58.86110259673513	28618572.549587183	13572.672678373045	-3.379457984947294	11.420736272024024	184217443.63425413	4801.70291550095	-6.833045340872559	23056350.88873033	46.69050863042018	5786.792446317423	10503.409828503727	1.25072	36.060009	0.186814	0.103142	-0.047214285	-0.1014606757	-0.1369420619	0.1522696074	-0.0210049307	0.2650143824	0.1829276361	-0.2663637175	0.1413063282	-0.2367362711	0.1219652859	-0.1033894468	0.166541435	-0.3097534769	0.0847636185	-0.1062930415	0.0270213399	-0.1483045964	0.1681924626	-0.1541877233	0.0946926026	0.0047462581	-0.0452310365	0.0852728448	-0.1846990436	0.0092795169	-0.2728702003	0.078013687	-0.144423116	0.0404255409	-0.2465557799	0.154123633	0.039494247	-0.1227157267	0.0500168749	0.0657184902	-0.0233052096	-0.0005990897	-0.0616658703	0.0256743407	0.0056866163	-0.0139317437	-0.0223863604	-0.0159390578	0.3177426275	0.0161515004	-0.011801609	-0.0032445905	-0.0615908829	0.1157634464	0.0006270145	0.086650566	-0.1652289946	0.1085471827	-0.1346418147	0.0234096815	-0.0307259279	-0.1829345972	0.1649084026	-0.0223445041	0.1450611753	-0.0903593222	0.1121472115	-0.1536863921	0.1698916759	-0.2669735017	0.1446251665	-0.0767937347	0.034835006	0.0294175043	-0.0538554586	-0.1094693969	0.0445319702	0.0423352889	0.0532596168	-0.020621303	-0.13521062	0.0094652699	0.0074777102	0.0529744214	0.0623021826	-0.1472281375	-0.2647486613	0.0909019443	0.1910006617	0.1490484942	0.1489803884	0.1488669016	0.1487080686	0.1485039376	0.0	0.0	0.0	0.0	0.0382113	0.0083871999999999	0.0014601034476899	7.034512383999996e-05	0.0178258	-0.0894562	0.00800241171844	0.00031775914564	0.0499039	0.0226383	0.00249039923521	0.00051249262689	0.00126937	-0.0004151	1.6113001968999998e-06	1.7230801000000005e-07	-0.0008890579999999	-0.0004418139999999	7.904241273638222e-07	1.9519961059591162e-07	0.0008025219999999	0.0004697319999999	2.2064815182390606e-07	6.440415604838395e-07
5326.085513325277	-23.54742264212291	554.4811130867627	28367186.895253383	13509.159322447324	-63.51335592572104	4033.946380947325	182497385.59926543	4792.4425707292985	-9.260344771651944	22967505.793738447	85.75398528986149	5792.341339672639	10513.690009826603	1.277794	36.840611	0.08710718	0.042302	-0.1146957383	0.1135725233	0.0851665883	0.0713313311	-0.1686972305	-0.0388400096	0.0296436639	-0.1059397323	0.2604561042	-0.1887245994	-0.0383945019	-0.0841834871	-0.0436239308	0.1162931521	0.1661754444	0.1079643988	0.1721323641	-0.0088458673	0.1610044424	-0.0374308077	0.1015219188	0.0167130295	0.1284930479	0.1320009817	-0.0567468818	-0.0407593563	-0.0997871172	-0.1107039697	0.0674613525	-0.0102380795	0.2429022189	-0.0564459476	0.0628935024	-0.1487524164	-0.2941108845	-0.0076648427	0.09139976	-0.0201766743	0.1480369656	-0.0378079834	-0.0829700074	-0.1508148438	0.1914779161	-0.1233003545	-0.120474287	-0.0371941424	-0.0115327189	-0.0367750388	0.015927674	-0.0310796827	-0.0419815949	0.0571345137	0.1502304072	0.2661358439	-0.1119518586	0.1282953366	-0.045008885	0.0165347762	0.0007397249	-0.1323602261	0.0346577033	0.0258918937	0.0197874966	-0.0114268951	-0.0900217335	0.0182823135	-0.0073226756	-0.1480560617	0.1559877029	0.0691623596	0.1627785052	-0.093644955	-0.1423640476	-0.2465332795	-0.08586305	-0.046931796	0.1031151485	-0.1837451401	-0.1350261445	-0.0051355974	0.0533939448	0.0910271781	0.0482784837	-0.1519837137	-0.0653815038	0.1488669016	0.1482545709	0.1472358847	0.1458136352	0.1439917206	0.0	0.0	0.0	0.0	0.0603655	0.0221542	0.00364399359025	0.00049080857764	-0.00126738	-0.0190931799999999	0.0003645495225123	1.6062520644e-06	0.0678352	0.0179312999999999	0.0046016143590399	0.0003215315196899	0.000971127	-0.0002982429999999	9.43087650129e-07	8.894888704899994e-08	-0.00095958	-7.052200000010002e-05	9.207937764e-07	4.973352484014107e-09	0.000992327	0.0001898050000001	3.6025938025038e-08	9.84712874929e-07
5300.228242867956	-25.857270457320737	668.5984355030317	28092419.426495142	13434.829525466612	-74.32979698071176	5524.918719193827	180494644.37834945	4776.114832697688	-16.32773803161035	22811272.895114865	266.5950292288951	5770.45757341708	10414.833229079166	1.316582	37.958904	0.04995181	0.0326939	0.0703240474	-0.0494309543	0.133790886	-0.1936974708	0.0794217851	0.0254164873	-0.2033307037	0.0132058972	0.1372590744	-0.3370801802	-0.0289991752	-0.100360978	-0.0390139329	-0.0796522478	-0.1243912887	0.0698572454	0.047109252	0.2601557635	0.2153799316	0.108884552	0.1962341388	0.0017134897	0.1584287288	-0.0515187715	-0.0514115634	0.0896634008	-0.0203669168	-0.1288163676	-0.1579110388	0.1012098167	-0.0887946735	0.0341258189	-0.0258563639	0.1602959952	-0.0901255226	0.0634375896	-0.1857519718	0.0309519669	-0.0094957987	0.027475637	0.1083774953	0.0118127839	-0.0273731672	-0.0209436261	0.0027800672	-0.0799488491	-0.0603775069	0.0164689423	0.0476271265	0.0479216618	0.0642944121	-0.1168997331	0.1727033158	0.0372048274	-0.2214079552	0.0259718935	0.0893929646	-0.2421765244	0.1132312354	-0.0997950939	-0.0683150213	-0.1668299085	0.2094324309	-0.011299676	-0.0356244928	0.0279961142	-0.1021688463	0.0563481375	0.0704500325	-0.1456897211	-0.049888447	0.0095533957	-0.0824788367	0.1499056267	-0.0231811032	0.0238277757	0.0389903152	0.0517853886	0.0033772127	-0.0325018142	-0.0447921667	0.0530986449	-0.0101211112	0.0354914142	0.0752877103	0.1485039376	0.146806472	0.1439917206	0.1400811052	0.135104388	0.0	0.0	0.0	0.0	0.0689292	0.0085636999999999	0.0047512346126399	7.333695768999988e-05	-0.00794864	-0.00668126	4.46392351876e-05	6.318087784959999e-05	0.0676835	-0.0001517	0.0045810561722499	2.30128900000014e-08	0.00107187	0.0001007429999999	1.1489052969e-06	1.0149152048999983e-08	-0.00154994	-0.00059036	2.4023140036000004e-06	3.485249296000001e-07	0.000992327	0.0	0.0	9.84712874929e-07
5311.073209813414	10.8449669454576	117.61330804806794	28207498.63999776	13475.553756120224	40.72423065361181	1658.462962328576	181590549.03408587	4782.563627500792	6.448794803103738	22872914.85109353	41.58695441253777	5772.196938646728	10389.893756645966	1.298643	37.441719	0.0865387099999999	0.0390233	-0.1020120828	-0.0543824473	-0.0671107628	0.0508903884	-0.1108586463	0.1501843146	0.0815382483	0.1140759628	0.0700837693	-0.1489963071	0.0647582036	-0.0122811051	-0.0571007256	0.0122107203	0.0586145354	0.1949003502	-0.1701445622	-0.2623959804	-0.0699264135	0.1973667865	-0.0020981739	-0.0156846383	0.1180500173	0.0643176835	-0.016670534	-0.1345369865	0.0866835668	0.0494555769	0.0990743827	0.0366036365	-0.1468806018	-0.1725359523	0.0888216607	-0.177507773	0.3115376861	0.0008318511	0.134033445	-0.1181452507	0.0631997681	0.1184670971	-0.0608177114	0.0385994283	0.1024438764	0.0967591806	-0.1507034246	-0.0284247094	-0.015663723	0.2054625937	-0.0607919554	-0.048558563	-0.0140573071	-0.2566250635	-0.0256222344	0.0521849569	0.0414943595	-0.1307072844	-0.0843247799	0.0135944515	-0.3134615509	-0.1895935153	-0.0104085241	0.080400637	0.0217286792	0.1359969088	0.1252205806	-0.0966140446	-0.0356653054	0.0269124555	0.0065631242	0.215250616	0.0996269126	0.1488582828	0.2255574551	0.0195195497	0.0284754427	-0.1612382887	0.0929832412	-0.0046119282	0.1042343061	-0.1207688627	-0.1019559357	-0.0480710844	0.2208112745	0.1296588981	-0.1365611151	0.1479600444	0.1446431468	0.1391699531	0.1316220559	0.122111977	0.0	0.0	0.0	0.0	0.0862673999999999	0.0173381999999999	0.0074420643027599	0.0003006131792399	-0.0214864	-0.01353776	0.0001832709458176	0.0004616653849599	0.0855270999999999	0.0178435999999999	0.0073148848344099	0.0003183940609599	0.00121789	0.0001460199999999	1.4832560520999995e-06	2.1321840399999993e-08	-0.001756	-0.0002060599999999	3.083536e-06	4.246072359999995e-08	0.00139663	0.0004043029999999	1.6346091580899997e-07	1.9505753569e-06
5311.480497013901	0.4072872004871897	0.1658828636806922	28211825.07015904	13480.624466272184	5.0707101519601565	25.712101445191795	181727236.0006562	4784.609557418136	2.045929917344438	22892488.61693697	4.185829226685018	5775.848477654397	10379.502329925335	1.265356	36.481987	0.136853	0.0653422	-0.0847328348	0.1007678369	0.1596261434	0.0321014204	-0.0868046793	-0.0841944484	0.0212028534	0.0129756816	0.1247947027	0.0828687382	0.1683044867	-0.0292136269	-0.2304613275	0.0211446007	-0.0528205817	-0.1723655497	-0.1053903125	0.0604999106	-0.1073693196	0.1118819684	-0.1531261781	-0.1205695845	-0.0254355412	0.0649610899	0.0083871694	-0.0287932807	0.0836063253	-0.0630019177	0.0661271983	-0.0028759513	0.1216778614	0.2081038926	0.0970581966	0.1355335401	-0.0286947074	-0.01829943	-0.0250173737	-0.0344939889	0.1998313152	0.1117954381	0.1364033321	0.0212953593	0.0441084861	-0.0084180148	-0.0560615037	0.256524489	0.0993846506	-0.0457984972	0.1143477319	0.114143418	-0.0781150778	-0.0492537518	0.0949612306	-0.0237311875	0.0828139921	-0.1215457359	0.0307058124	0.0869589961	0.0346527147	-0.0653654607	0.0225520146	0.1028981464	-0.1575235715	-0.0091959081	-0.1540282809	0.1547842568	-0.0937038271	-0.1075785534	0.0217965404	-0.134325958	-0.1595024349	0.062134296	-0.0456594729	-0.0838914493	-0.001640435	-0.087343034	0.094624329	0.0307470644	-0.102106967	-0.2668805692	0.1434588323	-0.0257319316	-0.0716102693	0.2501533246	-0.0431985085	0.1472358847	0.1417751347	0.1328234104	0.120601133	0.1054092553	0.0	0.0	0.0	0.0	0.0940461	0.0077787	0.0088446689252099	6.050817369000151e-05	0.0229445	0.0444308999999999	0.0019741048748099	0.00052645008025	0.110992	0.0254649	0.0123192240639999	0.00064846113201	0.00142602	0.00020813	2.0335330404000004e-06	4.331809690000008e-08	-0.00219008	-0.00043408	4.7964504064e-06	1.8842544640000008e-07	0.00193799	0.0005413599999999	2.9307064959999985e-07	3.7558052401e-06
5345.6590850348975	34.17858802099636	1168.1758791089958	28576071.053416137	13461.816025110074	-18.80844116210937	353.75745894853026	181220490.6939104	4791.014010592624	6.404453174487571	22953815.24969482	41.01702046420393	5761.830742598734	10412.339494533311	1.464198	42.214886	0.1048227	0.0511037	0.1106333061	-0.1382651672	0.1104866451	-0.204134421	0.2461342291	-0.0350472479	-0.1694739106	-0.1065296012	-0.2164505096	0.0868995265	0.2494941411	0.0158827236	-0.0664725243	-0.0201630141	-0.1916032861	-0.1425739591	0.0204080275	0.0629841013	-0.1807698521	-0.0883984882	-0.1720492753	0.0369411674	-0.0541717601	-0.0368315618	-0.1107478574	0.1314207907	0.018435927	0.0103512356	-0.0771596836	0.0334248518	-0.184627086	-0.0456641795	-0.1662002209	0.0141645249	0.0262455806	-0.1260353192	0.084890845	-0.0394988257	-0.04950006	0.1069847255	-0.0228323952	-0.0969933551	-0.0420510377	-0.0295502716	-0.2561449047	0.0947351092	0.0080490557	-0.2171989554	-0.1145118192	-0.137381767	-0.0414444805	0.0327746094	-0.0294926284	-0.3570419206	0.1434422391	-0.0280100967	0.0030566477	0.0394501692	0.1841591763	0.0928273259	0.077615061	0.0198733085	0.1138017428	0.0422285841	0.0975520791	-0.1910265157	-0.0719749982	0.0247824411	-0.2014982092	0.0361895406	0.1022732473	0.0389103484	-0.0181951506	-0.0421292819	0.2119308782	0.0342125674	-0.0677084813	-0.1104094816	-0.042739929	-0.107151525	0.1057430197	0.1523963608	0.0792028882	-0.1027743594	-0.119915027	0.1463323407	0.1382164084	0.1250216267	0.1072328462	0.0855037268	0.0	0.0	0.0	0.0	0.120851	0.0268049	0.014604964201	0.00071850266401	0.0228439	-0.0001005999999999	1.012035999999986e-08	0.00052184376721	0.0825517999999999	-0.0284402	0.0068147996832399	0.00080884497604	0.00116344	-0.00026258	1.3535926336e-06	6.894825640000005e-08	-0.0024564	-0.00026632	6.03390096e-06	7.092634240000001e-08	0.00239863	0.00046064	2.121892096000002e-07	5.7534258769000006e-06
