global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
4083.48323295045	n/a	16674835.31378746	n/a	10573.849877694936	n/a	n/a	111806301.23602922	3889.062539423142	n/a	15124807.435544375	n/a	4028.120347304823	7324.770023632119	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0253702	n/a	n/a	0.0006436470480399	-0.0456409	n/a	n/a	0.0020830917528099	-0.113475	n/a	0.012876575625	n/a	0.00139963	n/a	1.9589641369e-06	n/a	0.0013026	n/a	1.6967667599999997e-06	n/a	-0.000275513	n/a	n/a	7.590741316900002e-08	0.0	0.0	0.0	0.0	0.0
4093.076655566673	9.593422616222597	16753276.50834486	92.03375749345122	10618.046222862831	44.19634516789483	1953.316926199701	112742905.59085163	3885.654315260681	-3.4082241624610106	15098309.457703952	11.615991941583056	4025.949967391598	7360.642492612435	1.063024	35.51112	0.10372075	0.0482697	-0.0781613559	-0.0942901334	-0.1286324411	-0.0400064106	0.0894822913	-0.0213706498	0.0309454286	-0.1056075911	0.0395390547	-0.0315093459	0.0764312297	-0.0552398622	0.0086390099	-0.1825250894	0.0269103637	-0.011861649	-0.0799664779	0.0312880404	-0.158332329	0.0960586994	0.1144594261	-0.06321608	0.0631166781	-0.0796129231	0.0889472093	-0.1836197128	0.0614278495	-0.0415270241	0.0546934761	-0.0707382012	0.0153949629	0.0517233642	-0.0481171293	0.0489069483	0.1169934998	-0.0659846866	0.0404054937	0.0625520346	-0.1495050711	-0.1816550899	0.0133023876	0.1825222433	-0.0091978424	-0.2053784718	0.0090481822	0.0488627767	0.0991330762	-0.1105110214	-0.033786402	-0.0172297175	-0.0579576019	0.1016192815	0.0112567752	-0.1299073832	0.0533057649	0.0759592954	-0.0224519222	0.0100666256	-0.0516762917	0.15292889	-0.0461074677	0.0063116492	-0.0620202407	0.0842247532	-0.1004185107	0.0072836651	0.0561101409	-0.0913290757	-0.044046953	-0.0442094376	0.1559839842	-0.1116386663	0.2115423678	0.0629220418	-0.0744456768	-0.0975568396	0.0907398627	0.0187033623	-0.1832235815	-0.1218580353	0.1348079257	0.0705998302	0.0422207305	0.0081747679	-0.1259647578	-0.0091050264	-0.0193206313	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	0.0430264	0.0176562	0.00031174139844	0.00185127109696	-0.031513	0.0141278999999999	0.0001995975584099	0.000993069169	-0.0950147	0.0184603	0.00902779321609	0.00034078267609	0.000732105	-0.000667525	5.35977731025e-07	4.45589625625e-07	0.0011079	-0.0001946999999999	1.22744241e-06	3.7908089999999973e-08	-0.000482815	-0.0002073019999999	4.297411920399999e-08	2.33110324225e-07	0.0	0.0	0.0	0.0	0.0
4082.665794692072	-10.410860874600983	16668159.991148649	108.3860241502976	10600.42183755728	-17.624385305551186	310.6189573985286	112368943.13416126	3887.80490229425	2.150587033569081	15115026.958303204	4.625024588955462	4030.107132116404	7377.992465964565	1.148032	38.350903	0.1020218	0.0601091	0.0431236107	0.1522476405	-0.0669583576	-0.1026252812	0.0957910294	-0.0908529579	-0.1193272037	0.0049961113	0.0655637846	0.2429961858	0.0009224207	-0.0205384092	-0.0192497976	0.0017264719	0.0685339005	-0.1019818866	-0.001456515	0.1135206963	-0.0068250431	-0.001825725	-0.1038078337	-0.0347629718	0.0225698998	-0.0347283373	0.0298465547	-0.0011843068	-0.1713826485	0.0446879444	-0.0636739251	-0.0007294611	-0.2047097181	0.1988476037	-0.1527152196	0.1073116848	0.0291786087	-0.0206745696	-0.2636942938	0.0877602781	0.0539265566	0.0553454862	-0.135289759	0.0186994022	0.0673184065	-0.0262789012	0.3071120588	0.0308766625	-0.0458893548	0.1279246718	-0.0165134069	-0.0477731268	0.0245872944	0.0518980852	0.0174452464	0.0381670563	0.012789961	-0.0617864917	-0.0881886634	0.0587741531	0.0506200098	0.0797455074	-0.0385002806	0.0104145708	0.0685701801	-0.3505497182	-0.071973166	0.0287768513	0.2352027223	-0.0362832757	-0.0158129606	0.0686302635	-0.0500656068	0.0935093057	0.0901356061	-0.0974832467	-0.0319862563	0.0929949003	-0.0547076456	0.0803526118	-0.2363624232	0.1033748829	-0.1468161853	-0.0967068595	-0.0605144882	0.0515855431	-0.0186746678	0.0754400466	0.0491916567	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	0.0177149	-0.0253115	0.00064067203225	0.0003138176820099	-0.0802409	-0.0487279	0.00237440823841	0.00643860203281	-0.118669	-0.0236543	0.014082331561	0.00055952590849	0.000756377	2.4271999999999987e-05	5.721061661290001e-07	5.891299839999994e-10	0.0011079	0.0	1.22744241e-06	0.0	-0.000545105	-6.229000000000006e-05	3.880044100000007e-09	2.9713946102500005e-07	0.0	0.0	0.0	0.0	0.0
4084.531854438632	1.8660597465600404	16683400.46992389	3.482178977731722	10607.811614520731	7.389776963451368	54.60880356955652	112525667.24916092	3884.6349719335512	-3.1699303606988	15090388.865169182	10.04845849168002	4027.259127480266	7390.668082863071	1.140127	38.086815	0.07243795	0.0504034	0.0064521727	-0.0156960201	0.1446536822	-0.1169469274	-0.1503718549	0.0682633473	-0.013335411	0.0623913551	0.1058315985	-0.0301630138	0.0472508644	-0.0144740095	0.1368175079	0.1692352441	-0.0319572368	-0.0001351086	0.0761177893	-0.0924372884	0.2403173193	0.1200764256	-0.0348980809	0.0866782758	0.0885437566	0.0587525753	-0.1341699849	0.2268105718	-0.0357611932	-0.0260221827	-0.0122593573	0.0067106736	0.1992635346	0.1173300902	0.0328415092	0.0340265261	0.1174211165	-0.1119598454	0.0698337783	0.0261810037	0.1053045558	0.0046190737	0.1480430709	-0.0209069164	-0.1203924886	-0.0161068879	-0.0152918059	0.0309803888	-0.0090684619	-0.1059677838	-0.0602618261	-0.0277900558	0.0102389294	-0.1218621134	-0.0326734527	0.0073609988	0.1312310139	-0.1179756843	-0.0353789784	-0.0520915558	-0.0190320098	-0.2029054929	0.0736865975	-0.0120660373	-0.0845229446	-0.0799244133	0.0599127807	-0.2493991631	0.0078555065	-0.0027213464	0.0374600354	-0.062378892	0.1060944222	-0.0463063049	-0.0944370489	0.0321878878	0.091366724	-0.1460488181	-0.0584830627	-0.1248843028	0.0047442864	0.0177174955	0.0517160753	0.0480057195	0.0794664549	-0.0320170511	0.057463806	-0.1029391142	-0.0296202994	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	0.0236429	0.005928	3.514118400000003e-05	0.00055898672041	-0.0993392	-0.0190983	0.0003647450628899	0.00986827665664	-0.1185	0.000169	0.01404225	2.856100000000084e-08	0.00170123	0.000944853	2.8941835129e-06	8.927471916089999e-07	0.0011079	0.0	1.22744241e-06	0.0	-0.000545105	0.0	0.0	2.9713946102500005e-07	0.0	0.0	0.0	0.0	0.0
4088.291535978479	3.759681539846952	16714127.68315327	14.135205281065945	10636.648088895356	28.83647437462423	831.54225435836	113138282.56700122	3886.170525420325	1.5355534867735514	15102321.352645684	2.357924510742411	4027.0545998121215	7386.401124436058	1.067094	35.647087	0.0300507	0.0203542	0.0454783606	0.1852922638	-0.004594033	-0.1052572195	-0.0512317135	0.0658236661	-0.064056913	0.0196169922	0.1116025324	0.0552548761	0.1088107009	-0.0745840973	0.028557676	0.1941283641	-0.0147183293	-0.0486028511	-0.1111713474	-0.0095407687	-0.0107697813	0.0475239185	-0.1087024088	-0.053623071	0.0301774979	0.0894592311	-0.2054255123	-0.1093298966	0.1365766933	-0.0939613269	0.0418989561	-0.0703189249	-0.0384656315	-0.127959476	0.11978701	0.0360139682	0.1150200267	-0.0023937108	-0.01809425	-0.1232493791	-0.031165955	0.0543408932	-0.0027148891	-0.0265477693	-0.0290350572	-0.0833527674	-0.0188097627	0.0418246493	0.1426392195	0.1031906327	0.029647768	0.1073923875	0.151554314	-0.0652822804	-0.1835232548	-0.0001941087	0.0728919641	-0.0187203272	-0.1156794134	-0.0103748866	0.1785936237	-0.0755564272	-0.1015265974	0.0791230482	-0.1157523643	0.21445527	0.0099176488	0.0491419935	0.0320013786	0.1367505004	0.1038008473	-0.0712522114	0.0348673367	0.1107587671	0.0338306492	-0.010984487	0.0755088687	0.0312751332	-0.0231020981	9.1768e-06	-0.0070840184	-0.0926762433	0.1813171549	-0.0756197941	-0.095772799	0.0720629098	0.0288427556	-0.0342196505	-0.0757877268	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	0.020831	-0.0028119	7.906781610000015e-06	0.0004339305609999	-0.0920069	0.0073323	5.376262329e-05	0.00846526964761	-0.136844	-0.018344	0.0187262803359999	0.000336502336	0.00173248	3.125000000000003e-05	3.0014869504e-06	9.765625000000016e-10	0.0011079	0.0	1.22744241e-06	0.0	-0.000545105	0.0	0.0	2.9713946102500005e-07	0.0	0.0	0.0	0.0	0.0
4093.402880908692	5.111344930213363	16755947.14543158	26.12584699561785	10646.23371887207	9.5856299767147	91.88430205049144	113342292.39684863	3889.2425122547634	3.071986834438576	15126207.319129745	9.437103110963942	4032.243267632191	7395.753488911561	1.017926	34.004616	0.0544834499999999	0.0260738	0.0419302319	-0.0444342136	-0.0576290686	-0.1872831632	0.0622637645	0.0490852103	0.0258173665	0.03319395	0.1341234272	-0.0694691484	0.0879658507	0.0062824782	0.0388498132	-0.1584007184	-0.0955847995	-0.0449327013	0.0176988737	-0.1959313363	0.045327771	0.0461451197	0.0146375871	0.1334819309	0.0041870555	-0.0336278534	-0.0123248596	0.1743311542	0.1539725712	0.0238050787	0.0207228298	-0.0494506432	-0.1382006058	-0.0307043763	-0.0564120874	-0.094313627	-0.2399337264	0.0368322794	0.0421074722	0.1102546759	-0.0275002624	-0.0384901839	-0.1012268321	-0.1263276433	0.1598889471	0.1876835172	0.0259113062	-0.1410315543	0.0698497201	-0.0722955415	0.1054365965	-0.0309825464	0.1671137203	-0.0432380109	0.1237359659	0.0224049289	0.0603386838	-0.1027863016	0.0974283931	-0.0746474582	-0.0905971802	-0.1023972159	0.0835225211	0.1213450077	-0.0394945316	-0.0198310151	-0.0030649858	0.1660941874	-0.1301338866	-0.1445981276	-0.1106853579	0.0439758105	-0.1802963727	-0.0432991761	-0.0255779202	0.0423213861	-0.0113987921	0.1812714264	0.019027784	0.0934930147	0.1501903367	0.1693761693	-0.0322937217	0.139930193	-0.0099361832	0.1185743218	0.0974157398	0.0154022849	0.0929764125	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	0.0206357	-0.0001952999999999	3.814208999999959e-08	0.00042583211449	-0.0835541	0.0084527999999999	7.144982783999993e-05	0.00698128762681	-0.126649	0.0101949999999999	0.016039969201	0.0001039380249999	0.00143154	-0.00030094	2.0493067716e-06	9.056488360000001e-08	0.00083809	-0.00026981	7.023948481e-07	7.27974361e-08	-0.000687162	-0.0001420569999999	2.0180191248999973e-08	4.7219161424400004e-07	0.0	0.0	0.0	0.0	0.0
4083.7457473945296	-9.657133514162524	16676979.329362905	93.26022771036102	10628.36705838717	-17.86666048490042	319.2175568827022	112962186.32780954	3888.2838867541072	-0.958625500656126	15118751.583991626	0.918962850508208	4031.1777463708368	7382.635173733705	0.983164	32.843342	0.0552001	0.0287466	0.0820605548	0.1421630135	-0.0951848043	-0.0506657224	0.0636945389	0.0455840787	0.0378829028	0.0667306946	0.0533469728	0.1090151891	0.0453073851	0.0099899543	0.0230950396	0.0924516583	-0.0866798184	0.0688402173	-0.0622159496	-0.0830331769	-0.1879843255	0.0627842649	-0.2050507085	-0.0117989038	0.1985910846	-0.1239044333	0.1437296649	0.1479631618	0.0091988682	0.1366131127	-0.0099682746	-0.0357839817	0.0610582913	-0.0383554089	-0.1185592069	-0.1372210837	0.0953314623	-0.0738579478	0.1764999664	-0.1069280938	-0.0293114219	-0.0017975658	-0.0489872538	-0.0040414431	0.0417543981	-0.080982188	-0.1583916282	-0.0505103493	-0.1684616111	-0.0311875907	-0.0868550263	-0.0972567302	-0.140104392	0.0152825237	-0.0359664245	0.0869071917	0.1131069053	-0.139826919	-0.1665643561	-0.1517878531	-0.1135827235	0.1153500822	0.0340251762	0.0862457447	0.0853492916	-0.0688337707	-0.0781911455	-0.0821353842	-0.1636370518	0.0394668366	-0.0638025313	-0.0450916979	0.1700506863	-0.1014993717	-0.1617824165	-0.0274841333	0.0583533351	0.0362025226	0.0804687125	0.000929143	0.0245729009	-0.1520105245	-0.1491451358	-0.0755570622	0.1674929218	-0.1152754427	-0.1141033244	-0.0120502376	-0.0397516566	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	0.0276879	0.0070522	4.973352484000002e-05	0.00076661980641	-0.0608727	0.0226814	0.00051444590596	0.00370548560529	-0.117594	0.009055	0.013828348836	8.199302500000013e-05	0.00144569	1.4149999999999883e-05	2.0900195761e-06	2.002224999999967e-10	0.000666067	-0.000172023	4.43645248489e-07	2.9591912529e-08	-0.000545105	0.0001420569999999	2.0180191248999973e-08	2.9713946102500005e-07	0.0	0.0	0.0	0.0	0.0
4080.16032393962	-3.5854234549096877	16647708.269051064	12.855261351016518	10618.129252272383	-10.237806114786508	104.81267404396002	112744668.81796248	3879.2962735761	-8.98761317800745	15048939.578181414	80.77719063749318	4023.820171760112	7361.91191895687	1.02878	34.36718	0.0656281499999999	0.0401045	0.0520481111	0.0304013989	0.1533608799	-0.0381173057	-0.0527356244	0.096626266	-0.0939714679	0.0855521592	0.0657051867	-0.093696104	-0.0244589246	-0.0201812959	0.1790650641	0.1010253321	0.0847165275	0.0459403655	-0.009624601	-0.0212422889	0.0219732257	-0.0282792611	-0.0538306739	-0.0653241119	-0.1357544253	0.0128103618	0.0197526863	-0.1926726332	-0.0491487035	-0.1177083382	-0.1397035173	-0.1140087603	0.0202035416	0.0811262037	0.0337190286	-0.100814297	-0.2474665721	0.0263246169	-0.1192536944	0.0262615587	0.135459365	-0.0594462345	0.0991554996	0.0412546908	0.0945196531	0.1699993731	-0.0530648263	-0.1451681236	-0.0851319312	0.0748952454	0.1286412388	0.1080224474	-0.1007925263	0.1404403117	-0.0540784229	0.1029426272	-0.0090314444	0.1120343454	0.0464404178	0.1058314376	0.1474226383	0.1262522626	0.0294708975	-0.1578608123	-0.1685639227	0.0057748478	-0.0807985276	-0.031783601	-0.0853517484	-0.1557790874	-0.0292646369	0.0169164331	-0.2099823615	0.1060129952	-0.0373441703	-0.1209575479	-0.1310496504	-0.0581398827	-0.1032224211	0.0597529478	0.1626597688	0.0801323581	-0.0783419239	0.0898339605	-0.1410960769	-0.1203867259	-0.0806278617	0.1706112906	-0.0446329003	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	0.020687	-0.0070009	4.9012600810000015e-05	0.000427951969	-0.0782453	-0.0173726	0.00030180723076	0.00612232697209	-0.117686	-9.199999999999486e-05	0.013849994596	8.463999999999054e-09	0.000841963	-0.0006037269999999	7.089016933690001e-07	3.6448629052899997e-07	0.000700172	3.4104999999999986e-05	4.90240829584e-07	1.1631510249999991e-09	-0.000730526	-0.0001854209999999	3.4380947240999986e-08	5.33668236676e-07	0.0	0.0	0.0	0.0	0.0
4078.573650247655	-1.5866736919647335	16634763.020494483	2.517533404772999	10620.645827073316	2.516574800933085	6.333148728691399	112798117.78412984	3883.944580962052	4.648307385952194	15085025.50798449	21.60676155429772	4026.748281385164	7363.642991056949	1.113072	37.183029	0.1741645	0.0859488999999999	0.0689070482	-0.0532452155	-0.1002089741	-0.0167713484	-0.0947904362	-0.099704551	0.082426589	0.0025409964	-0.0394543373	0.0325037766	0.1252908189	0.0360706622	-0.0080770287	-0.0951747766	-0.061645104	-0.0258617215	0.0017221548	-0.176855687	0.1340185993	0.0422314203	-0.1282184932	0.0623062581	0.0084432285	-0.0426813506	-0.0093198846	0.0310188411	-0.164404916	-0.0210903892	0.0429597346	0.2390195695	-0.067638678	-0.230697601	-0.0328633828	-0.0393923575	-0.1347727323	0.0830884561	0.0799917096	0.2449342514	0.0255123696	0.1531741587	0.0493127158	0.0206854914	0.0542253944	-0.0731791734	-0.0044660242	-0.1089538945	-0.0194068816	-0.0907690307	0.1070241375	0.0252013029	-0.0637152461	0.0804781393	0.1051935394	0.0406887938	0.076134843	-0.0779891638	0.0184062951	-0.0690935436	0.0303044012	0.0687264468	0.1429270296	-0.0692014847	0.1682127441	-0.0517369276	0.2019523249	0.1675394524	-0.0150567065	0.1567064765	-0.1061826448	0.0388758324	-0.2338978687	-0.099315574	-0.0474720903	0.1501055827	4.69515e-05	-0.0494015999	-0.1384443505	0.12512084	-0.0223251706	-0.0769811289	-0.0328144409	0.2071116313	-0.0371729255	-0.0126780174	0.0175572368	0.0303145123	0.0315582974	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	-0.0179261	-0.0386131	0.00149097149161	0.00032134506121	-0.0581427	0.0201026	0.00040411452676	0.0033805735632899	-0.117744	-5.8000000000002494e-05	0.013863649536	3.364000000000289e-09	0.000299648	-0.000542315	8.978892390400001e-08	2.94105559225e-07	-0.000757259	-0.001457431	5.734411930810001e-07	2.124105119761e-06	-0.000422456	0.00030807	9.490712490000001e-08	1.78469071936e-07	0.0	0.0	0.0	0.0	0.0
4065.3052292390407	-13.268421008614496	16526706.60687829	176.0509960618425	10559.3340428279	-61.311784245415765	3759.134887356413	111499535.42802422	3877.118403253134	-6.82617770891784	15032047.112844132	46.596702113726806	4020.015987578395	7314.105639766796	1.003362	33.518085	0.0723965999999999	0.0428052	0.0875253319	-0.0979032877	-0.1228380576	0.0328724067	0.0479750713	-0.0199954789	0.1206576	0.0915405732	-0.0895464674	0.0648304043	0.0152239884	0.0520231433	-0.1327346431	0.024681522	-0.0670898503	-0.0056551425	0.0417501464	0.2506777825	-0.0508964768	-0.1179916308	-0.0810364625	0.0864549895	-0.1106524701	-0.0567840897	0.0567414071	0.0559147933	0.0388732055	-0.0621734769	-0.2517030256	0.038192543	0.0565528583	-0.0010859379	0.1426341208	0.1144201611	-0.0134714332	0.0066837778	0.0526088451	-0.0948208211	0.085223762	-0.0592104525	0.0156223407	-0.1061653378	-0.1482277761	0.1919962054	0.0855827684	0.1757589687	-0.157500825	0.0153480644	-0.0868059926	-0.214692053	0.0259979776	-0.0169860592	-0.1638129751	0.173650874	-0.0748923973	-0.0633409354	0.0909571838	-0.0171312362	-0.0789180096	0.0191889465	-0.087616467	-0.1500352191	-0.1075508335	-0.0115965029	0.0480425574	-0.0151712733	-0.0324185569	0.0894281474	0.1930006684	0.0738322347	0.032356444	0.0310627801	-0.0782534588	-0.0147787967	0.0011912539	-0.0352348561	0.0416203685	-0.2284929412	-0.0205645084	0.2488429678	-0.2076126988	-0.1606869225	0.0491821799	0.0732954305	0.0229364551	-0.0912639175	-0.1351844693	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	-0.0192977	-0.0013716	1.8812865600000011e-06	0.00037240122529	-0.0519199	0.0062228	3.872323984000001e-05	0.00269567601601	-0.11775	-5.999999999992123e-06	0.0138650624999999	3.5999999999905474e-11	0.000438115	0.0001384669999999	1.91944753225e-07	1.9173110088999996e-08	-0.000211334	0.000545925	4.4662059556000006e-08	2.980341056250001e-07	0.000189076	0.0006115319999999	3.739713870239999e-07	3.5749733775999993e-08	0.0	0.0	0.0	0.0	0.0
