global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
5020.45282947234	-5.8780075245877015	25204946.61295683	34.55097245910964	12043.770110368729	33.14667455355266	145052398.47141117	1098.7020339591352	5007.178916796629	-13.27309112164494	25071840.704812665	176.1749479234897	5095.698962718432	8406.198989018	1.211744	35.612892	0.088932665	0.0443519	-0.1700657144	0.0663694574	-0.0451753145	-0.0769128043	0.010636082	-0.0467875219	-0.1861971809	0.0978728314	-0.1434369147	-0.0494294313	0.1937558884	0.0542471215	-0.0543270314	-0.1234401104	-0.0828873326	0.0145181703	-0.1356420353	0.028774974	0.0413869162	-0.0535735962	-0.1403858561	-0.0448335514	-0.1109708162	0.0463752923	-0.1472229212	-0.0035909536	-0.1951294491	0.0773990465	0.1048884155	0.1508361838	0.0505317419	-0.068495978	0.1652238705	0.0684491536	0.2131539373	0.1157066436	0.1741981096	0.0332536955	-0.0145326576	-0.0003573939	0.148931007	0.0907160642	0.051773565	-0.0910022332	-0.0561391807	0.1026961363	0.0451468245	0.1956413466	-0.0499459058	-0.0134185119	-0.0071923845	0.0868577571	-0.1516945204	-0.0781782871	0.0478515117	-0.1224523321	0.1184025139	-0.0521560287	0.155066138	-0.0710193268	0.0089473503	-0.1672710289	-0.0719712935	0.1080201126	0.1146885274	-0.1193726	-0.0613543845	0.0586684743	-0.1332846936	0.2727109437	-0.1175690467	0.133939159	0.0282884424	0.1157455148	-0.0307881644	-0.1005432214	-0.0777039897	-0.0198537577	-0.0996898746	-0.0125356949	-0.0660330089	-0.1267093754	-0.1053776701	0.0846441791	0.0658691704	0.0319530008	-0.0407801647	-0.1712322732	-0.0134271465	-0.102086827	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.0196684	-0.0055301	0.0003868459585599	3.058200600999999e-05	-0.00699056	-0.03321946	4.88679291136e-05	0.0011035325226916	0.0238217	0.0215907	0.00056747339089	0.00046615832649	0.000664903	0.000380656	4.42095999409e-07	1.44898990336e-07	3.20924e-05	-4.85011e-05	2.3523567012100003e-09	1.0299221377599998e-09	0.000154741	-0.000142691	2.3944777081e-08	2.0360721481e-08
5032.82883729613	12.376007823789225	25329366.10551951	153.16556965449206	12037.315347194672	-6.454763174057007	144896960.76780838	41.663967633162486	5015.836261585918	8.6573447892888	25158613.4030402	74.94961880062593	5105.305563817336	8524.362934294726	1.208614	35.520916	0.08458385	0.0394597	0.1261745593	0.0387206465	-0.0027113366	0.0604764257	0.1603866504	-0.0008538374	0.2083737012	0.0237298516	0.2077315346	0.0337187126	-0.1827301499	0.0437615192	0.0372200881	-0.0150583869	0.0810774862	0.0330011732	0.0443384429	0.0584506493	-0.053253547	0.0851786109	0.0206504419	-0.0518208429	-0.088387501	-0.1395684209	-0.0869281278	-0.0594469086	0.2403835505	-0.0449977435	0.1046983331	0.1535001335	0.0464895404	-0.1426328486	-0.0180416581	0.049595602	-0.1818000499	-0.0357639402	-0.0455995631	0.1294792316	-0.130048025	-0.0615551644	0.0387583926	0.1504476611	-0.1866518009	0.069361094	-0.0102083044	-0.0917776134	-0.099098694	-0.1991955344	-0.0675237187	0.0020880663	-0.1386610866	0.1965480708	-0.0025982459	0.0873783571	0.0072363844	0.0132097428	0.044838079	-0.0245891845	0.0915424092	0.1045687496	0.0515919941	0.2997667794	0.0052765783	0.0016174287	0.1080351207	-0.1539905647	-0.1317078665	0.0834997153	0.1391408534	-0.0579642892	0.0530318408	0.0038643792	0.085116252	-0.0770594662	-0.1792670448	-0.0125223872	-0.1431440937	-0.1815718647	0.0844277928	-0.098840989	0.0191491332	0.1501583631	0.077448418	-0.1199764688	0.0361332845	0.1479872644	0.1003538332	-0.1395611674	0.0751842626	0.0912809251	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.00150842	-0.01815998	2.2753308964e-06	0.0003297848736004	0.00913005	0.01612061	8.33578130025e-05	0.0002598740667721	0.00706587	-0.01675583	4.99265188569e-05	0.0002807578389888	0.000103035	-0.000561868	1.0616211225e-08	3.15695649424e-07	0.000136127	0.0001040345999999	1.0823197997159997e-08	1.8530560129e-08	0.000159787	5.0460000000000056e-06	2.5531885369e-08	2.5462116000000057e-11
5021.879441294167	-10.949396001962668	25219273.122893017	119.88927280779606	12003.00021791458	-34.31512928009215	144072014.23125744	1177.5280975094377	5011.592029485054	-4.244232100863883	25116054.66999812	18.01350612600345	5101.846697448656	8462.569744590395	1.138043	33.446842	0.046828615	0.0229847	-0.0988876417	0.02203516	0.0131665796	0.082547621	-0.1215140651	0.0013758514	-0.1811515998	-0.1627212955	-0.1497527325	-0.1166337742	0.076835294	-0.1229306339	-0.0256236444	-0.1414359567	0.0638213097	-0.0887474574	-0.0998851088	-0.1138400222	-0.1282396991	0.0290729894	0.1041342903	0.0231769475	0.0083028687	0.0302197815	0.0848993737	-0.0070269887	0.0612000346	-0.0338653874	-0.1442140045	-0.0823354969	-0.2680250678	-0.0714653777	0.1269649293	-0.0184245316	-0.0624698279	-0.1116479749	0.1245947966	0.0528393136	-0.0639103279	0.032221958	0.199572103	0.0388300532	-0.1442433521	0.074797	0.0736360213	0.0124883939	0.113626441	0.0880495052	0.1184025662	0.0239951942	0.139018651	0.0431211338	0.0378364489	0.1430223652	0.0009811313	0.0978071847	-0.0500359628	-0.0195092391	-0.0616178827	-0.0349837595	-0.0462103601	-0.0206599535	0.0775531867	-0.1167977958	-0.0348515309	0.2297637793	-0.2062810304	-0.0166163266	-0.1470561408	-0.0983460117	0.0509548278	0.1294339363	0.0541648994	0.0677668133	-0.1196011558	-0.1993935026	-0.0155001966	-0.1643068018	0.0839873929	0.0968929278	0.0712276415	-0.035975078	0.0540138404	0.0800648867	-0.0501792803	-0.2055982202	0.0021275272	-0.0566775472	-0.0038382049	0.1195185813	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.00618942	0.004681	3.83089199364e-05	2.1911761000000003e-05	0.0104942	0.0013641499999999	0.00011012823364	1.8609052224999992e-06	0.0135993	0.00653343	0.00018494096049	4.26857075649e-05	0.000440258	0.000337223	1.93827106564e-07	1.13719351729e-07	0.000421157	0.00028503	8.124210090000002e-08	1.77373218649e-07	9.70393e-05	-6.27477e-05	9.41662574449e-09	3.937273855289999e-09
5035.946672087166	14.067230792998998	25360758.8841058	197.88698218349924	12046.66738708814	43.66716917356098	145122195.135133	1906.821663632394	5016.267517397326	4.675487912271819	25162939.80609553	21.860187217799897	5104.92452803493	8498.969061579615	1.131275	33.247921	0.0604558749999999	0.0326262	0.0845405326	0.0344735694	-0.100190454	0.1196445013	0.0917549737	-0.0508633351	0.1116775648	0.1415622885	0.0673122845	-0.0177645513	-0.0003708766	0.1578572029	0.1722203594	0.0543814159	0.0046241411	0.0268002752	0.1769546386	0.1393617165	-0.0848651865	-0.0347117323	0.0500122383	0.0349503216	-0.0237710006	-0.1606220782	-0.0186565685	-0.2364558615	0.0579838621	0.0634525139	-0.045890015	-0.076721504	0.0792050172	0.0669600308	0.0038009188	-0.0487130544	0.0429634085	0.1191242541	0.0036008997	-0.2066795815	-0.0111246929	0.1211877015	-0.1839867384	0.0619167891	-0.1442559812	-0.0882478121	0.0203725333	-0.2303460933	-0.068645663	-0.0551233595	0.1753278123	0.0266711839	0.1379300076	0.0493642654	-0.0631317457	-0.2856929415	0.0544982165	0.0054840071	-0.0283962394	-0.0739427904	-0.0018448692	0.1692279455	0.2343483159	0.0707446082	0.0921877465	-0.0034037823	-0.0884241615	-0.0012033199	0.0874818112	0.0863306605	0.0418708739	0.0465255665	-0.1372871638	-0.0195753876	-0.180483705	-0.0198923161	0.1699606634	0.1174752819	-0.0410229366	-0.1611970364	-0.0903255742	-0.0633414229	-0.0608988289	0.012568214	0.1429399664	-0.020378045	-0.1283342912	-0.2346433667	0.0543298642	-0.0630294388	-0.1085608255	-0.2934371527	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.00414108	-0.00204834	1.71485435664e-05	4.1956967556000006e-06	-0.0175693	-0.0280634999999999	0.00030868030249	0.0007875600322499	0.0143775	0.0007781999999999	0.00020671250625	6.055952399999995e-07	0.000239617	-0.000200641	5.7416306689e-08	4.0256810881000014e-08	0.000493777	7.262000000000002e-05	5.273664400000003e-09	2.4381572572900004e-07	0.000415095	0.0003180557	1.72303859025e-07	1.0115942830249e-07
5011.803629775439	-24.143042311727186	25118175.623430263	582.8864920658492	12016.316756566366	-30.35063052177429	144391868.39413762	921.1607730692572	5005.195034690108	-11.072482707218114	25051977.33528651	122.59987330164418	5096.540586196392	8461.518232983204	1.131501	33.254578	0.05286122	0.0249026	-0.0695603234	0.0089798114	0.1016524994	-0.0207175851	0.1257317826	-0.1793821834	-0.0432038447	0.045726869	-0.0007341968	0.1171070622	-0.0282296738	-0.1431175186	0.0212871159	0.0979502189	-0.0287752476	0.0849320639	-0.0213233779	0.1218705296	-0.1501950705	0.0722060906	-0.0223217957	0.0699062206	0.0575548443	-0.0216052121	-0.1283815836	-0.0313559269	-0.1291325193	-0.0696193029	-0.0279561523	-0.1276653765	-0.0811109895	-0.0591057911	-0.0548303947	-0.0355254196	-0.1275990557	-0.1257626181	-0.0087664598	-0.1923602491	0.145351269	0.0231771465	-0.2819489262	0.0913014091	-0.1415615086	-0.133411342	-0.0712968735	0.1301687757	-0.0471063175	-0.0195371356	-0.2004795086	0.0121073438	-0.0365017213	-0.1493624067	0.0099996135	0.0646663871	-0.0527376432	-0.0137682484	-0.0498138464	0.0862464538	0.1243140007	0.0132817566	0.0675215411	-0.1018432321	-0.0923397397	-0.0262222658	-0.1064309022	0.0879329894	-0.0480118842	0.0171596992	0.0495895223	-0.186147493	0.1278495201	0.0035735453	-0.1092385438	0.0167464428	0.1592738311	0.2725663911	-0.0874736526	-0.1164390667	-0.058968155	0.1534057911	-0.1388774768	0.0604187046	-0.1808032057	-0.0189402491	0.0915362171	0.0997124827	-0.0795740095	0.1285329588	-0.0185138444	0.0554881645	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.00100033	-0.00314075	1.0006601089e-06	9.864310562500002e-06	-0.00462012	0.01294918	2.1345508814400003e-05	0.0001676812626723	0.0246066	0.0102291	0.0006054847635599	0.0001046344868099	4.32082e-05	-0.0001964088	1.86694854724e-09	3.857641671744e-08	0.00041873	-7.504700000000002e-05	5.6320522090000035e-09	1.7533481290000004e-07	0.000155707	-0.000259388	2.4244669849e-08	6.728213454399999e-08
5036.142632227105	24.3390024516666	25362732.61213536	592.3870403422328	12057.068458557129	40.75170199076274	145372899.81433317	1660.7012151439358	5015.80329076349	10.608256073382108	25158282.65163385	112.5350969184484	5104.7238155416735	8493.349954453288	1.172772	34.467518	0.04714895	0.0260328	-0.0044968708	-0.1626163354	-0.1047553304	-0.0192096047	-0.0020834631	0.1159806791	0.0503318017	-0.1197713419	0.0130733276	0.0840778341	0.0928026535	0.0929479469	0.0676722345	-0.1126430711	0.0345880835	0.0015379081	-0.1004017077	0.0442417486	0.122418898	0.0806743043	0.115890732	0.0418478907	0.1156743986	0.040875989	0.0424823532	0.0074204889	-0.1108852745	0.0503773999	0.1560593775	0.0557609499	-0.0348870609	0.0176726595	-0.0583499639	0.1721718055	-0.0927530638	-0.0231014125	0.0043507863	-0.0380020919	-0.141160101	-0.0795074598	-0.2066738596	-0.132042148	-0.0338348623	0.02630365	-0.16305237	-0.177440726	0.1756185726	0.1391752767	0.0888406411	-0.1616198719	0.1832791484	0.0163477459	0.2071670351	0.0881645796	-0.0803446041	0.0666640229	-0.0974513868	0.0652766271	-0.103438993	-0.0182563475	0.0341088599	-0.0951459425	-0.0415489819	0.1426657242	0.0597531701	-0.0145733157	-0.047773645	0.0533970881	0.2006592945	0.0724078273	0.0920423418	0.0788610173	-0.0748603929	-0.1301187447	-0.0976357275	0.1041984777	0.121011991	0.0132702715	0.0499815576	0.101420182	-0.1779283809	0.0194202797	0.1290542841	0.2619285842	-0.2005034958	-0.1431950097	0.1137054029	0.1013151732	0.0241210181	0.2042136282	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	-0.00248551	-0.0034858399999999	6.177759960099999e-06	1.2151080505599995e-05	-0.0175871	-0.01296698	0.00030930608641	0.0001681425703204	0.0331245	0.0085179	0.00109723250025	7.255462041000004e-05	3.70882e-05	-6.119999999999996e-06	1.37553457924e-09	3.7454399999999946e-11	3.20924e-05	-0.0003866376	1.4948863373376004e-07	1.0299221377599998e-09	0.000206514	5.080700000000002e-05	4.2648032196000005e-08	2.581351249000002e-09
5014.617918804445	-21.52471342266017	25146392.871594623	463.3132879276469	11990.513334989548	-66.55512356758118	143772410.03656217	4429.584473096	5019.68101443812	3.877723674630033	25197197.48671051	15.036740896786249	5109.810161397725	8501.266851466575	1.224871	35.998703	0.04082822	0.019228	0.0717350683	0.0842239405	0.0885860917	-0.0774989347	-0.2483406138	-0.0598394111	-0.0298586036	0.0120341499	-0.1057780358	-0.1532273858	0.0512624255	-0.0465920994	-0.0383861733	0.1389936267	-0.2253556941	-0.1222017084	-0.1355338971	-0.0251192975	-0.0458640012	-0.0461989427	-0.0236859882	-0.1201745501	-0.0813886083	0.0852023125	-0.0543075374	-0.1302698452	0.0537618254	0.0472905682	-0.0606874462	0.0545488633	-0.1493057003	0.1800190156	-0.0044188926	-0.1500490995	-0.0056546023	0.0220838252	-0.1782042314	-0.1058894589	0.0630133338	-0.0282161976	0.0438820201	-0.0254329412	0.0443651223	-0.0650996816	-0.00377178	0.1140121494	0.079863462	0.0341845708	0.1466301002	-0.1406084017	0.0330260002	0.2031637181	0.0517088834	-0.0481063051	-0.0280601711	0.029853604	0.1404810533	-0.0600459419	0.0357005203	-0.108120356	0.1326552785	0.0302196874	0.0924213544	0.0141728175	0.1048409897	0.1676465318	0.0384976379	-0.096105797	-0.0638493659	-0.0997844813	-0.1102407209	-0.2095726583	-0.044731909	0.0010274289	0.0151016271	0.0191527709	0.0403223162	0.0533264815	-0.0341802362	0.0519899318	-0.0171147211	-0.0720041081	-0.0528669566	0.002741401	-0.1941857451	-0.0008142831	0.0126699405	-0.2092204569	0.048214261	-0.0085195417	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	-0.00899111	-0.0065056	8.08400590321e-05	4.2322831360000006e-05	-0.0132081	0.004379	0.00017445390561	1.917564100000001e-05	0.0268149	-0.0063096	0.0007190388620099	3.981105216000003e-05	0.000204117	0.0001670288	4.1663749689e-08	2.7898620029440002e-08	0.000249325	0.0002172326	4.719000250276e-08	6.2162955625e-08	0.000118095	-8.841900000000001e-05	1.3946429025e-08	7.817919561000001e-09
5025.856875649758	11.238956845312714	25259237.334515948	126.3141509708015	12047.49150880178	56.97817381223285	145142051.65465102	3246.512290977017	5004.896205181439	-14.784809256681	25048986.024639565	218.59058475644025	5093.953912662078	8420.821119603821	1.243147	36.53582	0.02113039	0.00932796	-0.2088064012	-0.0036589373	-0.0480453019	-0.0760455519	0.1921444862	-0.0833737181	-0.0009652227	0.1213937838	0.0048424363	0.1953078156	0.1139174318	-0.0409632794	-0.0420269404	0.0847276803	0.0566357427	0.1575822258	-0.0120821422	0.0420701009	-0.0661137061	0.0337405164	-0.0199198077	0.1999879105	0.0051680914	-0.0358733571	0.0421981928	-0.0206291289	0.0701556289	0.1007246604	-0.0746620166	0.0203218402	0.0226875194	-0.0314575412	-0.0148879016	-0.1666901348	-0.0041483968	-0.1027756777	0.0285420541	0.0436842592	-0.0811376417	-0.201453688	-0.1186129087	-0.0763704135	0.0543435272	-0.1140485574	-0.0428890632	0.082820855	-0.17519191	0.110153527	0.0112193613	0.1831122053	-0.0437403332	0.0614075579	-0.0022159621	0.0346020452	-0.2111206049	-0.0853584406	-0.167007228	-0.0217417774	0.0242484477	0.045112779	0.0018008415	0.0113047507	0.1403103536	-0.0312521347	-0.0448068957	-0.0800241513	-0.0004602398	-0.0719537714	-0.0702104222	-0.1042257856	-0.0900879878	0.0422659438	0.0054762069	-0.0772138594	-0.1847345794	0.1714395835	0.0360305204	0.0425909101	-0.0772581538	0.0024441081	-0.0448791533	-0.1805499043	-0.1197701878	-0.0308989437	0.1784672818	-0.0581532906	0.028266149	0.000739213	-0.1154844961	0.1737802144	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	-0.0134448	-0.00445369	0.00018076264704	1.98353546161e-05	-0.0175615	-0.0043534	0.00030840628225	1.8952091560000003e-05	0.0236065	-0.0032084	0.0005572668422499	1.029383056e-05	0.000232038	2.792100000000001e-05	5.3841633444e-08	7.795822410000002e-10	0.000358494	0.000109169	1.1917870561e-08	1.28517948036e-07	0.000163303	4.5208000000000005e-05	2.6667869809e-08	2.0437632640000006e-09
5014.007009526459	-11.849866123298852	25140266.291580465	140.41932714010576	12036.350154399872	-11.141354401908757	144873725.0393218	124.12977790893164	5013.446014788649	8.549809607210591	25134640.94320019	73.09924431955052	5105.1294687367545	8494.864236083631	1.215044	35.709877	0.0507149149999999	0.0247273	0.0532824594	-0.1565760838	0.0153635415	-0.1148899236	-0.0042266299	0.093244327	0.1188152125	-0.1486981977	0.0725303381	0.1343852816	-0.0654977761	-0.0424741273	0.0076006519	0.1193524414	-0.0104483318	-0.1046355426	-0.1304698727	0.0929053179	0.1320722709	0.0891847564	0.0696015893	-0.1288896618	0.1338511713	-0.1385403143	-0.0526449576	0.1701803585	-0.1216257945	0.1282720894	0.0982887197	0.235784181	0.0779634204	0.0661800779	0.0894285287	-0.0240217028	-0.0628248634	-0.0418949623	-0.0229820593	-0.0447507802	-0.0905506748	-0.1640930555	-0.1525774252	0.0459937003	0.0751868052	0.2262810799	0.0460844486	-0.1293415284	0.1010129286	-0.0655213727	0.0624153122	0.1851598265	-0.0081245953	0.112804285	0.1053669427	-0.0686373522	0.0817055712	0.1129533902	0.1045850366	0.1460800053	0.0105756559	0.1504958042	-0.0951992257	-0.1259444971	0.0295310546	0.1752827131	0.2048991231	-0.1479384911	0.0487425701	0.1047536297	0.0175270732	-0.0359893492	-0.0099633668	-0.0184972838	-0.1163385801	-0.0721237399	-0.1437614592	0.1412736873	-0.0447703737	0.1497701552	0.1691155253	0.027830507	0.0560157095	0.0680264412	0.2129539696	0.0406327986	0.1198488746	-0.1214361551	0.1107878287	-0.05572996	0.0932577564	-0.0650606556	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	-0.0164509	-0.0030061	0.00027063211081	9.036637210000009e-06	-0.00385741	0.01370409	1.48796119081e-05	0.0001878020827281	0.021111	-0.0024954999999999	0.000445674321	6.227520249999989e-06	5.24721e-05	-0.0001795659	2.75332127841e-09	3.224391244281e-08	3.20924e-05	-0.0003264016	1.0653800448256003e-07	1.0299221377599998e-09	0.00028752	0.0001242169999999	8.26677504e-08	1.5429863088999994e-08
5017.59517538999	3.588165863530776	25176261.344096903	12.87493426420756	11972.786958853403	-63.56319554646871	143347627.56209013	4040.279828078619	5001.157974819693	-12.288039968956582	25011581.08910261	150.9959262786745	5090.347723230628	8442.839001634877	1.088572	31.992891	0.035540975	0.0213376	0.1381115976	-0.0805370018	-0.1296270167	0.1476289252	-0.0085642768	0.1523441231	-0.0753142802	-0.085509465	0.0243947114	-0.1697023527	0.1032719336	0.1758441876	-0.0834181747	0.067154327	-0.0064377	0.053844216	0.1722793568	-0.0277025681	0.0007918561	0.1172441792	-0.202918836	-0.0605757781	0.0579359171	0.1035758898	0.1663741913	-0.3226952666	0.0438229129	-0.0625126806	0.0343821355	-0.0028867769	0.0116216674	-0.0618787013	0.0693732885	0.075597535	0.0902896181	-0.1640130359	0.1108093058	-0.1098440017	-0.160978488	-0.0313858449	0.0978522249	0.06284516	0.1361070802	0.0636598458	-0.0377215974	-0.0729769875	0.0079729007	-0.0384640582	-0.1112024597	-0.052228457	-0.227664872	0.0021389065	-0.074183435	-0.151179072	0.1230446219	-0.165500807	0.0569349553	-0.0180691666	-0.2066154711	-0.1065826783	0.2659084486	0.1000445063	-0.0458148126	-0.0236517274	-0.0001969435	0.0249062432	-0.0027805411	-0.0275901144	-0.1892743859	0.0769493426	0.1530588537	0.1451197785	-0.1735639527	0.0814840363	-0.1409506996	-0.0709700251	-0.0681884528	0.1069716074	0.0373981597	-0.1123227277	-0.0533072699	0.0250064571	0.0469180158	0.0085492074	0.0439669943	0.2272235437	0.0824120305	-0.0125923713	-0.0693979358	-0.2202677719	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	-0.00224488	0.01420602	5.039486214399999e-06	0.0002018110042404	-0.00653738	-0.00267997	4.27373372644e-05	7.182239200899999e-06	0.0190811	-0.0020299	0.00036408837721	4.120494010000005e-06	5.39992e-05	1.527100000000001e-06	2.91591360064e-09	2.332034410000003e-12	0.000317986	0.0002858936	8.173515052096e-08	1.01115096196e-07	0.000332601	4.508100000000004e-05	1.1062342520100001e-07	2.0322965610000035e-09
5027.285962464578	9.690787074588116	25273604.1483934	93.91135412500408	12048.155948003134	75.36898914973062	145158061.7474033	5680.484525452212	5010.655168432433	9.497193612740377	25106665.216938656	90.19668651787656	5099.757172345821	8488.153294608837	1.212207	35.626514	0.04798296	0.0207052	0.0113751482	0.1132437482	-0.0232967502	-0.1297232867	-0.045964354	-0.2134071678	-0.0077991025	0.1559602107	0.0634626488	0.0614999454	0.0258980543	-0.0634176622	-0.0333629307	-0.0664670453	0.0295675215	-0.1080950968	0.0314510612	0.0841319301	0.0253241902	-0.1238911408	-0.188297374	-0.0231241718	0.1020925843	-0.0342291971	-0.0966038536	-0.0637841375	-0.0382089247	0.1523557025	0.0183765453	-0.0678913596	-0.0789153675	0.1587387737	0.1257189963	0.1199168764	0.1391931189	-0.0776363307	0.1383260631	-0.0053404278	0.2298998265	0.0745921306	-0.0426773919	0.0083465798	0.0232313128	0.1095083995	0.072064614	0.0509982717	-0.20101534	-0.2081836588	-0.0223110598	0.0827336555	0.0886481049	-0.0834302089	0.0427982191	0.0827209861	0.2077701718	-0.1517373081	0.0822848288	0.1145166139	0.0690774188	0.0326591191	0.0653842228	-0.0802209245	0.1007523991	0.1530873688	1.17825e-05	0.1716717464	0.0699268644	0.0693549552	-0.1817526401	0.1049206307	0.0957224958	0.1112671583	0.05816506	0.0384374075	0.2004117595	0.1111976862	-0.0203709487	0.0519334929	0.0866845266	-0.1034082677	0.0749104211	0.1072410938	-0.083114406	-0.2368681044	0.0233373027	-0.0927840227	-0.0341550225	0.0980234079	0.195698234	-0.0136663113	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	0.00416046	0.00640534	1.7309427411600002e-05	4.102838051560001e-05	0.00173373	0.00827111	3.0058197129e-06	6.84112606321e-05	0.00710355	-0.01197755	5.04604226025e-05	0.0001434617040025	-0.000194931	-0.0002489302	3.7998094761e-08	6.196624447204e-08	0.000430754	0.000112768	1.2716621824000004e-08	1.85549008516e-07	0.000397482	6.488099999999998e-05	1.57991940324e-07	4.209544160999997e-09
5036.609466297185	9.323503832606548	25367434.91599441	86.92772371662899	12079.92677871386	31.77083071072593	145924630.97908822	1009.385684049606	5012.055396245769	1.4002278133357322	25120699.29503633	1.9606379292389664	5103.78853433141	8474.208474839648	1.239843	36.438721	0.04531376	0.0248702	-0.2138154861	-0.1439876646	0.0009288313	-0.0319598085	0.0982107434	0.1177897642	0.0923022824	-0.0400046741	-0.1036703162	0.2012532093	0.0099259994	-0.1073469848	0.0388249209	-0.0261005904	0.1259428309	0.165336893	0.0413417016	0.0250211816	0.1743009524	-0.0290124216	0.0933113843	-0.0327010253	-0.014903592	-0.0320844863	0.0575577831	0.1881040789	-0.1730151402	0.027792304	0.055290571	-0.0082180676	0.1902415725	0.0028840582	0.0770083266	-0.0744050111	0.1552971679	-0.1318751585	-0.110184424	-0.0736404309	0.1463714963	0.0863547275	0.1115902154	-0.0798202919	-0.1971043861	0.074780273	-0.0397967971	0.1593099829	-0.0829660384	-0.0850910893	0.0141795522	-0.0979162208	-0.0391699138	-0.0041860032	-0.0628667944	0.1812724565	-0.0634280737	0.1312029398	0.0014585696	-0.0089536013	-0.0282483515	0.0438991641	-0.1867394632	-0.1544910781	-0.1163764194	0.0509583581	-0.0446185841	-0.1757072578	0.149952328	-0.017515578	-0.2089656796	0.0131096633	0.0466455376	-0.1015171473	-0.0148621089	0.0271253968	0.0926249244	-0.0005972202	0.1033826647	-0.2070803031	0.1298132255	0.0296665898	-0.0219998439	0.0306709337	-0.0892853344	-0.1667989128	-0.0637692705	0.0928518429	-0.0905138738	-0.0602027648	-0.0605900705	0.1942142041	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	0.00103857	-0.00312189	1.0786276449e-06	9.746197172100002e-06	0.0213123	0.01957857	0.0004542141312899	0.0003833204032449	0.018056	0.0109524499999999	0.000326019136	0.0001199561610024	-0.000301747	-0.000106816	9.1051252009e-08	1.1409657856e-08	0.000450204	1.945000000000001e-05	3.7830250000000046e-10	2.02683641616e-07	0.000504433	0.0001069509999999	2.54452651489e-07	1.1438516400999996e-08
