global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
4110.5304342809295	-3.633269090821159	16896460.451149765	13.200644286316413	9598.223336041108	-39.72287476412566	92125891.20852412	1577.9067795264114	3976.80524024714	-2.1765701593144517	15814979.918857113	4.737457658418136	4039.0888224153855	7600.909814089476	0.995653	35.177002	0.1203531599999999	0.0589545	-0.1253542395	0.1523136664	-0.0027300437	-0.046618093	-0.0475797395	-0.1614713955	0.0143094993	-0.1511578089	-0.0564556882	-0.1229579223	-0.0668575493	0.0191214919	-0.1562375049	-0.011524519	-0.1980370795	-0.0520701097	0.2254303492	0.0946510966	-0.0054090371	0.0287336767	-0.0064766971	-0.0845052692	0.15585195	-0.0846089946	0.0996148366	0.0927772698	-0.0149985059	0.2472248007	0.0386719554	0.000807881	0.1946754009	0.0107728989	0.0849950339	0.0441672536	0.0014842316	-0.0031487336	0.1309365588	0.0486565214	0.2115090688	0.0703366535	-0.071014539	0.0221794634	0.0256410595	0.1158645859	0.1540163052	-0.1895455299	0.0080570297	-0.0562187068	0.0441456012	0.2415001018	0.0556272377	0.2778973894	-0.01033171	0.0459662333	-0.0240513904	0.1105377764	0.0069675604	-0.0993348462	-0.0365418673	-0.0908316032	-0.0982120979	-0.0939555478	-0.0896943917	0.1831536637	0.1762725833	-0.1087069563	-0.0403145497	-0.0694316665	0.0271849924	0.0004568394	-0.143794219	-0.0254982368	0.1212909984	-0.0509705333	-0.1822018073	-0.0228210137	-0.0286718334	-0.0939779517	-0.0855184003	-0.0909468083	-0.2182955759	-0.0166921034	-0.0819061055	0.0374046052	-0.1060464083	0.1809776168	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.0218192	-0.0128989999999999	0.0001663842009999	0.00047607748864	-0.0492474	-0.0283034999999999	0.0024253064067599	0.0008010881122499	-0.00857764	0.02940696	7.357590796959999e-05	0.0008647692964416	-0.000164919	-0.000554513	2.7198276561e-08	3.07484667169e-07	0.000212057	-0.000149184	4.4968171249e-08	2.2255865856e-08	-0.000116874	0.000291177	1.3659531876000002e-08	8.4784045329e-08
4114.4808443655	3.950410084570649	16928952.618650638	15.60573983627748	9599.9351512487	1.7118152075909163	92158754.9081804	2.930311304939533	3980.081068570006	3.275828322866346	15841045.312389364	10.731051200893337	4043.50412472856	7612.39217636532	1.042171	36.82053	0.10867369	0.0547434	-0.042386574	0.1953698659	-0.0622161973	0.1433994437	0.1521753876	-0.0108276323	-0.0331450845	-0.0694137619	-0.1410339781	-0.1196207962	-0.0973962877	0.0998706875	0.1417301619	0.1334008354	-0.0058870072	-0.0340388633	0.1925019209	0.116386931	-0.0396814179	-0.02712645	-0.0042343253	-0.0119309104	0.055854543	0.0814578529	0.0847229158	0.0355822444	0.0997012361	-0.1764636425	0.0520780894	0.0712945572	0.1476451469	0.1148214754	0.0715308953	0.2437794732	0.0562609291	-0.1282109615	-0.0454958813	0.0173039911	0.0093439289	0.0550242248	-0.160580403	0.0082593818	0.1104490043	-0.0788727739	-0.0607068969	0.1774090251	0.0037596569	0.1565240607	-0.1145424062	-0.087317584	0.2826257679	0.1977008004	-0.0386141158	0.0404874168	0.0410335293	0.0620176494	-0.0254603928	-0.0296551322	-0.0396085333	0.1001962785	-0.1286749291	0.0625210938	0.0144701593	-0.1864986514	-0.0015448045	-0.0806478062	-0.2188483234	-0.1837168181	-0.0645531988	-0.0120512619	0.0826919318	-0.0196335355	0.148572335	0.0165548198	0.0143952084	-0.1203360298	-0.1766644027	-0.0474758528	-0.0001683465	0.1154896678	0.1323828998	0.0506712098	0.176701768	-0.0972263858	0.2281556604	0.1988157735	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.0106214	-0.0111978	0.00012539072484	0.0001128141379599	-0.0234288	0.0258185999999999	0.0005489086694399	0.0006666001059599	0.0220471	0.0306247399999999	0.00048607461841	0.0009378747000675	0.000563326	0.000728245	3.17336182276e-07	5.30340780025e-07	0.000128957	-8.310000000000001e-05	1.6629907848999997e-08	6.905610000000002e-09	-0.00012618	-9.305999999999982e-06	1.5921392399999997e-08	8.660163599999966e-11
4102.693316474553	-11.787527890946876	16832092.44904497	138.9458137798505	9587.028556324289	-12.906594924410456	91911116.53977735	166.58019254281774	3969.786168077257	-10.294900492749091	15759202.220257511	105.98497615560552	4032.343959040535	7591.227599085225	1.093931	38.649231	0.11417629	0.0789775999999999	0.1073770929	-0.0124084705	-0.0363485702	-0.03219209	0.0365136295	0.0685585439	-0.0575312489	0.1272984871	0.0310032389	-0.0354574579	0.0525989191	0.0172779953	0.0442059136	0.0100672953	0.0231757115	0.0408534101	0.0052752166	-0.1071996395	0.2084258899	0.0417586774	-0.0012338641	-0.0918639483	0.1992894229	0.0955096186	-0.1060453395	-0.0157202409	-0.0013954819	-0.0085482083	0.0032715456	-0.0499364389	0.01978222	0.0682385888	0.0844843342	-0.1171784204	0.1189813941	0.0378320299	-0.1149000239	-0.0382934269	0.1638386451	-0.1521879127	0.257426626	0.0358388785	-0.11660064	0.0971363051	-0.0702326274	-0.0154627489	-0.1112243952	0.0324538025	-0.120178487	0.0196070054	0.1034194576	-0.05509336	0.1400615245	0.1607086392	-0.0230584537	-0.0572961707	0.0648983079	-0.0845512835	-0.2507396222	-0.0534212192	-0.0104344853	0.023688625	0.0215515062	-0.0164919544	-0.0002810446	-0.0050519322	0.0634321403	-0.0554470414	0.1331866387	-0.0493636595	0.0887491507	0.1100039905	-0.0784178513	0.0438382568	-0.2414410673	0.0616062954	0.2354332437	0.036966664	-0.0213151618	-0.0547800471	0.0648575433	0.0814091973	-0.0827489929	0.084854628	0.0990464234	0.0929554156	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.00409569	-0.00652571	4.2584891004099993e-05	1.67746765761e-05	-0.0335044	-0.0100755999999999	0.0011225448193599	0.0001015177153599	0.0590053	0.0369582	0.0034816254280899	0.0013659085472399	-0.0005903	-0.001153626	3.4845409e-07	1.330852947876e-06	0.000147847	1.8890000000000004e-05	2.1858735409e-08	3.568321000000001e-10	-8.636039999999998e-05	3.981960000000001e-05	7.458118688159996e-09	1.5856005441600004e-09
4116.816415690683	14.123099216129958	16948177.400500283	199.46193146865065	9603.270139879352	16.2415835550637	92222797.3794984	263.7890363761156	3975.8543291079454	6.068161030688316	15807417.64628639	36.82257829436429	4038.0838497466552	7576.366904587381	1.047151	36.996464	0.148220005	0.0824605999999999	0.022270203	-0.0823334901	0.0952865946	-0.178985176	0.0923300746	0.0518591089	0.0384826518	0.061176607	0.132670066	-0.0448063369	0.1487120308	-0.1766697108	0.15606542	0.087789891	0.1557485939	-0.0725149575	-0.0313582356	0.0681220371	-0.1360141724	0.1158915724	0.0370320244	-0.0962116498	0.0276807967	0.0561838666	-0.1385907513	-0.07583545	0.0456170352	0.0051988953	-0.0104814734	0.0348509361	0.0081801634	-0.1226843181	-0.1133984074	-0.2146184235	0.0827403311	-0.0491738779	0.1011757876	0.1479844428	0.007443387	0.040889712	-0.079362839	0.1390012668	0.0197544042	-0.0470404931	-0.0576948166	0.0053271214	0.115333459	0.1784575172	0.0462100399	0.1397214976	-0.0188066885	0.0277485808	-0.1043945495	-0.1507490614	-0.1243344049	-0.0443715315	0.0539593503	-0.0718541808	-0.0756457171	-0.0065552123	0.0529339631	0.12620979	-0.0409920475	-0.0065306757	0.0029828274	0.0230717955	0.1350007274	0.2526811317	0.0213070833	-0.0460588779	-0.0314232531	0.0058423574	0.1069038537	0.1280815581	-0.0295339491	-0.1088918709	0.0090620945	-0.1027610315	0.0436924292	0.0455292585	-0.0497298417	-0.023518905	0.1787221532	0.1765097031	-0.0307290071	0.0059384159	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.00411045	1.4759999999999948e-05	2.178575999999984e-10	1.68957992025e-05	0.038942	0.0724464	0.001516479364	0.0052484808729599	0.0511786	-0.0078266999999999	0.0026192490979599	6.125723288999998e-05	-0.0015658	-0.0009755	2.45172964e-06	9.5160025e-07	8.89745e-05	-5.88725e-05	7.91646165025e-09	3.4659712562499994e-09	0.00023791	0.0003242704	5.66011681e-08	1.0515129231616001e-07
4127.05306934089	10.23665365020679	17032567.03715606	104.789077954292	9678.93122247218	75.66108259282737	93681709.6093468	5724.599419118645	3987.955413060408	12.101083952462432	15903788.376557808	146.4362328245438	4051.414508037141	7717.0197623659005	1.212681	42.844746	0.337768075	0.163982	0.0413963725	-0.0142548774	0.1799633128	0.2808594518	-0.1846693173	0.0340180978	0.2444877133	-0.001023844	-0.1541408981	0.2049041777	-0.0883980555	-0.1107968593	-0.1439210476	0.0792247603	0.1434271562	-0.0333971881	0.0627488612	-0.0287116374	0.0855322462	-0.0678514431	-0.0065668322	0.0224332538	-0.0290354619	-0.2790256782	0.1073647038	0.0496997122	-0.0134289836	-0.1665754821	-0.0408949768	0.0751188795	0.096743196	0.0866204356	-0.0211040484	-0.063233296	0.0448640606	-0.1295348223	-0.1557368944	0.0418287022	0.0376194219	-0.0982495361	0.0466238553	0.0014932336	-0.0297358782	0.0079640024	-0.2509814112	-0.0234305358	0.1445122469	-0.1068871218	0.0919183069	-0.1314499299	-0.0074402456	-0.0147955094	0.0801706664	0.0855445568	0.0496152545	0.1094471805	0.017325904	0.0206921093	0.2030858792	-0.1618160527	-0.0570160216	-0.097773258	0.0527272585	-0.1626015988	-0.0820626395	-0.0386523023	0.0165714807	-0.0871368552	0.0235749126	0.0306811741	0.14763826	0.178255652	0.0683575999	0.0696742058	-0.1255730395	-0.1480394751	0.0972936267	0.1236680979	-0.0837087872	0.2228779912	0.0315250526	-0.078690654	0.0569959402	-0.181526016	-0.0478996143	-0.1120129495	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.0296472	0.0255367499999999	0.0006521256005624	0.0008789564678399	-0.0338459	-0.0727878999999999	0.0011455449468099	0.0052980783864099	-0.0454624	-0.096641	0.00206682981376	0.009339482881	0.000227734	0.001793534	5.1862774756e-08	3.216764209156e-06	0.000677302	0.0005883275	4.58737999204e-07	3.4612924725625e-07	0.000712097	0.0004741869999999	5.07082137409e-07	2.2485331096899997e-07
4088.874128368692	-38.17894097219824	16718891.637642829	1457.631533758597	9531.759788013742	-147.17143445843794	90854444.65639578	21659.43112055429	3968.8898941738153	-19.0655188865926	15752086.99207504	363.4940104150191	4030.571327438598	7533.24148726544	1.214259	42.900509	0.23525815	0.120711	-0.0009629412	-0.0815102026	-0.0989192271	-0.0559216937	-0.0603673088	-0.0221349946	-0.0973812915	0.0224564029	0.0171648931	0.0972375598	-0.0583765712	-0.1855426278	-0.0428143118	-0.0014346826	0.0987871787	-0.1538044891	0.0397180319	0.0881179481	-0.0709827873	-0.0973262988	0.0472562543	-0.2047838516	0.007341965	-0.0159646028	0.0017058447	-0.0609044582	0.1500977827	0.0570190789	-0.143195647	-0.0080134787	-0.1227958128	-0.1341541312	0.1304831793	-0.1253162927	0.1805881848	-0.0149815089	-0.1163010128	-0.0399648034	0.080164388	0.1518049415	0.1920655875	-0.1154205394	-0.2925562705	-0.057253799	0.0623499652	-0.0203466739	-0.205772181	-0.0512238287	-0.1076891547	-0.0929774765	-0.0791849475	0.0519167405	-0.099061662	-0.0668810133	0.065378506	0.0001475349	0.1647744429	-0.1272330393	-0.0019234957	-0.0281944823	-0.0238618975	0.0937989237	0.0450083518	0.1248100658	-0.1035239031	0.1314008914	-0.0533306657	0.0942890662	0.2586385875	-0.1111563104	0.121312206	0.1156083692	0.0241460536	-0.1861231746	-0.0552852885	-0.0088333785	0.1666015381	0.2066961365	0.0809319253	-0.1451113563	-0.0183381037	0.167971236	-0.1470959467	-0.0304565194	0.0788861232	0.0664182559	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.0367074	0.0070602	4.984642404000004e-05	0.00134743321476	0.0120177	0.0458636	0.00014442511329	0.00210346980496	0.0119366	0.057399	0.00014248241956	0.0032946452009999	-0.00142861	-0.001656344	2.0409265321e-06	2.7434754463360003e-06	0.000309126	-0.0003681759999999	9.5558883876e-08	1.3555356697599997e-07	0.00023791	-0.0004741869999999	5.66011681e-08	2.2485331096899997e-07
4093.254292938609	4.3801645699172695	16754730.706660353	19.185841659558537	9563.658426667982	31.89863865424013	91463562.5019775	1017.5231479937826	3969.8226050283392	0.9327108545239752	15759491.51539399	0.8699495381468442	4031.140792232428	7567.519593767645	1.044493	36.902546	0.10007448	0.052747	0.0642749131	-0.0667712783	-0.0425653372	-0.1345722592	-0.0063064168	-0.0371796923	-0.0660888467	0.1068278696	0.1091446574	-0.0526282888	0.0962943647	-0.0177684519	-0.1620149378	0.0409772076	0.1404921263	-0.1801523264	-0.1561025488	0.0164247286	-0.1565341554	0.0463486554	-0.1407950129	0.0127611536	0.0518926912	-0.0429807983	-0.0634759329	-0.0538781396	-0.1021763863	0.222537994	0.0569216281	-0.0297761883	0.0017216133	-0.056349978	-0.064460234	-0.0985023069	-0.2050326759	-0.016924097	-0.1591990174	-0.0787448747	0.1232888722	-0.0082586431	0.0055292373	0.0318951734	0.155749287	0.0813414273	-0.1036042164	0.060282548	0.0243487909	-0.0024602906	-0.0652890511	-0.0195473843	-0.1865031552	-0.1243955406	-0.1056577843	-0.1428636244	-0.0603897937	0.0984725402	-0.0488481224	0.0874525991	-0.0965777146	-0.0788129041	0.0869702732	-0.0493025271	-0.0068818088	0.1457805809	0.1284664195	-0.0513689398	0.1017600472	0.0667396853	0.0075435429	0.2307712255	-0.0302561885	0.1718629214	-0.0678589683	-0.0894961766	-0.0587356412	0.0704198506	-0.0757411448	-0.1242323657	-0.1323413169	0.0572838102	0.086877038	-0.0523608962	0.0281123665	0.0513827722	0.0005725696	-0.1057089726	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.0378254	0.001118	1.249924000000002e-06	0.00143076088516	0.00804177	-0.0039759299999999	6.46700647329e-05	1.580801936489999e-05	0.0565509	0.0446143	0.00319800429081	0.00199043576449	-0.000759992	0.000668618	5.77587840064e-07	4.470500299240001e-07	0.000257187	-5.193900000000003e-05	6.614515296899998e-08	2.6976597210000034e-09	0.000524678	0.0002867679999999	2.75287003684e-07	8.223588582399999e-08
4075.598869662269	-17.655423276340116	16610506.146392364	311.7139710667324	9494.80211954569	-68.85630712229249	90151267.28932932	4741.191030519468	3962.974615119485	-6.847989908854288	15705167.80008143	46.89496579177016	4024.768664511781	7491.898984424795	1.059198	37.422096	0.095448645	0.046852	0.0284433932	-0.0226227201	-0.1997506655	-0.0554711986	-0.0703764228	0.0232620467	-0.2364411306	0.0465744856	-0.0373324251	0.0154760619	-0.1996457555	-0.0656683974	-0.0115691171	-0.1110667927	0.1254960931	0.049789144	-0.065847004	0.0703225141	0.1568577285	0.0807112645	-0.0748407044	0.1641790796	-0.0415794943	0.126525251	-0.1245955384	-0.0235162132	-0.1465579181	0.0539266941	-0.0152488347	0.0689810135	0.0390068495	0.0038525446	-0.0937580026	-0.0182775365	0.0845098631	0.0398810873	-0.0084463817	-0.0254051617	-0.1810698326	0.1760208063	0.0794513549	-0.0211510799	-0.0266009593	0.1406511678	-0.0941488817	-0.143692216	-0.0156160761	-0.1203147361	-0.0017069257	-0.1566332405	-0.1256725835	-0.0793613873	-0.0376169671	0.1880973145	-0.052598404	-0.09187324	-0.1098832194	0.175313178	-0.0891952767	0.0487124772	0.0962777198	-0.0465710731	-0.1125207782	0.0061256567	0.0594310991	-0.0095810325	0.0080473338	0.0813911084	-0.0360532829	-0.0825859296	0.094306024	0.0410078784	-0.0686973626	-0.040863548	0.1701513748	-0.1478016315	0.138236658	-0.0274429112	-0.0895335098	0.030421884	-0.0832737303	0.0455784907	-0.1260559285	-0.0658820583	-0.0189437205	-0.1518656345	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.0500783	0.0122528999999999	0.0001501335584099	0.00250783613089	-0.0189374	-0.02697917	0.00035862511876	0.0007278756138889	0.057139	0.0005881	0.003264865321	3.4586161000000134e-07	-5.12775e-05	0.0007087145	2.6293820062499998e-09	5.0227624251025e-07	0.000589379	0.000332192	3.473676056410001e-07	1.1035152486400002e-07	0.000596341	7.166300000000002e-05	3.55622588281e-07	5.1355855690000035e-09
4098.383814168391	22.78494450612197	16796749.888237447	519.1536961470579	9567.511402414291	72.7092828686018	91537274.43532749	5286.639815266351	3979.98190215865	17.00728703916502	15840255.941510385	289.2478124325505	4042.553012679713	7535.196227800063	1.062716	37.546406	0.074656415	0.0382156	0.0566094084	0.0690119948	-0.0442658427	-0.0784208252	0.1142224247	0.1675115505	0.0011561343	0.0445579738	0.0013343702	-0.0668299346	0.144398169	0.0391521737	-0.1283924619	0.0465876047	0.0434888383	0.1344534825	0.0709339346	-0.0999729829	-0.1351470047	0.0555977554	0.1065726215	0.1693932475	-0.1669360756	0.1038077521	0.041687385	-0.04623155	0.039911057	0.0606143438	0.0822326587	0.0009672751	0.129307954	-0.0648851737	0.1644522967	-0.0706090672	-0.147034756	0.0363481222	0.0819564124	-0.0684250195	0.0879013226	-0.1262628513	-0.0981469211	0.1080498742	-0.0311512056	0.0043453094	0.086039142	-0.0150471375	0.1015158898	-0.1395521066	0.0839612935	-0.2622666658	-0.0933202369	0.0393217916	0.0658642481	-0.1260933117	0.0040682999	-0.1377971537	-0.149091548	0.0641484213	0.1239151184	0.1752272587	-0.0109250269	0.0573855947	0.0018935179	0.0254690825	0.109430242	-0.1005872993	-0.0121993793	0.0104639193	0.1287697535	0.1456839173	-0.1483294771	-0.056119017	-0.0893177539	0.0724364236	-0.1659712523	-0.0763755989	-0.0617769383	0.0292859722	0.0293304465	-0.0290211271	-0.0568914754	-0.1147813035	-0.0205962768	-0.30589618	-0.051499562	-0.1274338911	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.0392711	-0.0108071999999999	0.0001167955718399	0.00154221929521	-0.0412607	-0.0223232999999999	0.0017024453644899	0.0004983297228899	0.0877127	0.0305737	0.00769351774129	0.00093475113169	7.41368e-05	0.0001254143	5.49626511424e-09	1.5728746644490002e-08	0.00052522	-6.415900000000005e-05	2.758560484e-07	4.116377281000006e-09	0.00056687	-2.947099999999999e-05	3.2134159690000004e-07	8.685398409999993e-10
4090.499295591748	-7.884518576643131	16732184.487236584	62.16563318543063	9524.652246479523	-42.85915593476784	90719000.41636744	1836.9072474407456	3966.211413175296	-13.770488983353973	15730832.97400198	189.6263668406731	4028.387494851987	7529.066302940663	1.010229	35.691986	0.05077874	0.0233048	0.0739248904	-0.0402051116	-0.0814099924	-0.192582239	0.0767683942	0.0212005806	-0.1536571917	0.120833652	0.0939595638	-0.0829504841	0.086253752	0.0473899689	0.036873683	-0.0069880285	-0.0167030037	-0.0108099395	-0.1488735648	0.1065510791	0.1195968962	-0.1610263213	0.009632515	-0.0511260967	-0.1419136285	-0.0277227795	0.1153832143	0.060985103	-0.0827068183	-0.1340322813	0.0514677202	-0.0185804711	-0.0265929636	-0.1290085035	-0.042092628	-0.1143258754	-0.1123312064	-0.094327574	-0.0180079003	0.0239492287	-0.1004043653	0.2145036317	-0.0122180372	-0.0613626578	0.0581274982	0.2414802054	0.0245348649	0.1193550761	0.0471522926	0.0409586811	0.0431544402	0.0426937967	0.075849594	-0.1418510855	-0.1043350937	0.1332748475	0.0913418136	0.0518880235	0.1152864463	-0.0139796959	0.1641313998	0.0759925458	-0.0391429133	-0.127955747	0.0475098523	-0.111956218	0.0098959991	-0.0288654977	0.0967290095	0.1573193306	0.0664496919	0.0518687815	-0.0465639676	-0.0080496324	0.0781418626	-0.1334149425	0.2093245799	-0.063071271	-0.0075148347	-0.0888098111	-0.2100977486	-0.0965869705	0.0730325557	0.0371367944	0.0673790328	-0.0641399772	0.0183168893	0.0455610259	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.0349133	-0.0043578	1.8990420840000017e-05	0.00121893851689	-0.0304928	0.0107678999999999	0.00092981085184	0.0001159476704099	0.0951042	0.0073914999999999	0.00904480885764	5.463427224999993e-05	-0.000244037	-0.0003181738	5.9554057369000004e-08	1.0123456700644e-07	0.000590125	6.490500000000008e-05	3.482475156250001e-07	4.212659025000011e-09	0.000749022	0.000182152	5.610339564840001e-07	3.3179351103999994e-08
4104.61827950969	14.118983917942389	16847891.220485087	199.34570687511572	9588.887106591908	64.23486011238492	91946755.94296454	4126.11725365766	3970.4579880259394	4.246574850643356	15764536.63467899	18.03339796211664	4032.579767372205	7542.956032527647	1.041137	36.784008	0.11369393	0.0635306	0.0314104812	0.026195786	0.008286025	-0.0787874896	0.0671056331	0.1384190018	0.024025535	0.0045449435	0.0421405478	-0.098512459	-0.0256970216	-0.1014466172	-0.0374801227	0.0649216185	-0.0122663771	0.0421153666	0.0632306764	0.2620840173	0.1042312791	-0.0038937558	-0.0165906086	0.0286370372	0.1174259353	-0.0543302953	0.2134264816	0.0893440421	0.0217095869	0.0590120336	0.1127270469	-0.1056560225	-0.1801372845	0.0851121801	0.0604267333	0.0777754362	-0.0275730035	-0.0295295797	-0.0202812657	0.1208594823	0.0222165595	-0.2530512197	0.1102445283	-0.0076008882	0.0927964576	0.0805399123	-0.109039053	0.1378554403	-0.2415408224	0.0894809224	0.1040898222	0.0665697181	0.0276452087	0.0803692626	-0.1639969579	0.1686453514	-0.0383290962	0.0970289878	-0.0028702066	-0.0577642873	0.0144392383	0.0232588104	-0.1943441131	-0.0933486579	0.211013536	0.099789483	0.0027491442	0.1465284179	-0.0110801282	-0.1434381857	-0.0820995671	0.1044119663	-0.0053865911	-0.0478470097	0.0219713711	0.2286538335	-0.0865922769	0.1489946717	0.0571601381	-0.0442829293	-0.0584515447	0.0245366787	0.2671998024	0.214275889	-0.0518576143	0.1063572377	-0.0550159625	-0.0113957902	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	0.0448502	0.0099368999999999	9.874198160999996e-05	0.00201154044004	0.0119126	0.0424054	0.00014191003876	0.00179821794916	0.0554858	-0.0396184	0.00307867400164	0.0015696176185599	-1.28854e-05	0.0002311516	1.6603353316e-10	5.343106218256e-08	0.000528562	-6.156300000000005e-05	2.79377787844e-07	3.790002969000006e-09	0.0008909719999999	0.0001419499999999	7.938311047838218e-07	2.0149802499971608e-08
4113.13827339292	8.5199938832302	16917906.456049696	72.59029577028002	9624.075302227357	35.18819563544821	92622825.42294258	1238.2091120785765	3972.036253287122	1.5782652611824233	15777071.997427195	2.490921234655223	4033.346649267422	7606.522478394195	1.002357	35.413883	0.0742388799999999	0.0427445	0.0652669421	0.0343075212	0.0687286372	-0.0585199636	0.0767721352	0.0588327424	0.0552173507	0.0451436244	0.0418033461	-0.1153552934	0.0502503032	0.1200949964	-0.005049652	-0.0103875883	0.0874975341	0.0667044322	-0.0630225471	0.1099584153	0.0237721359	-0.1463291032	-0.014409478	-0.0705286912	-0.168872284	0.1253497582	0.1016336706	0.0049660098	-0.0062455164	-0.1278404035	-0.1322169081	-0.1321739776	-0.1250606857	0.2054478871	0.1405270244	-0.1009673255	0.0468904283	-0.1953796704	0.0028825931	-0.0523871607	0.0069778788	-0.0968315097	-0.0847860734	0.0662538992	0.0451204925	-0.0567423693	0.1872774524	-0.2005869495	0.1149448848	-0.1577304402	0.0322594263	0.1877664855	-0.0170908417	-0.0470613126	-0.1407003732	0.0260227004	0.0865042358	0.0101655396	0.1446773293	0.0222061047	0.078240028	0.184332079	-0.0267360406	-0.0215714462	0.0260715264	-0.0326469567	-0.218631674	-0.0505296033	0.1515878362	-0.1702059346	0.166310666	0.0176473955	0.1869235818	-0.1156163038	0.063438644	0.0783132459	-0.0104314883	0.1224606276	-0.1092340784	-0.0731709574	0.0408703822	-0.0790092073	-0.2330504255	-0.1725316047	-0.0879485485	0.045585395	-0.1705345686	0.1248717925	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	0.0500336	0.0051833999999999	2.6867635559999976e-05	0.0025033611289599	0.0118705	-4.2099999999999776e-05	0.00014090877025	1.772409999999981e-09	0.0876847	0.0321989	0.00768860661409	0.00103676916121	-0.000306777	-0.0002938916	9.4112127729e-08	8.637227255056e-08	0.0007981919999999	0.0002696299999999	6.371104688638404e-07	7.27003368999461e-08	0.00106374	0.0001727680000001	1.1315427876000002e-06	2.9848781824034584e-08
