global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
5257.371495412125	n/a	n/a	27639955.040771924	11511.382684990913	n/a	n/a	132511931.3203086	5040.989831221731	n/a	25411578.478480898	n/a	5061.176539872332	9082.958546701488	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0983449	n/a	0.00967171935601	n/a	0.0115704	n/a	0.00013387415616	n/a	0.166344	n/a	n/a	0.0276703263359999	0.0015216	n/a	n/a	2.31526656e-06	0.000970231	n/a	n/a	9.41348193361e-07	0.000233121	n/a	n/a	5.4345400641e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5248.189395333408	-9.182100078716758	84.31096185557028	27543491.929290045	11464.308563232422	-47.07412175849095	2215.972939333231	131430370.83300424	5040.6965538828	-0.2932773389311478	25408621.748325933	0.0860115975305353	5060.500406305577	9054.146704416702	0.945999	33.973072	0.05060618	0.0210016	-0.0123165235	0.058372562	0.0513738718	0.0750428563	-0.0482269633	0.0098189785	0.1052741015	0.0247368552	-0.0710492355	-0.0391429269	0.0426403543	0.0137671026	-0.0527865489	0.0147614303	-0.071163138	0.0374578272	-0.0133097736	0.115870654	-0.0382800178	0.0542193091	-0.0074577337	0.1583835244	-0.0578285056	0.0605756769	-0.1513356047	-0.0285116882	0.0714446519	0.1693164558	-0.0462207601	0.0515943057	0.119861823	-0.0760190646	-0.0919484319	0.1617760433	0.0440686786	0.0656897445	0.1959983787	-0.0410721579	-0.0896464193	0.0653764092	0.0437326398	0.0571586975	-0.0405272308	0.0587390562	0.01276018	-0.0323194828	0.0315534556	-0.0611017808	0.0177573756	-0.0680951295	0.099075412	-0.0921693491	0.0816040523	-0.0257183299	0.1769039702	-0.0677310298	0.0289015938	0.1517142362	-0.0711760591	-0.0191168786	0.1520092903	-0.0441573663	0.0582750517	0.0569484786	0.0915819747	-0.1693401476	0.1366414687	0.002919973	0.0683022529	0.1178061994	-0.1195706256	-0.1233020112	0.03938164	0.0768693386	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	-0.0931277	0.0052172	0.0086727685072899	2.7219175840000053e-05	0.00141192	-0.01015848	1.9935180864e-06	0.0001031947159103	0.173821	0.007477	5.590552900000017e-05	0.030213740041	0.00174485	0.00022325	4.9840562500000063e-08	3.0445015225e-06	0.000811868	-0.000158363	2.5078839769000005e-08	6.59129649424e-07	0.000406578	0.000173457	3.0087330849e-08	1.65305670084e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5227.02216078903	-21.16723454437852	448.0518182567312	27321760.669379614	11403.14391394889	-61.16464928353162	3741.114321977425	130031691.12222962	5032.229568882993	-8.46698499980721	25323334.43394031	71.68983498696029	5050.69877751048	8989.274018052318	0.849076	30.492317	0.0294981799999999	0.0158562	0.0057087033	0.0665362162	0.0484392121	0.1392170186	0.0053157195	-0.0491808829	0.130138021	-0.1244355823	-0.0999025999	0.0036204714	-0.0776850178	-0.0394627282	0.0081311564	-0.1766371526	0.1556684998	-0.1510144788	-0.0089037077	-0.0914560616	0.055707067	0.0211525626	0.0620699033	0.0727543022	0.1776192035	-0.19804125	-0.0608858823	0.0504548186	-0.1907414306	0.1056615549	0.0329470333	0.1370174216	-0.0833225883	-0.078060424	-0.0888152536	-0.1121709735	-0.1379097908	0.1013959702	-0.0181657051	0.0150775212	0.1827316755	0.1544397973	0.1277954898	0.1138078596	0.0098595628	-0.0682149973	-0.0385823374	0.0375749798	-0.1390594134	0.1812459459	0.1782818278	-0.0265591913	-0.1238944231	0.0777998677	0.0524174294	0.0716652809	0.1027092382	0.1659322661	-0.2105729857	0.008615136	0.0348110693	0.1917473414	0.0683436262	0.00212414	0.1311211392	-0.0070200408	-0.0520467301	-0.0357472284	-0.149935232	0.0327032186	0.1659893582	-0.059124773	-0.0244120635	0.1742916416	-0.0292316101	0.2109021918	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	-0.0857895999999999	0.0073381	0.0073598554681599	5.384771161000143e-05	0.0128034	0.0113914799999999	0.00016392705156	0.0001297658165903	0.17495	0.0011289999999999	1.27464099999998e-06	0.0306075024999999	0.00174485	0.0	0.0	3.0445015225e-06	0.000695537	-0.000116331	1.3532901561000002e-08	4.83771718369e-07	0.000483039	7.6461e-05	5.846284520999999e-09	2.33326675521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5241.025826018598	14.003665229568467	196.1026398618249	27468351.70899393	11417.687340462562	14.543426513671877	211.51125475857407	130363584.20455906	5033.790783530788	1.5612146477951685	25339049.652359504	2.437391176490191	5053.417861566311	8977.638292038902	0.821763	29.511438	0.0796617359999999	0.0377261	-0.0210153158	0.0745907478	0.032612901	0.1040969504	-0.0383337872	-0.0248532669	0.0732123675	-0.0698402995	-0.0836220345	-0.0195422811	-0.0617425953	0.0390360091	0.1675413971	-0.0398925575	0.0200017053	0.0238283449	0.1509291936	0.0289543162	-0.0038120452	-0.0460059335	-0.1285497459	0.1037034887	-0.0166597051	-0.0440386846	-0.0078097895	-0.0197571084	0.06916959	-0.0474621827	0.1291515737	0.0855408499	0.0855780653	-0.065610846	0.0253982558	-0.0098347644	-0.0057714099	0.0423964225	-0.0868994776	0.0949148998	-0.0402098713	-0.1071244329	0.1237653727	-0.1153132301	-0.0203295064	-0.044443049	0.1178273213	0.1342144264	-0.0551012616	0.0178778515	-0.0560051794	0.0836419277	-0.0656894955	-0.0947761409	-0.015969569	-0.1194483937	0.1216777925	-0.0111951572	-0.0746849573	0.0208166739	-0.0260502873	-0.0555376453	-0.0160088112	0.1304101206	0.1186415269	0.0209760944	0.1059176989	0.038900952	0.0212702571	0.010846308	0.0334107912	-0.010440629	0.1484057355	-0.0180408049	-0.1148907956	-0.0136199417	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	-0.0684449	0.0173446999999998	0.00468470433601	0.0003008386180899	-0.000695086	-0.0134984859999999	4.831445473960001e-07	0.0001822091242921	0.162216	-0.0127339999999999	0.0001621547559999	0.026314030656	0.00216744	0.00042259	1.7858230810000006e-07	4.6977961536e-06	0.000640461	-5.507599999999993e-05	3.033365775999992e-09	4.101902925210001e-07	0.000727064	0.000244025	5.9548200625000025e-08	5.286220600960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5248.625715148882	7.599889130283373	57.75831479259936	27548071.89772211	11462.432718107017	44.74537764445449	2002.148820544848	131387363.8171302	5036.208554719624	2.4177711888360136	25363396.606631123	5.845617521565511	5053.906573138974	9057.147905145528	0.8580759999999998	30.815546	0.074224836	0.0336757	-0.0230464446	0.0492956211	0.0632794116	-0.0163503802	-0.0259544188	-0.0036833889	0.0599179514	-0.0319964162	0.0134208938	-0.0216647561	0.0287161538	-0.1272217539	0.0023658683	0.0223225329	-0.1168995384	0.0657160261	0.0493884524	0.0409612409	-0.0224908369	-0.1019953322	-0.0069828942	-0.0532206632	0.1786390943	0.1065854177	-0.022004445	-0.0887145833	-0.0789301075	-0.1519499818	0.1067054927	0.025117784	0.0836935137	-0.0950575723	0.2172807723	-0.0485116285	0.002002246	-0.0067603734	0.0565134833	0.1795602006	-0.1201075736	0.0124862579	0.028888982	-0.0493693576	-0.0213385099	0.0220993562	-0.1015812313	0.05926403	0.0170649028	-0.1255971121	-0.0652292728	0.0155597912	0.0155361561	-0.0510980785	-0.0618901709	-0.0049210106	0.0384212187	0.1946617209	0.1080366755	0.0607918254	0.1200112757	0.024646893	-0.1402009561	0.1054452407	0.05394063	-0.0139726056	0.1724588625	0.2232134706	0.0552358871	-0.0185869268	0.0017184668	0.0997125123	0.0974682798	-0.0139699263	0.0712927525	0.0018576405	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	-0.0556002	0.0128447	0.00309138224004	0.00016498631809	0.0256873	0.026382386	0.00065983738129	0.0006960302910529	0.167122	0.0049059999999999	2.406883599999994e-05	0.027929762884	0.00201062	-0.00015682	2.4592512400000073e-08	4.0425927844e-06	0.00080018	0.000159719	2.5510158961e-08	6.402880324000001e-07	0.000441768	-0.000285296	8.139380761600002e-08	1.95158965824e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5250.724896971418	2.099181822536593	4.406564324068054	27570111.94367551	11473.242460043124	10.809741936107455	116.8505207252402	131635292.5469364	5027.386292909321	-8.822261810302734	25274612.93813253	77.83230344952608	5044.394972688008	9116.428821905509	0.910951	32.714397	0.12400125	0.0839171999999999	0.0454934703	0.0037755794	0.0868220976	-0.0429479362	0.0332023384	0.0077023577	0.0082973337	0.0493757528	-0.0091244918	0.0873898371	0.0122419805	0.0655366477	-0.1211917549	0.0340255767	-0.1328610669	-0.036041534	0.0572141832	-0.0561459655	-0.0412373583	0.0629988764	-0.0455978488	-0.2020185645	-0.0020618123	-0.0440052308	0.0239057522	-0.0761463288	-0.0060590331	-0.0777545977	0.0291803156	-0.0309118178	-0.1284778371	0.1406809482	0.209978316	0.1356347556	0.0094897985	-0.0018921225	-0.0119061024	0.0681308771	0.2053353641	-0.1178756077	-0.0084363902	-0.0098416185	0.0839132828	0.0124215631	0.0036772457	-0.152271614	0.0283137524	-0.136062611	0.0092538684	0.0209829698	-0.0687257335	-0.0447332736	0.0389830879	-0.0131028834	-0.2131274848	0.0439635468	-0.0110727504	0.0356537005	0.0317469428	-0.0631270382	-0.0387798186	0.0623350049	-0.0812853794	-0.0816524854	-0.153947514	0.1512069336	0.2007915052	-0.0538028682	-0.0469876335	-0.0351010669	-0.026487694	0.1576313368	-0.1623388898	-0.1076828865	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	-0.0341313	0.0214689	0.00116494563969	0.0004609136672099	0.0071338	-0.0185535	5.089110244e-05	0.00034423236225	0.0882087	-0.0789132999999999	0.0062273089168899	0.00778077475569	0.00201827	7.650000000000105e-06	5.852250000000161e-11	4.0734137929e-06	0.0008473009999999	4.712099999989994e-05	2.22038864099057e-09	7.179189846008305e-07	0.000395228	-4.653999999999997e-05	2.165971599999997e-09	1.5620517198400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5247.797111435088	-2.9277855363307026	8.57192814674726	27539374.52278645	11427.78374700263	-45.45871304049433	2066.4945912980093	130594241.36825746	5033.1151908071415	5.728897897820389	25332248.523933608	32.82027112365087	5049.089558919271	9048.884851732304	0.912562	32.772259	0.0690791499999999	0.0388421	0.0531162321	-0.0591609108	0.1001060931	-0.120261181	0.0682075435	-0.0365251327	-0.0079842339	0.0475352659	0.1451462171	0.0884380337	0.0530133583	-0.1299863138	0.0861545392	-0.0400782263	0.2208246131	-0.041781346	0.0852814082	0.1150210063	-0.0111895333	-0.0039525878	-0.1152984844	-0.0189953557	-0.1407256976	0.0758029906	0.0850346325	0.0806486704	0.0809871377	-0.0035302061	-0.0519765666	-0.115905011	-0.1365957469	0.170092224	0.0809941864	-0.0446428286	0.1091461928	0.0922402525	0.0303501992	-0.0603741179	-0.0156982771	0.152171999	-0.0950492889	0.1309277745	0.0869565134	0.0338238104	-0.1031710246	0.1229430771	-0.0359373527	0.187073782	0.0041291155	0.1750582417	0.0568636078	-0.0973703291	-0.0328391093	-0.12982109	-0.0688887885	-0.1650619662	0.0768630387	-0.0972520672	-0.0698117002	-0.0429252989	-0.002142583	-0.0429782563	-0.1367341929	-0.0529092848	-0.1777767117	0.084558373	-0.0033200857	-0.1556756871	0.0414778373	-0.024157448	-0.0512334897	-0.0384584929	0.1425469509	0.0735367698	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	-0.037083	-0.0029516999999999	0.0013751488889999	8.712532889999968e-06	0.0413982	0.0342644	0.00171381096324	0.00117404910736	0.0963904	0.0081817	6.694021489e-05	0.00929110921216	0.00190346	-0.0001148099999999	1.318133609999998e-08	3.6231599716e-06	0.000559016	-0.0002882849999999	8.310824122494236e-08	3.12498888256e-07	0.000324696	-7.0532e-05	4.974763023999999e-09	1.0542749241600003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5261.400970084063	13.603858648975802	185.0649701413137	27682340.16800152	11435.141844494508	7.358097491878652	54.14159869999092	130762469.00370929	5036.2223279852615	3.107137178119956	25363535.336897288	9.654301443655244	5052.753864170478	9067.87607794018	1.251356	44.939167	0.2169109	0.156903	-0.1392908623	-0.0879509565	0.0064677304	-0.1127772578	-0.1167739449	-0.059071699	-0.0313129937	0.0867157376	0.1144025264	-0.075027076	-0.0366958917	0.0584600907	0.0198244276	0.1070839199	0.0689322996	-0.0258609204	-0.0604024928	-0.1351344036	-0.0541700007	-0.0770159592	0.0393468719	-0.0990761737	0.1652885125	-0.0442883372	0.0535596769	0.1068654057	-0.0170403028	-0.050136528	0.0324963149	-0.1239314256	-0.146389616	0.1393456725	0.0313400685	0.0024904394	0.1396554069	-0.0742275499	-0.0352056292	-0.0401193348	0.0950156707	0.0064560032	-0.0811614351	-0.1110176283	-0.0743607791	-0.0438254677	0.0601856388	-0.0039430103	0.0932770187	0.0570657805	0.0119018247	-0.0476343092	-0.0683794577	0.0648487416	-0.1266483074	0.0600337836	-0.1266705548	0.1477902605	-0.0170614913	-0.13127133	-0.0703693211	0.0741248802	-0.0598052433	0.0575373279	-0.1372552258	-0.0571514232	-0.1646482265	0.0143973593	-0.0172806401	-0.1448160143	-0.1139922052	-0.0069852749	-0.0570168652	0.0838877852	0.0019446032	-0.038452871	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	-0.0367999	0.0002830999999999	0.00135423264001	8.014560999999687e-08	0.0298336	-0.0115646	0.0008900436889599	0.00013373997316	0.253697	0.1573066	0.02474536640356	0.064362167809	0.00224561	0.0003421499999999	1.1706662249999989e-07	5.042764272099999e-06	0.0008473019999999	0.0002882859999999	8.310881779594237e-08	7.179206792038305e-07	0.0	-0.000324696	1.0542749241600003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5251.007564569964	-10.39340551409896	108.02287818050264	27573080.44317099	11405.883870644144	-29.25797385036458	856.0290338286175	130094186.87062024	5040.232844101755	4.010516116493818	25403947.12276207	16.084239520656656	5055.154450306466	9028.231653258395	0.9333570000000002	33.519047	0.05429195	0.0299925	-0.0571213436	-0.114137508	0.0085087927	-0.1261829528	0.0032370464	-0.0662568105	-0.0598948568	0.0944841695	0.1373122203	-0.035262682	0.020186689	0.0081674053	0.0753964829	0.0804179309	-0.0258536876	0.0767955008	0.0204727458	0.0483068199	0.075183693	0.062667975	0.0888733785	-0.1218941601	-0.189109702	0.0242827977	-0.0085033637	0.1392136453	0.0702943563	-0.1065591811	-0.232825844	0.1653875209	0.0631881049	0.0641034597	-0.2666828892	-0.0285256345	0.205372603	0.1242784089	-0.1356432637	-0.074743203	0.0807112619	-0.0751716956	0.147686708	0.0207486992	-0.0354950631	-0.0064145121	0.0008083144	0.0388295586	0.0283153827	-0.0369514302	-0.1423742629	0.114593186	0.0531786943	0.0601242136	0.0252139872	0.0981797478	-0.1672343717	-0.1885791613	0.0251135437	-0.0439572304	-0.1303633848	0.0065892355	-0.1261523157	-0.2297579245	0.1306231028	0.1311618441	-0.0749247333	-0.2614510035	-0.0507411161	-0.1383744086	0.0426239199	-0.0370586812	0.0593430435	-0.070142568	-0.229435614	0.0957043322	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	-0.036759	4.090000000000344e-05	0.001351224081	1.672810000000281e-09	0.0425694	0.0127358	0.00181215381636	0.00016220060164	0.246019	-0.007678	5.895168400000028e-05	0.0605253483609999	0.0025726	0.00032699	1.0692246010000007e-07	6.61827076e-06	0.0008473009999999	-1.000000000015745e-09	1.0000000000314906e-18	7.179189846008305e-07	0.000349754	0.000349754	1.22327860516e-07	1.22327860516e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5277.123087509204	26.11552293923978	682.0205383899593	27848028.080722675	11495.57536421672	89.69149357257629	8044.5640192794945	132148252.95438638	5040.489677629973	0.2568335282176122	25406536.190294307	0.065963461216707	5057.119204935213	9142.76819141941	0.943532	33.884483	0.17533399	0.124211	0.0028670179	-0.1450498041	-0.0662260571	-0.1580202618	0.0421102374	0.0203384368	-0.1140262927	0.123319341	0.0657649153	-0.0473169979	0.0582912472	-0.1679399273	-0.0243949346	-0.0236452393	-0.1157917556	0.0628475927	0.1062385181	-0.0020994468	0.137001673	0.1334906659	0.1524508683	0.0571132869	0.0176579794	0.0080727059	-0.0746753238	-0.042731254	0.0564732861	0.1333200858	0.1390273142	-0.1263816911	-0.1096180496	0.1824408156	-0.1650832964	0.0575691479	-0.1416690952	-0.2183834806	-0.0767628512	-0.0428168838	-0.0505778308	0.0854167904	-0.1040023328	0.1464288158	-0.0458323145	0.0427718942	-0.1749916482	0.0289572028	-0.036155401	-0.1200605415	-0.066944463	0.0589175335	-0.0561607066	0.058689185	0.1745948933	0.1462368648	0.1010130847	-0.0167941447	0.0341479409	0.0574080764	-0.0553816195	-0.0385351525	0.1057700631	0.1433188922	-0.1660736479	0.026336573	-0.1797517204	-0.124054446	-0.0588532299	0.1893275282	-0.1902699838	-0.0284562	0.0287874859	0.0543874486	0.1757566121	0.0202753221	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	-0.036746	1.2999999999999123e-05	0.001350268516	1.6899999999997719e-10	0.00147141	-0.04109799	2.1650473881000003e-06	0.0016890447820401	0.129419	-0.1165999999999999	0.0135955599999999	0.016749277561	0.00255711	-1.5489999999999948e-05	2.399400999999984e-10	6.5388115521e-06	0.000963038	0.0001157370000001	1.339505316902316e-08	9.27442189444e-07	0.000570987	0.000221233	4.8944040289e-08	3.26026154169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
