onset	duration	trial_type	response_time
4.189685	0.734880	guess_rightButton_face	0.734880
8.392990	1.008270	outcome_stranger_reward	n/a
12.593205	0.431820	guess_rightButton_face	0.431820
16.795805	1.006395	outcome_stranger_punish	n/a
19.810485	0.630639	guess_leftButton_computer	0.630639
24.012955	1.004890	outcome_computer_punish	n/a
27.206155	0.634855	guess_leftButton_face	0.634855
31.408995	1.005130	outcome_stranger_reward	n/a
35.419195	0.422782	guess_rightButton_computer	0.422782
40.471445	1.006270	outcome_computer_punish	n/a
45.481465	0.428225	guess_leftButton_computer	0.428225
50.533955	1.005626	outcome_computer_neutral	n/a
55.543220	0.631156	guess_rightButton_computer	0.631156
60.594765	1.005650	outcome_computer_reward	n/a
65.789585	0.634983	guess_leftButton_face	0.634983
69.141945	1.004680	outcome_stranger_punish	n/a
71.336185	0.521944	guess_rightButton_face	0.521944
76.390255	1.005780	outcome_stranger_punish	n/a
78.400855	0.623225	guess_leftButton_computer	0.623225
82.603275	1.004460	outcome_computer_reward	n/a
84.796485	0.528601	guess_leftButton_face	0.528601
88.150875	1.004680	outcome_stranger_reward	n/a
90.160165	0.630616	guess_leftButton_computer	0.630616
95.212475	1.004740	outcome_computer_punish	n/a
97.220325	0.521025	guess_rightButton_computer	0.521025
101.422115	1.003960	outcome_computer_punish	n/a
105.622735	0.418321	guess_rightButton_face	0.418321
108.975075	1.004640	outcome_stranger_reward	n/a
112.169595	0.421662	guess_leftButton_face	0.421662
116.373035	1.007010	outcome_stranger_punish	n/a
121.384465	0.523157	guess_leftButton_computer	0.523157
124.736535	1.005340	outcome_computer_reward	n/a
127.745565	0.530235	guess_leftButton_computer	0.530235
132.797955	1.005490	outcome_computer_reward	n/a
135.994205	0.530451	guess_leftButton_face	0.530451
139.346995	1.004700	outcome_stranger_reward	n/a
141.539805	0.534753	guess_rightButton_face	0.534753
144.891945	1.003660	outcome_stranger_reward	n/a
149.082785	0.525153	guess_rightButton_face	0.525153
152.434735	1.004600	outcome_stranger_neutral	n/a
156.443795	0.530552	guess_leftButton_computer	0.530552
161.496005	1.009070	outcome_computer_reward	n/a
164.508615	0.416892	guess_leftButton_computer	0.416892
168.712855	1.004210	outcome_computer_reward	n/a
170.720575	0.836911	guess_leftButton_computer	0.836911
175.773005	1.004480	outcome_computer_punish	n/a
180.780495	0.626815	guess_rightButton_computer	0.626815
185.832325	1.003570	outcome_computer_punish	n/a
188.025155	0.532307	guess_leftButton_face	0.532307
192.227835	1.008470	outcome_stranger_neutral	n/a
194.425055	0.632226	guess_leftButton_face	0.632226
197.777685	1.005370	outcome_stranger_punish	n/a
200.787755	0.419662	guess_rightButton_computer	0.419662
204.990915	1.005140	outcome_computer_reward	n/a
209.999955	0.623777	guess_leftButton_computer	0.623777
215.053325	1.005460	outcome_computer_punish	n/a
219.253025	0.521300	guess_leftButton_face	0.521300
223.455395	1.004560	outcome_stranger_neutral	n/a
228.645085	0.628884	guess_rightButton_face	0.628884
231.997655	1.004850	outcome_stranger_reward	n/a
237.191815	0.532391	guess_rightButton_face	0.532391
242.244455	1.004550	outcome_stranger_neutral	n/a
247.254275	0.419898	guess_rightButton_computer	0.419898
252.307385	1.003750	outcome_computer_neutral	n/a
255.314275	0.526330	guess_leftButton_computer	0.526330
258.667515	1.005160	outcome_computer_reward	n/a
262.861055	0.429814	guess_rightButton_face	0.429814
267.064095	1.004910	outcome_stranger_punish	n/a
272.256855	0.433990	guess_leftButton_face	0.433990
275.610055	1.004670	outcome_stranger_reward	n/a
277.808325	0.532566	guess_rightButton_face	0.532566
282.860725	1.006330	outcome_stranger_neutral	n/a
285.871715	0.419308	guess_rightButton_computer	0.419308
290.924205	1.006190	outcome_computer_reward	n/a
292.933505	0.940239	guess_leftButton_computer	0.940239
296.284885	1.004570	outcome_computer_neutral	n/a
299.292575	2.800000	miss_decision	n/a
303.494955	1.005400	miss_outcome	n/a
307.689855	0.417981	guess_rightButton_face	0.417981
311.893375	1.005010	outcome_stranger_punish	n/a
316.086985	0.421265	guess_leftButton_face	0.421265
319.439005	1.003480	outcome_stranger_punish	n/a
323.628055	0.945611	guess_rightButton_face	0.945611
328.680555	1.004360	outcome_stranger_punish	n/a
330.689435	0.634224	guess_leftButton_computer	0.634224
334.891975	1.004940	outcome_computer_reward	n/a
337.900055	0.423776	guess_leftButton_computer	0.423776
341.252995	1.005590	outcome_computer_punish	n/a
345.453435	0.522355	guess_leftButton_face	0.522355
348.805955	1.004450	outcome_stranger_punish	n/a
351.000005	0.840502	guess_leftButton_face	0.840502
354.352355	1.005000	outcome_stranger_punish	n/a
358.542795	0.830872	guess_rightButton_face	0.830872
363.594975	1.005580	outcome_stranger_reward	n/a
365.604925	0.635054	guess_rightButton_computer	0.635054
370.657655	1.005400	outcome_computer_punish	n/a
373.851385	0.422419	guess_leftButton_face	0.422419
377.204875	1.004640	outcome_stranger_reward	n/a
382.214555	0.625318	guess_rightButton_computer	0.625318
386.416695	1.004960	outcome_computer_punish	n/a
389.425515	1.665021	guess_leftButton_computer	1.665021
392.777535	1.003480	outcome_computer_punish	n/a
397.784155	0.422955	guess_rightButton_computer	0.422955
401.986975	1.004580	outcome_computer_reward	n/a
404.179295	0.527734	guess_rightButton_face	0.527734
408.382815	1.004520	outcome_stranger_reward	n/a
410.392155	1.148602	guess_leftButton_computer	1.148602
415.444955	1.005030	outcome_computer_neutral	n/a
