global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
5477.0221478856265	n/a	n/a	29997771.60842968	11260.959334056954	n/a	126809205.12328444	n/a	5019.900222437662	n/a	25199398.243229687	n/a	5085.25648578416	9619.240450380235	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0200034	n/a	0.00040013601156	n/a	-0.0320217	n/a	n/a	0.00102538927089	-0.0287426	n/a	n/a	0.00082613705476	0.00158821	n/a	n/a	2.5224110041e-06	0.00110327	n/a	1.2172046929e-06	n/a	0.000489084	n/a	n/a	2.39203159056e-07
5412.292780096236	-64.72936778939038	4189.891054414169	29292913.13748185	11023.305857715935	-237.65347634101815	121513272.03275444	56479.17481697089	4982.9307747962175	-36.96944764144428	24829599.106411237	1366.7400589134895	5042.673225375691	9348.578491584216	1.247732	38.438923	0.0520766499999999	0.0303885	-0.1087401987	0.0502775053	-0.1322268954	-0.1265333745	0.1160026342	-0.186743989	0.1226607859	-0.1366834626	-0.1004525393	0.2987204541	-0.1975967862	0.1040335145	-0.0929459225	0.0103623867	-0.1942019155	0.065934834	-0.0918220101	-0.0116381875	0.1110863221	-0.4082361041	0.0517704413	-0.0995838541	0.0126279878	-0.034337548	0.0192147156	-0.0598290398	0.0425556308	-0.157935427	0.0798022759	-0.0450897213	0.0763344539	-0.0811381534	0.1137766393	-0.0455607535	0.0516691052	-0.0800812846	0.1580566508	-0.096056436	0.0859179554	-0.0582206226	0.0351833616	0.026902103	-0.123710746	-0.0154517417	0.0283518658	0.0364392853	-0.040214528	0.0746239146	0.0050039658	0.0205523458	-0.1159853886	-0.0752387392	0.1050285765	-0.132132975	-0.010627001	-0.0142192991	-0.0726065671	0.0801844207	0.0033899922	0.1125740902	-0.1578503487	-0.0099997803	-0.1915104738	0.0197321075	0.0079207424	0.063467376	-0.0984888413	-0.050751934	-0.0334399506	0.0897117533	-0.0681683924	0.007667884	-0.0661541928	0.0087493353	-0.1082699641	0.1206769669	-0.0152591035	0.0992737326	-0.0697072758	0.0781924336	-0.114536777	0.0444157091	-0.1047142575	0.0223914561	-0.1752190201	0.0113828751	-0.03301619	-0.0423714485	0.1249491539	-0.020228836	-0.060858224	0.0209279834	-0.0409718457	-0.0034569752	-0.1003461253	0.0241770565	0.0291838605	-0.0835910707	-0.0938362203	0.0386463072	0.1549233653	0.0009706803	-0.1162957431	-0.0398525547	-0.0573608726	0.0457971064	0.149996015	-0.0238541036	-0.0798692822	-0.1621130236	0.1049801644	0.0635303181	-0.0315457233	-0.0107954274	-0.1079104537	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	0.0150005	-0.0050029	0.0002250150002499	2.502900841000001e-05	-0.0309144	0.0011072999999999	1.2261132899999968e-06	0.00095570012736	-0.0370586	-0.0083159999999999	6.915585599999995e-05	0.0013733398339599	0.00210292	0.0005147099999999	2.649263840999998e-07	4.422272526399999e-06	0.000928317	-0.0001749529999999	8.61772452489e-07	3.0608552208999976e-08	0.00055243	6.334600000000004e-05	4.012715716000005e-09	3.051789049e-07
5410.238773975139	-2.0540061210967906	4.218941145503083	29270683.59142402	10970.42781415479	-52.878043561146114	120350286.42558102	2796.087490854466	4986.330258235045	3.3994834388277013	24863489.44419037	11.556487650863811	5044.84653208458	9341.184833831629	1.134012	34.935547	0.0608438	0.0280588	-0.1302352117	-0.0634501745	0.041969963	-0.0637236957	0.1552426302	-0.0683074764	0.0903026531	-0.188858015	-0.1408023754	0.01316249	-0.1413172203	-0.0992633431	0.0113145064	-0.111211495	-0.0209298502	0.1199143373	0.0726117968	-0.2136358568	-0.0759388681	-0.0079274773	-0.0938100405	0.0270004569	-0.0443704484	0.0226037167	-0.0881493575	0.0396919548	0.0226586023	0.1301126335	0.1617885038	-0.0487143411	0.016431323	-0.0697106274	-0.0854688351	0.0285268249	-0.0314325993	-0.1814387481	0.0146691646	-0.0855835408	-0.0724885994	0.1407994967	-0.0044048872	0.0580825757	-0.0601776378	-0.0841992073	0.0981871227	-0.0352001866	-0.0518511276	-0.0288898732	-0.0898009001	-0.1032026825	0.0672345335	0.0353323484	-0.0695403208	0.0503196213	0.0520460803	0.0417148785	0.0129067189	-0.0838278207	-0.1256616342	-0.0845914902	0.0754529661	-0.0334955286	0.0097421769	-0.0661741911	-0.0073595901	-0.0896018889	0.0246720136	-0.0302667395	-0.0022505658	-0.0051031784	0.0607432858	0.0565034559	0.0797338915	0.0048493748	-0.1085251969	-0.1583594595	-0.0446263594	0.017579635	-0.0789554265	-0.0866481119	0.0511954814	-0.040522307	-0.1741876272	-0.0105122346	-0.0150079195	0.0886410936	0.1012523639	0.1192456096	0.0110647712	0.0361885608	-0.1349122341	0.106775457	-0.0041576776	0.048119168	0.0044100724	-0.0381161229	0.13025203	0.0448241218	0.0512337287	-0.0442276903	-0.1452232476	-0.0138139608	0.024617414	0.0578442645	0.1280749068	0.022223854	-0.0914326924	-0.0382306236	0.0028948689	0.0136401181	0.0088062971	-0.0325290707	0.0527722754	0.0652825142	0.0503942405	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	0.013187	-0.0018134999999999	0.000173896969	3.288782249999997e-06	-0.0192453	0.0116691	0.00013616789481	0.0003703815720899	-0.0222313	0.0148272999999999	0.0002198488252899	0.00049423069969	0.00185352	-0.0002493999999999	6.220035999999994e-08	3.4355363904e-06	0.00116547	0.000237153	1.3583203209e-06	5.6241545409000015e-08	0.000388305	-0.000164125	2.6937015625000012e-08	1.50780773025e-07
5407.008167792992	-3.230606182147312	10.436816304128431	29235737.32658013	10941.218485482808	-29.209328671980984	119710261.94707072	853.1848814678104	4978.730092665758	-7.600165569287128	24787753.335615583	57.762516680577534	5039.081930999511	9300.69780503405	1.216	37.461353	0.0834334999999999	0.0423929	0.0609239569	-0.0728280106	-0.0071340477	0.1025691498	0.1250525399	-0.0964583127	0.1876090784	-0.0951100357	0.0603685738	-0.048169012	-0.0451386525	0.0667044125	-0.1254870279	-0.0304761918	-0.0141700547	-0.0693408887	0.0515245669	0.0534995922	-0.0766684825	0.053685572	0.0311266658	-0.0490608576	0.061260821	0.0587158626	-0.0060298109	-0.1493068678	-0.0882747743	0.1313442224	0.1449272998	0.0808413756	0.0900534221	0.1189568881	0.0707863902	0.0533789774	-0.1051548209	-0.113119596	0.0257273806	-0.018620306	0.1005653326	-0.1309275715	0.0778785954	-0.0348881707	0.0136056972	0.1179706118	0.016535213	-0.080953464	0.000268039	0.0350270804	0.0520481085	0.0454235244	0.0348017342	-0.09196972	0.0217408553	0.0872568946	-0.0749134038	0.1785023515	0.1735827499	0.1040201332	-0.0129579004	-0.0881673895	0.0956365404	0.0216995556	0.0010381523	0.0727573594	-0.0845727347	0.0406006047	0.0155451305	0.1008390765	-0.0694709186	-0.0516365566	-0.0615151405	0.0843520584	-0.1273588983	-0.0629198582	-0.1081772829	-0.17232247	-0.0075542542	-0.0664402785	0.1231574679	0.0887588629	-0.0067955837	-0.0861388588	-0.1368793668	-0.1083890354	-0.0610853534	-0.0202058291	-0.1133514469	-0.0373000656	0.0590253686	-0.0341570457	0.1310619956	-0.0040137034	0.0710765024	0.028516835	0.0007968403	0.0302259919	0.0010015157	-0.0541650118	0.0769291926	0.1740365894	-0.0973737233	0.1740968212	0.0789571774	-0.0196939483	-0.097145887	0.0531183438	-0.1152611447	0.0418626124	-0.005855774	-0.0065868319	-0.0078939855	0.0354423582	-0.1299793482	-0.0488988276	0.1130801634	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	0.0222929	0.0091059	0.00049697339041	8.291741481000001e-05	-0.0502383	-0.030993	0.000960566049	0.00252388678689	-0.0108392	0.0113920999999999	0.0001297799424099	0.00011748825664	0.00237481	0.00052129	2.7174326410000024e-07	5.639722536100001e-06	0.00124748	8.200999999999998e-05	1.5562063504e-06	6.725640099999997e-09	0.000352755	-3.554999999999997e-05	1.2638024999999976e-09	1.2443609002500002e-07
5394.375623608457	-12.632544184534709	159.58117257422168	29099288.36858113	10907.590037939875	-33.62844754293292	118975520.4357652	1130.872484147791	4980.940043975445	2.2099513096873125	24809763.72167811	4.883884791188668	5040.025117366442	9257.776948928831	1.148121	35.370193	0.11000046	0.0543094	0.100864074	0.0506017284	-0.0343596029	0.0285141935	-0.0227993004	-0.0824669576	0.0491092243	-0.0314296967	0.0831750656	-0.1719468603	-0.1303914262	-0.0916191827	0.110470489	-0.1657984974	0.0964670378	0.0577170509	0.0734619101	0.0442929443	0.0569069061	0.0420379522	0.0368625585	0.0429759676	0.0100982782	-0.1383399228	0.1489070217	-0.1112284209	0.1022520947	-0.0150156364	-0.1678276417	-0.09033802	0.0880137194	-0.026059116	-0.0428712444	0.0517885951	-0.0026799946	0.120410645	-0.0129303476	0.0086472685	-0.0338410284	-0.0283953472	-0.0937427816	-0.0169179299	0.0241816274	0.1276590095	0.0772646598	0.0483488664	0.0157819401	-0.0952448019	0.0553729704	0.0234686991	0.0623646338	0.0106272841	-0.0208327468	-0.0641605987	-0.0329074977	0.0308067837	0.0239127092	0.1090211404	0.0118595944	-0.1010363375	-0.0214690852	0.0633235363	0.0306271578	-0.1507068041	0.1398539421	-0.1171471986	-0.00578081	0.0575862734	0.0644318916	-0.0007008632	-0.0445263829	-0.1418149726	-0.144174304	0.1240561855	0.0717326149	0.0421903236	0.0508490062	0.148791903	0.0371754094	-0.0096409178	0.0609328177	-0.0214873918	0.1139052401	-0.0013563123	0.0304449945	-0.0033996389	0.0730760349	-0.0807801492	-0.0674594518	-0.0433628028	0.1062913563	0.1060360704	-0.0428306979	0.0257329995	0.1066399536	-0.0071854524	-0.0605940289	0.0177578302	0.1008924059	0.0869788197	0.001002391	0.0200568867	-0.0224107435	0.039929153	-0.0553417862	0.0349686473	-0.0930866883	-0.0307169534	0.0551726891	0.0401352791	0.1596841648	0.1316388731	0.0899052097	0.1499526417	0.0496367457	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	0.0161048	-0.0061881	0.0002593645830399	3.829258161000002e-05	-0.0316028	0.0186355	0.00034728186025	0.00099873696784	-0.0179043	-0.0070651	4.9915638010000014e-05	0.00032056395849	0.00150512	-0.00086969	7.563606961000004e-07	2.2653862144e-06	0.000868429	-0.000379051	7.54168928041e-07	1.4367966060100006e-07	3.92608e-05	-0.0003134942	9.827861343364e-08	1.54141041664e-09
5399.764914282889	5.389290674431322	29.044453973512415	29157461.12952049	10892.080860834698	-15.509177105177514	118637425.47896153	240.5345744797624	4988.413374833289	7.4733308578433935	24884267.99821564	55.85067411079427	5048.2612517068965	9296.14810885564	1.079262	33.248867	0.047099329	0.0245416	0.0450852255	0.1088260163	0.0934435187	-0.0180274874	-0.0760440341	-0.0506510939	0.0848566307	-0.0221391774	0.0822213692	-0.1567408175	-0.1345273098	-0.0762465182	-0.0303422851	0.0045114301	0.0392955238	0.0404312804	0.0061820865	0.0024286634	-0.0472975029	0.0593434469	-0.0846253312	-0.0299958303	-0.002075445	-0.0157147962	-0.0659754493	-0.054848189	-0.1069740166	0.0194779171	-0.2006846455	-0.0576676307	-0.0682509886	0.0161853928	-0.1207385768	0.0161450725	0.043009787	-0.0323604864	0.0621074584	-0.0375552344	-0.0237265976	0.0499870866	0.1971412762	-0.1246013459	0.304179597	-0.116254109	0.0369267557	-0.0824457817	0.0956812747	-0.0780636465	0.0565516657	-0.0316419898	0.0775480536	0.0292080945	-0.0213933954	-0.0002139921	-0.00679007	-0.1194356295	0.046918312	0.0450548988	-0.0590189437	0.1526531548	0.1491612355	0.0129542978	-0.090223681	0.0052194507	0.0596123473	0.1237491136	-0.0532285246	-0.0763583727	0.0613403005	0.0504147619	-0.0584514154	0.0489895439	-0.0550527369	-0.0748450334	0.2363123948	0.0217472263	-0.0187214097	-0.0234360852	-0.0103960322	-0.1052492039	0.0570944292	-0.0186881136	-0.053754216	0.0175611275	-0.0658404681	0.0355517105	-0.1144606819	0.1690766528	-0.2220051903	0.0186056688	0.1241320776	-0.0401397823	0.1777304311	-0.1330011824	0.0660489477	-0.069066582	-0.0445682418	0.0104426658	0.0314722612	-0.0739565928	0.0088300327	-0.0410917548	0.0767918045	0.1803261282	0.0310749179	0.1061764506	0.0451184284	0.1233580484	-0.0909356397	-0.0703092155	0.0074376606	0.0529024357	0.0328285918	-0.0933158075	-0.1350978539	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	0.0231126	0.0070078	0.00053419227876	4.910926084000002e-05	-0.0441656	-0.0125627999999999	0.0001578239438399	0.00195060022336	0.000468354	0.018372654	0.0003375544150037	2.19355469316e-07	0.0015135	8.380000000000106e-06	7.022440000000178e-11	2.29068225e-06	0.000719528	-0.000148901	5.177205427839999e-07	2.2171507801000002e-08	6.51013e-05	2.5840500000000004e-05	6.677314402500003e-10	4.238179261690001e-09
5390.616033639704	-9.148880643184384	83.7020170232339	29058741.222133458	10892.663684962125	0.5828241274266475	118650122.15369263	0.339683963510633	4978.4824257086375	-9.930949124651306	24785287.26308976	98.62375051641254	5042.161979867412	9284.552582184362	1.102351	33.960159	0.063306309	0.0351983	-0.0277048064	0.1425624246	0.1227394801	-0.106209908	-0.0726902393	-0.0012088299	0.1450586763	-0.0417636158	0.105444722	-0.1449546532	0.129044713	0.0794967391	0.1204586354	-0.0199294947	0.0113021668	0.0426779253	0.101584729	-0.0786522374	0.0409971474	-0.0095487365	0.0203329957	0.060010298	-0.0628606923	-0.1246774418	-0.0387942981	-0.0898323297	0.1978832583	-0.0680821639	0.0917602033	0.0073871879	-0.0325861963	0.0983459905	-0.0474688416	0.0032479797	0.012174897	0.0496901774	0.0724981528	0.048953821	-0.044381581	-0.0760682695	0.0441308073	0.0671547143	0.0513304679	-0.2113769953	0.066813838	0.0683333765	0.0001849237	-0.0805430546	-0.0933734857	0.0156435511	-0.0623479127	0.0770205832	0.0737179627	0.1737368198	0.0702887843	-0.0814392986	-0.1102361531	-0.1771372446	-0.0546548011	-0.0414576004	-0.0722842878	-0.0330094967	0.1401247507	-0.079616867	-0.1526457953	0.0956979316	0.0520275526	-0.0583449915	0.176162862	0.0780503008	-0.0036168365	-0.0304896186	-0.0242922253	0.1506837721	-0.1354472199	0.0708914194	-0.0820959359	-0.040926261	0.0765316163	-0.0876170114	-0.0012445095	0.0162912536	-0.0247927581	0.032536526	-0.0616311838	-0.0274445545	-0.1555927106	-0.0196995159	-0.1358314067	0.1491579101	-0.1473087336	0.0529676827	-0.0533574646	-0.0097409913	0.0702935916	0.0052827685	-0.0137413132	0.0651073435	-0.1593897224	-0.1682726888	-0.0490395737	0.0225710666	0.1111397605	-0.052414725	0.1662520543	-0.0799823888	0.0538552446	-0.0997307124	0.1206571358	0.1373626041	0.0242618171	-0.0880929443	-0.1112065715	-0.0755555943	-0.0525784713	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	-0.00150524	-0.02461784	2.2657474576e-06	0.0006060380462656	-0.0394945	0.0046710999999999	2.1819175209999977e-05	0.00155981553025	-0.015043	-0.015511354	0.0002406021029133	0.000226291849	0.00153472	2.1219999999999963e-05	4.5028839999999836e-10	2.3553654784e-06	0.000750311	3.078300000000005e-05	5.629665967210001e-07	9.475930890000027e-10	-0.000253016	-0.0003181173	1.0119861655929003e-07	6.4017096256e-08
5386.80742750623	-3.8086061334743135	14.50548067993816	29017694.261036288	10875.185268759727	-17.478416202397057	118269654.62984858	305.49503294421595	4982.429960369755	3.9475346611170608	24824608.309990156	15.583029900720588	5043.734983743036	9244.955515839869	1.122698	34.587009	0.05930695	0.0476406	-0.1240484204	0.0666655121	-0.0977336018	-0.1109925565	0.017371291	0.0873769341	0.0423256235	0.0487300189	0.1941352205	0.0016668567	-0.0429631947	0.0048900992	0.1316510619	0.0016375409	0.1120595772	-0.1825742612	-0.1234940438	0.1876223619	-0.0691461169	-0.0240866093	-0.1774813344	-0.0104224524	-0.0924554133	0.0350390691	-0.1121191211	-0.0891340725	-0.0188863931	-0.0677769405	0.0780703107	0.0759416769	-0.1503588203	-0.1693097331	0.1460945591	0.0007012224	-0.1074288495	-0.0824658372	-0.0634418924	0.08235324	-0.1168086371	0.0581224874	0.0914828	-0.0267986548	0.0085867003	0.1992411812	0.0464878734	0.0599703764	-0.045226932	-0.0440446202	0.1072864434	-0.0525997672	-0.0706682944	0.1608269206	0.1396814732	-0.0557137055	0.1185850196	-0.0983399696	0.0762578481	-0.1701832818	0.0573132733	-0.0325529276	0.0621357509	-0.0113461692	-0.0005441069	-0.1561660916	0.112469197	0.1100240931	0.1163288833	-0.0412445466	0.0555141292	0.0740876363	0.0525154082	0.1319185773	-0.0437195068	-0.0457354252	-0.0775942951	0.0440652492	0.007782701	-0.137796448	-0.2135524735	0.1396510974	-0.0338378909	-0.1055877618	-0.0481936898	0.019593969	0.1543804581	0.0150231064	-0.0551500453	0.0626670992	0.0485878389	-0.0732651141	0.141272459	0.0852933633	-0.106449573	0.0793605796	0.0550453276	-0.1399135541	-0.0601810433	0.0530343913	-0.1033748924	-0.0775729881	0.0123297192	0.100300713	-0.101385522	0.112039799	0.1250416709	-0.1752213839	0.0205250912	0.0700762897	0.0979061758	0.0519880156	0.1375989617	0.027050086	0.1160582937	-0.1174810561	0.0012849413	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	-0.00140971	9.552999999999992e-05	1.9872822841e-06	9.125980899999984e-09	-0.0360113	0.0034831999999999	1.2132682239999991e-05	0.00129681372769	-0.00844853	0.00659447	4.348703458090002e-05	7.137765916089998e-05	0.00152493	-9.789999999999972e-06	9.584409999999946e-11	2.3254115049e-06	-0.000179802	-0.000930113	3.2328759204e-08	8.651101927689999e-07	-0.000295788	-4.2772e-05	1.8294439839999998e-09	8.7490540944e-08
5384.238006064792	-2.569421441437953	6.601926543721088	28990018.905952565	10899.36616242754	24.180893667811688	118796182.74267042	584.7156185740154	4977.167363751916	-5.262596617838426	24772194.9667972	27.69492316208444	5035.4262176360935	9266.663405483994	1.182465	36.428246	0.059392367	0.0276592	-0.0168412701	-0.0890681973	0.0799986813	0.0275191556	0.0070414511	0.0703967591	-0.0098013305	-0.0260635372	-0.0293705252	-0.0554319372	0.0435997834	0.1390611173	0.1146180227	0.1128743636	0.027148219	-0.1074278254	-0.001913825	0.077257186	0.0785774883	0.0900654464	-0.0385455151	-0.0146697968	-0.0790965156	0.0259466671	-0.0989175312	0.1039642741	-0.1092199584	0.0127510793	0.0541998378	0.0041689731	-0.2129444475	0.0293359031	0.0551555183	-0.0301850044	0.033618219	0.0486367439	-0.0532786502	0.1705002375	-0.0500548479	0.1295822723	-0.0470918717	-0.0600197981	0.031553772	-0.0684084667	-0.100374395	0.029034041	-0.0406744119	0.042568848	-0.167244701	0.0059836093	-0.104600976	-0.1833358003	-0.1343756227	0.1175374012	-0.0100113639	0.0626696906	-0.0863055433	-0.0325083883	-0.0132300137	0.0135996078	-0.152978926	0.0025015764	0.1292110154	0.0332229241	-0.0301752332	0.0162306293	-0.0336231977	-0.0614109416	-0.0116630983	0.0397558409	0.081843255	0.0340723972	0.1113026398	-0.1254592648	0.0219108468	-0.0135119172	-0.1103804384	-0.1798037329	-0.0386080766	0.0345603534	-0.0324684726	-0.0180923123	0.0834621398	0.1056900573	0.1167774213	-0.126398171	0.0666388068	0.0916090718	-0.1104750698	0.0014727229	-0.0543748636	-0.0914845603	-0.0475448291	0.0090392322	-0.0569247751	0.0847305988	0.187381013	-0.1037471219	-0.078358773	0.0253131281	-0.0787382154	-0.0908255154	0.0912401436	-0.1599142	-0.0369599602	-0.0099246395	0.050341164	-0.1314314707	0.0152965398	0.1178646583	-0.1293452774	-0.0388581447	-0.0125499518	0.0217375677	-0.0933196237	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	0.0149074	0.01631711	0.0002222305747599	0.000266248078752	-0.0466277	-0.0106163999999999	0.0001127079489599	0.00217414240729	-0.0065332	0.0019153299999999	3.668489008899996e-06	4.2682702240000005e-05	0.00134231	-0.00018262	3.335006440000003e-08	1.8017961361e-06	6.71434e-06	0.00018651634	4.5082361635599987e-11	3.4788345086995605e-08	-5.40538e-05	0.0002417342	5.843542344964e-08	2.92181329444e-09
5389.448155705002	5.210149640210148	27.14565927338193	29046151.42303205	10886.69162994212	-12.67453248542006	118520054.6454518	160.64377372396837	4970.2582646762585	-6.90909907565765	24703467.21758265	47.7356500372534	5028.980469172022	9305.178128462598	1.145645	35.293919	0.083629567	0.0390213	0.0990727581	-0.0340853597	-0.0217799832	0.093770305	-0.0458242754	-0.0088463982	-0.1344426503	0.0180951121	0.0662467859	-0.024285817	0.0504842675	0.0113339206	-0.0983307896	-0.0225603927	-0.1025445034	-0.1155619157	-0.0594963341	0.0574872803	0.0054741409	0.0379970442	0.0062462519	-0.0062313442	0.1054503285	0.0893261992	0.0010454097	0.2061819735	-0.1231309432	0.0733815442	-0.0655682157	-0.1199506486	0.0133316186	-0.0555401194	0.0134057667	0.0300995912	0.0708532795	0.0247726985	0.0660180335	-0.0872191984	-0.0253191603	-0.0114038604	-0.1761776698	-0.0511750078	-0.1513311273	-0.0237006407	-0.014973517	-0.1678947801	-0.0280510808	-0.1413348689	-0.0861078585	0.0134352781	0.0621615411	-0.0897167101	-0.0204937791	0.0039972572	0.0976712606	-0.1419004926	0.0055661766	-0.0422357202	-0.1077907945	0.11310488	-0.0850344142	-0.1340452099	0.1107374139	0.2069997985	0.0604464813	0.1330064032	0.0291241055	0.1695430498	-0.0909367406	-0.096614506	-0.0409879374	-0.0240802569	0.164546061	-0.0945750366	0.1560139184	-0.0601918865	-0.0296948168	0.0878752961	-0.0660868828	0.0094572379	0.0029283749	0.0478154862	0.0050306172	0.0528559303	-0.0812106738	0.0487874877	0.1190075956	-0.1263808108	0.0281016386	-0.0956469385	-0.1698647031	-0.0024153575	0.1083902958	0.1172361733	0.0990901292	0.1072206295	0.0391004712	-0.0864957827	0.0395490219	-0.1123168233	-0.0378225544	-0.0287942322	-0.001883923	0.1450524755	-0.0125386545	0.0360484442	0.1919763049	-0.1331940486	0.0408766558	0.0024710218	-0.2286121608	0.1039806008	-0.0260804525	-0.1382471031	0.0698337734	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	-0.00144541	-0.01635281	2.0892100681e-06	0.0002674143948961	-0.0249382	0.0216895	0.00047043441025	0.00062191381924	-0.00909528	-0.00256208	6.564253926400002e-06	8.272411827840002e-05	0.00087173	-0.0004705799999999	2.2144553639999997e-07	7.599131929000001e-07	-0.000202767	-0.00020948134	4.1114456289e-08	4.38824318081956e-08	-0.000234496	-0.0001804422	3.2559387540839995e-08	5.4988374016e-08
