global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
6155.877541424962	n/a	n/a	37894828.30502024	12605.950967456274	n/a	n/a	158909999.79391178	5817.684801889621	n/a	n/a	33845456.454137474	5948.585787110911	8536.71204529716	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0316952	n/a	0.00100458570304	n/a	-0.0207871	n/a	0.00043210352641	n/a	0.0349151	n/a	0.0012190642080099	n/a	-0.000969577	n/a	9.40079558929e-07	n/a	0.000190875	n/a	3.6433265625e-08	n/a	-0.000406058	n/a	1.64883099364e-07	n/a	0.0	0.0
6046.05371276021	-109.823828664752	12061.273342584804	36554765.49758152	12210.375899682813	-395.5750677734613	156479.63424397854	149093279.61155486	5756.883688691796	-60.80111319782464	3696.775366094685	33141709.80512566	5883.2874995998045	8073.761064507697	1.388577	47.43449	0.1347729	0.0932926	-0.1256269718	0.0812356226	-0.0011869036	0.0631308853	-0.1208256935	0.0984423692	-0.0469470291	0.0766566784	-0.0544950001	0.1397571784	-0.1801583409	0.0271763892	-0.1550062415	0.0382558072	-0.3547743411	0.1529415231	-0.0889017147	0.037557573	-0.0693232749	0.062425711	-0.0597410183	0.1092066614	0.0308914509	-0.0415361866	0.2037155043	0.0699538721	-0.0306006881	0.0937484203	-0.0585786256	0.0114433468	-0.0843740179	0.1317423063	-0.0680494056	0.0811171116	-0.0054635941	0.0173581468	-0.0908546003	0.0591256191	-0.1914053427	0.0567560082	-0.1895424684	-0.0081990897	0.0095810787	0.0019507396	-0.0450224977	0.1232345066	-0.0372184775	-0.1129885474	-0.0652312176	0.1706173632	-0.0553200762	-0.0696728183	-0.0384953018	0.0866545689	-0.0744568869	-0.0843388588	-0.0076767906	0.1151409964	0.0669436012	-0.0886316164	-0.0976956726	0.0397076336	0.0515815142	0.0504669555	-0.0921433698	-0.0353439532	-0.059187948	0.1305603881	-0.1162404627	0.0091708002	-0.0409739495	0.2258051681	-0.0402968074	-0.0582909029	0.1040865483	-0.0018707022	0.0833929017	-0.1726498206	0.0195914514	-0.064626025	0.0062627185	-0.0404284539	0.0192387317	-0.0916965748	0.1976383124	-0.0521104054	0.1573324182	-0.0066634159	-0.0480764623	0.0077461941	0.0087219371	-0.0187092139	0.1329221257	0.002177868	-0.1848764497	-0.0021567055	0.1669681672	0.0101011924	0.0330361875	-0.0884295492	0.0771514886	0.0488705769	-0.0184115575	-0.1003697676	-0.0597227569	0.0149797397	0.1129935973	-0.01726881	-0.0115938381	-0.0323623067	-0.0387101729	0.0565691873	0.1126906145	0.0629498496	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	0.0391282	0.007433	0.00153101603524	5.524948900000003e-05	0.0675693	0.0883564	0.0045656103024899	0.00780685342096	0.0440578	0.0091427	0.00194108974084	8.358896329000007e-05	-0.00112641	-0.000156833	1.2687994881e-06	2.4596589889e-08	0.00015695	-3.3925e-05	2.46333025e-08	1.150905625e-09	0.0	0.000406058	0.0	1.64883099364e-07	0.0	0.0
6079.615111176658	33.561398416447446	1126.3674636675212	36961719.90004756	12205.861415699916	-4.514483982897218	20.38056563183553	148983052.89927194	5778.241437666334	21.35774897453757	456.1534412593607	33388074.1119643	5899.989186534732	8276.13395065705	1.195279	40.831326	0.18828606	0.148189	0.134050492	0.0372786856	-0.0322938339	0.1347573247	0.0271505916	-0.0297140533	0.035779403	0.0174622486	0.036350634	0.1416176529	-0.0747686788	0.1482799733	0.1125943626	-0.0046426501	-0.1082965947	0.1503324037	0.0382655519	-0.05184346	0.2187237306	0.0630476089	-0.0545512674	0.0780753052	-0.1248421933	0.0441968944	0.1239293661	0.1921529755	0.0617632638	0.0126818067	-0.0167130696	-0.0695686314	-0.0092335519	-0.1060132748	-0.1561526718	-0.1476021579	0.0534762026	0.0955389993	-0.0825304946	-0.0138528659	-0.103913288	-0.0762197587	-0.0770017643	-0.1067971526	-0.043171094	0.049838107	0.1316284916	0.1329405434	0.1157804714	-0.0400554375	-0.0058249122	-0.0086740144	-0.2183254197	0.0106358136	-0.0404615873	0.0755408539	-0.1250042367	-0.0596836059	0.0302197671	-0.0372478132	0.068868556	-0.0171462686	-0.0109237362	0.0781169913	-0.1780597013	-0.0606832032	0.0251909983	-0.0556850978	-0.047272098	-0.0564667463	0.084854247	-0.1350695489	-0.0223900202	0.1716403892	-0.1232193571	0.0272374278	-0.0038073908	0.0169432509	-0.0145918698	-0.0834125695	-0.1824673519	0.1404326797	0.0743793358	-0.0146559392	0.0747516692	-0.005128695	0.0481789107	0.0986680828	0.0524903621	-0.1367000066	0.0104789746	-0.0441694588	0.004891559	0.143101934	0.0905887845	0.1531313502	-0.1074104777	0.0243364545	0.0925389615	-0.0713906083	-0.1313351132	-0.0966182992	0.1627399165	-0.0128385068	0.0968617366	0.0737436736	-0.0116256256	0.0067022773	-0.0375565672	0.0393970008	-0.1064398806	0.0978841019	-0.0586391358	0.0146272442	0.0547921083	-0.007688391	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	0.0257943	-0.0133339	0.0006653459124899	0.00017779288921	-0.0767804	-0.1443497	0.00589522982416	0.02083683589009	0.0434113	-0.0006465	0.00188454096769	4.179622500000016e-07	-0.000728714	0.000397696	5.31024093796e-07	1.5816210841600001e-07	9.74488e-05	-5.95012e-05	9.49626862144e-09	3.54039280144e-09	-0.000141922	-0.000141922	2.0141854084000002e-08	2.0141854084000002e-08	0.0	0.0
6039.72293514635	-39.89217603030738	1591.385708433031	36478253.13333284	12111.158655562776	-94.7027601371392	8968.61277759252	146680163.98021317	5765.267540666202	-12.973897000131728	168.32200337002706	33238309.81545932	5891.408403182593	8151.476932048467	1.198073	40.926765	0.18224004	0.132631	-0.07626164	0.0478298755	0.0707291417	-0.0375339626	-0.046089775	-0.0906882332	0.1175211395	-0.0236999774	-0.0318366241	0.0350944961	0.050456009	-0.0374739377	-0.056356461	-0.0052711746	-0.1260961764	0.1556950328	0.1958253643	-0.0304802547	0.0885184153	0.1143510517	-0.0982847343	-0.0134415482	-0.0413998299	-0.1595630915	-0.0528869724	-0.1866105509	0.1787634828	-0.0488336935	0.0522865714	-0.1016222998	-0.0871807269	0.1191977456	-0.008556877	0.0174659281	-0.0870342603	0.1021791503	0.0110794906	-0.0814753906	-0.017999621	-0.0429059114	0.0233000851	-0.0416452633	-0.028055472	-0.0839656865	-0.0359376052	-0.0527637663	0.0529968681	0.0538904868	0.0162827181	0.0126061732	0.0414471663	0.0069128687	-0.1476968293	0.0092111281	-0.0359108815	-0.0542136545	0.0731356998	-0.0558458321	-0.0367222984	0.1066874032	0.072565363	0.0682570332	0.1935918218	0.0214797022	0.1193733676	-0.1332973002	0.0888155462	0.0230611762	0.0340611035	0.0709955067	-0.1771854743	-0.1209722851	-0.0973282459	0.0122723285	-0.1542789757	-0.1115430239	-0.0485291695	-0.1201782425	0.0865880941	-0.0636577688	-0.0039686157	-0.1384170846	-0.0010123839	0.0162409529	-0.0514024109	0.0567550024	-0.0106535171	-0.0168746483	-0.0890625951	0.0963275583	0.0024496797	-0.0816385883	-0.0381356498	-0.0419084849	0.0470658862	-0.0567726043	-0.0517832373	-0.0402243786	-0.0389789855	-0.0951392229	0.0594564969	-0.0077188797	0.0074235534	0.0543372527	0.0596453426	0.0137873085	-0.0242768787	-0.0173959786	0.2461855557	0.0029691638	-0.0191163798	-0.1413663324	-0.0775031571	0.109499522	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	0.0220419	-0.0037523999999999	0.00048584535561	1.4080505759999996e-05	0.0434023	0.1201827	0.0018837596452899	0.01444388137929	0.0407345	-0.0026768	0.00165929949025	7.16525824e-06	-0.00166668	-0.000937966	2.7778222224e-06	8.797802171560001e-07	0.0001969	9.94512e-05	3.876961e-08	9.89054118144e-09	-6.67764e-05	7.51456e-05	4.45908759696e-09	5.64686119936e-09	0.0	0.0
6049.703401274315	9.980466127964974	99.60970413145616	36598911.243390016	12101.69973674147	-9.458918821306725	89.4711452680706	146451136.51824856	5778.48345101716	13.215910350958438	174.6602864045704	33390870.993679192	5900.500649257438	8099.692713591324	1.113054	38.022472	0.14601012	0.106251	0.0938256148	0.0295099057	-0.0516246784	-0.0602097859	-0.1243153528	-0.1144117982	-0.0198137226	-0.0215233692	0.0426353994	-0.0024117287	0.0625574464	0.1154028092	0.0675733962	-0.0193968042	-0.1224918425	0.0721997479	-0.1255586835	0.0284157839	0.1692307088	0.0305375895	0.1634282271	0.00852877	-0.0564114397	-0.0935941188	0.0038441707	0.0830758759	-0.039040578	-0.0883394303	-0.1890384766	0.0878359128	-0.0562703822	0.1038139619	0.0571086215	0.1088735822	-0.1056101039	0.0827197013	0.1712919278	0.1441762054	0.0135727656	-0.0004782218	0.1313378811	0.0868528863	-0.1343616612	-0.0655482499	0.0411244683	-0.0029020538	0.0652022311	0.0576088704	0.0108782447	0.0680720907	0.1441742559	-0.0501339372	0.0411248527	-0.0963827359	0.0324606452	0.0178106712	0.0240688399	0.0586632012	0.0174415564	-0.1456806066	-0.1280610877	-0.0895817419	-0.1799307229	0.0662761206	0.1186704565	0.0346499199	-0.0068463222	-0.0707564329	0.0991986926	-0.0379610294	-0.0690632691	0.0447798534	0.0139629772	0.1058756292	0.1258137338	0.0309274358	0.01934211	0.0606356531	0.113351695	-0.195038394	-0.0315218897	-0.1126415393	-0.1639133996	0.1800303505	0.0187210015	0.050065952	-0.0945866262	-0.0030502929	-0.1346174842	-0.1032738194	-0.0284428184	0.0037638653	-0.028468551	-0.030264618	0.0593693997	-0.0842740992	0.0289395658	0.046634012	0.0877132051	0.0604673454	0.0289594364	0.0175083881	-0.0101817304	-0.1209026597	0.0093515547	0.057108786	0.164652728	-0.0104624192	-0.2396876847	0.0613626065	0.076066095	-0.0794239019	0.0467273051	-0.007243436	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	0.0233843	0.0013424	0.00054682548649	1.802037760000001e-06	-0.0467227	-0.090125	0.00218301069529	0.008122515625	0.0399314	-0.0008031	0.00159451670596	6.449696100000016e-07	-0.000706005	0.000960675	4.98443060025e-07	9.22896455625e-07	0.000244241	4.7341000000000033e-05	5.9653666081e-08	2.241170281000003e-09	0.0	6.67764e-05	0.0	4.45908759696e-09	0.0	0.0
6022.549996515773	-27.15340475854191	737.3073899812065	36271108.46053214	12031.062056092664	-70.63768064880605	4989.681927442709	144746454.19755262	5767.297905304185	-11.185545712975	125.1164328970534	33261725.128526043	5896.4984670985405	8039.801695137487	1.235148	42.193287	0.0835757999999999	0.0648476	-0.0942924762	-0.100426061	0.1096694739	-0.1111005466	0.1331310333	-0.0318327141	0.0853873483	-0.0978498911	-0.0590817396	-0.1604535937	0.0555452526	-0.1090387814	-0.0638605372	-0.0056390522	0.0431025542	0.0469870058	0.1182457954	0.0230337915	0.0770777824	0.0871036384	-0.1997837444	-0.104867599	0.0271118236	0.0170255931	-0.087154302	0.0974275779	-0.0622660765	0.120654158	0.006425713	-0.0079284805	0.04657712	0.0074164106	0.0633881216	0.1657910568	0.0815227507	0.1119790619	-0.082853778	0.0677368963	-0.0154215487	0.1600424166	0.1385105427	0.0476743479	-0.0228457238	0.133219554	0.1607990546	0.1100633026	-0.22724502	0.1010258083	0.0134915691	-0.2255930337	0.0546262084	-0.0236973885	0.2132244323	0.1603543809	0.0393276278	-0.0408208479	0.0019011143	0.0342803601	-0.0704372306	-0.0810328714	0.0271442289	0.0546837645	0.0198894453	-0.0186737641	-0.1632692189	-0.1010560868	-0.0768884248	-0.1243681881	-0.0164334486	0.0093878848	0.0544872205	-0.0521891497	0.1125017447	-0.089671013	0.0494718865	0.1269869033	-0.0605391478	-0.0039257915	0.0310194746	-0.0877782774	0.19320913	-0.0067351901	-0.0366833237	-0.046869243	0.1166863256	-0.1057656539	-0.1116401303	-0.0985962643	0.1382657222	-0.2171023549	-0.1023667793	0.1212741442	-0.239934752	0.0679470809	-0.1128588888	0.1352315693	-0.1493042807	0.0816515388	0.1272901779	-0.060746231	-0.1252738361	0.12558886	0.0165149575	-0.047414358	-0.0039116613	0.0577382011	-0.0678365796	0.0354994653	0.0263004888	-0.0499237559	-0.1592986739	0.0103294343	0.0685885906	-0.1521646331	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	0.029557	0.0061727	0.000873616249	3.810222529e-05	0.0165452	0.0632679	0.00027374364304	0.00400282717041	0.0411201	0.0011887	0.00169086262401	1.413007690000002e-06	-0.0008563909999999	-0.0001503859999999	7.334055448808288e-07	2.261594899596992e-08	0.000352785	0.0001085439999999	1.24457256225e-07	1.1781799935999994e-08	0.0	0.0	0.0	0.0	0.0	0.0
6013.93983405213	-8.610162463643064	74.134897650328	36167472.32759897	12049.998146365931	18.93609027326784	358.5755148373488	145202455.32742238	5747.548200594025	-19.749704710160582	390.0508361385392	33034310.31815161	5877.682424927321	7980.716442444192	1.158894	39.588383	0.0666939499999999	0.0356207	0.046136732	0.0487933312	0.1197732297	-0.0736376438	0.0104672485	0.0738421073	-0.0924899587	0.1121086199	-0.0985595794	-0.0353145583	0.0686076023	-0.0811487862	0.0625702765	0.1856378033	0.0459488204	-0.0560157058	-0.0400566415	0.0544687291	-0.0534625281	-0.0302193596	-0.0584945583	-0.0073421289	0.1074034438	-0.052139069	0.0886407445	0.0644474344	-0.0500755966	-0.0346125401	0.0591675831	0.0259272151	0.0640606951	0.0817651841	0.1256072821	-0.13425879	0.1481197851	0.0348124389	0.0748446724	0.0365643182	0.0377908106	-0.1351517691	-0.0560621221	-0.0109381166	0.1627699562	-0.0057788667	-0.1296052581	-0.0876996427	0.0537824583	-0.0133792986	-0.0066432552	0.0614896337	0.1574438597	-0.0703430212	-0.0337951114	-0.0722577211	-0.0663025939	-0.0017355841	-0.0415285183	-0.0852832217	-0.1053874245	-0.0416099013	0.0289508095	0.0385628798	0.123542782	-0.0939898799	0.0317822994	0.1589301614	-0.0121432427	-0.2441011822	-0.0943159731	0.1263541037	-0.0086244227	0.0888964111	0.0094923282	0.0462181011	0.0291907138	0.0852020715	0.0301536335	0.0291715644	0.1600778743	0.1600607576	0.0973728477	0.1191985479	0.0485377489	0.0856191592	-0.007220831	0.1146412725	0.1012400412	0.0874355918	0.1071849157	0.154130342	0.0268138565	-0.0791729301	0.0363188935	-0.0685273537	0.0999364084	-0.0713508212	-0.0360444789	0.0175822226	0.1297666489	0.0303043589	0.0700315366	0.0165928776	-0.1181131591	-0.0014790923	0.0139243684	0.0751646009	0.0407113902	-0.0250908259	0.1457244721	0.1033077532	0.0367794507	0.0255220999	-0.1055782097	-0.144155137	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	0.0257251	-0.0038318999999999	0.00066178077001	1.4683457609999994e-05	0.0441325	0.0275873	0.00194767755625	0.0007610591212899	0.0275869	-0.0135331999999999	0.00076103705161	0.0001831475022399	-0.000593337	0.0002630539999999	3.52048795569e-07	6.91974069159474e-08	0.000291717	-6.1068e-05	8.509880808899999e-08	3.729300624000001e-09	-0.000110709	-0.000110709	1.2256482681e-08	1.2256482681e-08	0.0	0.0
6041.447867549367	27.508033497237196	756.6919068851234	36499092.3363168	12094.944235327714	44.94608896178215	2020.1509129604356	146287676.0556871	5765.139316048747	17.591115454722058	309.4473429413612	33236831.33345101	5892.340990228212	8071.894500921501	1.122634	38.349735	0.0664238	0.0317952	-0.0348067522	-0.1600050535	0.0691980746	0.0809863077	0.04277841	-0.0299677138	-0.0773264184	0.0589856735	-0.0298944938	-0.0322581707	-0.017988975	-0.0758997149	0.1087992426	-0.1196870338	0.0545279762	-0.0447040937	-0.0076064309	0.0509446728	-0.0259818429	0.0233722414	-0.1115054987	0.1364570329	0.0755746314	-0.0304729253	-0.0828451198	-0.0913236759	0.0710447772	-0.1638968582	0.0982424665	0.0852833911	-0.1995628933	-0.0090861416	-0.0652509728	0.0207247696	0.0089270902	-0.0936923074	-0.1563251726	-0.137290146	0.100725457	0.0092612157	-0.0299431278	-0.0017992602	-0.067629351	0.0298114256	0.0881112746	-0.0581695684	0.1295571008	-0.0390523786	0.1386969964	-0.0681056582	0.0791215166	0.2222112089	-0.0535790513	-0.0339096157	-0.0251630168	0.0157153717	0.0321452786	0.0222920563	0.0507115447	-0.053835944	0.0849341543	-0.0899030293	-0.0522858702	-0.0474345775	0.0248577949	0.0396288026	-0.0273745395	-0.024166414	-0.0078995326	0.0996491423	0.0116764803	-0.0956968653	-0.0220897668	0.1214155382	-0.1695490073	-0.1182973859	0.1625019533	-0.0292065018	0.0197930539	-0.0436900484	-0.0432961623	-0.0503194502	0.1239142553	-0.1038345957	-0.1693080264	-0.1205453025	-0.0354454563	-0.048875377	0.0099950724	-0.0223828812	0.0523756207	0.1306347267	0.1014613467	0.006222018	0.04911188	-0.1726253954	-0.1338104054	0.0890575671	-0.1960267405	0.0264545256	0.0310095617	-0.0186189267	0.020015974	-0.0755522681	0.0141765683	-0.0183739848	-0.0702455814	-0.079990721	-0.0348508751	0.0248271101	-0.0120045703	0.0042477112	-0.0084234961	-0.0366011828	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	0.0298354	0.0041103	0.00089015109316	1.6894566090000005e-05	0.0571698	0.0130373	0.00326838603204	0.00016997119129	0.011058	-0.0165289	0.000122279364	0.00027320453521	-0.00109452	-0.000501183	1.1979740304e-06	2.511843994890001e-07	0.000334771	4.3054e-05	1.12071622441e-07	1.8536469159999999e-09	0.0	0.000110709	0.0	1.2256482681e-08	0.0	0.0
6048.507222191096	7.059354641728532	49.83448795769418	36584439.61689785	12103.717666464285	8.773431136571162	76.97309390815634	146499981.34947965	5773.789241180786	8.649925132039243	74.82120478988412	33336642.201575	5898.50256036046	8065.424086069067	1.096065	37.442135	0.07913374	0.0568461	-0.0620489263	0.0533070558	0.0181630142	0.1119172216	0.0732339698	-0.0067578532	-0.1017669507	0.0804901004	-0.0128253316	0.0333471797	0.0159782484	0.019392525	0.0259693443	0.0947159484	0.0831201776	0.0326749144	0.0008649983	0.1608018402	0.0032692581	0.0716408655	0.1091405239	0.1997537656	-0.1345357767	-0.0172653153	-0.1472376051	-0.086921045	0.0039764878	0.0965078626	-0.1191454737	0.086237814	0.1479098941	0.0434999126	0.0699975786	-0.0945240942	-0.0842723014	-0.0802648601	-0.0931137025	-0.0973515716	0.0274261485	0.0152203084	0.1297535677	0.0792096076	-0.0045872223	-0.0806791417	-0.1281516564	-0.0749726368	-0.0540009255	-0.1538470236	-0.0264508771	0.007323282	-0.1797062037	0.0112792905	0.0225238721	0.1102997208	0.1011682031	0.1522908657	0.0248142972	-0.0802722382	-0.1063260007	0.0557549971	0.0831068908	-0.0132804631	-0.0984435413	0.1085098243	0.1074707444	0.0059526162	0.0343037167	0.1577074807	-0.0065721286	-0.1009350412	-0.1244306845	-0.2061392507	0.0024108361	-0.0395396542	0.147798775	0.1063489212	-0.0483469467	0.0734234441	-0.0001301181	0.0518053986	-0.1488729639	-0.0426823495	0.1169566582	-0.0326800509	-0.062159676	-0.0078849032	-0.119147476	0.1253069074	0.0028039848	-0.0925878051	-0.0596841415	-0.1250995965	0.1339094006	-0.0265793445	-0.0039696088	0.1107608946	0.097558902	-0.0223521734	-0.0508545671	-0.0371013874	-0.2138170865	-0.1420746195	0.0269449433	0.1609484022	0.0110253443	0.0608232242	-0.0971361075	-0.0086897107	-0.0914872344	-0.0294100047	0.057199281	-0.051914074	0.0777441459	0.1897825411	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	0.0295904	-0.000245	0.00087559177216	6.002500000000107e-08	0.00701396	-0.05015584	4.91956348816e-05	0.0025156082861056	0.0132526	0.0021945999999999	0.00017563140676	4.816269159999998e-06	-0.000637152	0.000457368	4.05962671104e-07	2.091854874240001e-07	0.000261373	-7.339799999999996e-05	6.831584512900003e-08	5.387266403999995e-09	0.0	0.0	0.0	0.0	0.0	0.0
6040.568231867424	-7.938990323671533	63.02756735935023	36488464.56384594	12080.01763958912	-23.70002687516535	561.6912738835598	145926826.17278427	5769.791916572171	-3.99732460861469	15.978604026636583	33290498.76054157	5897.687058431192	8127.045255609155	1.208753	41.291588	0.04216133	0.0226189	0.1541240569	-0.0396386506	-0.0492311383	-0.0046402386	-0.0435914789	0.0697617691	-0.0112311533	-0.0924321654	-0.0703549912	-0.0795673105	-0.0452861168	0.0636579127	0.0494366802	-0.0403854725	0.0992183923	0.0323243882	-0.0576386619	-0.1640866162	-0.0240526236	-0.0795782404	0.058038136	-0.117593768	0.0396969554	0.1111880635	0.0673086889	-0.0577869259	0.0215052381	-0.0486779836	-0.0005031049	-0.0089199573	0.0590392915	-0.1087172215	-0.0513092694	-0.0455278468	0.008162728	-0.004633765	0.0808196453	-0.1569120976	0.0470383028	-0.0862193773	0.0091853325	0.1949118036	0.0705730674	-0.0172215222	0.0078607241	0.016128023	0.0370020721	0.1423836301	0.1019932417	-0.0721551408	-0.0962284351	0.0849776787	-0.0475955861	-0.1169985076	0.0684455306	0.0515594785	-0.0449103317	-0.0125754513	0.0424298876	-0.0209526109	-0.0395243711	-0.0749979402	0.0189048414	0.1035061479	-0.1023446629	-0.0553240027	-0.0294941631	0.1869111792	-0.1132626063	-0.0328740944	0.0807904518	0.012302981	-0.0463408547	0.0312584009	-0.0195934248	-0.0185109532	-0.0453386054	0.0528518061	-0.1165575732	0.0323965963	0.0139737016	0.0124649058	0.0114937187	-0.0470040547	-0.1627582917	0.0976753656	0.0581464421	0.1674659963	-0.0595006158	-0.0395192326	-0.0327217886	0.035069989	-0.1214191308	0.0704805582	0.0711159464	-0.0761805926	-0.0386700952	-0.0634782129	-0.1349206284	0.1405110596	-0.0108230036	-0.0785142299	-0.0076396417	-0.0264851061	-0.0399553711	-0.0606660545	-0.038082985	0.0130593419	-0.0973623455	-0.180283423	-0.0345813536	-0.0050607774	0.0137135831	0.07501746	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	0.0342326	0.0046422	0.00117187090276	2.1550020840000023e-05	-0.00269911	-0.0097130699999999	7.285194792099999e-06	9.434372882489998e-05	0.00687199	-0.00638061	4.72242465601e-05	4.07121839721e-05	-0.00034464	0.000292512	1.187767296e-07	8.556327014399999e-08	0.000125376	-0.000135997	1.5719141375999995e-08	1.8495184009000013e-08	0.0	0.0	0.0	0.0	0.0	0.0
