global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
3982.753931274432	n/a	n/a	15862328.877081944	11117.54700882168	n/a	123599851.4933599	n/a	3818.5629634594	n/a	n/a	14581423.105903836	4253.668387745986	8241.550242508289	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0744675999999999	n/a	0.0055454234497599	n/a	0.0184895	n/a	0.0003418616102499	n/a	0.260077	n/a	n/a	0.067640045929	-0.00513341	n/a	n/a	2.63518982281e-05	-0.000692384	n/a	n/a	4.79395603456e-07	0.00072881	n/a	n/a	5.311640161e-07	0.0	0.0	0.0
3976.8389468823193	-5.9149843921127285	34.987040358937186	15815248.009440074	11151.685116930888	34.13810810920768	124360080.94717789	1165.410425275951	3818.508364076968	-0.0545993824321158	0.0029810925619684	14581006.126525763	4255.263443061589	8260.764722732425	0.973528	34.927147	0.1179536	0.0502066	-0.0830749189	0.0620768283	0.0535737059	-0.1378470555	-0.0481461729	0.0437169599	0.0232662787	0.0051329466	-0.083865351	0.0893327076	-0.0998479817	0.2297207094	-0.0394866077	0.1333820648	0.0865194401	-0.0430893252	0.0004016167	-0.05657432	0.0328135869	-0.1466669904	0.08933387	-0.0505847083	0.1735282581	-0.0528434188	0.1444410196	-0.0213669749	-0.0500027132	0.0500564447	-0.0514997897	-0.1440932225	0.1510547365	-0.0687958082	-0.0468191816	0.0250285178	0.1226040561	0.0671221211	-0.2398152643	-0.0278529237	-0.0965743866	0.0928956446	0.1034718956	-0.024489022	-0.0976360223	-0.1963430258	-0.0362107471	0.0341113071	-0.0011284528	0.1334726442	-0.0600122228	-0.0673002184	0.0632949539	-0.0040723565	0.0940729487	-0.0117985454	0.0804467066	-0.1593377784	0.1145241711	-0.0987918646	0.1962867359	-0.1475478348	0.0268066252	0.1030473927	-0.228000018	0.0690316568	0.0735552324	-0.0977707905	-0.0123664318	-0.0718642289	0.120639384	-0.0308710886	-0.0874961614	-0.0332179442	-0.1325345408	0.1368082808	0.1081568674	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	0.0599879	-0.0144796999999999	0.0035985481464099	0.0002096617120899	0.0457005	0.027211	0.00208853570025	0.0007404385209999	0.238778	-0.021299	0.000453647401	0.0570149332839999	-0.00546714	-0.0003337299999999	1.1137571289999997e-07	2.9889619779599995e-05	-0.00119008	-0.000497696	2.477013084160001e-07	1.4162904064e-06	0.000460958	-0.000267852	7.1744693904e-08	2.12482277764e-07	0.0	0.0	0.0
3971.5233567785335	-5.31559010378578	28.25549815146532	15772997.773437431	11155.14944218184	3.464325250952242	124437359.07740983	12.00154944438532	3820.870304592468	2.361940515500009	5.578762998760451	14599049.88451654	4264.952822209321	8256.224792640154	1.137717	40.81773	0.2524472	0.14327	-0.1804042239	0.1357824532	-0.0803853703	-0.2181979249	-0.141311736	0.2037381629	0.0805833146	0.0920346048	-0.0573216355	-0.0662913537	0.0316897454	0.1989591684	-0.0660274971	0.2104525348	0.0232411015	0.2014779662	-0.0529069375	-0.0548132561	-0.0452249619	-0.0116674755	-0.0453715769	0.0372593304	-0.1674247134	-0.0880798898	-0.15120274	-0.0429038975	0.0151850695	-0.0652213909	-0.1235106334	0.0750293411	0.0688272889	-0.0500287401	-0.148761213	-0.0596605081	-0.0025833706	-0.1904926811	-0.0366156114	0.004934215	0.0590097448	0.2114579593	-0.0144655557	-0.082457077	-0.0672135553	-0.0732777787	-0.0419695559	0.2481976732	-0.0204927274	0.0646938067	-0.0120332537	0.1244756447	0.0934929624	-0.0054261099	0.0666384142	-0.0545811247	0.1147391104	0.0653916793	-0.0396132935	0.1352042542	-0.1544423449	-0.063061678	-0.0592554444	0.0221676958	0.0239750236	0.034811971	-0.0666898438	0.0317656773	0.1846833819	-0.0939427882	0.0029407966	0.0966082849	-0.0657303034	-0.007804968	-0.2528136063	0.0119251532	0.1449607887	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	0.0689444	0.0089565	0.00475333029136	8.02188922500001e-05	0.032679	-0.0130214999999999	0.0010679170409999	0.0001695594622499	0.122523	-0.1162549999999999	0.0135152250249999	0.015011885529	-0.00403351	0.00143363	2.0552949769e-06	1.6269202920099997e-05	-0.000540602	0.000649478	4.21821672484e-07	2.922505224040001e-07	0.000259782	-0.0002011759999999	4.0471782975999984e-08	6.748668752400002e-08	0.0	0.0	0.0
3972.704537589695	1.1811808111615392	1.3951881086562317	15782381.342985751	11147.492486260497	-7.656955921343979	124266588.73123422	58.62897398140462	3817.235818922477	-3.634485669991136	13.209486085370918	14571289.297264753	4267.258199277557	8251.216937421459	1.005544	36.075783	0.0857999899999999	0.0464989	-0.1338996479	0.0924597311	-0.1017296198	-0.0978019817	-0.1105009517	0.1494412884	0.0076710145	0.0768815438	-0.0078904254	-0.0856891868	0.1109055323	0.0856931612	-0.0234552047	0.0520667936	0.1475918708	0.1525472058	-0.0368151634	0.0412994789	-0.0617079183	0.1360482643	0.0194347877	0.0083450097	-0.0304074677	-0.0711160837	0.0707300362	0.0267180297	0.0250967044	-0.0314460034	0.015903862	-0.0914980857	-0.2636507218	-0.1805915864	-0.0825575755	0.0202573218	-0.0405452878	-0.0198701631	-0.0031615388	0.0734220409	0.1489989032	-0.0530198929	-0.0757022375	0.1942395946	0.1841879357	0.0933264729	0.0086729053	0.1917739649	0.0706160524	-0.0352226444	0.0207914296	0.1729812246	-0.0335041694	-0.0502155286	-0.1551373448	-0.0226757951	0.0367586001	0.0594352381	-0.0886640734	0.1486242465	0.0387071883	0.0819627836	0.0149074868	0.0257352358	0.0754926198	0.1865192197	0.101303305	-0.0781303757	0.0415668085	-0.034869403	0.0488715715	0.034959342	-0.003963919	-0.1625910884	0.0307765622	-0.1964609628	-0.1167244204	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	0.0482155	-0.0207289	0.00232473444025	0.00042968729521	0.0701487	0.0374696999999999	0.0049208401116899	0.0014039784180899	0.126841	0.004318	1.864512400000002e-05	0.016088639281	-0.00392113	0.0001123799999999	1.2629264399999907e-08	1.5375260476900002e-05	-0.000348389	0.000192213	3.694583736900002e-08	1.21374895321e-07	9.87072e-05	-0.0001610748	2.5945091195040004e-08	9.74311133184e-09	0.0	0.0	0.0
3971.7482303172233	-0.956307272471804	0.9145235993824612	15774784.005027996	11143.078585281824	-4.413900978672245	124168200.3577664	19.48252184952381	3811.407794450969	-5.828024471507888	33.9658692404948	14526829.3756016	4250.794008185358	8228.628497284883	1.206147	43.272781	0.09959004	0.0466869	-0.0584905297	-0.0616479868	0.0548496851	-0.0805129871	-0.0330681032	0.0498874974	-0.0028204703	-0.0310095087	0.0084156165	0.0444744954	0.1741590868	-0.0477586684	0.0213179421	-0.1031345601	0.1070902102	0.0825247335	-0.0902476127	0.0659977102	0.0135498351	0.0619864286	-0.147541845	0.0652893243	0.2144329365	0.1777964006	0.0811725049	-0.0290862687	-0.0151236021	0.2072795317	-0.1151996878	-0.1519359213	-0.0356141514	0.0261737161	-0.1553982161	0.1082347755	-0.0607929933	-0.0239339496	0.1548463903	0.0181541988	-0.0366785179	-0.1844464242	0.0290368031	0.0545977325	0.0232498724	0.101182065	0.0007797658	-0.0307070573	-0.0108955373	0.0427166327	-0.1239285602	0.1705331293	-0.0802267162	0.0684591529	-0.0331992468	-0.0173734222	-0.244225571	0.0940657336	0.0362931502	-0.0562108675	0.107491082	0.0665153822	0.1518046675	-0.0445575698	-0.1138948477	0.2189572338	-0.1050907203	0.0384923256	-0.0554752923	-0.0810399251	0.1226219454	0.1073150982	0.0146676561	-0.0243215542	0.2985167456	-0.0357945651	0.0645185927	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	0.0698887	0.0216731999999999	0.0048844303876899	0.0004697275982399	0.064911	-0.0052376999999999	0.004213437921	2.7433501289999975e-05	0.139636	0.012795	0.000163712025	0.019498212496	-0.00442469	-0.00050356	2.535726736000001e-07	1.95778815961e-05	0.000184659	0.0005330479999999	2.84140170304e-07	3.4098946281e-08	0.000259782	0.0001610748	2.5945091195040004e-08	6.748668752400002e-08	0.0	0.0	0.0
3960.652218263346	-11.096012053877075	123.12148349978536	15686765.994034365	11118.06472412589	-25.013861155934137	123611363.2098525	625.6932499283507	3805.560939414828	-5.846855036140823	34.18571381364531	14482294.06359987	4243.037925783752	8123.447559327118	1.260806	45.233799	0.1571425149999999	0.0776468	0.1799793449	0.0210222082	-0.087843987	0.0495338549	0.0155865233	-0.0995729772	-0.0471894797	0.0768087304	0.0813960777	-0.0272811087	0.0911395991	-0.1198492594	0.0697815466	-0.0079249762	0.0099107207	0.0207214296	-0.0527822498	0.0972636778	0.006790352	0.0770234262	-0.1034552658	0.0340947246	0.090103251	0.0022492924	0.0514487934	0.0713858092	-0.1193662424	0.0088370238	0.1944756393	0.2704603534	-0.0996258484	0.0916971561	-0.0322423623	-0.075644889	-0.1350944017	0.0391334838	9.35982e-05	-0.0686706952	-0.0095522613	0.0216448965	-0.1243066523	-0.1886320852	-0.1427295453	0.0728038266	0.0616241698	-0.055921632	0.0357173959	0.0003460255	-0.0604809359	0.0221751387	0.0009384503	0.0263491439	-0.0826047859	0.1263543747	-0.1225308557	0.0114000657	-0.0087693083	0.1115014681	0.0886230019	0.1570984072	0.0228105523	-0.03392253	0.2378181119	-0.0895594316	-0.1696744032	-0.1069573388	-0.1287334561	0.0908877006	-0.0443856985	-0.0308147578	0.1524690126	-0.0034536831	0.0266514453	0.0654971647	-0.1157875903	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	0.0367337	-0.033155	0.00134936471569	0.0010992540249999	0.00573546	-0.05917554	3.289550141160001e-05	0.0035017445342916	0.174059	0.0344229999999999	0.0011849429289999	0.0302965354809999	-0.00420156	0.00022313	4.9786996900000094e-08	1.76531064336e-05	0.000383831	0.000199172	3.9669485584e-08	1.47326236561e-07	7.43045e-05	-0.0001854775	3.440190300625e-08	5.521158720250001e-09	0.0	0.0	0.0
3957.6007556175055	-3.051462645840729	9.311424278961304	15662603.74086425	11117.44493345849	-0.6197906674005935	123597581.84848183	0.3841404713968731	3805.761997641215	0.2010582263869764	0.0404244103978766	14483824.382690052	4245.325722068185	8160.696350499826	1.07366	38.519577	0.128881215	0.0583403	0.0535377323	-0.0350523873	-0.0442373376	0.0622030851	0.0203106067	-0.0430249884	0.0209733568	0.0071779842	0.1172206384	-0.0761299966	-0.1219166897	-0.1607956862	0.0813942521	-0.0042246643	-0.123967708	0.0441111454	0.0260516145	-0.0272398475	0.1554189191	0.0836426517	0.0514457606	-0.0167618601	0.0518242447	-0.0588452056	-0.1623202378	-0.1217170868	-0.12124774	0.0309118671	0.2183853707	0.1392688389	0.049096184	0.1158348202	0.0581799819	0.0253718085	0.0442201851	0.1118649342	0.0744664265	-0.1918168211	0.0301651825	-0.2325118302	0.1432353728	-0.1039182389	0.0349548568	-0.0613948126	0.048760764	-0.0690883493	-0.0744654339	0.0051788906	0.1005765091	0.0059023051	0.100484274	0.0021938514	-0.0171234895	0.1130560742	-0.1389641452	-0.1432990618	-0.0011665704	0.0294397087	-0.0368941742	-0.1027501128	0.0178352418	0.0296980629	0.0705660841	-0.3868986821	-0.0785833206	-0.0325464512	-0.078905876	0.0760761108	0.0639475732	-0.0183065587	-0.1448095733	-0.0517349106	0.2180494094	0.1310771741	-0.0384065161	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	0.0117292	-0.0250045	0.00013757413264	0.0006252250202499	0.0218986	0.01616314	0.00047954868196	0.0002612470946595	0.199927	0.025868	0.000669153424	0.039970805329	-0.00497241	-0.00077085	5.942097225e-07	2.47248612081e-05	0.000171148	-0.000212683	4.5234058489e-08	2.9291637904000004e-08	-0.000179074	-0.0002533785	6.420066426225001e-08	3.206749747599999e-08	0.0	0.0	0.0
3968.3892726472927	10.788517029787272	116.39209970201	15748113.41926211	11127.211209040492	9.76627558200198	123814829.29059637	95.38013874360811	3809.497488206075	3.7354905648599015	13.953889760157344	14512271.112648396	4244.297637919904	8183.322045141413	0.991141	35.559063	0.0502508799999999	0.0258376	-0.021002739	-0.0768260205	0.149201586	0.0841435879	0.02494138	-0.0746374034	-0.0503296269	-0.107164387	-0.0033211965	0.0219754426	-0.0505211466	0.0341490868	0.0364482032	-0.1163772946	-0.1146541861	-0.2714339983	-0.0498381025	-0.0589924399	-0.0472234655	-0.1122924095	-0.0421812006	0.1082198808	-0.0445184253	0.1392588418	-0.0480749533	-0.0066708742	0.1810816814	0.1692812933	0.1105500011	-0.0331548555	0.0930645304	0.0264657209	0.086912046	-0.0010169985	0.2064197487	-0.1579959724	0.0565535887	0.0881990137	0.0389004416	-0.0458934605	-0.0197247888	0.1303325625	-0.0515566572	0.0318134962	0.0267149627	-0.1287164908	-0.0509953251	-0.0197241722	0.0265756101	-0.1820085421	-0.1074549895	0.1586871465	0.1085161004	-0.0822235773	-0.0169804302	0.0149664414	-0.0729527054	-0.2121258606	-0.0343889971	0.0756080178	0.1911379928	-0.06926487	-0.1477608302	-0.1228045958	0.1427396639	-0.06966516	0.2374602929	-0.0102467062	-0.1538734056	0.0676139221	0.0252619293	0.1203263058	0.0338042073	-0.0675680027	-0.027485263	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	0.00414322	-0.00758598	1.7166271968400005e-05	5.75470925604e-05	0.0233998	0.0015011999999999	0.0005475506400399	2.253601439999993e-06	0.216106	0.016179	0.000261760041	0.046701803236	-0.00523486	-0.00026245	6.88800025e-08	2.74037592196e-05	0.000378052	0.0002069039999999	4.2809265215999984e-08	1.42923314704e-07	-0.000148734	3.0339999999999984e-05	9.205155999999992e-10	2.2121802756e-08	0.0	0.0	0.0
3972.8003864191032	4.411113771810506	19.457924707856304	15783142.910331776	11138.509020312596	11.29781127210481	124066383.19558509	127.64053954009847	3816.803434351171	7.3059461450957315	53.37684907503918	14567988.456474893	4257.297530160204	8145.036865198889	1.045794	37.519829	0.0965129399999999	0.0493054	0.0380451339	-0.0579438408	-0.037613834	0.1258186358	0.0196207017	-0.0197965873	-0.0381198533	-0.0333260503	0.0643985087	-0.0322839167	-0.0324695816	-0.2138849258	0.0033887385	0.0480585776	0.040919654	-0.0909673891	-0.022713439	-0.0394843972	-0.0570141117	-0.0643202245	0.0322677188	-0.1334353003	-0.0174811209	-0.0940923028	0.0944232985	0.095662398	0.1765502085	-0.0399047769	0.0971279041	-0.0054798499	0.0704173745	-0.0115873097	0.3457398108	-0.123184484	-0.1531960526	0.0601570363	-0.0634246545	-0.0510143162	0.1142347725	0.1033381711	0.0422567276	-0.02985966	0.1953251384	0.1131334312	-0.0030721645	0.0194885426	0.0317858375	-0.0627672643	-0.0051227474	-0.0633248536	-0.0416127247	0.0143149584	0.0431712177	0.0678229838	0.0898826173	-0.0703168717	-0.1081142484	-0.0401834461	0.0669463951	0.0914506618	-0.1262436763	0.0774811287	-0.0911678877	-0.0309845913	0.0116539615	0.0533216281	-0.0265144365	0.2152091475	-0.1890209145	-0.340379898	0.0340343658	-0.0270189177	-0.1322870805	-0.0269199013	-0.157834884	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	0.0177262	0.01358298	0.00031421816644	0.0001844973456804	-0.00314491	-0.02654471	9.8904589081e-06	0.000704621628984	0.177217	-0.0388889999999999	0.0015123543209999	0.031405865089	-0.00529035	-5.549000000000005e-05	3.079140100000006e-09	2.79878031225e-05	0.000568528	0.000190476	3.6281106576000006e-08	3.23224086784e-07	-0.000252693	-0.000103959	1.0807473681000005e-08	6.385375224900001e-08	0.0	0.0	0.0
3977.641172996219	4.840786577115978	23.433214685186226	15821629.301114738	11149.071593039162	10.562572726565122	124301797.3867128	111.56794260397736	3818.08430883204	1.280874480868988	1.6406394357413996	14577767.789349437	4253.446884165049	8163.519757789789	0.940264	33.733723	0.0691745349999999	0.0329839	0.0625587605	-0.0488533493	-0.0039806255	0.1134185861	0.0810386002	-0.0586190234	-0.0220066785	-0.0205201889	0.0517454617	0.0511649258	-0.0490547427	-0.1098436534	-0.0296596172	0.0015286689	-0.1880998462	0.0717552998	0.1594830159	0.0341473374	0.1284566358	0.1070348351	0.0692165452	0.0741092504	-0.1687685696	0.0666417771	0.0333314258	0.1113716151	-0.0257743496	0.0793073048	-0.1955943099	-0.0815039541	-0.0714784333	0.1363764685	0.1789650644	-0.1256295503	0.0975340196	-0.0537271378	0.0975075345	-0.050311392	-0.0825382696	0.001735159	-0.122817361	-0.0196748021	-0.0925777121	-0.083302914	-0.0233840151	-0.07746227	-0.0372916692	-0.0866224874	0.0710678678	-0.0439449101	0.2297439238	-0.0541851194	-0.0715417686	0.0176061605	0.006883828	0.0447789454	0.0001411605	-0.0271523449	-0.0630430342	-0.0652767249	0.1583826355	-0.1331849273	0.094546764	0.0989540592	0.0973478701	0.2066061693	-0.0293060822	0.1458028913	-0.0810827743	-0.008410313	-0.1089503848	0.2180014207	-0.0096913427	-0.0894555524	-0.0059955396	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	-0.00447958	-0.02220578	2.00666369764e-05	0.0004930966654084	-0.00323261	-8.770000000000002e-05	1.04497674121e-05	7.691290000000002e-09	0.19693	0.0197129999999999	0.0003886023689999	0.0387814249	-0.005484	-0.00019365	3.750032250000003e-08	3.0074256e-05	0.000381794	-0.0001867339999999	3.4869586755999995e-08	1.45766658436e-07	-8.97159e-05	0.0001629771	2.656153512441e-08	8.04894271281e-09	0.0	0.0	0.0
