global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
5357.7293941789085	16.074645377962952	28705264.261248693	258.3942240272657	10491.500576657578	1.6222524304412218	2.631702948072451	110071584.35000628	5091.510679918159	-10.964105157062477	120.211601895124	25923481.00372068	5154.480467092451	7298.541524370205	1.163483	43.88052	0.21272296	0.134049	-0.0672671161	0.1052687846	0.0296704604	-0.2340835702	0.1254018139	-0.0213662887	0.177186008	-0.0546850524	-0.1222905642	-0.1419225912	0.1397336575	0.1154964134	0.0761923353	0.0108150284	0.0663183126	-0.1054252275	-0.0897942865	-0.0727072565	-0.1219284816	0.0024854095	-0.1785533198	-0.0252397334	0.106505969	0.0442715415	0.0302979752	-0.023574676	0.0453845555	0.0245094123	-0.0119802189	-0.0271301492	-0.1712631764	-0.1336314974	-0.0741566061	-0.1822597622	-0.0854015971	0.0552893533	0.1096756252	-0.0069680229	-0.1552802679	0.105487017	-0.0799170107	-0.0037544655	-0.0460895954	0.0552837225	0.1588630254	-0.0602553721	-0.017252833	0.0327036074	0.132027714	-0.067467934	-0.1757618973	0.1239492748	0.1724919341	-0.068680498	-0.1098242074	-0.0173159384	0.0743183689	0.0408897383	-0.2185332871	0.2246399477	0.0604508119	-0.1210716762	-0.1786967659	-0.0712542315	-0.0105870238	-0.0674470105	-0.0750739126	0.0342324991	0.0809457147	0.0236947875	0.0180205586	0.0095703425	0.006555466	0.039738439	-0.0239340998	0.1673586875	0.1347710228	-0.1126605186	-0.013910444	-0.1838342438	0.1003818657	-0.0578123864	0.0094330639	-0.1049198664	-0.1449668027	-0.0943120217	-0.0273470277	-0.0083389764	-0.1604615316	0.102901005	-0.0672378096	0.067339832	-0.0782265531	0.1111991816	0.0418329439	-0.1214863565	-0.2403222058	-0.0842517779	-0.1014107638	-0.0117028719	0.0638282092	-0.0815023289	0.0290614855	-0.0326408944	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	0.0375138	-0.0051994	0.00140728519044	2.703376036e-05	0.0872278999999999	0.0435292999999999	0.0018947999584899	0.0076087065384099	0.0327959	0.0219394	0.00048133727236	0.00107557105681	0.00650052	0.00251289	4.22567602704e-05	6.314616152100001e-06	0.000527259	0.0002095229999999	2.78002053081e-07	4.389988752899999e-08	9.06208e-05	-0.0001186841999999	8.21212939264e-09	1.4085939329639996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5389.105228110972	31.37583393206387	29042455.15965301	984.4429549324506	10506.278414508672	14.777837851093864	218.3844915532225	110381886.12317084	5097.864966924232	6.354287006072809	40.37696335554575	25988227.220993403	5162.136093630104	7386.363289294947	1.501676	56.635391	0.7696989100000001	0.503693	0.0096345596	-0.1393928958	0.1514550231	-0.0914151046	-0.0794848477	-0.0881377539	0.1117868932	0.1405689199	-0.023313361	-0.0477417573	0.0504356184	0.0609693433	-0.2167344176	-0.1256817396	0.013833779	-0.1360048516	-0.2909960878	0.04383329	0.0934833405	0.1489960109	0.0829726549	0.0590924051	0.0532512841	0.0584210735	-0.0798737469	-0.0979372709	0.0699416738	-0.1626701141	-0.0220230548	-0.1656316567	0.0920788222	-0.0123034295	-0.0936865431	0.1071748924	-0.1298612837	-0.0695273636	0.0196433993	-0.2123517288	-0.0143865787	0.0030307564	0.0014013284	-0.0160089694	-0.155316383	0.08321131	-0.0146222812	0.0553335507	-0.0238055437	0.0738901879	-0.0314468243	0.078519804	0.0518225447	-0.0036748334	0.0423164268	0.0459629176	-0.1008315438	-0.0316142896	-0.0949857099	0.0066313226	0.0847929591	0.1007301155	0.0744554519	-0.2142438065	0.0891736066	0.1219655182	0.2289605739	-0.0264683676	0.0140976883	-0.1066290092	-0.0018738112	0.0865330106	0.0994530492	-0.0382313515	0.0654209506	-0.0507848976	0.2591266993	-0.0033231911	-0.1110417551	0.0003115584	-0.1258405971	-0.0749530389	-0.0770733364	-0.1734856505	-0.0625233567	-0.0847678169	0.0694830663	0.0411418853	0.0768179883	0.1551955193	0.0658697885	0.0541256064	0.0118874153	0.033889165	-0.0603929563	-0.0909749039	0.0587786801	0.0578665931	-0.0410948542	0.0122593087	-0.0273096846	-0.0864445365	0.016582409	0.0713036565	-0.044629409	-0.0544940942	0.0918407451	0.0119710786	-0.0741129243	-0.1217239831	-0.106146603	0.0	0.0221816	-0.0153322	0.0004920233785599	0.00023507635684	0.388948	0.3017201000000001	0.09103501874401	0.151280546704	-0.0153786	-0.0481745	0.00232078245025	0.0002365013379599	0.0141321	0.00763158	0.0001997162504099	5.82410132964e-05	0.000934964	0.000407705	8.74157681296e-07	1.6622336702500005e-07	0.000140778	5.0157200000000015e-05	1.9818445284000005e-08	2.5157447118400016e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5431.613714652295	42.50848654132278	29502427.545198902	1806.97142803382	10666.392192736414	160.11377822774193	25636.421978362527	113771922.40926832	5105.731145732149	7.866178807917095	61.876769038124	26068490.53249933	5167.318211787255	7525.484143440857	1.32883	50.116562	0.40766246	0.273477	0.0727414219	-0.1261833007	0.1462215543	0.1145411062	-0.1777809965	-0.0712291715	-0.048882778	0.120890611	0.0509436303	-0.0021844569	-0.1701417738	0.0228513957	-0.1620823981	-0.0980358179	-0.072151027	0.042050148	-0.1847998642	-0.0853550834	0.2619023446	0.1494611176	0.0942239502	0.0472180103	0.0573579335	0.0757163862	0.1129729222	-0.028234519	0.0245630678	0.0758225409	0.0743949461	-0.0579359736	-0.0346827262	0.0843928969	-0.0244011329	-0.0716315591	0.0132218784	0.2016816213	-0.0366764605	-0.1025518358	-0.0873045154	-0.0375211961	0.0125707224	-0.1150380685	0.0687271836	-0.2418447091	0.0082024923	0.0210511767	0.0440200833	0.259150007	0.0130123602	0.0222735113	0.0545727776	-0.1017912464	-0.1209147464	-0.026960464	0.0604544135	-0.0778084704	-0.119834033	0.0680487154	0.0034085244	-0.1310843142	0.0224154286	-0.0780020328	0.0693174185	0.2581319382	0.1861639398	-0.085147302	0.0333910858	-0.0342302705	0.1109170468	0.0151910011	0.0008198691	0.0960635826	0.1340365667	-0.0718738383	0.0218397084	0.0397184145	0.0807684069	0.0726131536	0.0128697005	0.0091117373	0.1760624184	-0.0027393605	-0.1462650651	0.0083463244	-0.1522155325	0.0032491929	-0.0742062384	0.0008927064	0.0016386274	-0.1101662972	0.2014887761	-0.1611938072	-0.2172301422	-0.112101303	0.04561568	-0.0432300177	0.0916898466	-0.0240926176	0.0520864527	0.0570854474	-0.0373261828	0.0721643833	-0.1426932124	-0.0928996326	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	-0.0331193	-0.0553009	0.00109688803249	0.00305818954081	0.128596	-0.260352	0.067783163904	0.0165369312159999	-0.0190561	-0.0036775	1.3524006250000002e-05	0.00036313494721	0.013662	-0.0004700999999999	0.000186650244	2.2099400999999937e-07	-0.000134786	-0.00106975	1.8167265796e-08	1.1443650624999998e-06	-8.60132e-05	-0.0002267912	7.3982705742400015e-09	5.143424839744002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5435.842915121605	4.229200469309944	29548388.19787775	17.88613660961145	10624.671435703642	-41.72075703277187	1740.6215673875836	112883643.11665688	5097.661144852121	-8.070000880028601	65.1249142036624	25986149.147735037	5160.20447199563	7570.621277708689	1.226827	46.269531	0.394000597	0.242112	0.0074625392	-0.2639928276	0.0803702325	0.0337638361	-0.2461067201	-0.0463549147	0.0473630712	0.1524192935	0.2271893533	-0.1335123054	-0.1207327666	-0.0086602307	-0.1349837368	-0.0828821919	0.0437717415	0.0496850124	-0.1114653388	-0.122075463	0.1142083327	-0.0377311849	-0.0024454563	-0.26513954	-0.0393840857	-0.0362852715	-0.1120573566	0.0863597387	0.0971894525	-0.0586848039	-0.0806531438	0.0050933038	0.0761931703	-0.1064240703	-0.1248298306	-0.0928787431	0.0210249855	-0.067812783	-0.1462414658	-0.0289289572	-0.0996505952	0.0483118729	0.0226563639	0.1839131537	0.0939278968	0.0503959935	0.0709797863	-0.0529794592	-0.0468709977	0.0192134243	0.0836934472	-0.1460988697	0.0177045564	0.1119936827	-0.0622848889	0.0206340926	0.088134682	0.1350744523	-0.0996512986	-0.1199419433	0.0814590878	-0.0051347778	-0.0373892812	-0.0991533485	-0.0617346081	0.1420438541	-0.0695090925	-0.0917459747	0.2258518868	0.0979079945	-0.0940265747	0.0833806059	-0.0701876987	-0.0869517512	-0.0019404466	0.1390402668	0.0481045192	0.0295599796	0.0473218609	-0.1430817028	-0.0849320136	0.0267895791	-0.0966215914	0.0720110886	-0.1571691638	-0.0572947052	-0.0356929919	-0.0427631627	0.1403674963	-0.1134649617	-0.1219290017	0.0454498364	-0.0222423622	-0.0302293669	-0.0534172326	0.1723697131	-0.0430178808	-0.0487023941	0.0670966573	0.1232395287	0.0250460366	-0.0501183149	-0.087365866	0.0398678976	0.0284388681	0.1660539841	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	0.0378765	0.0709958	0.00143462925225	0.00504040361764	0.0780171999999999	-0.0505788	0.00255821500944	0.0060866834958399	-0.000363293	0.018692807	0.0003494210335392	1.31981803849e-07	0.0180132	0.0043511999999999	0.00032447537424	1.8932941439999997e-05	0.000299869	0.000434655	8.992141716100003e-08	1.8892496902500004e-07	-0.000374822	-0.0002888088	1.4049153168400002e-07	8.341052295744003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5427.678319218021	-8.164595903584086	29459691.936909363	66.66062626882204	10665.93438657771	41.26295087406834	1702.631114835777	113762156.33878084	5114.823358000112	17.16221314799168	294.54156013709843	26161417.983543545	5175.262771349146	7592.661240820696	1.136024	42.844925	0.311783243	0.196978	0.0845950555	-0.1469001079	0.0065108321	-0.0368029043	-0.0886455834	-0.1067521701	-0.041221325	0.1122258728	0.0591760071	-0.0838382403	0.0019850403	0.0048940232	-0.1359150246	-0.0467504841	-0.1168625242	0.0909892148	0.0079648462	0.1262216889	0.0297019038	-0.0486163296	0.0720395777	-0.1681878867	-0.1168862893	-0.1219972305	-0.0532656889	-0.0515796985	-0.0260958341	-0.0632152292	-0.1718648922	0.0141671992	-0.108047679	-0.0234519176	-0.0604665746	-0.1675544353	0.0023770966	-0.2270071362	0.0968072166	-0.007233276	-0.0659452548	0.1264369033	0.0633914219	-0.0352273375	-0.021745491	-0.0575492496	-0.1178175476	0.0262965615	0.0033622086	0.0706494425	-0.0320845288	0.1467341532	-0.1687399438	-0.151612643	-0.0606169784	-0.0069605589	-0.0606822912	0.036739564	0.0991506547	0.1709187308	0.0685631064	-0.1329216115	0.0524090198	-0.0220924078	0.0797799591	-0.0712304318	-0.0594792379	-0.0151850646	0.1756127725	0.0506085547	-0.1031775841	-0.063871848	0.0549699559	-0.0387863037	-0.1122953995	0.1511197051	0.0775238806	0.0932630744	0.1018462138	-0.0333285436	0.0168607861	-0.1064806942	-0.2025482984	-0.1011993746	0.0656990423	0.0871959523	-0.0960935991	-0.1351179062	0.0042242552	0.0770092713	0.0941183582	-0.1525764196	0.016040962	-0.0213667559	0.0726581414	-0.1561931956	-0.0292028039	-0.1834797578	0.0339284149	-0.0886307408	0.0479769604	-0.0590836182	-0.0193091341	-0.1523166469	-0.0280481072	-0.1357499694	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	0.0293972	-0.0084793	0.0008641953678399	7.189852849000003e-05	0.199385	0.1213678000000001	0.01473014287684	0.039754378225	0.0175606	0.017923893	0.0003212659402754	0.0003083746723599	0.0152529	-0.0027603	0.00023265095841	7.6192560900000015e-06	9.58851e-05	-0.0002039839	9.19395240201e-09	4.1609431459210006e-08	-5.88609e-05	0.0003159611	3.4646055488099997e-09	9.983141671321004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5435.867805054395	8.189485836373933	29548658.794026885	67.06767826416926	10625.828634384476	-40.105752193234366	1608.471358985123	112908234.16730504	5110.068073474005	-4.7552845261070615	22.61273092423326	26112795.71553833	5168.718383419921	7570.660476262114	1.204837	45.440193	0.3983117	0.237334	0.0295299249	-0.2229841537	0.0612952656	-0.0123731685	-0.1506441818	0.0721974976	0.0599116166	0.1334071162	0.1400225842	-0.033009026	-0.0365886042	0.0853196809	0.034285208	-0.2379215207	-0.1272698378	0.210202395	0.0179433114	-0.1207801344	-0.1195773063	0.067596699	-0.0934074147	-0.0325569144	-0.1272759868	0.0687410486	0.0928515889	-0.0001228493	0.0053086336	-0.1929162538	0.016445823	0.0957059174	-0.0173221861	0.0744776819	-0.0533648433	0.1169364427	-0.1184605197	0.0248897566	0.0142010608	-0.0693784298	-0.0253896841	0.0625989716	-0.1146893932	-0.0850690362	-0.0868922953	-0.0395687142	-0.1590365963	-0.0082648851	0.1765087513	0.0365230716	0.0702520347	-0.0403142768	-0.1045357424	-0.0520993599	0.0798512232	0.0054621037	-0.0295956766	0.0181806953	0.137815007	-0.204771188	-0.059532402	-0.1953331436	-0.0015693685	0.0066842171	-0.1935216596	-0.0670791996	0.0447225056	0.0103834239	-0.0210001735	0.2201307004	0.0357760048	-0.050949911	-0.0493902728	-0.118213526	3.3112e-06	-0.0590492356	0.0383194633	-0.1024797881	-0.0644406423	0.1332248937	-0.1033278348	-0.1200105186	0.0143179113	-0.0982903175	-0.0024867037	-0.1072953236	0.0394823555	-0.0536691938	-0.0868618006	0.0941795253	0.127518718	-0.0006053405	0.0973735098	-0.0843136829	0.0357180876	0.0939242215	0.0178887282	-0.0749100625	-0.0746204208	-0.1803766674	0.0197897965	0.0576775816	0.1075084196	-0.0947270474	0.0892091352	0.1955862397	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	0.0462313	0.0168341	0.00213733309969	0.00028338692281	-0.0158746	-0.2152596	0.0463366953921599	0.0002520029251599	0.0829572999999999	0.0653966999999999	0.0042767283708899	0.0068819136232899	0.0167771	0.0015241999999999	0.00028147108441	2.32318564e-06	0.000508734	0.0004128489	2.588102827560001e-07	1.7044421423121005e-07	-0.000138238	-7.93771e-05	1.9109744644e-08	6.30072400441e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5431.831136723166	-4.036668331228611	29504789.497875284	16.29469121634398	10676.33830331888	50.509668934404544	2551.226655863152	113984199.56691387	5108.927459222605	-1.1406142514006206	1.301000870498198	26101139.78359874	5169.890869237861	7566.661359138885	1.074985	40.542839	0.1982641400000001	0.120945	0.0810114954	-0.1519127823	0.0595307236	-0.0314047996	-0.1203071859	0.0096415774	-0.0297896934	0.1011672234	0.0517738699	-0.0887338253	-0.0377761007	-0.0066829652	-0.071916862	-0.0950171732	0.0093853889	0.0954946473	-0.0957247717	-0.0193722033	-0.0148787883	0.0483005937	0.0574257547	0.040212582	-0.0770204161	0.0050909166	0.0986885815	-0.0506484333	0.0082366908	0.1463557287	0.1255973048	-0.1568686097	-0.0098271838	-0.0550248946	0.0953348442	-0.1264984791	-0.0540971758	0.0174053284	-0.1231000008	-0.1116778849	0.0648325957	0.056820737	-0.1922507468	0.1623073817	0.0473219701	0.0664992577	0.0405824298	-0.0172190507	0.1632965813	0.0441889908	-0.1113452601	-0.0385636675	0.1123250941	-0.2513462779	0.0563086952	-0.0016189134	0.1144839203	-0.0027385412	-0.0917822634	-0.0093091781	-0.0465514977	-0.0641664787	-0.0523923332	-0.1006432393	-0.0256443833	0.0139562904	0.1053473971	0.0749104152	-0.014231191	0.0540547445	0.0360120163	-0.0863488359	0.0294096279	0.167663139	0.0851419551	-0.0781857716	0.0571791009	0.0432981373	0.0931482355	-0.1113459241	0.159939321	-0.0437739888	0.0299306366	-0.0313957807	-0.099993388	-0.0546776664	0.2497751202	-0.0553408596	0.0524347547	-0.1471745091	-0.0299151561	0.1304895156	0.0701789459	-0.1467073724	-0.005079085	-0.0709045835	-0.0951101577	0.1084016822	0.0794060408	-0.1469413441	0.1515859373	0.0672895326	-0.0538631361	0.1467154779	-0.0728583302	0.0059179527	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	0.0272942	-0.0189371	0.00074497335364	0.00035861375641	0.0968654	0.11274	0.0127103076	0.00938290571716	0.105046	0.0220887000000001	0.00048791066769	0.011034662116	0.0168492	7.210000000000202e-05	0.00028389554064	5.1984100000002925e-09	-7.40138e-05	-0.0005827478	5.47804259044e-09	3.3959499840484004e-07	-0.000373357	-0.000235119	1.39395449449e-07	5.5280944161e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5424.365333613235	-7.465803109931585	29423739.27250502	55.73821607626412	10659.40068337871	-16.937619940170407	286.8829692376582	113622822.9288145	5096.44920697106	-12.47825225154429	155.70677925317017	25973794.51923595	5156.279157563682	7604.131717516419	1.099774	41.477745	0.3461765200000001	0.217444	0.1315436497	-0.0685113189	-0.0038477077	-0.0115094549	-0.0684031557	-0.1264034052	-0.0503606637	0.0816274893	0.0386720314	-0.1501833871	0.0285557632	-0.07841583	-0.0738416505	0.012567822	0.0193585854	0.1278964772	-0.0301923221	0.0326195587	-0.1148032175	-0.0078174161	-0.0066478723	0.0655731522	-0.0643664049	0.0899889571	0.0273181824	-0.107026523	-0.0462146535	-0.0511068217	0.0069855201	0.0345118791	0.0922577972	-0.0775059829	-0.0707097762	0.1452460359	-0.1145714213	-0.0450971156	0.0563273203	0.0397226772	0.1506427421	-0.1138510633	0.146169038	-0.0648778533	0.088769452	0.0337201912	0.1699159483	-0.1132371621	-0.0760956092	0.0284403131	0.0329889985	0.0202722508	0.1339986862	0.0005845274	-0.0222017513	0.1446275143	-0.0347784976	-0.0519972261	0.0461001075	0.0415315512	-0.0951600948	-0.0867668251	-0.0849165561	-0.0283539863	-0.0027010471	-0.0708037634	0.0196854082	0.1151963663	-0.0504302699	0.0836485231	0.0392825502	0.0036903165	0.0686137001	0.0371712495	-0.0153023931	-0.1265485926	0.0073373911	-0.0899530174	-0.1769898913	-0.0401446103	-0.1972462965	-0.0817600165	-0.0737536457	0.0820291652	0.0438159459	0.1471806223	-0.0833127097	0.1074888798	-0.0390140032	-0.0666999362	-0.089741166	0.0340232992	-0.1251082583	0.0241130846	-0.0338962531	-0.0631917101	0.110227112	0.1331758468	0.0076808657	0.0345932357	0.0697868738	-0.1223637959	0.1139330242	-0.0114934132	-0.0075255334	-0.0176857004	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	-0.00716756	-0.03446176	5.13739163536e-05	0.0011876129022976	0.0792714999999999	-0.0175939000000001	0.00030954531721	0.0062839707122499	0.14747	0.0424239999999999	0.0017997957759999	0.0217474008999999	0.0131684	-0.0036808	0.00017340675856	1.354828864000001e-05	-0.000883223	-0.0008092092	7.80082867729e-07	6.5481952936464e-07	-0.000917285	-0.000543928	8.41411771225e-07	2.95857669184e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5423.279526880045	-1.0858067331901111	29411960.82667624	1.1789762618409811	10671.907609413547	12.506926034837306	156.42319884089122	113889612.02385876	5099.995090820323	3.5458838492622817	12.573292272459096	26009949.926391397	5159.008640828774	7534.516527758533	1.057847	39.896496	0.0918944099999999	0.0399328	0.1487668263	-0.0381605208	0.0941025382	-0.0549054288	-0.0364378003	0.0857919135	-0.0418162563	0.047092945	-0.006258236	-0.0590588257	-0.0474016095	0.0405431095	0.0117417734	-0.2161393447	0.0884796627	0.2571477321	0.0501965848	-0.0786375444	-0.073623954	-0.0263635446	0.0823743167	0.0234960323	-0.0150363248	-0.0132067364	0.0289116742	0.0533690205	-0.0490515817	0.0667372684	0.1207478535	0.1264568233	-0.0339285218	0.0831732922	-0.036692431	-0.021857347	-0.1031228393	-0.0776890805	0.114322546	0.1441678096	-0.1595696892	0.0293569398	0.0410123635	-0.1175524536	0.0148135424	-0.0416976699	-0.1282635888	-0.0914663014	-0.0870302626	-0.1491394476	0.0512228382	0.0929142779	0.035039586	-0.0780134201	0.0530513315	-0.1003026881	0.0774094446	-0.1185832708	-0.0874342662	0.087297913	0.0372060427	-0.1496796247	-0.2106778835	0.0108281893	-0.1397019257	-0.023102182	-0.0208602536	0.1002528822	0.017219	0.0021344443	-0.0094054754	-0.0098984829	-0.0320860717	0.0433927791	0.0164472633	-0.0381895163	-0.10790496	-0.084819281	0.1636607181	0.0684484789	-0.0045464167	-0.0865373663	-0.0677978295	0.076385744	0.1640764361	-0.0935941746	-0.1658491833	-0.0456494093	-0.0467087125	0.0660145895	0.1039532375	-0.0872904558	-0.0776008584	-0.0143802217	0.1366105446	0.0140684754	0.1012268634	0.0186516119	0.0952199777	-0.037567702	-0.0309596819	0.1226764938	-0.0204357937	0.133121108	0.0018245707	-0.1320118349	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	0.0173879	0.02455546	0.00030233906641	0.0006029706158116	0.0862005	0.0069290000000001	4.801104100000141e-05	0.0074305262002499	0.171892	0.024422	0.000596434084	0.0295468596639999	0.0133561	0.0001876999999999	0.0001783854072099	3.5231289999999616e-08	-0.000482519	0.000400704	2.32824585361e-07	1.6056369561600007e-07	-0.00104864	-0.000131355	1.0996458496e-06	1.7254136025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5431.819023430259	8.539496550214608	29504657.90329885	72.92300133112718	10674.20992745705	2.3023180435029644	5.300668373439318	113938757.57542264	5102.3600470622905	2.364956241967775	5.5930180264223415	26034078.0498575	5161.114116649886	7580.792437648267	1.021238	38.515781	0.194123232	0.122248	0.1916464225	0.0397540557	0.0287078463	0.0218238593	0.0033141342	-0.0680427117	-0.1310877924	0.0283480254	-0.0884008446	-0.0577050472	0.0001332786	-0.0748564117	-0.0180508374	-0.0393452584	0.0696370621	0.2233694358	-0.0656091701	0.1093600223	0.0229189992	-0.0718437968	0.0552218535	0.0174681359	0.0102160927	0.086313853	0.0576221136	-0.1457086948	-0.025885144	-0.0247034629	0.0954442962	-0.1081025799	0.0829434553	0.0398507967	0.0254476542	0.086203268	0.0205001545	0.1522255142	0.1816610785	0.052039516	0.1112102328	0.0664024634	-0.0769033578	-0.0050312519	-0.1988488245	0.0228995218	-0.0465623624	-0.170357846	-0.014565698	-0.0647427543	0.0433922769	-0.0586066944	-0.0015015116	0.0992876131	0.0460500689	-0.1000019324	0.0366105764	0.1273561457	-0.1234992938	-0.0806724755	0.007536187	-0.135204496	-0.1795932521	-0.1114768769	0.0766805664	-0.0609992369	-0.0502445009	0.0469785013	0.0297107494	0.018322338	0.0807639827	0.0076665511	0.1118889473	0.1132845753	0.0544194102	-0.1443847826	0.1223671252	-0.0670518587	-0.0154943669	0.0223940657	-0.0320935346	0.0565707835	0.1732695072	-0.1067258801	0.1507661704	0.004842587	0.0980264717	-0.0326699355	-0.1254093893	0.105629746	-0.0917830544	0.0142149183	-0.1253609473	-0.0424439661	0.0502544842	0.1422817501	0.0469886683	0.038515488	-0.0168869188	0.020098466	-0.1082140583	0.0524926254	-0.0924095636	0.0685635189	0.2169568375	0.0965789054	0.0741129243	-0.0354671963	-0.1164974652	-0.1037513516	-0.0074890309	0.0	-0.000246832	-0.017634732	6.0926036224e-08	0.0003109837727118	0.193139	0.1069385	0.01143584278225	0.037302673321	0.16882	-0.0030719999999999	9.437183999999949e-06	0.0285001924	0.0124032	-0.0009528999999999	0.00015383937024	9.080184099999992e-07	-0.000482519	0.0	2.32824585361e-07	0.0	-0.0014253	-0.00037666	2.03148009e-06	1.4187275560000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
