global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
6211.787659279358	n/a	n/a	38586305.923975326	14943.410764717908	n/a	n/a	223305525.28308704	5571.453846736304	n/a	n/a	31041097.966312755	5979.65405950172	9425.921321310592	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0324587	n/a	0.00105356720569	n/a	-0.0054162	n/a	n/a	2.9335222440000003e-05	0.00324889	n/a	1.05552862321e-05	n/a	0.000158019	n/a	n/a	2.4970004361e-08	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0
6134.819609908551	-76.96804937080742	5924.0806239470485	37636011.64611851	14633.068067149065	-310.3426975688435	96312.58993430668	214126681.05781767	5529.112569039226	-42.3412776970772	1792.783797021007	30571085.80110756	5929.56092807408	9263.12785521826	1.258704	47.370663	0.11022121	0.0636709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0424327	0.0099739999999999	0.0018005340292899	9.948067599999992e-05	-0.0584789	-0.0530627	0.0028156501312899	0.00341978174521	0.0344381	0.03118921	0.00118598273161	0.000972766820424	0.00026072	0.0001027009999999	1.0547495400999998e-08	6.79749184e-08	-0.000217205	-0.000217205	4.7178012025e-08	4.7178012025e-08	0.0	0.0	0.0	0.0	0.0	0.0
6111.790031977425	-23.02957793112546	530.3614596857808	37353977.39497862	14494.45371354911	-138.61435359995448	19213.939023933213	210089188.4542176	5521.106631097884	-8.005937941342381	64.09504232062548	30482618.431953028	5915.888233459689	9186.698062943864	0.998091	37.562641	0.0982381399999999	0.0585266	-0.1101894688	0.0757290377	-0.0100032836	0.0585334131	-0.0015044688	0.123198267	-0.0881862812	0.0849207721	-0.1869412084	0.0475352973	-0.0763076423	0.0669920926	0.0171407446	-0.1150299384	0.1041634389	-0.1232747878	0.1176307528	-0.0428566092	0.1361092543	0.0223935988	-0.0391258877	0.083600455	0.0955156881	-0.0101158493	0.0648759813	-0.057381453	0.0363336938	-0.0406843444	0.1491350168	-0.1796118268	0.2945132181	-0.05895761	0.0527765391	-0.0307336204	0.1309706283	-0.249086619	0.0276625981	-0.04472593	-0.0087865878	0.0669297369	-0.1220345948	-0.0210527495	-0.1173852686	0.0588340095	-0.0647469565	-0.1328999968	0.0857241521	0.0345110052	-0.0510477234	-0.1108057445	0.1100571367	0.04099285	0.0118138129	0.0371560995	-0.0366113725	-0.1034285483	0.0731098975	0.0035147479	0.0475595469	-0.169874408	-0.1211556673	0.0928911239	0.1518080198	-0.1088518041	-0.0492939651	-0.0303406543	-0.0800622103	0.0694591752	-0.039576574	0.0918629831	-0.1347904832	0.0499221145	0.08079145	-0.094311504	0.0321774555	-0.1472447114	0.0023290159	-0.1397171121	0.2153164197	-0.1975814701	0.1028015703	-0.1580991874	0.0581532724	-0.0099524017	0.2434560428	-0.0466879011	0.088144103	-0.0479233405	-0.043884047	0.0024122171	0.0334050416	-0.0909562132	-0.0672336686	0.0279312434	0.0107106323	0.0264212968	0.1210590405	-0.0994511796	0.0559380705	0.0499134457	0.0603377714	-0.1455408873	-0.1165273356	0.1185028237	-0.1798920975	-0.0254730483	-0.0160595359	-0.0039139815	0.1523671136	-0.0033494511	-0.0123971448	-0.0777813879	-0.0762755574	0.0479965259	0.0788118256	0.1245053304	0.124477639	0.1244314912	0.1243668939	0.1242838566	0.0	0.0	0.0340979	-0.0083347999999999	0.00116266678441	6.946889103999994e-05	-0.00329851	0.05518039	0.0030448754405521	1.08801682201e-05	0.0242312	-0.0102068999999999	0.00058715105344	0.0001041808076099	0.000391488	0.000130768	1.7100269824000004e-08	1.53262854144e-07	-0.0	0.000217205	4.7178012025e-08	0.0	0.000142348	0.000142348	2.0262953104000005e-08	2.0262953104000005e-08	0.0	0.0
6128.191431425727	16.401399448302072	269.00590386276355	37554730.2201997	14407.485821461773	-86.96789208733753	7563.414254114786	207575647.695622	5527.498558175426	6.391927077542277	40.85673176461816	30553240.310631417	5897.146123413707	9046.141540125824	1.393126	52.429546	0.32817771	0.20025	0.0754361562	-0.0330231291	-0.1875134012	0.0907271527	0.16831892	-0.2745437963	0.1155794896	0.1473605405	0.4468772566	0.1743593846	0.1604214839	0.0980536255	0.0566929747	-0.0601716265	-0.0738018577	-0.2019150314	-0.2248741468	0.0539878169	0.1267213853	-0.0897285783	0.2548335136	-0.1070443731	-0.1322037643	0.1993469084	0.0858594758	0.0948735012	-0.0242229527	-0.0630754194	0.0753919452	0.0632806296	0.0222207877	0.0925719406	0.0685300042	0.0293704251	-0.001939309	-0.0029418661	-0.0498529152	0.0979965369	0.1051371994	0.1395771302	-0.0355020225	-0.0719050598	-0.0196321974	-0.0346354672	-0.1156907581	-0.0729182298	-0.1018193517	-0.2318652876	-0.110634993	0.2132095609	-0.0448420362	0.0179650946	0.1187109232	-0.078360728	-0.0907238703	-0.0546722389	-0.0172853353	-0.010100416	-0.0767609523	-0.138290541	0.0301306277	-0.0954084687	-0.108847634	0.0262919302	0.0257749555	-0.1423068802	0.0419363011	-0.2663232791	0.4124028248	-0.2140862937	0.0363533662	0.0049014981	0.0407301056	-0.0190062692	-0.0027761598	0.0658899161	0.017984156	0.0221107927	0.0111958756	-0.0343863827	-0.0309601751	-0.1034048749	-0.0431882557	-0.0178141981	-0.0114770358	-0.08231486	0.0782663475	0.0676811756	0.1365902411	0.0023308627	0.0835473421	-0.134103965	-0.267006536	-0.0895266727	-0.161812288	-0.028675048	-0.0286359061	-0.0557483561	0.0100006245	-0.0857938204	0.0629919638	0.054417974	0.0372751296	0.0120816127	0.0260026781	-0.1214225767	-0.1436213614	0.0381794096	-0.0806482113	-0.0592133046	0.0460690286	-0.0158002145	-0.0882612851	-0.0229320244	-0.1695088513	0.1244314912	0.1241823917	0.1237675953	0.1231876554	0.1224433458	0.0	0.0	0.0374834	0.0033854999999999	0.00140500527556	1.1461610249999997e-05	0.0727146	0.07601311	0.0057779928918721	0.00528741305316	0.17304	0.1488088	0.0299428416	0.0221440589574399	-0.00130122	-0.001692708	2.865260373264e-06	1.6931734884000002e-06	-0.000109944	-0.000109944	1.2087683136e-08	1.2087683136e-08	0.000339102	0.0001967539999999	1.14990166404e-07	3.8712136515999984e-08	0.0	0.0
6142.468347994903	14.276916569175228	203.83034672319016	37729917.40611923	14524.65840276723	117.17258130545817	13729.4138097842	210965701.71707672	5535.801289243042	8.30273106761615	68.93534318115842	30645095.91398493	5926.237809887736	9183.62891690654	1.302064	49.002495	0.3092359	0.187262	-0.091246186	0.0802053508	-0.1459471632	0.1237171122	0.0146756227	0.0408458013	-0.0781626307	0.184599052	-0.0607527544	0.190678709	-0.1084306924	-0.078558351	-0.0327011116	0.0258959568	0.0511204612	-0.1413013407	0.0841854615	-0.0327803519	0.0013515721	0.019228507	-0.0562389023	-0.0581021838	-0.065433424	0.0117268391	-0.065764002	0.1208152975	-0.0819860445	-0.0783628456	0.0821621642	-0.1259001619	-0.0593053377	-0.0168185452	0.0382599996	-0.156045772	0.030036589	-0.0130732028	-0.194866032	0.0357073343	0.0705306744	-0.056595036	0.0257206641	-0.0466604032	0.0860075728	-0.0357418733	0.049345865	0.0721111017	-0.077488594	0.0331029573	0.2016873642	0.0798270843	0.1051504316	0.0621330861	-0.1326109555	-0.0446542352	0.0614277253	-0.0428571223	-0.0047678882	0.1424156986	0.0384041072	-0.0188065547	-0.0453148379	0.1025460268	-0.0270793317	-0.0036304973	-0.0522787348	0.014381067	-0.0437351938	0.0161322681	0.042038461	0.0387228435	0.0729357716	0.046517308	0.03699385	-0.0922345105	0.0816247456	0.1102199291	0.0927686123	-0.1106622999	0.0225672471	2.50483e-05	0.0982695357	-0.0321309106	-0.0867434615	0.1184502137	-0.0482505254	-0.0537884079	-0.065827693	0.1511186411	0.0296876414	-0.1284265177	-0.0950713906	0.0180655751	0.0357557395	0.069588101	-0.0130003779	-0.0588250119	0.0080142121	0.1224852819	-0.1465913724	0.1726453038	-0.0080386192	-0.1157427064	0.0304764656	-0.1004941739	0.0220865187	0.1484241841	0.0651812705	0.0114943321	0.0887305566	-0.0443178957	0.056062534	-0.0441725631	-0.052084514	0.1549106406	0.0020674622	0.1242838566	0.1235925976	0.1224433458	0.12084036	0.1187895802	0.0	0.0	0.0478639	0.0103805	0.00229095292321	0.00010775478025	-0.0840386	-0.1567532	0.02457156571024	0.00706248628996	0.0985039	-0.0745361	0.00970301831521	0.0055556302032099	-0.000326218	0.000975002	9.50628900004e-07	1.0641818352400001e-07	-0.000362723	-0.000252779	6.389722284100001e-08	1.31567974729e-07	0.000215561	-0.000123541	4.6466544721e-08	1.5262378680999997e-08	0.0	0.0
6111.517186455565	-30.95116153933759	957.9744006341704	37350642.32034174	14406.316053220062	-118.34234954716884	14004.911696344296	207541942.22526607	5529.795419789296	-6.005869453746527	36.07046789544561	30578637.38472268	5915.6957134059	9189.731999431386	1.121338	42.200962	0.1682456	0.1094	-0.085466008	0.0182640794	0.0426235113	0.1724763987	0.1308256011	0.0661216259	-0.0504892119	0.1142492068	-0.0263691853	0.0430760282	-0.0841665047	0.0455053176	-0.0250412107	-0.0439959254	-0.1207178135	0.2543490869	0.0176992574	0.038805239	0.0072319675	0.0608625255	0.0856876749	-0.0846188081	-0.0995069332	-0.1067608349	0.0382442055	-0.0848009941	0.0719351088	-0.0960002219	0.126564338	-0.1379242627	-0.1192718374	-0.0156995337	0.0332768962	-0.0287845171	-0.213811507	-0.0414674231	-0.0827394106	0.0560388137	-0.2678901399	0.0186392935	-0.0556994094	0.0346639592	-0.0308535164	0.0634261199	-0.1282178911	0.0379675422	-0.0119652824	-0.0256723117	0.0143273623	-0.006133149	-0.0528145847	0.0226613512	-0.1084410665	0.1773328752	-0.0360611949	-0.0149132726	-0.0963579341	-0.1589573842	0.0961396978	0.0466305578	-0.0956627886	-0.0471885438	0.0612417407	0.0544810033	0.0939410617	0.1168493043	-0.0962296794	0.0320987873	0.0557419037	-0.0976912603	0.0006432781	0.1282075061	-0.0531741084	-0.0697848745	0.0513247727	-0.1281192117	-0.0043588056	-0.2179574259	0.0300523686	0.0420032075	0.0276678794	0.168164389	-0.0879489322	0.1077015936	-0.1754686806	0.1234745373	0.120313127	-0.0109901418	-0.1246627157	0.1912719463	0.0376695367	-0.0598129472	-0.0725381198	0.0004490656	-0.0317393316	0.1454748009	-0.0667374325	-0.0062749949	-0.0107112061	0.0630928425	-0.043177736	0.049770903	0.0361052913	-0.1148366969	-0.0901207835	-0.0036028923	0.048945311	0.0796475737	-0.0538068393	0.0694642318	-0.0263845619	0.1253074424	0.2089807511	0.1041185057	0.02589965	0.1240625143	0.1227096555	0.1204658081	0.1173472644	0.1133766681	0.0	0.0	0.0356923	-0.0121715999999999	0.00127394027929	0.0001481478465599	0.0202358	0.1042744	0.01087315049536	0.00040948760164	0.074479	-0.0240249	0.005547121441	0.00057719582001	-0.000238295	8.792300000000003e-05	7.730453929000005e-09	5.6784507025e-08	-3.8361e-05	0.000324362	1.0521070704400001e-07	1.471566321e-09	0.00035877	0.000143209	1.287159129e-07	2.0508817681000004e-08	0.0	0.0
6088.552833974924	-22.964352480640628	527.3614848551053	37070475.61210408	14386.663150998602	-19.652902221459957	386.2365657262656	206976076.620301	5531.905369701505	2.109949912209231	4.451888632031742	30601977.019332346	5923.714728791076	9000.242934353972	1.107605	41.684135	0.0934284999999999	0.0682462	-0.0346270543	-0.136320646	-0.0245821401	-0.0766797945	0.1114484912	0.1536805945	-0.039035344	-0.0085919218	-0.080655238	-0.0814684209	0.1200097353	-0.17619469	-0.0114824376	-0.0879064544	0.0551320364	0.1366346346	0.0451149764	-0.0801191921	-0.0143615487	-0.0440914976	-0.0521990916	-0.0554981755	0.0223844926	0.1108641057	-0.0360062649	0.0536890214	-0.0088907276	0.0786805832	0.0908523023	0.0064588341	-0.0170643467	0.1752401721	-0.1357919936	0.0141746116	-0.2946428358	0.0470788874	0.1913955575	0.0923681386	0.1089520395	-0.0135149198	-0.1100352616	-0.0799490482	-0.1120077061	-0.1479373926	-0.0296348376	0.1314756717	0.0405455763	-0.0112537704	-0.0566442501	-0.0867666143	-0.0072364884	-0.0525783275	-0.0123087495	0.0467555973	0.0791883305	0.1161554431	0.0943555559	0.0127280414	-0.1482082936	0.0188296476	-0.0630737718	0.0770800546	0.0544305142	0.0458108943	-0.2119708479	0.0377884763	-0.1336189882	0.0211270453	-0.0603913856	0.0687145993	0.0188822473	-0.083181264	0.0441756511	0.0130846406	-0.1016704735	0.1257623113	-0.0731478423	-0.0215739681	-0.04446662	0.0446998245	-0.3456645211	0.0101399424	-0.178600081	0.1642012637	-0.0491552498	-0.0040556279	0.1276868733	0.0096210512	-0.077324614	-0.0515045883	0.1242336749	0.1169780713	-0.0058031152	-0.0614648185	0.0751175905	0.0060021366	-0.0350393171	8.10022e-05	0.1100883152	0.0662081669	0.0132160463	0.1175836596	-0.0744766305	0.1444489291	0.0454830837	0.0180160591	-0.0375892731	-0.1012637359	-0.0016950758	-0.0565335846	0.0258551438	-0.0014835481	-0.2036733735	0.1920618783	0.0494260825	0.1237675953	0.1215356597	0.1178455331	0.11274149	0.106284769	0.0	0.0	0.036453	0.0007606999999999	0.001328821209	5.786644899999941e-07	-0.0459297	-0.0661655	0.00437787339025	0.00210953734209	0.0813442999999999	0.0068652999999998	0.0066168951424899	4.713234408999854e-05	-8.328299999999998e-05	0.000155012	2.4028720144e-08	6.936058088999997e-09	0.000110417	0.000148778	2.2134893284e-08	1.2191913889e-08	0.00026982	-8.895000000000002e-05	7.28028324e-08	7.912102500000005e-09	0.0	0.0
6057.262445983007	-31.29038799191767	979.0883806847454	36690428.33951604	14330.045572339066	-56.617578659535866	3205.550213268731	205350206.1053145	5515.684832391875	-16.220537309630345	263.10583061311	30422779.170277786	5914.493039163462	8997.538277576217	1.126934	42.411552	0.1236747	0.0772512	-0.0312267481	0.0257057648	-0.0180972087	-0.1487554702	-0.1271059436	0.0809451737	-0.0129212393	-0.0397895671	-0.0414392644	-0.0994810159	0.0804353591	-0.0014629378	-0.1241910551	-0.010226909	-0.124271108	-0.0960173413	-0.0008038437	0.059617458	-0.0692460954	0.0343147689	-0.164812632	-0.1360879568	-0.1206998865	0.0073207801	-0.0900046904	-0.1226538424	-0.1103044171	0.0729774475	-0.0463885352	-0.1344490331	0.1433092312	-0.038741094	-0.1205151886	0.0247875284	0.1866618711	0.0347750099	0.0703020428	-0.0693919566	-0.214554939	0.0553014486	0.1007415312	-0.018648495	0.2061658932	-0.1368762537	-0.0066103039	0.0332427071	0.0787451924	-0.0426196777	-0.0638539534	-0.1053352444	-0.0537141672	-0.0261062517	0.2850448832	0.1526656014	0.0365532242	-0.0066008799	0.0307004529	-0.1165083483	-0.0380711871	0.1522665698	-2.85351e-05	0.0779309049	-0.0731456538	-0.1089409292	0.0672327203	-0.0517455324	-0.155113614	0.0733441608	-0.0934846758	0.076576943	0.184517771	0.1785938368	0.1121719499	0.1898603136	0.0019568986	0.0435776782	-0.0265556271	-0.1108701415	0.079848023	-0.0812577203	-0.0047662768	-0.0440240986	0.080815041	-0.1718236731	-0.0120340399	0.04153949	-0.0012898418	-0.1568382745	-0.0470300455	-0.060920428	-0.2675802421	0.0699327322	-0.005508621	0.0925992807	-0.051354789	0.0891222444	-0.0597883408	0.0536242588	0.0973877553	-0.0104902232	-0.0408097238	0.1371833782	0.1424504593	0.1467816517	-0.1222453851	-0.2532703367	0.0112446115	-0.0843035827	-0.0578071183	0.0264263381	-0.0116429003	-0.0343599246	-0.0265577487	-0.0279332488	0.1462981579	0.1233992748	0.1200733947	0.1145965013	0.1070667085	0.0976189063	0.0	0.0	0.0418002	0.0053472	0.00174725672004	2.859254784000004e-05	0.0237826	0.0697123	0.00485980477129	0.00056561206276	0.0981967	0.0168524000000001	0.00964259189089	0.00028400338576	-0.000447964	-0.000364681	1.3299223176100004e-07	2.0067174529600002e-07	-0.000110167	-0.000220584	4.865730105600001e-08	1.2136767889e-08	0.000319811	4.999099999999999e-05	1.0227907572099998e-07	2.499100080999999e-09	0.0	0.0
6062.14689205395	4.884446070943341	23.85781341995384	36749624.940839365	14363.74205954673	33.69648720766418	1135.4532501362755	206317085.95319173	5512.998061640356	-2.686770751518452	7.218737071215028	30393147.627650328	5909.865225770376	8951.535169860548	1.06068	39.918121	0.08817202	0.0622098	-0.012949615	0.0471231024	0.0755069131	-0.1280182366	-0.0196529882	-0.0009388505	-0.0521483113	-0.1136633168	-0.1162985279	-0.0509431893	0.0462721528	0.0474346216	-0.0138460811	0.0681041178	0.0987603986	0.0185681953	-0.1174851944	0.1142822191	-0.0583594563	0.0669916808	0.1380808397	0.1326448609	0.1156636338	-0.0666195608	-0.0274045349	0.0372545442	0.0810788665	0.0142536968	-0.2183038229	0.1263843021	-0.0232430407	-0.02720378	-0.150489575	-0.0262129009	0.0512292194	0.0663247034	0.1269676443	0.1572629987	0.116360581	0.0297212823	-0.0875338097	0.0207897747	0.0484687386	-0.092779353	0.0576490009	-0.0379148326	-0.1075141787	0.0732107997	0.0787703848	-0.0968059728	-0.1357269595	0.1914412169	-0.0422676629	0.0221767017	-0.0413207273	-0.0506268721	-0.0031514618	-0.0228164493	-0.016452	0.0802891149	0.157225384	-0.0942051372	-0.0005553901	-0.0887003168	0.0115536207	0.0493054271	0.046153254	0.1140243831	-0.1173663324	-0.0252943581	-0.1410377085	-0.0599409196	-0.1262081148	0.0568884191	-0.0357060867	0.0097432151	0.0571255427	0.2339545135	0.0139753629	0.1190284457	-0.087069599	0.0426573572	-0.0278299438	-0.0412607354	0.0344706524	-0.1790106275	-0.0117727593	-0.0176315872	0.0417765144	-0.0561829673	0.0016582981	0.1181144493	-0.153531946	-0.1386453638	-0.027693036	0.0756360195	0.0598164893	0.0461059569	-0.1299740159	-0.0862492536	-0.029641144	-0.1175508413	0.1203150202	-0.0458495787	0.0120731232	0.0210682592	0.081645868	-0.0715569049	-0.0214543458	0.1632880809	-0.0126032835	0.0080856142	-0.0710588956	-0.1205209472	0.0308279864	0.122957771	0.1183263288	0.1107360475	0.1003767277	0.0875074121	0.0	0.0	0.0415913	-0.0002089	0.0017298362356899	4.3639210000002057e-08	-0.0367347	-0.0605173	0.00366234359929	0.00134943818409	0.111803	0.0136063	0.012499910809	0.00018513139969	-0.000557852	-0.0001098879999999	1.2075372543999984e-08	3.11198853904e-07	1.57174e-05	0.0001258844	1.5846882163360003e-08	2.4703666276e-10	0.000360829	4.101800000000003e-05	1.3019756724100001e-07	1.6824763240000026e-09	0.0	0.0
6053.876015223786	-8.270876830163616	68.40740353973733	36649414.80770183	14314.387388875017	-49.35467067171339	2435.883517113286	204901686.3187841	5509.068611272339	-3.9294503680175694	15.440580194713412	30349836.963706136	5903.242452124593	8950.73858900578	1.040541	39.160194	0.045279295	0.0210375	-0.002180484	0.079565409	0.1511913774	-0.0245163595	-0.1342101584	-0.0511682772	-0.0061795919	-0.105040908	0.0194058086	-0.057983057	-0.1695980935	0.0795359996	0.0193074412	0.0999849726	-0.0075364934	-0.0599181708	-0.0363468012	-0.2002027386	-0.0136785836	0.0089334631	0.0129292017	-0.0185959171	0.2117250108	0.0667477904	-0.1907024781	-0.1515428204	-0.0121153202	-0.0539151272	-0.1858538319	0.0055707892	-0.0061842476	0.0089852161	0.1269626856	-0.0462837037	0.1109618032	-0.0061373474	0.0374728477	0.0526151195	0.0550580656	0.0416781377	0.0475847388	0.1795624745	0.1756454103	0.0103418136	0.0276540253	-0.1074935434	0.1178345221	0.087694929	-0.2064791631	0.0381146804	0.0464967327	0.020602486	-0.1307040364	-0.0291994848	-0.1284219229	-0.0634653725	-0.0437151318	0.0744554449	0.0950848705	0.0560608623	0.1150204224	-0.0853246963	0.1074718137	-0.05693285	-0.1234328494	0.1535829167	0.0304592515	0.0780723125	-0.116690214	-0.0295129435	-0.1175652693	0.0745631112	0.2322226764	0.0278645645	0.0323216934	-0.0024520719	5.81414e-05	0.1072958596	-0.0755398046	0.0742491811	0.101409197	-0.0795580763	0.2032830705	-0.0180852209	-0.0176206772	-0.0197457292	-0.2286130247	-0.0887624698	0.0533719383	-0.0146776286	-0.1013083602	0.1039934781	-0.1053476084	-0.0396619317	0.0277351381	0.0296556026	0.0764143926	-0.2120278096	0.0502057389	-0.0400875493	0.0637879651	-0.0213350054	-0.0187667825	-0.1819660468	0.0890422124	0.0557947319	0.0806401661	-0.0608577365	-0.0012605807	0.1819170721	0.0243713048	0.0189033167	-0.042309718	0.0099412493	-0.0267337512	0.1224433458	0.116298606	0.106284769	0.0927349816	0.0761000269	0.0	0.0	0.0333554	-0.0082358999999999	0.00111258270916	6.783004880999995e-05	-0.0266649	0.0100698	0.00010140087204	0.0007110168920099	0.119444	0.0076409999999999	0.014266869136	5.838488099999992e-05	-0.000237684	0.0003201679999999	1.0250754822399999e-07	5.6493683856e-08	5.07413e-05	3.50239e-05	1.22667357121e-09	2.57467952569e-09	0.000329369	-3.146000000000003e-05	1.08483938161e-07	9.897316000000018e-10	0.0	0.0
