global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	w_comp_cor_120	w_comp_cor_121	w_comp_cor_122	w_comp_cor_123	w_comp_cor_124	w_comp_cor_125	w_comp_cor_126	w_comp_cor_127	w_comp_cor_128	w_comp_cor_129	w_comp_cor_130	w_comp_cor_131	w_comp_cor_132	w_comp_cor_133	w_comp_cor_134	w_comp_cor_135	w_comp_cor_136	w_comp_cor_137	w_comp_cor_138	w_comp_cor_139	w_comp_cor_140	w_comp_cor_141	w_comp_cor_142	w_comp_cor_143	w_comp_cor_144	w_comp_cor_145	w_comp_cor_146	w_comp_cor_147	w_comp_cor_148	w_comp_cor_149	w_comp_cor_150	w_comp_cor_151	w_comp_cor_152	w_comp_cor_153	w_comp_cor_154	w_comp_cor_155	w_comp_cor_156	w_comp_cor_157	w_comp_cor_158	w_comp_cor_159	w_comp_cor_160	w_comp_cor_161	w_comp_cor_162	w_comp_cor_163	w_comp_cor_164	w_comp_cor_165	w_comp_cor_166	w_comp_cor_167	w_comp_cor_168	w_comp_cor_169	w_comp_cor_170	w_comp_cor_171	w_comp_cor_172	w_comp_cor_173	w_comp_cor_174	w_comp_cor_175	w_comp_cor_176	w_comp_cor_177	w_comp_cor_178	w_comp_cor_179	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	a_comp_cor_159	a_comp_cor_160	a_comp_cor_161	a_comp_cor_162	a_comp_cor_163	a_comp_cor_164	a_comp_cor_165	a_comp_cor_166	a_comp_cor_167	a_comp_cor_168	a_comp_cor_169	a_comp_cor_170	a_comp_cor_171	a_comp_cor_172	a_comp_cor_173	a_comp_cor_174	a_comp_cor_175	a_comp_cor_176	a_comp_cor_177	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
5515.820948843029	n/a	n/a	30424280.739695616	11998.767091422946	n/a	n/a	143970411.71421427	4982.809525991183	n/a	n/a	24828390.77230848	5258.451177091169	7500.061654930444	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0281884	n/a	0.00079458589456	n/a	-0.00271516	n/a	n/a	7.372093825599999e-06	-0.0399633	n/a	0.00159706534689	n/a	-0.000186953	n/a	n/a	3.4951424209e-08	-0.00023277	n/a	n/a	5.41818729e-08	0.000300993	n/a	9.0596786049e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5511.453021238529	-4.367927604500437	19.07879155815693	30376114.405319307	11768.31097276664	-230.456118656306	53110.02262612939	138493143.1517397	4987.147762878008	4.338236886824234	18.82029928620242	24871642.80877912	5250.425228798787	7445.03288325813	1.381785	48.099598	0.14487061	0.0896545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0391394	0.0109509999999999	0.0015318926323599	0.0001199244009999	0.0163563	0.01907146	0.0003637205865316	0.00026752854969	0.0472329	0.0871962	0.00223094684241	0.00760317729444	0.000270108	0.000457061	2.0890475772100005e-07	7.295833166400001e-08	-0.000304071	-7.130099999999999e-05	5.083832600999998e-09	9.2459173041e-08	0.000276316	-2.467700000000002e-05	7.635053185599998e-08	6.08954329000001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5496.681861309568	-14.771159928960516	218.1871656469288	30213511.48444962	11588.636982343642	-179.67399042299803	32282.74283452359	134296507.10854274	4996.766718336917	9.618955458909111	92.52430412047742	24967677.63747948	5248.629168904531	7324.600874108405	1.372425	47.773792	0.25942555	0.156773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0419032	0.0027638	0.00175587817024	7.63859044000002e-06	0.0919493	0.075593	0.0057143016489999	0.00845467377049	0.16385	0.1166171	0.0268468225	0.01359954801241	-0.000747512	-0.00101762	1.0355504643999998e-06	5.58774190144e-07	-0.000442978	-0.000138907	1.9295154649000004e-08	1.9622950848400002e-07	0.00014381	-0.0001325059999999	2.06813161e-08	1.7557840035999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5474.44399871857	-22.237862590998706	494.52253261613953	29969537.095105764	11450.438785933762	-138.19819640987953	19098.74149094364	131112548.39041623	4986.515420400323	-10.2512979365938	105.08910938481232	24865336.03789021	5234.114185442057	7179.744538898942	1.364551	47.499702	0.1871266	0.104775	-0.0014593855	-0.0394941377	-0.0263974198	-0.0015667699	-0.0512894967	0.0692871215	-0.3284733819	0.0717432447	-0.1293106087	-0.3301947795	0.1125454156	-0.0474138592	0.0285578512	-0.1279399061	-0.0004523445	-0.0021418787	0.1006120462	-0.0315559007	-0.0151481345	0.039596815	-0.05172321	0.0063902072	0.1263026586	-0.0033047212	0.0177029099	-0.0393916619	0.0134759897	-0.0632523403	0.0629652163	-0.0371673838	0.0373049816	-0.0551234196	-0.0262383234	0.0022094245	-0.0469209361	0.0031742176	-0.0085731195	0.0014723124	-0.0529371579	0.0288332618	-0.0264787119	0.0081494696	0.0420978109	-0.0663767267	0.0221259857	-0.0189833933	0.0227888219	-0.0147025022	0.0408732372	-0.0464241264	0.0504403991	-0.0365059662	0.0667568964	-0.0334756851	0.0624336275	-8.45759e-05	0.0042997264	-0.0311822602	0.0653753019	-0.0554613551	0.0272719978	-0.0194269293	0.0093315262	-0.0334747974	-0.0312012298	0.0451814653	-0.0054616965	-0.0606017066	0.0179064121	-0.0481646062	0.0173626879	-0.0563359645	-0.0494317895	0.010352848	0.0688995286	-0.026717827	-0.0130966805	0.1341085492	-0.0151929675	-0.0443047105	0.0056251386	0.0148412793	0.0540992124	-0.0448476851	-0.0036517435	-0.033874961	0.0201858293	0.0054816794	-0.021848846	-0.0371077324	0.0163903369	0.0038712208	0.0281897482	0.0686643111	-0.0603511898	0.0026311918	0.0325020049	0.0435719948	-0.0142129837	-0.0355456648	0.0328027115	-0.0080409479	0.0219989624	-0.0380393375	0.0275360264	-0.0290978126	0.0113740594	-0.0554066285	0.0737789637	-0.0315688786	0.0233142636	-0.0168386033	0.0583193938	-0.0131047246	0.0118832829	-0.0436046698	0.0186770295	-0.0434990873	0.034787607	-0.0080344363	0.0346849921	-0.0381523163	0.042373098	-0.0053498359	0.0224057439	-0.0209050719	0.0180399241	-0.0093964092	0.0148127429	-0.0478532287	0.0560429004	-0.0107333347	0.039855469	-0.0518434451	0.0592005755	-0.0553676739	-0.067743634	0.0241288167	-0.0463414252	0.0236882871	-0.0076236055	0.0224374622	0.0407059148	-0.0010665903	-0.0004508657	-0.0027341647	0.0348741183	-0.0164773096	0.0410465091	-0.0483024161	-0.0084336997	-0.0383505478	0.0448505944	-0.0109222735	-0.0944452395	0.0688280453	-0.0060353483	-0.0227404724	0.0840207852	-0.0048979277	-0.0118309807	0.0528228647	-0.0104029774	-0.0262063332	0.0114945954	0.0242741973	-0.0219763292	0.0080863116	0.0064270821	0.0267561093	-0.04687374	0.0306915087	0.0156461425	-0.0052972986	-0.0099894694	0.015045193	0.0073118366	-0.0266079145	0.001925611	0.046296065	-0.0230268226	-0.0044807119	-0.0080631456	0.0083816229	0.0265336105	-0.0375215735	0.0132597654	0.0497745201	-0.0281108564	-0.005741886	0.0185159223	0.0112806303	-0.0284443361	-0.010095575	0.014046297	0.0039822732	0.0130437411	-0.103516	0.040414502	0.0449770427	-0.0440101474	-0.0242878913	0.0158183056	-0.0123471584	0.0182352278	0.0384859283	-0.0271498847	0.0037996935	0.0761940733	-0.1508677034	0.0048946102	-0.1099850679	0.1754480364	-0.1695834276	-0.0880891205	0.0047155268	-0.0405189789	0.0491727273	-0.0138103443	0.0518202319	-0.0697898334	0.0787976537	-0.0079420957	0.0708150216	-0.0391600973	-0.0394721815	-0.0070985192	0.0436904535	-0.0734657332	0.0079404646	-0.0168637145	0.0157489948	-0.0267138708	0.0568864904	-0.0055313084	0.0337195175	-0.0419819455	0.016003001	-0.0834743087	0.0260719926	-0.0838590038	0.0195527318	-0.00806218	0.0162677194	0.0129753282	-0.0261396204	0.0134378434	-0.0230441533	-0.0184699841	0.0423920448	-0.0507934499	-0.020171469	0.0629391806	-0.0248089203	0.0533462622	0.023987346	0.0741099934	-0.0361204474	-0.0430640319	0.0686036256	-0.0526678927	-0.0138515104	0.0712004197	0.0238690675	-0.0374192907	-0.0339855351	0.0286258048	0.007572698	0.0683922738	-0.0361909067	-0.0108625259	-0.028747582	0.0307089401	0.0220460469	-0.0005160834	-0.0189927421	-0.0082814467	0.0019598601	0.0129634831	0.0390246187	-0.062836709	-0.0185298509	0.0004576837	-0.0428540257	0.0017819824	-0.0375466943	0.0514008037	-0.0082286355	0.0539707899	-0.0130882709	0.0450855942	-0.036894557	0.0628763406	-0.029289189	0.0102731015	-0.0231782447	0.0269194152	-0.019217363	0.037859759	-0.0421327529	0.0348859168	-0.0155520592	0.0554188771	-0.025902842	0.0047174728	-0.012636353	0.0429865765	-0.0296580304	0.0260910301	-0.0249369299	0.0543230262	0.0599941034	-0.0322511133	0.0377836207	-0.0129897115	0.0534923102	-0.066953879	0.0415021887	-0.04509614	0.0317515968	-0.0330720674	-0.0579131	0.0026779845	0.0500407535	-0.0948111099	0.027932619	-0.0003291642	-0.0014125803	-0.0054107671	0.0147233361	-0.0222726303	0.0150432924	-0.0374329109	-0.0020519263	-0.0609479476	0.0764913219	-0.0426794162	-0.0244956216	0.0967400186	-0.0320039287	0.0374453167	0.0057045419	0.0380056904	-0.0169945354	0.0668996106	0.0170307859	-0.0117034363	-0.023379824	0.0217681015	-0.0428060085	0.0179355607	0.0094954255	0.0357101279	-0.0321215532	0.0173552719	0.0014993517	0.01528384	0.0263996585	-0.0158588029	0.0027788977	0.0203260363	0.0513339804	-0.0293751991	0.0223908512	0.0426684341	-0.0088937331	-0.0252564504	0.0380279432	0.0097493604	0.0112285482	-0.0339834787	0.0559010433	-0.0242885242	-0.0181786667	-0.01260077	0.0223937166	0.033186078	-0.0276745506	-0.0503094364	0.0726629185	0.0725787523	0.0533379416	0.0533375421	0.0533368764	0.0533359443	0.053334746	0.0	0.0	0.0	0.0535202	0.0116169999999999	0.00286441180804	0.0001349546889999	0.0110174	-0.0809319	0.00654997243761	0.00012138310276	0.102979	-0.0608709999999999	0.010604674441	0.0037052786409999	-0.000722152	2.5359999999999988e-05	6.431295999999994e-10	5.21503511104e-07	-0.000947942	-0.000504964	2.54988641296e-07	8.98594035364e-07	0.0	-0.00014381	0.0	2.06813161e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
