global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
4030.7901192259815	0.1956876092426682	0.0382936404111112	16247268.985249802	9617.109346745132	0.8090021401767444	0.6544844628105528	92488792.18725258	3849.2255697760784	-12.768833042198366	14816537.487017976	163.04309725953678	4253.111973174362	7084.320389997272	0.970723	34.103863	0.03941789	0.022754	0.1255678683	0.0798594508	0.057169077	-0.1296440459	0.1444957484	0.0110169276	-0.0829292488	-0.1198644462	0.156601381	0.0442254236	0.1730954864	-0.0397924667	0.1365621356	0.0495292929	-0.017167935	-0.0926419162	-0.1742635939	0.0475843549	0.0656891947	0.0456102629	-0.0434316792	0.15322188	-0.0233474215	0.0247579429	-0.0180234002	0.0430063966	-0.0292812055	-0.136296343	-0.075631463	0.114951059	-0.1383551608	-0.0361187686	0.1528832628	-0.1011653478	-0.0865564314	-0.0051493376	-0.0261132121	0.1784076003	0.0810762234	0.0581080752	-0.1191757855	-0.0128282265	-0.0529772594	-0.0156058692	0.0435800109	0.1240828118	-0.1089499477	-0.2973703081	0.1213736399	-0.047609085	0.1475202691	0.0042534715	0.0400097427	-0.0712672263	-0.0373986893	-0.0038473271	-0.0820687332	0.0391982011	0.0065966248	0.0793830458	0.1343068888	-0.1660721252	-0.1058425693	-0.0412217199	-0.1644143547	0.148236923	-0.0276669468	-0.0099143433	-0.0056424993	-0.1708715653	0.1518195995	-0.0339813566	-0.059001767	0.0201089698	-0.0356579212	-0.1011995818	0.0242841857	0.055231391	0.1425337836	-0.2006657097	-0.2069726431	0.035258811	0.1422320384	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	-0.0263235	0.003511	0.00069292665225	1.2327121000000002e-05	-0.0148857	0.0014169	0.00022158406449	2.007605610000001e-06	-0.00658189	0.00986921	9.74013060241e-05	4.33212759721e-05	5.23534e-05	-0.0002683155999999	7.199326120335998e-08	2.74087849156e-09	-0.0	0.0	0.0	0.0	-0.000114664	0.0002241	1.3147832896e-08	5.0220810000000016e-08	0.0	0.0	0.0
4041.661994928838	10.871875702856414	118.19768129835964	16335031.681252154	9629.543383986324	12.434037241191618	154.60528211534006	92728105.78407475	3861.1886858013313	11.96311602525293	14908778.067360211	143.11614503366346	4268.752721029692	7103.482318089271	1.036916	36.429386	0.03939464	0.0189114	0.0214172639	0.0182124818	0.1500051637	-0.0097544653	0.048072148	-0.0433407831	-0.0185589072	0.0519411688	0.1403101877	0.0472400891	0.0427258324	-0.029237369	0.0580683357	-0.0448550479	0.0127882157	0.048637247	0.1322291114	0.0951047825	0.088726409	-0.0977607047	0.0726097764	-0.2103019247	0.0636170375	0.0086940416	-0.0517545162	0.0107023365	-0.0364223771	0.0229337234	-0.047049497	-0.237254646	-0.1019244881	0.0947401851	0.1440852019	0.0392304283	0.0061401099	-0.0195071355	-0.0901223494	0.0620393616	0.0735574403	-0.1073315447	-0.1448364235	0.1016620774	0.0555419183	0.0892901247	0.0662072918	0.005886235	-0.1958626367	0.2251982949	-0.1476914249	0.0192226373	-0.0149757787	0.051173304	-0.1450360973	0.1123017013	-0.0400664716	0.0972362386	0.1294381885	-0.056331274	-0.0713920434	0.0245690643	0.0058718656	-0.1050376514	0.0347530908	0.1085818184	-0.1256278087	-0.2327683855	0.0964325641	-0.0019662868	0.1142327028	-0.0266596706	0.0667179491	-0.0578623772	0.1306471877	0.1045895305	0.0848348275	-0.117568986	0.1547902527	-0.0820142291	-0.092644978	0.0248990275	0.191904337	-0.1906011441	0.1196679357	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	-0.0193807	0.0069427999999999	0.00037561153249	4.8202471839999984e-05	-0.0238962	-0.0090105	0.00057102837444	8.118911024999999e-05	-0.0082597999999999	-0.0016779099999999	2.8153819680996665e-06	6.822429603999836e-05	0.000320669	0.0002683155999999	7.199326120335998e-08	1.02828607561e-07	-0.0	0.0	0.0	0.0	-0.000281617	-0.000166953	7.9308134689e-08	2.7873304209000005e-08	0.0	0.0	0.0
4035.25942058556	-6.402574343278047	40.99295822120232	16283318.591424508	9597.4495641324	-32.09381985392429	1030.0132728161448	92111038.1360652	3847.648679749395	-13.540006051936416	14804400.36277726	183.3317638864748	4256.536143488746	7140.156970653235	1.044768	36.705254	0.05349335	0.0211077	-0.0698301846	-0.1325765156	0.05934361	-0.0918808245	0.0501188943	-0.0102170554	0.1187203412	0.0161488158	0.1150109029	0.0112153287	0.0612299693	0.0993849623	-0.044855792	-0.0434686649	0.0383876305	0.1880976768	-0.135795333	-0.124872736	0.0421654757	0.2032915599	0.0443572066	-0.021739333	0.0745880331	0.0463278264	0.0497116511	0.0021086702	0.1442570463	-0.1016251625	-0.1128989059	-0.1447862384	0.0902116221	0.0087022922	-0.1953007689	-0.0760965914	0.1348588408	0.159549601	-0.0189316583	-0.1807884976	0.0866005534	-0.0679006658	-0.0364652224	-0.1129077316	-0.1291821281	0.2167259526	0.0922450292	0.0054460845	0.0480127588	-0.0438830536	-0.119546063	0.0714775022	-0.034507533	0.0581899998	0.0513644192	-0.1597885222	-0.0848751771	-0.0680671003	0.1028351031	0.1819176404	-0.1523139287	0.1060891494	-0.1866561256	0.0229125713	-0.0497553772	-0.0332716102	0.1324497346	-0.0134929046	-0.0445656525	-0.0688144293	-0.1896253285	-0.0363989798	-0.1974709048	-0.0594905084	0.0470757392	0.0691413099	-0.0427613043	-0.0251967762	0.033130914	-0.2175610415	0.1325477796	0.0190986227	0.0249411106	0.0197126972	-0.1205503053	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	-0.00515785	0.01422285	2.6603416622500004e-05	0.0002022894621225	-0.0316444	-0.0077482	0.00100136805136	6.003460324000005e-05	0.00132445	0.0095842499999999	9.185784806249809e-05	1.7541678025e-06	0.00053279	0.000212121	4.4995318641000014e-08	2.838651841e-07	0.000185915	0.000185915	3.4564387225000014e-08	3.4564387225000014e-08	-0.000322342	-4.072499999999997e-05	1.03904364964e-07	1.6585256249999976e-09	0.0	0.0	0.0
4048.862471186183	13.603050600623192	185.04298564311495	16393287.310579885	9619.962558122645	22.512993990245377	506.83489840482446	92543679.61968158	3857.1717568840777	9.523077134682808	14877773.962104203	90.68899811311852	4259.479627760124	7101.438807172925	1.174709	41.270412	0.04423208	0.0181749	0.1148103907	0.0603108136	0.0182178967	0.0298091763	0.0983396566	0.0620201689	-0.1152794834	-0.0785175077	0.0366196904	-0.0773957434	0.1100946423	-0.1053909478	0.0853263358	-0.1941263443	-0.0777026735	0.0149944227	-0.0105710139	0.145210017	0.0270372918	0.1294568549	-0.1294600531	0.157588216	-0.042003279	-0.0547108005	-0.0264458036	0.1037848114	0.2143747828	-0.0261508342	0.0597288999	0.0619785362	-0.1497197515	-0.0987023395	0.0852376459	-0.0242410857	-0.093927239	0.0406928065	0.0516646573	0.0703245362	0.1388307479	-0.036899561	-0.1075587404	-0.1373133461	0.138297559	-0.0490169557	0.1025098847	0.1301152569	-0.0558056396	0.1399767085	-0.0339812019	-0.1488703325	0.15190235	-0.073897807	0.0174371071	0.0995182421	0.0127957811	-0.0541893317	-0.0658966623	0.0649116302	-0.0900146127	0.0218443024	0.0536294906	-0.0728861677	0.1584732201	-0.1149249289	-0.271109026	0.1546785342	-0.0578266565	0.0328416117	-0.0941365132	-0.0549217975	0.1271483842	-0.0764093411	-0.0882455535	0.1406714343	-0.0283192318	0.1150097219	0.0265606329	-0.073015298	0.0929645051	-0.0090902515	0.1717982999	0.0595434613	0.0867138858	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	-0.00936665	-0.0042088	8.773413222250001e-05	1.7713997440000004e-05	-0.0185952	0.0130492	0.00034578146304	0.00017028162064	-0.00550313	-0.00682758	4.66158486564e-05	3.02844397969e-05	0.000320669	-0.000212121	4.4995318641000014e-08	1.02828607561e-07	0.000104051	-8.186400000000001e-05	1.0826610601e-08	6.701714496000002e-09	-0.000431287	-0.000108945	1.86008476369e-07	1.1869013024999998e-08	0.0	0.0	0.0
4053.479381948095	4.616910761912095	21.31586498345972	16430695.099878311	9658.335092000634	38.372533877989554	1472.451356217456	93283436.7493709	3865.1846349581865	8.012878074108812	14939652.26231685	64.20621503053374	4275.224805237012	7190.437669604236	1.131191	39.741505	0.04678941	0.0233689	-0.0750085896	-0.081167887	0.0404457305	0.0073721137	-0.1036032094	-0.0267957712	0.0903762856	0.1466052527	-0.0541651285	0.0263522992	-0.0266413807	-0.2203118135	0.1054628689	-0.0967507372	-0.058068854	0.1354020867	0.17208193	0.1147545707	0.041358975	0.0205356573	0.0445449462	0.0877026749	0.1359724488	0.0891996699	0.099825421	0.0871838991	-0.1026887157	0.0058907029	-0.0218215187	-0.1320880559	-0.0288078809	-0.1293667432	-0.0460101396	0.1149455006	0.0844955085	0.1648542225	-0.0063677904	0.1026401781	-0.0036542674	-0.0490890942	-0.0589158072	0.2835122148	-0.1104141239	-0.1788616325	-0.0507301946	-0.0766824594	0.0540352707	0.1262168507	-0.0408276243	0.0501963141	-0.1082625405	-0.0023503664	-0.1601098697	0.1125072173	-0.0536522976	-0.1401989052	-0.0972561188	-0.0116549489	-0.0582002543	0.0778356048	0.0488021719	-0.0040229781	-0.0333405172	-0.0689392414	0.032920861	-0.0969031718	-0.0447179729	0.1619817902	-0.0105594233	0.0441679841	0.0090148992	-0.1613811526	-0.0171637734	-0.1034849557	-0.0033873284	-0.1663832108	0.030553226	0.2250197329	-0.0246312296	0.3180669327	0.0978189981	-0.020728471	-0.0045986371	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	-0.00513221	0.00423444	2.63395794841e-05	1.7930482113600008e-05	-0.00612201	0.0124731899999999	3.74790064401e-05	0.000155580468776	0.00130785	0.00681098	4.638944856040001e-05	1.7104716225e-06	0.000250362	-7.030699999999998e-05	4.943074248999996e-09	6.2681131044e-08	7.60182e-24	-0.000104051	5.77876673124e-47	1.0826610601e-08	-0.000140229	0.0002910579999999	1.9664172441e-08	8.471475936399998e-08	0.0	0.0	0.0
4039.522779665273	-13.956602282822132	194.78674728087597	16317744.287434654	9595.44576968349	-62.88932231714352	3955.0668615095674	92072579.5189368	3846.628547088193	-18.556087869993465	14796551.179273823	344.32839703891847	4258.055193758164	7143.491343133736	1.143329	40.167953	0.03811038	0.0198275	0.0204216982	-0.040635559	-0.1999632303	0.0309754357	0.0491488313	0.0669536804	0.1106430896	-0.1311233949	-0.0644913047	-0.1107290947	0.0195637953	0.0521952854	-0.1031025354	-0.0636900041	-0.1238727974	-0.0234392964	-0.2182602075	0.0034390994	-0.2700016795	0.1045099796	-0.0161442249	-0.0285330701	0.0201169079	0.1269633424	0.0358008651	0.0069906353	0.0205860573	0.0273316447	-0.0006911006	-0.1639025233	0.1724695591	-0.0665501226	0.1208263558	0.0641566907	0.0022291218	0.0394455475	0.3166176724	-0.0888745302	-0.0450052068	-0.0155253895	-0.0334235335	0.1284093353	-0.07495745	0.0198053343	-0.0881079189	-0.1306786863	0.0647651372	0.093187448	0.0016234743	0.1374895896	-0.0113923987	-0.111536955	0.0590255266	-0.2645635266	0.1968009418	-0.0500628755	0.0082992631	0.0725933123	-0.0380730684	0.1232922863	-0.0929824958	0.1680027781	0.0594689187	-0.0747131543	0.2169555306	-0.1374817818	-0.0514601774	0.0394913207	0.0902554022	-0.0264192354	0.0701411664	0.0799301145	-0.1442463255	0.0043438074	-0.1474294316	-0.0893574885	0.0859204688	0.0072727409	-0.0407582657	0.1719431547	0.0561082719	-0.0694014576	-0.0675611331	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	-0.0151334	-0.01000119	0.00022901979556	0.0001000238014161	0.00290572	0.00902773	8.4432087184e-06	8.14999089529e-05	-0.00404681	-0.00535466	2.86723837156e-05	1.6376671176099996e-05	0.000320669	7.030699999999998e-05	4.943074248999996e-09	1.02828607561e-07	-1.86731e-23	-2.6274920000000002e-23	3.4868466360999996e-46	6.903714210063999e-46	-0.000344458	-0.000204229	1.1865131376400001e-07	4.1709484441000016e-08	0.0	0.0	0.0
4044.926295151038	5.403515485765183	29.197979604904145	16361428.733204303	9622.600523974052	27.15475429056096	737.3806805807388	92594440.84398568	3859.7554259394255	13.126878851232505	14897711.948068837	172.3149483749352	4259.286964696166	7089.847010867134	1.168226	41.042629	0.07643786	0.0336476	0.0550035494	0.0952453442	0.1431856162	0.0582659178	-0.0498858183	-0.0183694725	-0.1202658669	0.0541412463	0.1264259982	0.0763679665	0.06342731	-0.1820053241	-0.0979058581	-0.0589691683	-0.1752052845	0.0185657363	-0.01817462	0.0072799896	0.0405274169	0.0468496502	-0.045001493	-0.0551801159	0.0317114181	-0.092276195	-0.0040124338	-0.2306497645	-0.1121469405	0.1973625229	0.0750481165	-0.0253023225	-0.0961427731	0.0176984755	-0.1416547112	-0.1443243506	-0.1770420694	-0.0526673569	0.0675244577	0.0333034357	-0.0735241458	0.1720088248	0.1550826398	-0.1740207824	0.0347935409	-0.0053972495	0.101356625	-0.0312848862	0.1691753663	0.0902942519	-0.0054564911	-0.1271970261	0.1199554118	0.1283310593	-0.0329030001	0.0258429173	0.0118429758	-0.1179016343	0.0165613371	-0.0514470891	0.151931595	-0.1414198051	-0.0640031139	-0.0852866465	0.0932063501	0.1454621669	0.0263513737	-0.0977920231	0.0871558332	0.0027467988	-0.1576361272	-0.090588409	0.0208410183	0.0974391415	-0.0018319229	-0.1465068869	-0.0867049885	0.1208627588	-0.1276813816	-0.064597448	0.0844522441	-0.1073830015	-0.0016639404	0.0511632319	-0.1389356194	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	-0.00515507	0.00997833	2.6574746704900003e-05	9.95670695889e-05	-0.0196222	-0.02252792	0.0003850307328399	0.0005075071795264	0.0167124	0.02075921	0.0004309447998241	0.0002793043137599	0.000453096	0.000132427	1.7536910329000002e-08	2.05295985216e-07	0.000280702	0.000280702	7.879361280400001e-08	7.879361280400001e-08	-0.000294139	5.0319e-05	8.6517751321e-08	2.532001761e-09	0.0	0.0	0.0
4053.146673529275	8.220378378237001	67.57462068138639	16427997.95714143	9629.105465617016	6.504941642964695	42.31426577837623	92719672.06797548	3858.950717979753	-0.804707959672669	14891500.64379645	0.6475549003605497	4265.326860414364	7168.343072581666	1.16482	40.922977	0.08131686	0.0304707	-0.0293087036	-0.1112531664	-0.0429312352	0.0790175328	-0.0026705584	0.0477593332	0.0481141417	0.0736302886	-0.1195752272	-0.017958716	0.0023612365	-0.0293609487	0.0310442036	-0.0631205751	0.0107187637	0.1547022547	0.0100650384	0.0296692178	0.0550068033	0.0331510863	0.0687937095	-0.119841747	0.0131348668	0.1674723135	0.1818343809	0.2928836576	0.0015105953	0.1868798417	0.1158374623	0.0524000106	-0.0430614166	0.0324608108	-0.1066714031	0.0982408408	-0.06021203	0.0129900174	-0.0443096634	-0.067807309	0.0793598332	-0.0246897799	-0.1178290963	-0.1650802238	-0.0297678817	-0.1190694735	-0.0179861619	0.0148555173	0.0414071302	0.0176789188	-0.0413194066	-0.2316954676	-0.0386987234	0.0630368693	-0.0855581586	-0.0336715378	-0.0741212611	-0.0805195508	0.0522382305	-0.0016556325	-0.0461515751	0.1002315819	0.2237285816	0.2381408625	0.0895350373	0.0875808344	-0.0550693554	0.0613280101	-0.0662290797	0.1678545308	-0.0001218226	0.1166514513	-0.0325620695	-0.0929920303	0.2046592877	0.1325259726	-0.1159917692	0.1074752702	-0.0509183642	0.0495068141	0.110512188	0.0586227441	0.0240600766	0.0977520527	-0.0617981537	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	-0.0202784	-0.0151233299999999	0.0004112135065599	0.0002287151102888	-0.00611998	0.0135022199999999	3.74541552004e-05	0.0001823099449283	-0.00156486	-0.01827726	0.0003340582331076	2.4487868196e-06	0.000164436	-0.00028866	8.33245956e-08	2.7039198096000006e-08	-0.0	-0.000280702	0.0	7.879361280400001e-08	-0.00017522	0.000118919	3.0702048399999995e-08	1.4141728561000004e-08	0.0	0.0	0.0
4043.24965648546	-9.89701704381514	97.95094636556738	16347867.78466979	9628.849598177483	-0.2558674395331763	0.0654681466132636	92714744.58432268	3862.991427569322	4.040709589568905	14922702.769474069	16.327333987234113	4269.819929175668	7170.857234355667	1.131421	39.749588	0.01798637	0.0102921	0.0215775255	0.0601842535	-0.2224213571	-0.0098150367	-0.0919870855	0.0209038435	0.0134718726	-0.1446704423	-0.1016516651	0.0367790129	-0.1661410555	-0.1191549251	0.0682175389	-0.2156505736	-0.0105078569	-0.1236405941	-0.0077063228	-0.0133131842	-0.1338881041	-0.0204679517	-0.0320044022	0.0004903749	-0.1810976389	0.0691415834	0.1015915502	-0.0679701713	0.0058359575	-0.1019782578	-0.0240937194	0.3255046738	0.0142888851	0.1659877208	0.0985584925	0.1197790577	0.0757378717	0.0368908014	0.2298283837	0.2608101426	-0.1008751726	0.0022042318	0.0671559465	-0.0679656034	-0.084043735	0.1014167927	0.0479939818	0.0366140154	0.0650372214	-0.1669172514	-0.0518931545	-0.1178662797	0.043433401	-0.1152661013	0.0688191888	0.0081843705	0.1607407805	-0.0026952507	-0.0457427232	0.0708804139	0.1848244982	0.0181680209	-0.0130009918	0.1415738862	-0.1230644827	0.0486619527	-0.1406444294	0.1164673302	-0.3066706523	-0.0424453309	0.3290027451	0.0699274929	0.0180074222	0.0881578452	-0.1000511539	-0.1949107175	0.0038974997	-0.0773582089	-0.04234851	-0.0944813846	0.1039307409	-0.0682254163	-0.195276285	0.0276662812	-0.1030561412	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	-0.0254235	-0.0051451	0.00064635435225	2.647205401000003e-05	-0.00612608	-6.1000000000002025e-06	3.75288561664e-05	3.721000000000247e-11	-0.00156678	-1.92000000000009e-06	3.686400000000346e-12	2.4547995684e-06	0.000150379	-1.4057000000000018e-05	1.9759924900000049e-10	2.2613843641e-08	-0.000135977	-0.000135977	1.8489744529e-08	1.8489744529e-08	-0.000281851	-0.000106631	7.943998620100002e-08	1.1370170161000004e-08	0.0	0.0	0.0
4044.5086402128168	1.2589837273567357	1.585040025749059	16358050.140756128	9620.95803305042	-7.891565127063586	62.276800154686114	92562833.4737174	3845.40869759573	-17.582729973591995	14787168.051544886	309.15239332425034	4243.2393928356105	7109.547347303461	1.119465	39.329559	0.040622205	0.0254357	0.0878292537	0.0703464584	0.0551147613	0.0389243791	0.0490769777	0.0280655387	-0.1306584043	-0.0496923146	0.0466594134	0.0244502831	0.0684880446	-0.0002811437	0.0327371695	-0.0901782531	0.0017844494	-0.0201043972	-0.1161357473	0.0287262404	0.0949557694	0.090771481	-0.1489812987	0.0123742955	-0.113019789	0.0119373746	-0.0473392009	0.0214217872	-0.015957496	0.1379313256	-0.0385232129	-0.0684171851	0.0142796821	0.0544213992	-0.1552154356	-0.0480560621	0.1935540934	0.0593947892	-0.1027157768	-0.0325006767	-0.176590614	0.1443793203	0.139494982	0.0206892889	0.2599646303	0.0137612954	-0.1354808952	0.0051853305	0.0475016987	0.0535872837	0.0463657155	0.0125750413	0.1841017245	0.0534782329	0.0652808974	0.006318125	-0.0760338248	0.0164273301	0.0227296294	0.0685088109	0.0154882742	0.0187069366	0.0726465595	-0.0353514207	0.1621045919	0.0477102835	0.0572751771	-0.0989309266	-0.0404752236	-0.0901038895	-0.1385948872	0.0412438614	-0.1900657558	-0.0626228279	-0.0932216117	-0.2051779255	0.1183900456	0.2580625458	-0.0303305487	-0.0200352401	-0.1742880634	0.0252894303	-0.0240050552	0.0239025957	0.1035727832	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	-0.0151415	0.010282	0.00022926502225	0.000105719524	-0.00613055	-4.470000000000342e-06	3.75836433025e-05	1.998090000000305e-11	-0.00157899	-1.2209999999999912e-05	1.4908409999999786e-10	2.4932094201e-06	-0.000205237	-0.000355616	1.26462739456e-07	4.212222616899999e-08	-0.000116849	1.9127999999999984e-05	1.3653688801e-08	3.658803839999994e-10	-5.01245e-05	0.0002317265	2.51246550025e-09	5.369717080225e-08	0.0	0.0	0.0
4057.796453009722	13.2878127969052	176.5659689255976	16465712.054058282	9648.086121069617	27.128088019197094	735.9331595773049	93085565.79957616	3866.276035362566	20.867337766836044	14948090.38161888	435.4457854752219	4273.101092352667	7183.11016796147	1.106985	38.891102	0.043242335	0.0193297	-0.0657382736	-0.035477659	0.0401361641	0.0391148953	-0.1314323642	-0.0647362862	0.0047371538	0.1255470076	-0.088108063	0.0208072035	-0.0696697863	-0.243491786	-0.0253141538	-0.0073334021	0.0192197967	0.2266330512	0.094926804	-0.1225247919	0.0140474227	0.0675238631	0.0771991357	-0.0078757976	-0.0958294835	-0.0208727894	0.0944484673	0.0906232386	-0.0109641262	-0.1018863232	-0.1020339475	0.0913574437	0.050643604	0.1264634615	-0.0799621765	-0.1075803277	-0.2766523574	-0.1419363608	-0.0595199512	-0.0927659633	0.1147285013	0.1002325514	-0.1480107705	-0.0051333656	0.0833236466	-0.0237779878	0.1393124246	-0.0125786149	0.1602900845	0.0865602302	-0.0474985506	0.0237328238	-0.1160791835	0.0723908767	0.0239404868	0.0399193503	-0.017316387	-0.074521632	0.1044663281	0.056755987	0.0602635711	-0.0586628273	0.1462253212	0.0702490326	-0.1753212378	0.0675219793	0.0054601456	0.1222926415	-0.0271160963	-0.1755845397	-0.1443538606	-0.1160671331	0.1768628602	0.099263299	0.1119604293	0.1434153032	-0.0726195468	0.1524932075	0.0594749406	-0.0020944028	0.0382785311	0.0969818172	0.0558395791	0.0247372318	-0.1394698573	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	-0.00512613	0.01001537	2.62772087769e-05	0.0001003076362369	-0.00172124	0.00440931	2.9626671376e-06	1.9442014676100004e-05	0.00777215	0.00935114	8.744381929960002e-05	6.04063156225e-05	5.56447e-05	0.0002608817	6.805926139489e-08	3.09633263809e-09	-0.0	0.000116849	0.0	1.3653688801e-08	-3.85249e-05	1.1599599999999996e-05	1.48416792001e-09	1.3455072015999988e-10	0.0	0.0	0.0
4042.324534185793	-15.471918823929173	239.38027209425388	16340387.639680387	9619.737018077543	-28.349102992073316	803.6716404551801	92539340.29697144	3850.028640961983	-16.247394400582834	14822720.536227576	263.9778248080904	4266.043903078527	7187.864374625121	1.122122	39.422878	0.02998162	0.0138747	-0.1044297427	-0.0999740683	-0.1572690023	-0.0948417689	-0.0703987975	-0.0246457667	0.1987561168	-0.0897006703	-0.0968256868	0.0665960618	-0.0804188745	0.0513777019	0.0113330487	-0.1002040742	-0.0145164646	-0.1100451887	-0.0133973054	-0.0094095569	0.0782061671	0.0213704319	0.0575820853	0.19963538	0.1977246609	-0.0048201301	-0.2232969754	0.0558235778	0.0326837946	-0.0476535857	-0.2094020765	0.0318645392	-0.1332401743	0.1454036502	-0.1164333724	0.1279913899	0.0074683637	0.0380012732	0.1429590278	-0.0101827387	-0.1131358657	0.0564458581	0.1633981699	-0.1221347134	-0.0115192838	0.0244302747	0.1053778356	-0.1860049439	-0.1108702205	0.0428354464	0.0717183368	0.0259939313	-0.1723648195	-0.1711092013	0.039899234	-0.1122989197	-0.1476947718	-0.0454722532	-0.1286083949	-0.1303836571	-0.0516066069	0.0618978914	-0.0513363274	-0.1883593247	-0.0047593545	0.0938508484	-0.0172705647	-0.0404615344	-0.2744014823	0.0212901212	-0.0896499987	0.0281443965	-0.0364931539	0.10852347	-0.0447000959	-0.0578359133	0.1001215155	0.1029875468	-0.0960357593	-0.0953355862	0.0814010335	0.0117443626	0.0489126895	-0.2360893423	-0.0417959716	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	-0.00513729	-1.116000000000051e-05	2.63917485441e-05	1.2454560000001137e-10	-0.00612606	-0.00440482	3.75286111236e-05	1.94024392324e-05	-0.0015741	-0.00934625	8.73523890625e-05	2.47779081e-06	-5.42143e-05	-0.0001098589999999	1.2068999881e-08	2.93919032449e-09	-6.85307e-05	-6.85307e-05	4.69645684249e-09	4.69645684249e-09	-0.000184523	-0.0001459981	3.4048737529e-08	2.131544520361e-08	0.0	0.0	0.0
