global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
4609.752425836404	n/a	n/a	21249817.42750461	10171.760320144262	n/a	n/a	103464708.01046129	4446.360992086968	n/a	19770126.071952604	n/a	4919.648153653984	7424.742746824969	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0299296	n/a	0.00089578095616	n/a	-0.0178033	n/a	0.00031695749089	n/a	-0.016602	n/a	n/a	0.0002756264039999	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	-0.000317949	n/a	1.01091566601e-07	n/a
4560.130876056842	-49.62154977956197	2462.298202525547	20794793.60676694	9961.96702533509	-209.79329480917116	44013.22654688779	99240787.01386368	4424.332424681945	-22.02856740502284	19574717.404092018	485.2577819176348	4878.051173742006	6817.90675054137	1.25105	48.259888	0.050224302427	0.0265771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0319021	-0.0019725	0.00101774398441	3.890756250000008e-06	0.00040476	0.01820806	1.638306576e-07	0.0003315334489636	1.72427e-07	0.016602172427	0.0002756321292958	2.9731070329000006e-14	6.66615e-24	6.66615e-24	4.44375558225e-47	4.44375558225e-47	9.49054e-05	9.49054e-05	9.007034949160001e-09	9.007034949160001e-09	-0.000491875	-0.000173926	2.41941015625e-07	3.025025347600001e-08
4550.447185437768	-9.683690619073786	93.77386400593764	20706569.587458503	9859.390626780349	-102.5763985547419	10521.917540461256	97207583.5314442	4425.729433598495	1.397008916550476	19587081.019420058	1.9516339129215348	4878.687665237991	7159.955826274642	1.037137	40.008087	0.030129532427	0.0183948	-0.148165485	0.0896036474	-0.0633694949	0.6140772121	-0.0563508841	0.106975159	-0.2529969425	-0.0390806546	0.1078369816	-0.0188438606	0.1287111727	-0.1033956156	-0.0357369599	0.1570889779	-0.0355836458	0.051786108	-0.0330038593	0.0934334793	-0.0001250607	0.0617565137	-0.1778364531	-0.0549112423	0.1330482929	-0.0174705899	0.0168434332	0.0700885149	-0.0535004794	0.1927783527	-0.1168861419	0.0678740252	-0.0281147054	0.0084295582	-0.0755171501	0.154764736	-0.0198272971	0.0243378662	-0.0077702144	0.0880649417	-0.138424611	0.0531049432	-0.105796919	0.0467901745	-0.1291001009	0.041171324	0.0131789721	-0.050054708	0.0053481506	0.0588783746	-0.0992633333	-0.0446080026	0.0477561414	0.1576268871	-0.1200653145	-0.1097348961	0.0275050466	0.0643697245	-0.1076194472	-0.0119575209	-0.0311220677	0.0996858028	0.0081008294	0.0322976138	-0.0317780678	-0.084405578	0.1151761156	0.0775564325	0.0479692126	-0.1166755846	-0.1578427394	0.0405226819	0.1065464618	-0.0594894607	0.0784010938	-0.0564924304	0.0139919634	-0.1994945597	0.1330500578	-0.1300002284	0.0230375374	-0.1152428143	0.051790967	-0.0116554434	0.1053530192	-0.0534463577	0.1276951672	-0.0019312959	0.0018920947	-0.124740298	0.1167939849	0.0129184224	-0.0529069263	0.085890022	-0.1312814012	-0.0325877338	0.1438201351	0.0169035071	-0.0459281163	0.0667689535	0.0258764846	0.1112178495	-0.0175083841	-0.1032708665	0.1236532598	-0.0348261527	-0.050042171	-0.0121983053	0.0447338773	0.018958016	-0.09970989	-0.0353348474	-0.054009646	0.1167320379	0.0334258121	0.0024382939	0.0404751815	-0.0523301518	-0.001801073	0.1245053304	0.124477639	0.1244314912	0.1243668939	0.1242838566	0.0	0.0	-0.0313863	0.0005158	0.00098509982769	2.6604964000000386e-07	0.00888845	0.00848369	7.900454340250002e-05	7.197299601610001e-05	-0.00204895	-0.002049122427	4.19890272083437e-06	4.1981961025e-06	0.0	-6.66615e-24	4.44375558225e-47	0.0	-0.0	-9.49054e-05	0.0	9.007034949160001e-09	-0.000205162	0.000286713	4.2091446244e-08	8.220434436900002e-08
4535.153058715112	-15.294126722656074	233.91031220866265	20567613.265973035	9810.773058366723	-48.61756841362512	2363.667958453519	96251268.00277436	4421.113032630922	-4.6164009675731	19546240.44729899	21.31115789340985	4866.607539741852	6771.08469806403	1.03687	39.997791	0.0307796957	0.0153092	-0.0814360824	-0.0333670636	-0.0509219004	0.1198253689	-0.0276022903	0.0468999716	0.1757293328	-0.0130871107	0.0306373591	-0.1070448107	0.0972902304	0.0203581047	0.059432416	0.0026679999	0.0030891646	-0.1062381009	-0.0008040573	0.0645629842	0.0844908741	0.081305126	-0.1731168418	-0.0563021907	-0.0276492347	-0.0540403037	0.0386067464	0.0448270322	-0.0902035849	0.1647855741	0.0905702598	0.108054099	-0.0558775923	0.064966117	-0.0793913555	0.1066768531	0.0044358425	0.0656015409	0.1093956962	0.1119276907	-0.0672300306	-0.1478290342	-0.1235056548	-0.0286014923	-0.1084947654	-0.1607985573	-0.035408987	-0.0299057775	-0.1013048466	-0.091349802	0.0455418041	0.0449997005	0.022122231	-0.0054546342	-0.136942508	0.0125290767	-0.0164514961	-0.0024060883	-0.0588287965	0.0185399012	-0.0336160093	0.0766574929	-0.0399029982	0.0296273881	0.1026309737	0.1867082616	-0.0845165895	0.0630386845	-0.0473912372	-0.1187739963	-0.0528056493	-0.0327991753	-0.0121206443	-0.0690093551	0.0535604611	0.0395530766	0.0422409637	-0.1854330199	-0.0003610094	-0.0822309992	-0.0383154198	-0.11992455	0.0809448704	-0.143885637	0.0141435819	0.0802790744	0.1085458001	0.1002439382	0.2343688966	-0.12392657	0.1052192162	0.0652108258	0.058884098	0.0379699815	-0.079127251	-0.0416438054	-0.0933849037	0.0057093551	-0.0523416263	-0.0290817074	0.067467004	0.0588993888	-0.0776336303	-0.0692297608	-0.041520975	0.0224761159	-0.1013616869	-0.066775923	-0.0625371225	-0.0550135149	-0.056704762	0.1729784122	-0.0357862356	0.0079217522	0.0457112698	0.0039093845	-0.0140937229	0.1226854771	0.0913416902	0.1244314912	0.1241823917	0.1237675953	0.1231876554	0.1224433458	0.0	0.0	-0.0279701	0.0034161999999999	0.00078232649401	1.1670422439999983e-05	0.00752827	-0.00136018	5.66748491929e-05	1.8500896324000024e-06	-2.11843e-05	0.0020277656999999	4.111833734096489e-06	4.4877456649e-10	7.2734e-05	7.2734e-05	5.290234756e-09	5.290234756e-09	-0.000203865	-0.000203865	4.156093822499999e-08	4.156093822499999e-08	-0.000408074	-0.000202912	1.66524389476e-07	4.117327974400001e-08
4541.936984354675	6.783925639562767	46.0216470831171	20629191.569848835	9811.868786474295	1.095728107571631	1.2006200857225078	96272769.08298856	4420.865579359919	-0.2474532710029962	19544052.470769312	0.0612331213300822	4865.221627509432	6597.104508448687	1.085163	41.860714	0.0381676273	0.0234638	0.0806685714	-0.0932335452	-0.0272475454	-0.036904304	0.0457083851	-0.2174808372	0.1430950909	0.0567812918	-0.0651195967	-0.0823685482	0.1746845449	-0.0104596961	0.029788362	-0.1079321131	0.0436073701	0.033389175	-0.0371970058	0.0213624365	0.0930178587	-0.0162006154	-0.0931473424	0.0010087561	0.0422681576	0.0066035045	-0.0474012266	0.0331613848	0.0975755964	-0.0699579068	-0.1653390178	0.2376114415	-0.1512073481	-0.1809531621	0.0165881025	0.0238604109	-0.0416729985	0.0007071789	-0.058182587	-0.0703148194	0.0202485578	-0.1609651348	0.0750761577	0.0005464441	0.113616452	-0.0493821958	-0.0356036976	0.0116138623	0.0323462246	-0.0899602495	-0.0916520354	0.1460869739	0.0733452503	-0.0438453495	0.2225319881	-0.0269606012	-0.1468195907	0.1225020442	-0.0223869661	-0.0089651477	-0.0400891467	0.0550887402	0.2318381681	-0.015750656	-0.1058232899	-0.0599425948	0.0798463419	-0.1099046572	0.0991619821	-0.0772377132	0.1423703291	-0.0572363318	0.0579368142	-0.0031395223	0.0026301078	0.1303800074	0.0373864114	0.1087800748	0.1506995515	-0.286066548	0.1826534106	-0.0330591694	-0.0553248582	0.0201472747	0.0458304421	0.1273755561	-0.0860079599	-0.0106850043	0.0332528178	0.0758786668	-0.1349515494	-0.0027395095	0.1083426385	-0.0442683978	0.1098912861	-0.0151197848	0.0548856081	0.1392516822	-0.0446523112	-0.0048754671	-0.227196929	-0.0566059895	-0.0331692361	0.0713658043	0.0044789999	-0.0754437727	-0.0344809059	-0.221198256	-0.1138617727	0.0525356232	-0.090241565	-0.0865323731	-0.0050062695	-0.0299131234	-0.0469081209	0.0587372374	-0.0701427391	-0.1261911991	-0.1316417406	0.1242838566	0.1235925976	0.1224433458	0.12084036	0.1187895802	0.0	0.0	-0.0272158	0.0007543	0.0007406997696399	5.689684900000044e-07	-0.000184323	-0.007712593	3.3974968329e-08	5.9484090783649005e-05	0.0157383	0.0157594843	0.0002483613454019	0.00024769408689	-0.000152967	-0.000225701	5.0940941401e-08	2.3398903089e-08	-0.000193447	1.0417999999999994e-05	3.7421741809e-08	1.0853472399999987e-10	-0.00045078	-4.2706e-05	2.032026084e-07	1.8238024359999998e-09
4543.877111689396	1.9401273347211827	3.76409407493232	20646819.206134766	9832.225948458328	20.357161984033155	414.4140440441647	96672667.10153729	4437.17477226436	16.30919290444126	19688519.95961928	265.9897731942772	4887.218261609745	7121.889123943345	1.036488	39.983063	0.090690943	0.0520684	-0.0131164827	0.0106204532	-0.1368163224	0.4872715153	-0.1822542437	0.2014212352	0.0635212711	-0.0077095485	-0.0481486461	-0.0665859471	0.0419183133	-0.0560267738	0.0158874808	0.0315236099	-0.1135175355	0.1205264298	-0.0429125437	-0.0196055753	0.0439395742	-0.0302036966	-0.0370452513	0.0317258639	-0.022252707	-0.0787616723	-0.0117207571	0.0206250752	0.0952749843	-0.0337348315	-0.2148669428	-0.0154049204	-0.1329046907	0.0414474693	-0.0234504612	-0.2520626576	0.0109163187	-0.0009995677	0.0456178978	0.0834606969	-0.081061427	0.0293079166	0.0401473644	-0.0402578179	-0.0036025573	-0.0933259168	-0.180974983	0.0452322434	0.1124489822	-0.0877152604	-0.0026281085	-0.0398772464	0.2111956538	-0.1571054644	-0.0699380425	0.0621928195	0.001587818	-0.1551504354	0.0679638594	0.0262349317	0.0983675558	0.1713605407	-0.1611744945	-0.024310582	-0.054303981	-0.0212397419	0.0394465361	-0.0513813844	-0.1176215753	0.0590324729	-0.088360947	0.0780106795	0.0518404998	0.0359444731	0.0520005324	-0.0739728198	-0.0308706661	0.1567972803	0.2001225405	-0.1856448125	-0.1591638664	0.1239656919	0.0531733717	-0.0329837698	-0.1649036409	0.0211818908	0.1177894491	-0.0237842051	0.0520935809	0.1510732111	0.010904015	0.0187184164	0.1083184286	0.0862663041	0.1286361184	-0.0583598853	0.0119438251	-0.0846003906	0.1218155367	0.2018016496	0.0437981477	-0.0718560903	0.0186043888	-0.0029367353	-0.0298632533	0.1153168295	-0.0498621196	0.1924488591	-0.123612416	-0.1301404039	-0.0745273537	-0.014516876	0.1017897005	-0.0163263395	-0.0612113347	0.0030010757	-0.0267776722	0.0732174588	0.0162460499	0.1240625143	0.1227096555	0.1204658081	0.1173472644	0.1133766681	0.0	0.0	0.0166719	0.0438877	0.0002779522496099	0.00192613021129	-0.000988511	-0.000804188	9.771539971210002e-07	6.467183393440001e-07	-0.00255833	-0.01829663	0.0003347666693569	6.545052388900001e-06	8.06065e-05	0.0002335735	5.455657990225e-08	6.49740784225e-09	-0.0	0.000193447	0.0	3.7421741809e-08	-0.000323752	0.000127028	1.0481535750400001e-07	1.6136112784e-08
4521.543748815982	-22.33336287341353	498.7790972355661	20444357.87245689	9769.31239759242	-62.91355086590738	3958.1148825571154	95439464.72175296	4408.322493446844	-28.85227881751598	19433307.206229404	832.4539929636813	4854.823466404403	6556.584215884458	1.059033	40.85273	0.0599814757	0.0340083	-0.0684846208	-0.0152986609	-0.041912523	-0.1024470131	0.1210992235	0.0542351437	0.0264399683	-0.0463802575	0.0574034593	-0.1025560916	-0.0288286983	0.0100887941	0.0125600904	-0.0512408604	0.0349316492	0.0086354481	0.1219539301	0.0733853462	0.0101091154	0.0027126384	0.0496140336	-0.0226402234	-0.0966733252	-0.0082970282	-0.0176489066	0.0931522671	-0.0732206105	0.0773172185	-0.0330201495	-0.0009488344	-0.0385629305	0.0996274894	-0.0284864425	-0.0802887157	-0.0264009799	-0.0239285008	0.11526073	-0.0007566564	-0.0997305299	0.0737871856	-0.0094412231	0.1383203327	-0.0621379873	0.0829120632	0.000150613	-0.0511258291	0.0432906869	0.0053488678	-0.0590403577	0.0122137276	-0.0598049553	0.055862829	0.0234399776	0.0405082319	0.0390067442	-0.0198138242	0.0804179495	0.0688333287	-0.1944917218	-0.119892419	-0.0361076629	-0.2583356776	-0.0509230489	-0.0351927141	-0.022470907	0.0092070423	-0.0301322465	0.112748323	0.0535671337	-0.0716699388	-0.1069138643	-0.047664167	0.0562851205	-0.0088420197	0.0282103322	-0.0999329143	0.0813133519	0.0410102999	-0.1516601952	0.0039693228	0.03614386	0.0091779983	-0.0723320754	0.0909633337	0.1008188354	-0.0191377041	-0.1242660501	0.0497275561	-0.0130283705	0.0633314671	-0.0978802959	0.0604000614	-0.030918109	-0.0885754932	0.0253023623	0.0404286781	0.0930633391	-0.0251853233	-0.0056068201	-0.0930448685	0.0811935815	-0.0018172232	-0.0063324923	0.0462235912	0.127328621	-0.1390386532	0.2159951582	-0.0204119286	-0.0107108526	0.0113662393	-0.0156390989	0.0382910617	-0.1245721678	0.0286012316	0.0131700923	0.0895217196	0.0843157904	0.1237675953	0.1215356597	0.1178455331	0.11274149	0.106284769	0.0	0.0	-0.0118294	-0.0285013	0.00013993470436	0.00081232410169	0.000351393	0.001339904	1.23477040449e-07	1.795342729216e-06	-5.82333e-05	0.0025000967	6.25048350935089e-06	3.3911172288899998e-09	0.000229441	0.0001488344999999	2.215170839025e-08	5.264317248099999e-08	-0.000207969	-0.000207969	4.3251104961e-08	4.3251104961e-08	-0.000519752	-0.0001959999999999	2.70142141504e-07	3.8415999999999985e-08
4517.488159539812	-4.055589276170394	16.447804376988305	20407699.2715824	9773.031532597675	3.719135005254429	13.831965187308866	95512145.33714847	4407.803500544208	-0.5189929026364553	19428731.69940977	0.2693536329870131	4851.864389981452	6492.499211369978	1.045994	40.349762	0.0672747402999999	0.0341449	-0.1053092217	0.0173981962	0.0480037866	-0.0744538146	0.1078772266	-0.1753527976	-0.0735799462	-0.0161372082	0.1042553012	-0.0146200059	0.0318724087	0.0325849699	-0.0263740496	-0.1078996643	0.0533156307	0.1238896425	0.0171824338	0.0135260861	-0.0135607476	0.0390444671	-0.0139088383	-0.1220139858	0.0881442267	0.1197458053	0.0890719008	0.1717450463	-0.1527100457	0.0639995816	0.0872186691	-0.1880084645	-0.079045291	0.1267722858	0.014220819	-0.0025239714	0.0135437561	0.1329091526	0.0816389194	-0.0590152416	0.0926648402	-0.003663823	0.0163122385	0.0527706005	0.0775538213	-0.0640316655	0.0636323817	-0.0085237379	0.1598188222	0.0539599689	-0.0168868394	-0.0691054323	-0.0687336212	-0.0024922441	0.1747448898	-0.0003402606	0.1658472835	-0.0269579106	0.0678732586	-0.0556856333	0.0344515614	0.1284077153	0.0165978228	0.1050332725	0.0871319707	-0.0589150064	0.1264168629	-0.0261040399	0.0165793859	0.0347979634	-0.0206610919	-0.1287472618	-0.0565099798	-0.1480636382	-0.0359045864	-0.0054779612	0.1294972173	-0.0912034299	-0.0004246268	0.0980266468	-0.1723320521	-0.1300894588	0.0365027272	-0.0554002643	-0.1349492935	-0.0808725048	-0.1934415841	0.0095687172	-0.0166321177	0.0594834095	0.0233752131	0.0496453293	-0.0786691992	0.0596489178	0.0406254408	-0.0514698457	-0.0399878337	-0.0133533188	-0.0391444412	-0.1298153583	-0.0080653654	-0.1595622726	0.0795591492	0.0726363183	0.1194879549	0.014039719	-0.0845644092	0.1082691209	0.0116371229	0.1396426421	-0.0783133497	-0.0640692554	-0.0057764402	-0.065770871	0.0362339791	0.0562907254	0.0422043797	-0.0096283001	-0.0878367397	0.1233992748	0.1200733947	0.1145965013	0.1070667085	0.0976189063	0.0	0.0	0.0115709	0.0234003	0.00013388572681	0.0005475740400899	0.0017196	0.001368207	2.95702416e-06	1.871990394849e-06	0.0106758	0.0107340333	0.0001152194708855	0.0001139727056399	-0.000100475	-0.000329916	1.0884456705599999e-07	1.0095225625e-08	-0.0	0.000207969	0.0	4.3251104961e-08	-0.000422193	9.755899999999994e-05	1.78246929249e-07	9.517758480999988e-09
4517.999977767719	0.5118182279074972	0.2619578984183707	20412323.799109112	9763.096006423975	-9.935526173700056	98.71468034827885	95318043.63065176	4416.363702220248	8.560201676040379	19504268.35028854	73.2770527344845	4858.136814448214	6440.965852372908	1.03573	39.953815	0.06148783	0.0289741	-0.0778233921	-0.0581111432	0.0522298165	-0.1208956472	0.1268869017	-0.0062184426	0.0191079976	0.023166556	0.1143383303	-0.0362783218	0.019331414	0.0103115632	0.0708970329	-0.0963308892	0.1111629208	0.060059206	0.1031567386	0.066114288	-0.0940138321	-0.060623619	0.0580768958	-0.0622238629	-0.0339360562	0.1122984429	-0.0771399453	0.1713873737	0.0611564114	-0.1240620783	-0.0524944877	-0.0699431264	0.0233458339	0.0050675702	0.0095370721	0.0221594104	-0.0137354074	0.0369113916	-0.1647850818	0.0281490018	0.1697231192	-0.0620473053	-0.0324153403	0.0436908876	-0.0849590738	0.0116669417	-0.0295561375	-0.0338781532	0.026397912	0.1543690329	0.106453568	0.0888246473	0.0341821883	-0.020952971	0.038825775	0.0790289914	0.021319387	0.0146098266	0.0554599155	0.1129061756	0.2268558395	-0.1166878941	-0.1445959621	0.0912870955	-0.0063025455	0.0881250553	-0.0438630906	-0.0089961437	0.1060080258	0.0200987931	-0.0160700318	-0.0565216772	0.1212185009	-0.1481348858	-0.0096951583	-0.0083306891	-0.0221371483	0.1269284584	0.0711164895	0.06663818	-0.0035888184	0.0074638069	-0.0032118487	0.0196517326	0.0864117642	-0.1494424156	-0.0783532413	0.1091701952	-0.0356645045	0.0078791775	-0.160069189	0.0543007234	0.051826673	0.0484558376	-0.1123594112	0.0338171676	-0.1010578551	-0.0036487481	0.1073522701	0.0139166699	-8.77655e-05	-0.0606870499	-0.1683828942	0.0033283376	-0.032274882	0.0944403634	0.0833495719	0.1413100499	-0.0621212399	0.05716468	0.1735816301	-0.0059934956	-0.0185134385	0.1289491217	0.0730599658	0.0011951227	-0.0515305852	0.018012268	-0.1834851279	0.122957771	0.1183263288	0.1107360475	0.1003767277	0.0875074121	0.0	0.0	0.0233279	0.0117569999999999	0.0005441909184099	0.0001382270489999	-0.0077565999999999	-0.0094761999999999	6.0164843559998447e-05	8.97983664399981e-05	0.0271158	0.01644	0.0002702736	0.00073526660964	-1.34013e-05	8.70737e-05	7.58182923169e-09	1.7959484169e-10	6.16107e-05	6.16107e-05	3.79587835449e-09	3.79587835449e-09	-9.45848e-05	0.0003276082	8.94628439104e-09	1.0732713270724001e-07
4527.136950329562	9.136972561842413	83.4842675958611	20494968.96703925	9786.79385120975	23.697844785774578	561.5878474906633	95781333.88607696	4426.558367971881	10.194665751632783	19594418.985061884	103.93120978751442	4876.537467725604	6527.356809676116	1.096065	42.281277	0.03902381	0.0189028	-0.0010962278	-0.0653116114	-0.0264812219	-0.1010341412	0.0123335194	-0.0107732777	0.2152054706	0.0334809804	-0.0279182194	-0.0614388921	-0.0488157122	-0.0528314215	0.0990014404	0.0105737131	-0.0257403066	0.0667991069	-0.0970023584	0.0198649405	-0.0273333699	-0.0828663704	-0.0427676909	0.0144766981	-0.0125159569	-0.0693307575	0.0472604503	-0.0326670646	0.1809551366	-0.0435663346	-0.0507267827	-0.1446349048	0.0734816923	0.1196232382	0.0877419785	-0.0251506626	0.0206855212	0.0093820391	0.0663304396	-0.1432204678	-0.0534763604	-0.1142258797	0.0123800498	0.0145449908	0.1056158561	0.0881767529	0.0811544769	0.0094148615	-0.0576212212	0.0222668467	-0.0157986598	-0.0318893765	-0.0924328293	-0.107926093	-0.1023858283	-0.129152995	-0.1226379706	0.0289945008	0.0149554915	-0.0958223316	-0.1107385309	-0.0735589227	0.0846102203	0.1339485438	0.1505407044	0.1520120089	0.0442614209	0.0404850618	-0.0218508521	0.041938957	0.0974806924	0.1593416535	-0.0274229051	0.0285122837	0.0737254487	-0.0882711128	-0.1215311721	0.1562840974	0.0414592257	0.1305416709	-0.0370554701	-0.0100332819	-0.0312001479	-0.0056077313	-0.0465314366	0.0902869801	-0.1428274756	-0.1904673551	0.0401404206	-0.0175645193	-0.0273309224	0.0073753799	-0.0805745389	-0.0588868584	-0.0713568235	0.0842152065	-0.0228648252	0.0117782451	0.0241320772	-0.0610035627	-0.0375135754	0.1677364082	0.1750176552	0.0451768058	0.0227635243	-0.0498127711	0.0827819319	-0.0783738441	-0.0445932325	0.0205044438	0.0330005456	0.0718149132	-0.0153036429	-0.1558698523	0.2479973917	-0.0180178099	0.0423441872	0.0583755654	0.0516691724	0.1224433458	0.116298606	0.106284769	0.0927349816	0.0761000269	0.0	0.0	0.0324196	0.0090917	0.00105103046416	8.265900889000002e-05	-0.0182641	-0.0105075	0.0003335773488099	0.00011040755625	0.0295891	0.0024733	6.1172128900000055e-06	0.00087551483881	-3.07636e-05	-1.7362299999999998e-05	3.0144946128999995e-10	9.4639908496e-10	-0.0	-6.16107e-05	0.0	3.79587835449e-09	-0.000354638	-0.0002600532	1.25768111044e-07	6.762766683024001e-08
