global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
3986.6129092379656	-3.0360589995025293	15893082.488102796	9.2176542484603	10903.442632600858	4.835501303401543	118885061.24241792	23.382072855198015	3947.922518726592	13.162763769409594	173.25835004928186	15586092.213868516	4114.425923131246	7576.321615800289	1.536497	53.963181	0.026022935	0.0164099	0.1098503294	-0.0915410012	-0.1214566863	0.0547874004	0.1018821934	-0.0469343628	-0.1841829005	0.0393284489	0.0043668582	-0.1912631774	-0.054861106	0.0362050411	-0.1464864968	-0.0866083342	-0.2347118035	-0.1189237982	0.0055147938	0.0353058053	-0.0883796352	0.1666163877	-0.0523944558	0.013309084	0.0688829369	-0.1006461398	0.0151231883	-0.0230619245	-0.0830531198	-0.0587355895	-0.0879187592	0.104231603	-0.0132514242	-0.0255429809	0.0266104331	0.1197127959	0.2336212237	0.1362845226	-0.0236193169	0.0202268627	0.0579647047	0.07958303	-0.1469880418	-0.0849790639	-0.0119046732	0.0724755823	-0.0287692079	0.1039946688	-0.0746058202	-0.1650128853	0.1391183723	-0.20608374	-0.1092060927	0.0576507362	0.1079683629	0.11885352	0.115387995	-0.050447307	0.0291549573	-0.0971347077	-0.0724782248	0.035439594	0.0680358999	0.038285479	-0.0505127287	0.0871422514	0.106316624	0.0117382411	0.0934283417	-0.002706482	-0.1612446217	0.112504529	0.0522962484	0.1065335484	-0.0208432224	0.1109404198	-0.1678103361	0.0802402264	0.0443992938	0.1114950814	-0.0364676981	-0.0686783244	0.0079649139	-0.1866252333	0.0061794227	0.0202784052	0.0049891622	0.1371169276	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	-0.00246897	-0.0003433899999999	1.1791669209999989e-07	6.0958128609e-06	-0.0139378	4.799999999999249e-06	2.3039999999992796e-11	0.00019426226884	0.00221062	0.00714609	5.10666022881e-05	4.8868407844e-06	5.68453e-05	-0.0002300287	3.23138813209e-09	5.2913202823690007e-08	-0.000379909	5.188300000000002e-05	1.44330848281e-07	2.691845689000002e-09	-8.866139999999998e-05	-8.866139999999998e-05	7.860843849959997e-09	7.860843849959997e-09	0.0	0.0	0.0	0.0	0.0	1.0	0.0
4005.1707465689415	18.55783733097587	16041392.709171612	344.3933264029617	10931.585119007988	28.14248640713049	119499553.2141169	791.9995411755244	3953.4069254252495	5.484406698657494	30.078716836279195	15629426.318000324	4119.643056792121	7806.058312193469	1.645875	57.804615	0.0532210949999999	0.0267105	0.0891107169	0.0954116342	-0.0816676955	-0.0553631401	0.0804224279	-0.0194377187	0.0814289464	0.1055233577	-0.0173879439	-0.0452885101	-0.2398033181	-0.0411406606	-0.0023879676	0.0174501513	0.1375939477	-0.0690410972	-0.1589762565	0.1212799664	0.0554617319	0.002772519	0.1279998556	-0.0351508782	-0.1186727482	-0.0713335676	0.1712072191	-0.0199851321	0.0420311152	0.0478333834	0.1173424275	0.026010554	-0.0546031236	-0.0872299628	0.0046273775	-0.0713309386	0.1090584359	-0.0623863086	0.0804604654	-0.0991011544	0.1401053116	-0.0511902942	0.0980771805	-0.0764731204	-0.0818164807	-0.0837853697	-0.1320377994	-0.0261058868	-0.0525992968	0.1243940207	0.14087348	-0.0370259151	-0.095323847	-0.1038206606	0.0486123789	-0.1576912346	0.0984744582	-0.0143880206	0.1622785266	0.0420413544	0.128770709	0.110922704	-0.0344524186	0.0521455934	-0.0254973536	0.0257092603	-0.0366063151	-0.1887826432	0.0237588101	-0.0187761426	-0.0503927554	-0.0117376983	0.0035625259	0.0862689608	-0.0945047039	-0.0916071138	-0.0096441374	-0.0493597115	-0.0049229388	-0.1908077596	-0.1242276689	0.1400280929	-0.0088036668	0.0136663091	-0.0196439814	-0.0765566317	-0.1855285412	0.0807069325	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.00182006	0.00428903	1.83957783409e-05	3.3126184036e-06	-0.0212476	-0.0073097999999999	5.3433176039999975e-05	0.0004514605057599	-0.0208823	-0.02309292	0.0005332829541264	0.00043607045329	-0.000173678	-0.0002305233	3.0164047684e-08	5.314099184289e-08	-0.000379909	0.0	1.44330848281e-07	0.0	5.14022e-05	0.0001400636	2.64218616484e-09	1.961781204496e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0
3996.029743883957	-9.141002684984414	15968253.714005284	83.55793008689227	10922.090818661116	-9.494300346872478	119292067.85108145	90.14173907662286	3941.682238784771	-11.724686640478469	137.46827681741425	15536858.871551324	4111.939700033329	7815.31509224363	1.061535	37.282063	0.02361795	0.0109372	-0.0358454425	0.1910087605	-0.024833778	-0.1848350862	-0.0195637079	0.0888832931	0.1119314323	0.1741782346	-0.0943089533	-0.0270260176	-0.1400692756	0.1019889466	-0.0164997155	-0.0552720093	-0.0604743136	0.1462039407	-0.1094005672	-0.0688755155	0.1041511068	0.1035966369	-0.1792226135	-0.0419017619	-0.0388206182	-0.131288008	0.165760675	-0.1927355577	-0.091016525	0.0299952675	0.107224315	-0.0498576329	0.083215417	0.1258777938	-0.0318147092	0.0002743192	-0.2032093413	-0.1973104788	0.0266802634	0.0731822846	-0.0117122265	-0.0591282282	0.0431766354	-0.0800968921	0.0171651422	0.0024907556	0.0374765983	-0.0620263952	0.1903003878	-0.0914482339	0.059765098	0.0988926678	-0.0396878358	-0.0001867245	0.0245404554	-0.0772471269	-0.0893509971	-0.155664678	0.0316023701	0.0415011561	-0.0212243062	0.0723856712	-0.2574098553	0.0929799422	-0.3128993235	0.0184023369	0.0180927725	0.155971975	-0.0854561701	0.0146241894	0.129173444	-0.0409976679	0.0436106448	0.0119494215	0.0571912112	-0.0895157054	0.1131931435	-0.0112916701	-0.0957994945	-0.0352058861	0.015939323	-0.0453343682	0.0844173251	0.1136147912	0.0605548964	0.1648855206	0.0168208702	0.0206863417	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.00631615	0.00449609	2.02148252881e-05	3.98937508225e-05	-0.0139525	0.0072950999999999	5.321848400999999e-05	0.00019467225625	-0.0151255	0.0057567999999999	3.3140746239999994e-05	0.00022878075025	-0.000103681	6.9997e-05	1.0749749761e-08	4.899580009e-09	-0.000379909	0.0	1.44330848281e-07	0.0	0.0	-5.14022e-05	0.0	2.64218616484e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3995.731021232055	-0.2987226519021533	15965866.39403616	0.089235222759455	10908.899042302912	-13.191776358204152	119004078.31515738	174.022963484874	3936.485855083489	-5.19638370128223	27.002403570951603	15495920.887272386	4103.1361787563865	7754.563366766001	1.232938	43.301899	0.050050836	0.0268279	-0.1026883745	-0.1015690537	0.00276293	-0.1378051239	-0.0049082243	0.1734422141	-0.0198817276	-0.0523548488	-0.1386647071	-0.1297754002	-0.0677386836	0.0147863561	-0.0654359227	-0.008727825	0.1180858647	0.0744809371	0.1010934023	-0.2577885348	0.0023654526	0.0460646703	0.0778615683	-0.0468703658	-0.0862289733	0.0475699825	-0.0073335261	0.250373469	-0.0355230766	0.0918576883	-0.0386720006	-0.2939529461	0.1278542917	0.1732490407	-0.0714154856	-0.0037646547	-0.097709317	0.0520573424	0.1173340774	0.1238953685	0.04241316	0.0719074218	0.071905637	-0.0137417962	-0.0002375967	-0.129550532	-0.0677501587	0.1396600617	-0.159788047	-0.0209972079	-0.2630292032	-0.1165141669	0.0590376056	-0.0170023278	0.1108517505	-0.0451533815	-0.1988980106	-0.0095205379	-0.0741556001	-0.0997162165	0.0856220905	-0.0891798892	0.0827009392	0.1424627981	0.060064955	-0.2830327639	-0.0481964252	0.2391976691	-0.2318628489	0.0534021413	0.0547043469	0.0834943753	-0.0921402332	-0.0483508946	-0.099316374	0.0940563055	0.0955508687	0.0396701294	0.0624213559	-0.0689229006	-0.0852037093	0.0703994375	0.0727512787	-0.1892914105	-0.0717319142	-0.0687355498	0.2524324719	-0.0779310375	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.000575214	-0.005740936	3.2958346156096e-05	3.30871145796e-07	-0.0179709	-0.0040184	1.6147538560000015e-05	0.00032295324681	-0.0203588	-0.0052333	2.738742889e-05	0.00041448073744	-0.000163198	-5.9517000000000006e-05	2.6633587204e-08	3.5422732890000007e-09	-0.000136402	0.0002435069999999	1.8605505604000003e-08	5.929565904899999e-08	-0.00039814	-0.00039814	1.585154596e-07	1.585154596e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4015.034650707465	19.30362947541016	16120503.246381616	372.630110923924	10920.590529536788	11.691487233876614	119259297.5138086	136.69087373989984	3953.194146050347	16.708290966858385	279.1669870332015	15627743.956366733	4122.048838030467	7751.158464598719	1.228533	43.147179	0.130185006	0.0654937	0.1536029586	-0.0462192173	-0.0815097064	0.0340056136	0.182934684	-0.0624104535	0.0752819305	-0.0612556408	-0.0598481944	-0.1130838054	-0.0847199998	0.0178112799	0.1505794347	-0.1853454197	0.1053332941	0.2089988117	-0.0303922926	0.0231030683	0.0891458418	0.077904282	0.1579209099	0.1824690195	0.1290633846	0.0560332862	-0.0317953278	0.1406697715	0.003620436	0.1484200058	-0.0691196503	-0.0271037739	-0.0745590258	0.0378783385	0.1020732559	0.0150733028	0.1417431562	-0.1180053563	-0.1097662462	-0.0113202313	0.0182412173	-0.132615085	-0.0969161776	0.0735086001	-0.0582494144	-0.0952393019	-0.2520042176	0.0718664174	-0.1678229029	0.1055136786	0.0456625107	0.0947552682	0.092445719	-0.0508762051	-0.0195725391	-0.0063987123	-0.043722266	0.0207105503	0.189926037	-0.0525774304	-0.1327500006	0.0448979662	0.1376629916	0.0043422069	0.1361921925	-0.1915224386	0.0236454787	-0.05328657	0.0215138953	0.0329861889	-0.214166309	0.0310012071	-0.0383332026	0.0866258797	0.0951325331	-0.031478872	0.0057416933	0.0632919354	-0.2183176272	-0.0581079614	-0.224629562	0.1288301337	-0.1670762564	0.0092369805	-0.1383059876	-0.0653618855	-0.098749272	-0.1719666699	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.00634017	0.005764956	3.3234717681936e-05	4.01977556289e-05	-0.0598163	-0.0418454	0.00175103750116	0.00357798974569	-0.0299618	-0.009603	9.2217609e-05	0.00089770945924	0.000647062	0.00081026	4.18689231844e-07	6.565212676000001e-07	0.000114631	0.000251033	1.3140266161e-08	6.301756708900002e-08	0.0	0.00039814	0.0	1.585154596e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4005.0750626144286	-9.959588093036473	16040626.257175967	99.19339498295388	10940.855753911006	20.265224374217723	119702324.62788758	410.6793189373881	3946.222776948736	-6.971369101611344	48.59998715090136	15572674.205308992	4118.169209409727	7818.041007489677	1.273243	44.717464	0.101687025	0.0514169	-0.1212188851	0.0774880945	-0.0325730381	0.156676277	-0.0283329629	0.0459796942	0.1458006494	-0.0986551883	0.0689135637	0.0657038182	-0.0034557601	0.2144753605	0.285336865	0.0666235724	0.0339106274	-0.1559648513	-0.0129544773	0.1898370103	0.1234031694	0.1385270248	0.1313927933	0.1287901889	-0.1316842767	-0.0171970654	0.1468978376	0.0956034478	-0.0546046827	-0.1865688602	-0.0445353412	0.0533590937	0.0053879754	0.0202622524	0.1121889609	-0.2043909076	0.0215004325	0.0429489801	-0.0541243171	0.1910994722	0.0271590453	0.0505219974	0.00909189	0.008041072	0.0692072676	-0.0420797794	0.2342680883	-0.0560296701	0.0647471054	-0.1215356962	0.0992062282	-0.0499427968	-0.0127816913	0.0484555687	-0.0918319504	0.0778127163	0.026465148	-0.0784563826	0.2912008366	0.0264808893	0.1565627863	0.1382689542	0.1095761254	0.0945988136	0.0377240218	0.0497398296	0.0577255699	0.0929229687	0.0454831222	-0.0193352522	-0.0442821839	-0.2341738032	-0.0774825208	0.0336255943	0.0283390908	0.1155863408	0.1399022724	0.0797053849	0.1529055148	0.0674239967	0.1709920107	-0.0370883293	0.1298222454	-0.0632210483	0.1685339314	0.1789952369	-0.0301675494	0.0629076863	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.00635753	1.736000000000012e-05	3.0136960000000413e-10	4.04181877009e-05	-0.0338727	0.0259436	0.00067307038096	0.00114735980529	-0.0703597	-0.0403979	0.00163199032441	0.0049504873840899	3.01397e-05	-0.0006169223	9.084015160899999e-10	3.8059312423729e-07	2.499e-05	-8.964099999999999e-05	6.245001e-10	8.035508880999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3998.095200466593	-6.979862147835775	15984765.231994005	48.71847560279063	10901.537218201212	-39.31853570979365	118843513.71982624	1545.9472503623183	3932.050151086776	-14.17262586195966	200.86332382308777	15461018.39066154	4099.021809798721	7780.241601534168	1.176781	41.329601	0.00940233	0.00631373	0.006482324	-0.1156216049	0.0389170699	-0.1656332275	-0.0032135437	0.0248938247	-0.0705515152	-0.101781036	-0.1040509027	0.0887693807	0.0230628252	-0.1577868506	0.0817654383	-0.2194219105	-0.239916189	0.0743606147	-0.0472013393	-0.1033413584	-0.068951543	0.0200525551	0.1368532311	0.0868909564	-0.131798524	0.0826628589	-0.0114131411	-0.1410366835	-0.0942205159	0.2132711829	-0.0124319153	-0.0141610955	-0.1314437461	-0.3020745843	0.2602175771	-0.0773806761	-0.0745212456	0.094240598	0.0068648375	-0.0513097209	-0.1351003153	-0.0421267711	0.0027302821	0.0517940704	0.0238411508	-0.1868831728	0.1799028772	-0.0253695426	0.0504680405	-0.0315259608	-0.0821508669	0.0905835085	0.0213834666	0.223347531	0.0802722542	0.0402570592	-0.0341740755	0.1015520759	-0.0204897198	-0.0777141172	0.1179775473	0.020737852	0.1142187349	-0.2101065351	-0.1116569345	-0.2087586871	0.1126029917	-0.2879242586	-0.0493807168	-0.2084707966	-0.0098604144	-0.2547156853	-0.0012462778	-0.0518767852	0.0260331797	0.023865998	-0.0443213114	-0.049513579	-0.0523904781	0.0412281141	0.0556130615	0.0651522144	0.1347271274	-0.0278674351	0.1411980096	0.0322372415	0.0336621095	0.005309713	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.00638185	2.431999999999955e-05	5.914623999999782e-10	4.07280094225e-05	-0.0363327	-0.00246	6.051600000000019e-06	0.00132006508929	-0.070363	-3.299999999997749e-06	1.0889999999985144e-11	0.0049509517689999	0.0001418	0.0001116603	2.010724e-08	1.2468022596090002e-08	-1.6439e-06	-2.66339e-05	2.70240721e-12	7.0936462921e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3999.2401703616174	1.1449698950245877	15993921.940234018	1.310956060512615	10922.352114260457	20.814896059244347	119297775.70788988	433.2598979571459	3944.022620802366	11.972469715589796	143.3400310907148	15555314.433400763	4118.788066563572	7796.651114203253	1.168895	41.052643	0.0617762049999999	0.0365359	0.1483529189	0.0435397495	0.1430288136	0.172340964	0.0383137747	-0.1620789622	0.0698825495	0.1061057214	0.026974211	-0.0460732065	0.2283242916	-0.0490615022	0.1218336148	0.0915731528	0.0649309606	-0.1671892367	-0.1580142661	0.0496683323	-0.1698377733	0.0530743602	0.1162276506	-0.1075127308	0.1184398936	-0.1789913606	-0.1983255234	0.1296650663	0.0137088449	-0.0035342188	0.0830651323	0.1379370949	0.0331948126	-0.1492389488	-0.0614156471	-0.1482826227	-0.2984329413	-0.0271773674	-0.0593763708	0.0208457534	0.0420583731	0.0917794524	-0.0411605195	-0.2211609818	0.0019363761	0.0057373093	-0.0370290253	0.0340936955	-0.0800300653	-0.0245549625	0.0050120641	0.0131705584	-0.0161371369	-0.1702813179	-0.1407855075	-0.0051661659	0.1076006447	0.0838600936	-0.0870656678	-0.2827768789	-0.105016142	0.0161014944	0.0307696988	0.137508012	0.0045801653	0.0566460138	-0.1562509205	0.0107223219	0.1304822916	-0.061380444	0.3414170362	-0.1273030808	-0.0748844071	0.0052768701	0.0068777029	-0.0305597061	-0.0816484045	0.0423726937	0.031027454	0.039257434	-0.1926083674	-0.0688589487	0.0305317213	-0.0573697175	0.0081957124	-0.0084617363	-0.0764724863	0.0208451512	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	-0.00421765	-0.0105995	0.0001123494002499	1.77885715225e-05	-0.0326229	0.0037097999999999	1.3762616039999994e-05	0.00106425360441	-0.0703179	4.509999999999237e-05	2.0340099999993115e-09	0.00494460706041	0.000534098	0.000392298	2.85260673604e-07	1.53897720804e-07	-0.000557782	-0.0005561381	3.1112075952400004e-07	3.0928958627161e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3989.928753574151	-9.311416787466442	15919531.458597776	86.70248258991187	10901.86885268967	-20.483261570787363	118850744.48124518	419.5640045772944	3944.4841278114272	0.4615070090612789	0.2129887194126874	15558955.034556275	4117.47364665102	7838.850658619119	1.117738	39.255974	0.11827635	0.0543802	-0.0121171208	0.1844804148	0.0397084381	-0.0419858721	-0.1461228988	-0.0565759539	0.0322802228	0.1175404774	0.0956951135	0.0520554107	-0.0258705415	-0.0473974542	0.015434058	0.0355170796	-0.021178112	0.0757146836	-0.010257265	0.0751128182	0.0364477769	-0.29689416	-0.0190772547	0.0842847264	0.0579795845	0.1328455783	-0.0375023367	-0.0763740116	-0.0770688298	-0.0137499147	-0.0457151823	0.0105934905	0.0993648991	0.0250040601	-0.0234169788	-0.0171296311	0.1263290896	0.0037695434	0.0595362226	-0.1908595333	-0.0213891986	0.0178562346	0.2486348769	-0.0302120016	-0.112432329	0.1316053556	-0.0569468059	0.0576787677	0.1124703271	0.1724016916	-0.2030532947	-0.0095845748	-0.1709324838	-0.0536799796	-0.1347796212	-0.0744251406	-0.0020494362	0.1502715161	-0.0187657759	0.2708018638	-0.0185043544	-0.0548706607	0.0470926287	-0.1569210931	-0.0046335453	0.047555495	-0.049501636	0.0685320431	0.1022041949	-0.0613224208	-0.1031344258	0.058241903	0.0392548124	-0.0155097667	-0.0261557116	-0.0697776599	-0.0714511957	-0.170537277	0.0929749828	-0.2588387935	-0.0582058468	-0.1577012618	0.0850386365	0.1535858588	-0.0843182248	-0.1374225539	0.1183892102	0.0601909206	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.00637428	0.01059193	0.0001121889811248	4.063144551840001e-05	-0.0425868	-0.0099638999999999	9.927930320999996e-05	0.00181363553424	-0.115193	-0.0448751	0.00201377460001	0.013269427249	-8.74444e-05	-0.0006215424	7.64652309136e-09	3.8631495499776e-07	-0.000122416	0.000435366	1.4985677056e-08	1.895435539560001e-07	-1.6543600000000002e-24	-1.6543600000000002e-24	2.7369070096000004e-48	2.7369070096000004e-48	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3983.254176034052	-6.674577540099108	15866313.830892714	44.54998533879546	10893.717991948644	-8.150860741025099	118673091.6881056	66.43653081958422	3936.748645034771	-7.735482776656227	59.83769378794513	15497989.894183105	4108.227990489587	7793.119035584225	1.141615	40.094559	0.045796765	0.0217806	-0.1123512142	-0.0441019418	0.148840331	-0.0340550795	-0.1606417274	0.047067064	-0.1303370366	0.0056807099	-0.0397672247	0.0230360348	0.0240061441	-0.1032310361	-0.0322822248	0.2003653801	0.0710683579	-0.0597654586	0.0520666831	0.037746675	-0.0847410838	-0.0899355396	-0.1377473588	0.0470818891	-0.2274015957	0.1604775018	-0.0001635378	0.1076740154	0.094317398	-0.032183451	-0.1201981452	-0.0426215766	-0.1088420949	-0.0743068079	0.2525165665	0.1597446989	-0.0048604473	0.0263744622	-0.0548219434	0.1156471595	-0.0280270725	0.1208369524	0.0644651715	0.0981213303	0.1889654699	0.0998320737	0.0314094206	-0.1871151634	-0.1514585574	0.029264068	-0.0314647448	0.0226091575	0.0565165421	-0.0812232481	-0.0435036286	0.1983628495	-0.0233473821	0.0644090749	-0.130745211	0.0973515798	0.2268924316	-0.0645792619	-0.0398059725	0.0009588972	0.1971627634	-0.06583568	0.1706812649	-0.0344482636	-0.1758978242	-0.057373589	-0.0308446943	-0.1074210247	0.1470691141	0.0403292974	0.0438455219	0.1112416256	0.0392736051	0.0477712245	0.1652624867	0.1199968063	0.0808659787	0.0607794216	-0.2401013349	0.0905260176	0.089506927	-0.1104024363	-0.0332390487	-0.0670104567	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	-0.00747525	-0.01384953	0.0001918094812209	5.58793625625e-05	-0.0492219	-0.0066350999999999	4.402455200999997e-05	0.00242279543961	-0.115187	6.0000000000060005e-06	3.600000000007201e-11	0.013268044969	8.58553e-05	0.0001732997	7.371132538090001e-09	3.003278602009e-08	-0.000336055	-0.0002136389999999	1.1293296302500001e-07	4.5641622320999995e-08	-0.000119184	-0.000119184	1.4204825856e-08	1.4204825856e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3995.479652506795	12.22547647274314	15963857.65359582	149.46227498559605	10901.426889262671	7.708897314027126	118841108.2219392	59.427097798214646	3947.72337084138	10.974725806609058	120.44460653025084	15584519.81268723	4121.460658835909	7772.505944897072	1.118895	39.296608	0.065458945	0.0315694	0.0726877052	-0.0665897883	0.102421544	0.1835606687	0.0093895711	-0.2208894499	-0.0668494427	-0.0532405576	0.0190849029	-0.044046216	0.131909148	0.046066701	-0.0721228875	-0.1085727784	0.0384917101	-0.0788806052	0.0095534632	0.0102193687	-0.1207014437	0.0182287227	-0.0315202255	-0.1058690843	0.0719370624	-0.0420825483	-0.2138454845	0.0535235475	0.1087295639	-0.0643269205	-0.2063552057	0.131391745	0.0299942545	0.0998454058	0.0379949148	0.0273602737	-0.1094767259	-0.067224837	0.0686244026	-0.0062398893	-0.0004038296	0.0301628132	-0.0992272029	0.1527615886	-0.142424084	0.0601773865	0.0140316687	-0.1342316543	-0.1397733805	-0.1754948912	0.0015955537	-0.0523617439	-0.0364779772	0.071329741	-0.1127198734	0.0429725754	0.0903102981	0.0020009121	-0.1984932824	-0.2032140055	-0.1038824765	-0.0659719728	-0.0116585223	-0.0164933079	0.149503735	0.0497208403	0.0626761363	0.14117003	0.1236597698	0.0320624092	0.042794279	-0.0374042936	0.0958476872	-0.0580020856	-0.0092953142	-0.0374603707	0.0315368448	0.1238902112	-0.0961758494	-0.0340809115	0.0959862138	0.0102218734	-0.1991256329	-0.0991081172	0.059519699	-0.0569397756	0.0806507219	0.0937561335	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	0.00111076	0.00858601	7.371956772009999e-05	1.2337877775999998e-06	-0.0621197	-0.0128978	0.00016635324484	0.00385885712809	-0.129668	-0.014481	0.000209699361	0.016813790224	0.00042168	0.0003358247	1.7781402240000001e-07	1.1277822913009e-07	-0.000470929	-0.000134874	2.2177412304100003e-07	1.8190995876e-08	0.0	0.000119184	0.0	1.4204825856e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3988.4067912183023	-7.072861288492732	15907388.732236274	50.025366806259065	10920.991701860965	19.56481259829343	119268059.75211604	382.78189200634125	3945.748668046777	-1.9747027946032176	3.899451127013757	15568932.551392913	4119.652479076158	7814.387106991573	1.123449	39.456543	0.08335892	0.0392998	0.1417850664	0.1418696863	0.1052160647	0.0514296663	-0.0965623551	-0.1831438461	-0.0118419187	0.094527942	0.1386927453	0.0363609286	-0.0531855155	0.0129189482	0.0987642294	0.076661499	0.011961275	0.0560962635	0.0811639921	0.0864929279	0.1320577596	-0.2824181972	-0.0616621414	-0.1021235365	0.0897144478	0.1788920177	-0.0369801684	0.0780278115	0.0083258173	-0.0084789561	0.1618911078	0.0032268743	0.1149566007	-0.076309548	0.1224723782	0.0335367284	0.0770971404	-0.0313818226	0.0626932125	0.0261420178	0.0244222356	-0.0489323915	-0.2438837622	-0.0021427274	-0.1298023451	0.0848261117	0.0964329385	0.0826376817	-0.0706444478	0.0947014513	-0.0038251145	0.0224605108	-0.08140546	-0.0977116902	-0.1452655559	-0.1065923735	0.0159943871	0.0202555261	-0.0716653168	0.2672841719	-0.04167396	-0.1711164134	0.022242919	0.0133175844	0.1056576823	0.0581627597	-0.1677846217	-0.091458889	-0.0204406153	-0.1708574221	-0.1137057969	-0.012967962	0.0333548242	-0.0039134732	-0.0327542524	-0.0400130531	-0.0503879151	0.1852758437	-0.1924711263	0.0669103152	0.09155622	-0.0864246299	0.0779803619	-0.0059081083	-0.1103808965	-0.0788486115	-0.0615657176	0.0390801674	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	0.00632468	0.00521392	2.7184961766400003e-05	4.00015771024e-05	-0.0494387	0.0126809999999999	0.0001608077609999	0.00244418505769	-0.157037	-0.027369	0.000749062161	0.024660619369	-0.00016993	-0.00059161	2.88762049e-08	3.500023921e-07	-0.000641219	-0.0001702899999999	4.11161805961e-07	2.8998684099999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
