global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
5042.860722994403	18.405179623047843	338.7506369566556	25430444.27151963	11657.699505770848	68.64267892810494	135901957.76684988	4711.817370426902	4885.492963217749	23.22321813423605	539.3178605103101	23868041.493650146	5200.6008158365885	8984.44581072883	1.025271	32.476734	0.094473265	0.0421558	0.0890428071	0.0754173583	-0.0080932124	-0.0954603352	0.0849533854	-0.0693338935	-0.1051830102	-0.0193174301	-0.0770175179	-0.1008076366	-0.0881063242	0.1102395472	-0.3366790984	-0.1060893669	0.2611264111	0.0034677984	-0.1951526669	0.1032630204	0.0995781358	0.0406010623	-0.1111441503	-0.1830307456	0.0275255422	0.0842449459	0.1238319806	0.0884892966	0.0234043277	-0.1778052873	-0.1074747025	0.1030982006	0.0289146417	0.0019169382	-0.1059042819	-0.0430021986	-0.0021178486	0.0128755993	0.1723431542	0.0736685127	-0.2324973824	0.0234900118	0.079180098	0.0253523407	-0.1676958579	-0.0030557493	0.1147489947	0.1121767426	-0.1223491453	0.0867688372	-0.210780739	-0.0865885901	0.0064081604	0.1597989114	-0.0023028341	0.0286525211	0.0525857648	-0.1190947069	-0.1055575781	0.0211462987	0.0098115394	0.0699513386	-0.0875968681	0.2325160341	-0.0733726183	-0.0877771507	-0.1900747033	0.2259714887	-0.0217046183	-0.1123864111	0.0807415233	0.0105501638	-0.0115930997	0.1378343262	-0.249355846	0.1136166652	-0.0079851162	0.150125484	0.1052378318	0.0327248791	0.0686138208	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.00327315	0.02042905	1.07135109225e-05	0.0004173460839025	-0.0374068	-0.0021010999999999	4.414621209999978e-06	0.0013992686862399	-0.0475583	0.023096	0.000533425216	0.0022617918988899	0.000179731	0.0002641653	3.2303232361e-08	6.978330572409001e-08	0.000558724	0.000537084	3.12172508176e-07	2.884592230560001e-07	0.000175693	0.000175693	3.0868030249000004e-08	3.0868030249000004e-08
5017.891931701096	-24.968791293306825	623.4405386487146	25179239.438230958	11586.126692731386	-71.57281303946183	134238331.74002272	5122.667566381758	4852.530666708359	-32.9622965093904	1086.5129911729705	23547053.87134507	5168.358946171514	8916.197074983864	1.030773	32.651012	0.06707869	0.0335213	0.1182551687	-0.0170569638	-0.0199781032	0.1365926942	-0.0217020679	-0.0530441909	0.0302759401	-0.0640500833	-0.232612888	0.1079323561	0.0013647095	-0.0737558319	0.0129516496	-0.0038312859	-0.1571038189	0.0451992782	-0.0124769024	0.0400004197	-0.062517827	0.1449051995	0.0569099937	-0.0096204067	-0.1016421829	-0.2391208685	0.138903148	-0.0230170272	0.0613053355	0.0089518651	-0.1329798285	0.0194453571	-0.0307202604	-0.0957443459	0.139344889	-0.0385126102	-0.00163258	0.1716753972	0.0076387172	-0.1133085259	0.0295563419	0.1988841688	-0.136992995	0.0633580599	-0.0616817059	-0.0554454518	-0.0335513807	0.00213133	0.0829433636	-0.0283034125	0.0466708408	0.1550644997	-0.0475130084	-0.0497035825	-0.1225845033	-0.1095998598	0.1106238347	0.1003739214	-0.0974856207	0.136389502	-0.041805321	-0.1051111281	0.1351686726	0.0573627688	0.0711657176	-0.0896752725	-0.0435558266	0.012939663	-0.1172671814	-0.074056489	0.2077882348	0.0584785571	-0.1037138797	-0.2036058844	0.0734652904	0.0713177312	0.0685787617	-0.1406333405	-0.0633291171	0.1318545074	0.0062471135	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.00763999	0.00436684	5.83694472001e-05	1.90692915856e-05	-0.0456062	-0.0081994	6.723016036000004e-05	0.00207992547844	-0.0612653	-0.013707	0.000187881849	0.00375343698409	0.000283063	0.000103332	8.0124661969e-08	1.0677502224000002e-08	2.164e-05	-0.000537084	4.682896e-10	2.884592230560001e-07	0.0	-0.000175693	3.0868030249000004e-08	0.0
5030.484097113572	12.59216541247588	158.56262977515382	25305770.251312543	11569.061471652714	-17.06522107867204	133843183.33487926	291.22177046395245	4848.919312365302	-3.611354343056519	13.04188019111318	23512018.497829195	5152.68068395544	8847.222358748915	1.170694	37.083199	0.10588204	0.0534783	-0.0117663042	0.1146930092	-0.0268519097	0.0202984402	0.2929215736	0.0987706873	0.067184015	-0.0867948745	-0.1509739433	-0.0958904894	0.0272203728	0.2775622398	0.0082771876	-0.0927700412	-0.2078487054	0.0074386754	0.0012010026	0.1732177438	-0.0963095906	-0.0312321072	-0.0017416571	-0.0411846343	0.2689530816	0.0599173072	-0.0353578712	0.0701103455	-0.0817851098	0.127320129	0.1812647222	-0.1281919419	-0.1139883932	-0.1167540798	0.0122501581	-0.0029558152	0.0050922359	0.0630563676	0.2203902814	0.1611685324	-0.035858953	-0.1212433134	-0.032911677	-0.0698900203	-0.0850361726	-0.1623281788	-0.0112832103	-0.0461877512	-0.1242098329	-0.2279331025	0.1258086633	0.0991335805	0.0968808374	0.0512606711	-0.2457768441	0.1252835159	-0.0916493935	-0.0904393261	-0.0916120972	0.0626073883	0.0820645869	0.095475871	-0.1463688235	-0.0714454503	-0.206331424	-0.0449009176	0.1702286033	-0.0181126687	0.0022898113	0.0008600725	0.0982919119	-0.1769666733	0.0211186966	0.2206301801	-0.0722409843	-0.0449196069	-0.0844355189	-0.0277487927	0.0079088424	-0.0227247429	-0.0534242334	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	-0.0183398	-0.02597979	0.00033634826404	0.000674949488444	-0.0781522999999999	-0.0325460999999999	0.0010592486252099	0.0061077819952899	-0.0939046	-0.0326393	0.00106532390449	0.00881807390116	0.000380255	9.7192e-05	1.44593865025e-07	9.446284864000003e-09	2.164e-05	0.0	4.682896e-10	0.0	0.000197145	0.000197145	3.8866151025e-08	3.8866151025e-08
5046.899970137471	16.41587302389962	269.4808871367953	25471199.30857361	11678.214371203025	109.1528995503104	136380690.89977285	11914.35548024015	4864.8722427744	15.952930409097462	254.4959886375065	23666981.938516814	5183.242609546803	9042.042103885336	1.268187	40.171406	0.1682615	0.101318	0.0523926605	-0.0767987204	0.0416861055	-0.2075134449	-0.1174022577	-0.143771267	-0.0687339415	-0.0389290892	0.0826214293	-0.061962168	-0.1238158788	0.0053820942	-0.0486067036	-0.062428084	-0.0562135964	-0.0218789498	-0.1089689992	0.1383608911	0.1237042592	0.0634700795	-0.038489841	-0.1313777453	0.2889647444	0.1212073556	0.1647964709	-0.0241522951	0.0442735917	0.0006970812	-0.0199207272	0.1066589763	0.0082183471	-0.0453122466	0.1753216492	-0.1442891408	0.0525807631	0.1149477541	0.0161696378	0.1002208461	-0.143611428	0.0346426815	-0.0673826731	-0.0657072633	0.1089295033	0.0833037179	-0.0408162047	-0.0009850307	0.2064120606	0.1047460566	0.0007745187	0.1259993043	0.1012583739	0.1012325558	0.0045471427	0.039101015	0.0324245496	-0.2477042935	-0.1211611663	0.2714474147	0.0406715254	0.0222812749	-0.0397076349	-0.0098094261	-0.0218327084	-0.054712717	-0.092963646	0.1117657552	-0.1885629159	0.0351839887	0.0538020743	-0.0628384517	0.0878002026	-0.029755466	-0.1011648805	-0.0160440788	-0.1726489848	-0.1024722659	-0.0811177455	-0.0146480351	0.0458820209	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	-0.00422575	0.01411405	1.7856963062500004e-05	0.0001992064074024	0.0111136	0.0892658999999999	0.0079684009028099	0.00012351210496	-0.0579064	0.0359982	0.00129587040324	0.0033531511609599	0.000760777	0.000380522	5.78781643729e-07	1.44796992484e-07	2.164e-05	0.0	4.682896e-10	0.0	0.0	-0.000197145	3.8866151025e-08	0.0
5014.276893997586	-32.6230761398856	1064.265096828773	25142972.769678075	11617.296712037862	-60.91765916516306	134961582.89552572	3710.961198162975	4853.054101803033	-11.81814097136703	139.668456019104	23552134.11502724	5167.316626202619	8871.802041243569	1.197465	37.931194	0.0738822499999999	0.0373449	0.0955934308	-0.0646992725	-0.0685219623	0.1121479407	-0.069212596	-0.0748986809	-0.0207639381	-0.0885136832	-0.0406005535	0.1186852929	0.0568822865	-0.0054456029	-0.12729641	0.1961029151	-0.073665455	0.0892880202	0.1593420349	0.2087468583	0.0355739445	-0.0365112347	-0.1343766189	0.0263100985	-0.0877119479	-0.0591068672	-0.0034718156	-0.0434534011	0.0445545742	-0.0353921455	-0.0218534828	0.0686512273	0.0976420543	0.0507611502	-0.0563113961	0.0361276363	-0.1429839693	-0.1165965646	0.0743873494	-0.1812043846	0.1546677154	-0.0148405019	-0.0372098053	-0.1217175285	-0.0696898814	-0.0278559823	0.0049986061	-0.018252547	-0.2699970048	0.0018146592	-0.054861212	0.1232779622	0.149173952	-0.142489835	-0.0582327251	0.0917348766	-0.0902706416	0.104046215	-0.0902776331	-0.0092791952	-0.0754111378	-0.0706630588	0.072072386	-0.0267148113	0.0550615517	0.0353849263	-0.0984366271	0.008800313	0.0712337482	-0.0665230938	0.0309360504	0.1328049111	-0.0398275125	0.1275468112	0.1950932201	0.1841896605	0.0676305451	0.0475514664	0.0640915907	-0.1078051404	-0.0695203922	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	-0.0123374	-0.00811165	0.00015221143876	6.579886572249999e-05	-0.0163906	-0.0275042	0.00075648101764	0.00026865176836	-0.0420577	0.0158486999999999	0.0002511812916899	0.00176885012929	0.000572474	-0.000188303	3.277264806760001e-07	3.5458019809000005e-08	-0.000238411	-0.000260051	5.6839804921e-08	6.762652260100001e-08	0.0	0.0	0.0	0.0
5024.395984676246	10.11909067866054	102.39599616295465	25244555.010830782	11603.97696311886	-13.31974891900245	134652281.36059317	177.41571126526694	4858.344045133544	5.289943330511051	27.983500440018343	23603506.86088457	5170.349135787399	8918.294056485463	1.066661	33.787819	0.0359522199999999	0.0180425	0.0513251887	0.0728499259	0.0597279219	0.0024754124	0.0342512842	-0.0431158868	-0.0403070494	0.0660738065	-0.1035536295	-0.0449901209	0.019810734	0.0651981759	-0.1548752216	-0.1197440871	-0.1012236733	0.0234136765	-0.0591496368	0.0935917712	0.1624727798	0.0370892174	-0.0677106535	0.0948116053	-0.033390531	0.0006219099	0.0575055734	-0.0363431028	0.0643707693	0.0231979822	-0.1187062827	-0.0813036571	-0.1087616185	-0.0791735485	-0.1736201431	0.0314157609	0.0909828239	0.1477919486	-0.1653102049	-0.0011263365	-0.0040862721	0.045201111	0.144694894	0.1189778867	0.1415499181	0.053499536	-0.0623077298	0.040730626	0.0873669339	-0.0328440831	-0.0300733443	0.0901115549	0.1425810863	0.1013369501	-6.23478e-05	-0.0221698753	0.0039864078	0.0873258476	-0.0520871473	0.0816436771	-0.0776528681	-0.0122516619	0.0506016786	0.1550771379	0.0232422872	0.0047848387	0.0985160297	0.1250843369	0.1364808716	0.0552019653	-0.0729165337	-0.021849774	-0.009895853	-0.2029323684	0.0441799369	-0.1057697407	-0.0147713188	-0.0147379087	0.0973728262	0.2150289261	0.0201693159	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	-0.00773488	0.00460252	5.982836861440001e-05	2.11831903504e-05	-0.00494135	0.01144925	0.0001310853255625	2.44169398225e-05	-0.053276	-0.0112182999999999	0.0001258502548899	0.0028383321759999	0.000534297	-3.817700000000002e-05	2.85473284209e-07	1.4574833290000019e-09	-0.000373877	-0.000135466	1.39784011129e-07	1.8351037156e-08	0.0	0.0	0.0	0.0
5007.2204795004245	-17.175505175821854	294.9979780446833	25072256.930328462	11630.657554561623	26.68059144276413	135272195.15148136	711.8539597356983	4843.959057977986	-14.38498715555761	206.92785546555743	23463939.35536698	5161.3925121166085	8863.407438385984	1.033331	32.732037	0.13709543	0.0812064	0.0671619659	0.0405272794	0.0052041954	0.1316807945	-0.1786511826	-0.1023932032	-0.1216444557	0.0724914612	-0.0907184958	0.0788266471	0.0388811392	-0.1414536506	-0.0544136759	0.0396965941	-0.2524344641	-0.0895194056	0.0223064667	0.0257351536	0.1068975089	0.0309031995	0.1117726469	0.071597928	0.0984582671	0.070992769	0.1248346156	-0.0021148123	0.1778402637	0.0171330833	-0.0868622435	-0.1729540422	0.0696869047	0.172103734	-0.1409050134	-0.1256694219	-0.0592659749	-0.1317374554	0.1285068415	-0.212657853	-0.0678628083	-0.0399672514	-0.0518491952	-0.1118110704	0.0664472502	0.0718623764	0.0871673576	0.0605430297	-0.0790355443	0.0175449064	0.1132472938	0.1996896086	0.1513436104	0.0118049436	0.0845449711	-0.0058249882	0.0567337575	-0.0692567563	0.063206691	0.2794811632	-0.0741807494	-0.0809279938	0.0255305234	0.101206725	-0.0159583592	-0.0400161859	-0.0059878764	-0.1689843387	0.1377822596	-0.1928381918	-0.179554813	0.1429916099	-0.0968766433	0.1301164996	0.0819582099	-0.0363201678	-0.1413062726	-0.0116466604	-0.0346128857	-0.1144658591	0.0019587088	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	-0.0177223	-0.00998742	0.00031407991729	9.97485582564e-05	0.0590491	0.06399045	0.0040947776912025	0.00348679621081	-0.00467534	0.04860066	0.0023620241524355	2.18588041156e-05	0.000441427	-9.287e-05	1.94857796329e-07	8.624836899999999e-09	-0.000176409	0.000197468	3.1120135281000014e-08	3.8993611024e-08	0.0	0.0	0.0	0.0
5027.495888741291	20.275409240866797	411.09221988462656	25275714.911310587	11621.58743329359	-9.0701212680342	135061294.46968746	82.26709981684631	4854.31313885468	10.354080876693844	107.20699080111712	23564356.050057177	5159.677942798756	8829.33426476306	1.034556	32.770855	0.1005545599999999	0.0632915	-0.0426615079	0.1166759893	-0.0797942927	0.0197270086	0.0222189916	0.0783656181	-0.0636562438	0.0013471756	-0.0462288255	-0.010734628	-0.0002474275	0.0706608462	-0.0438229175	0.193346225	-0.1250923837	0.1742415496	-0.076791375	-0.2537395641	0.0999310078	-0.0347250881	0.0494466197	-0.1604904189	0.0891625944	0.0754970459	-0.0735036039	-0.0374453459	0.0755207708	0.0475482441	-0.0985973759	-0.0293367839	0.1217199092	-0.083568881	0.0506114684	-0.01347719	-0.1233071638	-0.1692587927	-0.0616730804	-0.0294760437	0.0794621375	-0.1236757871	-0.1593459571	0.0617280668	0.0423598285	-0.0513728019	-0.1330769261	0.109170371	0.1550692312	-0.1705964554	-0.0481553027	0.1346451927	-0.1302369604	0.0635039677	0.1956372055	-0.0946912271	0.0177880991	-0.2032041682	-0.1104610276	-0.0459017892	0.0289853406	-0.03735085	0.0038440374	-0.0303743636	0.067205299	-0.0371835947	0.0564780897	-0.085661745	0.1857494444	0.1377920831	0.0168405277	0.1047035848	0.1680217851	0.1879345961	0.0273203096	0.0087977481	0.1392562047	-0.2032516131	-0.0362591873	0.039589608	0.0140791123	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	-0.0142883	0.0034339999999999	0.00020415551689	1.1792355999999995e-05	0.0024213	-0.0566278	0.0032067077328399	5.86269369e-06	-0.0267419	-0.02206656	0.0004869330702335	0.0007151292156099	0.000270952	-0.000170475	7.3414986304e-08	2.9061725625000003e-08	2.164e-05	0.000198049	4.682896e-10	3.9223406401e-08	0.0	0.0	0.0	0.0
5023.1506378948825	-4.345250846408817	18.88120491821654	25232042.330983765	11610.026469892551	-11.560963401037952	134792714.63160568	133.65587476013903	4857.850140471059	3.5370016163788023	12.51038043426626	23598707.987274684	5172.676798050492	8838.041816664561	1.027021	32.532173	0.0973982	0.0542779	-0.1091706575	0.0592548867	0.1182682633	0.0218706896	-0.002871708	-0.0270054646	-0.0017818563	0.1676497924	-0.0094885459	-0.0526211449	0.0905457436	-0.0025522529	0.0053189408	-0.1459720786	-0.0005722197	-0.0185380989	0.1142421644	-0.0466996831	-0.0704411503	0.075735502	0.1680128981	-0.0048759316	-0.1171785898	-0.0286615313	0.0891867638	0.0861630069	0.1071910215	0.1873602838	0.1401253884	0.1638038502	-0.0001303245	0.0973876678	-0.1429199964	0.1095539952	-0.158583698	-0.0049879218	-0.0802083114	0.0010803474	0.0073293458	-0.0017367105	-0.0618175899	0.1032757237	-0.1421812725	0.0312955336	0.0689522204	-0.0204346873	0.0118149276	0.071485462	0.0451426726	-0.0289135112	-0.0123029828	-0.1682897219	0.0026897996	-0.0842609508	0.1031413236	0.0602487001	0.0991383164	0.0783299529	0.0101706671	-0.0809972746	-0.0581730725	-0.0405172873	-0.0447061623	0.3660601108	0.0316233797	-0.0139632454	0.0932263855	-0.1259123486	0.0424634341	0.0602373737	0.0607408626	-0.0601485495	-0.0803443561	-0.0058717569	0.1818063669	-0.0029215961	-0.0713117766	-0.0414833047	0.0089283033	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	-0.0185204	-0.0042320999999999	0.0003430052161599	1.7910670409999992e-05	-0.0379873	-0.0404086	0.00163285495396	0.00144303496129	-0.0431725	-0.0164306	0.00026996461636	0.00186386475625	0.00099749	0.000726538	9.949863001e-07	5.27857465444e-07	2.164e-05	0.0	4.682896e-10	0.0	0.0	0.0	0.0	0.0
5021.118417538511	-2.032220356371909	4.129919576852367	25211630.16294444	11630.017204565636	19.99073467308517	135257300.1784927	399.6294727696897	4853.609939530095	-4.240200940963405	17.979304019746944	23557529.445105337	5160.677383309823	8816.997468065767	1.02875	32.586926	0.18971487	0.10238	-0.1781571573	0.0308608325	-0.028877537	0.0754400239	-0.0358688388	0.123533846	-0.0061692511	0.1240936447	-0.0087085415	0.0308659197	0.0247595079	-0.127926264	0.006686254	0.08479744	-0.0004673762	-0.0584703595	0.2008222388	-0.0558888023	0.0644131006	0.1715644959	-0.1229045109	-0.0354532839	0.0400221705	-0.0002184026	-0.1534398738	-0.1234631437	-0.1715524945	-0.068354404	0.0322496437	0.0552730254	-0.2344830605	0.0713776051	-0.2392281895	0.2595783728	0.0188737047	-0.1748310626	-0.0247803062	0.0537414449	-0.1599405161	0.0325647604	-0.066985051	0.0612559481	0.146181128	-0.0541227321	-0.0085925601	0.1889186966	0.1704355042	-0.0883390766	0.0198525118	-0.1291190055	0.2025043591	-0.0923170686	0.0754152345	-0.1405161798	-0.0896205089	0.0012644586	-0.1005182239	-0.1232856999	0.0465084113	0.2196314473	0.0954716731	-0.0062863058	0.0372431786	0.1084021282	0.174857704	0.1032503702	0.0159126707	-0.1266117837	-0.1042977893	0.1294639445	-0.1642841929	-0.0091378869	-0.2510158686	-0.0113220899	-0.0074955839	-0.0739919288	0.1626254351	-0.0501402724	0.101159834	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	-0.0208043	-0.0022839	0.00043281889849	5.216199210000009e-06	0.0354592	0.0734465	0.00539438836225	0.00125735486464	-0.00208958	0.04108292	0.0016878063157264	4.366344576400001e-06	-0.000310451	-0.001307941	9.6379823401e-08	1.710709659481e-06	-0.00012845	-0.00015009	1.6499402500000002e-08	2.25270081e-08	0.0	0.0	0.0	0.0
5040.549211104018	19.43079356550697	377.5557385853472	25407136.349561334	11654.147545746971	24.130341181335098	135819155.01804015	582.2733655276365	4857.656056130696	4.046116600600726	16.371059545656777	23596822.35966323	5156.9575190791375	8903.146791050416	1.038753	32.903782	0.0863291499999999	0.0503739	-0.1260235586	0.1063745058	-0.096043407	-0.1286038449	0.0651422525	0.2452206262	-0.0010330367	0.0172020644	0.0388042978	-0.0842243478	-0.0718320664	-0.012774279	0.0046323228	0.0434167417	0.0042295455	-0.0427758265	0.0685412122	-0.0574638155	0.0454333223	-0.0246713982	0.2264505303	-0.0477312569	0.0400314786	-0.0758284247	-0.1677638168	-0.1849469976	-0.1226943685	0.1716581748	0.2424147896	-0.0204359053	0.0230655549	0.0145462645	-0.0080801167	0.0005210466	0.1626020725	-0.1173585745	-0.0056793181	0.0413998762	0.0676058055	0.0543704109	0.0289098281	0.2022131615	-0.2187314105	0.0640415476	-0.0171587047	-0.1577583918	-0.1246911811	-0.1909973178	0.070398808	-0.1381863062	-0.0061516283	-0.0185796669	-0.0035260535	0.038762175	0.1814723841	-0.0273744174	-0.0275710662	-0.0914929799	-0.0197043925	0.0639118327	0.0731067168	-0.2600904635	-0.1026227153	0.1559634501	0.0233136061	-0.0958387328	-0.0033624868	0.0713162543	-0.1100079989	-0.0809156963	-0.0618116819	0.0131628878	-0.0801579044	-0.0154281122	0.1429119922	0.1673341044	-0.2609815297	0.098734952	-0.1444918095	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	-0.0112236	0.0095807	0.00012596919696	9.178981249e-05	-0.0106019	-0.0460611	0.00212162493321	0.0001124002836099	-0.00208677	2.810000000000225e-06	7.896100000001267e-12	4.3546090329e-06	0.000138321	0.000448772	1.9132699041e-08	2.0139630798400002e-07	-5.60711e-05	7.237890000000001e-05	3.14396825521e-09	5.238705165210002e-09	-9.25399e-05	-9.25399e-05	8.56363309201e-09	8.56363309201e-09
5022.129581157746	-18.419629946271925	339.2827673575975	25221785.529939678	11628.011178035576	-26.136367711395	135210643.95652032	683.1097171452509	4859.6336512373	1.9775951066039847	3.910882405664028	23616039.22423797	5161.5005056875725	8827.230753380778	1.007637	31.918142	0.05474752	0.0271161	-0.1787966169	-0.0187693243	-0.1278149435	0.0542337538	-0.0216530458	0.1645362687	0.0296381072	0.1000500923	0.0012655509	0.1545358806	-0.1045501006	-0.015682142	0.0655993042	0.0204723858	0.0201556559	0.0369583037	0.072233342	-0.0612544097	0.0179163253	0.0167048605	0.2493165127	0.155007235	-0.0905377783	0.1011353294	-0.1118780283	0.1122452261	0.0214721926	-0.0593938124	-0.0167641774	0.1343851977	0.0590697555	-0.0980468814	0.140275046	-0.0546056095	0.0836974601	-0.015096731	0.1245676431	0.321959573	0.0341260153	-0.0030838128	0.0227033011	-0.0511304776	-0.0515015196	0.1665747056	0.0391717321	0.0936447709	-0.0424565196	-0.1275970759	-0.0067858524	-0.0763744506	-0.0124208521	-0.0655713905	0.0190276461	-0.0424582035	0.1250347211	-0.0368537276	0.263213665	-0.0573667266	-0.0578526627	-0.1592625582	-0.164821207	-0.1834596671	0.0989374509	-0.1011928207	-0.0812588491	0.0635977313	-0.0645827727	0.0779543254	0.0729810902	-0.2579496091	-0.0619003846	0.0487243772	-0.1582318779	0.076093016	-0.0487703234	0.033942162	-0.0412434208	-0.0572034036	0.1173062181	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	-0.0125169	-0.0012932999999999	0.00015667278561	1.6726248899999974e-06	-0.027027	-0.0164250999999999	0.0002697839100099	0.0007304587289999	0.00234365	0.00443042	1.96286213764e-05	5.492695322500001e-06	0.000551543	0.000413222	3.041996808490001e-07	1.7075242128400005e-07	-0.000187746	-0.0001316749	3.5248560516e-08	1.733827929001e-08	-0.000199617	-0.0001070771	1.146550534441e-08	3.9846946689e-08
5011.761898119833	-10.367683037912684	107.4888515746224	25117757.32344571	11598.23413319358	-29.77704484199603	134519035.00837666	886.6723995222424	4854.3735952894085	-5.260055947891488	27.668188574948616	23564943.00264302	5162.399444127966	8827.76544426583	1.097556	34.766449	0.0806330299999999	0.0423234	-0.1181773616	-0.2603024372	-0.0309277254	0.0520104267	0.0074149572	-0.0040653636	0.1594456014	0.0587314846	0.0878414331	0.2052113776	0.0415605173	-0.0633430115	0.03412609	-0.1685692697	-0.031498147	-0.0548484914	-0.0152534855	-0.1091809263	-0.18758975	0.1366519345	-0.0652368846	0.0160547986	0.0303390143	-0.0026962841	-0.0253209719	-0.0955212452	-0.1113938439	-0.039734695	0.0033249917	0.0158315709	0.1095995259	0.1015675781	0.2104101968	0.0693811444	-0.0009290046	0.0676596068	-0.181875182	-0.0018691357	0.0564455487	0.0503091324	0.1395453874	-0.0404832623	-0.0343745448	0.1765467052	0.1406686573	0.0361331655	-0.0610916951	0.0326936416	0.1156296124	-0.0185712121	-0.0875939664	-0.0272864959	-0.0364016161	-0.1372283009	-0.1182608532	-0.0894897426	0.0874175738	-0.0186676399	0.010414221	0.1118884194	0.1055483046	-0.0499011608	0.0590134127	0.0333425448	-0.0880530209	-0.1502837527	-0.1873442443	0.1070666308	0.037967628	-0.0151753406	0.0395337149	-0.1965116987	0.0677819529	0.0450667938	-0.0009066104	0.1932004118	0.0505918305	-0.0873565205	0.1321506126	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	-0.00840227	0.0041146299999999	7.05981411529e-05	1.6930180036899996e-05	-0.0393812	-0.0123542	0.00015262625764	0.0015508789134399	-0.0349058	-0.03724945	0.0013875215253025	0.00121841487364	0.000784154	0.0002326109999999	6.148974957160001e-07	5.4107877320999984e-08	-0.000409028	-0.0002212819999999	1.6730390478399998e-07	4.8965723523999996e-08	-0.000284019	-8.4402e-05	7.123697603999999e-09	8.066679236099999e-08
