global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
6875.531589188083	n/a	n/a	47272934.6339232	14383.004239109492	n/a	n/a	206870810.9422416	5952.287691599762	n/a	n/a	35429728.763570026	8015.401528888278	12048.163242504188	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.033931	n/a	n/a	0.001151312761	0.0669358	n/a	0.00448040132164	n/a	-0.0246449	n/a	n/a	0.00060737109601	-0.000466409	n/a	n/a	2.17537355281e-07	-0.000411314	n/a	1.6917920659600006e-07	n/a	-0.00042607	n/a	n/a	1.815356449e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6854.867340655129	-20.66424853295393	427.0111674316888	46989206.25798032	14578.086489196336	195.0822500868435	38057.08429894575	212520605.68648875	5948.529001543599	-3.758690056162777	14.12775093829694	35384997.28220529	8170.236834208171	12322.729886431793	1.722249	81.207718	0.03721675	0.0163639	-0.0022640209	0.0563620049	0.1967916219	-0.019145716	0.0682022012	0.0420465804	-0.2146177261	0.1003790875	-0.0686333981	0.0508378454	-0.0641328236	-0.0242580874	-0.0541810102	0.1085510532	-0.001785914	0.03698782	-0.092932441	0.1251414726	-0.0356657781	0.0527375346	-0.1324830206	0.0023407411	-0.2138237422	-0.0766376345	0.1100343001	-0.1207807101	0.0543345683	-0.1166965931	-0.1056207105	0.1100510862	-0.1146172689	0.0714104563	0.0764361472	-0.0617178584	-0.0212342694	-0.0367133023	-0.064852675	0.1981049488	0.2480927554	-0.0692071942	-0.0792619306	0.0948923555	-0.0923051344	-0.2361269442	0.0041555678	-0.0156627308	0.003203167	0.0437025207	-0.0942352368	0.0787272238	-0.1523506323	0.1558675752	-0.1221268483	0.1917305253	-0.0319503732	0.0797540664	-0.15100192	0.1028582375	-0.0457624889	-0.0942672634	0.0154853077	-0.048030917	-0.0559690852	0.0263940219	0.0867739576	-0.1264878652	-0.0480237208	-0.0324744392	0.1308889494	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	0.0278141	-0.0061169	3.741646561000002e-05	0.00077362415881	0.0573561	-0.0095797	0.00328972220721	9.177065209000006e-05	-0.0177695	0.0068754	4.727112516e-05	0.00031575513025	-0.00029567	0.000170739	2.9151806121e-08	8.74207489e-08	-0.00053347	-0.0001221559999999	2.845902409e-07	1.4922088335999992e-08	-0.00042607	0.0	0.0	1.815356449e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6821.143846852846	-33.723493802282974	1137.274034232618	46528003.37945844	14486.137214858432	-91.94927433790326	8454.669051266996	209848171.4077064	5932.851547311528	-15.677454232071796	245.78257119870585	35198727.48243679	8050.88277583652	12081.073594422154	1.297468	61.178375	0.1433206	0.115015	-0.1067184916	-0.1199775376	-0.102100715	-0.0965513505	0.0214572499	-0.0691029509	0.0997363598	-0.1371990862	-0.0610689637	-0.1222794527	0.1631052042	-0.1754836009	0.1276224447	0.0519737127	0.0138100414	0.0337929766	0.100298065	0.0248951333	-0.0004716232	-0.0261924157	-0.0153537382	0.1009674889	0.116781457	-0.0185436632	-0.0733792591	0.2114804668	0.0485723581	0.1544318448	0.044176336	-0.1431145918	-0.142354637	-0.0047454422	0.0504104256	-0.0702586373	0.1149249921	-0.116980797	-0.0707662633	-0.1669401252	0.0719687501	0.1944637139	0.0404079789	0.0207687173	0.1722485384	0.1198305849	0.0406614773	-0.0316425226	0.0062476341	-0.0689711749	-0.0272727233	-0.0654163152	-0.0334026627	0.0792168914	0.1318820539	0.0856683088	-0.0116516042	-0.131129911	0.1431474205	-0.0547969499	0.062867779	0.089716801	0.082429558	0.1619241758	-0.0883218237	0.0556354256	-0.0551991111	0.1475493628	0.0358190111	0.0411797691	0.055907721	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	0.0230399	-0.0047742	2.2792985640000025e-05	0.0005308369920099	0.0488362	-0.0085198999999999	0.00238497443044	7.258869600999995e-05	-0.134854	-0.1170845	0.01370878014025	0.018185601316	-0.000554509	-0.000258839	6.6997627921e-08	3.07480231081e-07	-0.000533471	-1.000000000015745e-09	2.84591307841e-07	1.0000000000314906e-18	-0.00042607	0.0	0.0	1.815356449e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6830.066263397233	8.922416544387488	79.60951699155956	46649805.16239704	14526.94205273824	40.80483787980848	1665.0347943974523	211032045.40361476	5934.002866683468	1.1513193719401895	1.325536296204753	35212390.02180761	8093.106955634223	12086.9769329119	0.970737	45.772343	0.06249865	0.0346965	0.0083361844	-0.1488880587	-0.0506843827	-0.0217212473	0.0641637547	-0.0812920483	0.0545162785	0.0053120353	-0.1416329556	0.0369654203	0.0423942884	-0.0011882554	0.0794685768	-0.2467537061	-0.0204269545	-0.0376723339	0.0737508339	-0.1819961164	-0.1512193742	-0.0273980564	0.0223467631	-0.1113861387	-0.1440300854	0.0604390462	-0.0242854766	0.1707533267	0.0905038703	-0.0335013378	-0.0024497228	0.0828337573	0.0974868502	0.0011901028	0.1106689922	0.0030564344	-0.1121674792	0.0138671166	0.1623955869	0.0444084422	-0.144848121	-0.1571613024	-0.1293313622	0.037772528	0.0406730493	0.0531964881	0.1231306611	-0.0666070761	0.0847861362	0.1146147849	0.1259210775	0.0351184502	0.0318557627	0.1139778151	-0.1544809342	-0.1623594589	0.0404718047	0.1401947045	-0.0286942044	0.1371284151	-0.0301989262	0.1570897218	-0.0319874723	-0.0302279838	0.0955019646	0.0522228252	-0.1647769504	0.0624880171	0.0027493485	-0.0969198412	-0.0078838225	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	0.0108914	-0.0121484999999999	0.0001475860522499	0.00011862259396	0.0762525	0.0274162999999999	0.00581444375625	0.0007516535056899	-0.13832	-0.0034659999999999	1.2013155999999978e-05	0.0191324223999999	-0.000396179	0.00015833	2.5068388900000013e-08	1.56957800041e-07	-0.000533471	0.0	2.84591307841e-07	0.0	-0.000657097	-0.000231027	5.3373474729000014e-08	4.3177646740900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6812.451998175495	-17.614265221738606	310.26233930175016	46409502.22744529	14509.041223544646	-17.9008291935952	320.43968581827016	210512277.22651792	5936.380610171551	2.3777434880830697	5.653664095121443	35240614.74882075	8106.079854117499	12254.27511239194	1.09111	51.44817	0.068642695	0.031062	-0.011059903	0.0804983652	0.0740944275	0.0093013578	-0.1134756977	0.0042509184	-0.0276671802	-0.0983337021	-0.0333672684	0.1084533668	0.0613509878	0.0140379564	0.0615763298	0.0687573527	0.0694423865	0.1294621383	0.0567486101	0.026685591	0.1093068753	-0.0088831033	-0.0741941925	-0.0820728816	0.1236435337	-0.0195235493	-0.1517054941	-0.1607864037	-0.1001660001	-0.1731679047	0.0389281567	0.0066871	-0.0880638132	-0.1051120135	-0.1144828616	-0.1825098819	0.0821900989	0.0631994051	-0.0889221314	-0.1071105527	0.0223201709	0.017391522	0.061969129	0.0183170599	-0.0163956064	0.0170964912	-0.0387586199	-0.0854854339	-0.0820586274	-0.0837323588	-0.1547053852	0.0059128037	0.0141395586	0.0543670145	0.0075370406	-0.0573206486	-0.2088383504	-0.0002320904	0.0982941605	-0.0432047415	-0.0249073071	-0.1559978513	-0.0681615394	0.1143560635	0.0430068024	0.0014561288	-0.0220119586	0.0578768907	0.0600045768	0.0268388853	0.0445793088	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	0.0216159	0.0107245	0.0001150149002499	0.00046724713281	0.0935402	0.0172877	0.00874976901604	0.00029886457129	-0.124506	0.0138139999999999	0.0001908265959999	0.015501744036	2.59049e-05	0.0004220839	1.7815481863921e-07	6.7106384401e-10	-0.000450701	8.276999999999997e-05	2.0313139140100002e-07	6.8508728999999955e-09	-0.000625621	3.147600000000001e-05	9.907385760000006e-10	3.9140163564100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6817.9406260404185	5.488627864923728	30.125035839617205	46484314.38021241	14498.219495216432	-10.821728328213794	117.10980400966493	210198368.53147385	5920.768874207949	-15.61173596360186	243.72629979721967	35055504.06178966	8064.048225190904	12129.778787588932	1.077746	50.818043	0.075751955	0.0366077	-0.0379005655	-0.1057801218	-0.0373141438	-0.0628124065	0.0673844066	-0.0920856899	0.0814479946	-2.12523e-05	0.0564905715	-0.0664941307	0.0546845765	-0.0869051905	0.0558504159	0.0190474293	-0.1841761145	-0.0795369449	-0.1896975556	-0.0021022225	0.1349570862	0.0135728383	0.1934462168	0.0224822816	0.1422735641	0.1427160891	-0.0589267494	0.2008678995	-0.0283571285	-0.147062691	0.0909324512	0.1794759997	0.1838428501	-0.003223182	-0.0983059974	0.0923804304	-0.1354929849	-0.0966078994	0.1599843	-0.1575583163	0.0914334908	0.0330545671	-0.0611473863	-0.0433826025	0.0843706574	0.0558579133	0.0581685361	0.042127362	0.0812900693	0.0244884174	-0.0139137658	0.0821003726	-0.0953615828	-0.2925441436	0.1670284828	-0.0216805899	0.1216924425	-0.0130236847	0.1871041237	0.102648299	0.1218712256	-0.020644135	-0.1741324407	-0.0162181061	0.1159090991	0.0527667426	-0.1378918658	-0.0400068627	0.0358922604	0.0546806897	-0.1076740292	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	0.0272484	0.0056324999999999	3.1725056249999984e-05	0.00074247530256	0.0676982	-0.025842	0.00458304628324	0.000667808964	-0.140659	-0.016153	0.000260919409	0.019784954281	0.00018583	0.0001599251	2.5576037610010006e-08	3.45327889e-08	-0.000653714	-0.000203013	4.27341993796e-07	4.1214278169e-08	-0.00042607	0.000199551	3.9820601601000004e-08	1.815356449e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6797.722244260827	-20.21838177959125	408.7829617853076	46209027.71011846	14479.028623088896	-19.19087212753584	368.289573015432	209642269.86822757	5929.731624761484	8.962750553535443	80.3308974848999	35161717.141696475	8104.329841825697	12162.413029668822	1.065096	50.221535	0.06457215	0.0356194	0.0476430155	-0.0040984705	0.0394534587	0.010712981	0.0175166981	0.0675630217	0.0052795336	-0.0153840634	-0.0329669115	0.1602778285	0.0073699034	0.0337398412	0.0965837749	0.0637436191	0.1145533433	-0.0965528964	0.048356129	0.035996989	0.0576198466	0.0116957793	0.1969566954	-0.0240284553	0.0332796375	0.1367984437	0.1846736246	-0.1036402247	0.0380261797	0.0668436129	0.009221002	0.0010523188	-0.0103281545	0.1610829732	0.1617989819	0.1765032929	-0.0926848884	0.0595048142	0.0470278403	-0.0052066487	-0.021232288	-0.0502218266	0.0262518333	-0.0661428216	-0.0042754656	-0.0209330215	0.0150143843	0.0640118049	-0.1185620606	-0.0040250387	-0.1107891211	-0.0150677562	0.0565165855	-0.1121444561	1.36547e-05	0.0048978006	0.1712910991	0.0624301241	-0.1065735792	0.0511271854	-0.0646153604	0.0620471466	-0.0112730554	-0.1303029146	-0.1862264837	-0.1617040396	-0.0526305072	0.0376107472	0.0672160539	-0.019083665	-0.1874452243	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	0.0333133	0.0060648999999999	3.678301200999998e-05	0.0011097759568899	0.0553803	-0.0123179	0.00306697762809	0.00015173066041	-0.107458	0.033201	0.001102306401	0.011547221764	0.000325354	0.0001395239999999	1.9466946575999997e-08	1.0585522531600001e-07	-0.000533471	0.000120243	2.84591307841e-07	1.4458379049000004e-08	-0.00042607	0.0	0.0	1.815356449e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6801.409082776118	3.6868385152911287	13.592778237834096	46259165.51126948	14457.26536876518	-21.763254323715955	473.6392387587412	209012521.942897	5931.304294849871	1.5726700883869853	2.473291206907128	35180370.63810453	8079.402902815077	12129.278516646966	0.972325	45.847183	0.03888105	0.0221365	-0.0465001119	-0.011984253	-0.0102067467	-0.055452949	-0.0426787536	-0.0517908828	0.0283442791	-0.042666107	0.0974136231	0.0428788724	-0.0055987269	-0.0083346317	-0.0385907264	-0.1091020024	0.0653389641	-0.0073918844	0.0581612403	0.0235411823	0.0219978129	-0.0330083192	-0.1221585449	-0.1099935098	-0.0469415742	0.1437212751	0.0165493148	-0.038424888	-0.1348466252	-0.0465389032	-0.0435193763	-0.0216387369	0.0369009433	-0.0916213068	-0.0712733129	0.0325341928	0.100202219	0.0225756516	0.0014057761	0.0863097676	-0.0280358652	0.1087114064	0.0703123288	0.0145806079	0.0418660026	0.0234908771	0.0057466443	-0.0438693414	-0.1122318779	-0.0205920962	0.026065326	0.0041885751	0.0880164308	0.0129244032	-0.1489243472	-0.0023444987	-0.0401563911	-0.049028155	0.0380678507	0.0043000756	0.0814136989	-0.0518344626	-0.0067359024	-0.0899899567	0.0861744564	0.1424611644	-0.0212130881	-0.2151799287	-0.0242240074	-0.0373098922	-0.0367165775	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	0.0273889	-0.0059243999999999	3.509851535999996e-05	0.00075015184321	0.0487224	-0.0066579	0.00237387226176	4.4327632410000016e-05	-0.124501	-0.017043	0.000290463849	0.015500499001	0.000325354	0.0	0.0	1.0585522531600001e-07	-0.000533471	0.0	2.84591307841e-07	0.0	-0.000611185	-0.0001851149999999	3.4267563224999985e-08	3.73547104225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6785.133884020232	-16.275198755886777	264.8820945436185	46038041.82407948	14467.287755107758	10.022386342578102	100.44822799989606	209302414.9890909	5915.735392627628	-15.568902222243196	242.39071640576915	34995925.23558716	8104.300010469225	12264.233963628702	1.369626	64.58078	0.225748	0.152538	0.1956245241	0.0341651488	0.0213759512	0.1909064033	0.0715232743	0.0162021833	0.0590916351	0.0249015912	0.096977808	-0.0103836951	0.0047801658	0.1012505136	-0.1241829665	0.0622785789	0.0142126506	0.0301516768	0.0317314854	0.0462677811	-0.0160840471	0.0634734707	0.0995509087	0.0554189395	0.0111552173	-0.0418410995	-0.1621315714	-0.014536124	-0.1163395268	0.1979377238	-0.03869835	-0.1540263707	-0.1470469296	0.31801122	0.0790928345	0.0627030253	0.1032239214	-0.0518407403	0.0504869347	0.0483181694	-0.0613332742	-0.0528459649	0.0982982178	-0.0143484715	-0.1025971206	0.0813457064	0.0080804907	0.0592999421	0.0540072464	0.0140673366	0.0713807484	-0.1764836795	0.0636292649	-0.0148549673	0.0556702574	0.0301229225	0.0309559412	-0.1273528266	0.029210967	-0.0200181723	0.0319878371	-0.1691631918	0.1548115507	-0.0064109692	-0.1982467414	0.0369997807	0.1837829171	0.1750224909	-0.2244232044	-0.1217248712	-0.1092899942	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	0.0343551	0.0069661999999999	4.852794243999998e-05	0.00118027289601	0.0251939	-0.0235284999999999	0.00063473259721	0.0005535903122499	-0.258926	-0.134425	0.018070080625	0.067042673476	0.00110895	0.000783596	6.140226912160002e-07	1.2297701025000002e-06	-0.000853649	-0.000320178	7.287166152010001e-07	1.0251395168400005e-07	-0.000723977	-0.000112792	1.2722035264000004e-08	5.24142696529e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6801.969183853535	16.835299833302997	283.42732047721194	46266784.77809312	14471.361525493838	4.073770386079559	16.5956051584988	209420304.4015433	5931.966687180479	16.231294552851068	263.45492286141274	35188228.77781895	8064.79274198744	12077.5831524226	1.281346	60.418213	0.17108615	0.132326	0.0361833812	-0.1279955756	-0.1327535466	-0.0166462066	0.0012716048	-0.0753880191	0.113850885	0.0479193215	0.0059570378	0.0528977881	0.0044487247	-0.0199009728	0.0375888033	-0.0089778106	-0.1069772726	-0.0827687151	-0.029601776	-0.0346946767	0.0481701636	-0.189458829	-0.0901932393	-0.1456987999	-0.1044258549	-0.0937331025	-0.0017296781	-0.111013288	0.0044018484	-0.0322588007	0.0670951122	-0.0325951349	0.0023447745	-0.1172040381	-0.1794552582	0.095302844	0.0168386027	0.0469049045	-0.0688420065	-0.0219744263	-0.094164057	-0.0473621212	0.2411751379	0.0347852106	0.0633443121	0.1087707862	-0.0393918887	-0.0519212926	-0.0382219256	0.0072391477	0.0073496885	0.0203676472	-0.0194372895	-0.112394858	-0.0935812863	-0.0852019963	-0.065963495	0.1782877594	-0.0057632108	-0.1336673151	0.0719905416	0.0611397339	0.0575752609	0.0468557824	0.0739453203	0.0250599465	0.115641225	-0.2022090788	0.0989694204	0.1918802995	-0.0924902005	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	0.0223024	-0.0120527	0.00014526757729	0.00049739704576	0.0481549	0.022961	0.00231889439401	0.0005272075209999	-0.131164	0.127762	0.0163231286439999	0.017203994896	0.000964949	-0.000144001	2.073628800100001e-08	9.31126572601e-07	-0.0008472949999999	6.354000000100045e-06	7.179088170248305e-07	4.0373316001271377e-11	-0.000708123	1.585400000000004e-05	2.513493160000013e-10	5.014381831289999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
