global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
4964.675866458047	n/a	n/a	24648006.458990958	12637.972399747823	n/a	159718346.37678775	n/a	4732.768365063714	n/a	n/a	22399096.397347856	4752.586704799107	8067.448881392336	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0314696	n/a	0.00099033572416	n/a	-0.0613846	n/a	n/a	0.0037680691171599	0.0324938	n/a	0.00105584703844	n/a	-0.00120444	n/a	1.4506757136e-06	n/a	0.00163743	n/a	2.6811770049000003e-06	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4992.029131073121	27.35326461507429	748.2010851022756	24920354.84548266	12673.135983237737	35.163583489913435	160608375.6496351	1236.477603852113	4751.121579512809	18.353214449095503	336.84048061448794	22573156.26331229	4771.535983778277	8166.068795731636	1.332392	36.04285	0.0551085999999999	0.0332537	-0.0463630517	-0.0701516097	-0.2136014555	-0.0632200738	-0.1287619996	0.0325418873	-0.2958990777	0.0467808553	-0.2704810611	-0.1528416774	-0.1152619105	0.0466248618	-0.0431885164	0.139954122	-0.0585786783	0.0458330583	-0.1008135196	0.0325846187	-0.1342397703	0.16841944	-0.0092574248	-0.143898758	0.0553405563	-0.1593828283	0.0058617821	0.1102134703	-0.0555827574	0.0497796283	0.0393543878	-0.0862255617	-0.1125650436	-0.0350017938	0.1742759493	-0.1004737519	-0.1476396538	0.0619754303	0.0836031341	0.0292758375	-0.0781258059	-0.1150186874	0.101600199	0.0171386872	0.0049106487	0.0408470691	0.1194763867	-0.1074816375	0.0394822745	-0.1013231969	0.11488021	-0.0811202694	0.0442991982	-0.0969730119	0.0789212351	-0.1596585582	0.0760098794	-0.0939159876	0.2003694737	-0.0741540096	0.1411379938	0.0097713225	-0.1037682379	0.0861886131	0.028283242	-0.0602801152	-0.1190232888	0.0715365963	0.0639910414	0.1594533916	-0.0554529331	-0.0260448646	0.1010443165	0.1231381392	-0.1013032051	-0.0649255499	-0.0392537802	-0.1480604123	0.0553926466	0.0553467925	0.0723297123	-0.0012492094	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	0.0411601	0.0096904999999999	0.0016941538320099	9.390579024999996e-05	-0.0613233	6.130000000000024e-05	3.757690000000031e-09	0.0037605471228899	0.0280048	-0.004489	0.0007842688230399	2.0151121000000032e-05	-0.000700204	0.000504236	4.902856416159999e-07	2.5425394369600004e-07	0.00195055	0.0003131199999999	3.8046453025e-06	9.804413439999992e-08	2.11758e-22	2.11758e-22	4.4841450563999997e-44	4.4841450563999997e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4978.765054910116	-13.264076163004574	175.93571645798616	24788101.47199413	12768.895850072931	95.75986683519476	163044701.23000973	9169.952096294235	4738.8489836165045	-12.272595896304663	150.6166100339941	22456689.68952318	4759.307437525792	8218.745904191508	1.694936	45.850128	0.11484596	0.0534956	0.1695394223	0.0112984728	0.0195971766	-0.1817192407	0.0125787655	-0.2164830265	0.0891265993	0.1136170332	0.0239059229	-0.1327708972	0.0120606426	0.0045163727	-0.0621653455	0.0503932202	-0.0620264901	-0.2103353715	-0.1127502382	0.1882966895	-0.0815103409	-0.0516309571	0.1939650537	0.0750125098	0.0649403224	-0.0133717706	0.1156536077	-0.0138383612	0.0274271918	-0.1905367307	0.0108163826	0.0565056035	-0.021180078	-0.0471075982	0.1111089525	0.0309598507	-0.12820677	-0.0199303263	0.0102483997	0.022675602	0.1120279809	0.1546930722	0.105402045	-0.1007862925	0.1969372325	0.0054799115	-0.1607769825	0.0105343801	0.0079803943	-0.0955748755	0.0228182681	-0.1062422478	-0.1619776749	-0.1254872203	-0.1570089634	-0.0635630253	0.2121189004	0.1041140608	-0.1216508218	-0.0462121626	0.0449981137	0.1169122428	-0.0013666735	-0.0920398732	-0.1301298637	-0.009793062	0.0273371008	0.0141368668	0.0879476489	0.1091983816	-0.014624265	0.1358525407	0.0646329062	-0.0614878473	-0.0684582209	0.0603282126	0.1754985852	0.0051119141	-0.0672640348	-0.2614609639	0.092686721	-0.0386618683	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	0.0262113	-0.0149487999999999	0.00068703224769	0.0002234666214399	-0.0488691	0.0124541999999999	0.0001551070976399	0.0023881889348099	0.010727	-0.0172778	0.000115068529	0.00029852237284	-0.00156039	-0.000860186	2.4348169521000003e-06	7.399199545960002e-07	0.00242037	0.0004698199999999	5.858190936899999e-06	2.2073083239999995e-07	7.32972e-05	7.32972e-05	5.37247952784e-09	5.37247952784e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4971.539620830396	-7.225434079719889	52.206897640377605	24716206.20148644	12639.247629672664	-129.64822040026775	159750580.64418605	16808.661052956402	4740.366660256987	1.5176766404829325	2.30334238506756	22471076.073675983	4759.29143972042	8165.740306902135	1.456352	39.396137	0.06389478	0.0340917	-0.1527958721	0.0914342207	0.0624421281	0.146869727	-0.0531586283	0.0005016776	-0.263269849	0.095514315	0.1001379035	0.0649806559	0.000700613	-0.0447486217	0.1186873356	-0.0855081688	-0.0632241549	-0.0276559639	0.3077852479	0.172165622	-0.0179734211	0.0447650953	0.0902664168	-0.0201170285	-0.0668793353	-0.1019980377	-0.0673549138	-0.0734736884	-0.0066686782	-0.0519086671	0.0685209867	-0.0950831923	-0.0250391758	0.0898801952	-0.097031126	0.1563201468	0.0204686613	0.0770606478	-0.1299776688	0.0092228509	0.1231773149	-0.0709730575	0.0126241482	-0.0980022077	0.084280303	0.0675130819	-0.0197785144	0.0148062223	-0.0658608691	0.1429074254	-0.0099703667	-0.0872900841	-0.0266540749	0.3136887871	-0.0996370106	-0.1124256285	0.1160207783	-0.0346719146	-0.0117701559	-0.084933842	0.0273669313	-0.0868272972	0.0826332313	-0.0054253611	-0.0485033698	-0.0463870283	-0.0843615051	0.0515729414	-0.0939276202	-0.0733495437	0.0057027625	0.135746116	-0.1767596655	-0.0928333382	0.0526217246	0.0983349088	-0.0545260485	-0.1045513709	-0.065292741	0.0016191675	0.0528850217	0.016055218	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	0.0158163	-0.010395	0.0002501553456899	0.000108056025	-0.04528	0.0035890999999999	1.2881638809999983e-05	0.0020502784	-0.00269232	-0.01341932	7.248586982400001e-06	0.0001800781492624	-0.00111215	0.00044824	1.2368776224999998e-06	2.0091909760000014e-07	0.00262866	0.00020829	6.9098533956e-06	4.3384724100000127e-08	0.0	-7.32972e-05	0.0	5.37247952784e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4979.492176952607	7.952556122210808	63.243148876912606	24795342.340332214	12610.824756477452	-28.42287319521165	159032901.0385846	807.8597206710809	4741.670653556157	1.3039932991696332	1.7003985242793047	22483440.586795676	4763.444204488436	8292.72756895545	1.594645	43.137131	0.20277983	0.10108	0.1136162741	-0.0989627329	-0.0241222289	-0.0957111388	0.013266914	0.1941298683	0.088824147	-0.1742338291	0.0082987583	-0.0666268391	0.0303515374	0.0801421655	0.1223474783	0.0425421527	0.0680426819	0.0272347974	-0.2508598646	0.0278401853	0.1282101732	0.1346117002	-0.0432725137	0.0625645744	0.0021790052	-0.0497354513	0.0326117679	-0.0133452556	-0.0997935151	0.2124581432	0.1053612155	0.0760967235	0.212128047	0.044979266	-0.0179337997	-0.0719185529	0.0977962423	-0.0783937104	0.1020788242	0.1270767407	0.0276658209	0.0676301735	-0.0307935933	0.0332170716	0.1139169211	0.1619398265	0.0245418736	0.0234763174	0.0725658711	0.0782470207	0.0564869163	0.0729134708	0.0415228722	-0.2658774919	-0.0278255418	0.0644887079	0.018270535	-0.1881501772	-0.0360941023	0.0008892049	0.0481288831	0.0004869501	-0.0054825316	0.1546381225	0.143043841	-0.0974645364	0.1467058287	-0.1230436932	-0.17377223	-0.0457186118	0.0500297254	-0.1584754936	0.0698529159	-0.0975057544	-0.1354731248	0.0039084722	0.0164504636	0.0574493088	-0.0348830131	0.0586396368	0.1610467214	-0.0280488365	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	-0.0237185	-0.0395347999999999	0.00056256724225	0.0015630004110399	-0.0613381	-0.0160581	0.0002578625756099	0.00376236251161	-0.0775021	-0.07480978	0.00600657550441	0.0055965031836484	-0.00118865	-7.650000000000018e-05	1.4128888225e-06	5.8522500000000285e-09	0.001899	-0.00072966	3.606201e-06	5.324037156e-07	-0.000641383	-0.000641383	4.1137215268900003e-07	4.1137215268900003e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4970.004163573792	-9.488013378815594	90.02239787658371	24700941.385940824	12600.807555379746	-10.017201097705764	158780351.0477153	100.3443178318776	4739.168139707695	-2.502513848461604	6.262575561742106	22459714.6564205	4759.299088971527	8251.636672070152	1.275473	34.503136	0.05420395	0.0306812	-0.1209028979	0.0548564596	0.1691046139	0.1851329301	-0.0033435072	0.0416290828	-0.0078347204	0.1536226769	0.1489168961	0.1496759712	0.0077883757	0.138353421	-0.0155847822	-0.1695561565	0.0569741203	-0.0997827604	0.0778608229	-0.1913781185	0.0837042084	-0.0450758191	0.1279988603	-0.0967238085	-0.2165811668	0.0987990401	0.1226095769	0.0891350801	0.0404065395	0.0987529547	-0.0847794315	0.0766646785	-0.0878075568	0.1104800815	-0.0980018819	0.0468986294	-0.0834926323	-0.1820492865	-0.0494653734	0.0170388494	-0.1238505688	0.1196775112	0.1706358535	0.0699983605	-0.1133598366	-0.0441054567	-0.021547159	0.0165521486	0.1559085086	0.0877321483	-0.1428193892	0.0544319264	-0.1254005354	0.1067986365	0.0334734008	0.2060177243	0.0342309768	0.0973859604	0.0963006184	-0.0401898625	-0.2151363009	0.0437800245	-0.0973949643	0.0567280391	0.1096787362	0.0923582046	0.0190220075	0.154093761	-0.0342971428	-0.125419668	-0.0153651494	0.0829246591	0.1024290042	-0.0995905798	0.0217901569	-0.1822797598	0.177313286	0.0319389129	0.0889540177	-0.1072401126	-0.0867857539	-0.2348287254	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	-0.0331919	-0.0094734	0.00110170222561	8.974530756000007e-05	-0.0500448	0.0112933	0.0001275386248899	0.00250448200704	-0.0708117	0.0066903999999999	0.00501429685689	4.476145215999999e-05	-0.00111215	7.650000000000018e-05	1.2368776224999998e-06	5.8522500000000285e-09	0.001899	0.0	3.606201e-06	0.0	-0.00109982	-0.000458437	1.2096040324e-06	2.10164482969e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4974.771804904435	4.767641330643528	22.730403857660388	24748354.510872133	12715.603759765623	114.796204385877	161686578.97536564	13178.168541404044	4738.970545944659	-0.1975937630368207	0.0390432951910512	22457841.83533101	4761.5896698034685	8328.294941662347	1.249489	33.80022	0.07412935	0.0420323	0.1097544009	-0.0641961527	-0.1001559936	-0.1244619939	0.0562607668	-0.0982801556	0.0577343767	-0.0656146518	0.0489030963	0.1003802049	-0.0715376249	-0.1190670824	-0.1584749523	0.1609399545	0.1006542013	0.0199754356	-0.0876108378	-0.1613804607	0.169306662	0.0291914926	0.0552534696	0.1068649113	0.0321854014	0.1211167417	0.0418491212	-0.1397743444	0.0447749171	-0.0098075762	0.0469173182	-0.2169162691	0.0260984871	-0.1256100594	-0.0724324795	0.129320092	0.0542706723	0.1618362973	-0.1721904615	-0.2205885054	-0.1475370944	-0.049284076	-0.053767718	0.1240399514	-0.0198876641	0.103170631	-0.0634145102	-0.0850009985	-0.0924622696	-0.1577326197	0.0322041168	0.083936589	-0.0257921771	-0.1058447741	0.1872657772	0.2348695659	0.0450269073	-0.0393272947	-0.1128492235	0.0808679168	-0.0528097579	0.0382946409	0.1207746486	-0.0419747351	-0.0172816924	-0.0214024434	-0.2034161204	-0.1973820287	0.0171373094	-0.0346361277	0.031348858	0.0828893526	-0.2089899195	0.173547975	0.2374958278	-0.0740102229	-0.0687892631	0.0443273777	0.1235991783	0.0863746904	0.0371641067	0.0863361254	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	-0.0259832	0.0072087	0.00067512668224	5.196535569000002e-05	-0.0531426	-0.0030977999999999	9.596364839999989e-06	0.0028241359347599	-0.0644839	0.0063278	0.00415817335921	4.004105284000011e-05	-0.000539039	0.000573111	2.90563043521e-07	3.28456218321e-07	0.00132221	-0.00057679	1.7482392841000003e-06	3.326867041e-07	-0.00109982	0.0	1.2096040324e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4958.8296223431225	-15.94218256131262	254.1531848182202	24589991.223427635	12608.47415354282	-107.12960622280298	158973620.48055732	11476.752529452826	4723.053900264999	-15.916645679659268	253.3396096918161	22307238.144808423	4743.799811428477	8188.418526409662	1.318288	35.661343	0.0760336999999999	0.0366801	-0.0700008909	0.1369298072	0.2733857149	0.1580858865	0.1113865717	0.1742705489	0.0793667488	0.1360129726	0.0935012722	-0.1154125281	0.1739417798	-0.1312118476	0.0688742638	-0.1042398242	0.0162631114	0.1747509925	-0.0071625119	0.0204711199	0.0926225512	0.0981307741	-0.0829982852	0.153384053	-0.1583083499	0.1569281515	-0.1104450779	0.1765899755	0.0305274359	0.1824583125	0.0826104889	0.0046023773	-0.1099616344	-0.1656524021	0.103325463	-0.0435119985	-0.1044070442	-0.0451007418	-0.0713030635	0.0395742479	-0.042658725	0.0396067984	-0.0121554318	0.0125135037	-0.0128667117	-0.0740519361	0.1503915412	0.1637755399	-0.1388865051	0.0573979301	-0.079391665	0.050968097	0.1881608024	0.0133335358	-0.0191482125	0.0232681772	-0.0377806976	-0.1506510746	-0.1132625983	0.0852714939	-0.1958608988	-0.1576571424	-0.1630924176	0.0775594839	0.2144606265	-0.0833793646	-0.0540309501	-0.0082308038	0.1702333952	0.0727718306	-0.0472568045	0.0504517199	0.0836213509	-0.0321747843	0.0009356275	-0.0958270397	-0.0048090623	0.0319752635	-0.0224356573	0.089198482	0.0498555002	0.0095185942	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	-0.0207364	0.0052468	0.0004299982849599	2.752891024000003e-05	-0.0307287	0.0224138999999999	0.0005023829132099	0.00094425300369	-0.0537896	0.0106942999999999	0.00289332106816	0.0001143680524899	-0.000232405	0.0003066339999999	5.4012084025000007e-08	9.402440995599997e-08	0.00176915	0.0004469399999999	3.1298917225e-06	1.9975536359999986e-07	-0.00109982	0.0	1.2096040324e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4969.812086505957	10.98246416283473	120.61451908794916	24699032.175180696	12617.159340387658	8.685186844837517	159192709.82073152	75.43247052973867	4732.052064617861	8.99816435286175	80.96696172111191	22392316.74225416	4753.921027834962	8314.808803223726	1.461884	39.545773	0.0666364999999999	0.0389941	-0.0433654435	-0.134565368	-0.1682874605	-0.0440914542	-0.1170859501	-0.0387079186	-0.0206703367	-0.0514228559	-0.2324235352	0.2100725081	-0.1518733701	0.0381442997	-0.1384754297	0.0266536185	-0.0980653271	0.1707345758	0.2167021585	-0.1295300983	-0.0590493069	-0.1881044663	-0.1630233815	0.0167331841	0.0858779137	-0.0013068398	-0.1616396368	0.0882769517	0.052320572	0.1048140782	-0.1132387123	0.0085891699	0.1099230594	0.0478520384	-0.1467423317	-0.0062888125	-0.0314737255	-0.0570479541	0.1268872605	0.0103010117	0.1412159856	0.0315274818	0.1067952118	-0.0235813654	-0.0437290696	-0.0284333431	-0.0465245083	-0.1484828858	0.0661088021	-0.1287215262	0.0161727276	-0.0218948121	0.138909923	0.2218455153	0.1149833632	-0.0393690801	-0.2816907869	0.1323222787	-0.0106471822	0.0623625903	0.0798664604	-0.127330661	-0.0428442223	-0.0382904794	0.0680009888	0.1466674963	0.029388755	-0.0656727742	-0.080037352	-0.1424345018	-0.0235819171	-0.0051094887	0.0763925523	-0.0098329862	-0.0945931964	0.1306685568	0.123595675	-0.0255407887	0.0382145409	-0.0222177463	-0.0955766287	0.0310459327	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	-0.0281385	-0.0074021	0.00079177518225	5.479108441000002e-05	-0.0411086	-0.0103799	0.00010774232401	0.00168991699396	-0.042353	0.0114365999999999	0.001793776609	0.0001307958195599	-0.000294793	-6.2388e-05	8.6902912849e-08	3.892262544e-09	0.00108318	-0.0006859699999999	1.1732789124e-06	4.705548408999999e-07	-0.00109982	0.0	1.2096040324e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4966.430539664196	-3.3815468417615198	11.434859043027306	24665432.305309195	12633.3881457365	16.228805348842798	159602496.04083553	263.3741230506286	4730.791802711858	-1.2602619060035067	1.5882600717235915	22380391.080605708	4751.287698917457	8240.113277056063	1.442761	39.028488	0.06262435	0.0324514	0.0357575675	0.1553038982	0.2176697568	0.0667555188	0.1812933308	0.0898321393	0.1269121707	-0.2099326197	0.0692462106	0.0286378956	0.0592885516	-0.109701726	0.0808648345	-0.0527976832	0.0149231034	0.0233462143	0.0023216633	-0.0302748778	-0.0086483832	-0.2705502343	-0.0899819024	0.1139144224	0.0511924976	-0.1295380491	0.002177115	-0.1209190519	-0.0823888239	-0.0504972421	0.038186651	-0.0976841864	-0.0961858235	0.1829417276	0.0531519351	-0.0309792358	0.2288076925	-0.0926040494	0.0236274742	0.0044213464	-0.0448473129	-0.0751774901	-0.1280340989	-0.0394710025	-0.1222803709	0.1627788438	0.009097058	0.0499924776	-0.1314119914	0.075029744	-0.0286098901	0.0364881006	0.0297442131	-0.0044483253	-0.0591160548	0.0281405131	-0.1886734592	0.1815128855	-0.1359621875	-0.0860586995	0.1023132965	-0.011135981	0.0888514383	0.0258337461	-0.1085515257	-0.0692856269	-0.0829570946	0.1442201836	-0.1164612673	0.0129564301	0.1404113355	-0.2012304649	0.0064669858	-0.0333740481	0.0912272851	-0.0059393497	-0.1491406962	0.0217380941	-0.0620487938	0.1601261738	-0.081009093	0.0018163697	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	-0.0239084	0.0042301	0.00057161159056	1.7893746010000004e-05	-0.0187003	0.0224083	0.00050213190889	0.00034970122009	-0.0377799	0.0045731	0.0014273208440099	2.0913243610000036e-05	-0.000185509	0.000109284	3.4413589081e-08	1.1942992656000004e-08	0.00093348	-0.0001497	8.713849104e-07	2.241009e-08	-0.000730547	0.000369273	5.33698919209e-07	1.3636254852900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
