TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,3,1,3,2,2.550000e+00,1.0,0.0,2.4000183e-06,64.45025,68.45049,68.4574,2.0,70.008156,1.550764,70.108604,3.399236,73.51003,6.0,73.51018,74.518105,6.0607104,74.518295,76.52051,--
2,2,1,1,1,4,1.700000e+00,1.0,1.0,--,--,--,76.52223,7.0,77.660385,1.1381522,77.76075,2.9618478,80.72428,9.0,80.724396,81.731186,5.208951,81.73133,85.73268,--
3,3,3,1,3,3,1.700000e+00,1.0,2.0,--,--,--,85.73478,2.0,86.258064,0.5232888,86.35844,3.5767112,89.93688,9.0,89.937004,90.941345,5.206567,90.9415,93.94316,--
4,4,2,1,2,3,8.500000e-01,1.0,3.0,--,--,--,93.94477,2.0,94.57461,0.6298363,94.67498,2.6201637,97.29706,5.0,97.29718,98.30295,4.3581805,98.3031,101.30698,--
5,5,1,1,1,3,1.700000e+00,1.0,4.0,--,--,--,101.308655,2.0,101.726395,0.4177439,101.82676,3.682256,105.51177,3.0,105.511894,106.51796,5.209306,106.518105,109.52108,--
6,6,6,2,3,4,1.700000e+00,1.0,5.0,--,--,--,109.72244,7.0,110.657715,0.9352771,110.75814,3.164723,113.924934,4.0,113.92505,114.9315,5.209061,114.931656,118.93291,--
7,7,1,1,1,2,2.550000e+00,1.0,6.0,--,--,--,118.937,7.0,119.97474,1.0377396,120.07515,3.9122603,123.99038,6.0,123.99049,124.99507,6.058075,124.995224,126.9965,--
8,8,6,2,3,1,1.700000e+00,1.0,7.0,--,--,--,127.18913,7.0,127.82455,0.63541,127.924934,3.46459,131.39095,4.0,131.39107,132.39595,5.206811,132.3961,133.3991,--
9,9,6,2,3,2,8.500000e-01,1.0,8.0,--,--,--,133.58888,2.0,134.32507,0.7361823,134.42545,2.5138178,136.94075,7.0,136.94092,137.94617,4.357273,137.94632,139.94824,--
10,10,5,2,2,1,8.500000e-01,1.0,9.0,--,--,--,140.14223,2.0,140.77429,0.6320593,140.87468,2.6179407,143.49402,5.0,143.49414,144.4986,4.356367,144.49875,145.50006,--
11,11,3,1,3,4,2.550000e+00,1.0,10.0,--,--,--,145.50293,7.0,146.12466,0.6217295,146.22504,4.3282704,150.55524,2.0,150.55534,151.56087,6.0579357,151.56102,155.56216,--
12,12,6,2,3,1,8.500000e-01,1.0,11.0,--,--,--,155.7469,7.0,156.37424,0.6273391,156.47461,2.6226609,159.09918,3.0,159.0993,160.10332,4.356417,160.10347,161.10506,--
13,13,1,1,1,3,8.500000e-01,1.0,12.0,--,--,--,161.10803,2.0,161.94153,0.833495,162.04192,2.416505,164.46109,1.0,164.46121,165.46681,4.358786,165.46696,168.46811,--
14,14,6,2,3,4,1.700000e+00,1.0,13.0,--,--,--,168.65997,7.0,169.59175,0.9317722,169.69214,3.168228,172.86319,1.0,172.8633,173.86824,5.208261,173.8684,177.86967,--
15,15,2,1,2,3,2.550000e+00,1.0,14.0,--,--,--,177.87256,7.0,178.80771,0.9351457,178.90808,4.0148544,182.9242,5.0,182.92432,183.92996,6.0573936,183.93013,186.93204,--
16,16,6,2,3,4,2.550000e+00,1.0,15.0,--,--,--,187.12228,7.0,187.95804,0.8357531,188.0584,4.114247,192.17473,4.0,192.17487,193.17987,6.057591,193.18002,197.18129,--
17,17,1,1,1,1,1.700000e+00,1.0,16.0,--,--,--,197.18433,2.0,197.70811,0.5237797,197.80849,3.5762203,201.38786,3.0,201.38799,202.39326,5.208942,202.39342,203.39516,--
18,18,4,2,1,1,2.550000e+00,1.0,17.0,--,--,--,203.58055,7.0,204.30797,0.7274204,204.40833,4.2225795,208.63281,9.0,208.63293,209.64415,6.0636015,209.64429,210.6454,--
19,19,4,2,1,2,8.500000e-01,1.0,18.0,--,--,--,210.83443,2.0,211.5594,0.72498,211.65979,2.52502,214.18755,2.0,214.18767,215.19128,4.3568587,215.19144,217.19301,--
20,20,4,2,1,2,1.700000e+00,1.0,19.0,--,--,--,217.3817,2.0,218.22449,0.8427968,218.32484,3.257203,221.58475,4.0,221.58487,222.58916,5.207468,222.58931,224.59161,--
