global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
4383.446400820636	n/a	19214602.348867387	n/a	10251.372756104069	n/a	105090643.38459273	n/a	4242.456123342925	n/a	17998433.95848988	n/a	4357.167510900855	6676.319529405935	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0764134999999999	n/a	n/a	0.0058390229822499	0.00633057	n/a	n/a	4.00761165249e-05	3.45539e-05	n/a	1.1939720052100002e-09	n/a	0.000106445	n/a	n/a	1.1330538025e-08	0.0007586	n/a	5.7547396e-07	n/a	-0.000869751	n/a	7.56466802001e-07	n/a
4346.4606300039695	-36.985770816666445	18891720.008174505	1367.9472429029752	10037.694976127385	-213.67777997668415	100755320.43377294	45658.193655764255	4219.318010755901	-23.138112587023898	17802644.475889135	535.3722540897937	4331.02271120433	6511.396892523965	1.103438	42.983669	0.0491482589	0.0418408	-0.087296641	-0.0649298021	0.0737406709	-0.3476079608	0.145056756	-0.4207241533	0.1160472163	-0.0385427338	0.0827850719	-0.3127860956	0.1885194921	-0.149293846	0.137223642	-0.0788134401	0.1649574432	-0.0213332239	0.0562825314	0.1672490907	-0.0754357099	0.0291428072	-0.0916769545	0.1439708439	-0.1375517042	0.0173695186	-0.0274256342	0.1420117521	-0.1028579216	0.0504776977	-0.2245921535	0.0728360124	-0.1151151859	0.1569552231	-0.0340590846	0.0231982254	-0.0850809505	0.0532501073	-0.0477086981	0.060965343	-0.0615457142	0.0260956356	-0.0058903831	-0.0674497086	0.1569752493	-0.1207744973	0.0228407412	0.1114625075	-0.042461891	0.0899501413	-0.1062049573	-0.0205203416	-0.0962018498	0.0342238111	0.1499353175	-0.0140138002	-0.0658482171	0.0527487725	0.0168294458	0.0125747274	-0.1107715461	0.0680285693	0.0457875206	0.003994347	0.0490607588	0.0653796425	-0.2051242579	0.0101973697	0.0620769424	0.1399371242	-0.0731018551	-0.0780161398	-0.0252268232	0.0033387868	-0.1997293578	0.1456714262	0.1931148331	-0.0465553896	0.1972794456	-0.1191947111	0.0787007224	-0.0485628742	0.0470042061	-0.0086762847	0.0956749536	-0.051452223	0.1237315571	-0.0437163179	0.0348716229	-0.0354976629	0.0767542656	0.1245082768	-0.1663389766	0.0273660243	-0.0568025598	0.0857484938	0.0526478721	-0.1643978323	-0.0008852821	-0.0846213898	0.0133230212	0.1229258997	-0.0802721054	0.0122745476	0.0153614611	0.1042350322	-0.0405209915	-0.0813717471	0.0217727141	0.0924284198	-0.0107796293	-0.0064909377	-0.1324934588	0.1355262866	0.0420896911	0.0174017983	-0.0905481098	0.0049974231	0.020164823	0.0116807044	0.093660807	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	-0.0734135999999999	0.0029999	8.999400009999999e-06	0.0053895566649599	-0.0353056	-0.04163617	0.0017335706522689	0.00124648539136	-0.00289629	-0.0029308439	8.388495764100001e-06	8.589845966167211e-06	9.19911e-05	-1.44539e-05	2.0891522521000003e-10	8.46236247921e-09	0.000775772	1.7171999999999977e-05	6.01822195984e-07	2.948775839999992e-10	-0.000869752	-1.000000000015745e-09	7.56468541504e-07	1.0000000000314906e-18
4345.234625984615	-1.22600401935415	18881063.95485566	1.5030858554725308	9973.079363675595	-64.61561245178927	99462311.99417202	4175.177372519825	4224.96185215798	5.6438414020785785	17850302.652190186	31.85294577181629	4333.539872473558	6337.542646026507	1.056657	41.161369	0.1663192949999999	0.0988327	-0.0270700352	0.0793180569	0.0022968623	-0.0027125568	0.1195474151	-0.055469841	0.1217938379	0.0989672681	0.0845266733	-0.2276960929	0.075831325	-0.0427846147	0.250730586	-0.0136739086	0.0188241622	-0.1795569983	0.0548435234	0.034214031	-0.1013651916	-0.0275263749	-0.0772801896	-0.0721369031	-0.0036123567	0.0322296788	-0.0630530798	0.2046298799	-0.0542234434	0.0459842935	-0.0423301993	-0.0179055043	0.0514552156	-0.0596519921	0.018787752	-0.0514676205	0.1074756993	0.0430925697	-0.0646397145	-0.0381178365	0.0440842658	0.0599203203	0.0994400009	-0.0612936322	0.069617472	0.0199261441	0.1053953688	-0.0115187621	-0.0287408709	0.1237902889	-0.0253525072	-0.1043604301	-0.0175531039	0.0460894071	0.026248743	-0.0125625049	-0.0384131921	0.2751947607	0.0499902736	0.1587773218	0.0047679754	-0.0780987027	-0.0643992664	0.1048917983	-0.0800398269	0.0764894468	-0.0035790903	0.0237109905	0.0100313813	0.0516705923	0.0680386315	-0.1622430795	-0.0938874807	0.0352343101	-0.0055091616	0.2024409006	0.0502973747	-0.0759615069	0.0393806548	0.0053458983	-0.1233617861	-0.0261620131	0.0471076994	0.0379400906	0.0315489656	-0.047245015	-0.0729408631	-0.0554687302	0.1651429994	-0.0406358395	0.0132357011	0.0799354684	-0.0235566746	0.0485036345	0.0681246181	0.0475385827	-0.0172638188	-0.1121594232	0.1018526128	0.0245991048	0.0861852327	-0.0557938772	0.0134805472	-0.0283627448	0.1336759616	0.0869076478	-0.2727718568	-0.0100614573	0.1187397226	-0.0042646093	0.0146419292	0.1539188742	-0.0118476312	0.0178005047	-0.0787080926	0.0207707635	-0.0873842411	-0.0500406002	-0.0020673801	0.0717500638	-0.0326954536	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	-0.0584479	0.0149656999999999	0.0002239721764899	0.0034161570144099	0.0579153	0.0932209	0.00869013619681	0.00335418197409	0.00404196	0.00693825	1.63374406416e-05	4.81393130625e-05	0.000486015	0.0003940239	1.5525483377121e-07	2.3621058022500002e-07	0.000331335	-0.000444437	1.0978288222500002e-07	1.97524246969e-07	-0.00105518	-0.0001854279999999	1.1134048323999998e-06	3.438354318399998e-08
4365.888953751382	20.654327766766983	19060986.35648834	426.6012554970416	9947.542742135303	-25.53662154029189	98953606.60660876	652.1190396920997	4245.229693207741	20.26784104976105	18021975.148092687	410.7853808183789	4352.890721177936	6602.466507001172	1.079491	42.050823	0.18499588	0.118711	0.1246789582	0.0818659712	0.0842494248	-0.4042488825	-0.0791187763	0.015489616	0.0475941701	-0.1095527738	-0.0378699365	-0.0978028197	-0.1007701198	0.0407594099	0.1281876817	-0.0392788052	-0.2086180656	0.148410598	0.001563412	0.0771511057	-0.0784854527	0.0212855978	-0.1030834477	-0.1957548129	-0.0070145457	-0.0058960542	-0.0404764044	-0.0754445587	-0.0193571797	0.1983705445	0.0512050814	0.0892658766	0.0921473947	-0.2099475385	0.0268591384	0.065426648	0.1198521027	-0.00890813	0.0792774044	-0.0305877806	-0.0537800188	-0.1207027232	0.0293064599	0.1263323527	-0.0425721352	-0.0716545919	0.0366855581	-0.1350247023	-0.0748954963	-0.1666387472	0.0933659166	0.0588332281	-0.1533742107	0.0623635192	0.0865967832	-0.0382238513	0.0449573076	-0.0587774025	-0.0028751693	-0.0245969789	0.1327491044	0.1195577045	-0.1308976439	0.091901071	-0.0666688809	-0.0712294915	-0.0257303111	-0.0777102887	-0.116664754	-0.0854293572	0.0724142403	-0.0479022907	-0.0570057942	0.0256838291	0.1101445344	-0.0953168977	0.1262419865	-0.137896723	-0.09911855	0.0138152787	-0.1997869929	0.1427494918	-0.0403508835	0.0567442251	-0.0668060751	0.0704634047	0.0715234259	0.0944561199	0.0468688609	-0.0029509938	0.0528886606	-0.1754164017	-0.0726951967	-0.0178394858	0.1033400778	0.0677020702	-0.1557770124	0.1334149349	-0.0597562627	0.0687911204	-0.0839731528	0.1160217776	0.0119705708	0.0966068549	-0.0140696072	0.0200645499	0.0207693996	-0.0467956909	-0.0676885571	-0.0993342521	-0.2419542598	0.0806492733	0.0924816692	0.0682643828	0.0173833039	0.1036981618	0.0445463222	-0.0170383031	-0.0591121954	0.0273878724	-0.0880578455	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	-0.0587049	-0.000257	6.604900000000014e-08	0.0034462652840099	-0.0484122	-0.1063275	0.01130553725625	0.00234374110884	-0.00248552	-0.00652748	6.177809670400001e-06	4.2607995150400006e-05	-0.00053144	-0.001017455	1.035214677025e-06	2.824284736e-07	0.000150025	-0.0001813099999999	2.2507500625e-08	3.28733161e-08	-0.0008162669999999	0.000238913	6.662918152888368e-07	5.707942156904776e-08
4346.175789245125	-19.71316450625727	18889243.99102049	388.6088548507615	9918.03241085357	-29.51033128173367	98367366.90274186	870.8596523576688	4235.318535790608	-9.911157417132928	17937923.0996115	98.23104134718902	4343.184805602392	6493.515244303789	1.070678	41.707539	0.145542881	0.112986	0.0868271064	-0.0621628075	-0.0429710912	-0.2444782699	-0.0796322082	0.0337791992	-0.0447133061	0.1681653297	-0.1254943167	-0.1228975466	-0.1007581379	-0.0382991706	-0.1331499206	0.029989428	-0.1359223705	-0.0554246095	-0.0598170461	-0.0438000211	-0.1410386444	-0.0440763181	-0.0027504485	-0.0448656087	0.1215541862	0.1545847111	0.1078358244	0.1846781874	0.0676295751	-0.0840153306	0.1002473721	0.1560826372	-0.0999841211	0.0041929513	0.0121517322	0.0929006324	0.0193743313	0.0875194815	0.116588051	-0.0896141759	0.0799516277	0.0207914506	-0.0021031501	0.0481589509	0.0048510491	0.0065010795	0.0062389554	-0.1094988644	0.0631804608	0.0781174312	-0.0171811963	-0.0248805967	0.0830287957	-0.1298483401	0.0616344559	0.0089549634	0.0679121593	0.0202520801	0.0165657109	0.1612812506	0.0597498446	-0.1326025077	0.0758669829	0.0328568709	-0.1281238146	0.050264553	0.1295561276	0.0104558985	-0.109646134	-0.0953274228	0.1150096962	0.1072736712	-0.0849275045	0.0278990014	0.1247927158	0.1919861468	0.0381829905	0.1241584478	-0.1052923026	-0.1603672782	0.0268080987	0.019590559	0.0244831005	0.0929095088	0.0342452771	0.1695772718	-0.0643867936	-0.0029169145	-0.052756691	-0.0203607792	0.0008382144	-0.061413495	-0.0105794055	-0.0294912371	0.0162489789	-0.1603591268	-0.0075537173	0.0054311667	0.0698929353	-0.0263767873	0.1365052592	-0.003508329	0.0066112969	0.0103348973	0.1720270033	-0.0998467183	-0.0479445748	0.0022558877	0.0509297948	0.0528863972	0.0493905417	0.0880148275	0.1424810217	-0.1374175826	-0.0292053064	0.0515205953	0.0514218909	0.0074385322	-0.0023866169	0.0678707969	-0.1199504623	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	-0.0638429	-0.0051379999999999	2.639904399999997e-05	0.0040759158804099	0.0626122	0.1110244	0.01232641739536	0.00392028758884	-0.000151739	0.002333781	2.3024724121e-08	5.446533755961e-06	-0.000130445	0.000400995	1.6079699002500004e-07	1.7015898025e-08	0.000164647	1.4621999999999997e-05	2.7108634609e-08	2.1380288399999988e-10	-0.000941584	-0.000125317	8.86580429056e-07	1.5704350489025057e-08
4354.847927874317	8.672138629191977	18964700.47491123	75.2059884039237	9927.147708225762	9.1152973721928	98548261.620932	83.08864618350495	4238.363001311195	3.044465520587437	17963720.930883642	9.268770306045733	4345.658287402868	6491.185820068985	1.053729	41.047287	0.106830356	0.079946	0.0136074758	-0.1263143574	-0.0996348381	-0.2220295121	-0.0594144513	-0.088415816	0.0014172093	0.0100949441	-0.029906263	-0.0201480194	-0.1130696913	-0.0861278686	-0.0554070824	0.1011645979	-0.1015046506	-0.2128199842	-0.0196052992	-0.1570393461	0.0153833467	0.1310866185	0.0757125354	0.00373544	0.0277646562	-0.0449498318	0.1046565075	-0.064917144	0.1272455394	0.1885899986	0.1041167064	0.0920222902	-0.1604783683	0.0746060752	-0.1180439872	0.0754960645	-0.0341329826	0.0699062437	0.0257218882	-0.1311534904	-0.1527509138	-0.0955737354	-0.0024012171	-0.0068522296	0.0591936312	0.0841202497	0.0040571304	-0.0343933765	0.1027904884	-0.1221740203	-0.0546855324	0.0908588478	0.0393009682	0.0392295661	-0.1905499825	0.0587687321	-0.055876854	0.1066627169	-0.0864926399	-0.0690834555	-0.0244785342	0.0660741914	0.1760027703	-0.0378704371	-0.0947873604	0.0565981762	0.1209489241	0.0970476538	0.1745556216	-0.1612474941	0.0471990243	0.0224142585	0.1247246111	0.106984272	0.0612046275	-0.0362186086	0.2204640334	-0.049796878	-0.0839701471	-0.0465271226	0.2427098063	0.0111851843	-0.044768127	0.0775726543	0.0991108887	0.0383861492	0.0848571074	0.1342946578	0.0445159823	-0.0223451323	-0.0088645646	-0.0241116246	0.0229616808	-0.0158808995	0.0769740799	-0.0500673632	0.0992780265	0.0171933892	-0.1907847185	0.0237876288	-0.0402703487	-0.1013966822	0.0078575703	-0.0040909015	-0.1818211417	0.0697791178	-0.0546510632	0.1665505602	-0.0823749287	0.1252188305	0.1308955576	0.0285357696	0.0792391053	-0.1326240924	-0.0346488041	-0.1924863128	-0.0208416826	0.0283230541	-0.0609288432	-0.0450699128	-0.2140703372	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	-0.0652486	-0.0014057	1.9759924900000274e-06	0.00425737980196	-0.0151688	-0.077781	0.006049883961	0.0002300924934399	-0.000153795	-2.0560000000000088e-06	2.3652902025e-08	4.227136000000036e-12	-0.00044733	-0.000316885	1.0041610322500004e-07	2.0010412890000005e-07	0.000271028	0.0001063809999999	7.3456176784e-08	1.1316917160999996e-08	-0.00107115	-0.000129566	1.1473623225000003e-06	1.6787348356000032e-08
4349.860408576698	-4.987519297618746	18921285.57410304	24.875348744119396	9925.087730410272	-2.0599778154901287	98507366.45634054	4.243508600311483	4232.026094875212	-6.33690643598311	17910044.867704738	40.15638317840416	4338.16926312538	6340.263686281798	1.044771	40.698349	0.089983345	0.0492981	-0.0955343102	-0.0586133546	0.1315098163	0.0714808057	0.0531331496	-0.0658002776	-0.0130706171	0.1198332409	0.0761154206	0.1276487139	-0.0061837258	0.0225388757	-0.1277214433	0.0030617188	-0.0138800521	0.0016959675	0.0436110458	-0.1354082156	0.0072118769	-0.013855706	0.0964069885	-0.0181840559	0.0288897731	0.0576107283	-0.0447083955	0.0131077967	0.1270076398	-0.0140454922	0.0456509963	-0.1197079102	0.0290702691	-0.0064693528	-0.0233030321	-0.016918032	0.0354620517	-0.0813774613	0.1361585527	-0.1050683405	0.0344677916	-0.0026586524	-0.0921911474	0.0152829186	-0.008416479	-0.0513870212	-0.0866753961	0.0651103665	-0.1140380158	0.1116210614	-0.0889430015	-0.0858593644	0.0753890579	0.0908330495	0.0080834639	0.0101116914	-0.1119230018	0.0539610657	0.0818689335	-0.1177624913	0.1864918599	0.1394416087	0.1271714382	-0.0748438168	0.0275665783	-0.1439687899	-0.1188729331	-0.2000461001	0.0052385594	-0.0032490253	-0.0697317649	0.1027609661	-0.0252619781	0.0667566268	0.0326779407	0.0242519652	-0.0591673228	0.0207069034	-0.001726871	0.114471807	0.0954154187	0.0053102986	-0.0285290587	7.61746e-05	-0.1068469697	0.1569375635	-0.0578632262	0.0515014073	-0.0063221993	0.0239565821	0.0391980761	-0.0124165035	-0.0475860583	-0.0288024983	-0.0077593375	0.1490525435	0.012016602	-0.1651108742	0.1022873269	-0.0544431666	-0.0977783879	-0.031198354	-0.0393517238	-0.2427012551	-0.0604302737	0.0311042244	-0.0930871921	0.0477733857	-0.2067785596	-0.0376039691	-0.0188609583	-0.1545897373	0.0030579751	0.1602467061	-0.0133173619	0.0055936079	0.2092172544	0.0646608332	-0.0252897922	-0.0249311737	-0.0392498617	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	-0.0652525	-3.900000000001125e-06	1.5210000000008774e-11	0.00425788875625	0.0257157	0.0408845	0.00167154234025	0.00066129722649	0.025684	0.025837795	0.0006596678559999	0.000667591650462	-9.7292e-05	0.000350038	1.22526601444e-07	9.465733264e-09	0.000345233	7.420500000000004e-05	1.1918582428900001e-07	5.506382025000006e-09	-0.00103025	4.090000000000018e-05	1.0614150625e-06	1.6728100000000146e-09
4361.234608754509	11.374200177810962	19020367.312598094	129.37242968491492	9949.256952883386	24.16922247311413	98987713.9144984	584.1513149548853	4239.544158759528	7.518063884315779	17973734.67407203	56.52128456865327	4344.7264587361815	6360.0048195121935	1.062472	41.38789	0.020575	0.0103513	-0.1181405157	0.0835414632	-0.0519745174	0.1834722539	0.1429449275	0.1179500151	-0.1631715261	0.0322836196	0.025610561	0.0059731257	-0.0642568671	-0.0207585965	0.0367915931	0.0363588482	0.2259738827	-0.0880768876	-0.1281899303	-0.087265057	0.024508429	-0.0640283037	0.0494222081	0.1842085848	-0.0391982964	0.0012236177	-0.0949734958	0.0495202769	-0.1743000967	-0.1209036741	0.056310936	-0.0317379985	-0.0588968986	-0.1093651363	-0.0437756276	-0.0124532007	-0.1318313959	-0.0393015284	0.0071291156	0.1046118537	0.1353162795	0.0218243411	-0.0500191019	-0.0049824731	-0.0027531557	0.0627549654	0.0363936055	0.0027031037	0.0100749071	0.0008080178	-0.0914240168	0.0742342462	0.0010199166	-0.1116015266	0.006703966	0.0735315514	0.0703681942	-0.1231821093	-0.0272276676	-0.1089319579	0.1630995344	0.1077235182	-0.0587087801	-0.0965566546	0.1176992721	0.0078469508	0.0462608287	0.140662759	0.0426873163	-0.0545135967	-0.0083146849	-0.0844246396	-0.0184164859	-0.0870202702	-0.0989374187	0.0455706204	-0.1887467313	-0.032589485	-0.092701456	-0.0868718153	-0.0476481173	0.0401420481	-0.0646233065	-0.0389234205	0.0765361727	0.0001139576	-0.0581922601	-0.1145872808	-0.057204917	0.1272178107	0.0694938808	0.1006388134	0.0372713144	0.0019019723	0.015887092	-0.0672831973	-0.008701781	-0.0280827359	-0.0681867408	-0.0345816582	0.0499509196	0.097686284	0.0060551206	-0.0002777928	-0.028871003	-0.0970708048	0.1104683855	0.0104870118	-0.1555608999	-0.1267618238	-0.07956133	-0.0805469557	-0.020866697	-0.1360299225	0.0957412146	-0.0396351374	-0.1268089972	0.0410463593	-0.0683850702	0.0728777135	0.0422285993	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	-0.0599667	0.0052858	2.7939681640000074e-05	0.0035960051088899	0.0213601	-0.0043556	1.897125136000001e-05	0.00045625387201	0.025689	5.000000000001531e-06	0.000659924721	2.500000000001531e-11	-0.000130133	-3.284099999999999e-05	1.0785312809999992e-09	1.6934597688999998e-08	0.000222028	-0.000123205	4.9296432784000003e-08	1.5179472025000003e-08	-0.000967724	6.252599999999992e-05	9.36489740176e-07	3.90950067599999e-09
4367.430498852717	6.19589009820811	19074449.16230889	38.38905410907331	9926.55332314614	-22.70362973724696	98536460.87726368	515.4548032460043	4243.300898675589	3.756739916061633	18005602.516701065	14.113094796930769	4348.480993941426	6417.114644504574	1.123615	43.769672	0.08682605	0.0493409	0.0830144319	0.0879183522	0.0637947047	0.1114208438	-0.0449984287	0.0765834269	0.0635774096	-0.123899889	0.1558245643	0.1300218094	0.0906369646	0.0283586921	-0.022378884	0.0825086545	-0.1114680482	-0.0959889862	0.0378321512	-0.0536030676	0.0188287847	0.0118871386	0.0830917474	0.1046758232	0.0764375736	-0.164401792	0.0439440445	-0.1393076897	0.0394296687	0.0061844325	0.0700697972	0.0725429653	0.0298865988	0.0090858302	-0.0563293054	-0.1255277411	-0.204451082	0.0027139651	0.0666197098	0.0488962696	-0.0555694029	0.0236008761	0.0004498051	-0.1491174873	-0.0527000549	0.1019504069	-0.016902835	-0.0390381626	0.0648245281	0.0333261799	0.0803991686	0.1077828165	-0.0625508104	-0.0072824026	0.0238021033	-0.0303182974	0.1406185436	-0.1047504802	-0.0257254402	0.0126320688	-0.0960075929	-0.0698201497	0.0055596065	-0.0051421389	0.114402873	0.0617163858	-0.1213248156	0.0394483687	-0.0977661794	0.008365722	-0.1518524448	0.0665488938	0.1440969157	0.1331686459	0.0280953141	-0.1319767039	0.0124922883	0.0424008801	-0.0602836884	0.0259543816	0.0443681079	-0.0362369876	-0.1374222031	-0.1423116944	0.0691620194	0.0748498043	0.0985290593	-0.027152814	-0.0306820538	0.0142921263	-0.153245126	0.0883777859	0.0963484615	-0.0319960401	-0.0204738205	-0.1029668659	0.0315592693	0.002883234	-0.0531491151	0.1149538261	-0.0473122908	0.027653634	0.0617266763	0.1191891369	0.0307561089	-0.0947968528	0.0805251613	-0.0616657462	0.0454566752	0.0826247827	0.0370855726	-0.034020495	-0.1828033748	-0.0133439702	0.0813825645	0.0881418445	-0.0098169495	0.0453739724	0.044915575	-0.251432418	0.1461003163	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	-0.0479588	0.0120078999999999	0.0001441896624099	0.00230004649744	-0.023739	-0.0450991	0.00203392882081	0.000563540121	0.0168227	-0.0088663	0.00028300323529	7.861127569000001e-05	-0.000293896	-0.0001637629999999	2.6818320169e-08	8.637485881599998e-08	0.000295852	7.382399999999998e-05	8.7528405904e-08	5.449982975999997e-09	-0.000788256	0.000179468	6.21347521536e-07	3.2208763024000005e-08
4366.381011324325	-1.049487528392092	19065283.13605364	1.101424072250542	9931.328251439549	4.774928293409175	98631280.83784132	22.79994020719946	4231.542368224777	-11.758530450812032	17905950.814081356	138.2630383626738	4336.069483446439	6389.580813191213	1.052773	41.010075	0.0745390999999999	0.0466856	0.0625409898	-0.0823905392	0.0560682237	0.2003078236	-0.1237811407	0.038721415	-0.0467478704	0.0954273536	0.0333959029	0.1744467362	-0.0862991282	-0.0522468417	-0.0035646028	0.0050374668	0.0723283806	0.0376979244	0.1067831979	-0.0145911462	0.1536929228	0.0401336547	0.0001826007	-0.0864228424	0.0768755075	0.0470254163	0.0324674733	0.0660759384	-0.000290636	-0.0144637804	0.0378971825	0.0228975642	0.0256134785	-0.0187997292	-0.0219096663	-0.1135930854	-0.0119091417	-0.0154494079	-0.0288335589	-0.0112804513	0.0426702623	-0.0197739985	-0.0695262382	-0.05361751	0.1512628105	0.0896313413	-0.1189127345	-0.1163937424	0.0350268346	0.0546933628	0.0622389294	0.0886906164	0.0859982293	0.0870516132	-0.0145568122	-0.0550878367	-0.0789910978	-0.0034740576	0.0869030903	-0.176759874	-0.0794287528	-0.1499276041	-0.1204911991	-0.1472382428	0.0411450683	-0.0210454767	-0.1402086926	-0.0778411497	-0.044957033	-0.0018768287	0.001113068	0.0452211173	-0.0668682336	-0.0722567397	0.0627220682	0.0719698183	-0.0509294681	0.0082237181	-0.0226515922	0.0023099184	-0.0446118614	-0.0809781296	-0.0633823573	-0.0447939964	0.0235518018	0.0101602201	-0.0409017346	0.0163211249	-0.050184743	0.0804352653	-0.0127092168	0.086623481	-0.0464644555	-0.2064829402	-0.071805996	-0.1131375677	0.0024346512	-0.0104066534	-0.0266871222	0.0793346338	-0.164665962	-0.0556014472	-0.0176078403	-0.0799289688	-0.0688635061	0.0225683873	0.1051214872	0.0879015538	0.1240670478	-0.1428732956	0.132719557	0.0300204592	-0.1058066772	0.107027355	0.0416875258	0.1150082998	0.1538303085	-0.01876737	0.0129115623	0.0539570609	0.1258215298	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	-0.0499601	-0.0020012999999999	4.00520168999999e-06	0.00249601159201	0.0206522	0.0443912	0.00197057863744	0.0004265133648399	0.0299305	0.0131078	0.0008958348302499	0.0001718144208399	-0.000133226	0.00016067	2.58148489e-08	1.7749167075999997e-08	0.000395846	9.9994e-05	1.56694055716e-07	9.998800036e-09	-0.0007481439999999	4.011200000009999e-05	5.597194447358504e-07	1.6089725440080214e-09
