global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
6115.021707874927	n/a	n/a	37393490.48778159	12934.383875639533	n/a	167298286.24240392	n/a	5201.131407981398	n/a	27051767.92309056	n/a	6519.148469398283	10935.954420969618	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.000481301	n/a	2.31650652601e-07	n/a	0.0234146	n/a	n/a	0.00054824349316	-0.149478	n/a	0.0223436724839999	n/a	0.00116315	n/a	n/a	1.3529179225e-06	-0.000225533	n/a	n/a	5.0865134089000004e-08	0.00100302	n/a	n/a	1.0060491204000002e-06	0.0	0.0	0.0	0.0	0.0
6033.041223169661	-81.98048470526646	6720.799872510428	36397586.40046448	12617.675219751598	-316.7086558879346	159205727.95113355	100304.37271434216	5172.186721289183	-28.944686692215328	26751515.479880147	837.794887710507	6463.7512781965	10730.220578054104	1.248119	41.543373	0.040956599	0.0196229	-0.0670269247	0.0834092463	-0.1029375386	0.0741949359	-0.1148155364	0.0601016017	-0.0882984156	0.0507352595	-0.0123564619	0.0995558857	-0.1366066164	-0.0165304485	0.2070911883	-0.2391956696	0.3448667266	-0.0011433978	0.0448599054	-0.27826603	0.1091117312	0.0225634438	-0.0066676337	0.0375022106	-0.0072419838	0.1631552171	0.0800633197	-0.0378317388	0.0343801951	-0.1534713962	0.0173419589	-0.1435575949	0.0547837028	-0.0531144659	0.1067664233	-0.0161446452	0.0808421288	-0.0478615684	0.0972243931	-0.1309575097	0.1089755838	-0.1346616593	0.0469317841	0.0041059886	-0.0365365307	-0.0056916313	0.0886720638	-0.0100859329	-0.0063321473	-0.0724389264	0.0031155212	0.1600321359	-0.0309794296	-0.1300502173	0.0581612494	0.0098878882	0.0329591759	-0.0239871352	-0.0314352746	-0.0371315259	0.1339028093	0.0706324969	-0.0362782851	-0.1456920612	0.0791824872	-0.0637494871	0.0958641736	-0.0873517551	0.1184539035	-0.1540969736	0.3168254302	0.1419370507	-0.0854861155	0.1476270576	-0.0610071464	0.1494631928	-0.0380487448	0.0273072486	-0.0062140737	0.0627742327	-0.0356364338	0.008989743	-0.0513908368	0.0953109419	-0.0280530409	0.1472123225	0.0715087545	-0.0883402534	0.1183887592	-0.1135526307	-0.0271574836	-0.0042309232	0.0967596366	0.0318462241	-0.005159535	-0.1100906763	0.0553834769	0.1763640604	-0.0713377672	-0.0245551697	0.0406669004	0.0093577382	0.022476893	0.0289664135	-0.0903871505	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	-0.0063561	-0.005874799	4.040000721e-05	3.4513263290401e-05	0.0169497	-0.0064648999999999	4.179493200999999e-05	0.00028729233009	-0.158425	-0.008947	0.025098480625	8.004880900000019e-05	0.000874668	-0.0002884819999999	8.322186432399997e-08	7.65044110224e-07	-0.000330439	-0.000104906	1.1005268836000005e-08	1.0918993272100003e-07	0.00100301	-1.0000000000157452e-08	1.0000000000314903e-16	1.0060290600999998e-06	0.0	0.0	0.0	0.0	0.0
6027.31753324237	-5.723689927291161	32.7606263837743	36328556.64653089	12509.13954697413	-108.5356727774688	156478572.20567212	11779.99226525778	5178.922773404442	6.736052115258644	26821241.092887152	45.37439809948046	6444.670131258156	10610.97074122309	1.134573	37.764004	0.0990378	0.0496599	0.0185958481	-0.0409701854	-0.0400026451	-0.0713748234	-0.0600392888	-0.0184347662	0.0274704554	-0.0226291563	0.0255293466	-0.0357678383	-0.112542603	-0.0584971617	0.0540713517	-0.0287670208	0.2197596099	-0.0606533782	-0.0265156692	-0.0253652515	-0.107768715	-0.0587790946	0.007860603	0.1246277027	-0.0254642553	-0.0414366614	-0.0546504364	-0.0543930374	-0.0238182216	0.0406402543	-0.2974433834	0.0672741044	0.087132791	-0.0724705374	0.0085041167	0.017999752	0.0123897921	0.1520803003	-0.0109135802	-0.0957530863	0.0551175817	-0.0838150255	-0.1043166919	0.0495907684	-0.1783628007	-0.0892063185	-0.1310113321	-0.0506657033	-0.025815228	0.258906451	-0.0262346766	-0.0961679818	-0.0008444046	-0.1291894753	0.0073884718	-0.0104478308	-0.0634267179	-0.1049497954	-0.0232856002	0.0788008161	0.2194801062	0.0589650417	-0.0742935931	0.0957544245	-0.0144137588	-0.0407556373	0.0613378284	-0.1278272343	-0.039151975	0.0111286133	0.1168735536	0.1354215855	0.080603638	-0.0598653734	-0.0773712134	-0.1147767107	0.1895344466	0.0177206504	0.1222077236	-0.1016727735	-0.0490372921	0.0913350589	-0.0624045109	0.0768344192	0.1024239189	0.0454353048	-0.0025004521	-0.0206489078	0.1801584102	0.1584383889	0.0256511755	0.0025397176	-0.2054367681	-0.117811794	0.064032464	-0.0513839766	0.1174745336	0.0085740725	0.0609328714	-0.1672849101	0.1472205475	-0.0326985399	0.0273091564	-0.0460200358	-0.1694032016	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	-0.0152328	-0.0088767	0.0002320381958399	7.879580288999999e-05	0.0352333	0.0182836	0.00033429002896	0.00124138542889	-0.118644	0.039781	0.014076398736	0.001582527961	0.0007828629999999	-9.18050000001e-05	8.42815802501836e-09	6.128744767688434e-07	-0.000528648	-0.000198209	3.928680768100001e-08	2.794687079040001e-07	0.000651094	-0.0003519159999999	1.23844871056e-07	4.23923396836e-07	0.0	0.0	0.0	0.0	0.0
6027.503452425647	0.1859191832772921	0.0345659427104953	36330797.869003095	12532.52872295989	23.38917598576154	157064276.19181466	547.0535532929243	5193.566179022099	14.643405617657663	26973129.65588221	214.429328083248	6471.109496909462	10559.230290863936	1.006136	33.48901	0.06982462	0.0467447	0.0127017957	-0.0672605401	-0.1274907787	-0.0806890108	0.0142219953	0.0215850629	0.0058327217	0.1109869639	0.1497165011	-0.0176343056	-0.1187609912	-0.1127184837	0.0685251929	-0.0416676477	0.1774844137	0.0057749547	-0.0070762669	0.0235509207	0.0539811634	-0.1525837484	-0.099105049	0.0533009904	0.0682544879	-0.1068983465	0.0408169766	-0.012539441	-0.0209455984	-0.0744885787	-0.0581217027	0.0350211499	0.130091746	-0.1563804544	-0.1431237431	0.1273075203	-0.058513627	0.0301527681	-0.0138803742	0.1199994648	-0.0159976757	0.049775628	0.051542622	-0.0003907706	-0.0410144728	-0.0905460191	-0.0607558642	-0.0875967151	-0.093541006	0.0433962611	0.0060877252	0.0236333145	0.0403955856	0.0660430006	0.0108324829	-0.0640344825	-0.0500319079	0.070281758	-0.0146008649	0.027955648	-0.1225867534	-0.0324411473	0.0088190908	0.1834455204	0.0719653165	-0.1702197127	0.0414973485	-0.081562441	-0.0767845665	0.0552430533	0.0587899346	0.0700407328	-0.0131240874	0.0525394418	-0.0389772754	-0.0504995092	0.1081979061	-0.0616730057	0.1191733219	-0.0026134028	0.0645093002	-0.1631498978	0.002176209	-0.1419166002	0.0537660172	-0.0936600935	-0.0157648164	0.07122329	-0.0084274789	0.2160148888	-0.0510215871	0.1405638917	-0.0454251366	-0.0095510556	0.1060818045	0.0433844974	-0.0532001337	-0.1308886021	0.0461229546	0.1086988931	0.0348380633	0.0122113254	-0.0219435398	-0.0543890709	0.058968463	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	-0.00827401	0.0069587899999999	6.84592414801e-05	4.842475826409999e-05	-0.00964413	-0.04487743	0.0020139837234049	9.300924345690002e-05	-0.117617	0.001027	0.013833758689	1.0547290000000002e-06	0.00096235	0.000179487	3.2215583169035885e-08	9.261175225e-07	-0.000452879	7.576900000000005e-05	5.740941361000008e-09	2.05099388641e-07	0.000567122	-8.397199999999997e-05	7.051296783999996e-09	3.21627362884e-07	0.0	0.0	0.0	0.0	0.0
5995.155921077297	-32.34753134835046	1046.3627843325155	35941894.51802817	12458.014381550343	-74.51434140954734	155202122.33091518	5552.387075698582	5173.910173675049	-19.656005347050268	26769346.485258177	386.3585462032687	6447.729231416159	10510.895231383784	1.115765	37.138	0.0445613899999999	0.026875	0.0026558915	0.0914501843	-0.0753456145	-0.0474828733	0.0154927476	-0.00655775	0.0498321482	0.0179528411	0.0420963956	-0.081516359	-0.1178814594	0.0413305758	0.0777233487	-0.0022213127	-0.06516952	-0.0476196522	0.0044398243	0.0515911308	-0.0057374493	0.0202728931	-0.0058490518	0.0066902608	-0.0214189825	-0.0067187752	0.0168211858	0.0081885396	-0.0220986781	0.1099347343	-0.0946062367	-0.0504142226	0.0213604599	-0.1040852536	-0.0651303747	-0.0553727838	-0.0044643439	-0.1012734754	-0.1543397647	0.0046447251	0.2041020514	0.0703570831	0.1283008265	-0.0274718768	0.0516953563	0.1683190809	0.2526882669	0.1767793487	0.0369774819	0.0479636425	-0.0156164736	-0.0333843804	0.0682623364	0.215529406	-0.0180220432	0.0150170263	0.0947327351	-0.0360510968	0.010929556	0.0672517265	-0.0258905064	8.03412e-05	-0.1806667549	-0.0829365826	0.0510434255	-0.0669978376	-0.0202767298	0.0020353174	0.0581776479	-0.055885746	0.0584837026	-0.0344232228	0.0085910532	0.0119332334	-0.0382692482	-0.0217131401	0.0856685059	-0.0019710241	0.0193477106	-0.1608464418	-0.105160429	-0.1173581887	0.0312155303	0.1824405752	0.0530269581	-0.093835615	0.1740533621	0.0739929403	-0.2445524604	-0.2015057024	-0.1110187917	-0.0217489149	0.0392637202	0.095810574	-0.0616447037	-0.0003715809	-0.0833021146	-0.1413054285	0.0494582799	-0.0353904342	-0.0460164859	-0.0773361402	0.0299381915	0.0953732635	-0.1388559388	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	-0.0120156	-0.0037415899999999	0.00014437464336	1.3999495728099996e-05	-0.00464258	0.00500155	2.5015502402500004e-05	2.1553549056400004e-05	-0.0930178	0.0245992	0.0086523111168399	0.00060512064064	0.00096235	0.0	0.0	9.261175225e-07	-0.000572438	-0.0001195589999999	1.4294354480999996e-08	3.27685263844e-07	0.0004623	-0.0001048219999999	1.0987651683999993e-08	2.1372129e-07	0.0	0.0	0.0	0.0	0.0
6018.458838570924	23.30291749362732	543.0259637148022	36221846.79157248	12449.403353496537	-8.611028053806876	154987643.85805082	74.14980414344905	5185.859348515794	11.9491748407454	26893137.18258866	142.78277937470284	6448.67506078498	10525.45244815673	1.029405	34.263504	0.03857278	0.0182379	-0.0189254985	0.1133281126	-0.0975810559	-0.0324533705	0.0105891566	-0.0107122454	0.0215041711	-0.0104913364	0.0476019144	-0.0303448943	-0.0826012168	0.0725109778	0.0634134148	0.0896651461	0.021547509	0.0358115431	-0.0281904196	-0.0209657998	-0.1326372089	-0.0825171897	-0.0069377212	-0.1112257803	-0.0807176746	0.0388303233	0.0945980056	0.0654638305	-0.0518100066	0.041363724	-0.0768949961	0.1430724113	0.0724014218	-0.025340826	0.0352317242	-0.1235660772	0.1280927217	-0.1838528946	0.0286494625	0.0818344537	-0.0843116453	0.0477772814	0.1373128167	-0.0639143301	0.1185720538	-0.1233516263	-0.0066221416	0.1202097847	0.0471015851	-0.0720500621	0.0558371445	0.0741263226	0.136564686	-0.1193131332	-0.0197643957	0.012905335	-0.0107238827	0.1397266446	0.0808435752	-0.0048242626	0.1554062863	-0.1608981126	0.0517018908	0.0018658368	0.0161574193	-0.0899300985	-0.0203417501	0.0855209241	-0.0073035178	-0.0332564062	-0.0237310897	0.0115867679	-0.0574341667	0.0615397517	-0.0159148573	-0.0682593335	-0.0477538573	-0.1342548427	0.1174333238	0.1494346556	-0.1955278166	0.1085322689	0.0487999431	0.0548526302	-0.1010598621	-0.0661953844	-0.0487916007	-0.0545668791	-0.0103882943	-0.0653521515	-0.090584545	0.0486850237	-0.0808309167	0.0853532843	-0.1125791988	0.0293812682	-0.1483728283	0.1325569266	-0.0874968871	0.1136527549	0.0202195421	-0.0102000674	-0.0111707469	0.1636744863	0.1101852399	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	-0.00154929	0.01046631	2.4002995041000003e-06	0.000109543645016	-0.0168649	-0.0122223199999999	0.0001493851061823	0.0002844248520099	-0.0894863999999999	0.0035314000000001	0.0080078157849599	1.2470785960000717e-05	0.000859498	-0.0001028519999999	1.0578533903999993e-08	7.387368120039999e-07	-0.000630029	-5.759100000000007e-05	3.3167232810000074e-09	3.969365408410001e-07	0.000375688	-8.661200000000002e-05	7.501638544000004e-09	1.41141473344e-07	0.0	0.0	0.0	0.0	0.0
5991.899309904355	-26.55952866656935	705.4085629903191	35902857.34003228	12412.621028317482	-36.78232517905417	154073160.79262936	1352.9394455776824	5175.270118733872	-10.589229781922768	26783420.801859703	112.13178737436012	6428.355059786202	10493.809539524338	1.146948	38.17593	0.0507453099999999	0.0273762	0.0336467652	-0.0538671693	-0.0455145851	-0.0258370459	0.0188337388	-0.0587833215	0.069572534	-0.1016803382	-0.0579198326	-0.0822252949	-0.0438141267	0.0170103981	-0.071777929	0.1099780221	-0.0378859661	0.0586875552	0.0904411876	-0.0045391169	0.1000302611	-0.0168323893	0.0041543737	-0.1270342292	-0.0458598304	0.1551339827	-0.0711998201	0.0643045475	0.0861536062	-0.0348512995	-0.1121340827	0.0362277977	0.0385727615	0.1430597118	-0.0306845396	0.117451424	0.0235201573	-0.1733351902	0.0392591393	-0.0186597292	-0.0295040677	0.0577577725	-0.0601168997	-0.0347811623	0.0457504147	0.057216119	0.080327314	-0.1036484755	-0.0455601453	0.044985971	0.0449705176	0.0508241469	0.0198033538	-0.1080516175	0.0097207585	-0.074620014	-0.1958058202	0.0151394114	0.1164819577	-0.2067918983	-0.0635144296	0.1206350247	0.0668786096	-0.0176912983	-0.0208683595	0.0085541256	-0.0536907086	0.1097473092	0.030080196	-0.0910929178	-0.0416472774	-0.0293589634	0.0470848326	-0.14606641	0.02588682	0.0074280845	-0.0657555092	0.0506586887	0.0116087161	0.0973342155	-0.1593512903	-0.0053916657	0.162978958	-0.0010204082	-0.0187613925	-0.0365768794	-0.0272512156	0.0240492628	0.097149117	0.0747240067	0.0680468057	-0.0308125196	0.0010404682	0.0530947782	0.1288771171	-0.1365056002	0.0163761756	0.0196760221	-0.1998477174	0.0029489596	0.0215683625	0.0174449033	-0.0391558428	-0.0141073282	0.2309608125	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	-0.0146811	-0.01313181	0.00021553469721	0.0001724444338761	-0.0173298	-0.0004649	2.161320100000007e-07	0.00030032196804	-0.0678705	0.0216158999999998	0.00460640477025	0.0004672471328099	0.00096235	0.0001028519999999	1.0578533903999993e-08	9.261175225e-07	-0.000422227	0.000207802	4.3181671204000024e-08	1.7827563952900004e-07	0.000375688	0.0	0.0	1.41141473344e-07	0.0	0.0	0.0	0.0	0.0
5999.139916418873	7.240606514518731	52.42638269809109	35989679.73677025	12422.114807121909	9.493778804426256	154308936.28131738	90.13183598737324	5178.929900999089	3.6597822652174727	26821314.919462435	13.394006228800336	6426.273226083142	10448.12664932049	1.039361	34.594894	0.0300778	0.0151002	0.0575307734	-0.1832872338	-0.0261642021	0.0474188863	0.0760745742	-0.030058825	0.0106743087	-0.0188798294	-0.1072186545	0.0247923586	0.0062978879	0.0588723483	-0.1703507442	0.0317341713	0.0617138855	0.1096135131	0.0314819541	0.079171252	0.0091500788	-0.0440783776	0.0120260324	0.0593483758	-0.0164677871	-0.0547338568	0.0176921468	0.1021933464	0.0896224344	-0.0467073555	-0.0315104913	-0.0102550637	-0.1650749761	0.0467833387	0.0426546061	-0.1190089208	-0.0200316864	-0.0092586402	0.0280035781	0.0366049334	0.0181653209	-0.0402448962	0.0605875198	-0.0358229748	-0.0346597006	0.0328256996	-0.1525273796	-0.1729687782	0.1606971169	0.0537807169	-0.1413052129	-0.0463200687	-0.1487605968	0.0851724996	-0.0717230478	0.1007855332	-0.1060234368	-0.2181131477	0.0089504879	-0.0042645219	-0.1168716396	0.0116925196	-0.0641549513	0.1171062069	-0.0637088521	-0.0018818896	0.0348412438	0.0189805253	-0.1038575569	0.0362805633	-0.0739097492	-0.1132642449	-0.0908871256	-0.097557593	0.0503976312	0.0574256079	0.144774686	-0.0435274125	-0.0298119261	0.0480391244	0.0341140838	0.1307305574	-0.0645236524	-0.0525819219	-0.0663713798	0.0156409762	-0.00235179	0.0031795582	-0.0265273769	0.0428948997	-0.0633819382	-0.0183110418	0.0951178396	-0.0649080555	0.1790621537	0.0091711576	-0.0003131616	0.0153877812	-0.0095636169	-0.1927795481	-0.1076851273	0.1597168209	-0.029025444	-0.0797469956	-0.0775919487	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	-0.0146853	-4.199999999999343e-06	0.00021565803609	1.7639999999994478e-11	-0.0127544	0.0045753999999999	2.0934285159999983e-05	0.00016267471936	-0.0724737	-0.0046032	0.00525243719169	2.1189450240000017e-05	0.0011936	0.00023125	5.3476562500000004e-08	1.42468096e-06	-0.000489963	-6.773600000000004e-05	4.588165696000006e-09	2.400637413690001e-07	0.000256774	-0.000118914	1.4140539396000004e-08	6.593288707599999e-08	0.0	0.0	0.0	0.0	0.0
5997.586839466781	-1.553076952091942	2.4120480191191964	35971047.896945134	12440.695633897098	18.580826775189053	154770907.8552663	345.2471236495824	5174.665223534752	-4.264677464337183	26777160.17565997	18.18747387482542	6427.4100066417295	10519.21487494867	1.218663	40.562935	0.0724459199999999	0.0403844	-0.008266226	0.0655568439	0.0036250729	0.1118774512	0.0123629966	0.0243672983	0.0138804043	-0.0190193225	-0.0479722673	0.0603906608	-0.0157750961	0.002638359	0.1746647637	0.0678414901	-0.1163146214	0.1089137356	-0.0282170427	0.1613861565	-0.023946926	0.0052937431	0.0084085222	0.0796308056	-0.0570586824	-0.163854474	-0.1158403275	0.0806518022	-0.0087716178	0.071541571	-0.0134746733	-0.0700844534	0.0955120708	-0.1772714326	-0.0855708549	-0.0246170695	-0.0833872915	0.1357793093	0.0567542532	0.0494275788	-0.005952653	-0.034594153	0.0233177562	0.0622950499	-0.0112157344	-0.0161783513	0.2050235326	-0.0461186284	0.0232795728	-0.0828233399	-0.0390638271	0.1135418162	-0.12921428	0.0876002987	-0.0298709035	0.0315813126	0.0396213317	0.1429347768	0.0553388696	-0.0583224672	-0.0020809789	-0.0259585533	0.1120261856	-0.0988708201	-0.0522591174	0.0202974099	0.0838770954	-0.0639962364	-0.115592235	0.0267135756	0.0260694706	0.019715393	0.0251518059	0.0212068641	-0.1852597815	0.0386871646	0.0869471487	-0.04773111	-0.0728184387	-0.0361224855	-0.0693356434	-0.2049161429	-0.1338038048	-0.0799538112	0.134943485	-0.1003370924	0.0279892608	-0.0126488925	0.0065192755	-0.0852028265	0.0336070916	-0.0453287082	0.1643962355	0.1023728151	-0.0435966698	0.020656486	0.0212510876	-0.0493384853	-0.0353768904	0.0269286691	-0.1707826404	-0.0631504806	-0.0258197463	-0.1301701643	-0.0819491218	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	-0.0072853299999999	0.0073999700000001	5.307603320889854e-05	5.475955600090148e-05	-0.0112659	0.0014885	2.2156322500000007e-06	0.00012692050281	-0.0951561	-0.0226823999999999	0.00905468336721	0.0005144912697599	0.000545704	-0.0006478959999999	4.197692268159999e-07	2.9779285561600005e-07	-0.000540654	-5.069099999999995e-05	2.5695774809999953e-09	2.923067477160001e-07	0.000375688	0.000118914	1.4140539396000004e-08	1.41141473344e-07	0.0	0.0	0.0	0.0	0.0
5991.339858093788	-6.246981372993105	39.024776274522814	35896153.29518329	12439.365048619338	-1.3305852777593827	154737802.8128124	1.7704571813900136	5160.107824225845	-14.557399308906495	26626712.75763679	211.91787463895136	6404.027024363206	10420.081928656233	1.107093	36.849361	0.06526736	0.0378228	0.0084837273	-0.0105263134	0.1340333461	0.1555069338	0.0432974459	0.008848179	-0.0267847552	0.0176141672	-0.1421126285	0.0624610626	0.1255687681	0.0370347523	-0.1144549594	-0.1043260332	-0.0804853569	-0.1230997487	-0.0313027858	0.0463375212	0.116364462	0.0861123946	0.0139891244	-0.0222578366	0.0452827949	-0.1111480459	-0.0459355964	-0.1963102141	0.0817436195	0.0963071536	-0.027341184	0.0244432264	-0.0706495776	-0.0112172421	-0.0837319497	0.0141460647	0.0676791838	-0.0344242174	0.1573167998	0.1246057838	-0.0196731633	-0.0227134023	0.0231381412	-0.0365164652	0.1624180969	0.1232139533	-0.1537551209	-0.0038496357	0.1047114729	-0.0314436018	-0.1159078551	0.0179512282	0.012796048	0.0843630452	0.0290603333	-0.1179499185	0.1585434913	-0.0055619011	0.013638524	0.0784211351	0.1237507822	-0.0268326441	0.0742967202	-0.0312161095	-0.0761326689	0.0912339562	-0.025523548	0.0607877225	-0.0137192703	0.1676325023	-0.1087583526	0.0976111971	0.0299286015	-0.0406609428	0.0912792392	0.0396879376	0.0342370482	0.0291038373	-0.0363551411	-0.0530933145	-0.072162947	-0.119159916	-0.0634599362	0.0809210649	-0.2309807022	-0.0552735362	-0.0901841611	-0.0074225618	-0.2018159736	0.0541266775	-0.0108298858	0.0494383941	-0.0330020721	-0.1119651254	0.0503667692	-0.0443425433	-0.0115209866	0.1518886443	0.0213447842	0.1061402301	-0.1092638898	-0.0994693465	0.0672025854	-0.0266619115	0.0523524022	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	0.00462143	0.0119067599999999	2.13576152449e-05	0.0001417709336975	0.0211781	0.032444	0.001052613136	0.0004485119196099	-0.0923176	0.0028384999999999	0.00852253926976	8.057082249999965e-06	0.00046776	-7.794400000000004e-05	6.075267136000006e-09	2.187994176e-07	-0.000824272	-0.000283618	8.043916992400001e-08	6.79424329984e-07	0.000375688	0.0	0.0	1.41141473344e-07	0.0	0.0	0.0	0.0	0.0
