global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
5457.880357338018	9.519650526647638	90.62374614950264	29788457.995016173	12745.814765806386	31.283363948206897	162455794.0442481	978.648859915971	4698.909624335106	1.961049700797048	22079751.65766909	3.8457159289961913	5979.240948246452	10897.24464110882	1.276813	37.9049	0.06496782	0.0391998	-0.1092084187	0.0068468254	0.0467319998	-0.1188591464	-0.0096197242	0.1174568765	-0.1340765221	-0.0557467978	-0.0098811382	-0.143064886	0.0782816435	-0.0777661553	-0.0216962964	0.2511133505	0.0818722988	0.1648808175	0.1214135619	-0.0993062113	0.0229340647	0.0624734109	0.116821707	0.0395016807	-0.1233467364	0.0637002115	0.077300978	-0.0102029591	0.0286134817	0.0429735132	-0.0276821898	0.0454239977	0.0588233729	0.0641230658	-0.1084142859	-0.0027991542	0.011316025	-0.0100710108	-0.0064617546	0.0241677955	-0.2292117976	0.0390779157	0.0647822494	-0.1713532491	-0.230197194	-0.0962318134	-0.0176025298	-0.0538836389	0.0200603026	-0.019371541	-0.0323396916	-0.0575895427	0.0736914987	0.0616452882	0.0287676224	-0.072349103	0.1129081375	-0.0212567734	0.1065714121	0.0074458747	-0.057219145	0.0021398304	0.0472002907	-0.0110875838	0.0839378616	-0.0911313581	0.0293796992	-0.015940045	0.0356417417	-0.0706458066	-0.1396262803	-0.0420224696	0.0572474968	-0.2135208921	0.1276332682	-0.201267857	-0.067253529	-0.1093266933	-0.1231749356	0.0493404442	-0.0900353519	-0.0312563028	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.0321013	-0.0077775	0.00103049346169	6.048950624999999e-05	-0.0007307299999999	0.00143975	2.0728800625002877e-06	5.339663328998539e-07	0.00681708	-0.02079582	4.64725797264e-05	0.0004324661294724	-0.00128707	-0.0006447299999999	4.156767728999999e-07	1.6565491849e-06	-0.000485265	-1.7595000000000024e-05	3.0958402500000085e-10	2.35482120225e-07	-0.00105815	-3.6770000000000205e-05	1.3520329000000151e-09	1.1196814225000002e-06	0.0	0.0
5442.859233496949	-15.021123841069311	225.63416144874083	29624716.635662995	12683.636612863647	-62.17815294273896	160874637.7271752	3866.1227033706377	4693.896642287234	-5.012982047872356	22032665.688475367	25.12998901229052	5987.540878735671	10883.113908667314	1.237066	36.724934	0.0561299	0.0291711	0.0624940738	-0.1617887029	0.0772211743	0.1195459845	0.0246504521	-0.0286892739	0.1932416844	0.0547807342	-0.0768370578	0.0150808317	0.0424446554	0.0098716756	-0.158623452	-0.0320807213	0.0092465779	0.1530009382	-0.0196385359	-0.1720037794	0.0049999083	-0.1418543551	-0.0384806758	-0.100151971	-0.0591270943	0.0392551515	-0.0994757807	0.0400680693	0.0978505878	0.1166075631	0.051238925	-0.0565294527	0.1545527738	0.05725763	-0.0910653269	0.058760407	-0.0310827857	0.0881997201	-0.1055371548	0.0571931232	0.1114821204	-0.108392446	-0.0999097939	-0.0187275183	0.0654919769	0.0073205178	0.0113184075	0.0799322462	0.1116193012	0.1234365936	0.2235369935	0.0786877744	-0.0842093677	-0.039826841	-0.0365825601	-0.0009844486	-0.0315073825	0.0172716581	-0.1481616162	0.0795128418	0.0407124868	0.1053652859	0.0901935529	-0.0590124429	0.1076572792	-0.0800715516	-0.1246070232	-0.0513894757	0.1854459215	-0.0612940873	0.0300543205	0.144288686	-0.0262651329	0.022649711	-0.1682958224	0.0832942093	-0.0632637109	0.0689086934	0.0174988963	-0.094631005	-0.0386012282	-0.1189632791	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.0232625	-0.0088388	0.00054114390625	7.812438544000001e-05	-0.00575174	-0.0050210100000001	2.5210541420101004e-05	3.30825130276e-05	0.00795492	0.00113784	6.328075220640001e-05	1.2946798656000023e-06	-0.000824366	0.000462704	2.14094991616e-07	6.795793019559999e-07	-0.000558837	-7.357199999999994e-05	5.412839183999991e-09	3.12298792569e-07	-0.000771781	0.000286369	8.200720416100005e-08	5.95645911961e-07	0.0	0.0
5446.938829731689	4.0795962347401655	16.643105438506137	29669142.614838824	12703.405484076548	19.768871212900198	161376510.8928661	390.808269032234	4700.004609842504	6.107967555270079	22090043.332540784	37.30726765623195	5986.67026793634	10891.360830389269	1.275132	37.854988	0.0256317899999999	0.0144443	0.0011959569	0.129999077	0.1618826741	-0.100332023	0.0530292003	-0.0050523421	-0.0553699176	0.0767964627	0.0219058036	-0.2186106218	-0.0006707224	0.0635182959	-0.137656371	0.1045147201	-0.0513662961	0.0001233026	0.0356070054	-0.0292523559	0.1074614199	-0.1873660098	0.06661594	-0.0812345917	0.2725722734	-0.0948076658	0.0623070013	-0.2037674922	0.1686787967	0.0196339782	0.0472611354	0.0752791624	-0.0543270577	-0.0213104514	-0.0997487908	0.1486440079	-0.0063811141	-0.0367332144	0.2239378232	0.0939613932	0.0062064916	-0.0190327834	0.0817528839	-0.0189553311	-0.0195736426	0.1371881573	-0.1318250188	0.0618213397	-0.1225448104	-0.1583522387	0.124185143	-0.0613069335	-0.0272686581	0.0297410885	-0.0129684822	0.0016139254	0.1265452128	-0.0694935363	-0.4013682351	-0.0316518153	-0.2058670018	-0.1454068907	-0.1701078228	-0.1011649378	0.0324931587	0.0190465131	-0.0208142018	0.0252320217	-0.0058957972	-0.0102283013	-0.0690274339	-0.1141130629	0.0131114503	0.089187509	-0.1209315597	-0.0627649363	-0.0622282819	-0.1004482911	0.0233805273	0.0902650871	0.0464980732	-0.0208748037	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.0232592	-3.299999999997749e-06	0.00054099038464	1.0889999999985144e-11	0.00466287	0.01041461	0.0001084641014521	2.1742356636900004e-05	0.0113768	0.0034218799999999	0.00012943157824	1.170926273439999e-05	-0.000824366	0.0	0.0	6.795793019559999e-07	-0.000384053	0.0001747839999999	3.054944665599999e-08	1.4749670680899998e-07	-0.000710725	6.105599999999998e-05	3.727835135999998e-09	5.051300256250001e-07	0.0	0.0
5434.177696781981	-12.761132949708552	162.84651416013733	29530287.24020271	12658.088133566813	-45.31735050973475	160227195.19714496	2053.6622572221568	4685.469662150931	-14.534947691572595	21953625.95493676	211.2647043967516	5967.936201896834	10859.45297069438	1.273694	37.812305	0.04710397	0.0236278	-0.1359263677	-0.0925377351	-0.0981189983	0.1388190158	0.0357927517	0.0726415007	0.0578636854	0.0536105771	-0.1807009443	0.1785421946	0.0549311027	0.052877883	-0.0398359466	-0.1551077811	-0.0954800776	0.1509450787	0.0833814156	-0.1494861246	-0.142366932	-0.1248097746	-0.0728980406	-0.0183671738	0.2410331821	-0.0453917636	-0.0270421462	-0.0379713012	0.0371183367	-0.1523918494	-0.0641635479	0.0828476633	0.0435804241	-0.2138315918	0.0337067116	-0.0147817457	0.0726678859	-0.1327204915	-0.0405109366	0.1500796994	-0.0665079036	0.1226004364	0.0802503336	0.0365705465	0.0307783513	0.0135978398	0.0489336677	0.0890538018	-0.0517750843	-0.0490067328	-0.0442556641	-0.0195895097	0.0432117191	-0.0621957842	0.0558591987	-0.0974785123	-0.1937430297	-0.2004527458	-0.1184268719	-0.0886379123	0.1001363787	-0.0351152459	-0.1830707985	0.0233658904	-0.1252573449	-0.0495569807	-0.0908228354	0.1371530254	-0.0297156389	0.0046659649	-0.2058802876	-0.0586801493	-0.0616455023	-0.0413158107	0.0305459209	-0.0735145785	0.0522552665	0.0105270874	0.1630459816	0.047977536	0.0422291381	0.0597712172	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.0265235	0.0032642999999999	0.00070349605225	1.0655654489999986e-05	-0.0028118	-0.00747467	5.587069160890002e-05	7.90621924e-06	0.00435425	-0.00702255	1.89594930625e-05	4.93162085025e-05	-0.000429302	0.000395064	1.56075564096e-07	1.84300207204e-07	-0.000252882	0.0001311709999999	1.7205831240999992e-08	6.3949305924e-08	-0.000650111	6.061400000000007e-05	3.674056996000008e-09	4.22644312321e-07	0.0	0.0
5450.220211501065	16.042514719084465	257.3622785120417	29704900.353854712	12704.596359109592	46.508225542778746	161406768.6479007	2163.015043137977	4698.066264700382	12.596602549450836	22071826.6275158	158.6743957888313	5983.616213069732	10893.113862455935	1.208969	35.890823	0.0327069599999999	0.0148847	0.0497658463	-0.1326478457	0.1167732481	0.0081068731	0.1042944493	0.0235564842	0.0873194066	-0.0035145587	0.1212492233	-0.0013933468	-0.0852555873	-0.0705402469	-0.1654001124	0.0265528497	-0.1191560197	0.0395307102	-0.0717253039	-0.0555007312	0.0808183425	0.1519371489	-0.0699015184	0.0315929972	0.0713466617	-0.0697509925	-0.013830678	0.0601703107	0.020534137	-0.2496087267	0.0179646985	-0.0401704384	0.0163655203	0.0611326831	0.0188906417	0.0024663894	0.1316299138	0.0692247492	0.0697939067	-0.039285359	0.0031574011	-0.0781825658	0.0646249664	0.0295879781	0.1797329261	-0.2514781754	0.0516797611	-0.0442642952	0.1455204087	0.1389783799	-0.0330516225	0.1542426998	-0.0496365829	-0.0561050008	0.1056938867	0.1153213988	-0.0313581303	0.0250873648	-0.0179704562	-0.101040093	-0.0081652972	0.0653739904	-0.0807048519	0.0956078982	-0.1171967389	-0.1174517805	0.0100908039	0.1250667259	0.0559504792	0.1232442544	0.0754207708	0.0206546415	-0.0103477891	-0.0747757716	-0.0840563601	0.2208477569	0.2057934421	0.0414726772	-0.2398338818	-0.0028775108	-0.0907575004	0.0372072459	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.0232653	-0.0032581999999999	0.00054127418409	1.0615867239999997e-05	0.00356456	0.00637636	4.06579668496e-05	1.27060879936e-05	0.0140605	0.00970625	0.00019769766025	9.42112890625e-05	-0.000581502	-0.0001522	2.3164840000000005e-08	3.38144576004e-07	-0.000215662	3.722e-05	1.3853284e-09	4.6510098244000006e-08	-0.000572208	7.790299999999993e-05	6.068877408999991e-09	3.274219952640001e-07	0.0	0.0
5447.456040003484	-2.764171497580719	7.640644068037635	29674777.30777044	12695.394432895311	-9.20192621428032	161173039.80678925	84.67544605305935	4691.277922415226	-6.788342285155522	22008088.545340523	46.0815909804305	5968.467262554585	10929.766282667191	1.110682	32.972942	0.06075411	0.0306903	0.1562717734	0.0367798588	0.0456293154	-0.028213628	-0.025512989	0.0619685983	-0.0129266759	0.0945746484	-0.0612109824	-0.088921935	-0.0001347789	-0.095755491	0.1227358801	-0.0276797385	-0.1016945465	-0.0461619741	-0.0626252928	-0.0565024225	-0.0714358023	0.10564565	0.0775746185	-0.1668327166	-0.0599650407	0.0409761646	-0.0798658167	0.0044298739	-0.1185873061	0.114375149	-0.0769404347	-0.0736278072	0.0063162977	-0.0998484139	-0.2696145041	0.1854580719	0.1150160753	-0.112460563	0.0831594457	-0.1448302665	0.05201271	0.058471344	0.1467065593	0.1720760759	0.0153061973	-0.0510920863	0.0445966867	-0.0487887329	0.000896494	-0.0123131209	0.1390317391	-0.0759319253	0.0491174557	-0.0462407072	0.1958860529	-0.0924711819	0.1258946967	0.0334699661	-0.0223948124	-0.033444339	0.137254298	-0.0627714047	0.0230837997	-0.1671189402	-0.0206995454	-0.0487185931	-0.0839053352	-0.2216645057	0.0068819433	-0.2372731273	0.0973746889	0.0352217901	-0.0128146918	-0.0715533678	0.0062946612	0.0539083259	0.1659454692	-0.0810273744	0.0502081813	0.0692960238	0.0612807059	0.031079365	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.0265975	0.0033322	0.00070742700625	1.1103556840000003e-05	-0.00326553	-0.00683009	4.665012940810001e-05	1.06636861809e-05	-0.00641372	-0.02047422	4.11358042384e-05	0.0004191936846084	-0.000233175	0.000348327	1.2133169892900004e-07	5.437058062499999e-08	1.1714e-05	0.000227376	5.1699845376e-08	1.37217796e-10	-0.000545559	2.664900000000001e-05	7.101692010000005e-10	2.976346224810001e-07	0.0	0.0
5429.383478434635	-18.07256156884887	326.61748165983306	29478204.95589898	12660.965966815118	-34.428466080193175	160300059.2128507	1185.319276635012	4683.90554406998	-7.372378345246034	21938971.1457695	54.35196246545265	5985.5864462506825	10858.494236661676	1.284437	38.131237	0.08062767	0.03564	-0.1112235441	0.1147180416	0.0597705383	0.2340449071	-0.0137718222	-0.001861798	0.1457843858	-0.0867608179	-0.1260555268	0.0265024222	-0.0074662515	0.1592442471	0.0592786558	0.0483606141	-0.1221266777	-0.0059934711	0.0024531942	-0.003117616	-0.1146931679	-0.0101994418	-0.0853907635	-0.1841527637	0.0488882725	0.0738712109	-0.0880048311	0.0521149914	-0.0517124587	0.1254719697	0.0434626894	0.0379386828	-0.1438320113	0.126747997	-0.0446730788	-0.0446028783	-0.019468117	-0.1416969311	-0.0924711834	0.0096552524	-0.2320829951	0.0399018628	0.091997496	-0.1438382032	0.1639295655	-0.0443482639	-0.0704581877	-0.2045011641	0.0413495841	0.0524917598	0.099574967	0.2189207835	-0.1683459179	-0.1318294454	0.0449549225	-0.1570168242	-0.07671532	-0.0680089038	-0.0641877817	0.0285423411	0.1100370198	-0.0702667888	0.1157756577	0.0054114547	0.0324936984	0.1639062076	0.0447311861	-0.0502798965	0.0323587765	0.0811079037	0.010927521	0.1635442899	0.1075499475	-0.1523183329	0.1027516737	-0.0653987203	-0.0894496478	0.0591625995	-0.008815424	0.1387794663	-0.1535244435	0.1501868259	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.019135	-0.0074625	0.000366148225	5.568890625e-05	0.00518984	0.00845537	7.149328183690001e-05	2.6934439225600003e-05	0.00482803	0.01124175	2.33098736809e-05	0.0001263769430625	-0.000581502	-0.000348327	1.2133169892900004e-07	3.38144576004e-07	-0.000426819	-0.000438533	1.9231119208900002e-07	1.82174458761e-07	-0.000263058	0.000282501	7.980681500100004e-08	6.919951136399999e-08	0.0	0.0
5428.001973105459	-1.3815053291764343	1.908556974542888	29463205.42003676	12662.809057116814	1.8430903016960656	160346733.21699962	3.396981860206094	4688.504880734708	4.599336664728071	21982078.01667318	21.15389775551193	5973.383493961517	10873.811718143215	1.157807	34.371971	0.057035588	0.0276588	-0.0033811892	-0.0776353412	0.01124812	-0.0884057626	0.0075280684	0.0205496341	0.0064612147	0.0740805345	-0.07595798	0.0473207327	0.174566278	-0.1056252609	-0.0231822006	0.0900020772	-0.0295533596	-0.0672420869	-0.0728069279	0.0911835812	1.71636e-05	0.1084312841	-0.0536943623	0.2315766681	-0.0813883314	0.1109241275	-0.0126261897	0.1536290885	0.0219645781	0.0854877977	0.0577260239	-0.3328694371	-0.1475501382	-0.077420153	-0.2310068085	0.0110966871	-0.1003775275	-0.11329172	0.1000374634	0.131823963	0.0571760293	0.0127570538	0.0810033211	0.1333289313	0.0229250453	0.0066686564	0.012412129	-0.1100737296	-0.1057746966	-0.1560086653	-0.1771319111	0.1100231392	0.0169964643	0.0842927723	0.1792764849	0.1294676885	-0.1201054958	0.0799090935	0.0720189578	-0.0376839596	-0.1244084456	0.0288884369	0.2242274863	0.0113194939	-0.0205690765	0.1826758737	-0.119211022	-0.1947740479	0.1641723272	-0.2007211799	-0.1478086118	0.0146532563	0.078167899	0.0945672188	-0.016580273	0.0460634007	0.187726708	-0.2642302827	-0.025053539	0.1114229857	0.0091123397	0.0933187871	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	0.0119049	-0.0072301	0.0001417266440099	5.227434601e-05	-0.00402687	-0.00921671	8.494774322409999e-05	1.62156819969e-05	-0.000949888	-0.005777918	9.02287212544e-07	3.3384336414724e-05	-0.000287003	0.000294499	8.672966100100004e-08	8.237072200899999e-08	-5.71498e-05	0.0003696692	1.3665531742864e-07	3.26609964004e-09	-0.000295107	-3.204900000000003e-05	1.027138401000002e-09	8.708814144900003e-08	0.0	0.0
5440.239553258451	12.23758015299245	149.75836800091471	29596206.396837715	12683.76851484004	20.95945772322557	160877983.7380475	439.29886805168	4697.939774403673	9.434893668964833	22070638.12392404	89.01721854467269	5981.682358121248	10873.00551348123	1.007541	29.910984	0.047878216	0.0264177	0.1167140062	-0.1143939079	0.0264642696	0.0820913845	0.0319681305	-0.0285271625	0.1538862328	0.0071336226	0.0560599234	-0.00352306	-0.016901841	-0.0787885628	0.0147844784	0.120732931	0.0677985117	0.0173052505	-0.0633236349	-0.0559351787	0.1622971443	-0.0777890463	0.0378067473	0.0383822746	-0.0164052018	-0.0053567748	-0.1249101045	0.0386377824	0.1134800048	0.085496307	-0.1068265032	-0.0188145868	0.0561799722	0.0712890595	-0.0635471303	-0.0863029011	-0.1065973507	-0.2161688024	-0.2138943303	0.1180369962	-0.0112082816	-0.0116811547	-0.0450304774	-0.1237945738	0.0213406686	-0.0355438065	0.0713791006	0.0444784689	0.0833304207	-0.2111811267	0.0459216235	-0.1514963012	-0.0436812823	0.0107808239	-0.0728957507	0.1098588008	0.0228874699	0.0189422115	-0.0594541712	0.0521474609	0.0520277634	0.1564792211	-0.0546009271	-0.0475553765	0.1775559358	0.0772299166	-0.0306940873	0.0041819645	0.1159927223	-0.0306022941	-0.187635338	0.089634239	0.0846342772	0.0541047027	0.0045550714	-0.0766310331	0.0733802637	0.254507218	-0.0061070616	0.1953167327	0.0582153423	0.0273105627	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	0.0149161	0.0030112	0.0002224900392099	9.06732544e-06	0.00720526	0.01123213	0.0001261607443369	5.19157716676e-05	-0.000965414	-1.552600000000008e-05	9.32024191396e-07	2.410566760000025e-10	-0.000581502	-0.000294499	8.672966100100004e-08	3.38144576004e-07	-0.000426819	-0.0003696692	1.3665531742864e-07	1.82174458761e-07	-0.000286888	8.21900000000001e-06	6.755196100000017e-11	8.2304724544e-08	0.0	0.0
5443.926640298925	3.687087040473671	13.59461084402889	29636337.264956344	12686.799733592748	3.03121875270881	160954887.48028904	9.188287126773554	4688.692290091008	-9.24748431266562	21983835.391158856	85.51596611299672	5977.372199952238	10895.818631417573	1.050367	31.18239	0.046751564	0.0269455	0.1145087938	0.0702204863	-0.001145078	-0.0651293959	0.0574643633	-0.089398207	-0.0433758789	0.0792611837	0.0581757163	-0.1056989435	0.0012518316	-0.023756413	-0.0296359064	0.0745714343	0.0264719227	-0.0719962876	0.0616979376	0.2438447241	0.0564482341	0.0289179978	0.1758173961	-0.0458126989	-0.0040519056	-0.0107617741	-0.013976369	0.1222584703	-0.141216826	-0.1623728748	-0.03542506	0.0550196077	0.2205685064	0.0672107581	0.0027285639	-0.0852460435	0.0649357862	0.1122599305	0.1582156177	-0.1021519896	-0.0274221104	0.1034246425	-0.0801657586	-0.076246249	-0.0843762558	0.073670277	-0.0566804261	-0.1097382633	-0.048799027	-0.082627042	0.0251433419	-0.0427664759	-0.0263922691	0.109925287	0.0540957441	0.0276056106	0.0888338638	0.0289439163	-0.0013375675	0.0706598151	0.0941752709	0.0523758146	0.0073725986	0.0750155351	-0.005836767	-0.2572073148	0.1223072385	-0.032536623	-0.0493541984	-0.0048485068	0.132609702	-0.1862333246	-0.0372904485	0.0538948852	0.0951010865	-0.0265092184	-0.1125379605	-0.0577141578	-0.1044989704	0.1229219917	-0.0304499653	0.0693070829	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	0.011222	-0.0036941	0.0001259332839999	1.3646374810000004e-05	0.00485876	-0.0023464999999999	5.506062249999998e-06	2.36075487376e-05	0.0225746	0.023540014	0.00050961256516	0.0005541322591201	-0.000581502	0.0	0.0	3.38144576004e-07	-0.000180365	0.000246454	6.0739574116e-08	3.2531533225000005e-08	-0.000189923	9.696500000000002e-05	9.402211225000004e-09	3.6070745929e-08	0.0	0.0
5432.923211074119	-11.003429224806496	121.07545470532568	29516654.61742791	12680.246219286442	-6.55351430630617	160788644.18172812	42.94854976295964	4676.931897492104	-11.760392598903309	21873691.973779097	138.3068340803397	5960.334709760507	10850.310950354526	1.17259	34.810833	0.083127777	0.0409676	-0.0665708092	0.1660975546	-0.0646740103	0.0286091702	-0.042577986	0.0551685803	-0.1181883304	-0.0501067314	-0.1552768455	0.0566763724	-0.0765255452	0.0379878627	0.0281428525	0.0205223474	0.0116582853	0.0330368665	0.1438909585	0.0037781438	-0.1298807136	-0.1694531274	0.1028145896	-0.0523446504	-0.0943870655	-0.074001116	0.10812115	-0.150472369	-0.0987120761	-0.1162699295	-0.0270857042	-0.0650819871	0.2090357093	-0.0440336401	0.0943322303	0.0122270149	0.0544898854	-0.1055129386	-0.2206687036	-0.0122884648	-0.0165490507	-0.0414852474	-0.0999743235	-0.0101045629	-0.0887378149	0.0662291773	0.1240458086	-0.0586422095	0.0024402111	0.1200833473	-0.10461989	0.0368276808	0.0644233311	0.0394509601	-0.130592314	-0.2053902477	0.0106819107	-0.093971703	0.0326480823	0.0863907569	0.0075270494	0.0708382467	0.0407873165	-0.065044294	-0.1964227836	-0.162794489	-0.0555954133	0.0643211933	0.0620488448	0.0311241069	-0.0880616098	-0.067894565	-0.0593248521	-0.028221541	0.0525889376	-0.0687856125	-0.0993845641	0.2129046799	0.0181547295	-0.0782122414	-0.1085958137	-0.0355855072	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.00230131	-0.0089206899999999	5.2960277161e-06	7.957871007609997e-05	0.00066515	-0.00419361	1.7586364832100003e-05	4.424245225e-07	-0.000936387	-0.023510987	8.76820613769e-07	0.0005527665097141	-3.1756e-05	0.000549746	3.022206645160001e-07	1.008443536e-09	6.54674e-05	0.0002458324	6.043356888976002e-08	4.28598046276e-09	-5.54516e-05	0.0001344714	1.808255741796e-08	3.07487994256e-09	0.0	0.0
5456.782726832174	23.85951575805575	569.2764922089107	29776477.72785398	12708.693944408178	28.447725121735857	161510901.7726371	809.2730646018414	4699.27004888007	22.33815138796581	22083138.992301296	498.9930074316788	5971.223867358079	10879.6922166222	1.126465	33.441505	0.0535488588	0.027504	-0.0713785063	0.1540776988	-0.0517524128	0.0028759292	-0.0230019723	0.0212444741	-0.0900047919	-0.1417585445	0.1182630479	-0.1074012846	-0.2350413106	-0.0078149049	-0.0143736364	0.0143305314	0.0936212909	0.0387968095	0.0103822402	-0.1375429098	0.0405713455	-0.0731391604	-0.0088083519	0.182538772	0.0972030421	0.1055096877	0.0900288057	-0.247770321	0.1193859914	0.1114923512	0.0205427944	0.0916413423	-0.0591214646	0.0998057095	0.114941289	-0.1315746281	-0.1155991411	0.1204869446	0.1602729398	-0.1812888201	0.0024886404	-0.1042246419	-0.0140059693	0.0055745346	0.1566896403	-0.1170153788	0.005077127	0.0030255463	0.0354109541	-0.0484589355	-0.078999329	-0.0652358033	0.0742173845	-0.0893531696	-0.2085469179	0.1376736979	-0.0174559145	-0.0290138753	0.0473755289	0.1104891835	-0.2133180074	-0.0902628563	-0.1791143455	-0.0905293095	0.0937139277	0.1411651759	0.0551790079	0.1037243701	-0.0770268852	0.0448845424	0.1700039736	0.0256765197	0.0595719734	0.0753574473	0.0078953875	0.0051898002	-0.0026004771	-0.0492210369	-0.2599567247	-0.0233317502	-0.0171898678	0.0663074749	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	-6.79968e-05	-0.0023693068	4.6235648102400005e-09	5.61361471252624e-06	0.00279548	0.0021303299999999	4.538305908899999e-06	7.814708430399999e-06	0.0102362	0.011172587	0.00010477979044	0.0001248267002725	-0.000452603	-0.000420847	1.7711219740900005e-07	2.04849475609e-07	-0.000141539	-0.0002070064	4.285164964096001e-08	2.0033288521e-08	7.42277e-05	0.0001296793	1.681672084849e-08	5.50975144729e-09	0.0	0.0
