TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,5,2,2,1,2.550000e+00,1.0,0.0,2.4000183e-06,59.319435,63.318867,63.509354,2.0,64.5454,1.0360495,64.64583,3.9139504,68.56211,5.0,68.562256,69.57495,6.065597,69.57514,70.576126,--
2,2,4,2,1,4,1.700000e+00,1.0,1.0,--,--,--,70.76313,2.0,71.81208,1.0489502,71.91248,3.0510497,74.966,3.0,74.966125,75.97341,5.210278,75.973564,79.97482,--
3,3,1,1,1,1,1.700000e+00,1.0,2.0,--,--,--,79.981224,2.0,80.51185,0.5306232,80.61226,3.5693767,84.18348,4.0,84.1836,85.18774,5.2065105,85.18789,86.18914,--
4,4,5,2,2,2,2.550000e+00,1.0,3.0,--,--,--,86.381195,2.0,87.01133,0.6301401,87.111694,4.31986,91.43316,5.0,91.43327,92.43855,6.0573573,92.438705,94.44013,--
5,5,3,1,3,2,8.500000e-01,1.0,4.0,--,--,--,94.44302,2.0,94.96317,0.5201442,95.063576,2.7298558,97.79518,9.0,97.795296,98.8015,4.3584676,98.80166,100.803085,--
6,6,6,2,3,2,1.700000e+00,1.0,5.0,--,--,--,100.99593,2.0,101.728325,0.7323888,101.828705,3.3676112,105.19801,9.0,105.19813,106.20231,5.2063704,106.20248,108.20376,--
7,7,4,2,1,4,1.700000e+00,1.0,6.0,--,--,--,108.39355,2.0,109.0281,0.6345515,109.12856,3.4654486,112.59549,2.0,112.59561,113.60133,5.20779,113.60149,117.603195,--
8,8,3,1,3,4,8.500000e-01,1.0,7.0,--,--,--,117.60618,2.0,118.1285,0.5223171,118.228905,2.7276828,120.95928,8.0,120.959404,121.965576,4.3593955,121.96573,125.967125,--
9,9,4,2,1,3,8.500000e-01,1.0,8.0,--,--,--,126.15671,7.0,126.79457,0.6378617,126.894966,2.6121383,129.50899,8.0,129.50911,130.51373,4.3570285,130.51389,133.51498,--
10,10,4,2,1,1,8.500000e-01,1.0,9.0,--,--,--,133.70268,2.0,134.32777,0.6250933,134.42812,2.6249068,137.05411,3.0,137.05423,138.05772,4.355044,138.05789,139.0591,--
11,11,4,2,1,2,8.500000e-01,1.0,10.0,--,--,--,139.24652,7.0,139.87788,0.6313608,139.97824,2.6186392,142.59918,8.0,142.5993,143.60422,4.357692,143.60437,145.60617,--
12,12,6,2,3,1,1.700000e+00,1.0,11.0,--,--,--,145.79182,7.0,146.21175,0.4199305,146.31215,3.6800694,149.9951,3.0,149.99524,151.00027,5.2084517,151.00043,152.00327,--
13,13,4,2,1,3,8.500000e-01,1.0,12.0,--,--,--,152.18861,7.0,152.71176,0.5231426,152.81218,2.7268574,155.54073,7.0,155.54085,156.54582,4.357197,156.54599,159.54811,--
14,14,5,2,2,3,1.700000e+00,1.0,13.0,--,--,--,159.73637,7.0,160.26169,0.525304,160.3621,3.574696,163.9391,5.0,163.93922,164.94383,5.207448,164.94398,167.94612,--
15,15,3,1,3,4,8.500000e-01,1.0,14.0,--,--,--,167.94916,2.0,168.67795,0.7287911,168.77834,2.521209,171.30219,9.0,171.3023,172.30702,4.3578715,172.30717,176.30905,--
16,16,4,2,1,2,8.500000e-01,1.0,15.0,--,--,--,176.4904,7.0,178.04448,1.554084,178.14488,1.695916,179.84212,9.0,179.84224,180.84734,4.356934,180.84749,182.84879,--
17,17,6,2,3,1,1.700000e+00,1.0,16.0,--,--,--,183.0344,7.0,183.87843,0.844028,183.97882,3.255972,187.23637,4.0,187.2365,188.24121,5.2068176,188.24136,189.24309,--
18,18,1,1,1,2,1.700000e+00,1.0,17.0,--,--,--,189.24594,2.0,190.29485,1.0489014,190.39522,3.0510986,193.44809,2.0,193.44821,194.45447,5.2085247,194.45464,196.45584,--
19,19,5,2,2,4,8.500000e-01,1.0,18.0,--,--,--,196.64433,7.0,197.47812,0.8337894,197.57849,2.4162107,199.99712,5.0,199.99724,201.00221,4.3578725,201.00238,205.00363,--
20,20,6,2,3,4,1.700000e+00,1.0,19.0,--,--,--,205.18753,7.0,205.91272,0.7251837,206.01308,3.3748164,209.38936,3.0,209.38948,210.39427,5.206734,210.39442,214.39642,--
21,21,3,1,3,3,8.500000e-01,1.0,20.0,--,--,--,214.39957,2.0,215.0275,0.627924,215.12784,2.622076,217.7522,6.0,217.75232,218.75838,4.3588166,218.75853,221.76039,--
22,22,1,1,1,2,1.700000e+00,1.0,21.0,--,--,--,221.76207,7.0,222.59454,0.8324605,222.6949,3.2675395,225.96509,7.0,225.96521,226.96968,5.2076044,226.96983,228.97194,--
23,23,4,2,1,3,2.550000e+00,1.0,22.0,--,--,--,229.16083,2.0,229.69473,0.5338993,229.79512,4.4161005,234.21318,4.0,234.2133,235.22223,6.0614004,235.22238,238.22421,--
24,24,6,2,3,1,8.500000e-01,1.0,23.0,--,--,--,238.40836,2.0,239.66127,1.252926,239.76167,1.997074,241.7611,6.0,241.76122,242.7659,4.357556,242.76607,243.7691,--
25,25,6,2,3,1,8.500000e-01,1.0,24.0,--,--,--,243.952,2.0,246.12762,2.1756299,246.22803,1.0743701,247.30428,9.0,247.30438,248.30835,4.3563504,248.3085,249.30986,--
26,26,1,1,1,1,1.700000e+00,1.0,25.0,--,--,--,249.31293,2.0,250.66124,1.3483202,250.76164,2.7516797,253.51483,4.0,253.51495,254.52063,5.2077107,254.5208,255.52214,--
27,27,1,1,1,4,8.500000e-01,1.0,26.0,--,--,--,255.52388,7.0,256.66245,1.1385686,256.76282,2.1114314,258.87656,9.0,258.87668,259.88052,4.356635,259.8807,263.88205,--
28,28,6,2,3,1,2.550000e+00,1.0,27.0,--,--,--,264.06973,2.0,264.49493,0.4252026,264.59534,4.5247974,269.12222,7.0,269.12234,270.127,6.0572853,270.1272,271.12842,--
29,29,1,1,1,1,1.700000e+00,1.0,28.0,--,--,--,271.13126,7.0,272.27792,1.1466851,272.3783,2.9533148,275.33408,9.0,275.3342,276.33878,5.207514,276.33893,277.3402,--
