TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,3,1,3,2,2.550000e+00,1.0,0.0,2.599787e-06,60.55049,64.55096,64.556145,2.0,65.704605,1.1484617,65.80508,3.8015382,69.60942,9.0,69.609566,70.616974,6.060829,70.617165,72.61872,--
2,2,2,1,2,1,2.550000e+00,1.0,1.0,--,--,--,72.6204,2.0,73.45464,0.8342488,73.55505,4.1157513,77.673615,5.0,77.67374,78.680984,6.0605907,78.68114,79.68315,--
3,3,4,2,1,4,1.700000e+00,1.0,2.0,--,--,--,79.875305,7.0,81.120964,1.2456611,81.22134,2.854339,84.077354,8.0,84.07747,85.08423,5.2089252,85.08438,89.085625,--
4,4,4,2,1,3,2.550000e+00,1.0,3.0,--,--,--,89.276855,7.0,90.0053,0.7284506,90.10572,4.2215495,94.32976,6.0,94.32987,95.33434,6.0574937,95.33451,98.335846,--
5,5,4,2,1,2,8.500000e-01,1.0,4.0,--,--,--,98.52106,2.0,99.8714,1.350344,99.97181,1.899656,101.87388,3.0,101.874,102.87945,4.3583913,102.87959,104.88089,--
6,6,1,1,1,2,1.700000e+00,1.0,5.0,--,--,--,104.884705,2.0,106.024254,1.1395493,106.12463,2.9604506,109.08734,4.0,109.08746,110.092445,5.2077427,110.0926,112.093925,--
7,7,3,1,3,1,8.500000e-01,1.0,6.0,--,--,--,112.095894,2.0,113.1382,1.042306,113.23861,2.207694,115.44851,9.0,115.44862,116.45306,4.3571634,116.4532,117.4548,--
8,8,4,2,1,2,2.550000e+00,1.0,7.0,--,--,--,117.64245,7.0,118.88734,1.2448884,118.9877,3.7051115,122.69409,7.0,122.694214,123.700066,6.057615,123.70022,125.70152,--
9,9,5,2,2,4,8.500000e-01,1.0,8.0,--,--,--,125.885475,7.0,127.024124,1.1386528,127.12449,2.1113472,129.239,5.0,129.2391,130.24414,4.358671,130.2443,134.24594,--
10,10,1,1,1,1,1.700000e+00,1.0,9.0,--,--,--,134.24883,2.0,135.38795,1.1391304,135.48831,2.9608696,138.45027,4.0,138.45038,139.4549,5.2060614,139.45505,140.45683,--
11,11,6,2,3,2,1.700000e+00,1.0,10.0,--,--,--,140.64697,2.0,141.90419,1.2572094,142.00455,2.8427906,144.84885,6.0,144.84897,145.85413,5.2071548,145.85428,147.85583,--
12,12,4,2,1,3,8.500000e-01,1.0,11.0,--,--,--,148.04063,2.0,149.1878,1.1471758,149.28821,2.1028242,151.39339,1.0,151.39351,152.39894,4.3583007,152.39908,155.40111,--
13,13,6,2,3,1,8.500000e-01,1.0,12.0,--,--,--,155.58337,2.0,156.93805,1.3546784,157.03844,1.8953216,158.9358,9.0,158.93593,159.9405,4.3571277,159.94067,160.9419,--
14,14,6,2,3,1,8.500000e-01,1.0,13.0,--,--,--,161.12592,2.0,162.57281,1.4468844,162.67314,1.8031156,164.47884,7.0,164.47894,165.48415,4.358221,165.4843,166.48596,--
15,15,4,2,1,2,8.500000e-01,1.0,14.0,--,--,--,166.67174,2.0,167.60416,0.9324123,167.70451,2.3175876,170.02388,1.0,170.02399,171.0285,4.3567696,171.02866,173.02986,--
