TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,5,2,2,2,2.550000e+00,1.0,0.0,2.2999884e-06,67.74831,71.748505,71.94198,0.0,74.41229,2.4703097,74.51271,2.4796903,76.9935,999.0,76.99365,78.00055,6.05857,78.00073,80.00213,--
2,2,2,1,2,3,2.550000e+00,1.0,1.0,--,--,--,80.00901,0.0,82.47568,2.4666674,82.57601,2.4833326,85.06152,999.0,85.06164,86.065315,6.056307,86.06545,89.06689,--
3,3,3,1,3,2,2.550000e+00,1.0,2.0,--,--,--,89.068436,7.0,90.617065,1.5486267,90.71742,3.4013734,94.12056,4.0,94.120674,95.12757,6.0591335,95.127716,97.12949,--
4,4,6,2,3,1,1.700000e+00,1.0,3.0,--,--,--,97.31268,2.0,98.450745,1.1380647,98.5511,2.9619353,101.514496,9.0,101.5146,102.520615,5.2079315,102.52077,103.52224,--
5,5,6,2,3,2,1.700000e+00,1.0,4.0,--,--,--,103.704994,7.0,104.95032,1.245325,105.05067,2.854675,107.90644,4.0,107.906555,108.912094,5.2071013,108.91224,110.91415,--
6,6,1,1,1,1,1.700000e+00,1.0,5.0,--,--,--,110.91793,7.0,111.650925,0.7329984,111.75133,3.3670015,115.12065,7.0,115.120766,116.12762,5.2096887,116.12777,117.12948,--
7,7,4,2,1,3,8.500000e-01,1.0,6.0,--,--,--,117.316956,2.0,118.05057,0.7336151,118.15092,2.5163848,120.66957,1.0,120.669685,121.67459,4.3576393,121.67474,124.67609,--
8,8,3,1,3,2,8.500000e-01,1.0,7.0,--,--,--,124.67879,2.0,125.200905,0.5221123,125.30129,2.7278876,128.0307,7.0,128.03082,129.03574,4.3569465,129.03589,131.03725,--
9,9,3,1,3,4,1.700000e+00,1.0,8.0,--,--,--,131.03883,7.0,131.5676,0.5287686,131.668,3.5712314,135.24146,3.0,135.24158,136.24757,5.2087417,136.24773,140.24945,--
10,10,6,2,3,1,1.700000e+00,1.0,9.0,--,--,--,140.4402,2.0,141.067,0.6268019,141.16736,3.4731982,144.64246,7.0,144.64258,145.64667,5.206466,145.64682,146.64824,--
11,11,3,1,3,2,2.550000e+00,1.0,10.0,--,--,--,146.65129,7.0,147.38406,0.7327747,147.4844,4.217225,151.70331,1.0,151.70343,152.70874,6.057455,152.7089,154.71048,--
12,12,3,1,3,3,2.550000e+00,1.0,11.0,--,--,--,154.71211,2.0,155.23384,0.5217299,155.33418,4.42827,159.76453,6.0,159.76463,160.77065,6.0585365,160.7708,163.77261,--
13,13,1,1,1,2,1.700000e+00,1.0,12.0,--,--,--,163.77417,7.0,164.30083,0.5266568,164.40123,3.5733433,167.97649,6.0,167.97661,168.98224,5.2080693,168.98239,170.98386,--
14,14,5,2,2,2,8.500000e-01,1.0,13.0,--,--,--,171.16695,2.0,171.80035,0.6334011,171.9007,2.6165988,174.51945,5.0,174.51958,175.52618,4.3592353,175.52634,177.52846,--
15,15,4,2,1,3,2.550000e+00,1.0,14.0,--,--,--,177.71169,7.0,178.55074,0.8390529,178.65108,4.110947,182.76361,8.0,182.76372,183.76923,6.05754,183.76938,186.77081,--
16,16,4,2,1,1,8.500000e-01,1.0,15.0,--,--,--,186.95113,2.0,187.88342,0.9322964,187.98376,2.3177035,190.30263,2.0,190.30275,191.30754,4.3564153,191.3077,192.30954,--
17,17,2,1,2,1,1.700000e+00,1.0,16.0,--,--,--,192.31227,7.0,193.55037,1.238103,193.65071,2.861897,196.51443,5.0,196.51456,197.51958,5.207306,197.51971,198.52144,--
18,18,1,1,1,4,1.700000e+00,1.0,17.0,--,--,--,198.52306,2.0,199.0504,0.5273418,199.15074,3.5726583,202.72441,2.0,202.72453,203.72952,5.2064686,203.72968,207.73141,--
19,19,6,2,3,4,1.700000e+00,1.0,18.0,--,--,--,207.9185,7.0,208.4505,0.5319992,208.55083,3.5680008,212.12141,3.0,212.12152,213.1262,5.207702,213.12634,217.1277,--
20,20,1,1,1,2,1.700000e+00,1.0,19.0,--,--,--,217.1305,7.0,217.75212,0.621628,217.85245,3.478372,221.33246,9.0,221.33258,222.33755,5.2070656,222.33769,224.33942,--
21,21,4,2,1,2,8.500000e-01,1.0,20.0,--,--,--,224.52643,7.0,225.66718,1.1407465,225.76752,2.1092534,227.87941,6.0,227.87953,228.88321,4.356773,228.88336,230.88458,--
22,22,6,2,3,1,8.500000e-01,1.0,21.0,--,--,--,231.07993,2.0,232.21692,1.136987,232.31725,2.113013,234.4324,8.0,234.43253,235.43756,4.3576345,235.43771,236.43909,--
23,23,4,2,1,2,8.500000e-01,1.0,22.0,--,--,--,236.62177,2.0,237.35023,0.7284689,237.45056,2.521531,239.97441,1.0,239.97452,240.97919,4.3574166,240.97934,242.98041,--
