global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
4164.999530934583	n/a	n/a	17347221.092685297	8513.74875180931	n/a	n/a	72483917.80893457	3769.714758527965	n/a	n/a	14210749.360663554	4228.146752754197	6532.654068078843	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.108727	n/a	n/a	0.011821560529	-0.083924	n/a	n/a	0.0070432377759999	-0.161091	n/a	n/a	0.025950310281	0.00603191	n/a	3.63839382481e-05	n/a	-0.000438952	n/a	n/a	1.92678858304e-07	9.14202e-05	n/a	8.35765296804e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4099.702173050877	-65.29735788370635	4263.7449465928285	16807557.90771808	8345.764869145667	-167.98388266364236	28218.584834752364	69651791.251066	3745.039774533822	-24.67498399414308	608.854835111217	14025322.912840338	4184.778852455793	6447.667969309922	1.217973	69.267174	0.26719391	0.165829	0.0014063693	-0.0675381237	0.147022003	-0.1769721819	0.0137241129	0.0093944301	-0.0344564102	0.1626533896	-0.1392343506	0.0438266839	-0.0407471623	0.134234706	-0.0949336593	0.0989869435	0.0318483778	-0.1389107389	0.0506732397	-0.0580405966	0.0471983635	-0.0957990193	0.0522668205	-0.0491917505	0.173144264	-0.0126148998	0.0343145497	-0.0086701252	0.0404420594	-0.0652432966	0.0788181539	-0.0114268158	0.0958949981	-0.0009717206	-0.0710708449	0.0392944818	-0.1412004456	-0.1060156477	0.0133998447	0.0145464536	-0.09544467	0.1449954187	-0.0428020199	-0.0710136164	0.0360652125	0.0112591181	0.0382754506	-0.1929287957	-0.1111428562	0.1275597413	0.0097917082	-0.0854167422	-0.0019642758	-0.0979250085	0.0952354919	0.0297507093	-0.0470119285	-0.0312195326	-0.0166495511	0.0281029938	-0.179183346	0.0252372774	-0.1307065299	0.0080965371	-0.0396130774	-0.1039767856	0.0010493283	-0.0211331147	0.0884967266	-0.0622519099	0.0472007958	-0.0834392812	0.0964291907	-0.0727854697	0.0366512463	-0.1356312822	0.096574611	-0.0449455763	0.0309760325	0.0204995856	-0.0208814763	-0.0281507292	0.0515980545	-0.0520526234	-0.2022780137	0.0246019612	0.1082845087	-0.0149110616	-0.0612399646	0.2585141285	0.1036201739	-0.0792169526	-0.0185047675	0.114696972	0.1020280119	0.0104316196	-0.1420338054	-0.0562460152	0.0528418865	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	-0.139771	-0.031044	0.000963729936	0.019535932441	-0.0454286	0.0384954	0.00148189582116	0.00206375769796	-0.0934184	0.0676726	0.00457958079076	0.00872699745856	0.0036274	-0.00240451	1.315803076e-05	5.7816683401e-06	-0.000335244	0.0001037079999999	1.0755349263999998e-08	1.12388539536e-07	0.0	-9.14202e-05	0.0	8.35765296804e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4109.340159960252	9.637986909375286	92.89079166528936	16886676.55026215	8238.242690879411	-107.52217826625564	11561.01881912046	67868642.63382804	3757.157084977773	12.117310443951284	146.82921239509082	14116229.361198677	4190.656113070793	6292.298975631722	1.162377	66.105392	0.172397115	0.0978505	0.0118685956	0.0146161253	0.1526190983	-0.0292994111	-0.0692687166	-0.0055652555	-0.0272152615	-0.0441855875	-0.1020333116	0.0042168565	0.0288680833	0.1573446256	-0.0886509271	0.0469146209	0.0369986502	-0.0413594583	0.1566596866	-0.0914537858	-0.0129490348	-0.0078325828	-0.020374797	-0.048361672	-0.0267822386	0.1196066674	-0.0170349399	-0.0907406148	0.0783417936	-0.0629097165	0.0054748744	0.018058315	0.0556736524	0.0065581926	0.061092061	0.1079980123	0.1871297879	0.1702738663	0.0496589841	-0.0458413668	0.2089976685	-0.0549070727	0.0550919145	0.0551338032	0.1354455089	0.2362376361	-0.0051673306	-0.0468566607	0.071735422	-0.0959545609	0.0539081106	-0.06568809	0.0454735855	0.0565690783	-0.0785848502	0.0191268334	0.0358915236	0.1397067798	-0.0159199286	0.0547679911	-0.1025582444	0.0228579809	0.0182309802	0.089948774	0.0747166274	-0.1179986714	0.0111424526	0.040069415	0.029436356	-0.0840927753	-0.0573107027	0.0951159747	0.0059658699	-0.0619371612	0.0382919625	0.0727326645	-0.0986796775	0.0103962455	-0.226486306	-0.0421936553	0.0433816475	0.1034368251	-0.0406118215	0.2224781846	0.1725464875	0.1526771909	0.0024446305	-0.1663236481	-0.0172516448	0.0616043547	0.036262754	0.0955441514	-0.0322979488	-0.0213188783	-0.1304308092	-0.1578656165	0.0297294837	-0.0038870971	-0.0380062924	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	-0.0673173	0.0724537	0.00524953864369	0.00453161887929	-0.0449415	0.0004870999999999	2.3726640999999733e-07	0.00201973842225	-0.0834251	0.0099932999999999	9.986604488999992e-05	0.00695974731001	0.00431298	0.00068558	1.86017964804e-05	4.700199364000004e-07	5.81643e-05	0.0003934083	1.5477009050889002e-07	3.3830857944900003e-09	0.000710272	0.000710272	5.04486313984e-07	5.04486313984e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4095.170679433529	-14.169480526722964	200.7741783971813	16770422.893692072	8262.102707842145	23.860016962733425	569.3004094619268	68262341.1549325	3762.452357972197	5.295272994424067	28.03991608547683	14156047.746010548	4192.893922591374	6325.070028675001	1.109898	63.120819	0.218226535	0.113321	0.0254495116	0.1260899732	0.0939628965	0.0472298014	0.009730849	0.0087314519	-0.0615281657	-0.0610442553	-0.069483304	0.0253224071	-0.0261436105	0.111139299	0.044847913	0.0360678028	-0.0125961636	-0.0182738653	0.113789821	-0.0299497717	-0.0558760541	0.1150404077	0.1024518676	0.0416330582	0.0698494236	0.0413173009	0.213297674	0.1119711163	0.034666996	-0.0888995342	-0.0087069712	0.0461391702	0.1031141948	0.110711751	-0.0078216431	0.0427298995	0.1516302137	-0.0337033813	-0.0574218418	0.0144924717	-0.0792841809	0.1079473492	0.0177698611	0.0080029385	0.0010326523	0.0533930208	-0.0711149949	0.0181596148	0.0407603449	-0.1086547777	0.0218294762	-0.095089791	0.1641109743	0.0266409694	-0.0349637323	0.1156353361	0.0989822478	0.0142356557	-0.0127687909	0.0031486389	-0.0420313391	0.0051347698	-0.0884202286	0.058368512	0.1119355494	0.0427685793	-0.1034421454	0.0206636911	0.0178586282	-0.1315125075	0.2183052157	-0.0864879971	0.070618424	0.0348058387	0.0579671144	-0.0133146038	0.0137670041	-0.0516961666	-0.1269197498	-0.1460540003	0.1041940073	0.0972798715	0.069079419	-0.0204412078	-0.1120847716	0.0450955103	-0.017637928	0.0168740424	0.0109994447	-0.0913286287	0.0079295499	0.0830498612	0.0256649655	-0.0348882792	-0.1066494437	-0.147606538	0.035802842	-0.039464639	-0.1155922732	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	-0.044546	0.0227712999999999	0.0005185321036899	0.001984346116	-0.140271	-0.0953295	0.00908771357025	0.019675953441	-0.126302	-0.0428768999999999	0.0018384285536099	0.015952195204	0.00454515	0.00023217	2.0658388522500004e-05	5.390290890000013e-08	0.00074383	0.0006856657	4.701374521564901e-07	5.532830689e-07	0.000483131	-0.0002271409999999	2.3341556316100003e-07	5.159303388099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4072.561354504382	-22.60932492914708	511.1815737517516	16585755.986202568	8197.444141841677	-64.65856600046754	4180.730157236818	67198090.45861444	3737.721646357303	-24.730711614894066	611.6080969790561	13970563.10564795	4170.914800444692	5868.13430970634	1.579934	89.85218	0.5353336	0.264889	-0.0265021716	0.045778123	-0.0454264133	0.1217614248	0.0451810817	0.0287012447	0.0257660636	-0.1032441967	0.0282927844	-0.0804596372	-0.041996878	-0.0003402947	0.0376415792	0.0097892725	0.0441676189	-0.0547096885	-0.1448589734	0.1068348894	0.0866947537	-0.0389656755	-0.1575032133	-0.0852041342	-0.0205640373	0.0590822222	-0.0220638212	-0.0132488203	-0.1402269135	0.052109868	0.1365062975	-0.0284526358	0.0088340799	0.0505380748	0.0502642853	-0.1441217129	-0.0814384168	-0.003396341	-0.1508730136	-0.0134659159	0.1298118478	0.0223683874	-0.1663057886	-0.1132712206	0.0463766697	0.1263052899	-0.1540206877	0.086602229	-0.0687066217	-0.0193531636	-0.0487464398	-0.0868229444	0.0217555672	-0.0385490673	0.0480334838	-0.0511152185	-0.1247164156	-0.0858002686	0.0050957377	0.0349155868	-0.0439086509	0.0512217688	0.1852791004	-0.1468808604	-0.1377635492	-0.0102151455	0.0587662927	-0.0324242682	0.1298965771	0.0297253834	0.0016760499	-0.0581707987	-0.0456215125	0.0333674551	-0.1663292969	0.1165225331	0.0237854037	0.0043161679	0.0490538282	0.1508988109	-0.0334755093	0.0255141375	0.0766170931	-0.1120633202	0.0487276577	0.1045179935	0.1264532743	0.0406704425	-0.009399813	0.0887546146	-0.1383449307	0.0017148984	0.0731945127	-0.1378367131	-0.0318992708	-0.0783163066	-0.0581921497	0.0276649919	0.0552167615	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	-0.104841	-0.060295	0.003635487025	0.010991635281	0.0410583	0.1813293	0.0328803150384899	0.00168578399889	0.0166216	0.1429235999999999	0.0204271554369599	0.00027627758656	0.00338068	-0.00116447	1.14289972624e-05	1.3559903809000007e-06	-0.000624283	-0.001368113	1.871733180769e-06	3.89729264089e-07	0.0	-0.000483131	0.0	2.3341556316100003e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4104.743443331785	32.18208882740282	1035.6868412948456	16848918.735575277	8237.203722880651	39.75958103897392	1580.8242843947344	67851525.17223886	3761.6055279414086	23.88388158410544	570.4397995235709	14149676.147839364	4179.196109354906	5852.293726477219	1.198396	68.153824	0.36413525	0.203434	-0.030674134	-0.162985595	-0.1102497724	0.0445789842	-0.0315112541	0.0585313441	0.1579167845	0.0560274743	0.0799692159	-0.0653618067	-0.090310099	-0.1656204818	0.1107844642	0.0700280152	0.0039840449	0.1722704206	0.0180408501	-0.043178862	-0.033364406	0.0854291665	-0.0815634695	-0.1135264828	0.066488039	0.169017517	-0.2232517632	-0.1883058968	0.2042766608	-0.0018594951	0.0021703517	-0.0070432487	-0.0049715239	0.0060220611	0.0394534191	-0.0358067293	0.0053296643	0.0147896541	-0.0925452498	0.0579359709	0.0680782763	0.0109683789	-0.0894804066	0.0651860754	0.1373919114	-0.1665284233	-0.0358820467	0.0468316655	0.0947760183	-0.0286395801	-0.138241389	0.0377583494	-0.1338466756	-0.0821808277	-0.1521490396	0.0517373713	0.0661697346	-0.136802353	0.1517292632	-0.0039342299	0.0633490698	-0.0241667104	0.0614841716	0.1454644743	-0.0026509289	0.0035949557	0.0211097922	-0.0470448229	0.1940751885	-0.0347014835	-0.2522699447	0.253964527	0.1230812339	-0.0472216652	0.0136171993	0.0289280838	0.0217510946	0.0220963436	0.0242521107	0.0236161471	0.0090048285	-0.0766940424	0.0675672449	0.0440505264	0.0655358895	0.1002161798	0.0165193635	0.1200530181	-0.1549986638	-0.1040213033	-0.003219191	-0.0732937206	0.0669967035	-0.0942198353	-0.022975537	0.1693424005	-0.0330722313	0.0750790658	-0.06482398	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	-0.124248	-0.0194069999999999	0.0003766316489999	0.015437565504	-0.055246	-0.0963043	0.00927451819849	0.003052120516	0.151896	0.1352744	0.01829916329536	0.023072394816	0.00192081	-0.00145987	3.6895110561e-06	2.1312204169e-06	-0.000242083	0.0003821999999999	1.4607683999999997e-07	5.860417888900001e-08	-0.000420921	-0.000420921	1.77174488241e-07	1.77174488241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4078.588736959941	-26.154706371843982	684.0686653973764	16634886.085256483	8213.591676108688	-23.612046771962923	557.5287527613647	67463088.22184193	3758.1725341497	-3.432993791708668	11.785446373910258	14123860.796437178	4177.825097602534	5958.140599579059	1.165329	66.27327	0.3485015	0.179818	-0.0198368343	-0.04516611	-0.0881607276	0.0358806737	0.0359475395	0.0446081747	0.0871787199	0.0392718747	0.0537805199	-0.0548920634	0.1701030108	-0.0986045074	-0.0739401833	0.0461185043	0.0455677191	0.0818254722	-0.0379055477	-0.2114145385	0.0220946159	-0.0286771229	0.0818942006	-0.1509957158	-0.1704068847	-0.0644861614	0.0010169372	0.0685190607	0.0369334221	0.1008754044	-0.0633431611	-0.0394445762	0.1225234064	0.0072270277	0.2282218842	-0.0522263123	-0.0326068859	-0.0350382073	-0.18429859	0.1039722804	0.0320206117	-0.1934216017	0.0251459946	-0.1080494289	-0.0882381291	0.0215105416	0.0768452633	-0.0394837023	0.066897225	-0.0322898968	0.103488516	0.1302424052	0.1375968014	0.1373309862	0.0405530483	0.0448215987	-0.031613789	-0.1773844353	0.1098921842	-0.0121741833	0.0230995792	-0.0899514567	-0.0737549019	0.094189535	-0.0442392277	-0.1651945679	-0.0320764233	0.1942537044	0.0677338139	0.1375995125	-0.0277960262	0.0781852237	-0.0068859207	0.1903313299	-0.1272888456	0.1515265031	0.1440713478	0.0286232057	0.0494483934	-0.0469657669	-0.0770030072	-0.1292589612	0.0882184763	-0.0495517499	0.1299952759	0.0474006263	-0.0270880149	-0.0174405826	0.147792836	-0.0721301977	0.0166333874	0.1250694656	-0.1924974822	0.142475148	-0.0856208233	0.071866779	0.0994402657	-0.1090370172	-0.0420816695	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	-0.0278635	0.0963845	0.0092899718402499	0.00077637463225	-0.184924	-0.129678	0.016816383684	0.034196885776	0.11276	-0.039136	0.001531626496	0.0127148175999999	0.00199706	7.625000000000015e-05	3.988248643600001e-06	5.814062500000022e-09	0.000926806	0.001168889	1.366301494321e-06	8.58969361636e-07	0.0	0.000420921	0.0	1.77174488241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4092.816571683176	14.227834723234992	202.4312809116913	16751147.489444423	8250.182523316424	36.59084720773535	1338.8900993798338	68065511.66803575	3766.0999318293743	7.927397679674414	62.84363397170728	14183508.696525218	4183.475383386657	5874.380061847532	1.121504	63.780884	0.35372527	0.183511	-0.0223753985	-0.1622740075	-0.143383285	-0.0379354979	-0.0297264575	0.0214662013	0.0890424611	0.1793174594	0.0202877014	0.0454887659	0.0624223523	-0.0705753056	0.068789226	0.0076159711	-0.0115178194	0.0590981888	-0.0282263557	0.091186775	-0.2255424874	0.0818234995	-0.0934636582	0.0010882793	-0.0986538203	-0.0293640017	0.0263064832	0.1399673965	-0.0132111975	0.2451982168	-0.0262166193	-0.1034999409	0.0036829324	0.0168557286	-0.1491907172	0.2029345474	-0.0977421828	-0.0737675015	0.0979023881	0.0316160035	0.033431195	-0.0544084389	-0.1013732859	0.0719970242	0.03274109	0.0075462959	-0.0496444983	-0.0223937441	0.0186421952	0.0148650391	0.0550735123	0.0248189965	-0.1170262277	0.0092741642	0.1738764296	-0.0685742023	0.0064353878	0.0743050399	0.0954240546	-0.0564684684	0.1024498206	-0.085064955	0.0716978633	-0.0489606835	0.2160419541	0.2101133828	0.0884519213	0.0474958956	-0.0044925068	0.1351959788	0.1020618192	0.0509993933	-0.1473606319	-0.0450069042	-0.1026942842	-0.159661905	0.0686381288	-0.0103163353	0.0435519694	-0.0925581553	-0.1467285579	-0.0058429321	0.0434712745	0.0208068985	0.0887886055	-0.0093713746	0.009878122	0.0521306317	-0.0666875815	0.1463534494	0.0063084958	0.0463487861	0.0899536682	0.0272269877	0.003457386	0.0261221767	-0.0534153854	0.0213542773	0.0071414702	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	0.00015182	0.02801532	0.0007848581547024	2.30493124e-08	-0.0509328	0.1339912	0.01795364167744	0.00259415011584	0.133092	0.0203319999999999	0.0004133902239999	0.017713480464	0.000236628	-0.001760432	5.5992810384000014e-08	3.0991208266240003e-06	-0.000587374	-0.00151418	2.2927410724e-06	3.45008215876e-07	-0.000153123	-0.000153123	2.3446653129e-08	2.3446653129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4099.487121952893	6.670550269717296	44.49624090082549	16805794.663057614	8243.380958438982	-6.801564877441706	46.261284782048605	67953329.62595439	3767.200408711312	1.1004768819375386	1.211049367678967	14191798.919394676	4194.186658133328	5996.332721550519	1.113942	63.350807	0.308485945	0.15992	-0.0193649314	-0.1043195775	0.0422728921	-0.0674542565	-0.080132612	0.0109948748	-0.0091903929	0.0427356179	-0.0616510319	0.0508710726	0.016117045	-0.0891886695	-0.0225735251	-0.0247272626	0.0236979441	-0.0059344333	-0.0286659112	0.0876160253	-0.0294492199	0.0956166762	0.0858606072	-0.0404077088	0.1136432778	-0.0552393871	0.1047006655	0.0371839661	-0.0782564199	0.0106449913	-0.027623127	0.1098025024	-0.1796058493	0.0768946664	0.079043764	-0.0192581807	-0.0107088706	-0.1364310429	0.2500469866	-0.0061998203	-0.114882005	-0.232516546	0.0319106206	-0.0548875618	-0.1576551475	-0.0896617856	0.1375477329	0.0412325642	0.0435130219	-0.1027809734	-0.1567780322	-0.0876699553	-0.0869046814	-0.0670296782	-0.120533175	0.1057084945	-0.0811503088	0.0955536666	0.0021605281	0.0117625116	0.0162111429	-0.0308910431	-0.077614305	-0.0448798534	0.0643195776	0.0812717294	-0.0619743036	-0.0841033039	0.0326079507	-0.085448948	0.0437524371	-0.0715619234	-0.0555620237	0.1384561967	0.0033300767	0.01650827	-0.0889039273	-0.1702773018	0.2230981212	-0.0589373059	-0.0033982858	-0.0436160497	-0.1596276807	0.0092809226	0.0678180572	-0.2802634643	0.0848726341	-0.0303247661	0.1770603269	-0.112641463	0.118886844	-0.0443877881	0.0952674168	-0.0950694864	0.0253325787	0.0445199795	0.0609517161	-0.0213906131	-0.1370109399	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	-0.0297932	-0.02994502	0.0008967042228004	0.0008876347662399	-0.13425	-0.0833172	0.00694175581584	0.0180230625	0.0321691	-0.1009228999999999	0.0101854317444099	0.00103485099481	0.00140838	0.001171752	1.9835342244e-06	1.3730027495040002e-06	-2.62325e-05	0.0005611415	3.1487978302225e-07	6.8814405625e-10	0.0	0.000153123	0.0	2.3446653129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4076.6899706355584	-22.797151317334738	519.710108185457	16619401.11668055	8202.780582299609	-40.60037613937311	1648.3905426585775	67285609.2813515	3761.038197781704	-6.1622109296076815	37.97284354097636	14145408.32517305	4190.435421280216	5900.690978205565	0.999072	56.81805	0.102315625	0.0706434	0.012015847	-0.0086552992	-0.0019219865	0.1170036645	0.0518759955	0.0089603902	0.0086163009	-0.0549877363	-0.0152430625	0.0111364167	0.0426548359	-0.0671354078	-0.0013026173	0.0284344656	-0.0352524315	0.0115707381	-0.056313844	0.0405487499	0.0986161468	0.0337352556	-0.113712938	0.1373053301	0.1101150435	0.0154055694	-0.1622432693	0.0193365868	-0.1032587036	0.044059082	0.1164743917	0.234646119	-0.216380709	-0.1337871819	0.1407375429	0.013089982	-0.0754500283	0.1441620223	0.0016055588	-0.1311465974	0.0087683469	-0.0483020278	0.1093712231	0.0705967356	-0.0573273075	-0.0542941423	-0.0025614386	-0.0716217268	0.16780873	0.0764887557	0.1208817842	0.0737330149	-0.0545788772	-0.0493406737	0.1268522265	-0.0246145127	0.051479619	0.0523043136	0.0264486952	0.005322661	-0.0040056574	0.0587335333	0.0189986259	-0.0166667306	-0.1539869861	0.0753560098	0.0184366716	-0.2165076489	-0.050259336	-0.0219657706	-0.0457977639	0.0510637624	-0.1052082879	-0.2244751156	0.0741855045	0.283935265	-0.1081868576	-0.050482647	0.0422348797	0.0533501451	-0.0916051816	0.0106183688	-0.1875269275	-0.0563670097	0.029497623	-0.1081481406	-0.1337968517	-0.0063180594	0.0068447264	0.0158427232	0.1081284026	0.0633271404	-0.1159913874	-0.0385381309	0.0161082394	0.0817324889	-0.0786394081	0.0832397882	0.1826403207	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	-0.0306948	-0.0009016	8.128825600000044e-07	0.00094217074704	-0.0674275	0.0668225	0.00446524650625	0.00454646775625	0.0508648	0.0186957	0.00034952919849	0.00258722787904	0.00140838	0.0	1.9835342244e-06	0.0	-0.00012687	-0.0001006375	1.0127906406250004e-08	1.60959969e-08	-0.000217279	-0.000217279	4.7210163841e-08	4.7210163841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
