global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
3636.5957161885294	n/a	n/a	13224828.403000765	8101.841798662641	n/a	n/a	65639840.530557096	3287.2952789796536	n/a	n/a	10806310.251201918	3695.7704242630857	6672.873782901079	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00164719	n/a	n/a	2.7132348961e-06	-0.0834889	n/a	n/a	0.00697039642321	0.214996	n/a	n/a	0.046223280016	-0.00430545	n/a	1.85368997025e-05	n/a	1.6940600000000001e-21	n/a	n/a	2.8698392836000005e-42	0.00198282	n/a	3.9315751524000006e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3622.611337056383	-13.984379132146389	195.5628597116113	13123312.899369435	8107.017376536604	5.175577873963448	26.786606329460003	65723730.743466444	3283.5749686928266	-3.720310286827044	13.840708630271118	10781864.575026097	3681.387897468495	6601.578535412557	1.074164	45.782433	0.09622676	0.0475818	-0.0702581046	-0.0783815887	0.1151817667	0.0259569439	-0.0371673764	0.144935629	0.0439632863	-0.009905723	0.0489667462	-0.1544135747	0.0204533028	-0.0079798164	0.1458775112	0.0270274004	-0.0566106652	0.1924008785	-0.0463701164	0.0435822987	-0.0333692968	0.046756303	-0.1177917328	0.0094683174	-0.0154213796	0.076296317	-0.0102001776	-0.1170008606	0.0121106661	-0.0767925093	-0.1181027131	0.0828311667	-0.1093655023	-0.1009842262	0.070384354	0.0206423298	-0.1751961227	-0.1633451651	0.0342253675	0.0132382655	-0.0651206245	-0.0495630744	-0.1357396413	0.1288817325	0.1359026139	-0.0484754624	-0.0446231699	-0.1710335705	-0.0759500606	0.1991315526	-0.0054916496	0.0111778061	-0.0711638079	0.061192036	-0.0208375204	0.1490858346	-0.0471415178	0.0772917577	-0.1035385769	0.0755273021	-0.0161152836	0.0645941924	-0.0912259439	-0.0014562565	-0.0058176606	0.0264745416	0.1336722194	-0.0104361866	-0.0583883583	0.140398001	-0.0189074727	-0.2468501619	0.0979224313	0.109127762	0.0354596433	-0.1026193773	-0.1222202822	0.1605914052	0.0395755968	-0.1040353623	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	0.0041657	0.00251851	6.3428926201e-06	1.7353056489999996e-05	-0.0999409	-0.0164519999999999	0.0002706683039999	0.00998818349281	0.192993	-0.0220029999999999	0.0004841320089999	0.037246298049	-0.00433982	-3.437000000000058e-05	1.8834037632400003e-05	1.18129690000004e-09	-0.000621825	-0.000621825	3.86666330625e-07	3.86666330625e-07	0.00153395	-0.00044887	2.3530026025e-06	2.014842769000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3623.035713042009	0.4243759856258293	0.1800949771758941	13126387.777977817	8130.737622312921	23.720245776316915	562.6500596888804	66108894.282894775	3280.576940491472	-2.998028201354373	8.988173096116135	10762185.06248439	3679.0243957991856	6602.568411501458	0.922391	39.313637	0.0930218999999999	0.0385608	-0.0763593962	-0.048881046	0.1369239788	0.0602457534	-0.0971075146	0.0471824421	0.0587261716	0.0847840707	0.0761925473	-0.1526569271	-0.0877194299	-0.0166074527	0.1678318183	-0.1443767585	-0.1115089709	-0.1243929511	-0.1146962919	-0.0469684465	-0.0028133257	-0.1024996187	-0.1189077161	0.0902472292	0.076825371	0.1870303209	-0.0085845231	0.0030080767	-0.0438154698	-0.0927881488	-0.0619141606	-0.0938439953	0.0786922825	0.0869335619	-0.1404854568	0.0952779261	-0.0511864028	-0.0666924524	0.0225707211	-0.0337808642	0.094748119	0.1270949745	0.1321079779	-0.0257126533	0.0302087077	0.0255230674	0.0093807574	0.0191226616	-0.140718271	0.0831751351	-0.0195213364	0.0939501461	0.2027406726	0.00045058	0.1342812487	-0.0561213526	0.0467059274	0.1149885573	-0.0447496526	0.1417929758	0.0195185322	0.0291402905	-0.063862235	0.1907208327	-0.086265286	0.0156930249	-0.1487684699	0.0419991432	0.0183339949	-0.1632875543	0.1100236832	0.0042559532	0.0696059153	-0.0622308457	0.0760177975	-0.0157234763	-0.0210550226	-0.0303085919	0.0120914723	0.0978589738	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	-0.0117603	-0.015926	0.0002536374759999	0.00013830465609	-0.0892272	0.0107136999999999	0.0001147833676899	0.00796149321984	0.219335	0.026342	0.000693900964	0.048107842225	-0.00412438	0.0002154399999999	1.7010510384400004e-05	4.641439359999996e-08	-0.000282751	0.000339074	1.1497117747600004e-07	7.9948128001e-08	0.00178024	0.0002462899999999	3.1692544576e-06	6.065876409999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3616.6059372149984	-6.429775827010417	41.34201718560749	13079838.505098777	8088.586012517059	-42.15160979586199	1776.7582083826082	65425223.68188662	3280.812439137748	0.2354986462755732	0.0554596123976275	10763730.260800978	3678.520471915641	6590.328532585569	0.901249	38.412529	0.071701197	0.0339424	-0.0993803597	-0.0784037766	0.0387273225	-0.0075338424	-0.1065012739	0.0825509048	0.010955824	-0.0479171552	0.0317745859	-0.0147287904	0.0563608347	-0.0127145067	0.1703425361	-0.0768196225	-0.0213792843	-0.1541584679	-0.1366288635	0.0185811493	0.0065738544	0.081253481	0.1022541008	0.0322120411	0.1079967395	-0.11807683	-0.0430775022	0.0044074408	0.0361664643	-0.0060836537	-0.1645046051	0.0398925242	0.084118206	0.084133688	-0.1940764248	-0.2140602535	-0.1365999598	0.0174943231	0.0583451328	0.0382441276	0.0199883505	-0.0814382705	0.063715709	-0.0675778497	-0.064126127	-0.0003737385	-0.0838460089	0.0099875914	-0.1108796725	0.0467307182	-0.0475904858	-0.0422984505	0.1710826779	-0.0081103745	-0.0040907604	-0.0964583378	0.0699912297	-0.116623477	-0.0150859289	0.0946374855	0.0094158317	0.163766721	0.1021326647	0.0405421452	0.0714767315	-0.193320551	-0.1785763115	0.0522807965	0.0217721665	0.1602579025	-0.1615370826	0.0460499189	0.0231232767	0.0114858788	-0.0104758518	0.0614384193	0.0207674791	-0.0834781648	-0.040324599	-0.0216227578	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	-0.000272703	0.0114875969999999	0.0001319648848344	7.436692620900002e-08	-0.115701	-0.0264737999999999	0.0007008620864399	0.013386721401	0.222219	0.0028839999999999	8.317455999999987e-06	0.049381283961	-0.003819	0.00030538	1.4584761e-05	9.32569444000003e-08	-0.000518487	-0.000235736	5.5571461696e-08	2.68828769169e-07	0.00170424	-7.59999999999999e-05	2.9044339776000004e-06	5.775999999999984e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3614.828687231053	-1.7772499839452394	3.1586175054333534	13066986.43802858	8103.85450524366	15.268492726600924	233.12687014226535	65672457.84215797	3276.40677977824	-4.405659359507808	19.40983439201875	10734841.386576816	3684.276240393917	6613.0382054714255	0.912476	38.891033	0.1512736969999999	0.0740577	-0.0219629042	-0.0663449788	0.0412197227	-0.0428700314	-0.0234167221	0.1031327532	-0.0103109855	-0.0334374817	0.0145432477	0.0020809552	0.0313776351	0.1852735973	0.0539086256	0.0163770761	-0.0762186682	-0.0534465776	-0.1282942515	0.1032611794	-0.1857946744	-0.0943322227	-0.0214142437	0.0527757445	-0.1233353687	-0.0905014	0.0122159099	-0.011031302	0.0635261239	0.0627284746	0.0511928532	-0.152901273	0.0347514819	-0.0540356829	-0.1666941877	-0.0348040433	-0.0449713458	0.067541284	-0.1628470058	0.1415679053	-0.018498799	-0.025960554	-0.0096121186	0.0534711577	0.1367887712	-0.2165573412	-0.0777213076	0.1040743305	0.0139210477	0.0533673055	-0.0269847286	0.0028997176	0.1243632944	0.1290176698	-0.0069690552	0.0639355998	0.1757025266	0.13118507	0.0710376159	-0.009019473	0.0340203615	-0.082305883	0.0864497995	-0.0330031129	0.0339091464	-0.1385130848	-0.040359331	0.0866208936	-0.0387722375	-0.075939779	-0.003853802	0.1146307151	-0.0181724878	0.0420990333	0.223966272	0.1362918914	-0.0709663598	0.0297158778	0.065393977	-0.1636397337	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	-0.0450029	-0.044730197	0.0020007905236588	0.0020252610084099	-0.0970943	0.0186067	0.00034620928489	0.00942730309249	0.178019	-0.0441999999999999	0.0019536399999999	0.031690764361	-0.00394092	-0.0001219199999999	1.5530850446399998e-05	1.4864486399999942e-08	-0.000780383	-0.000261896	6.858951481600003e-08	6.089976266890001e-07	0.00121332	-0.00049092	1.4721454223999995e-06	2.4100244640000017e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3617.320855934022	2.492168702968684	6.210904844056611	13085010.174775245	8103.396770174035	-0.4577350696254143	0.2095213939649829	65665039.21486698	3280.0517183903594	3.644938612119404	13.285577486118926	10758739.27531555	3679.228542705088	6577.375812725535	1.015259	43.271793	0.1200882899999999	0.0634067	-0.0918380965	-0.0454821538	-0.0727047887	0.0169896806	-0.0825116282	0.0180272038	0.0546885523	0.0846875291	-0.0537972483	0.0890059699	-0.0344805899	-0.0660369048	0.0461011703	-0.0918308755	0.0155763494	-0.0359683772	-0.012086521	0.0186579383	0.0492595677	0.0652224124	0.1271539914	-0.1013341794	0.088425907	0.0518247703	0.1052020005	-0.0879338409	0.1244430008	0.0355159337	0.1133373323	-0.1163011697	-0.2297203766	-0.0242646755	-0.0120369648	0.0606497557	-0.0104386614	-0.0117483611	-0.1086630878	0.0630833862	-0.0218597263	-0.1112622715	0.0533777946	0.1061965834	0.0640547593	0.0052917378	0.0027977334	0.0688439981	-0.102914834	-0.0243521421	-0.0167532959	-0.0316036509	0.0243553077	-0.046434966	-0.0425246231	-0.0204151757	0.0037100836	-0.1916185247	-0.0592323779	0.0196282865	0.0576541193	-0.1171963993	-0.1412611594	-0.0729515675	0.0615467056	-0.0427060665	0.1609912014	0.1869986366	-0.0029438851	-0.0631616997	-0.0178242655	-0.1116884219	0.0445154279	0.0508544395	0.0364980036	0.1797933566	-0.0363981415	0.0995347289	0.0197613703	-0.0567933284	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	-0.00514661	0.0398562899999999	0.001588523852564	2.6487594492100003e-05	-0.0861027	0.0109915999999999	0.0001208152705599	0.00741367494729	0.201188	0.0231689999999999	0.0005368025609999	0.040476611344	-0.00460409	-0.00066317	2.11976447281e-05	4.3979444890000034e-07	-0.000922101	-0.000141718	2.0083991524e-08	8.502702542010001e-07	0.00132986	0.00011654	1.7685276196e-06	1.3581571600000013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3621.2810139467583	3.9601580127364286	15.68285148584054	13113676.18197126	8111.150998997389	7.754228823354424	60.12806464494054	65790770.52853634	3281.7409345214382	1.6892161310788651	2.85345113749705	10769823.561313642	3688.666439249919	6611.072674227242	0.945801	40.311424	0.19927209	0.112932	-0.0505687447	-0.0136303814	-0.1445044507	0.0522014532	-0.0531235237	-0.0549797422	0.0524067596	0.1113239118	-0.0071783351	0.0673183189	-0.1322745012	0.1644130474	-0.0569262742	-0.0463325388	0.0908996561	-0.0629243788	0.0989896107	-0.0117553837	0.0023783427	-0.0344028509	-0.0314405515	0.0353063053	-0.0569017243	0.0427780599	-0.1241200857	0.0839460639	-0.0355276757	0.0707346183	0.0328578307	-0.0423917936	0.0861341129	-0.0555484314	0.145447612	-0.0545383473	0.3225989774	0.0835556939	-0.1359012246	-0.0475672461	-0.0396681868	0.1546615201	0.1496785653	0.0469726763	0.0278312634	0.1123915745	0.0466591307	0.0362388037	-0.0208980755	-0.1513261811	0.021982731	-0.051022462	-0.018196316	0.0031300388	-0.0198778792	-0.1101949497	-0.0189975961	0.1533335449	0.0353404499	-0.1278895292	0.0406356687	-0.0507248173	-0.0297432304	-0.0164465584	-0.0640058287	0.0653151148	0.0636452892	-0.1773777075	-0.0436263155	0.0035400284	0.1461796925	0.1154538919	-0.2549764633	-0.1964817671	0.0138494718	0.1008130522	0.0272270144	-0.0343109474	0.0125818109	0.1696266803	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	-0.0417396	-0.03659299	0.0013390469171401	0.00174219420816	-0.105843	-0.0197403	0.00038967944409	0.011202740649	0.167734	-0.033454	0.001119170116	0.0281346947559999	-0.0029388	0.0016652899999999	8.63654544e-06	2.7731907840999994e-06	-0.000922101	0.0	0.0	8.502702542010001e-07	0.000805454	-0.0005244059999999	6.487561461160001e-07	2.75001652836e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3604.4440403819153	-16.836973564842992	283.48367882322174	12992016.840244709	8065.771006308839	-45.37999268855037	2059.3437364128854	65056661.926212296	3279.313572236116	-2.427362285322033	5.892087664203803	10753897.505051997	3688.034642148202	6555.560444114309	0.992174	42.287899	0.20112245	0.0983526	-0.072567772	0.0404705758	-0.0915402523	-0.0616397658	-0.0687309778	-0.0565437347	-0.0898016692	-0.0384898973	-0.1468488984	0.0884822288	0.0032673633	-0.1789323314	-0.1022317199	-0.1138212988	-0.0042606653	0.1391872994	0.0936370308	-0.0274118728	-0.0058118866	0.054515713	0.1858773411	-0.0751998514	-0.0537626666	-0.0406661389	0.1110883897	0.2225793906	0.0025301868	0.0111648254	0.1199339262	0.0108755025	-0.0352002724	0.1408301683	0.1867920803	-0.040720657	0.0114047388	0.089290993	0.012425855	-0.0548200626	0.0539833996	0.0561287437	-0.0159815598	0.0041626784	0.0293902069	0.0234078035	-0.1645838144	-0.1010495082	-0.0283489533	-0.1269564761	-0.1015511678	-0.0321653457	-0.181073667	-0.0290262047	-0.0352081994	0.0655156538	0.0010928704	-0.2064929703	0.0248688516	-0.0937135604	-0.0245254102	-0.159141326	0.1238384938	0.1080255205	0.0007836623	0.0577613687	0.0897912164	-0.0423562888	0.2179571898	0.0533594471	0.0392290524	0.0533787786	0.0208957937	0.0009239079	-0.1158373815	0.0019977201	0.0874771212	0.144330995	0.1138172374	-0.0611361439	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	0.0132679	0.0550075	0.00302582505625	0.0001760371704099	-0.147072	-0.041229	0.001699830441	0.021630173184	0.202705	0.034971	0.001222970841	0.0410893170249999	-0.00370419	-0.0007653899999999	1.37210235561e-05	5.858218520999999e-07	-0.00141511	-0.000493009	2.43057874081e-07	2.0025363121e-06	0.000945354	0.0001398999999999	8.93694185316e-07	1.9572009999999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3605.016498821843	0.5724584399276864	0.3277086654444405	12996143.9567777	8060.636297824492	-5.134708484346447	26.36523121921939	64973857.52580574	3275.286540866236	-4.027031369880206	16.216981653999245	10727501.924779514	3681.077530497636	6534.129790229562	0.913758	38.945698	0.02817545	0.0170393	-0.0611731276	0.1023924777	-0.0676146026	-0.1220935458	-0.0652268849	-0.0590087475	-0.1874197009	-0.0116453691	-0.0433187376	0.088865486	0.0323077191	-0.2171007767	-0.1694044026	-0.1207152292	-0.0133519593	0.0239853216	0.0699940019	-0.0063829008	-0.0849329921	-0.0127624582	0.0275469039	0.1425181847	0.149257055	-0.1274916152	0.0849934469	0.1455422381	-0.1038177379	0.0274853019	-0.0660496597	0.2517335446	0.0130205445	-0.1263917445	-0.0835116869	0.0712973269	0.1011245375	-0.0392959598	0.0167687144	-0.0239542115	-0.0214767621	-0.0753213377	-0.2220633915	-0.1257115182	-0.1168013507	0.0083440278	0.1207593536	0.005610313	-0.0428823088	-0.0284058673	-0.0990631023	-0.0611272246	-0.0954315823	0.1175752603	0.0661994534	-0.1231290457	0.08033637	-0.0761039784	0.0302804397	0.0518797054	-0.2657647666	0.0485904921	0.1089286484	-0.0300700587	0.0335050416	0.1758727568	-0.1003334726	-0.0111844953	-0.1379285302	0.0315810459	-0.0625118034	-0.0065881539	-0.0670183968	0.1064469339	-0.0997827294	-0.0796016929	0.0634259816	-0.0276399789	-0.0808263218	0.0687772857	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	0.0173296	0.0040617	1.649740689000001e-05	0.00030031503616	-0.140198	0.006874	4.725187600000026e-05	0.0196554792039999	0.202683	-2.1999999999994246e-05	4.839999999997469e-10	0.041080398489	-0.00399671	-0.0002925199999999	1.5973690824099996e-05	8.556795039999981e-08	-0.00141511	0.0	0.0	2.0025363121e-06	0.000997189	5.183500000000008e-05	9.94385901721e-07	2.6868672250000076e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3612.5275461994624	7.511047377619434	56.41583270884377	13050355.27204991	8103.874867299611	43.23856947511831	1869.573890254633	65672787.86485028	3283.440762816115	8.154221949878774	66.4913356078848	10780983.24292247	3688.813303165977	6524.864576649151	0.99867	42.564754	0.1513308	0.0743326	-0.1318021993	0.1526558445	0.0591728034	-0.025944631	-0.1234496882	-0.1197194135	-0.0740421338	0.0066673162	-0.1005883928	-0.1468649875	-0.0502165378	-0.1519722514	-0.1487715053	-0.0653536439	-0.007625522	0.0700222195	0.097909634	0.0493401381	-0.0401883998	0.0803110185	3.51652e-05	-0.0079425001	-0.0835362477	0.0062866112	0.086045625	-0.0148981881	-0.0162964417	0.1127473627	0.0364391517	0.1103821159	0.0132892869	0.0403117541	0.1478883538	-0.0873301187	0.0296903357	-0.1395270613	-0.1273006503	-0.2190318598	0.0171504662	-0.150879372	0.0082825589	0.0447673734	-0.0423130925	0.2089390767	0.0958284801	-0.0390522193	-0.0566206333	-0.074416972	-0.0151314042	-0.0202719269	-0.0520870944	0.1144178269	-0.0394099254	0.1227822984	-0.115358049	0.0067672716	0.0073665623	-0.0493199373	-0.0465257098	-0.1360918545	-0.0442253911	-0.0212943048	0.0161550565	0.0207498406	-0.1032286904	-0.024469263	0.0900440197	0.1077336619	0.1277557313	-0.1194486812	-0.0662791345	0.1424974564	-0.2766030902	0.0277516644	-0.0755268547	-0.0728490311	-0.0789900365	0.1237520778	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	-0.0144527	-0.0317823	0.00101011459329	0.00020888053729	-0.0947048	0.0454931999999999	0.0020696312462399	0.00896899914304	0.160539	-0.042144	0.001776116736	0.0257727705209999	-0.00392107	7.564000000000008e-05	1.53747899449e-05	5.721409600000013e-09	-0.00178533	-0.0003702199999999	1.3706284839999992e-07	3.1874032089e-06	0.0008048229999999	-0.0001923660000001	6.477400613288391e-07	3.7004677956038516e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
