global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
5044.308341375905	n/a	n/a	25445046.64287453	13762.455300484937	n/a	189405175.89784592	n/a	4729.16175024531	n/a	22364970.859983284	n/a	5906.2593460422695	9272.650489697222	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00998577	n/a	9.97156024929e-05	n/a	-0.0252681	n/a	0.00063847687761	n/a	-0.00603184	n/a	3.63830937856e-05	n/a	-0.000791155	n/a	6.25926234025e-07	n/a	-9.72127e-05	n/a	9.45030904129e-09	n/a	0.000174528	n/a	n/a	3.0460022783999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5055.35036439745	11.042023021544992	121.9262724083296	25556567.30681343	13833.0510323586	70.59573187366368	191353300.86383733	4983.757358778214	4728.527826184349	-0.6339240609613626	22358975.40299968	0.4018597150657453	5918.692245632861	9293.29603203777	1.216922	36.2584	0.049930016	0.028886	-0.1404522421	0.0221386926	0.0207936036	-0.0753590051	-0.0624035941	0.0392310129	0.1844069793	-0.0697904866	0.1559689439	-0.0629367623	0.1600498029	-0.1571523692	0.1623664566	-0.0009048241	0.1387053425	-0.0062471377	0.1132673241	-0.0831772368	0.1787518967	-0.0601087363	0.0912768837	-0.1126428275	0.0559264381	-0.1505631097	0.1888853716	-0.0344309667	0.1118990693	-0.0712831172	0.2765495296	-0.0943697175	0.0181812954	-0.10620034	0.0151371753	-0.129167284	0.2268669894	-0.0496294969	0.0912695792	-0.1357545469	0.031414809	0.0249247287	0.0153525285	-0.0398415118	-0.0776699823	0.0367364998	0.086355242	-0.0340175451	-0.0341334491	0.1232029517	-0.0028987364	-0.0214572368	-0.0523594718	0.1542335929	0.0215649653	0.053741243	-0.0555589479	-0.1503382062	0.1137737796	0.0195938588	0.066903188	-0.0763622402	-0.0037875076	-0.2214004863	0.0502989218	0.0710164282	-0.0493434312	0.1796655297	-0.1021269882	0.1532368222	-0.0616976889	0.0823196013	-0.0557090211	0.0448432299	-0.1159204144	0.2305571133	-0.1723024142	0.0256860841	0.0438118972	-0.0127162182	-0.0607222358	-0.2023184388	0.0616289369	-0.0549327412	-0.0688361388	0.0958062699	0.0551735764	0.1110232797	-0.0795755323	-0.0334462444	0.0277667125	0.0023795498	0.0257659716	0.092482743	-0.0125286128	-0.0035912234	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	0.00719417	-0.0027916	5.17560819889e-05	7.79303056e-06	-0.00553023	0.01973787	3.05834438529e-05	0.0003895835121369	-0.000150309	0.005881531	2.2592795481e-08	3.4592406903961e-05	-0.00116831	-0.000377155	1.3649482561000005e-06	1.422458940250001e-07	-5.52024e-05	4.20103e-05	3.04730496576e-09	1.76486530609e-09	0.000163313	-1.1214999999999992e-05	1.2577622499999986e-10	2.6671135969e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5049.57991387513	-5.770450522320061	33.29809923054387	25498257.306611165	13835.729897591376	2.6788652327759337	191427421.7991039	7.176318935375657	4707.326961076787	-21.20086510756209	22158927.11848041	449.4766813090439	5885.34899500153	9295.700082720545	1.155777	34.436565	0.0694685868699999	0.0308805	-0.1440938254	-0.1128333984	0.1713297592	-0.1182286957	-0.2046158852	-0.0766010515	0.1195361255	0.0186300367	0.1179481566	0.0876965896	-0.0992294432	-0.164704137	-0.058953187	-0.0836301728	0.0243808687	0.0355707293	-0.1168958013	-2.24301e-05	0.0474421727	-0.0762895338	-0.109300221	0.1545692554	-0.1445244083	0.029464108	0.0039485558	0.1029616869	-0.1888676106	0.0197051122	0.0752836271	-0.0913970625	0.0434713011	-0.0771792644	0.1620612036	-0.0236251124	-0.0044227029	0.1197979007	0.0777823142	0.1601535262	0.0733553527	0.0594138942	0.0527675784	-0.0988636054	0.0025973796	0.0436498829	0.0598740273	-0.0891846899	0.1239383193	-0.0471459915	0.1251422769	-0.1808479526	-0.1048123161	0.142305506	-0.0113282943	0.0535833635	-0.1208442118	0.0385779442	0.0287711237	0.0029703491	-0.0942709477	-0.0453124248	0.1714530181	-0.0100217019	-0.0762383155	0.1227366115	-0.1074262707	0.1299324845	-0.2181878747	-0.001306523	0.0531563968	-0.0522115578	0.1026602869	0.0226310069	-0.0011296568	0.0961762951	-0.0937782363	0.0397311767	0.0337736754	-0.0064901786	0.2086829716	-0.0465913952	0.0234043429	-0.1951102856	0.0792518578	-0.1340458309	0.0562891472	0.072219927	-0.0136394039	0.0546343596	-0.0139846275	0.0321621709	-0.0927644841	-0.1689585351	-0.1874036278	-0.0507822733	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	-9.14207e-06	-0.00720331207	8.35774438849e-11	5.188770477780768e-05	-5.10662e-05	0.0054791638	2.60775678244e-09	3.002123594723044e-05	-0.0190166	-0.018866291	0.00036163107556	0.0003559369360966	-0.00166257	-0.0004942599999999	2.7641390049e-06	2.442929475999999e-07	-0.0	5.52024e-05	0.0	3.04730496576e-09	0.000372247	0.0002089339999999	4.3653416355999994e-08	1.3856782900899998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5041.897834086697	-7.6820797884329295	59.014349875849724	25420733.769368127	13796.119270616962	-39.61062697441412	190332906.9290887	1569.0017693061832	4710.958056796542	3.631095719755649	22193125.81289625	13.184856126027794	5891.52803899641	9286.854405663022	1.359502	40.50658	0.049380314331	0.0248036	-0.0603141621	0.1274632821	0.0843943738	0.2015319269	-0.0687322278	-0.001167362	0.0019536201	0.2291429968	0.0503324012	0.0519343461	-0.2406204965	-0.0410317114	0.0028725291	0.0192262496	-0.0734664099	0.0220586862	-0.0001782202	0.0094198327	-0.23040842	-0.1052206166	0.0227591575	-0.1615032467	-0.1153636156	0.0765864804	-0.0304435429	0.0693831716	-0.2508017932	-0.0646784385	-0.1509773243	0.031196998	0.0713690371	-0.0298623701	-0.000969006	0.0506141797	0.1705403164	-0.1556918318	-0.2221821932	-0.0099978915	-0.0966434357	0.1374498756	-0.1688744791	0.0054308963	0.1418842577	-0.0939830693	-0.0476607711	0.0439956075	0.0710978493	0.0183012009	0.2198927417	0.0800426185	0.0051801086	0.0970067626	0.0865577076	-0.1387076257	-0.0215553255	0.1518973572	-0.0994179649	-0.0757810878	0.0646447641	0.0989202513	0.0924018891	0.030751908	-0.1713238207	-0.0544870058	-0.061499643	-0.0304372964	-0.042465184	-0.2217725715	0.0075089154	-0.1371722675	-0.1510348834	0.2091672875	0.1929020156	-0.0514215805	-0.0037619697	-0.0319097181	0.1992257844	0.0365883666	-0.1856785988	0.1627763307	-0.0592088922	0.0262096998	0.1132733825	0.002782728	-0.0674409643	0.0523706011	0.1396403144	0.0436208923	-0.112396802	-0.1489975772	-0.1014713158	0.1076792447	0.0170621054	-0.0207573939	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	-1.91539e-07	8.950531e-06	3.6687188521000005e-14	8.0112005181961e-11	-0.0109664	-0.0109153338	0.0001202619289599	0.0001191445119654	-0.0146436	0.004373	0.00021443502096	1.9123129000000016e-05	-0.0015583	0.0001042699999999	2.42829889e-06	1.0872232899999966e-08	0.00025689	0.00025689	6.599247210000001e-08	6.599247210000001e-08	5.17464e-05	-0.0003205005999999	1.0272063460035999e-07	2.67768991296e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5043.41582274715	1.5179886604528292	2.304289573263375	25436043.16113631	13840.22814947559	44.10887885862758	191551915.2295365	1945.5931941650829	4721.976435947063	11.01837915052056	22297061.46163933	121.40467910462615	5905.437859688926	9279.122912153904	1.1991	35.727383	0.032530920339	0.0174853	0.0855982877	0.1737740678	0.1586995488	0.0951700424	-0.1223335659	-0.0955382352	0.0460666393	0.1196659201	-0.1156266784	-0.0910658485	-0.008413802	-0.0299167264	0.1464606935	0.0417749592	-0.1618315201	-0.0754264366	-0.0868487121	0.1660145032	-0.0847401359	-0.2176052346	0.0063220874	0.1703323095	0.1552904991	-0.0194463149	0.0855549052	-0.0089451485	-0.0178815043	-0.1428789469	0.0519316787	-0.024269116	0.0562571763	0.0463295555	-0.0974939987	0.1332711654	-0.1918866094	-0.2548943341	-0.1092899632	0.1064124105	0.1245447848	0.0741332038	0.0942261044	0.0887724704	-0.0619287839	0.2278320949	-0.0726698179	0.1791949298	-0.003208985	-0.0121047195	-0.0820000153	-0.0683530692	0.2175652585	0.0589879935	0.1375611823	-0.0551907019	-0.0817809573	-0.1014671979	-0.0074424135	0.1546384918	0.2309365657	0.0083374227	0.1177394998	-0.0712399141	0.1266337766	-0.1883095866	-0.1536838912	-0.0438563536	-0.1167683068	-0.0661823665	-0.1546476091	-0.1113732272	-0.0788715127	-0.0835567087	-0.0240272391	-0.0706706101	0.1517554492	-0.1779816021	-0.1396083939	0.0673867672	0.0852185611	0.0555502936	-0.0114220545	0.1058503908	-0.0243557534	0.0102451126	0.1381730316	-0.002692661	-0.0950588971	0.1087188919	-0.0106909766	-0.2852677173	0.012644553	-0.0831080672	-0.1000815258	0.1024424579	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	0.00409513	0.004095321539	1.67700897169e-05	1.677165850779733e-05	-4.57612e-05	0.0109206388	2.09408742544e-09	0.0001192603518	-0.0169918	-0.0023482	0.00028872126724	5.514043240000008e-06	-0.00182536	-0.0002670599999999	3.3319391296e-06	7.132104359999997e-08	0.000284644	2.775400000000001e-05	8.1022206736e-08	7.702845160000004e-10	6.02676e-05	8.521199999999996e-06	7.261084943999992e-11	3.6321836097599997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5058.909500435446	15.493677688295977	240.0540483088005	25592565.333596013	13845.716605647918	5.48845617232837	191703868.3239145	30.123151155569374	4723.469644056222	1.4932081091592408	22311165.478320614	2.229670457258915	5910.43127289226	9305.896382655845	1.226766	36.551704	0.035460200925	0.017714	0.1376006239	-0.010544633	-0.0286090248	-0.1056584801	-0.0186439546	-0.1185888998	-0.0160630904	-0.0208190018	-0.1783741727	0.0508762907	0.0561527998	-0.0805338168	-0.1617197778	-0.0890792688	-0.0983537299	-0.1086982786	0.0289683731	-0.0004633984	0.139266784	0.1264467492	-0.0347518191	-0.0927939962	0.0549023729	-0.0886002262	-0.0274327288	0.0772372624	0.074204878	0.0947057952	0.0865579045	0.0579622058	0.1493639682	-0.0751396917	0.0090283386	-0.0338570301	-0.0162878337	-0.1279373426	-0.0273562449	-0.115339323	-0.0608776827	0.0287915551	0.0245687518	0.0286990912	-0.0276262588	0.0580832187	-0.0137089709	0.0731725388	-0.1673839128	0.1504175363	-0.0801184598	-0.0295305504	0.03294683	-0.1039437802	-0.1292438104	-0.0752823706	0.1253925573	0.1133111459	0.044159831	0.0953872745	-0.1615300819	0.1175697276	0.0080489154	0.0499626788	0.1202962113	0.0464408149	0.0057724212	0.0825996956	-0.1091149026	0.0753293443	-0.130168731	-0.0609199192	-0.0626432785	0.0244130318	0.0321167759	-0.0297600433	0.0595497514	0.0406361465	-0.1363971694	0.1028791196	-0.1394072679	-0.0142656736	0.0082905058	0.1785691512	-0.0395049266	0.1236055866	-0.0195857273	-0.0216499346	0.0849224794	-0.0239248398	0.0615219032	0.2852156447	-0.0408778538	-0.097462486	0.050465627	0.016543143	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	3.12875e-07	-0.004094817125	9.7890765625e-14	1.6767527287193262e-05	-0.0109299	-0.0108841388	0.0001194627140099	0.0001184644774176	-0.0213089	-0.0043170999999999	0.0004540692192099	1.8637352409999977e-05	-0.00159665	0.00022871	2.5492912225e-06	5.2308264100000014e-08	0.000212819	-7.182500000000002e-05	4.5291926761e-08	5.1588306250000036e-09	8.30155e-05	2.27479e-05	5.174669544099998e-10	6.89157324025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5042.358871034652	-16.550629400793696	273.9233335624167	25425382.98430185	13838.847752417289	-6.868853230629611	191513707.11458504	47.18114470393085	4715.937873811909	-7.531770244312611	22240070.029653598	56.72756301311285	5911.661289123372	9303.906054969597	1.02752	30.61512	0.0447608075349999	0.0306866	0.1426127421	0.0141132442	-0.0652581069	-0.164085871	0.0865535133	0.0092759698	0.0062043122	-0.0166857805	-0.1457134617	0.006266581	0.0416105289	-0.0049059131	-0.1273955833	0.0487600078	-0.0157646721	0.1297173992	-0.0316698033	-0.062946931	-0.0085720893	0.0523579966	-0.3004048067	0.013738963	-0.0851294976	-0.2006958962	-0.2921634974	0.0741440268	0.2064091307	0.0075065406	0.0217562523	0.0689506772	0.1209762872	0.0379466099	-0.0821521577	-0.0587942886	-0.051655717	0.1374593865	0.0252325533	0.1326446228	0.2023279137	-0.0465333437	-0.1210408509	-0.095535462	0.0740811049	-0.1939526397	0.1101060752	0.1243921417	0.1310188586	0.0316337228	-0.1482857631	0.122095989	-0.0122995234	0.00909328	0.0775898807	0.1214276743	0.0324501222	0.1579739239	0.0135072102	0.0322626045	-0.1826579903	-0.0283161426	-0.0681410162	0.0639539659	0.0919786435	0.043444641	0.1117305098	0.1667705571	0.1195447397	0.0179041429	0.001740736	0.0150182036	-0.0447207958	0.0682258305	-0.1300937833	-0.1415080336	0.2056838776	0.0659143701	0.0801328276	0.0728656664	0.1150703493	0.1125307142	0.0303919946	-0.1083857303	0.0031542646	-0.1383127997	0.0540578258	0.0025847655	-0.1508674424	-0.095276556	0.0510885939	0.1175549225	-0.0736761966	0.0436681189	0.2962824203	0.104757589	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	-1.67966e-06	-1.992535e-06	2.8212577156e-12	3.970195726225e-12	-0.00668306	0.0042468399999999	4.46632909636e-05	1.8035649985599997e-05	-0.0207716	0.0005372999999999	0.00043145936656	2.886912899999973e-07	-0.00106543	0.00053122	1.1351410849e-06	2.821946884e-07	0.000254615	4.179599999999998e-05	6.482879822499998e-08	1.746905615999998e-09	0.000309493	0.0002264775	5.1292058006250004e-08	9.5785917049e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5050.827497576207	8.46862654155484	71.7176355003271	25510858.410271928	13794.894102004266	-43.95365041302284	190299103.2855121	1931.9233846302232	4707.903318363533	-8.034555448376523	22164353.655058365	64.55408125303687	5894.402477342533	9273.35398435192	1.17693	35.066826	0.02892255034	0.0152178	0.0647253571	-0.1079967184	-0.1089268958	0.0582015047	0.086823113	0.0648729582	-0.1148031248	-0.0498819353	-0.0343895476	0.1573018078	-0.2120020349	0.0709166554	0.1020995413	0.1400743614	-0.048837349	0.0209076284	0.0329428978	-0.0562647464	0.0400800523	0.1259436552	0.0793540401	0.07068216	0.093184774	0.0694423342	0.0222178904	-0.1895962842	0.0211628894	-0.0389273512	-0.17662977	0.1253505387	-0.1091109478	-0.1039869013	0.0840977951	0.0979259258	-0.0763708106	0.0941971464	0.0554824082	-0.030447268	0.0938026606	-0.0865189432	-0.0596144386	0.0306245613	0.0738263466	-0.0255355774	-0.0576764221	0.0507928286	0.0778707256	-0.1356335036	0.1208197169	0.1274659703	-0.1921734963	-0.2635493981	-0.1707804569	0.0955536237	0.0113905161	0.1608454611	0.1451269332	-0.0174419074	0.0228694164	-0.0833838933	-0.0633169827	0.0996392217	-0.071554011	-0.2274998072	0.080883703	-0.1289248581	0.0623328747	0.1142616954	0.0518136877	-0.0774048463	0.1316390237	-0.0078166595	-0.0184508138	-0.0807118443	-0.0639916273	0.0702816295	0.0522614127	0.0791166566	0.0556735283	-0.1035866944	-0.0616520206	-0.1064274748	-0.016604308	-0.2490805811	-0.1297895302	-0.038218865	0.2747947435	-0.1404721615	0.0245069022	0.0645451811	0.0508895075	0.0462802476	0.0047080436	0.0435732233	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	-0.00218604	-0.00218436034	4.7787708816000005e-06	4.771430094964916e-06	-0.0171464	-0.0104633399999999	0.00029399903296	0.0001094814839555	-0.0146206	0.006151	0.0002137619443599	3.783480100000002e-05	-0.00106085	4.580000000000122e-06	1.1254027224999995e-06	2.097640000000112e-11	0.000304027	4.9412000000000034e-05	9.243241672900001e-08	2.441545744000003e-09	0.000161008	-0.0001484849999999	2.2047795225e-08	2.5923576064e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5048.119195918344	-2.7083016578626484	7.33489786998157	25483507.41619927	13838.621878777782	43.72777677351587	191507455.5037871	1912.118461554434	4720.538249260952	12.634930897419508	22283481.36273566	159.64147878256614	5917.203138152723	9317.236969113206	0.993182	29.592037	0.02806019	0.0137133	0.054686774	-0.1165118648	-0.1680579515	0.091197996	0.0484979544	-0.0392657429	-0.0741599419	-0.2527289672	-0.0742225765	-0.092160339	-0.1190891316	-0.0294850181	0.1604241198	0.0220297905	-0.0318095904	-0.0667395044	0.0510472551	0.1319255669	-0.0812372996	0.13256383	-0.0758713518	-0.1130297807	-0.1961080856	0.0322799459	0.0031236007	-0.0196207574	0.0122103991	0.0093172322	-0.0857756677	0.0846519269	-0.1741347224	0.0140518762	-0.0519021176	-0.0506538031	-0.1693250798	-0.1377165361	-0.0606396683	-0.1645565575	-0.0040251705	-0.1563772432	-0.0094313415	0.0859272109	0.0769095325	0.0276461756	0.1132689476	-0.0492038351	-0.1375873755	0.0683577679	0.0686950296	0.1091886359	-0.0328523769	-0.011981847	-0.0442219037	0.0322886324	-0.2131455634	-0.1076723759	-0.0903823567	-0.0935517601	-0.0811004505	0.0537609108	-0.0744959675	0.056202985	0.1706719044	-0.0717653133	-0.0069608508	-0.2817758685	-0.0498391852	0.0599390102	-0.0399054349	0.0886903539	-0.0248568166	-0.0405967949	0.0827596299	-0.0833015817	0.0108820896	0.0063938531	0.0662910464	-0.000893899	0.0461551323	-0.1025523113	-0.0231898553	0.0767408026	-0.1456950173	0.0729700028	-0.0715993077	0.0746351931	0.1268559414	0.077488253	-0.1350127625	0.0561411544	0.2076588816	0.1258222679	-0.0108449581	0.0953180854	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	0.00444995	0.00663599	1.98020550025e-05	4.403636328010001e-05	-0.0104568	0.0066895999999999	0.00010934466624	4.475074815999998e-05	-0.0204683	-0.0058476999999999	0.0004189513048899	3.4195595289999986e-05	-0.00106085	0.0	1.1254027224999995e-06	0.0	0.000144427	-0.0001596	2.0859158329e-08	2.547216e-08	0.00014287	-1.8138000000000008e-05	3.2898704400000025e-10	2.04118369e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5047.241660137193	-0.8775357811509821	0.7700690472002643	25474648.37582445	13838.509853670674	-0.112025107107911	191504354.97014037	0.0125496246225389	4713.646972006594	-6.891277254358101	22218467.77670693	47.489702196433335	5910.6039739049975	9322.678777092502	1.134715	33.809025	0.05076208	0.0279167	-0.0479453122	-0.1408795222	0.0191575367	0.0857995978	0.0942161922	0.074858416	-0.1429419194	-0.0583666763	0.0922571923	-0.0073444321	0.0342534365	0.0207410656	-0.0690393631	0.0754966574	0.0469873586	-0.3010869197	-0.0963722807	0.0102493298	0.1098151843	0.0168815815	0.0913870096	-0.1347764152	0.1853191445	-0.0367611648	0.0517805607	-0.0279376452	-0.0624776939	0.1579822688	-0.145553737	-0.0181365812	-0.1163561672	-0.0021256307	0.0984594027	-0.1060138647	-0.1217655419	-0.080931403	0.0155992063	0.0293804588	0.0280817364	-0.0158143935	-0.0269116992	-0.0522707489	-0.0468409682	-0.1811880906	-0.0380779175	-0.1518792074	0.0728959102	-0.0079358785	-0.1566318949	0.1166083992	0.0640296112	-0.060663825	-0.099865744	-0.018195803	0.1572807288	-0.2356130123	-0.0080882565	-0.0943937826	-0.126478439	-0.0019103559	-0.0854047853	0.1171762923	-0.0114664277	0.0629653675	0.1022954189	-0.1541665133	-0.1147289444	0.0101249025	0.0956657504	0.0972473615	0.164649924	-0.0177374854	0.1403631494	0.0750832208	0.0959120326	0.0082336086	-0.0144552794	-0.0660110764	0.0146365097	0.1370709192	0.1012880755	0.0492638976	0.0204436929	0.0005652934	0.0605225687	-0.0659187002	-0.0997752934	0.0074687561	-0.0153116891	0.1632722275	0.0939285459	0.2044302422	0.1320412055	-0.1521102096	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	0.0113651	0.0069151499999999	0.0001291654980099	4.781929952249999e-05	0.00852659	0.01898339	7.27027370281e-05	0.0003603690958921	-0.00177066	0.0186976399999999	3.1352368356000004e-06	0.0003496017415695	-0.00106085	0.0	1.1254027224999995e-06	0.0	0.000250503	0.000106076	6.2751753009e-08	1.1252117776e-08	0.000160112	1.7241999999999995e-05	2.9728656399999976e-10	2.5635852544e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
