TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,3,1,3,2,2.550000e+00,1.0,0.0,2.4000183e-06,15.557337,19.558254,19.563562,7.0,21.019009,1.4554456,21.11949,3.4945543,24.615486,3.0,24.615635,25.624485,6.060923,25.62468,27.625923,--
2,2,2,1,2,1,2.550000e+00,1.0,1.0,--,--,--,27.627617,7.0,28.768929,1.1413122,28.869345,3.8086877,32.67943,5.0,32.67955,33.685997,6.0583806,33.686146,34.687416,--
3,3,4,2,1,4,1.700000e+00,1.0,2.0,--,--,--,34.87475,2.0,35.81833,0.9435819,35.918747,3.156418,39.077496,3.0,39.077614,40.08333,5.2085824,40.083477,44.084568,--
4,4,4,2,1,3,2.550000e+00,1.0,3.0,--,--,--,44.26968,2.0,45.31869,1.049013,45.419224,3.900987,49.322453,2.0,49.322567,50.326904,6.057226,50.327057,53.328617,--
5,5,4,2,1,2,8.500000e-01,1.0,4.0,--,--,--,53.512516,2.0,54.868637,1.3561206,54.969025,1.8938794,56.864376,2.0,56.864494,57.869675,4.3571596,57.869823,59.871246,--
6,6,1,1,1,2,1.700000e+00,1.0,5.0,--,--,--,59.87524,7.0,61.835335,1.9600936,61.93569,2.1399064,64.077484,6.0,64.0776,65.082634,5.2073946,65.08279,67.08416,--
7,7,3,1,3,1,8.500000e-01,1.0,6.0,--,--,--,67.08589,7.0,68.73596,1.6500676,68.83634,1.5999324,70.43849,2.0,70.43861,71.443146,4.3572545,71.4433,72.4446,--
8,8,4,2,1,2,2.550000e+00,1.0,7.0,--,--,--,72.6323,2.0,74.38748,1.7551868,74.48786,3.1948133,77.68445,4.0,77.68456,78.689644,6.0573473,78.6898,80.69285,--
9,9,5,2,2,4,8.500000e-01,1.0,8.0,--,--,--,80.89614,7.0,81.93511,1.0389698,82.03551,2.2110302,84.24842,5.0,84.24854,85.253204,4.3570647,85.25335,89.25549,--
10,10,1,1,1,1,1.700000e+00,1.0,9.0,--,--,--,89.25828,7.0,90.40193,1.1436515,90.50231,2.9563484,93.46184,8.0,93.46196,94.46776,5.2094774,94.4679,95.46953,--
