global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
4317.775101514037	-2.569603544672645	6.602862376794224	18643181.82725455	11237.514428305723	16.09943802125963	126281730.52637932	259.19190460038016	4186.3063633815655	-8.163317616247696	66.63975450373997	17525160.96808899	4885.159057621182	6251.305014977756	0.936115	46.290955	0.1084472599999999	0.0618126	0.0083910466	0.0046985637	-0.0042871868	0.0083677339	-0.0159314505	0.0052769721	-0.0139732753	-0.0251094624	0.0468954834	0.0056741588	0.0327847266	-0.2119514545	0.1338814469	-0.0002092054	-0.0286219761	-0.0289090613	-0.0453446287	0.03610682	-0.0282050672	-0.0941528457	-0.0291688371	0.0728766976	0.0740497443	0.020716026	0.1412467222	0.1178929431	0.0186933191	-0.0516688055	-0.0987817217	-0.0596362435	-0.0160512573	-0.1626745383	0.0609075577	0.0446160323	-0.1303973208	0.1433031829	0.1156321865	0.0548539932	0.0435330897	-0.0252077304	-0.0965152556	0.0350727056	-0.0023669004	0.1417579084	-0.0053629556	0.0090255347	-0.0112025432	0.0033736416	-0.0053958579	0.012928143	0.0121598326	0.090766611	0.210757747	0.0514096685	-0.0874904353	-0.0988664194	0.0178319433	0.0824901154	-0.0102100902	0.0163828493	-0.0388774173	0.0450618681	0.0392423304	-0.0404215691	-0.1710811606	-0.0343787839	0.1008903299	0.0204153285	-0.0926886997	-0.1109192307	-0.0408127631	-0.1221431932	-0.001054678	-0.0568132912	0.0961027385	-0.0938980599	0.0714314198	0.126162641	-0.1074399785	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	-0.0279988	0.0098604	0.00078393280144	9.722748816000004e-05	-0.00161104	0.04337606	0.0018814825811236	2.5954498816e-06	0.0442134	-0.0428435999999999	0.00195482473956	0.0018355740609599	-0.00227006	-2.229999999999767e-06	5.1531724036e-06	4.972899999998961e-12	-0.000380224	-0.000171017	2.924681428900001e-08	1.4457029017600002e-07	-0.000580122	-7.409699999999996e-05	5.490365408999993e-09	3.36541534884e-07	0.0	0.0	0.0
4320.325326219301	2.5502247052645544	6.503646047341683	18665210.92437191	11260.808462182064	23.29403387634011	126805807.22195116	542.6120142320806	4183.684693344328	-2.621670037237891	6.873153784150924	17503217.61332362	4877.458753440645	6289.056987842729	0.968206	47.877865	0.06497606	0.038018	0.009991374	0.0004408129	-0.001751009	-0.016459058	0.0035757388	-0.0165600883	-0.0831387956	0.0277623827	0.0600317615	0.0017999148	-0.0655588217	-0.2156695585	0.0062221386	-0.0131070848	-0.0539483536	0.1939962877	0.0665296785	0.1574592965	0.093231192	0.0915235667	0.0170683725	0.0116736647	0.0875240363	-0.118437165	-0.0361779681	0.1515033721	0.0006271969	0.0025833938	0.0882463719	-0.1239689135	0.0687920009	0.1207250002	0.1128437601	0.0755893396	0.1841418899	0.1682979238	-0.0645617749	0.1005467709	-0.009672446	-0.0649292679	-0.0775812845	0.11211197	-0.0351010814	-0.0274247006	-0.0041322554	-0.0123616847	0.0085663062	-0.0360605621	-0.0527120172	0.0982849703	0.0613358574	0.1032868672	0.159935318	0.1883636915	0.0135900368	0.0927412437	0.0218803898	0.1292265237	0.049207359	0.0568233492	0.1947080913	-0.0299661417	0.0520686923	0.049234203	-0.0152946741	0.0404136536	0.1191767703	0.0628102715	0.1264753626	-0.0197664196	0.2661819938	-0.0426575881	0.0501078046	0.0905469378	0.050492892	0.1482096977	0.0400955551	0.0549239758	-0.0365856492	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	-0.036372	-0.0083732	0.001322922384	7.011047824000001e-05	0.00139657	0.00300761	9.0457179121e-06	1.9504077649e-06	0.0715828	0.0273694	0.00512409725584	0.00074908405636	-0.0026649	-0.00039484	7.10169201e-06	1.5589862560000002e-07	-0.000459276	-7.905199999999997e-05	6.249218703999996e-09	2.10934444176e-07	-0.000529497	5.0625e-05	2.562890625e-09	2.80367073009e-07	0.0	0.0	0.0
4328.258911744205	7.933585524903719	62.94177928096183	18733825.207093127	11203.436572759392	-57.3718894226713	125516991.03984272	3291.533695927223	4183.648459134353	-0.0362342099742818	0.0013129179724603	17502914.42961725	4865.217756167131	6225.785070834393	0.93093	46.034573	0.04754902	0.0205217	0.0169523072	0.0171902949	0.0175995181	0.0231532227	0.0242332938	0.0018245078	-0.1316192948	-0.0177727512	-0.1101700133	0.0264259716	-0.0566130513	0.0927829757	-0.059505823	-0.0676818086	0.0104494312	-0.0103300113	-0.0266858861	0.039413289	-0.126217312	0.0258785939	-0.060408199	0.0408847579	0.0411566737	-0.0052245674	-0.0389176838	0.0027355283	0.1722667861	-0.0349037489	-0.0899449849	0.077028222	0.0783938623	-0.0331606242	-0.0302225842	0.144292713	-0.0744257591	0.1226114755	-0.0234768555	-0.0415705363	-0.0254747973	0.0938518786	0.1238230172	-0.077662761	-0.0691240375	0.0987300771	0.0255972811	-4.58809e-05	0.0466117346	-0.0886447656	-0.0135432661	-0.0369686025	0.0412815466	-0.073575954	-0.1399152794	0.0949437363	0.0422572197	0.0191762473	0.0265066038	0.0778713254	-0.0574879516	-0.1128467177	-0.0640132828	0.0444862139	0.0251134965	-0.0194178309	-0.0089293819	0.1185298071	0.0878150486	0.0984306819	-0.1363316828	-0.0101923233	-0.0992715304	0.0711198528	0.0537731388	0.0116680354	0.0672509225	0.0769828816	0.01322608	0.086071667	0.0204304026	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	-0.041799	-0.005427	0.001747156401	2.945232900000001e-05	-0.0012782	-0.00267477	7.1543945529e-06	1.6337952399999998e-06	0.0837208	0.0121379999999999	0.00700917235264	0.0001473310439999	-0.00250813	0.00015677	6.290716096899999e-06	2.4576832900000027e-08	-0.000262439	0.000196837	3.8744804569e-08	6.8874228721e-08	-0.0007220749999999	-0.0001925779999999	3.7086286083961496e-08	5.213923056248556e-07	0.0	0.0	0.0
4318.2810905966135	-9.977821147591383	99.55691485332186	18647551.57740428	11272.660927405776	69.22435464638329	127072884.38426083	4792.011276208248	4196.054615320338	12.4061561859844	153.912711311039	17606874.334751107	4895.4828319565695	6283.868659006904	0.894051	44.210899	0.04304186	0.0214819	-0.0029665735	-0.0037681392	-0.0033954998	-0.0092499804	0.0005230873	-0.0008693727	0.0383711882	-0.0190399033	-0.0460784933	-0.0514511832	-0.0647080966	0.0233364811	-0.0358554587	0.1001474329	-0.0880110601	0.1372550508	-0.0163757291	0.1741958406	0.1025014789	0.0367481177	0.0697008975	-0.0617720373	0.0476750106	-0.1321124834	-0.0864611091	0.0270476053	0.0126221392	-0.0907129095	-0.0972504421	0.0914722438	-0.2006430287	0.0019744448	-0.1447504759	-0.1772518505	0.040864368	0.1663053619	0.1612123394	0.0726340085	0.0091243756	-0.0677447046	-0.0261133586	0.0268323617	-0.0460778418	-0.0158001012	-0.018914197	-0.0045091522	-0.0660508855	0.0454234889	-0.0326128819	0.0298857107	-0.0568795691	0.0050443384	-0.0414965962	0.1151780628	-0.0981054218	0.0638456547	-0.0177336405	0.081947697	-0.0259556504	0.0566520611	0.1548896865	-0.0702065911	0.0035059588	0.0211244609	0.0148268807	0.1141484437	0.0672250521	0.1326799737	0.0627101579	0.2253189856	0.0547249851	-0.0266510109	0.0610862995	-0.1946243782	0.0046169171	-0.2138916697	0.0101702698	-0.0241345088	-0.1530838643	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	-0.0395252	0.0022737999999999	0.00156224143504	5.170166439999998e-06	-0.00732336	-0.00604516	3.65439594256e-05	5.36316016896e-05	0.0759984999999999	-0.0077223	0.0057757720022499	5.963391729000152e-05	-0.00219132	0.0003168099999999	4.8018833424e-06	1.0036857609999989e-07	-0.000373445	-0.000111006	1.2322332036000006e-08	1.3946116802500005e-07	-0.000609879	0.0001121959999998	1.258794241597756e-08	3.71952394641e-07	0.0	0.0	0.0
4325.563916030263	7.282825433649123	53.03954629700653	18710503.19166306	11271.254296685216	-1.4066307205594055	127041173.42054497	1.978609984021473	4184.365021872995	-11.689593447342304	136.64659496414814	17508910.636274192	4876.686220676628	6331.247449053031	0.8930979999999998	44.163757	0.05579929	0.0290009	0.0073906919	-0.008279311	-0.017135813	0.0105576923	-0.0176911053	-0.00535048	0.0023410221	-0.1300834467	0.025538728	-0.0649196071	0.0544950604	0.086379197	0.067544806	-0.0401896733	0.003698856	0.0675274129	0.0576601511	0.0334008974	0.0143178105	-0.0509755332	-0.0562075605	0.1078943729	0.0517315983	0.0615685318	-0.0245380098	-0.0093897673	0.1332849953	-0.2732373102	-0.1901880694	0.0397990948	0.1295622032	-0.1031293326	-0.1375374658	0.0929021065	0.2167956801	-0.1015235324	-0.0266358173	0.0929948856	0.0690474428	0.1303024046	-0.0259251806	0.0124355138	0.0465764684	-0.0747816156	-0.0147087658	0.0029391612	-0.015244276	-0.0393833167	0.1100196571	-0.0022140764	-0.0808013613	0.023401436	-0.0565527108	-0.0220734607	-0.0428357592	-0.013983912	0.0361271698	0.1019962814	0.0280504468	0.0044963194	0.0350324861	0.1258651842	-0.0264210538	0.0248532243	-0.206034098	0.0663946023	-0.0142276736	0.0984499254	-0.3219260081	0.0391437931	0.1454991495	0.0425452551	0.0214912022	-0.1066234197	-0.0261791734	0.1373683957	-0.1888553769	-0.1179972212	0.0138669469	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	-0.0365003	0.0030249	0.00133227190009	9.150020010000024e-06	-0.025773	-0.01844964	0.0003403892161295	0.000664247529	0.0881243	0.0121258000000001	0.00776589225049	0.00014703502564	-0.00250603	-0.0003147099999999	6.280186360899999e-06	9.904238409999985e-08	-0.00041922	-4.577499999999996e-05	2.0953506249999963e-09	1.757454084e-07	-0.000526385	8.349400000000004e-05	6.9712480360000075e-09	2.77081168225e-07	0.0	0.0	0.0
4316.840016575371	-8.72389945489158	76.1064216990576	18635107.72870645	11219.519866555427	-51.73443012978896	125877626.03603192	2676.451260854016	4190.033801550797	5.668779677801467	32.135063035454905	17556383.25813822	4879.703411009969	6239.067258118534	0.955548	47.251907	0.0806101999999999	0.0440615	-0.0075895057	-0.0127795504	-0.0010156715	-0.0336195046	-0.0040248525	0.0444271078	-0.0577378903	-0.0109939627	-0.075053043	0.0164726583	0.0586673631	-0.0096315688	-0.0157553073	-0.1058373496	0.0313544194	0.0361425469	-0.1022813939	-0.0859798607	0.0526910712	-0.0286415637	-0.165061366	-0.0661927501	0.0822732219	0.0151865364	-0.0343686593	0.104545895	-0.11783414	0.013395338	-0.1003672374	0.0437429107	0.0939836857	-0.001459697	-0.0935755608	0.0858921115	0.0468930641	-0.1475308317	0.1149584566	-0.0909388358	-0.0541830104	0.1027762359	-0.1079380332	-0.028530083	-0.0062699252	-0.0834936812	-0.0014344036	0.0352111732	0.0202637785	-0.0654250954	-0.0536108289	-0.0908301467	-0.0498086502	-0.0751818737	0.0558029112	-0.1176280022	0.0784755485	-0.0387873397	0.0463997286	0.0576623271	-0.0113849022	0.0264009532	0.0275616895	-0.0535829611	0.072491547	0.0365849779	-0.1875900865	0.0411426352	-0.0606027248	0.0446726658	0.0008412445	-0.0344172603	-0.0957930498	0.1097204167	-0.0999470889	0.0236658816	0.0291173619	0.0750875303	-0.1106084298	-0.1094381705	-0.0406645345	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	-0.0479685	-0.0114681999999999	0.0023009769922499	0.0001315196112399	-0.0132377	0.0125353	0.00015713374609	0.00017523670129	0.124944	0.0368197	0.015611003136	0.0013556903080899	-0.00274146	-0.00023543	7.515602931599999e-06	5.5427284900000004e-08	-0.000285781	0.000133439	1.7805966721000003e-08	8.167077996099998e-08	-0.000499514	2.6871000000000035e-05	7.220506410000019e-10	2.49514236196e-07	0.0	0.0	0.0
4340.797119072414	23.9571024970428	573.9427600538143	18842519.62894737	11282.48599040989	62.96612385446315	127294490.12379543	3964.732753255593	4187.289060145196	-2.7447414056005077	7.533605383617848	17533389.67321164	4878.3340421133125	6300.524173808664	0.929448	45.961281	0.0827436	0.0445745	-0.0080574535	-0.0128305184	-0.0094022171	-0.0352729425	-0.019921815	0.0162247194	0.0817671787	-0.0576503445	0.1139597978	-0.1752377424	0.0077975994	-0.0614767657	0.050615641	-0.1244059875	-0.1714060158	-0.026079659	0.1279397989	-0.1401502712	-0.1194448441	-0.0732822885	0.1211617819	-0.0071580573	0.1035895999	0.0056626474	-0.0590199878	-0.0603111332	0.0392889818	-0.0275289047	0.2385376841	-0.1350368213	-0.1584258805	-0.0460949521	-0.2275702847	0.0113683848	-0.0635509654	-0.0276843204	0.0427055237	-0.1796694635	0.0488470246	-0.0275561714	0.0937063812	0.0203087973	-0.0205397885	-0.0914339512	-0.0140091222	0.0078432819	-0.0339554313	0.1060450977	0.1987890498	-0.0009173743	-0.0907995112	0.1735247049	-0.0741482756	0.1630144504	0.0408287444	-0.1771909036	-0.0477880045	0.0392724756	0.1426480494	0.028275002	-0.0850491594	-0.0542725488	0.0922775114	0.0029915028	0.0803311284	0.1018437249	-0.0022514563	-0.1553665726	0.0017435363	-0.0512085251	-0.057419124	0.0161414228	-0.278403855	-0.1757074615	-0.0765236247	0.0068015241	0.0894102471	0.0573285587	-0.056733792	0.0741129243	-0.0354671963	-0.1164974652	-0.1037513516	-0.0074890309	0.0	-0.0408317	0.0071367999999999	0.0016672277248899	5.0933914239999984e-05	-0.0487498	-0.0355121	0.00126110924641	0.00237654300004	0.143455	0.018511	0.0205793370249999	0.000342657121	-0.00274146	0.0	7.515602931599999e-06	0.0	-0.000589169	-0.000303388	9.2044278544e-08	3.47120110561e-07	-0.0006278	-0.000128286	1.6457297796000008e-08	3.9413284e-07	0.0	0.0	0.0
4344.490504297575	3.693385225161365	13.641094421440265	18874597.7419318	11284.237899237722	1.7519088278313577	127334024.96659295	3.069184541033441	4199.703337792037	12.414277646840674	154.114289492848	17637508.12546158	4874.325763054807	6331.072331703123	0.940456	46.505627	0.08336595	0.0422536	0.0055039003	0.006440487	-0.0095502616	0.0336434045	0.0266416815	-0.0283592416	0.0739529114	0.0460889665	-0.0845460084	-0.0181243822	-0.0217264239	0.0300891695	0.0333507037	-0.0653035107	0.065086109	-0.0328756224	-0.1788927415	-0.0945973338	-0.0354134308	0.0872450718	-0.0082885326	0.1301717427	-0.0336441712	-0.0401977555	-0.0035890582	0.0746164015	0.0346960611	0.1051561826	0.0668714912	0.0910932022	0.0519336565	0.0364685338	0.0813147935	-0.0174257126	0.0138148799	-0.0417456695	-0.0981546969	-0.1136786998	-0.1344832713	0.071759293	0.048937793	0.143573861	0.0583104168	0.0410744564	0.0291743705	-0.0240078976	0.0188643139	0.0502748619	-0.0210025553	-0.1208158407	-0.0232598581	0.0076550458	-0.0011131732	-0.1061444404	0.0628453231	-0.0122687712	0.0542107723	0.0167551075	0.0413683244	-0.1667167775	-0.0239707434	0.0332958565	-0.0273727505	0.0346167994	0.017359745	-0.0425011474	0.10921553	0.0027469043	0.08775364	-0.0888306708	-0.0938489609	0.0457937998	0.0781361066	0.1163586271	-0.0915334328	0.0148448985	-0.0901178217	0.0363629111	0.0974523476	0.0716880071	-0.0411681025	-0.1192756321	-0.0967067016	0.0074890309	0.0	-0.0595273	-0.0186956	0.0035434994452899	0.00034952545936	-0.0629377	-0.0141878999999999	0.0002012965064099	0.00396115408129	0.173775	0.03032	0.030197750625	0.0009193024	-0.0029185	-0.00017704	8.51764225e-06	3.1343161600000096e-08	-0.000769299	-0.00018013	3.2446816900000015e-08	5.91820951401e-07	-0.000673879	-4.607899999999998e-05	2.1232742409999974e-09	4.5411290664100006e-07	0.0	0.0	0.0
4315.750310218246	-28.74019407932883	825.9987557174879	18625700.74014889	11185.90550650754	-98.3323927301808	125124482.00051571	9669.259460042516	4179.946634803207	-19.7567029888296	390.3273129888285	17471953.869802658	4861.699031813319	6200.01827123672	1.023983	50.636063	0.0806941499999999	0.0396402	-0.0064198596	-0.0050376778	0.0170560914	0.016089845	-0.0210959897	0.0107429575	-0.0914377882	-0.0614991324	0.1351001525	0.0200957852	-0.0785054405	0.0970703918	-0.1269329345	0.0414707797	0.0314689348	0.0403096648	0.1768543909	-0.0989570205	0.0991702494	-0.1222329703	-0.2041917994	-0.0447475623	-0.0456021987	-0.100625869	0.0046647064	-0.1779016755	0.0920480096	0.0336701967	0.0200144695	0.0043089552	-0.0183666018	0.0411496488	-0.0321649548	0.0162448293	0.0545429724	-0.1180372748	-0.1136882352	0.0519153658	0.0210289406	-0.1329531952	-0.0641534786	0.0228614782	-0.0038473823	0.1313003122	-0.0087576196	0.0151149669	0.083097525	-0.1090601037	0.0283860149	0.1726438437	0.0002259082	0.0191935892	-0.0987815993	-0.1105091517	0.0892501233	0.137126143	-0.0504304804	-0.0614380114	-0.0075278901	0.233484793	-0.0567025932	0.0275819967	0.1004982653	0.0569273556	0.1097773236	-0.0306740496	0.0439106788	0.0421575081	-0.1043011838	0.083619619	-0.0351071629	0.0826365987	-0.0538259734	-0.0295710808	-0.1491159368	0.079601408	-0.0321282131	0.0099833238	0.0466454343	0.0692212261	-0.0467728586	-0.1214271607	-0.0887591272	0.0223578858	0.0	-0.0609744	-0.0014470999999999	0.0037178774553599	2.0940984099999995e-06	-0.0540285	0.0089091999999999	7.937384463999998e-05	0.00291907881225	0.194268	0.0204929999999999	0.037740055824	0.0004199630489999	-0.00247015	0.00044835	6.101641022499999e-06	2.010177225000001e-07	-0.000228315	0.000540984	2.92663688256e-07	5.2127739225000004e-08	-0.000681442	-7.563000000000036e-06	5.7198969000000536e-11	4.64363199364e-07	0.0	0.0	0.0
4345.736736667625	29.986426449379	899.1857712040162	18885427.78442258	11256.186526734087	70.28102022654639	126701735.12463	4939.421804084223	4193.4298216443085	13.483186841101087	181.79632739204152	17584853.669055816	4876.189212175451	6273.013019923357	0.955333	47.241268	0.0360705499999999	0.01991	-0.015874209	-0.0126608168	-0.0143649067	0.0169427152	-0.0243982524	0.0138968992	0.1084216326	-0.0110717764	0.0404986875	0.0246161432	0.1914642006	0.0475541637	0.0581088873	0.1034059318	0.0410743101	0.1900992812	0.0500522718	0.086072664	0.124700524	-0.1496176506	0.2428879929	0.0703366961	-0.0496952274	0.0320250347	0.0452650284	0.0694057948	0.0734289973	0.0497200378	-0.074367023	0.063687833	0.1775148544	0.0697251726	-0.0285554471	0.1785732831	-0.1643981463	-0.0674228844	0.171440216	0.0156963372	0.0014380241	-0.0746113312	0.1795507938	-0.0414153274	0.0896483925	-0.0776482942	-0.0118061789	0.0161850064	9.2824e-05	0.1254977106	0.1482840111	-0.0006556497	-0.0587505876	-0.132585282	0.0492297507	0.0371885004	-0.2257691537	0.0030860273	0.0775389502	-0.0514655146	0.2295761407	0.1597889937	0.058293481	0.073898089	-0.1674538645	-0.0092651176	0.0207365127	-0.0151011169	0.0343700831	0.0756364372	-0.055344559	-0.0006085741	-0.1076412873	0.0906215353	0.0298913299	0.176651739	0.1274070796	0.0237246022	0.0358986578	-0.0493613962	-0.233629707	0.0667140218	-0.0522683746	-0.1229407472	-0.0799828327	0.0369007123	0.0	-0.0598801	0.0010942999999999	0.00358562637601	1.1974924899999988e-06	-0.0375836	0.0164449	0.0002704347360099	0.00141252698896	0.189159	-0.005109	0.035781127281	2.6101881000000023e-05	-0.00266748	-0.0001973299999999	7.1154495504e-06	3.8939128899999965e-08	-0.00025373	-2.5415000000000013e-05	6.459222250000007e-10	6.437891290000003e-08	-0.00063574	4.5702e-05	2.088672804e-09	4.041653476e-07	0.0	0.0	0.0
4331.161289963454	-14.575446704171554	212.44364662614544	18758958.11967789	11211.071749728717	-45.11477700537034	125688129.77756532	2035.3431042442928	4182.2459453172205	-11.183876327088	125.0790896995994	17491181.14712233	4852.775506388588	6262.424693928454	0.941948	46.579399	0.0521101499999999	0.023306	-0.0117259274	-0.003519676	-0.0081401907	0.022341687	-0.0178792709	0.0084165727	-0.0443874842	-0.0256449869	-0.0118746744	0.1397524833	0.1073491847	0.0679352007	-0.0666587717	0.0834024569	0.1307472185	-0.1249198554	0.1780879877	-0.0386055791	0.0097471781	0.0227157469	0.061701778	-0.0377027866	-0.1041533738	0.008438023	-0.0090541412	-0.0450431225	-0.0457710017	-0.1910647503	0.1800150416	-0.1101477297	-0.0629234188	-0.0908147068	-0.0359014121	0.1551735758	-0.0448568022	0.0970645078	0.1049498129	-0.0906476675	0.0434103292	-0.0256274637	0.1721470083	-0.0869246936	0.0375078276	0.0247895364	0.0058114262	0.0237970854	0.0776852286	-0.033570648	0.1307516893	0.0443693394	0.1035378077	-0.1545202916	-0.0473464323	0.0353901691	0.0248221913	0.0942459364	-0.1039256018	-0.2050766813	-0.0036587362	-0.0329819154	-0.0547041106	0.0235264297	-0.098267628	0.093280232	0.0085475845	0.0194503977	-0.0613786747	-0.1752731128	-0.1005970193	0.0468361757	0.0259085011	-0.0788702243	-0.1077481634	-0.0951965864	0.0508637924	0.0355253887	0.1635174562	-0.0237621836	-0.1425559793	0.0641678585	-0.0576418153	-0.1238084399	-0.0704597601	0.0509054434	0.0	-0.0491322	0.0107478999999999	0.00241397307684	0.0001155173544099	-0.0460826	-0.008499	7.2233001e-05	0.00212360602276	0.180598	-0.0085609999999999	0.032615637604	7.329072099999975e-05	-0.00275478	-8.730000000000022e-05	7.5888128484e-06	7.621290000000039e-09	-0.000589169	-0.0003354389999999	1.1251932272099997e-07	3.47120110561e-07	-0.000699046	-6.330600000000006e-05	4.007649636000008e-09	4.88665310116e-07	0.0	0.0	0.0
4333.907966220679	2.746676257224862	7.54423046200278	18782758.25967106	11247.340012091296	36.26826236257875	126502657.34758982	1315.3868548008463	4209.783320170407	27.53737485318652	758.3070138049094	17722275.602784976	4898.317404276087	6249.795514332288	0.95761	47.353889	0.09696005	0.0461892	-0.0418951636	-0.0394417484	-0.0418548817	-0.0067903195	-0.0115211366	0.0174989612	0.1167298771	0.1143131299	-0.0172729133	-0.0056652298	0.0072659937	0.0877603926	-0.0578852503	-0.0039988106	-0.1746012846	-0.041138283	0.1532898682	0.0882946822	-0.1645362086	-0.1140997639	-0.1701258786	0.0775983491	0.0536613437	0.065700096	0.0970573824	0.0734843507	0.1011487123	-0.0214413173	-0.1280162355	-0.1160564167	0.0693102629	0.0204058935	-0.0431822961	-0.0577480219	-0.003003518	0.0251272949	-0.154960921	-0.0523784737	0.1084006198	-0.0525235295	-0.0446702458	-0.1214221877	-0.096773576	-0.0630685956	-0.028640163	0.0113960276	-0.0157061748	0.1682103604	-0.0036081524	-0.0147842668	-0.021284526	-0.0830040308	-0.0972467516	0.0017987996	0.0204593281	-0.0476526088	-0.0767399879	0.0801157237	-0.1295039594	0.132679669	-0.1123569305	0.1592858991	0.0813330511	-0.1294359563	-0.0534307563	-0.0118680955	0.0552731285	0.1252782796	-0.1056456248	-0.0911984521	0.1242613505	0.090267741	-0.0639266692	0.0208606622	0.0465365828	-0.0219961039	0.1233900216	0.1140301993	0.0968389426	0.0615842229	-0.0628806309	-0.1240256802	-0.0602788237	0.0641678585	0.0	-0.047003	0.0021291999999999	0.002209282009	4.53349263999999e-06	-0.0795344	-0.0334518	0.00111902292324	0.00632572078336	0.16244	-0.018158	0.0263867536	0.000329712964	-0.00324852	-0.0004937399999999	1.05528821904e-05	2.437791875999999e-07	-0.00035275	0.0002364189999999	5.5893943560999995e-08	1.244325625e-07	-0.000564784	0.000134262	1.8026284644000003e-08	3.1898096665600004e-07	0.0	0.0	0.0
4342.505305646083	8.597339425404243	73.91424519561016	18857352.32956438	11273.534798693858	26.19478660256209	127092586.85736136	686.1668451537663	4200.568585737127	-9.214734433279771	84.9113306758719	17644776.44348161	4887.507535927228	6356.092564031796	1.028885	50.878422	0.0668474499999999	0.0308816	-0.0481268411	-0.0528291596	-0.072984686	-0.0095943361	-0.0675914097	0.0166391785	0.0748110904	-0.0164971263	-0.1297540055	-0.0465258365	-0.016740074	0.234033058	0.0977692692	-0.1909291346	-0.1283757768	-0.0257401657	-0.090635665	0.0470681733	0.1500960646	0.0112208977	0.1281232831	0.0187117519	0.1556036351	-0.1415291857	-0.0808102427	-0.135287597	0.0832247144	0.0292089193	0.0548426496	0.0222382988	0.0421481348	-0.0102856269	-0.0306095697	0.0485914839	-0.1138403874	0.0019077815	-0.0500414645	0.0697963409	-0.0079812288	-0.0180158073	-0.0456350385	0.059082779	0.0940896623	0.0378649379	-0.055748214	0.0398432041	-0.0251233107	0.0574807405	0.0488238004	-0.1811070017	0.0037708592	-0.0278819889	-0.2246523343	-0.0346693034	-0.0205226468	-0.1806215276	0.1304357651	0.0267053744	0.0233913264	-0.0582033525	0.2455135075	-0.0846634757	0.0933202372	0.0196235347	0.1466982553	0.0218721774	0.0453763412	0.0324015841	-0.047426247	0.0471009212	-0.0380775482	0.0322233496	0.0010273738	0.0366454136	-0.0309117175	0.0392646561	0.0022490565	0.0462245895	-0.074221042	0.0589646239	-0.0679725859	-0.1235913266	-0.0495350801	0.0764945617	0.0	-0.0597703	-0.0127672999999999	0.00357248876209	0.0001630039492899	-0.0662685	0.0132659	0.00017598410281	0.0043915140922499	0.139804	-0.0226359999999999	0.019545158416	0.0005123884959999	-0.00338225	-0.0001337299999999	1.14396150625e-05	1.7883712899999966e-08	-0.000358291	-5.54100000000002e-06	3.0702681000000224e-11	1.28372440681e-07	-0.00034049	0.000224294	5.030779843600002e-08	1.1593344010000001e-07	0.0	0.0	0.0
