global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
5504.827449312935	n/a	n/a	30303125.24670915	13772.45171697261	n/a	n/a	189680426.29634175	5216.995776473375	n/a	n/a	27217044.93174104	6598.341370108847	9666.674267426532	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0305956	n/a	0.00093609073936	n/a	0.0565823	n/a	n/a	0.00320155667329	-0.112713	n/a	n/a	0.012704220369	-0.00187574	n/a	n/a	3.5184005476000005e-06	-0.00182836	n/a	n/a	3.3429002896e-06	0.00184054	n/a	3.3875874916000005e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0
5451.582962303879	-53.244487009055774	2834.975396857509	29719756.794881936	13468.718998728224	-303.732718244386	92253.56413212356	181406391.4667026	5189.277364739735	-27.718411733640096	768.3103490355969	26928599.56820017	6528.274926470421	9497.675097455302	1.127549	45.242737	0.1386484	0.0784494	0.0199741809	-0.1068566034	0.0412328573	-0.0619043812	-0.0089756974	0.0589415854	-0.2268114104	0.340152974	-0.0117562824	0.19164653	0.0414635759	-0.0010546336	0.2623941265	-0.0683694793	0.0236776309	-0.1568830734	0.1541085944	-0.0795455945	0.1471275552	-0.2675364449	0.038367168	-4.46726e-05	-0.003840737	0.0222626437	-0.0829422004	0.0038373175	-0.064666031	0.0504485501	-0.0913520869	0.1399826516	-0.0301899713	0.0270604773	-0.0289604663	0.0311592526	-0.094321713	0.0292062592	-0.0880469083	0.0603321954	-0.0916104319	0.035087309	-0.0265050254	0.0269411177	0.0707857639	-0.0232654637	0.0570894236	-0.0500260728	-0.0174276544	-0.1041818771	0.1272509359	-0.0711449062	0.0306896497	0.0298345856	0.0287584031	-0.0548989562	-0.0905785952	0.0203543094	0.012980853	0.1276619359	-6.931e-06	-0.0667069183	0.0273715715	0.0320006373	0.0183641879	0.0486909317	-0.1563003988	-0.0962206324	-0.0462615445	0.1388701517	-0.040028409	0.0269374567	-0.0967901631	0.0855065814	-0.1352088969	0.0117457131	-0.1292987847	-0.0528353354	0.1492145741	-0.0705704172	0.0541456271	-0.0025849678	0.0379324918	-0.1283937035	0.0094843418	-0.2081767141	0.121518378	-0.0304998161	0.101024416	-0.1411303634	-0.0054803333	0.1299361366	-0.2073040554	-0.0036581796	-0.08419407	0.0243702627	-0.0453446105	0.0039421141	0.0891493752	-0.0561892341	-0.1225272428	0.0107925593	0.1692736767	-0.0858020217	-0.1352132265	0.0625580445	0.0067167947	0.0022734149	0.0775158774	-0.2195083761	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	-0.0190817	-0.0496773	0.00036411127489	0.00246783413529	0.0268837	-0.0296986	0.00088200684196	0.00072273332569	-0.115181	-0.002468	6.091024000000059e-06	0.013266662761	-0.00163087	0.00024487	5.996131690000006e-08	2.6597369569e-06	-0.00190894	-8.058000000000002e-05	6.493136400000003e-09	3.6440519236e-06	0.0010299	-0.00081064	1.0606940100000002e-06	6.571372096000001e-07	0.0	0.0	0.0	0.0	0.0	0.0
5434.643512101129	-16.939450202749867	286.94497317144254	29535350.10362289	13358.566871304318	-110.15212742390575	12133.491176012372	178451308.85510924	5190.70477450314	1.4274097634042846	2.037498632661876	26943416.05604969	6510.013687540994	9430.1187302227	0.988824	39.676426	0.0860287	0.0476605	0.0525764583	-0.0243727416	0.0519479306	-0.1065716792	0.0005491437	0.0441461039	-0.11404964	0.1214776983	0.0214309221	0.0930642663	-0.0305638461	0.1118619188	0.0347112686	-0.020472383	-0.044902606	-0.1146653866	0.1465978857	-0.0829079794	-0.0422446673	0.1209095227	-0.0183928314	0.0582615978	-0.0613145217	0.0093327862	-0.0126631183	-0.0107042	0.0566821336	-0.0105889085	0.0506946548	-0.0531671067	0.0106448285	0.0763739306	0.0702407736	-0.0898724875	0.0698597286	-0.1117994752	0.0941627094	-0.1256053957	-0.1140490174	-0.0862710211	-0.0652496025	-0.1615334381	0.0634825821	0.0092027595	0.0886394951	-0.0241616169	0.0940500651	0.0105362883	0.0484766044	0.0270246514	0.0104680711	-0.1195629636	-0.0228615901	-0.206002352	0.0088660516	-0.0500081933	-0.1134469389	-0.0506826278	0.1354694768	-0.1180156685	-0.0350562224	-0.1113970139	-0.0803728773	0.1142870184	0.0393869424	-0.0352680821	-0.0129932712	0.0666834322	-0.0665085705	0.0156453297	-0.0073608024	0.0520647288	0.0152165068	-0.0715272684	0.0384292139	0.0240813081	-0.0454945581	0.0089244134	0.0113716316	-0.1171593526	-0.1303542868	-0.0428087286	0.0443360292	-0.2175127463	0.0191068311	0.1216136154	0.0519311048	0.033912214	0.0473063798	-0.016880906	0.0351230768	0.0886410346	-0.0439426272	-0.065052907	-0.0605096716	0.1206254594	-0.1336523726	-0.0624161398	-0.1324170399	0.0985088712	0.0012066637	0.0414314459	0.0393748943	-0.2591203872	-0.0262613008	-0.1611753533	0.0986564134	-0.0037128063	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	-0.0197884	-0.0007067	0.00039158077456	4.994248900000015e-07	0.0422159	0.0153322	0.00023507635684	0.00178218221281	-0.0954813	0.0196997	0.00038807818009	0.00911667864969	-0.0007767479999999	0.0008541220000001	7.295243908841708e-07	6.033374555038447e-07	-0.00196372	-5.477999999999993e-05	3.000848399999992e-09	3.8561962384e-06	0.0011268	9.690000000000002e-05	1.2696782400000002e-06	9.389610000000005e-09	0.0	0.0	0.0	0.0	0.0	0.0
5427.6526473335625	-6.990864767566563	48.8721901984035	29459413.26010703	13294.530913907276	-64.03595739704178	4100.60383975575	176744552.22083622	5190.008627736978	-0.6961467661612915	0.4846203200368238	26936189.555984277	6508.0517298362365	9397.394744624193	0.910095	36.517422	0.0503089	0.0288389	0.0479921673	-0.0525193758	0.0096278593	-0.0842651788	-0.0200765094	0.027576163	-0.0704901294	0.0015389932	0.0644070045	0.073444247	0.0006106173	0.0382549663	0.0204056206	-0.0909589585	-0.1562427517	0.0512492983	0.0819424458	-0.04226919	0.0386863376	-0.0435413488	0.0884017035	0.0152961065	-0.03997206	0.0969274528	-0.0031535733	-0.0177399878	1.34039e-05	-0.066182729	-0.0234045274	0.0236680945	-0.0465065178	-0.0476501236	0.0929136027	0.0805110513	0.0128182727	-0.1280419495	0.0207262163	0.1495408186	-0.0129057898	0.074563374	-0.0169372442	-0.0741945921	0.052146528	0.0588626349	0.0209517809	0.0531738941	-0.0262157447	0.0220593285	-0.1533560174	0.1019465036	0.0764913084	-0.0456433022	-0.0583515211	0.1584450285	0.0590632007	0.0489677898	0.1384635892	-0.0142717285	0.0139187759	-0.1530357446	0.0080668005	0.0732668739	-0.0017099677	0.0883447429	0.058877555	0.0397977317	-0.0752524496	0.0413434605	-0.0386882079	0.0073083617	-0.0013973635	-0.0084724655	-0.004658613	0.0820184237	-0.0993667621	-0.080752429	-0.1247911923	0.0698017085	0.0310585233	0.0046459327	-0.1093585525	-0.0261042347	0.0738660195	-0.0329336359	0.0583996049	-0.018203579	-0.0551361126	0.0390536674	0.0205597147	0.0392992102	-0.0106124191	0.0057300859	-0.0564494051	0.0177099198	0.047162654	-0.0484078775	0.0741121471	0.0301457737	0.1612397425	0.0195417798	-0.073639339	-0.0157480936	-0.1219834043	-0.0189914459	0.0475749962	-0.1546399189	0.0839632633	-0.0901109581	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	-0.021693	-0.0019045999999999	0.000470586249	3.627501159999997e-06	0.0158418	-0.0263741	0.00069559315081	0.00025096262724	-0.1015	-0.0060187	3.6224749690000025e-05	0.01030225	-0.000878808	-0.0001020600000001	1.0416243600020417e-08	7.723035008640001e-07	-0.00212787	-0.00016415	2.6945222500000024e-08	4.5278307369e-06	0.00118082	5.401999999999989e-05	1.3943358724e-06	2.9181603999999883e-09	0.0	0.0	0.0	0.0	0.0	0.0
5422.073959803579	-5.578687529983654	31.12175455719512	29398886.025580063	13291.263999456824	-3.266914450452532	10.67273002657557	176657698.703257	5197.856455083112	7.847827346134181	61.58839405473147	27017711.72764918	6512.25947322968	9384.942758328129	1.041209	41.778358	0.1192808	0.0621617	0.0616480798	0.0419205321	-0.0918389062	-0.0202253019	0.0040165175	-0.0020155512	-0.1095393619	0.0142569634	0.1242809308	0.0164998937	0.0009712106	0.0460899634	-0.0856779545	0.0756302586	0.0357111542	-0.0011134715	0.1347481894	-0.0024574492	0.0468908079	0.1638610639	0.1411845159	0.0836716248	-0.0343934014	0.092626831	0.0493588001	0.0320444737	0.2190485064	0.0515130947	-0.0132115527	-0.0123009045	-0.1787298883	-0.0042248849	-0.1045526888	-0.1569087928	-0.1203379365	-0.0049709434	0.0085617837	-0.0920216183	-0.0803089379	0.1160627457	0.006908786	-0.00103695	0.0145420772	0.041826799	-0.0848707629	-0.0956890608	0.0006820584	-0.0569009586	-0.1231735559	0.0617937564	0.1146924011	0.0903143173	-0.1210293542	0.1334724154	-0.1496872948	0.0544810021	-0.1645850883	-0.0091240573	0.0413962473	0.0563459624	-0.0307943509	-0.0032151936	-0.0686822266	-0.1638292085	0.003414418	0.1370924901	-0.0714884712	0.0469707197	-0.0911653004	-0.042632518	-0.1549603189	0.0424955469	0.0311641574	0.0366593831	0.1688284532	0.1328026245	0.0386987345	-0.0842895306	-0.0607028339	0.0511705972	0.0174430043	-0.1239061016	-0.011180501	-0.094978808	0.0654448577	0.0602520576	0.0124138697	0.0729636319	0.0006292993	-0.1197830765	-0.0543888454	-0.0859000005	0.0769143364	-0.0895153683	-0.0453279929	-0.0404781033	0.1700526942	0.0679853305	0.1278495411	0.0455031746	-0.059911629	0.0024778308	-0.0476814224	-0.0294794455	-0.1391687003	-0.0206723662	-0.1969817381	0.0077538725	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	-0.0258664	-0.0041734	0.00066907064896	1.7417267560000007e-05	0.0668749	0.0510331	0.0026043772956099	0.00447225225001	-0.0858397999999999	0.0156602000000001	0.00024524186404	0.0073684712640399	-0.00100342	-0.000124612	1.5528150544000018e-08	1.0068516964000002e-06	-0.00264988	-0.0005220099999999	2.7249444009999985e-07	7.021864014399999e-06	0.00150248	0.00032166	2.2574461504e-06	1.0346515560000006e-07	0.0	0.0	0.0	0.0	0.0	0.0
5429.858253065227	7.78429326164769	60.59522158333363	29483360.648380555	13245.416342946432	-45.84765651039197	2102.0076074948875	175441054.09799242	5193.855480791838	-4.00097429127436	16.00779527943837	26976134.755351417	6491.6616340059545	9346.605488152683	1.096173	43.98381	0.1542724	0.0864839	-0.0214956979	0.0564735444	-0.001242249	0.0321832512	0.0066476074	-0.0871150831	0.0294202702	-0.1152447859	-0.0767768478	-0.0083885576	0.123685202	-0.0384208326	0.0820797844	-0.018464447	-0.0291911426	0.0321924562	-0.0794838809	0.1403092112	-0.0634684338	-0.0084907344	0.0291863176	-0.1334902329	0.0371868419	-0.0568152176	-0.01329147	0.0316747219	-0.0879255253	-0.0622119323	-0.009487811	-0.0732562172	-0.0337065151	-0.003605852	0.0131562619	-0.2662651909	-0.0649259155	0.0540985416	0.0932771471	0.1604366921	0.1788747895	-0.0471407566	-0.0564612697	-0.0486910771	0.0081866934	-0.0070952374	0.0437443097	-0.0215999124	0.0137086026	0.0534336787	-0.0056602079	0.0145759524	0.1250175673	0.0261122755	0.0386366636	0.0097248998	0.0414383915	0.0155051122	-0.0905314425	0.0366039048	-0.0680161045	0.0010034304	-0.0537961792	0.0142517244	-0.0885288226	0.0002691272	0.0280359526	-0.1702246582	0.043415778	-0.0707203302	0.0258805327	0.0574527471	-0.0216710325	-0.0414298612	-0.0511763206	0.0167116002	-0.0625668013	0.153137211	0.1162427433	-0.0119053448	-0.0495940882	-0.0318411165	-0.107841681	0.0422364413	-0.1196626386	-0.0040439458	-0.0310163057	-0.1509665614	-0.1700314382	-0.0153186276	0.01962556	-0.0248648891	0.0877267328	0.002216207	-0.0924704022	-0.0102159485	0.1089067255	-0.0273894092	0.0770380956	-0.0094046229	0.0833072378	0.0749195397	0.0137150113	-0.0263373738	0.1138732772	-0.1313368814	0.0480557498	-0.035350234	-0.0162004325	0.1836536966	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	-0.0125283	0.0133381	0.00015695830089	0.00017790491161	0.0148836	-0.0519913	0.00270309527569	0.00022152154896	-0.0591693	0.0266704999999998	0.0007113155702499	0.00350100606249	-0.00207136	-0.0010679399999999	1.1404958435999998e-06	4.290532249599999e-06	-0.00279521	-0.0001453299999999	2.112080889999998e-08	7.813198944099999e-06	0.00153466	3.2179999999999926e-05	2.3551813156e-06	1.0355523999999952e-09	0.0	0.0	0.0	0.0	0.0	0.0
5429.806979167081	-0.0512738981451548	0.0026290126309997	29482803.831011545	13278.448021755315	33.03167880888395	1091.0918049332731	176317181.86645764	5197.278988171994	3.42350738015557	11.720402781979654	27011708.880894102	6499.599761968461	9388.07559389389	0.969183	38.888321	0.0771372	0.038357	0.0496473533	0.0526047842	0.0092729644	-0.1199184699	-0.0015536412	-0.0504475806	-0.0046165148	-0.0336506872	-0.0832920158	0.0778901113	0.0255290793	0.0793263105	0.125392687	0.0859375082	0.0612324804	0.1307950807	0.0363346674	0.1291002941	-0.0663222173	0.0601831561	-0.0566673299	0.0178468601	-0.0256347677	0.0360951182	-0.0881535907	-0.0731082933	-0.0196989839	0.1981978321	0.0882181333	0.04483452	0.0522547598	-0.1062831003	-0.0606535483	0.0341577711	0.1477567735	0.0783142435	0.1936037694	-0.0136169162	0.0610109327	-0.1099303727	-0.0670837298	0.0506878519	0.0374065133	0.0337389415	0.0086065575	0.0405619965	-0.0108011369	0.0727755006	0.0399626645	0.0551275975	-0.2240773964	0.0653463494	-0.031994533	-0.1048393614	0.0994902609	-0.0129388834	0.0538106202	0.1400824503	-0.0497775093	0.0220062199	-0.1803881685	0.1064400934	-0.0739347853	-0.0346501426	-0.0009053418	-0.0555042713	-0.0137020333	-0.0168775669	-0.0303625749	0.0815136944	0.0057698798	0.1717699176	0.0451733629	-0.0620222264	0.0235765434	-0.0040084034	-0.0925506332	-0.0203716449	0.1699772075	0.0673008604	0.0397275158	0.1454567635	-0.0658605025	0.0514420783	-0.0050211286	0.0536210592	-0.1177665728	-0.0624022161	-0.1207378638	-0.0701997769	0.1068376109	0.0784766239	0.0212523202	0.1224823182	0.1990630618	0.0839242741	-0.0852924916	0.0950584728	-0.1198460281	-0.0763143922	0.0683186753	-0.0220755424	0.0611588162	-0.0390453929	0.1647897386	-0.0411409337	-0.0285150754	0.0064914056	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	-0.0165598	-0.0040315	0.00027422697604	1.6252992250000002e-05	0.0385679	0.0236843	0.00056094606649	0.00148748291041	-0.0570949	0.0020744	4.303135360000017e-06	0.00325982760601	-0.00238951	-0.00031815	1.0121942250000009e-07	5.7097580401e-06	-0.00257428	0.0002209299999999	4.881006489999992e-08	6.6269175184e-06	0.0011268	-0.0004078599999999	1.2696782400000002e-06	1.6634977959999994e-07	0.0	0.0	0.0	0.0	0.0	0.0
5427.623801452775	-2.183177714306112	4.7662649322428585	29459100.130096678	13240.951381949992	-37.496639805323866	1405.9979966901983	175322793.4991634	5204.440748410887	7.161760238893294	51.290809719392925	27086203.503719676	6506.164804141814	9257.67131346915	1.336469	53.625629	0.1308897999999999	0.0684977	-0.1753725756	-0.0271401731	0.1817414303	0.1647249971	0.0400973938	-0.0248218283	-0.0298964025	-0.0311047314	-0.1847081672	-0.1237179631	-0.0752011134	-0.0576849959	-0.0844877884	-0.0451673071	-0.1246031861	-0.0977430717	-0.1121705836	-0.080807684	-0.0975360708	-0.0122367627	-0.0170847361	-0.0316475481	0.2349043093	-0.039647437	0.0238947597	-0.0466872699	0.0935721801	-0.0751956283	0.0415402774	0.1137344965	-0.0876338125	-0.0166214334	-0.1240924799	0.0765740743	0.014141778	0.0182546286	-0.0624038373	0.0574260283	0.0158603017	-0.0828950551	0.0659985931	0.0837027784	0.1234615762	-0.1238826066	-0.1084381555	-0.0434484751	-0.1108385771	-0.0815671635	0.1173505858	-0.0683133405	-0.0786617719	-0.0652190413	-0.0607590134	0.1635642026	-0.0190795238	-0.0470227669	-0.0490124825	-0.029618473	0.0252440228	0.0606787254	0.0173507052	-0.0038281091	0.1033301657	-0.071219458	0.1323965717	0.0014242532	0.0973963588	0.057324089	0.2273758873	0.0151536981	-0.0064189578	-0.0931316601	-0.0381146566	0.1415074776	0.1544272509	-0.0235896083	-0.0194717871	-0.0447909912	-0.0120249159	0.1126578137	0.0208025702	0.0024343129	0.0012170133	0.0207764889	-0.0114579909	0.0624640904	-0.0312094583	-0.0998844635	-0.0537836701	0.1062517242	0.0647341283	-0.013727174	0.2254997414	0.0979728804	-0.0554691636	0.034712219	-0.0452738045	0.0510911724	0.0630934447	-0.1256347323	-0.0535602793	-0.0539956935	-0.0311771299	-0.0400188334	-0.102766576	0.0841763058	-0.0314932372	0.1281182372	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	-0.0189615	-0.0024016999999999	0.00035953848225	5.768162889999998e-06	0.0875153999999999	0.0489474999999998	0.0023958577562499	0.0076589452371599	-0.0430065	0.0140883999999999	0.0001984830145599	0.00184955904225	-0.00247118	-8.166999999999983e-05	6.669988899999973e-09	6.1067305924e-06	-0.00199015	0.00058413	3.412078569e-07	3.9606970225e-06	0.000483556	-0.000643244	2.33826405136e-07	4.137628435360001e-07	0.0	0.0	0.0	0.0	0.0	0.0
5425.824464878624	-1.7993365741513117	3.237612107078579	29439571.12367541	13280.559589056898	39.608207106906775	1568.8100702236204	176373262.99849114	5204.43294480398	-0.0078036069071458	6.089628076125484e-05	27086122.276961025	6509.030509474519	9272.656940275996	1.095183	43.944069	0.15103775	0.105621	-0.0723675071	0.0358188575	0.0427430806	0.0518982638	0.036122267	0.0301122174	0.0308600278	0.050440111	-0.0244434063	-0.1282861153	0.0087763835	0.0018001269	0.0151361674	-0.0211699005	0.0854816643	0.0680471772	-0.0838531773	-0.1323078555	-0.1093905826	0.0839339406	-0.0482899393	0.0883440569	0.1181563564	-0.000174543	0.100448066	-0.0287318081	-0.0550345031	0.0383162419	-0.1406537864	0.0154480362	0.2336230853	0.0487669516	0.1424525475	-0.0318699396	-0.016562883	0.0985100786	-0.1176160463	0.0140650444	-0.1181535711	0.0443076757	-0.1463552943	0.065946695	0.0809430295	-0.074392674	-0.1046067281	-0.031767673	0.052817136	0.0404712941	0.0848974375	0.1470989552	0.0106518452	0.1263692345	0.0371711524	-0.085582656	-0.0134800004	0.1618055142	0.1011465721	-0.082397068	0.0573653102	0.1327896521	0.1230100284	0.1106114682	0.0281461349	-0.163018752	8.63784e-05	0.0717381014	0.0465190923	0.0838757108	0.0628009449	-0.0828729512	-0.0090367574	0.0618711973	0.0353137123	-0.0010771428	-0.1439471751	-0.1432456864	0.1724578577	-0.0817160852	-0.1098693972	-0.0987886696	0.1216840887	0.174049992	-0.0014499779	-0.0420982342	0.0062250774	0.08441885	-0.0391579007	-0.0407601421	-0.0433114898	-0.0201623372	0.0153709831	-0.022451373	0.0173732594	-0.035093778	-0.0281825054	0.0844732344	0.0679664168	-0.0529538441	0.0663941876	-0.0004906165	-0.1602929496	0.3102627753	0.1061838507	0.1168558552	-0.0741031061	0.1500036313	0.0033500666	0.0735727304	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	-0.0202551	-0.0012936	0.00041026907601	1.6734009600000062e-06	-0.0144637	-0.1019790999999998	0.0103997368368099	0.00020919861769	-0.0373673	0.0056392	3.1800576640000046e-05	0.00139631510929	-0.00192987	0.0005413099999999	2.930165161e-07	3.7243982169e-06	-0.00180536	0.00018479	3.41473441e-08	3.2593247296e-06	0.000599973	0.0001164169999999	3.59967600729e-07	1.3552917888999991e-08	0.0	0.0	0.0	0.0	0.0	0.0
5411.053481911103	-14.770982967521377	218.18193782680663	29279499.78410227	13234.168746946663	-46.3908421102351	2152.110231696762	175143222.4226598	5187.884746057125	-16.548198746854723	273.84288176540423	26914148.1383722	6494.645061975566	9271.679366769797	0.98409	39.486462	0.1242899699999999	0.0528146	-0.0437394503	0.0607808854	-0.0993924988	0.0786753467	0.0454419909	-0.0013594632	0.0780856185	-0.0363625581	0.074614166	-0.170133089	-0.0167646233	-0.0285775604	-0.0244861218	-0.0493242025	-0.0311946544	0.070511266	0.0338701942	0.0014964505	-0.0349358968	0.0247549538	0.0278584133	-0.0920824041	-0.0353864002	-0.1696909144	0.1039175821	0.0579557103	-0.0503904975	-0.0688377804	0.0694265654	0.0822182208	0.08072265	0.013590183	0.068767336	-0.0313201357	0.0205933894	-0.0083548389	-0.0706868685	0.0255426842	-0.105899414	-0.0860410145	0.1089450363	0.052742781	-0.1629277215	0.0088321838	0.0199729332	-0.0565320753	0.0815923506	-0.1092815055	0.0687076892	0.0281265539	-0.0301613018	0.0865727406	0.0265364161	-0.0227051992	-0.0999847315	-0.1194598407	-0.1480127965	0.0446717395	0.0366570382	0.1135554932	0.0529768224	-0.1741275004	-0.132759316	-0.0007851138	-0.0187796326	-0.1009061219	0.0393358238	-0.0251979254	-0.0701152559	-0.0857892996	0.0245824954	-0.1380656408	-0.0128209929	-0.0043477852	-0.007054113	-0.1102966273	0.062121902	0.0615711463	0.0473331768	-0.054613471	-0.0054152158	0.1117587652	0.0547304136	-0.0536218345	0.0287066723	-0.0410964025	-0.0329684962	-0.1071705585	0.1248820107	-0.1744045031	-0.0303983512	-0.0002076401	0.1216013201	-0.0056423144	-0.0246382631	-0.1077706426	0.0101146729	-0.0562397992	-0.1095433741	0.0453255108	-0.0054822294	-0.1048030467	0.0928698422	0.0015971223	-0.163097563	-0.0147796304	0.0015759025	0.1645924465	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	-0.0339765	-0.0137213999999999	0.00115440255225	0.0001882768179599	0.00705613	0.02151983	0.0004631030832289	4.97889705769e-05	-0.00492336	0.03244394	0.0010526092427235	2.42394736896e-05	-0.00128974	0.00064013	4.097664169000001e-07	1.6634292675999998e-06	-0.0015775	0.00022786	5.192017960000004e-08	2.48850625e-06	0.000335867	-0.0002641059999999	1.12806641689e-07	6.975197923599998e-08	0.0	0.0	0.0	0.0	0.0	0.0
