TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,6,2,3,1,8.500000e-01,1.0,0.0,2.4000183e-06,23.923576,27.923525,28.1164,2.0,28.948816,0.8324155,29.049278,2.4175844,31.469255,6.0,31.469404,32.48183,4.3654313,32.482018,33.48408,--
2,2,6,2,3,3,8.500000e-01,1.0,1.0,--,--,--,33.671352,2.0,34.29856,0.6272082,34.398914,2.6227918,37.02358,8.0,37.023705,38.029938,4.358586,38.03009,41.0317,--
3,3,4,2,1,2,1.700000e+00,1.0,2.0,--,--,--,41.2226,2.0,41.848534,0.6259368,41.948936,3.4740632,45.424953,2.0,45.42508,46.43086,5.208261,46.43102,48.432377,--
4,4,1,1,1,2,2.550000e+00,1.0,3.0,--,--,--,48.439,7.0,49.26663,0.8276287,49.36701,4.122371,53.492786,8.0,53.492905,54.49687,6.057866,54.49702,56.498924,--
5,5,2,1,2,2,8.500000e-01,1.0,4.0,--,--,--,56.500523,2.0,57.032333,0.5318079,57.132683,2.718192,59.853695,5.0,59.853813,60.859444,4.358918,60.859592,62.86154,--
6,6,6,2,3,3,1.700000e+00,1.0,5.0,--,--,--,63.049763,2.0,63.46693,0.4171684,63.567307,3.6828315,67.25121,6.0,67.251335,68.25678,5.2070193,68.25693,71.25816,--
7,7,1,1,1,3,1.700000e+00,1.0,6.0,--,--,--,71.26095,2.0,71.78201,0.5210632,71.88243,3.5789368,75.46369,4.0,75.46381,76.47009,5.209143,76.470245,79.47256,--
8,8,1,1,1,4,8.500000e-01,1.0,7.0,--,--,--,79.474266,7.0,79.9998,0.5255354,80.1002,2.7244647,82.826996,9.0,82.82711,83.83192,4.3576503,83.83206,87.83373,--
9,9,6,2,3,4,8.500000e-01,1.0,8.0,--,--,--,88.02232,2.0,88.44907,0.4267449,88.54943,2.823255,91.37469,8.0,91.37481,92.37932,4.356988,92.37946,96.38072,--
10,10,3,1,3,3,8.500000e-01,1.0,9.0,--,--,--,96.38358,7.0,96.915634,0.5320505,97.01604,2.7179494,99.73561,3.0,99.735725,100.740776,4.3571978,100.74093,103.74325,--
11,11,1,1,1,3,2.550000e+00,1.0,10.0,--,--,--,103.7449,2.0,104.2827,0.5377991,104.38309,4.412201,108.79686,2.0,108.79698,109.80443,6.0595264,109.80458,112.805725,--
12,12,4,2,1,1,8.500000e-01,1.0,11.0,--,--,--,112.99293,7.0,113.83234,0.8394125,113.932724,2.4105875,116.34464,8.0,116.344765,117.34884,4.35591,117.34898,118.35163,--
13,13,4,2,1,1,8.500000e-01,1.0,12.0,--,--,--,118.53706,2.0,119.0656,0.5285331,119.16595,2.721467,121.889694,4.0,121.88982,122.89381,4.356745,122.89395,123.8953,--
14,14,6,2,3,1,8.500000e-01,1.0,13.0,--,--,--,124.08373,7.0,124.61535,0.5316167,124.71574,2.7183833,127.43669,2.0,127.43681,128.4414,4.3576756,128.44156,129.44281,--
