global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
5316.847745581705	n/a	n/a	28268869.949697256	10933.793723846504	n/a	119547845.1956252	n/a	5102.076179833327	n/a	26031181.344822638	n/a	5118.280793740956	8121.619015541988	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0235878	n/a	n/a	0.00055638430884	-0.0823104	n/a	n/a	0.00677500194816	-0.0160368	n/a	n/a	0.00025717895424	0.00149938	n/a	2.2481403844e-06	n/a	0.00115973	n/a	n/a	1.3449736729000005e-06	-0.00137823	n/a	n/a	1.8995179329e-06
5282.745601643917	-34.10214393778733	1162.9562211535654	27907401.091688152	10665.643419850214	-268.15030399628995	113755949.55939417	71904.58553330271	5079.501264600748	-22.57491523257886	25801333.0970806	509.626797758121	5095.060707401348	7862.709220702975	1.16879	42.397141	0.0766647909999999	0.0411808	-0.1086608833	0.085619657	-0.0395100193	0.0720664228	-0.1849023014	-0.0304610235	0.1184077333	-0.077019247	0.1031530932	-0.0171697378	0.2047074288	-0.1152513166	0.1198847236	-0.25296587	0.1851718965	-0.2944165859	0.008280992	-0.2747478956	0.0779951433	-0.0725037089	0.0892405217	-0.1257204627	0.0855441433	-0.0058405282	0.0807783961	-0.0336610963	0.130122653	-0.0589263469	0.0816634168	-0.1416356966	0.1736207589	-0.0667728603	0.0667146746	-0.0430986444	0.02507096	-0.0022321789	-0.0043589351	-0.1050853039	0.100062632	-0.0412385762	-0.1447837439	0.0283467513	-0.1073144847	0.0267640517	0.0151744381	0.0149407531	-0.1235975162	-0.0257003891	-0.0671220255	0.1617147654	0.0027362726	-0.0115140032	-0.0115811058	-0.0102173453	0.1021834034	0.0241689628	0.0044564859	-0.1037118858	-0.0363971815	-0.0318136922	-0.0583072727	0.1614321394	-0.0010217387	0.2477227806	-0.1013003814	0.0971601404	0.1131119151	-0.1037947311	0.0969118392	-0.0309730465	0.0896319325	-0.0080529093	0.1493258673	-0.0167696194	0.0105523548	-0.111079488	0.2021993315	-0.0022132734	0.1355596939	-0.0109319595	0.0737244613	-0.0277433521	-0.0112821652	-0.1014899831	0.1133897993	-0.1033541531	-0.0831628133	0.0435034138	0.0720310995	-0.0732098031	0.0665257378	0.0036383969	0.119690107	-0.0389469647	-0.050520732	-0.0915368351	0.1164575637	-0.0621532789	-0.0183379844	-0.054204895	0.0724615647	0.0236644481	0.0020756056	0.1109838903	-0.078696128	-0.0794197795	0.0641447177	0.2119482678	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	0.000244309	-0.0233434909999999	0.000544918572067	5.9686887481e-08	-0.0628577	0.0194527	0.00037840753729	0.00395109044929	-0.0247869	-0.0087501	7.656425001e-05	0.00061439041161	0.00145642	-4.296000000000009e-05	2.1211592164e-06	1.8455616000000077e-09	0.00115973	0.0	0.0	1.3449736729000005e-06	-0.00183764	-0.0004594099999999	2.1105754809999998e-07	3.3769207696e-06
5297.289860692561	14.544259048643651	211.5354712740528	28061279.86819621	10623.48793712071	-42.155482729504	112858495.95014924	1777.0847241575102	5088.537362696774	9.036098096025851	25893212.49156104	81.65106880100204	5104.274720394585	8037.51409228156	1.055839	38.299892	0.05829084	0.0360165	-0.1785101696	0.007333728	-0.0065522018	-0.0596627441	-0.0382757332	-0.0952695168	-0.0102386428	-0.0066457551	0.170164982	0.031214102	0.0753954733	-0.1039906176	0.0019005219	-0.1678239459	0.0902776519	-0.181736172	-0.1146982273	-0.0996828401	0.0578284655	-0.0360352234	0.1061277672	-0.0284352907	-0.1912216805	0.0888574537	0.0186162076	-0.0954909915	-0.0353108845	0.0818875761	0.0440309613	-0.0467406023	0.0208618665	-0.1562973671	-0.0294370601	-0.2264951068	-0.0411077833	-0.0520719151	0.0254719896	-0.0840201174	-0.0303114063	-0.0459067809	-0.1249430144	0.1348826996	0.0045462615	0.0178043527	-0.2267183022	-0.002521245	-0.0327473568	-0.0594101776	0.0403953696	-0.0285056812	0.1549468945	-0.110042878	0.1172610566	0.1403952981	0.0406560733	-0.1508052955	0.0314544956	0.1515147515	0.064337318	-0.001974248	0.0867673322	0.0744201875	0.1135103871	0.082216471	-0.0778500853	0.0639670487	0.1051570521	-0.0438733963	-0.1562378663	0.1139585651	0.0871820706	0.0817952818	-0.053093885	-0.0549538766	-0.0739492177	-0.0069580287	0.0474521944	0.1185397483	0.0780525555	-0.2097322149	0.1283715588	0.0002583048	-0.0237634955	-0.0615421156	-0.0219259899	-0.1183172017	-0.157328744	-0.0231356911	-0.0635230879	-0.141448439	-0.1305137162	0.0215359626	0.0716624115	-0.0663597559	0.1402283262	0.0090547671	0.0211266041	0.1718678914	0.0520365206	-0.1240112552	-0.0618600359	-0.0061190371	0.0293844499	-0.2008290293	0.0786071566	-0.0333241304	-0.0717962657	0.055187024	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	0.000218769	-2.5540000000000003e-05	6.522916e-10	4.7859875361000005e-08	-0.0609273	0.0019304	3.726444160000022e-06	0.00371213588529	-0.0344066	-0.0096197	9.253862809000004e-05	0.00118381412356	0.0008039259999999	-0.0006524940000001	6.462970134758392e-07	4.257484200361305e-07	0.00141161	0.0002518799999999	6.344353439999995e-08	1.9926427921e-06	-0.00186757	-2.993000000000006e-05	8.958049000000036e-10	3.4878177049e-06
5301.051512473659	3.761651781098408	14.150024122240824	28101147.137899272	10641.664904500756	18.17696738004633	113245031.9396831	330.40214313526855	5105.246801907678	16.709439210903838	26063544.90838857	279.20535874289067	5118.449289449967	8009.18144411189	1.113056	40.375435	0.080780101	0.0434755	-0.0725420996	-0.122549776	0.0341880145	-0.1557011901	0.0977763024	-0.0152605753	-0.1734563268	0.2482312283	0.1338645166	0.015998923	0.1065969554	0.0046559618	-0.0564840035	0.0740451079	0.0412032664	0.0229469186	0.0101007646	-0.0093006557	0.0079382105	0.2187594356	0.044660452	0.1250471464	0.0888991689	0.0246242807	-0.0378265941	0.2000829433	0.1196483345	0.0314923516	-0.0056526189	0.0881627266	0.0917026094	-0.0113809188	-0.0467533901	0.0381166478	0.0165021624	-0.1614085358	-0.0795687326	0.1009673014	-0.0105562662	0.21603347	0.0512258047	-0.1346790258	0.0894926392	0.0557703369	0.0320892114	-0.0667187932	0.09951999	-0.0914158675	0.0066223255	0.0247890437	-0.1057863311	0.0685413585	0.0452011776	0.1071983465	-0.1321954988	0.0268099062	-0.1211477724	0.1883729663	-0.0396975793	-0.0968373468	0.1715022313	-0.1020758703	0.0251642399	0.0317973492	0.0182583005	-0.2367382417	0.0853214787	0.1495622669	0.0872455689	0.0245709969	-0.0752488708	-0.1440984517	0.074808183	-0.1207363772	0.0836284568	-0.1104806694	-0.0534895436	-0.0310815089	-0.065669528	0.0410495155	0.0187060187	0.1589837336	0.0780969006	0.0016560143	0.0303707917	0.2413175281	0.0038266095	0.0526076377	-0.0564504905	0.0178052463	0.0198046713	-0.0069713889	-0.1445124113	-0.0616006293	-0.1112355311	0.0520512925	0.0327334536	-0.0200401612	0.0888582441	0.0224720037	-0.1727343172	-0.0042426317	-0.210250383	-0.1955344793	-0.0351261789	-0.0462254334	-0.1469414636	-0.14730531	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	0.00516447	0.004945701	2.4459958381401004e-05	2.66717503809e-05	-0.0241007	0.0368266	0.00135619846756	0.00058084374049	-0.0344164	-9.799999999997313e-06	9.603999999994728e-11	0.00118448858896	0.000418506	-0.0003854199999998	1.7514727203600005e-07	1.4854857639992289e-07	0.00126112	-0.00015049	2.2647240100000023e-08	1.5904236543999998e-06	-0.00162352	0.00024405	5.95604025e-08	2.6358171904e-06
5298.036695331215	-3.014817142444372	9.089122402376448	28069192.825076103	10597.05663594212	-44.60826855863706	112297609.3453649	1989.897623799488	5109.561257698393	4.3144557907153285	26107616.246172383	18.61452877003703	5125.242633743149	8003.136151305837	1.086532	39.413273	0.0419601	0.0217939	0.0390675477	-0.104977759	0.11071329	-0.0735643425	-0.0830363322	0.0338309793	-0.151155162	0.1587289306	-0.0548129405	0.0958388227	0.0003512272	0.026870961	-0.13412085	0.0576561249	-0.0602263148	-0.0577473892	0.0574307529	0.0162967983	-0.0180230249	0.1414018498	-0.0387298177	0.0499333453	0.0523597409	-0.0413451297	-0.0740964519	-0.0628975001	0.0665438571	0.0112117808	-0.1469170184	-0.1022856805	0.045588731	0.0835463375	0.1311613308	0.0654485595	-0.027974983	-0.020628919	-0.0504654776	-0.1028066433	-0.1422275324	0.0195976649	0.0083882804	0.0338217426	0.0370884903	-0.0448560354	0.0061182233	0.0403383551	0.1555285216	0.0073918098	0.014714674	0.0145865563	-0.0037543705	0.0038138555	0.2178728963	-0.0036727801	0.1007868263	0.0070356576	-0.0157755997	0.0131618898	0.0626257291	-0.049792003	-0.0871444735	-0.2358739683	-0.0485919226	0.0006543424	0.0352777094	-0.1381180047	-0.0022710491	0.0482295392	0.0115949563	-0.0599482323	-0.0837999002	0.0949877494	0.0295098581	-0.0174859272	0.1082400895	0.1139368604	0.1115434928	-0.113476035	0.0900197621	0.0727884167	-0.0705620286	0.024692532	0.0006587049	-0.0622404971	-0.1302997775	0.0501839651	-0.0487724597	-0.0034206101	-0.0109587437	0.073692995	-0.059679989	0.0110268397	-0.0926913623	0.0261143652	0.0951671287	0.0351331545	0.0304583489	-0.0437152984	0.1518368331	-0.1160176597	0.0630581146	0.0488090441	-0.0166313027	0.0481588751	0.0927282111	-0.0873473205	0.117795926	-0.1834562008	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	0.00977832	0.00461385	2.12876118225e-05	9.56155420224e-05	-0.0370634	-0.0129627	0.00016803159129	0.00137369561956	-0.0275549	0.0068614999999999	4.708018224999999e-05	0.00075927251401	0.000388235	-3.027100000000001e-05	1.50726415225e-07	9.163334410000006e-10	0.00128307	2.195000000000018e-05	4.81802500000008e-10	1.6462686249000002e-06	-0.0013253	0.00029822	8.893516840000007e-08	1.75642009e-06
5282.769301632096	-15.267393699118657	233.0933103638881	27907651.494266465	10580.979739734788	-16.07689620733072	111957132.25267808	258.4665916612849	5099.479491723406	-10.08176597498732	26004691.086507604	101.64200517441203	5114.551104131744	7918.103848531102	1.05178	38.152653	0.05065343	0.0237487	0.0725751701	0.0126251658	0.0802562191	0.0182389154	0.0459955804	0.0194874931	-0.0054729802	0.0105685839	-0.1063226152	0.0053196213	0.1060917042	0.0601170134	0.0255886729	-0.038468031	0.0002977907	0.0807533256	0.0468680689	0.1411432492	-0.0880883493	0.0484188419	-0.1417773527	0.0327845531	-0.0748584259	0.0521276362	0.0011948558	-0.1499863353	0.0265403398	-0.02342906	0.0302326316	0.0162053017	0.0449906731	-0.1230798691	-0.0853650644	0.1014313246	-0.0925640139	0.013731465	0.0632403636	0.1098799234	-0.0280059022	-0.1272687995	-0.0390969517	-0.0188715729	0.0920037873	-0.007400153	-0.0062628077	0.0862963336	-0.1211868522	0.0570746455	0.1309374856	0.038874727	-0.2370338949	-0.0508979954	-0.0234547141	-0.1353953311	-0.0126279	-0.1521036656	-0.0564037304	-0.0058106064	-0.1081305466	-0.0803913072	-0.0289388223	0.0724209855	-0.0374294246	-0.1167644556	0.0924666391	-0.0788423966	-0.142034667	0.0636865178	-0.0599539037	0.0386164801	0.0554017437	0.1496737834	0.0236534229	-0.0140941179	0.0404253791	-0.1048974641	0.0181436182	0.1413991078	-0.0519219807	0.0324608509	-0.089755285	0.0269919484	-0.0683138166	0.0879705001	-0.0171541032	-0.1552637441	0.0022129045	0.0190176735	-0.0707923397	0.0506081197	0.0140876285	0.0124543291	0.1722034144	0.0547374056	-0.2170746337	0.0963313066	-0.0068933378	0.0110403061	0.0896366388	0.0460150627	0.1012908533	-0.1861835106	-0.0152354052	-0.0403511614	-0.1023041151	-0.0552014133	0.0536343602	0.0410350019	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	0.013652	0.0038736799999999	1.5005396742399992e-05	0.0001863771039999	-0.0299974	0.007066	4.992835600000004e-05	0.00089984400676	-0.0140339	0.013521	0.000182817441	0.00019695034921	0.00057349	0.0001852549999999	3.288907801e-07	3.431941502499998e-08	0.00134627	6.320000000000002e-05	3.994240000000002e-09	1.8124429129000005e-06	-0.0010499	0.0002753999999999	7.584515999999992e-08	1.1022900100000002e-06
5267.746500273168	-15.022801358928518	225.68456066982452	27749153.19114021	10544.789999728544	-36.18974000624439	111192596.1383751	1309.6972817195658	5091.976932270858	-7.502559452547757	25928229.07877854	56.2883983390137	5110.05656057298	8069.69956477919	0.988162	35.844971	0.0248354	0.0119619	0.0649097472	-0.0326848346	0.0103903186	0.1487064242	-0.0531511393	0.0606732465	-0.0340396974	-0.1269279631	-0.0734578761	0.0295128517	0.1072168927	0.0404409418	-0.0473059012	-0.0658557571	-0.0227730552	0.0150952757	0.04079839	-0.0073723806	-0.0897765448	0.0678129085	-0.046319605	-0.1668630401	-0.0443835167	-0.0635914337	0.0234072576	-0.0764275947	-0.0314753823	-0.0976512745	-0.0335461154	-0.1878025068	-0.1260154512	-0.0631194166	0.0195601469	0.1095970579	0.1112180104	-0.0312019092	-0.1154582268	0.0107759386	0.1624981675	-0.0012123013	0.1489832575	0.0392671754	0.102797404	0.0355448369	0.0239446822	-0.0292418302	0.0427341695	-0.0826501072	-0.1183236633	-0.0778116479	-0.104729437	-0.0303705781	0.0493336065	0.1243695761	-0.1198699305	0.0643932051	-0.0718901811	-0.1216005068	0.0071402315	0.0732947062	0.0549015339	0.0445769032	-0.053773046	0.0095156313	0.1050407153	-0.024713075	-0.0079739168	-0.1750806365	-0.0505723047	-0.0707542395	0.0154331909	0.0460190365	0.0143645148	0.1168805459	-0.0374252788	0.0958669547	0.1519848629	0.1352976011	-0.0169670282	0.1550873452	-0.0144067145	0.0428226648	0.141357049	-0.0193513688	0.1266306405	0.0274333061	0.1004659105	-0.1628402876	-0.0784576549	0.0426227859	-0.0322959795	0.0022900209	-0.1306536137	-0.0685139478	-0.0810534707	-0.0681934898	-0.0919223221	0.0028126318	0.0605355947	-0.0215316544	-0.1768710543	-0.0093630065	-0.0508451753	0.1060125815	-0.0119146974	0.1216190321	-0.0413625981	0.0768741219	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	0.0173261	0.0036741	1.349901081000001e-05	0.00030019374121	-0.0244161	0.0055813	3.115090969000001e-05	0.00059614593921	-0.0186235	-0.0045896	2.106442816000001e-05	0.00034683475225	0.000364172	-0.0002093179999999	1.3262124558400004e-07	4.381402512399998e-08	0.00135676	1.0489999999999937e-05	1.1004009999999864e-10	1.8407976976e-06	-0.0010499	0.0	0.0	1.1022900100000002e-06
5265.051277441934	-2.695222831233877	7.264226110004358	27720764.954092942	10540.117544078828	-4.67245564971563	111094077.84299833	21.83184179855951	5084.959285160327	-7.017647110530561	25856810.931738228	49.24737096793793	5101.877630496577	7980.730450804709	0.987554	35.822906	0.0382441	0.0192155	0.082801795	-0.0589095899	-0.008202678	-0.0246013654	-0.074407475	0.1109332412	0.0203213008	-0.0385485502	-0.0303159948	0.0444589024	0.0503528632	0.0487981712	-0.0990312676	0.0205695532	-0.1518365149	0.0486594625	0.0979981665	-0.0882206763	0.0356344494	-0.0200990875	0.0518106466	-0.0944509415	0.1024588192	-0.0348133434	0.0898086845	-0.0733893448	-0.1137609489	-0.0598938889	-0.000180897	0.0354575131	-0.0066744113	0.0819755331	-0.0422276099	-0.0893474897	-0.0224140255	0.0116885916	0.0231062052	-0.0218327995	-0.0369330707	0.0109340463	0.033240362	-0.0582438931	0.0381568332	-0.0212066717	0.0953292189	-0.0092605454	0.016586239	-0.029026896	0.030522773	-0.0779604339	0.0376761949	0.0171482531	-0.1290125163	-0.0902363616	-0.0280250399	0.0143603847	0.0896078108	-0.0166279664	0.0526230851	-0.1372178327	-0.1226541866	0.1434597496	-0.1086606532	0.0755295303	-0.0484663563	0.0342938002	0.0523460556	-0.0710980655	0.0966148125	-0.096646226	0.0909277662	0.0262700637	-0.0779474922	0.0930691847	-0.0004119407	-0.0068007712	-0.0170500096	-0.0418762464	-0.0571538433	-0.0933769247	0.037256168	0.0031842776	-0.0388760016	0.0125399878	-0.0448163702	0.0225621833	0.0370052225	0.0234486714	-0.0066461488	0.0864365843	0.0248169353	-0.0202435718	-0.0524875675	-0.0062881307	-0.0372313733	0.053471821	-0.064616541	0.0026408238	-0.1620404407	0.1006108666	0.0402186867	-0.0161276531	0.0792421746	0.0471275211	0.0077758965	-0.160153141	0.0475132031	0.1307216514	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	0.0148937	-0.0024324	5.916569760000006e-06	0.0002218222996899	-0.0164898	0.0079263	6.282623169000001e-05	0.00027191350404	-0.0113219	0.0073016	5.331336256000002e-05	0.00012818541961	0.000149526	-0.000214646	2.2358024676e-08	4.6072905316e-08	0.00115973	-0.0001970299999999	3.8820820899999985e-08	1.3449736729000005e-06	-0.0010499	0.0	0.0	1.1022900100000002e-06
5269.236555493263	4.185278051329078	17.516552366936924	27764853.877746508	10561.428401452133	21.31085737330432	111543769.87899975	454.15264198531895	5094.623644615729	9.664359455401607	25955190.08027765	93.39984368321048	5110.45554569526	7938.055722806282	0.980054	35.550873	0.05742145	0.0333323	0.0634889788	-0.0098185133	0.1051309223	0.0153312134	-0.0833259917	0.0805716545	-0.0280835385	-0.1140326571	-0.0974978096	0.0271096135	-0.0373085309	0.0548881967	0.1013630464	-0.0056464245	-0.0021484572	0.0050021876	0.0913950128	0.0787608045	-0.0706516065	-0.0685148527	0.1597756048	-0.0545847494	0.1122841719	0.0057213999	0.0396702589	-0.0234072159	-0.0290370192	-0.0297537377	0.1457519667	0.0249683319	0.0060862381	0.0729843554	0.0281220948	-0.0295386212	-0.0190284987	-0.1146715279	0.1426204544	0.2122785531	0.0335800107	0.1456660758	0.0166080023	-0.0394727346	-0.0365397633	-0.0507742767	0.0752539993	-0.0835730081	0.0902243963	0.0755655971	0.0262278265	-0.077092818	0.0271882664	0.013081605	-0.000525174	-0.1932432354	0.1069504541	0.0341171269	0.1111084499	-0.0121777134	0.0467457647	0.1595544004	-0.0411911657	0.0208631519	-0.082400065	-0.0845525233	0.0792461609	0.0958465149	0.1185758573	0.0028282815	0.1230889008	-0.0386927536	0.0692227501	0.0052648347	0.0109035869	0.0380714126	-0.0834733357	-0.1203472895	-0.0338123428	-0.0375679907	-0.0259179194	0.0018843678	0.0497857876	0.1227610678	-0.1320328248	0.2111662905	0.0620388885	0.1542100968	0.0122707916	0.0407791219	0.0739728547	0.015226621	0.0288795914	-0.0785514703	-0.0873064377	0.0659369103	0.0722723402	0.0298553811	-0.0651728793	0.00626095	0.0209499898	0.072188865	0.2059481153	0.077384991	0.1250187397	0.0274492828	0.0938985606	0.0971910134	0.0364869004	-0.0052630965	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	0.0139989	-0.0008947999999999	8.006670399999989e-07	0.00019596920121	-0.03671	-0.0202202	0.00040885648804	0.0013476241	-0.027234	-0.0159121	0.00025319492641	0.000741690756	0.000557413	0.000407887	3.10709252569e-07	1.6637180476900004e-07	0.00115973	0.0	0.0	1.3449736729000005e-06	-0.0010499	0.0	0.0	1.1022900100000002e-06
5264.169929356859	-5.066626136404011	25.67070040609224	27711485.045145	10524.142002657822	-37.28639879431103	110757564.89210658	1390.2755350483988	5093.9020584739455	-0.7215861417835185	25947838.1813251	0.5206865600140241	5112.5153792448855	7999.866536514106	1.047011	37.979671	0.0378709	0.0203093	0.0861858473	-0.0586661641	0.0003001233	0.1145617834	-0.1417843294	0.1010873893	-0.0062606558	-0.1353415848	-0.0967585153	0.0946701841	-0.0739322265	0.00177336	0.0044588199	0.0098365899	0.1094527507	-0.0064602721	0.0974169177	0.0664486757	-0.0760479702	-0.0602236084	0.0678034735	-0.0346990897	0.010169888	-0.1016573678	-0.1499339837	-0.0048345694	-0.0357949412	0.0057717829	0.0415015659	0.0958419303	-0.1923709481	0.0219978104	-0.0354120431	-0.1549245108	0.0552791019	-0.0931649538	0.0328330309	-0.1355061683	0.0220371322	-0.1452768364	-0.107995857	-0.0277560541	-0.0995131366	0.0276647222	-0.0310208338	-0.0745091609	0.0524003279	0.0700407232	-0.0302622583	-0.0445032631	0.0363448128	0.109715481	-0.1018914886	-0.0384863141	-0.0308363699	0.1429697948	0.0939613061	0.0385248104	0.0845460869	0.0287857465	0.0145533217	0.0038997017	-0.1107375888	-0.0835288922	0.0989526984	0.0882830085	0.0588251146	-0.0563619772	-0.0121715227	-0.0412644644	-0.1660090545	0.0097448002	-0.0053107924	0.073614158	-0.0932368522	0.076949177	-0.1477251981	0.0369459094	-0.0391855047	-0.0965353877	0.1617422779	0.0365032348	-0.0677845075	-0.1132805429	-0.0252873278	-0.1387670616	-0.0335693164	0.0337746441	0.0616164037	-0.0535116302	0.0287997491	0.0466931644	-0.0831621955	0.1297175408	0.0566243536	-0.0398779165	-0.0424411323	-0.081728841	-0.1377469264	0.1213403098	-0.0088254457	0.1419585836	0.0188369632	0.011371047	0.0528213706	-0.0034360171	-0.0223260333	0.0073130816	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	0.0185457	0.0045467999999999	2.0673390239999983e-05	0.0003439429884899	-0.0246249	0.0120850999999999	0.0001460496420099	0.00060638570001	-0.0151835	0.0120505	0.00014521455025	0.00023053867225	0.000373643	-0.0001837699999999	1.39609091449e-07	3.377141289999999e-08	0.00115973	0.0	0.0	1.3449736729000005e-06	-0.0010499	0.0	0.0	1.1022900100000002e-06
