global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09	t_comp_cor_10	t_comp_cor_11	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
3580.657832113612	12.586266951389916	12821110.510676552	158.41411577165002	10279.17332674352	45.40801733993612	105661404.28123544	2061.8880387439394	3439.193466163132	14.308773144081895	11828051.69769918	204.7409888887993	3812.7725904421272	5919.558546240697	1.135842	51.164879	0.04709145	0.0327664	-0.1742164536	0.0277382909	-0.0264563679	-0.035822549	0.0558098734	0.1488721678	0.1017778985	-0.1100757706	0.0299410926	0.1672309555	-0.033935436	-0.0721101461	-0.1051275387	-0.1126543803	0.102656034	0.0609046049	-0.0406811559	0.1464111149	0.0313129663	0.070332756	0.1416647666	-0.0934163502	-0.0516344528	0.2014634721	-0.094548415	-0.2270468676	0.1444946914	-0.0400554558	-0.0026917077	0.1181766857	-0.005637424	0.230759658	-0.0546162048	0.1947995036	0.0417284725	-0.1402551378	-0.123639564	-0.1107482447	0.0133416049	0.1527328144	0.0364307587	-0.0823928902	0.0595998595	0.2005838805	0.0684089035	-0.0564067468	-0.0609889111	-0.0565428932	0.0437636562	-0.2793692551	-0.061445539	0.0928571675	0.0974286457	0.0909786662	0.0279865273	-0.0759651374	0.0085674727	0.0917552958	-0.0181170713	-0.109842226	-0.0512822329	0.1122951454	0.1135618932	-0.0983562301	0.0732201758	0.013441944	0.0537811569	-0.1493181065	0.0703694115	0.1165235696	0.1581784852	0.1152842257	-0.0998102441	-0.0865274405	0.105116103	0.0074913583	0.0329119373	0.0276885817	0.117458013	-0.0931909373	0.1839080967	0.1187597053	0.0576146247	0.1582342185	0.1249488935	0.0150100024	-0.0786854917	-0.0400951759	0.0340868527	0.2066889585	-0.0713200588	0.0915795758	0.13407667	0.0333630112	-0.0527789824	0.0027712828	-0.0683692409	0.0395482071	-0.0200828522	0.1102394527	0.1502433295	0.0945971385	0.1540599693	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	0.00385991	0.0011538499999999	1.48989052081e-05	1.3313698224999992e-06	0.0146256	0.0306929999999999	0.00021390817536	0.0009420602489999	0.0142114	-0.0085572	0.00020196388996	7.322567183999999e-05	-0.000153455	4.6708000000000014e-05	2.3548437025e-08	2.181637264000001e-09	0.000141064	0.0	1.9899052096e-08	0.0	-2.06505e-05	-8.704000000000001e-05	4.2644315025000004e-10	7.5759616e-09
3569.9027940418005	-10.755038071811668	12744205.958907451	115.67084392611844	10260.485176098831	-18.688150644687997	105277556.04894386	349.2469745185523	3423.425216994483	-15.768249168649165	11719840.216353724	248.63768184460503	3799.460455007301	5941.616148234512	1.225455	55.201546	0.069925135	0.0371756	0.0859619673	0.2113859949	-0.0288880223	0.1560614201	-0.2707502078	0.1367145241	-0.0164027428	0.0158080026	0.0179889985	-0.1438127768	0.0354694456	0.140660943	-0.1005899742	0.142703528	0.1175653693	-0.0139969882	-0.3029175805	0.0247212435	-0.0817865952	0.0121920306	-0.0611257801	0.0713428427	-0.1956606448	-0.0522089079	-0.0599351835	0.0467024603	0.0481343316	-0.1004988815	-0.0846572874	-0.0894025973	0.2248659634	-0.1171371762	0.0196336589	0.0418552899	0.0485654367	0.1198245528	0.1091031734	-0.1461748653	0.0194044123	-0.1696340293	-0.1036055646	-0.2278087289	0.0673320591	-0.1355615687	-0.0506231052	0.0640527536	0.0191527936	-0.0642696919	-0.1231252698	0.1073727127	-0.0696943973	-0.0441914619	-0.0302100714	-0.0876226075	0.0559603734	-0.0478251642	0.1552456953	0.0038135948	0.1806008888	-0.180783517	-0.0540812795	0.0167476277	-0.2868608613	0.0299533018	0.0264592932	-0.1743639162	-0.0204330318	0.0422261079	0.1051403862	0.0135340773	-0.0248670463	-0.0506242733	-0.0771875125	0.0694278229	-0.0494422311	0.1795273588	0.0148445765	0.0405710354	-0.3062243827	0.1346902133	-0.077693343	0.0659471851	-0.0455701127	0.0026361798	0.0399615241	0.0831610976	0.0680325593	-0.1315226014	-0.1432487988	0.037133612	0.2497966601	0.0839388372	-0.0683374512	0.0193927401	0.0128829739	-0.1186771079	0.0531888427	-0.277587305	-0.0366873719	0.1087939604	-0.0681613177	-0.0369150834	-0.0002636763	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	0.00385883	-1.0799999999996576e-06	1.48905689689e-05	1.1663999999992604e-12	0.00510007	-0.00952553	2.60107140049e-05	9.07357217809e-05	0.0353836	0.0211722	0.00125199914896	0.00044826205284	-0.0002063	-5.284500000000001e-05	4.255969e-08	2.792594025000001e-09	0.00061538	0.000474316	3.786925444e-07	2.24975667856e-07	-0.000278016	-0.0002573655	7.729289625600002e-08	6.623700059025001e-08
3576.848153750392	6.945359708591695	12793842.714987587	48.23802148172892	10241.323114162538	-19.16206193629296	104884699.12867989	367.1846176503274	3421.578873764451	-1.8463432300318343	11707201.98939121	3.408983323084388	3788.934964955435	5892.445309211625	1.250225	56.317337	0.04223315	0.0181313	-0.0224104295	-0.1520671497	-0.1158380519	0.1197580971	-0.0831518849	0.2358504199	0.0317817925	-0.0768109907	0.1064573238	0.0459856701	-0.1193410481	0.0778865312	0.120926016	-0.0460211228	-0.0853390124	0.0248534388	-0.1384811575	0.1143004776	-0.0997614367	0.0240005708	-0.0778582073	0.1827063114	-0.1003636233	0.096535173	0.1225325154	0.0205415581	0.1030752729	0.1709717623	0.0877490986	-0.1617737944	0.0342558407	-0.0739339222	0.1163126476	-0.0980866605	-0.0302692971	0.0100650632	0.0468189407	-0.1629590337	-0.052849201	-0.0434193989	0.007104486	0.0850006556	0.0075138714	-0.1048228204	0.162302967	-0.0557655161	0.1727109836	0.0865795374	0.2036983164	0.0732699018	0.0642950427	-0.1126632965	0.2707327687	0.0535305321	-0.0892042021	0.0702077373	0.0894591849	0.0869600414	0.027941541	0.0834966426	-0.0244292336	-0.0012061128	0.0185992505	0.0753802166	0.2065181889	0.0707127503	0.1109042668	-0.091883809	-0.2081985741	-0.0127308558	-0.0474347231	0.035282625	0.0355791728	-0.0781279673	-0.0348383497	0.1359684283	0.000695938	-0.0963282922	-0.0782228318	-0.0892426004	-0.1364421517	0.0183443897	-0.0255303202	-0.0332573077	-0.115256583	-0.1509498925	0.1461860284	0.0009132452	0.1218358561	0.0155670115	0.1141465228	0.062190256	0.1154176377	-0.2057131303	-0.1806029061	-0.0708310331	0.0107793868	-0.0142082913	-0.0113572131	-0.1316044576	0.0476812996	0.1839892671	-0.0092424209	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.0103332	0.00647437	0.00010677502224	4.19174668969e-05	0.0100874	0.00498733	0.00010175563876	2.48734605289e-05	0.0244596	-0.010924	0.00059827203216	0.000119333776	-0.000263279	-5.6979e-05	6.9315831841e-08	3.246606441e-09	0.0008218919999999	0.0002065119999999	6.755064596638356e-07	4.264720614395869e-08	-0.000144558	0.000133458	2.0897015364e-08	1.7811037764000003e-08
3578.233463027232	1.385309276839962	12803754.715927858	1.9190817924988584	10277.229793095785	35.90667893324644	105621452.22009563	1289.2895920152437	3433.479977848948	11.901104084496636	11788784.758289613	141.63627843002254	3808.921089686665	5936.540529416127	1.187606	53.496635	0.0784521649999999	0.0346814	-0.0955776421	0.1139689743	-0.080709135	-0.0193090822	-0.1220233089	0.0824827753	0.0504331752	0.1032806303	0.1719717849	0.0953012074	-0.2716957246	-0.1229530911	-0.112104773	-0.0494967273	0.1269431778	0.0610238477	-0.142419377	0.1031410793	0.0753142932	-0.0111655742	-0.0500288836	-0.07174551	0.2570018636	-0.0715246028	0.10292285	-0.1616605398	0.0061111942	0.178800511	-0.1337910399	-0.0392373035	0.0608535032	0.1416599518	-0.1733833463	0.0993434827	0.1177269965	-0.0716032141	0.1438004556	-0.057444545	0.137601884	-0.156058349	0.2146252493	-0.0486906317	0.0146462512	-0.2041850613	0.0607741197	-0.0178406155	-0.0544170798	-0.2859263386	-0.0431173175	0.1747124761	-0.0702138968	0.0730182822	-0.1312918463	0.0650604884	-0.0089106519	0.0963414042	0.0298005448	0.0695993031	-0.0506763399	0.0130242953	-0.0485334417	-0.0515088558	0.0836746165	0.2450378788	-0.120712372	0.1544654844	0.1018282181	0.0505932687	0.129434243	0.0179582439	0.1347467525	0.13366798	-0.073903966	0.0197186386	-0.113068167	0.0234700049	-0.0981305773	0.2028061278	-0.0861113597	0.1107190341	-0.2862581284	0.0342174977	0.1137530453	0.1859481459	-0.1344413624	0.1811361323	-0.0297587719	-0.0923236457	-0.053221107	-0.1128028253	-0.0154097409	0.0849673089	-0.0443466212	-0.0255094725	0.0437222447	0.0422412322	0.165079566	0.0211237566	-0.0679428981	-0.1939318307	0.0322895387	-0.1335888697	0.0609679609	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.0329342	0.0226009999999999	0.0010846615296399	0.0005108052009999	0.0215448	0.0114574	0.00046417840704	0.0001312720147599	0.0190144	-0.0054452	0.00036154740736	2.9650203040000007e-05	2.48523e-05	0.0002881313	6.176368152899998e-10	8.301964603969e-08	0.000606851	-0.0002150409999998	3.6826813620100003e-07	4.6242631680956975e-08	-0.000420357	-0.0002757989999999	1.76700007449e-07	7.606508840099998e-08
3562.795113690526	-15.438349336706324	12693509.022137089	238.34263024218055	10243.296764640498	-33.93302845528706	104925128.60849448	1151.4504201473212	3421.159122051849	-12.32085579709883	11704329.738398578	151.80348757290383	3796.7349056171183	5908.453689333768	1.179171	53.116669	0.080758095	0.0390494	0.0539086005	-0.0776723834	-0.1173594008	-0.1225349698	-0.1474738382	-0.0194237854	-0.1508918118	-0.1740721562	-0.0166120985	0.1292792246	0.0754406645	0.0873964491	0.0951884123	0.160233533	0.0077399357	-0.0215600567	-0.0485498417	0.0844281387	-0.0718152743	0.2156951479	-0.0114336946	-0.0403660905	0.0337154315	-0.1716893878	0.0547155479	-0.0531046288	0.0021550974	0.028973154	-0.1565213265	0.0259332961	-0.1524143639	-0.0161402443	-0.0049965676	-0.2624102725	-0.0687952862	0.024823909	-0.1137017947	-0.085277977	-0.1153941852	0.1967219614	0.0957328425	-0.0150556633	0.0160902799	-0.0936996623	0.0295555587	0.1073488242	-0.0429889051	-0.0673643964	-0.1291793972	0.1161173852	-0.0408429943	-0.0063434294	0.0358080648	0.0756162433	-0.089739272	-0.0021316365	-0.1038364587	0.117916394	0.0404013141	-0.0519112668	0.0410269573	0.001993964	-0.0245209588	-0.2463702483	-0.2299084984	0.0860762867	-0.0074303486	-0.0272272469	-0.0091002212	-0.1316004116	-0.029466054	-0.0536860531	0.1277506056	0.0394247866	0.1081181928	0.040880788	0.2769935952	0.0723753216	0.0105110146	-0.1447839584	-0.0290007005	0.0031433851	-0.0912692206	0.0013189417	-0.1310793295	0.1175645329	-0.1008049674	0.0360074852	-0.0377375033	-0.1153750876	0.0189741648	-0.0083054216	0.0829186794	-0.0664848594	-0.0984000113	0.0534798374	0.0266692709	0.1301225481	0.0149303036	0.1906723135	0.1073461838	-0.1996791437	0.0512828052	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.0436423	0.0107081	0.00190465034929	0.00011466340561	0.0078613399999999	-0.01368346	6.180066659559843e-05	0.0001872370775716	0.0302483	0.0112338999999999	0.0009149596528899	0.0001262005092099	0.000669676	0.0006448237	4.48465944976e-07	4.1579760408169e-07	0.000564347	-4.250400000000007e-05	3.18487536409e-07	1.8065900160000053e-09	-0.000205032	0.000215325	4.2038121024000015e-08	4.6364855625e-08
3572.961209822915	10.166096132389155	12766051.806899227	103.34951057297778	10244.040117068407	0.7433524279094854	104940357.9201069	0.5525728320789267	3426.5763495225474	5.417227470698435	11741425.479107266	29.346353469289767	3795.416806386383	5880.7912305039945	1.158593	52.189732	0.0846408599999999	0.0458077	0.0248104733	0.0289143971	0.0028894418	0.3450860516	-0.1051673926	0.0293674999	-0.076287426	0.1413386918	-0.1684750196	0.2441362151	0.0337441089	-0.0627749926	-0.0348117337	-0.011582563	0.0782157459	0.2672785781	-0.1087903873	0.0446924565	0.0866034953	0.1808560389	-0.2005444628	-0.0830262332	0.145214135	0.0521724394	0.0269408758	0.2138288328	0.1257047658	-0.0509700882	0.1678498117	0.0895868557	-0.1137728319	-0.0015833428	0.1189925674	-0.0008374143	0.0667449429	0.0083329262	0.0596895585	0.1014385948	-0.018626985	0.0376927953	0.2852711025	0.0172806912	0.2471049999	-0.1294831967	-0.0223004535	-0.0581024016	0.0710596606	-0.0770484502	0.009112873	-0.037712233	-0.1505642642	0.1550116684	0.0607151623	0.0019316199	0.2239428782	0.0479497938	0.0718632494	-0.0962847958	0.094987103	0.1353305579	0.1398269492	0.0372077019	0.0414212615	-0.040021855	0.1682593189	0.1921484077	-0.235715776	-0.0265298923	-0.1181470981	0.0036528424	0.1598895342	-0.0462217612	-0.0975675262	0.0674944216	-0.1026106675	-0.0693448255	0.0098591698	0.3531836791	-0.0523718953	-0.1306411649	-0.0644026905	-0.1655132628	0.002143169	0.0368382945	-0.0857257472	-0.0538151292	-0.0263164794	-0.135080184	0.0056969601	0.1495852141	0.0326908872	0.1243507784	-0.2147297962	-0.0085885566	-0.0171142732	-0.0834252677	-0.0672491537	0.116886273	-0.1248214526	0.0483109561	0.1023415872	0.1689198551	-0.22038963	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.0521396	0.0084973	0.00271853788816	7.220410728999999e-05	0.0429988	0.03513746	0.0018488968014399	0.0012346410952516	0.0215364	-0.0087118999999999	0.00046381652496	7.589720160999997e-05	0.0008075559999999	0.0001378799999998	6.521466931358385e-07	1.9010894399972422e-08	0.00107235	0.0005080029999999	1.1499345224999998e-06	2.580670480089999e-07	-0.000205033	-9.999999999886402e-10	4.2038531089e-08	9.999999999772805e-19
3588.978120178655	16.016910355740038	12880763.947121112	256.54141734381244	10278.788949163174	34.74883209476684	105653502.26143898	1207.481331950298	3442.7137123696584	16.137362847111035	11852277.705338076	260.4144796593196	3813.208681440863	5928.1577601962845	1.156462	52.093704	0.0687593	0.0422168	0.1069519776	-0.0383423744	-0.1289928712	-0.0218217065	-0.1208812121	0.0433270003	-0.0648695986	0.0772511294	-0.1016248393	-0.1219629939	0.0156761257	-0.3752742966	-0.0199517977	-0.0164079332	-0.1550380668	-0.1350505716	-0.0714127347	0.0030729388	0.1871240075	0.0107836718	-0.054334988	0.0011048425	0.0850231422	-0.1549577142	0.1864397795	-0.0719906215	-0.063184442	-0.1320797605	-0.0448857391	0.0688745357	0.0168991975	-0.057090617	-0.078784669	0.1059653188	0.2506689977	0.110220889	-0.0434096032	0.0663440775	-0.1869927366	-0.121973561	-0.0327603691	0.2078648775	0.0994961625	0.0471371653	0.1672105556	0.1860838885	0.0238593328	0.0918416287	0.024520014	-0.0663754368	0.206954626	-0.0996468695	-0.1003878735	-0.2383314413	0.1906846621	0.0206032845	-0.0602045871	0.1279135079	-0.0232209602	0.0513769065	0.1200081589	-0.0162786349	-0.0006792688	-0.1114424994	-0.0418715087	-0.0328789359	-0.011637458	0.0934506107	0.0113354708	-0.0993084691	-0.1242352116	0.1460608991	-0.2707490072	-0.075327293	0.0304789041	-0.1036037937	-0.1487476284	-0.0389136116	-0.0727521765	-0.0589887767	-0.0374341958	-0.1398610426	-0.2167466427	0.0800603556	0.1607746995	-0.0139921951	0.0456199021	0.0265060051	0.1600527174	-0.0590671915	-0.0055250647	-0.2577528352	-0.1229552666	0.0888386596	-0.0734246005	0.0907529008	0.1557036701	0.0129145277	0.2121763874	0.1288398447	-0.0281435317	-0.0516998886	-0.0790984538	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.0521855	4.5900000000001495e-05	0.00272332641025	2.106810000000137e-09	0.0342362	-0.0087625999999999	0.00117211739044	7.678315875999992e-05	0.0155554	-0.005981	0.00024197046916	3.5772361e-05	0.0008357889999999	2.823300000000001e-05	6.985432525208329e-07	7.971022890000006e-10	0.000364149	-0.0007082009999999	1.3260449420100002e-07	5.015486564009999e-07	0.000137929	0.000342962	1.9024409040999995e-08	1.17622933444e-07
3570.1984475336862	-18.77967264496874	12746316.954771943	352.67610465218723	10263.4382387735	-15.350710389673624	105338164.4811181	235.6443094676337	3424.780735520727	-17.932976848931503	11729123.08639389	321.59165866431323	3803.619873727881	5924.436734013816	1.206526	54.348915	0.07678298	0.048039	-0.0904984561	-0.0370958504	0.0875252057	-0.1552320513	-0.1128244093	-0.0355431149	-0.0038172233	0.1018093356	-0.2055235089	-0.0030301162	-0.0416280581	0.1617911945	0.1047509952	-0.0400755634	0.0999163143	-0.1209263632	0.2158205298	-0.0392770514	-0.2084140861	-0.0645737691	-0.1202093519	0.0457499842	0.1367971885	-0.2257497705	-0.0892569048	0.1276973204	0.0088577162	-0.0644308461	0.2477279017	0.036496016	0.0019971106	0.1259675482	0.0575629619	-0.0847261844	-0.1104225611	0.0736129613	0.0858092069	0.0752658078	0.0870029166	0.0206599758	0.1910739266	-0.0568708003	-0.0246508995	0.0728525904	-0.0280116533	0.1802654328	-0.0884870717	-0.0385653385	-0.0363439369	-0.0121351079	0.2538364689	0.1335268394	-0.0311713607	-0.0684389967	-0.0004584157	0.0638574505	-0.0873801122	-0.119013896	0.0656215531	0.0601843478	0.0274148341	-0.1246204021	-0.1293985176	0.0014794981	0.1321309995	0.0701899096	-0.1345099695	0.0849267224	0.119174097	0.0748942659	-0.1012823799	-0.1542186511	0.1813242782	0.1116474902	-0.0942982011	-0.0452186069	0.02567188	0.0958567416	0.0742610348	-0.1974691991	-0.1166399691	0.0837893027	-0.0159093586	0.0406511825	0.0571625433	0.1039040869	0.0157746319	0.1832331566	0.2016560464	-0.1114689377	-0.0035157052	-0.0357748276	-0.1701837432	0.1107942602	0.0790102692	-0.0458050963	-0.0286393617	-0.0824389101	0.0212558612	0.0307717549	-0.1930324658	0.039129371	-0.1826355852	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.0521969	1.1399999999994748e-05	0.00272451636961	1.2995999999988022e-10	-0.0109517	-0.0451879	0.00011993973289	0.00204194630641	0.00987743	-0.00567797	9.75636234049e-05	3.223934332090001e-05	0.00111485	0.000279061	1.2428905225e-06	7.787504172105575e-08	0.000192656	-0.000171493	3.7116334336e-08	2.9409849049000007e-08	7.03688e-05	-6.756019999999998e-05	4.951768013440001e-09	4.564380624039998e-09
3591.427131938576	21.22868440488992	12898348.844024546	450.65704156241645	10266.708795612614	3.2705568391138518	105405309.49390942	10.696542037874384	3427.9582398521334	3.1775043314064533	11750897.694170136	10.09653377610677	3799.983282552992	5949.954066079992	1.14653	51.646324	0.07195464	0.0332056	0.0266157698	-0.0285145046	-0.1760617065	-0.1579519184	-0.0974415409	0.0488195312	0.0663899158	-0.231413833	-0.1934556217	-0.0954406172	-0.1062136271	-0.1050122618	-0.0114577261	-0.0575877822	-0.1223777791	-0.1475803153	-0.11591624	-0.0041405248	0.0131359646	0.2084346022	0.1060720277	0.1782985701	0.2462196187	-0.0536209216	0.0308600033	0.0094473948	-0.0617151796	-0.0256234662	0.0638363601	-0.0171493453	0.0397557735	-0.0693737868	0.0554118572	0.10160494	0.0854431668	0.0207233392	-0.0895425929	0.0355375426	0.024806005	-0.0328798692	0.0266748073	-0.1364682442	0.1504119165	0.0703560367	-0.1703997695	-0.0288654538	0.1014380394	-0.0003079685	-0.1519033163	-0.0355117662	-0.116066835	-0.1322193329	-0.2012580985	-0.0168920576	-0.0488172657	-0.0770214199	-0.1265243288	-0.0850864182	0.1029460692	-0.089217138	-0.0753941667	-0.1613937207	-0.0118485769	0.1237284185	0.0757215535	-0.0467484267	0.0783268635	-0.1389917139	-0.0248347699	0.0388185763	-0.0125703795	-0.0842588321	-0.105303057	0.0948902208	0.1294633619	-0.0290384913	-0.0164518871	0.1002714342	-0.1284019243	0.0114665857	0.1225670854	-0.0422754171	0.0580639057	0.1119911177	0.2122898949	-0.0927396302	-0.0901581245	-0.0052699682	-0.2306456561	-0.1720255134	0.0484237381	-0.0253742158	-0.0494640605	-0.000772221	-0.0569295207	0.0323325884	-0.1409961437	-0.1006186293	-0.0123594481	-0.1892800445	-0.1100275063	0.0368556836	0.1194159634	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.0624084	0.0102115	0.00389480839056	0.00010427473225	0.0132311	0.0241828	0.00017506200721	0.00058480781584	-0.0087092	-0.01858663	7.585016464e-05	0.0003454628147569	0.000870917	-0.0002439329999999	7.58496420889e-07	5.9503308488999955e-08	0.000141064	-5.159200000000002e-05	1.9899052096e-08	2.661734464000002e-09	0.000154318	8.394919999999999e-05	2.3814045124e-08	7.047468180639999e-09
3561.440263439811	-29.986868498765038	12683856.750050232	899.2122823622267	10247.435356127731	-19.273439484883056	105009931.37801668	371.46546957744926	3422.112086994403	-5.846152857730431	11710851.135953188	34.17750323594968	3800.741125811759	5880.159287041768	1.181623	53.227112	0.0533003	0.0266145	-0.0937295313	-0.1286523019	-0.0151580572	-0.0618389393	-0.139756275	-0.0986558379	0.0991900362	0.1434407032	-0.0060522515	0.0332220399	0.2385759808	0.1320232438	0.1649674705	-0.0310917197	0.1111633607	-0.1224632188	0.1613318906	-0.0534597688	-0.0820186543	-0.0038708547	0.026273558	0.0177248221	-0.0618071551	0.0204511278	0.2059101373	-0.0136720271	0.136563208	0.0205934601	-0.0250280326	0.1307295733	-0.010718709	0.1372295898	-0.002085891	0.0100927792	-0.0899092601	0.0195830753	-0.2462692696	-0.0864002271	0.0109021144	0.1445805374	0.1673514714	0.044060013	-0.1617407725	0.1096606334	-0.0388288068	-0.0728104465	-0.1442692279	-0.0299738012	-0.090405202	0.09493107	-0.0360941962	0.0787414258	0.0510131947	-0.1495642859	0.1212956025	0.1135410315	-0.239454362	-0.0585154214	-0.0702511885	0.0945481889	-0.212973856	-0.0312850137	0.2053524508	0.0139916316	-0.0635672655	-0.0630257134	0.130394779	-0.0711021699	0.0955332235	0.0855143731	-0.0113011263	-0.0705901294	0.0246969499	-0.0440971184	0.2228109731	0.0630837907	0.0792981812	0.0367349589	0.218066542	-0.1601449041	-0.0149104052	0.069271188	0.0084402798	-0.0361040062	-0.1470576238	0.0970754215	-0.1557593882	0.0278859939	0.0359632379	0.0499960791	0.0423918542	-0.1319160904	-0.1166339517	0.0058086698	-0.0880827583	0.1581728824	-0.1900706755	0.2373321364	0.1037443593	-0.1107963619	-0.047512025	-0.0592101426	0.1585547279	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.0726365	0.0102281	0.00527606113225	0.00010461402961	0.00455321	-0.00867789	2.07317213041e-05	7.530577485210002e-05	0.00330196	0.01201116	1.09029398416e-05	0.0001442679645456	0.000983517	0.0001125999999999	9.673056892889998e-07	1.2678759999999982e-08	0.000141064	0.0	1.9899052096e-08	0.0	0.000489381	0.000335063	2.39493763161e-07	1.1226721396900001e-07
