global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
5630.977867157837	-1.6217097044554976	2.629942365525137	31707911.74042142	14680.405900157311	78.97825587540683	6237.564901121234	215514317.3933736	5302.624357897245	-6.915410369312667	47.82290057599716	28117825.08096517	5337.078643454134	9408.836729862598	1.280692	44.076855	0.17158671	0.106072	0.0558338054	-0.0694660551	-0.0611075679	-0.1102899884	-0.0209175757	0.029460337	0.039754677	0.0639142127	-0.0860880287	0.0826156942	0.0017976709	-0.0547587896	0.0033812751	-0.0133681627	0.0520739731	-0.0678292105	0.0698291215	0.0014306229	0.0518869482	-0.0664243576	0.0610964004	-0.0588208301	0.110518749	0.0652606395	0.0610778341	0.1699839632	-0.0902265675	-0.0529620186	-0.1059555329	-0.0529440831	0.0732770279	0.0865934193	0.05145863	0.1413013664	-0.2472027964	0.0547279941	-0.1208058674	-0.0504698558	-0.0257290384	0.0795228657	0.1181078667	-0.121758687	-0.0632009081	0.0227296028	0.0553617149	-0.0285187697	0.0196775056	-0.0471133321	-0.0002563164	0.0764985461	-0.1219458453	-0.0283061988	-0.0259730911	0.0262369331	0.1259204811	0.0180265562	0.0391638198	-0.0200000745	-0.0382229589	0.0822415366	-0.1384803754	-0.0445536914	0.0704726795	0.0158619243	0.0687664471	-0.0180294502	0.1179586498	0.0626169747	-0.0420361004	0.0362892776	0.009579104	-0.2268454147	0.0425601092	0.1116324781	0.0294701358	-0.0496754869	-0.0527261511	0.0334018086	0.0026995065	0.1776920714	-0.163091361	0.2015985217	-0.0170116223	-0.0205246609	-0.0669013552	0.0460041095	0.050694996	-0.1770551298	0.0049334808	0.0524481081	-0.0582362026	-0.0674785681	0.0544020665	0.0129088747	-0.0649320546	0.1015899504	-0.0558149857	0.0903468777	0.0377897757	0.0391333597	0.0489873965	0.0053847708	0.0369395198	0.0158405747	-0.0789866283	-0.0486121766	-0.0226491987	-0.1449391548	0.068545019	0.0724749395	0.1091228139	0.0679725859	0.0104785198	-0.0495350801	-0.0976380941	0.0	-0.0197853	0.0057185	0.0003914580960899	3.270124225000002e-05	-0.100269	-0.0916949	0.010053872361	0.00840795468601	-0.0124477	-0.01038691	0.00015494523529	0.0001078878993481	0.00156218	0.001077711	1.161460999521e-06	2.4404063524e-06	-0.000434132	-0.0001980169999999	3.921073228899999e-08	1.88470593424e-07	0.0	0.0	0.0	0.0	0.0	0.0
5617.87054095844	-13.107326199396994	171.80200009739883	31560469.414968677	14589.13971116552	-91.26618899179084	8329.517253085283	212842997.5119068	5298.442264942775	-4.182092954470136	17.48990147982875	28073490.434931926	5330.310176652823	9312.602046346065	1.251592	43.075333	0.1750142999999999	0.127216	-0.1100327218	0.0431534457	0.0453290497	0.0749238222	-0.0116645017	0.0556998069	-0.2090117361	-0.024269306	0.1559830591	0.0009984553	-0.0226826143	0.0646588888	-0.0292165424	-0.0537491576	-0.033882566	0.1816269798	0.0749358207	0.0942000641	0.071525797	0.0103041631	0.0939960433	0.0778344847	-0.0048668893	-0.0800051427	0.037659912	-0.0282356131	0.1721520841	-0.0092082827	0.0280230258	-0.0928249858	-0.0386678895	0.1493492186	0.073906928	0.0025206819	0.0972850523	-0.0219638309	-0.032422294	0.0586722257	0.2028347733	-0.0104967236	0.0256749856	0.0608214472	0.0386732818	0.1149035179	0.0159545208	0.014071769	0.024541613	-0.1112824498	0.0642444105	-0.0194454689	-0.0152790476	0.0725725598	0.0513675915	-0.0511842867	-0.1773301185	-0.0189922218	0.0585741152	-0.0020750804	-0.0205339447	-0.0341758834	-0.0486947703	0.0655403044	0.0949242122	-0.082845919	0.0685825896	0.0090055206	0.0479017568	-0.111014256	0.0143414632	-0.0098638253	-0.0948519959	0.0333612969	-0.1321745144	-0.0623836042	-0.0861556234	0.0506731824	-0.1542348086	-0.1182033431	-0.0198608126	0.0035390457	0.137717278	0.0366858971	-0.0222635893	0.0603699742	-0.1167734946	-0.158054888	-0.0044177137	0.0182419472	-0.0617925244	0.072522797	-0.0845194684	0.0536858294	-0.0105457887	0.0466630633	0.0027158632	0.0367111107	-0.0528099257	-0.1104203204	-0.028006981	-0.1206553923	-0.1168551487	0.042519439	-0.0015588275	0.0252325575	-0.0582430511	-0.0170230989	0.0318195688	-0.0228925366	0.0915382554	-0.0959794058	0.1076661454	0.0628806309	0.0014986813	-0.0602788237	-0.106146603	0.0	-0.0254812	-0.0056959	0.00064929155344	3.2443276810000005e-05	0.0233425	0.1236115	0.0005448723062499	0.01527980293225	0.0109787	0.0234264	0.0001205318536899	0.00054879621696	0.00111657	-0.0004456099999999	1.9856827209999998e-07	1.2467285649000002e-06	-0.000434132	0.0	0.0	1.88470593424e-07	0.0	0.0	0.0	0.0	0.0	0.0
5623.763457953153	5.892916994713232	34.72647070658003	31626715.431009207	14636.438092079805	47.29838091428428	2237.1368371127314	214225320.0232847	5298.643543794648	0.2012788518732122	0.0405131762113985	28075623.40419671	5329.563458008406	9334.81763475508	1.174798	40.432384	0.0772951349999999	0.0431764	-0.087616615	0.0564941394	0.0261953031	0.0383230706	-0.2010291026	0.0334280422	0.1666858663	0.0146652398	0.1096822509	-0.0538376473	0.0190705293	-0.2037252674	0.1154412604	0.1114073032	0.0372938219	-0.0564502528	-0.0275725663	-0.069898653	-0.0535749082	0.0503983951	-0.1148541834	-0.0014973706	-0.1936118165	0.1456651285	-0.0575838845	-0.1353705699	-0.0966107201	-0.0873563685	-0.0846707388	0.0552795531	0.0049252679	-0.0620336164	0.0784946543	-0.0990180067	0.1308418273	0.0090198185	0.1215311069	-0.0608503707	0.0114003508	0.0710761072	-0.1172369795	0.0455358604	-0.0445569221	-0.1592509945	-0.1273245449	0.0396195508	-0.0328740008	0.0135098261	-0.0407958613	-0.0205380881	0.0769129729	0.0035724859	0.0706749938	-0.1134709906	-0.0279833333	-0.0134377815	0.2001036297	-0.0073177824	-0.0195381922	-0.0962223593	-0.0677244197	0.0335224341	0.1093087272	0.0374580058	-0.0697163915	-0.0176039395	-0.1801523516	-0.0099859552	0.140114336	0.09328838	0.136065474	0.1253474645	0.0733758428	0.05185649	-0.0761003668	-0.1325169967	-0.0167573309	0.0241724065	0.124351226	-0.0862867817	0.0711171418	-0.121028615	0.0745933552	-0.0252968802	-0.0218573602	0.0872676116	0.0348458474	0.1021272381	0.0529345172	-0.082614295	0.1936672033	0.0092731404	-0.0430295404	-0.0404577299	-0.0269091989	-0.0178626098	0.0442960374	-0.0784908411	0.016569786	-0.1163798854	-0.0103406391	0.0738100944	0.1719387325	0.0532030823	-0.0261675466	-0.0158321525	0.1445738509	-0.0398085219	0.0970740353	0.0040877434	0.106146603	0.0576418153	-0.0074890309	-0.0704597601	-0.1131072554	0.0	-0.0254795	1.7000000000003124e-06	0.0006492049202499	2.8900000000010627e-12	-0.00605254	-0.0293950399999999	3.66332404516e-05	0.0008640683766015	-0.0075734799999999	-0.0185521799999998	5.735759931039848e-05	0.0003441833827523	0.000591529	-0.000525041	2.756680516810001e-07	3.4990655784100005e-07	-0.000434132	0.0	0.0	1.88470593424e-07	-6.18833e-05	-6.18833e-05	3.8295428188899995e-09	3.8295428188899995e-09	0.0	0.0
5615.455974812619	-8.307483140533805	69.0142761302534	31533345.805058744	14568.940909234638	-67.49718284516712	4555.869692033923	212254039.2167706	5311.945544482265	13.302000687616784	176.94322229335737	28216765.467544988	5345.024908540395	9368.10972297715	1.1993	41.275658	0.062785725	0.0332937	-0.057253239	-0.09350908	-0.0916866835	-0.0976223594	0.0651999938	0.0827375543	0.0173738957	0.1072687345	-0.0225757104	0.0446863658	-0.0619092386	0.0806205191	0.0202787173	-0.0622927618	0.1231141248	0.0104225041	0.0251862555	0.1717130554	-0.0296187194	-0.1191994826	0.0153783199	-0.0302657103	-0.17897001	0.1239273437	-0.0647214784	0.1527926834	0.1915047545	-0.080154466	0.0961120882	0.0087700739	0.0343598104	0.04582463	-0.0330786124	0.0654689125	-0.0351065132	0.0865548636	0.0777007242	0.0075136082	-0.0917666265	0.1549879736	-0.0084938617	0.0326288968	-0.008128349	-0.0718895246	-0.1464573517	0.0395368887	-0.0171519251	0.0833637101	0.0161703488	0.0016475949	0.0129411207	-0.0564144792	-0.0060101608	0.0276966343	-0.102079755	0.0992351848	0.1427068261	0.0284934352	-0.1740833168	0.167927138	-0.0578223274	-0.1646542508	0.004002416	0.0040488941	-0.0222857005	-0.1119008586	0.0138478785	0.0308396035	0.1782680737	0.0713865129	0.1015688477	-0.1468278749	-0.1815718213	-0.1075059755	0.0153948284	0.0353686962	-0.0325006844	-0.0040179364	-0.0934188254	0.0236094946	-0.059599633	-0.0041776295	0.1479003073	0.070859016	0.0051239446	0.1629248149	0.0883618323	0.0377927989	0.021637248	-0.007048688	0.1388081652	0.0471877672	-0.080382795	0.0013727237	0.069720639	-0.0396263916	0.0709864331	0.0338816303	-0.0648213105	-0.039062782	-0.1223220811	-0.0456768852	0.1491040196	-0.0292068059	0.0294760305	-0.1419207196	-0.1526621573	-0.2072558069	-0.0300656755	0.0195807637	0.1045650739	0.0522683746	-0.0164373979	-0.0799828327	-0.1184185493	0.0	-0.0255044	-2.490000000000131e-05	0.00065047441936	6.200100000000653e-10	-0.0288619	-0.02280936	0.00083300927161	0.0005202669036096	-0.0040117	0.0035617799999999	1.609373689e-05	1.2686276768399288e-05	0.00106163	0.000470101	2.20994950201e-07	1.1270582569e-06	-0.000248604	0.000185528	3.4420638784000016e-08	6.1803948816e-08	-0.000134048	-7.21647e-05	1.7968866304e-08	5.207743926090001e-09	0.0	0.0
5612.10198597709	-3.3539888355289804	11.249241108853044	31495688.701008003	14637.61198250588	68.67107327124177	4715.716304224256	214259684.5503997	5293.204075435767	-18.741469046498423	351.2426620208585	28018009.38420981	5325.962013936165	9286.027535028965	1.172881	40.366383	0.09853845	0.0615117	0.1083923875	0.022420498	0.1448292793	0.0579525787	0.118325199	-0.02036989	-0.0659407137	-0.0864343906	-0.0343999213	0.0743879802	0.0586898876	0.1180826651	-0.074935334	-0.1657187354	-0.0901908621	-0.0456338401	0.1135414761	0.0281724388	-0.0061052022	-0.000291705	-0.0226746045	0.0624518967	0.0628279115	-0.0155894286	0.019641335	-0.0524570079	-0.1070399548	0.2117372874	0.0272104774	0.0748884376	0.0158058948	-0.0296476127	-0.23142322	0.0438661502	0.0802134155	0.0577955237	0.0355240033	0.01899569	0.0132236268	0.0793275909	-0.0869651108	0.1904467032	-0.0933112505	-0.1428685926	0.0221047779	0.0321997561	0.0448158334	0.1033828745	0.0349322517	-0.0864552464	0.0199758247	-0.1131047989	-0.014619626	0.0710990655	0.063566733	-0.0239332138	-0.0277631522	0.0480401427	0.0218103519	-0.0237062034	0.0671159156	-0.0074838284	0.2091272711	-0.0950183151	-0.0094807206	0.0002002221	0.0202583229	-0.0330329712	-0.1019674538	-0.0802684255	0.0217683118	0.0366507106	0.2110774259	-0.0451150487	0.050853045	0.1100807571	0.1473741959	0.1058469539	-0.141180308	-0.0695036048	0.1014478303	-0.0524388723	0.095824069	0.016581641	-0.03734845	0.0260400901	0.1398866419	0.1864110478	0.0917083447	-0.0559324939	0.0574833786	-0.0467933456	-0.0499250972	0.0351229351	0.0591056435	-0.0284361448	0.0711535713	0.1083384962	0.0331575604	0.0393335345	0.0369104832	0.0399714524	-0.0545632943	-0.0484098408	0.0146613169	0.0891485147	-0.0014108229	-0.0157813584	0.2063485025	-0.109825164	0.1029224817	0.0467728586	-0.0252994078	-0.0887591272	-0.1220030341	0.0	-0.0254812	2.3200000000001e-05	0.00064929155344	5.382400000000462e-10	0.0270261	0.055888	0.00073041008121	0.003123468544	0.0173446	0.0213563	0.00030083514916	0.00045609154969	0.000955787	-0.000105843	1.1202740649e-08	9.13528789369e-07	-0.000434132	-0.000185528	3.4420638784000016e-08	1.88470593424e-07	0.0	0.000134048	0.0	1.7968866304e-08	0.0	0.0
5611.431467264166	-0.6705187129246042	0.4495953443820678	31488163.11180247	14670.723579123616	33.11159661773672	1096.377830575714	215230130.33505365	5289.9336028027365	-3.2704726330302947	10.695991243400108	27983397.522061534	5321.816479915937	9318.266474095755	0.9917	34.130791	0.07120881	0.0326074	0.1375616875	0.0359285496	0.0113501478	0.1000369436	0.127986808	0.0201431246	0.0189573801	-0.1322007767	-0.0450880008	-0.1036371267	0.059674983	0.1073696407	0.0213920301	-0.0638379345	-0.0840930531	-0.0272966953	0.0506039406	0.1516770986	0.0584451306	-0.0561936969	-0.1567821357	-0.1114445309	0.2000686324	-0.0285956538	0.0021056157	-0.1249614322	0.0480497242	0.0646708517	-0.1148246217	0.0151449545	-0.1603652956	-0.0351467008	-0.0667256413	-0.0467130496	-0.103381737	0.0644344115	0.0260401353	0.0698221906	-0.0010784805	0.0546738254	-0.0093758818	-0.0737073641	0.2109459638	0.0272621184	0.0903017576	-0.0871284277	-0.0880918847	-0.0868822554	-0.0194490053	0.0377122396	-0.1224830038	0.1375082388	0.018062341	0.0707912268	-0.058509362	0.1971411405	-0.0851516154	-0.0180403224	-0.0213306048	0.0111729378	-0.1137220638	0.0351776761	0.0271349367	-0.0053997968	0.0442255791	-0.0814184281	-0.0470933825	0.1577244824	-0.2253343212	0.0155099252	-0.048432951	0.0884655709	0.0665152324	-0.0346107583	-0.1297977041	-0.0549290708	0.1494410932	-0.0950876272	-0.0385537766	-0.1043521945	-0.0718576065	0.105993757	0.0599771294	0.0533098368	-0.0302661568	0.0350661951	-0.1183261387	-0.0418716016	-0.1020547772	-0.0522887774	-0.1117737886	0.058940653	0.128603705	-0.0043451257	-0.0020794062	0.0228036784	-0.1646066812	-0.0581709672	-0.0408091105	0.0986663669	-0.1201656135	-0.1837439969	-0.0389424378	-0.0547615936	-0.117187437	-0.0133366935	0.0284007532	-0.0944116416	0.0151992641	-0.003475779	0.1012197857	0.0411681025	-0.0340285022	-0.0967067016	-0.1238084399	0.0	-0.0255208	-3.9600000000000746e-05	0.0006513112326399	1.568160000000059e-09	0.0117279	-0.0152982	0.0001375436384099	0.00023403492324	-0.00407911	-0.02142371	1.6639138392100003e-05	0.0004589753501641	0.00068387	-0.000271917	7.3938854889e-08	4.676781769000001e-07	-0.000140252	0.00029388	8.63654544e-08	1.9670623504e-08	-0.000123149	-0.000123149	1.5165676201e-08	1.5165676201e-08	0.0	0.0
5633.30634400299	21.87487673882424	478.5102323387539	31734140.365384333	14558.388028634316	-112.33555048930066	12619.275903734217	211946661.99228296	5300.217655551852	10.28405274911529	105.76174094658576	28092307.19622357	5331.793892624888	9275.921304247704	1.199006	41.265514	0.0739162149999999	0.0371221	-0.0564112497	0.0090991164	0.0967519788	-0.0888387129	-0.0429718066	0.1178327698	0.0882947535	0.0914342164	0.076403204	-0.0555087607	-0.0812012906	-0.0255881076	-0.0138065021	0.0568112059	-0.1769312939	-0.1023351246	0.0039948821	-0.117839985	0.0513528216	0.1309366993	0.0285710651	-0.1155574391	-0.1108580479	-0.0766661229	0.0450837972	-0.0761077831	0.1075204895	0.0776702241	0.1127579225	-0.0134162551	0.1196346326	0.1595176521	0.0774875255	0.0847099824	0.084899897	0.0016186355	-0.0219847794	0.0323305656	-0.0369154768	0.0844266353	-0.0696709466	0.0416927371	0.0007810247	-0.0300176838	0.1264963293	0.0217742612	0.0359805334	-0.0559810347	-0.1116931007	-0.1203973376	0.1228453133	-0.0922649015	-0.0837247612	-0.1209182428	-0.0688322863	-0.0036146354	-0.0584285295	-0.060258582	0.0382844232	0.1203752265	-0.0393713432	0.1809420634	0.0497725834	0.0206933639	0.0577191061	0.1197971551	-0.031513296	0.0534169195	0.1183284014	0.0132999421	-0.0775450346	0.1286145803	-0.0206472279	-0.1016695685	-0.0024717327	0.1462947491	-0.1915390042	0.0365829415	-0.0377388816	0.0787062443	0.1166834806	0.0275295825	0.0288976056	0.0986683132	-0.038861901	0.066536766	0.0331704496	0.0815658247	0.0326265482	-0.0572148948	-0.0960441979	-0.0545256589	0.0335005292	0.0387662829	-0.1418648445	-0.1105877997	0.0856925442	0.00752671	-0.0586827696	-0.1684156271	0.0700874972	-0.0286262449	-0.1232034587	0.020146938	-0.141844168	-0.0153991512	-0.0312045165	0.0726778081	0.1104515973	0.0659586197	0.0994579802	0.0354671963	-0.042578821	-0.1037513516	-0.1238084399	0.0	-0.018244	0.0072768	0.000332843536	5.295181824e-05	-0.0132456	-0.0249735	0.00017544591936	0.00062367570225	-0.00655224	-0.0024731299999999	4.29318490176e-05	6.116371996899998e-06	0.00111151	0.0004276399999999	1.8287596960000002e-07	1.2354544801e-06	-0.000434133	-0.000293881	8.636604216100001e-08	1.8847146168900002e-07	-6.08143e-05	6.23347e-05	3.69837908449e-09	3.88561482409e-09	0.0	0.0
5628.014925604454	-5.291418398535825	27.999108668363437	31674552.00282651	14552.603509144576	-5.784519489739978	33.460665727181656	211778268.894367	5306.11586681546	5.898211263608573	34.78889611015904	28154865.592070784	5340.857501557433	9303.18486376382	1.131112	38.928848	0.04326256	0.0305009	-0.0832591391	-0.088488826	-0.0436766491	-0.1853852504	-0.0105754475	-0.0006689096	-0.0782971577	0.1165460722	0.0470238219	0.0889448009	0.039252309	-0.0038810837	-0.0981467545	0.1366865808	-0.0700279005	0.0528635484	-0.0082714709	0.045953402	-0.0361766115	-0.0193810511	-0.0247839059	0.0256051128	-0.0316863152	-0.0381194958	-0.1144745038	0.1210235252	0.0316592127	0.024473645	-0.1327919515	-0.0118098927	-0.0221412185	0.0665375081	0.0666786391	0.0925998026	-0.050988257	0.0288645264	0.0130169695	-0.0210406289	0.0126420807	-0.1333048324	0.0751788815	0.0386334275	-0.0268764835	0.0498763514	-9.98482e-05	0.0292632934	-0.0584674731	0.1271670118	-0.0459411448	-0.0171628048	0.1716321305	-0.0945292172	-0.0504265849	-0.0827665253	0.0246347484	-0.0022212079	0.0344312156	-0.0375857359	0.0201871606	0.1513119867	0.0565180394	0.103676917	-0.1012198746	0.0813112292	-0.0203149626	-0.0082453382	-0.0061724991	0.0246624215	0.0350215639	-0.1208081606	0.0748188477	-0.1363073981	-0.0393637452	-0.0733545437	-0.0504223984	-0.0832335101	-0.0072369242	-0.0204726289	0.021728053	0.1065765779	-0.0005382904	0.057330653	0.0151647268	-0.0409490284	0.0340647901	-0.0864973562	-0.0099056969	-0.0122296336	-0.0717129807	0.0116851142	-0.0103725934	-0.0305875186	-0.0326231297	-0.1194524416	0.0079870651	-0.0811434807	0.2043810889	0.0043426987	-0.022419167	-0.0690180372	0.1258974324	-0.0082743271	-0.0010436447	-0.0239625946	-0.0902649031	-0.0422363273	-0.1187775537	0.1127616907	-0.060517357	0.1062208595	0.0976380941	0.0296834549	-0.0509054434	-0.1098273031	-0.1220030341	0.0	-0.0163199	0.0019241	0.0002663391360099	3.7021608100000057e-06	0.0164656	0.0297112	0.00027111598336	0.00088275540544	-0.0023397	0.00421254	5.474196090000001e-06	1.77454932516e-05	0.000978877	-0.000132633	1.7591512689000015e-08	9.582001811289998e-07	-0.000434133	0.0	0.0	1.8847146168900002e-07	-7.647569999999998e-05	-1.5661399999999985e-05	5.848532690489998e-09	2.4527944995999955e-10	0.0	0.0
5638.371825877979	10.356900273524843	107.26538327573896	31791236.84685457	14730.71028988876	178.10678074418502	31722.025347057195	216993825.6446346	5304.492361474975	-1.6235053404852806	2.635769590584227	28137639.21294636	5336.613842996055	9477.626946559	1.291726	44.456612	0.072294785	0.0392962	0.1774728882	-0.0126856174	-0.0166538552	0.1177705271	0.0758085019	0.0145266691	-0.060805993	-0.0723718042	-0.1315843442	-0.0348033059	0.0940336206	0.0517198534	0.0495174103	-0.0872687998	-0.0330025553	0.0920678126	0.028498864	-0.0056298306	-0.0657207658	0.0074878631	0.1120960036	-0.0381626032	0.0237165556	0.0808444869	-0.0931137142	-0.0948769189	-0.0498933894	0.0037031882	0.036120255	0.0628092171	-0.1054382204	0.1176358843	-0.1606102715	0.0090718534	0.0224159098	-0.1008146027	-0.026256214	-0.0308596756	0.0540550962	0.1018265592	0.1443233249	-0.0212578575	0.0620191396	-0.0326934328	-0.1261282165	0.1014389658	-0.0886536862	-0.0834735043	-0.0642539326	-0.0352459641	-0.0953562071	0.2465822766	-0.0347285485	0.0715911925	0.085901075	0.0778463334	-0.0353082652	-0.0792493454	0.2362713528	0.024805437	0.1575944823	0.0202321308	-0.0644551782	-0.0876514081	-0.0721285581	0.0292501412	0.1082861507	-0.0106504763	-0.000140828	0.0495628844	0.1194584023	0.1059029687	0.0559610729	0.0197583225	-0.0087317823	-0.0320668451	0.0559642342	-0.0290425584	-0.2259281223	-0.0375374324	0.0281394636	-0.0208728668	-0.082906929	0.0519947525	-0.0863887132	0.0435490178	0.0600113998	-0.1243791707	-0.105410172	-0.0238971692	0.0867601294	0.1676360216	-0.071778304	-0.0305307223	-0.076165799	-0.0072063604	-0.2092138093	-0.0793688062	-0.0530566463	0.1590806683	0.0500170035	-0.0506585351	-0.0094551745	0.0274568187	-0.1612686753	0.1550934225	-0.0827019263	0.1820659299	-0.0633755719	-0.1105949833	0.09576119	0.0238303864	-0.0589646239	-0.1148778268	-0.1184185493	0.0	-0.0254465	-0.0091266	0.00064752436225	8.329482756000004e-05	0.0103548	-0.0061107999999999	0.00010722188304	3.734187663999999e-05	-0.00466982	-0.0023301199999999	2.18072188324e-05	5.429459214399999e-06	0.000347145	-0.000631732	3.99085319824e-07	1.2050965102499998e-07	-0.000684133	-0.0002499999999999	6.249999999999997e-08	4.68037961689e-07	-0.000289289	-0.0002128133	8.368812552099999e-08	4.528950065689e-08	0.0	0.0
5647.204793992968	8.832968114988944	78.02132572041134	31890921.98529716	14554.059497269944	-176.65079261881692	31205.502532856262	211820647.85007343	5302.986165894783	-1.5061955801920703	2.2686251257901278	28121662.27567145	5335.556649797287	9452.004127694296	1.34781	46.386837	0.09818146	0.058621	-0.1080675942	0.0003710725	-0.1177165862	-0.1252321545	-0.0168979849	0.0420899448	0.2433527072	0.0445900581	0.0377193026	0.0021173804	-0.0335201581	-0.1270248264	-0.0986507032	0.008482289	0.0789784769	-0.070153842	-0.0119066991	0.0065897374	-0.0370330553	-0.2237520083	-0.0970833275	0.1676586869	-0.1053616067	-0.0727981274	-0.0244211382	0.141864781	-0.0225343586	0.2179023061	-0.0693331505	-0.1599579127	0.2039565024	-0.1365167781	-0.0642115411	-0.0062497298	0.0752696868	-0.068065199	-0.0681581879	-0.0813654097	0.0096458559	0.0476505071	0.0480692926	-0.0433944811	0.10668289	-0.0200503663	-0.0507961898	-0.0664503085	0.0395039166	0.0439871459	0.3090361896	-0.0676362287	0.026278649	0.0158267176	0.0187985338	-0.0834248557	-0.0807512138	-0.0407435333	0.0491406432	-0.111874188	0.0130167963	-0.0204232124	0.0673726801	0.0450929969	-0.0759881036	0.0033561998	-0.0455206216	-0.2598240195	-0.0259815981	-0.0936303817	0.0573746305	-0.2043383901	0.016434293	-0.1785187655	0.1231643322	-0.0985593704	0.0458779362	0.2072709184	0.0102573681	0.059757476	0.1789362304	-0.0455906688	0.0495513159	0.0063774706	-0.0894181586	-0.0427668171	-0.0905825681	0.0565433299	-0.0409737076	-0.0659837654	-0.0724049414	-0.005179745	0.0520701781	0.0664116764	0.0419650227	0.2087538087	0.2606142194	0.0196812131	0.0556135453	-0.0672849731	0.010475121	-0.1199058857	-0.0290239271	0.0197937342	-0.0051528096	0.124955802	-0.0212508094	0.0071709644	-0.0030394895	0.0919931627	-0.0403897548	0.0067341829	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	-0.0254812	-3.469999999999862e-05	0.00064929155344	1.2040899999999044e-09	0.00165822	-0.00869658	2.7496935684e-06	7.563050369640001e-05	-0.0208658	-0.01619598	0.00043538160964	0.0002623097681603	0.00127294	0.000925795	8.57096382025e-07	1.6203762436e-06	-0.000434133	0.0002499999999999	6.249999999999997e-08	1.8847146168900002e-07	0.0	0.000289289	0.0	8.368812552099999e-08	0.0	0.0
