global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
4999.254315574385	n/a	n/a	24992543.711789116	13549.934755999342	n/a	n/a	183600731.8918389	4751.055051138027	n/a	n/a	22572524.09894416	4808.997473716004	9213.035766052377	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0236968	n/a	0.00056153833024	n/a	-0.0744101999999999	n/a	0.0055368778640399	n/a	0.0830652	n/a	0.00689982745104	n/a	-0.00518622	n/a	n/a	2.68968778884e-05	-0.000495028	n/a	n/a	2.45052720784e-07	-0.00209365	n/a	4.383370322499999e-06	n/a	0.0	0.0	0.0	0.0
4989.7575185176	-9.496797056785	90.1891543377602	24897680.09360292	13604.357763878385	54.423007879042416	2961.8637866023128	185078550.16759807	4754.192032324905	3.1369811868780744	9.840650966826972	22602341.880221613	4805.769609757231	9176.555966158525	1.179885	34.29565	0.05141165	0.027379	-0.1258724623	0.0562600217	-0.0428073705	0.0527941371	-0.1180916992	0.062264334	0.0385276825	0.0808571208	-0.1619065275	0.0217025109	-0.0487319814	0.1299563476	0.0588508552	-0.0501080822	0.0519614182	-0.0266576229	0.0223688639	-0.0998068867	0.1916199718	-0.0569527014	0.205973889	-0.0410434593	0.0454123322	0.0789146831	-0.0547069478	0.2096247931	-0.1128828739	-0.1218588925	0.0919434525	-0.0720720375	-0.0274101737	-0.0096831122	0.0916325514	-0.0095465925	-0.1259172814	0.0112782905	0.1788749241	-0.0230791566	-0.0313246586	-0.0876219037	-0.0617139896	0.1869181593	0.0286302163	-0.0219300005	-0.0753603346	-0.1258525921	0.0533098647	0.0584854523	-0.0602652957	0.0266172634	-0.0570328276	0.1050501157	-0.0628664569	0.1367043543	-0.2193161257	0.0246919313	-0.0543857948	0.0383445226	0.0334475502	-0.2339329221	-0.1182285005	0.1392851362	-0.0018548616	-0.1419534416	0.0156356385	0.0315965376	-0.0837329612	-0.0199413555	0.1109967807	0.0383510497	-0.0839448864	-0.1318208982	0.1304605632	0.082241802	0.0762387459	-0.1541328682	-0.072708918	0.0740036482	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	-0.012057	0.0116398	0.000145371249	0.00013548494404	-0.0667954	0.0076147999999998	0.00446162546116	5.7985179039998384e-05	0.0774351	-0.0056300999999999	0.00599619471201	3.169802600999999e-05	-0.00491319	0.00027303	7.454538090000027e-08	2.41394359761e-05	-0.000524687	-2.9659000000000026e-05	8.796562810000012e-10	2.7529644796900004e-07	-0.0018658	0.0002278499999999	3.48120964e-06	5.1915622499999974e-08	0.0	0.0	0.0	0.0
4979.917653888901	-9.839864628698706	96.82293591111592	24799579.83951434	13652.411973307904	48.05420942951969	2309.2070438961387	186388352.68892103	4758.495674270284	4.3036419453792405	18.52133399402761	22643281.08204901	4814.327205210032	9175.459082754884	1.25674	36.529591	0.04013164	0.0227822	-0.0906103521	-0.1526901424	-0.0149747618	-0.0243924262	-0.1134181708	0.0890891027	-0.0228807855	-0.0778686231	-0.1429443079	-0.0848213301	-0.0612440569	0.1714442337	0.1111645384	-0.0669656198	-0.0391666184	0.0793517671	0.0432764311	-0.2435673503	-0.011774405	0.122697128	0.0884106586	0.0029377505	-0.0118126491	-0.0647199973	0.0954831688	-0.0508288806	-0.0922051944	0.0208277149	0.0033444145	-0.0395968971	0.1662788861	-0.0958163356	-0.0559664968	0.0130973315	0.1864830326	-0.1313344164	0.141002235	0.0495156293	-0.1006146619	0.0755025506	-0.1525485583	0.0144620607	0.1095551621	-0.097645132	0.1742743313	-0.164885251	0.0503526139	0.094900882	0.0020107209	0.1048133245	-0.0559984711	0.2566561187	0.1518510535	-0.0345345096	-0.0963007758	0.046266312	0.0626495627	-0.0393481352	0.100518622	0.0577509726	0.0686003786	0.0425276927	-0.0282022056	0.003320799	-0.1692192038	-0.09102079	-0.0175411724	-0.0144928773	-0.2030329913	0.0116476979	0.0735432362	-0.1185415241	0.0695650692	0.1807977484	-0.0975898259	-0.0264340604	0.1214786574	-0.0770772532	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	-0.00559176	0.00646524	3.12677798976e-05	4.179932825759999e-05	-0.0687754	-0.0019799999999999	0.00473005564516	3.920399999999983e-06	0.0647027	-0.0127324	0.00418643938729	0.00016211400976	-0.00465642	0.0002567699999999	6.593083289999995e-08	2.16822472164e-05	-0.000498367	2.6320000000000036e-05	6.927424000000016e-10	2.48369666689e-07	-0.00176981	9.599e-05	3.1322274361e-06	9.2140801e-09	0.0	0.0	0.0	0.0
4968.579356863938	-11.33829702496314	128.556979426288	24686780.825454462	13677.408914895885	24.996941587980476	624.8470887529077	187071514.6252734	4749.591916372402	-8.903757897882315	79.2769047041017	22558623.372070067	4808.467055442969	9178.66238332249	1.161386	33.757954	0.04613713	0.0290223	0.0074979216	-0.1946149015	0.1164739304	0.0174482384	0.0357078851	-0.0167253345	0.0149915225	-0.2478922553	-0.0590665997	0.07800345	0.0556265307	0.1372825675	0.0616069369	0.3423049176	-0.0845181631	-0.160857382	-0.0302416822	0.016580319	-0.1124161913	-0.1055355553	-0.1465661532	-0.1444622884	-0.177042232	-0.0362127969	-0.0462918326	0.0504322841	-0.0206861968	0.2166513718	0.0064475776	0.0439576164	-0.1588657128	-0.0871541895	0.1031579172	0.0114732639	0.0701014598	0.0938248436	-0.1373988868	-0.0279090978	0.0572082902	-0.1151435326	-0.0275928607	-0.1406463586	0.1523111924	-0.1278865111	0.1067788708	-0.1117684406	-0.1488880119	0.1788025492	0.2895927323	-0.0741932151	-0.126919554	-0.1360913633	0.0658332688	-0.0332045124	0.0587320303	-0.3119222518	-0.0261660175	-0.0253638565	-0.0064218937	-0.0329894013	-0.022617403	-0.213597793	-0.0885131109	-0.0205264924	0.1443329557	-0.0662883166	-0.0316426505	-0.0481468475	0.0025844864	-0.0926935873	0.0163785325	0.1318782036	0.1171568515	-0.067950885	0.016690026	0.1264299468	0.2019718956	0.0198125921	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	-0.00235023	0.00324153	5.5235810529e-06	1.05075167409e-05	-0.0666557	0.0021197	0.00444298234249	4.493128090000009e-06	0.0696728	0.0049700999999999	0.0048542990598399	2.4701894009999917e-05	-0.00463671	1.971000000000004e-05	3.884841000000016e-10	2.14990796241e-05	-0.000747753	-0.000249386	6.219337699599999e-08	5.59134549009e-07	-0.00132279	0.00044702	1.7497733840999998e-06	1.998268804e-07	0.0	0.0	0.0	0.0
4956.563926470334	-12.01543039360422	144.37056754354805	24567525.957187016	13688.902508499032	11.49359360314702	132.10269391430208	187386051.8871911	4749.110116379416	-0.4817999929864527	0.2321312332417458	22554046.897497308	4801.828273395529	9135.036953965797	1.233338	35.849377	0.04551697	0.0222126	-0.0686594364	-0.2138541068	-0.0376124178	-0.136388166	-0.0705410664	0.0871259381	-0.0808587951	-0.180606543	-0.1267156017	-0.1958652812	-0.041516905	0.0136824715	-0.1351366221	0.0799101273	0.1587920088	0.0227862416	0.0300582987	-0.0114601646	-0.1177865651	0.0838836102	0.058057038	-0.0927707729	-0.1027920881	-0.2075426287	-0.1623030616	-0.0257712097	-0.1376903911	-0.0358942029	-0.1987982998	0.0916115081	0.1320106708	0.1496095725	-0.0203251501	0.0796270615	-0.0112860745	-0.137861703	-0.169105086	0.117409618	0.0338418794	-0.1215674127	-0.0026771381	0.0624122039	-0.1697425176	0.2300671763	0.0304911058	-0.0217478167	-0.1488427187	-0.0127271466	-0.0866735638	-0.1222035922	0.0077637268	0.0386329585	0.132110531	-0.1541578801	-0.1521235264	-0.181376578	0.1648414763	0.013380585	-0.1235108966	-0.0488399361	0.059187554	0.0970640648	0.1182336863	0.2392755425	-0.0638945546	0.0704254526	0.0163881479	-0.0401712025	-0.103147674	0.0758648016	0.1082623139	0.1416064128	0.041198525	-0.0678113362	0.1532500422	0.0075390245	-0.0611974331	0.0141437821	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	-0.0109664	-0.00861617	0.0001202619289599	7.42383854689e-05	-0.052031	0.0146246999999999	0.002707224961	0.0002138818500899	0.0742783	0.0046055	0.00551726585089	2.1210630250000116e-05	-0.00447166	0.0001650499999999	2.724150249999997e-08	1.99957431556e-05	-0.000590371	0.0001573819999999	2.476909392399999e-08	3.48537917641e-07	-0.00129181	3.0979999999999897e-05	1.6687730761e-06	9.597603999999935e-10	0.0	0.0	0.0	0.0
4965.74756880101	9.183642330675866	84.33928645778165	24658648.91705314	13553.988561988774	-134.91394651025803	18201.77296297277	183710605.9385225	4747.514253162202	-1.595863217213264	2.546779408054269	22538891.58397826	4804.707147792954	9115.756428677512	1.289092	37.469955	0.0333529	0.0191423	-0.0517097439	0.0570407028	0.0258051897	-0.0814034914	-0.0877885448	-0.0479637767	0.0188490279	0.0552517423	0.0021851033	0.1296412074	0.0052592663	0.1333982255	-0.0011636198	0.0851528813	-0.0836667645	0.0517673411	-0.0465223952	0.1171554523	0.0612838782	-0.0043420315	-0.0108283104	0.1382901037	0.1465048775	0.0375669831	0.219697861	-0.0246263075	-0.0115568472	0.0873209433	0.0532571624	-0.1446011742	0.1385829096	0.1741448851	-0.0341132489	0.017071352	-0.1124061973	0.0758260631	0.0107695591	0.0047344229	0.1049757201	0.0845876329	0.1075443949	-0.0727340961	-0.0858201391	0.0252799469	0.021538988	-0.1392795459	-0.0244550931	0.0172315091	0.0894419836	0.0295365791	0.0994850994	-0.0743337867	-0.0937676308	0.021786052	0.0713801553	0.1888826604	0.0886391991	0.0608651388	0.1796383071	0.0309930961	0.0566564853	-0.0405326844	-0.0965048814	0.0074421473	-0.1464755363	0.1989634834	-0.0047571545	-0.0038287787	0.148378419	-0.0321577178	-0.0112350496	-0.0391009152	-0.1708385578	-0.1356124746	-0.0307332683	-0.0049380966	-0.0874347899	-0.0652445211	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	-0.010958	8.399999999998686e-06	0.000120077764	7.055999999997791e-11	-0.0621246	-0.0100936	0.00385946592516	0.00010188076096	0.071937	-0.0023413	0.005174931969	5.481685690000021e-06	-0.00471205	-0.00024039	5.778735210000003e-08	2.22034152025e-05	-0.000558999	3.1372e-05	9.842023839999998e-10	3.124798820010001e-07	-0.00143824	-0.0001464299999999	2.0685342976e-06	2.144174489999997e-08	0.0	0.0	0.0	0.0
4988.971731975971	23.224163174961177	539.3617551772228	24889838.94245532	13549.855590820312	-4.132971168461154	17.081450679331155	183598586.5320845	4753.340869102508	5.826615940305601	33.94945331582332	22594249.417880185	4811.987279954912	9139.830553955317	1.144938	33.279861	0.1601162549999999	0.0761927	-0.0413642126	0.2086170483	0.0090144533	0.0895887616	-0.084325517	-0.0545121329	0.053438227	0.2130581187	0.0385933825	0.1266549465	0.1407111149	0.0503621321	-0.0755773659	-0.0757050936	-0.0649377542	-0.0765795821	-0.0877303414	0.2872975222	0.0328935594	-0.0035653561	-0.0979538029	0.0607748252	-0.0637746923	-0.073407632	0.0533290085	-0.0964518683	0.0553930939	-0.0853517465	-0.1949884083	0.1301219897	0.0378694173	-0.1831475094	-0.0102436842	-0.0146206595	0.123620087	-0.0029538645	0.0408872807	0.0903141086	0.0795645931	0.0663857116	-0.1363543093	0.0543503659	-0.0057383483	0.0619010944	-0.2306888861	-0.0716909577	0.0261498026	-0.1354847498	-0.0112084747	0.0476183819	0.0218407767	-0.2433538101	-0.1977357085	-0.0423817824	0.1091087841	-0.0207112282	0.0947839109	-0.0493783769	-0.0082949067	0.1418536858	0.0384214766	0.0327895277	0.1690415184	0.1172435241	-0.0228562232	-0.1895863333	-0.0129616784	0.0101732768	-0.1031215898	-0.0155007565	0.1398446393	-0.0884739264	0.1424287815	-0.0239667365	-0.1248204013	-0.0062775472	-0.0855737769	0.1222642004	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	-0.0110476	-8.959999999999871e-05	0.0001220494657599	8.028159999999769e-09	-0.0830561999999999	-0.0209315999999998	0.0068983323584399	0.0004381318785599	0.089728	0.017791	0.008051113984	0.000316519681	-0.00352821	0.0011838399999999	1.4014771455999994e-06	1.24482658041e-05	-8.53889e-05	0.0004736101	2.2430652682201e-07	7.29126424321e-09	-0.000669609	0.0007686309999999	4.483762128810001e-07	5.907936141609998e-07	0.0	0.0	0.0	0.0
4976.496949460644	-12.474782515327206	155.62019880471337	24765521.887991093	13658.539914582903	108.6843237625908	11812.28223173166	186555712.59825435	4736.925450011588	-16.415419090920295	269.4659839305505	22438462.71896748	4792.387987794093	9167.64400581516	1.297446	37.712776	0.060025855	0.0359297	0.0099311342	0.0728694008	0.094391469	-0.0058994008	0.0216511237	-0.1546044392	-0.0087121205	-0.0319969009	0.2205002026	-0.1190065938	0.0051716288	-0.0807359412	-0.2152661181	0.1425202705	0.1261550007	0.0204745063	0.0269619166	-0.052867601	0.0182201249	-0.0673809162	-0.0442367043	-0.042927587	-0.00224802	0.04910003	-0.0401543262	-0.0875568442	0.2350305839	-0.1708171919	-0.040047556	-0.1285769224	-0.1515695838	-0.0371178921	-0.0462104116	-0.1472731579	0.0037301715	0.075381167	0.0550503147	-0.1767652578	-0.0682717435	-0.0976680449	0.0277109326	-0.331448142	-0.1618091495	-0.0162520918	0.0377087366	0.0705635381	-0.2278987051	-0.1024099825	-0.0294076054	-0.1570287445	0.0658008036	-0.0169654447	0.0133806582	0.119771586	0.0428469832	-0.0014465199	-0.1640149455	-0.0138097169	-0.123548693	0.1621592774	-0.0539179826	-0.0153032332	0.1643561244	-0.1668843052	0.0317444093	-0.0013562235	0.1033156634	0.1179320716	0.0538673737	-0.057688214	-0.1911376362	-0.022413601	-0.0650712606	-0.0295050644	0.052420914	0.352470276	-0.0510866745	-0.0230633735	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	-0.0110553	-7.700000000001109e-06	0.00012221965809	5.929000000001707e-11	-0.0787223999999999	0.0043337999999999	0.0061972162617599	1.878182243999999e-05	0.0661411	-0.0235869	0.0043746451092099	0.00055634185161	-0.00318043	0.0003477799999999	1.2095092839999986e-07	1.01151349849e-05	-0.000254577	-0.0001691881	2.8624613181610014e-08	6.480944892900001e-08	-0.000544628	0.000124981	2.96619658384e-07	1.5620250361000006e-08	0.0	0.0	0.0	0.0
4959.961790036294	-16.53515942435024	273.4114971886786	24601220.958620034	13570.645509533417	-87.89440504948652	7725.426439003202	184162419.54541948	4733.068059202101	-3.857390809486788	14.879463857113134	22401933.25303914	4788.173129429381	9130.394501507744	1.121408	32.595905	0.03075855	0.0195885	0.005132983	0.1269023357	0.0479345802	-0.0105205938	0.0065653074	-0.0679965954	-0.0496575968	0.0527734372	0.169944503	-0.0165641491	-0.0682091872	-0.089347891	0.022228207	0.0273182777	0.0589751051	0.1109240882	-0.0384030735	0.038387445	0.0443032193	0.0240962115	0.0954636804	0.0314678464	0.0103913234	-0.1098351899	-0.0458592249	0.114985956	0.0059635733	0.0182127237	0.1356538385	0.1059774397	0.230493281	0.2131482596	-0.0294367144	-0.0186818397	-0.195428788	0.2575459844	0.1034808039	0.0462206163	-0.0861527259	0.080499852	0.1581317223	-0.0555958572	0.1055045281	-0.1459654399	-0.0300087082	0.0896937604	-0.0160399714	0.0485646765	-0.0529225679	-0.012279832	0.136377783	-0.0004804558	-0.0167615781	0.0076813161	-0.0848401742	0.0633598779	0.0946724115	0.0422249622	-0.043065609	-0.0175740618	-0.1144882156	0.1063153912	-0.1882063285	0.2095291773	-0.0640372598	0.0884241651	-0.0189441336	0.0517192144	0.2910477155	-0.1779210121	-0.0066935618	-0.095640884	-0.1946032472	0.0741586691	0.0517111163	-0.019554003	0.0882134002	0.0128362254	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	-0.0110664	-1.11e-05	0.00012246520896	1.2320999999999998e-10	-0.07464	0.0040823999999999	0.0055711295999999	1.6665989759999207e-05	0.0526178	-0.0135232999999999	0.00276863287684	0.0001828796428899	-0.00300265	0.00017778	3.1605728400000084e-08	9.0159070225e-06	-0.0001909	6.367700000000002e-05	4.054760329000003e-09	3.644281e-08	-0.00052325	2.1378000000000065e-05	2.737905625e-07	4.570188840000028e-10	0.0	0.0	0.0	0.0
4972.785770021229	12.82397998493525	164.4544626540199	24728598.314525627	13509.410018806171	-61.23549072724563	3749.785324606586	182504159.05622056	4730.433947286971	-2.6341119151302337	6.938545581431067	22377005.32964499	4783.925384966484	9113.3010934683	1.200924	34.907185	0.0320006	0.0161301	-0.0701296948	0.0894542358	-0.1321582806	0.0473676012	-0.0357441068	0.1171258531	-0.0259643485	0.1630073361	-0.1288141143	0.1708231379	0.0439106407	-0.0621582759	0.0086899286	-0.0852686872	-0.084875747	-0.0400912338	-0.2836110907	0.0253307275	-0.0171450946	-0.0328957536	-0.0450466577	0.1051316672	-0.0533778061	-0.0441678906	-0.1701478824	-0.0390213778	-0.040750117	-0.1615879061	0.186516139	0.0366261288	-0.1795383241	-0.0278615427	-0.0551517815	-0.0200680498	0.0835411209	0.0182495006	-0.0631786473	0.0896076457	-0.0586964354	0.0129153172	-0.000755591	0.1325909622	-0.1234786163	-0.1353017102	-0.1271497744	0.0516960283	0.0274229806	-0.0018986472	-0.0648853622	0.240745472	0.0364188483	-0.1884001798	0.0329683111	0.0685972372	0.0412400142	-0.0334342208	0.0924947907	-0.0767526534	-0.1761721585	-0.0439909901	0.0281625412	0.1401171841	-0.0416175754	-0.1669831428	0.1812659265	-0.045266472	0.0747755681	0.0515829209	-0.0625975185	-0.0016493558	0.1062964714	0.0588329148	-0.0188033568	0.0674886301	0.0189608587	-0.0478964725	-0.112223799	0.1528159036	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	-0.0110653	1.1000000000004062e-06	0.00012244086409	1.2100000000008937e-12	-0.063786	0.010854	0.004068653796	0.000117809316	0.060607	0.0079892	0.003673208449	6.382731664000002e-05	-0.00306394	-6.128999999999987e-05	3.756464099999984e-09	9.3877283236e-06	-0.000264328	-7.342799999999998e-05	5.3916711839999974e-09	6.986929158399999e-08	-0.000394842	0.0001284079999999	1.55900204964e-07	1.6488614463999986e-08	0.0	0.0	0.0	0.0
