TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,4,2,1,1,8.500000e-01,1.0,0.0,2.300134e-06,13.439811,17.440239,17.638853,7.0,19.195206,1.5563523,19.29571,1.6936477,20.99152,8.0,20.991667,21.998158,4.359304,21.998344,23.001484,--
2,2,1,1,1,2,2.550000e+00,1.0,1.0,--,--,--,23.00795,2.0,24.662796,1.6548465,24.763187,3.2951534,28.060856,2.0,28.060978,29.065228,6.057279,29.06538,31.06746,--
3,3,6,2,3,4,1.700000e+00,1.0,2.0,--,--,--,31.257977,2.0,32.712368,1.4543912,32.81274,2.6456087,35.459988,8.0,35.460106,36.466652,5.2086782,36.466805,40.46811,--
4,4,3,1,3,1,8.500000e-01,1.0,3.0,--,--,--,40.47092,7.0,41.31251,0.8415926,41.412903,2.4084074,43.823956,2.0,43.824074,44.82809,4.35717,44.828236,45.83008,--
5,5,2,1,2,3,8.500000e-01,1.0,4.0,--,--,--,45.831722,7.0,47.07848,1.246757,47.17886,2.003243,49.184387,5.0,49.184505,50.19003,4.358308,50.19018,53.191933,--
6,6,4,2,1,3,2.550000e+00,1.0,5.0,--,--,--,53.381813,2.0,54.11225,0.7304402,54.21264,4.2195597,58.433853,4.0,58.43397,59.440166,6.058356,59.44031,62.442215,--
7,7,4,2,1,2,8.500000e-01,1.0,6.0,--,--,--,62.631268,7.0,64.39602,1.7647475,64.496414,1.4852525,65.98373,8.0,65.98384,66.98815,4.35688,66.9883,68.99094,--
8,8,6,2,3,4,2.550000e+00,1.0,7.0,--,--,--,69.176765,7.0,71.045296,1.868529,71.145676,3.081471,74.22903,1.0,74.22914,75.23506,6.0582952,75.235214,79.23706,--
9,9,4,2,1,3,2.550000e+00,1.0,8.0,--,--,--,79.422325,7.0,81.5951,2.1727753,81.69545,2.7772248,84.47494,9.0,84.47506,85.480835,6.058508,85.48099,88.48404,--
10,10,3,1,3,4,2.550000e+00,1.0,9.0,--,--,--,88.486916,2.0,89.52898,1.0420618,89.62934,3.9079382,93.5381,9.0,93.53822,94.54286,6.055943,94.543015,98.545,--
11,11,5,2,2,3,8.500000e-01,1.0,10.0,--,--,--,98.73418,2.0,100.17929,1.4451144,100.27966,1.8048856,102.08646,5.0,102.08658,103.092155,4.3579774,103.09231,106.09378,--
12,12,6,2,3,1,8.500000e-01,1.0,11.0,--,--,--,106.287865,2.0,108.04603,1.7581631,108.146416,1.4918369,109.63995,7.0,109.64007,110.64607,4.3582106,110.646225,111.648026,--
