global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
3275.4147407269297	-3.839313723865416	14.74032987026133	10728341.72377126	7932.537741873934	-2.9810309059221254	8.886545262062887	62925155.02625441	3379.973506159707	-23.52491758315728	11424220.902341545	553.4217472943424	3378.333626539636	4854.034894631793	1.10232	65.513565	0.2702044	0.136309	0.0899083147	-0.1250038632	0.092488691	-0.0561819946	-0.1063780632	-0.1296875471	-0.1157136796	0.0801245579	-0.0206931905	-0.0922670781	0.1366393286	-0.1924318115	0.0316959052	0.117722175	0.2570696372	0.1175638961	-0.0769414142	0.0064278047	-0.1206704642	0.0652403221	-0.0260146812	-0.004309337	0.0379524743	0.007875962	-0.0029713043	0.0241478689	-0.1034229001	-0.072486924	-0.091700755	-0.0390983445	-0.0993060777	-0.1066817261	-0.0613175439	-0.0435350226	0.043811384	0.1144437256	0.0369661942	0.0177613395	-0.0062949399	0.0436859015	0.0259273514	0.1374497163	-0.0001569706	-0.1105079464	-0.0746572294	-0.0767751511	0.1701208786	-0.0064716472	-0.0576658451	0.0018258093	-0.000457852	0.0950543912	-0.0545140298	-0.0055287464	-0.0305192431	-0.1433489591	-0.1753343594	0.0393272345	-0.1045759279	-0.0050864073	0.2413954596	0.1480444694	-0.0727625534	-0.0129564857	-0.1136063294	0.062335887	-0.038959179	-0.0021032409	0.0301021206	-0.0054994644	0.0143850581	0.02276958	-0.1183118439	-0.0236509514	0.1237790756	0.0348113611	0.1296681789	-0.0047662085	0.0514722361	-0.0349944539	-0.0154073839	0.1141510376	0.0486893884	0.0320137141	0.020036336	0.0501058742	0.010116252	0.097950099	0.0204993154	-0.1372841694	-0.0068413759	-0.1979582737	0.067806685	0.0383866317	0.0461072752	0.0009087697	-0.0109896293	0.0904197151	-0.0075334254	-0.0381894418	0.0553441255	-0.1311994032	-0.2016679107	-0.0145524765	-0.099407183	-0.0069287565	0.0994579802	0.0354671963	-0.042578821	-0.1037513516	-0.1238084399	0.0	0.0722591	-0.0062935999999999	3.960940095999996e-05	0.00522137753281	-0.0157573	0.0771321	0.0059493608504099	0.0002482925032899	-0.0668613	0.0914437	0.00836195026969	0.00447043343769	0.00110738	-0.0011349599999999	1.2881342015999997e-06	1.2262904644e-06	-0.00244559	-0.00055715	5.9809104481e-06	3.104161225000002e-07	0.00191065	0.0002145899999999	4.6048868099999984e-08	3.6505834225e-06	0.0	0.0	0.0	0.0
3294.473925672301	19.05918494537127	363.2525307818669	10853558.44693466	7961.724858284603	29.18711641066966	851.8877643699822	63389062.71902698	3391.151093348091	11.177587188383768	11499905.737915952	124.93845535392094	3389.2338866958094	4827.083977682637	1.105969	65.730431	0.35752909	0.174577	-0.023623885	-0.1328091106	0.1884062464	-0.084011047	-0.0565360711	-0.0557103977	-0.1226070888	0.0172697994	0.0090443228	-0.126518977	0.1049558894	-0.0444737238	0.001329672	0.1873155546	0.2069509854	0.0482726124	-0.0670147574	-0.0433547633	-0.0847370519	-0.0312538113	-0.1393916935	0.137161444	0.0060897872	0.044680298	-0.1815466951	0.1010815548	0.0357987496	0.0703019793	0.2642236858	-0.0303380369	-0.0680000406	-0.1038460563	-0.0167995995	-0.1239984693	0.0318344024	0.0920723206	0.0857232406	0.0021542613	0.0981920379	0.0691822856	-0.0386321267	0.2291724503	-0.0149298357	0.0481283103	0.0053438038	0.0714176671	0.0955322199	0.0513490223	0.1191735908	-0.0587859306	-0.0531798281	-0.0760254076	0.113099618	0.0277354669	0.0495916458	0.1123533581	-0.0433502916	0.0255477233	0.1186632431	0.1561961612	0.1950136555	0.0828051402	-0.052193851	-0.0626945076	-0.0850694859	-0.0316876129	-0.1365228756	0.1218726731	0.006062468	0.0836873814	-0.1979554595	0.0935131766	0.0426017571	0.0175649229	-0.224175071	0.094113658	0.1371671529	-0.0189627263	0.0288710359	-0.1259937406	-0.0516800771	0.1014482667	0.0918391963	-0.0183239351	-0.0974085071	0.064913652	-0.0652158326	0.2213206016	0.0371681973	-0.0258687512	-0.0513973658	-0.0037402871	0.1297945133	-0.0267797958	-0.1296113397	-0.0552873264	-0.0575858903	-0.0892165905	-0.0617829824	0.0490293491	-0.035206852	0.1338775707	-0.0243389237	0.056020205	0.0626123953	0.159310867	0.0976380941	0.0296834549	-0.0509054434	-0.1098273031	-0.1220030341	0.0	0.0485754	-0.0236837	0.00056091764569	0.0023595694851599	0.12099	0.1367473	0.0186998240572899	0.0146385801	-0.00339926	0.06346204	0.0040274305209616	1.15549685476e-05	-0.000311581	-0.001418961	2.013450319521e-06	9.7082719561e-08	-0.00136717	0.00107842	1.8691538089e-06	1.1629896964e-06	0.00173531	-0.0001753399999999	3.0744115599999984e-08	3.0113007961000005e-06	0.0	0.0	0.0	0.0
3314.9336754303326	20.45974975803165	418.6013601612761	10988785.272502054	8046.803174307526	85.07831602292299	7238.319857296355	64751041.32604568	3413.274200708041	22.123107359950158	11650440.769219115	489.4318792598807	3411.620349701434	4809.833781710844	1.221012	72.567688	0.13711776	0.0944936	-0.1246127235	-0.1062443157	0.0607577578	-0.0764220312	0.0398491515	0.0701266484	-0.0811271015	-0.0027426191	0.0594752427	-0.1595561282	0.0031605337	0.1614946668	0.0539526948	-0.0414113658	-0.0686687153	0.0469873322	0.0008815138	-0.0662550661	-0.1615355533	-0.0627721543	0.1182923236	0.0470025103	-0.1158926062	0.1234472567	-0.1859604281	0.0208762359	-0.0306770964	-0.0371581823	0.1107466298	0.0364149334	0.0733720767	-0.057056415	-0.1679085863	0.039893199	-0.00271733	-0.187805763	0.0552035021	-0.0532480221	-0.0185431809	-0.0440413028	-0.0634640154	0.0194044157	0.0537800246	-0.0398835333	0.1382805016	-0.0180794187	0.0234763958	0.0435752397	0.1420189742	0.0746242855	-0.0286764881	-0.0879682347	-0.0492229264	0.0263544163	0.0030191083	0.016705974	0.079758958	0.0657969738	-0.085755778	0.0003592691	-0.0789998245	0.051112071	0.0041341559	-0.0594235775	-0.1731892097	-0.0687644022	0.1254047143	0.0386522421	-0.10132399	0.1586798898	-0.1604256689	0.0035790203	-0.0653940749	-0.0401984204	-0.0868736648	0.0568406469	-0.013672233	0.0760026054	0.1535526945	0.0404146464	-0.0716442846	-0.1901723911	0.0364941343	-0.0523691347	0.0215470533	-0.0358260484	-0.0797927203	0.0141080089	0.0583810524	0.0016854581	0.1345247548	0.0098872251	0.0071292602	-0.0361656939	-0.1416058869	0.0754215057	-0.0433129243	-0.0825668496	0.0609630656	0.0127500595	0.0174283711	-0.0103323454	0.0753606336	0.0017503993	-0.1180344785	-0.0083109291	0.09576119	0.0238303864	-0.0589646239	-0.1148778268	-0.1184185493	0.0	0.0612444	0.012669	0.000160503561	0.0037508765313599	0.108377	-0.012613	0.000159087769	0.011745574129	0.0882286	0.09162786	0.0083956647281796	0.00778428585796	-0.000570209	-0.000258628	6.6888442384e-08	3.251383036810001e-07	-0.00144528	-7.810999999999994e-05	2.0888342784e-06	6.1011720999999915e-09	0.00166789	-6.742000000000011e-05	4.545456400000015e-09	2.7818570521e-06	0.0	0.0	0.0	0.0
3327.643966048647	12.710290618314502	161.55148760201365	11073214.36477997	8006.441712928459	-40.361461379066895	1629.0475646539085	64103108.9025208	3418.5875761336265	5.313375425585491	11686741.015695184	28.2319584132158	3416.9790352601685	4876.182000760463	1.11966	66.544106	0.2144558	0.141274	-0.0612893576	0.0566341662	-0.0596350682	-0.1277869912	0.0818560317	0.0604125929	-0.0765315079	0.0567712988	0.1336355406	0.0995634432	-0.1114357529	0.0405341312	0.0547605311	0.0057322696	-0.0958151917	-0.0868771402	-0.0345375507	-0.0865671681	0.0251185682	-0.0948198436	-0.0200951447	0.10851149	0.034648056	-0.0435155871	-0.0962287496	-0.0005353913	-0.1505636029	-0.0352288849	0.0521717153	-0.0259772575	0.0563835494	0.0027627011	-0.0926017232	-0.0497770733	-0.1067662591	-0.105028713	-0.1268999397	-0.0234778464	-0.1649702577	0.0797523786	0.071067753	-0.0240230258	0.025655209	-0.0263068607	-0.0368992528	0.1112199491	0.1025728352	-0.0255837448	-0.1014573683	0.1565412519	-0.1388391128	0.0207926776	0.0637222809	-0.0926622472	-0.1260060875	-0.1614275366	0.0794105389	-0.0165741584	0.0157433637	-0.1323028603	-0.0776844688	-0.1019453456	-0.0180600028	-0.0889842047	0.0159745811	-0.0923202407	-0.0120671124	0.1099808067	0.0339939539	-0.039163652	-0.0975366734	-0.0079609124	-0.1527627748	-0.0012883049	-0.0815258122	-0.0186772358	-0.0117299582	0.041129651	0.0947345062	-0.0441840022	0.1140184674	-0.1199373119	-0.124844436	-0.0015405533	0.1794827194	0.0750720881	0.0702403055	-0.0462958187	0.0164347714	-0.0379629616	-0.0271394313	-0.023006038	0.1511205966	-0.0130051825	0.1100635481	0.150421762	-0.1370450366	0.0071384647	-0.0667739517	-0.0289463321	-0.0708215444	-0.1787722909	0.0735969948	0.0040753948	0.0587474783	-0.0981189834	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	0.0541051	-0.0071392999999999	5.096960448999992e-05	0.00292736184601	-0.0229378	-0.1313148	0.01724357669904	0.00052614266884	0.0969927	0.0087640999999999	7.680944880999995e-05	0.00940758385329	0.000325953	0.000896162	8.031063302440001e-07	1.0624535820899999e-07	-0.00141736	2.791999999999985e-05	2.0089093696000004e-06	7.795263999999918e-10	0.00124722	-0.0004206699999999	1.7696324889999998e-07	1.5555577284e-06	0.0	0.0	0.0	0.0
3321.16026660162	-6.483699447026993	42.038358519378136	11030105.516453344	8043.089057406541	36.64734447808132	1343.0278572951577	64691281.58537284	3430.7860368284223	12.198460694795813	11770292.830496872	148.80244332247835	3429.316333184312	4961.253913920853	1.087953	64.659691	0.0829507399999999	0.0443242	0.0097542027	-0.0083921396	-0.0965026696	-0.0095737911	-0.0144405621	-0.0015201394	-0.0295147684	-0.0219769022	0.0641464773	0.0589770651	-0.0957809494	-0.036773488	-0.232166947	-0.107902155	-0.09495409	-0.0908980474	-0.1403111864	0.0465478605	0.0681329582	-0.0225447963	0.0706779031	-0.1739962145	0.0246716457	-0.1894945244	-0.0331345576	-0.0593676203	-0.0426655186	0.0525059719	0.2382871525	-0.0033344141	0.1097757449	-0.0978773315	-0.0567951036	0.023222139	-0.0862034672	0.0229143981	-0.0640738621	0.0599539372	-0.0650804652	0.0605939469	0.05294694	0.0195768908	0.0715987294	-0.0029944837	0.1802475896	-0.0094415522	0.0166659018	-0.0979517816	0.0214552256	-0.1514610781	0.1353862345	0.0191707179	-0.1509200136	-0.0214534868	0.0106796914	0.1168617654	-0.0967051624	0.0227905525	-0.0498069297	0.0316656145	-0.0849010841	-0.0895513991	-0.1562677622	0.0243339785	0.0623521972	-0.017153359	0.0811215944	-0.1679700777	0.0185455318	-0.1896644971	-0.0615487343	-0.0601441103	-0.0105695186	0.0400064081	-0.2500656958	0.0491727161	0.0206759026	0.1226500592	0.0751104634	0.0223823307	0.0734627997	0.0024589998	-0.0390073742	0.0455872526	0.0572888528	0.0442748603	0.0384992465	0.0699848534	0.0526237339	0.0114993583	0.168247708	0.0806130799	0.0073065876	0.1157793145	-0.0490177092	-0.1245067586	0.1496890578	0.0552013596	0.1300104174	-0.0866148393	-0.0256802047	0.0883363754	-0.1012237809	0.0012885125	-0.0752745316	0.0145369857	0.0918407451	0.0119710786	-0.0741129243	-0.1217239831	-0.106146603	0.0	0.0596779	0.0055727999999999	3.105609983999995e-05	0.00356145174841	-0.0609343	-0.0379964999999999	0.0014437340122499	0.0037129889164899	0.0897528999999999	-0.0072398000000001	5.241470404000147e-05	0.0080555830584099	6.06302e-05	-0.0002653227999999	7.039618819983999e-08	3.67602115204e-09	-0.00124163	0.00017573	1.5416450569000002e-06	3.0881032900000016e-08	0.00104544	-0.00020178	4.0715168400000065e-08	1.0929447935999995e-06	0.0	0.0	0.0	0.0
3309.4411598997367	-11.719106701883447	137.33746189012953	10952400.790838515	8064.72274506352	21.63368765697942	468.0164416397436	65039752.95474488	3417.112899080815	-13.673137747607145	11676660.565064494	186.95469586503933	3415.4769947615755	4920.3028490271945	1.04379	62.034943	0.12014739	0.0654334	0.027469837	-0.0349883985	-0.074271868	0.0471993447	0.0286792782	0.0070317688	-0.0047754639	-0.0347418331	0.0085076315	-0.0083642662	-0.1121819672	0.1103334846	-0.0855384504	-0.1664050788	-0.1064866251	-0.0939040599	-0.0951265287	-0.015044538	-0.0213864633	0.058613227	-0.0061575887	0.0423117213	0.1423827772	0.0085216185	0.0026616368	-0.1411122134	-0.1077385329	-0.0398306779	-0.0401197534	-0.032781821	0.0368745532	0.0215417648	-0.0734857192	0.1845109069	-0.0143125614	0.0335076133	0.0994499749	-0.1497803978	-0.0667709243	-0.0042900322	0.002546045	-0.1898422194	0.0718584155	0.0741356449	-0.0784844246	-0.0657955722	-0.0429594699	0.0345478636	-0.1080455109	0.0243435651	-0.0216131312	-0.1596182738	0.0238272333	0.0989443791	0.0829686163	0.2326266474	0.0593698463	-0.0093431844	-0.0691520797	-0.110157977	-0.0944279698	-0.1005386656	-0.094168433	-0.0351537702	-0.0226411412	0.0596674841	-0.0101198917	0.0514503913	0.1373882261	-0.0208998822	0.0164576325	-0.1297334739	-0.1087638879	0.0060542747	0.035958658	-0.0489539166	-0.0168911194	0.0129907082	0.0895900462	0.1894866003	0.0046134547	0.0191894205	0.1111942358	-0.1127017766	0.0843228632	-0.0030577078	0.0293569461	-0.1733616791	0.0565605258	0.1169273204	-0.0581601836	-0.0437086403	-0.0929244426	-0.0243821291	0.0951159839	0.0003428041	-0.0086190645	-0.1258762571	0.0925136443	0.1160464291	-0.0333558945	0.2413955601	0.0718528977	-0.0244355102	-0.0617226507	-0.1168205677	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	0.069819	0.0101411	0.00010284190921	0.004874692761	-0.110474	-0.0495397	0.00245418187609	0.012204504676	0.105803	0.0160501	0.00025760571001	0.011194274809	0.000172456	0.0001118258	1.250500954564e-08	2.9741071936e-08	-0.000470586	0.000771044	2.21451183396e-07	5.94508849936e-07	0.00103998	-5.459999999999883e-06	2.9811599999998725e-11	1.0815584004e-06	0.0	0.0	0.0	0.0
3300.3460365431424	-9.095123356594286	82.72126887166691	10892283.96092603	8000.282121303902	-64.44062375961767	4152.5939905286	64004514.02045487	3409.9963002137456	-7.11659886706957	11628074.767471433	50.64597943477588	3408.9994910172745	4911.116856273887	1.009713	60.009689	0.09666395	0.0448827	0.0670731135	-0.0232600707	-0.0978626333	0.0271794061	0.006793339	-0.0351277191	0.0197699484	0.0219193717	0.0380736339	-0.0063927473	-0.0807840827	-0.0809940792	-0.1077928509	-0.0362410452	-0.0218831974	-0.1441518318	0.0126787969	-0.0941771381	-0.0360276709	-0.0431922549	-0.1622238949	-0.0161767556	0.0645342438	0.1072898559	-0.0564358412	0.0293029773	-0.101626185	-0.1672362815	-0.1960377766	-0.0477392327	0.1544912331	-0.1355486611	-0.0104602726	0.0167132664	-0.0698156829	0.1323532978	0.023181307	-0.072558253	-0.025070512	-0.1115009631	0.0541596417	-0.029700858	-0.0339272838	0.0770707003	-0.050018878	0.0283480259	-0.1083312423	-0.1153857492	-0.0136608598	0.0279246782	0.0089887838	-0.0916175162	0.0810893363	-0.1227122977	0.1963015721	0.0949424321	0.099322891	-0.1416939034	0.0843097427	-0.0536777606	-0.0083329397	-0.1484551805	0.0233839532	-0.0888100945	-0.0329332042	-0.0424899965	-0.1563799996	-0.0268512997	0.0685211734	0.0953705113	-0.0304617277	0.0220443943	-0.1542235848	-0.1205785018	0.172153538	-0.0692767105	0.0306710615	0.2239022241	0.0289323237	0.0219975974	0.1064040495	0.1046127493	0.0558809282	-0.0469663828	0.0350235015	-0.1205766385	0.0653783998	-0.0402482368	-0.0318156087	0.0461107783	-0.0988347293	0.0931611852	-0.0442528205	0.0688084783	0.0521351807	0.0524675264	0.0149062245	-0.1209648198	-0.0950921439	-0.1188036251	0.0662289061	0.1784366847	0.1241683331	-0.0376210535	0.1379574578	-0.0665562273	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	0.0669402	-0.0028788	8.287489440000004e-06	0.00448099037604	-0.141832	-0.031358	0.000983324164	0.020116316224	0.124857	0.019054	0.000363054916	0.015589270449	0.000510752	0.000338296	1.1444418361599999e-07	2.60867605504e-07	-0.000213425	0.000257161	4.5550230625e-08	6.6131779921e-08	0.000767974	-0.000272006	7.398726403599999e-08	5.897840646760001e-07	0.0	0.0	0.0	0.0
3293.1276637519886	-7.218372791153797	52.10490575206946	10844689.80976863	8036.805661885284	36.52354058138189	1333.9690165998502	64590245.24691136	3400.299846632695	-9.69645358105072	11562039.047010329	94.0212120494713	3399.0481972787943	4883.616346740133	1.012553	60.178459	0.17996855	0.086134	0.0309507177	-0.0634519272	-0.0706427003	0.0675617727	-0.0264062191	-0.0175056869	0.0265539671	-0.0284146603	-0.0015590768	-0.088311376	-0.0649922477	-0.0160322582	-0.1017997468	-0.1811901732	0.0563821185	0.0448740755	-0.1055111349	0.2487232212	0.0005158902	-0.1072272831	0.1431876927	0.095639021	0.0372814662	0.0856380599	-0.0403953603	-0.0929095621	0.0760604276	0.0867129625	-0.1059881391	-0.0115749612	0.0677798447	-0.1758504862	0.0381636862	0.0412904095	0.1556373308	0.0199250406	0.08829268	0.0263699272	0.1337553092	-0.0189479887	0.0219335101	-0.0581858667	0.0038833574	0.0698202305	0.0601370579	0.0559324811	-0.0358947918	0.1235640539	-0.0506592101	-0.0199341454	-0.0467592552	0.0654390648	-0.0198568451	0.0536491035	-0.0424818466	-0.0128663488	0.0201246897	-0.0316178561	-0.0637753312	-0.092517166	0.0504401127	0.0588993914	-0.1570297956	0.2234915551	-0.000356409	-0.1031504841	0.1328449371	0.0970282123	0.0547908672	0.0873742397	-0.0287834585	-0.0912737791	0.0861499337	0.0752060721	0.0961042435	-0.0055707701	0.0818716917	0.1713540373	-0.0558629757	0.0395863843	-0.1462881588	0.0468888649	0.0635722695	0.0353354413	-0.1378945895	-0.0117153161	0.052124468	-0.0524376279	0.0188078466	0.0940747899	0.020767195	0.0461213901	0.0277943993	-0.1234003987	0.0444734009	-0.0585547007	-0.0523961097	0.0612242079	0.0010141604	0.0504360587	0.004113066	-0.0471071675	0.0144462253	-0.0546356601	-0.0294692151	-0.1469520263	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	0.0418174	-0.0251228	0.00063115507984	0.0017486949427599	-0.110371	0.031461	0.000989794521	0.012181757641	0.143256	0.018399	0.0003385232009999	0.0205222815359999	0.000209778	-0.0003009739999999	9.0585348676e-08	4.4006809284e-08	-0.00153861	-0.001325185	2.3673207321e-06	1.756115284225e-06	0.00124153	0.000473556	2.2425528513600003e-07	1.5413967409e-06	0.0	0.0	0.0	0.0
3297.4640598612377	4.336396109249108	18.804331216310803	10873269.226076556	7993.164092771189	-43.641569114095546	1904.5865547403785	63890672.21396666	3399.939017471412	-0.3608291612827088	11559585.322524471	0.130197683631983	3398.081970249015	4845.752501816285	1.065317	63.314362	0.3838857000000001	0.168471	-0.0313416521	-0.0661968218	-0.0868961104	-0.0053954729	0.0545878721	0.0593796229	0.0658423896	0.0485650554	0.0150603974	-0.0590168729	0.0109166168	0.0667191915	0.0241898544	-9.18737e-05	0.076429934	0.1319215417	0.0015503253	-0.0009288663	-0.0379067136	-0.0697068453	0.0279648663	-0.0725397185	0.0595195789	0.1087260678	0.1271402221	-0.0676761544	0.0707171587	-0.0848941276	0.0236966193	0.046241504	-0.0725821708	0.00692023	-0.0690846724	0.006679176	0.0735174199	-0.0843029773	-0.0648009004	0.0696552088	0.0635392333	0.030578804	0.0301470249	-0.021177692	0.1721863897	-0.2886691891	0.0224185899	0.1109544993	-0.0315832691	6.83574e-05	0.0068480762	0.197222773	0.0953760066	0.1259363248	0.0157108094	-0.0838702817	-0.0628359686	0.1876642115	-0.0040991244	-0.0288350336	0.0536361681	-0.0001840934	0.0604605276	0.1408061051	0.0106375993	-0.0042196215	-0.0336844996	-0.067093614	0.0209309765	-0.0653091002	0.079233592	0.0745512159	0.147372365	-0.0679379107	0.0540699417	-0.0957551011	0.0138231644	0.0664718495	0.0061550097	-0.0635189585	0.0523257018	0.0119714055	-0.0747638198	-0.0551428051	-0.0950329332	0.0500403221	-0.0672749112	0.0506229069	0.0166236003	-0.0950784202	0.119895748	-0.2484835949	0.1381676829	0.0333443156	0.0265424435	-0.0972861332	0.0139978069	0.2213510522	0.0978899484	0.1350869642	-0.0303390703	-0.0533035606	-0.1537525645	0.1002655123	0.0178178032	0.0132488064	0.0392821866	-0.0101472257	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	-0.0619528	-0.1037702	0.01076825440804	0.00383814942784	-0.0154057	0.0949653	0.00901840820409	0.00023733559249	0.192921	0.049665	0.002466612225	0.037218512241	-0.000242002	-0.00045178	2.0410516840000005e-07	5.856496800400001e-08	-0.00042485	0.0011137599999999	1.804975225e-07	1.2404613375999997e-06	9.7366e-05	-0.001144164	1.309111258896e-06	9.480137956e-09	0.0	0.0	0.0	0.0
3312.3110790636297	14.847019202391948	220.4339791961952	10971404.684487669	8000.296031854094	7.131939082904864	50.86455508226588	64004736.59730036	3415.4742255431465	15.53520807173436	11665464.185349556	241.3426898320804	3413.9988253222505	4873.32101600934	1.08788	64.655327	0.0868921	0.0462096	-0.0147975976	0.1051705703	0.0259975645	-0.1431876641	0.0215667599	0.0047760302	-0.0628209593	0.0624668947	0.0749471791	0.0857225382	-0.0394830967	0.000510641	0.0460985285	0.0635804745	-0.092398298	-0.0330339843	-0.1130568087	-0.0034224631	0.0064852732	-0.1313974158	-0.0116465465	-0.0217530676	0.0600676317	0.0785063389	-0.041630385	0.0594033912	0.0656101079	-0.0424468757	-0.0644916905	-0.0460688562	-0.0847046614	0.0975940514	0.1403542866	0.009647263	-0.1215691907	0.0507013453	-0.1031258885	-0.1009933012	0.0876320905	-0.1300099325	-0.115270787	0.1186985035	-0.1122149841	0.0475062988	0.0110116549	0.0979495088	0.0523468698	-0.1335861311	0.0040640049	-0.0985577977	-0.1026443999	0.0098593458	0.1602281215	0.1288975081	0.0633980158	-0.1023078487	0.1484685582	0.0264992047	-0.012842005	0.0507844439	-0.0927899246	-0.0357176959	-0.1123505571	-0.0303611577	0.009813488	-0.1297106564	-0.0136594853	-0.0191439504	0.0717202491	0.0722301384	-0.0281419773	0.0506644254	0.0305861302	-0.0668391771	0.0681293474	-0.0696295946	-0.0025179092	-0.1220360184	-0.1380857242	0.005176377	0.1143388509	0.0390370956	-0.0596253498	-0.147361751	-0.0646129667	-0.1353401649	-0.1164793569	0.1039250988	-0.1046347869	-0.0184985571	-0.0350259936	0.0756325655	0.1371352674	0.1554791103	0.0165887226	-0.081288907	-0.0957513398	-0.0273754288	-0.1316809671	0.1454832223	0.1038796101	-0.0254411937	0.1401403917	-0.0181849647	-0.0119448058	0.0736825215	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	-0.0618103	0.0001425	2.0306250000001066e-08	0.00382051318609	-0.0423351	-0.0269294	0.00072519258436	0.00179226069201	0.169368	-0.023553	0.000554743809	0.0286855194239999	-0.000472926	-0.0002309239999999	5.3325893775999996e-08	2.2365900147600002e-07	-0.00042485	0.0	1.804975225e-07	0.0	-0.000397054	-0.00049442	2.444511364e-07	1.57651878916e-07	0.0	0.0	0.0	0.0
