global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
4581.924789861704	n/a	n/a	20994034.77994922	10842.743224678905	n/a	n/a	117565080.6363203	4234.910115058517	n/a	n/a	17934463.68262494	4369.589130642973	7529.803405060785	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.202294	n/a	n/a	0.040922862436	-0.136647	n/a	0.0186724026089999	n/a	-0.424154	n/a	n/a	0.1799066157159999	0.00395622	n/a	1.56516766884e-05	n/a	-0.000614628	n/a	3.77767578384e-07	n/a	0.000390549	n/a	1.5252852140100002e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0
4527.940213725689	-53.984576136014766	2914.334460585175	20502242.57907424	10577.348061877676	-265.3951628012292	70434.59243829093	111880292.02210742	4215.732869427341	-19.177245631175538	367.7667499984413	17772403.626370084	4346.357422853694	7320.904289555634	1.197308	49.006695	0.39453206	0.228508	-0.0184046176	0.1089272841	-0.1854853301	0.088829776	-0.0662921397	0.1141214613	-0.0738810866	0.0009221529	-0.3693116742	0.0241781001	-0.2002507571	-0.0067256742	0.2956028892	-0.1955206424	0.1582310634	-0.1020595257	0.1033769102	-0.0986062749	0.211133644	-0.0156498062	0.0206101491	-0.0896337993	0.0625474475	-0.0241364731	0.1537788345	-0.1901392812	0.1142844679	-0.0185870265	0.0621708688	-0.0360425452	0.0895736286	-0.0907327987	0.0475819043	-0.0603147157	0.0987423577	-0.1305811904	0.0728170927	-0.0879741245	0.1021510048	-0.0987339655	-0.1128401823	0.028428425	0.036622217	-0.0366001871	0.0773959509	0.0008666742	0.0037068623	-0.1357230144	0.1047747271	0.021254701	0.0583425214	-0.179380354	0.1004303748	0.0432938307	-0.0277956465	-0.093432429	-0.0445295431	0.0594323849	0.0230405692	-0.0805722138	-0.0146002802	-0.0120209073	-0.0416446325	0.170575092	0.000635887	0.1552731829	0.0236869514	-0.1048050974	-0.0293077533	0.0698173054	-0.2069366713	0.1985682908	-0.0276814198	0.0900034994	-0.1370972358	0.0422806889	-0.0802153852	0.0252859686	-0.0211082258	0.1082518147	-0.103044243	0.0287307941	-0.0340503974	0.0518015453	0.1043679589	-0.0982680483	0.0359908913	-0.06787083	-0.0134612057	0.0295050084	0.0909150398	-0.1602623788	0.0297652794	0.1454730452	-0.0147987063	-0.1181587197	0.0953625462	0.0651175723	-0.0048646881	-0.0308865285	-0.031391681	0.1086251137	0.0064955184	0.0454299903	-0.0838792776	-0.0372173229	0.085209259	0.0151528885	0.1524676077	-0.040444812	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	-0.00916309	0.19313091	0.0372995483974281	8.396221834810001e-05	-0.142355	-0.005708	0.020264946025	3.258126400000021e-05	-0.357519	0.066635	0.004440223225	0.1278198353609999	0.00494577	0.00098955	2.4460640892900005e-05	9.79209202500001e-07	-0.00130164	-0.000687012	1.6942666895999998e-06	4.71985488144e-07	0.00129515	0.0009046009999999	1.6774135224999997e-06	8.183029692009998e-07	0.0	0.0	0.0	0.0	0.0	0.0
4521.508753724498	-6.431460001191226	41.36367774692265	20444041.410007264	10509.63539355875	-67.71266831892535	4585.005450868797	110452436.1055428	4224.985310385665	9.25244095832386	85.60766368726894	17850500.872974653	4343.786553107662	7183.356513421021	1.104519	45.208794	0.31147576	0.149132	0.0993618861	0.0523846528	0.0111338134	0.1611455496	-0.1253846383	0.2152350935	-0.0435521895	-0.0644402374	-0.1115375998	0.0273180557	-0.3055283317	-0.0551187394	0.1657426838	-0.0672443146	0.0414836786	0.0608456975	-0.1823115597	0.0392095105	0.178595764	0.0522513205	-0.0049066162	-0.0995823288	0.0442868537	-0.0482853115	0.0054702409	-0.090925685	0.0303484453	-0.0873532167	-0.0120565296	-0.1520670782	-0.0896601175	-0.0122598802	-0.0454776172	-0.0074237276	0.0816907753	-0.237129703	-0.0953517477	-0.0237101545	-0.2274809849	0.0024694857	-0.078069189	0.0463707773	0.0775199754	-0.0008670409	0.1520199832	0.0137427368	0.0290916111	-0.0303063118	-0.0524492979	-0.1954590151	-0.0301338567	0.0610932944	-0.0878015609	0.1171641294	-0.0249434793	-0.1757837614	0.0136601035	0.08113822	0.1415181285	0.002843831	0.0754299299	-0.0807051194	-0.0702696691	-0.01105061	0.0473181293	-0.0418048324	-0.0041071419	-0.0861440807	-0.0023583725	-0.0193828526	-0.0823503289	0.071447867	-0.1393901928	-0.0234999634	0.0445298903	0.1126023293	0.0492030781	-0.0617662124	0.1427209972	0.1241813266	0.0047719208	-0.0895056592	0.0794296064	0.3036458261	0.0313918441	-0.0050148872	0.0004451349	-0.0141263908	0.0003967667	0.0120518889	0.0006345501	-0.1175082136	0.1390971591	-0.0962908419	0.0782766003	0.0571843487	0.0937830367	-0.1577671469	-0.1414189611	-0.1074585938	-0.0349448185	0.1450664967	-0.1350126241	0.0791752033	0.0501438243	-0.0102983203	-0.0673127981	0.1384935948	0.0079528554	0.0385743156	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	-0.0589266	-0.04976351	0.0024764069275201	0.00347234418756	-0.169376	-0.0270209999999999	0.028688229376	0.0007301344409999	-0.267912	0.0896069999999999	0.0080294144489999	0.071776839744	0.00387446	-0.00107131	1.50114402916e-05	1.1477051161000005e-06	-0.000158818	0.001142822	2.5223157124e-08	1.306042123684e-06	0.000607597	-0.0006875529999999	3.69174114409e-07	4.727291278089999e-07	0.0	0.0	0.0	0.0	0.0	0.0
4538.480652255617	16.971898531119223	288.04533975060684	20597806.630898573	10496.508761924655	-13.126631634095247	172.30845805723007	110176696.18916106	4234.885651712564	9.900341326899252	98.01675838910924	17934256.48308095	4356.689767620446	7221.083362970251	1.082331	44.300598	0.13901015	0.076711	0.0048758474	0.0921092855	-0.1202538303	0.0725081921	0.0630613523	0.1964149756	-0.1000801464	-0.0087949994	-0.2311990988	-0.0180999912	-0.1998063207	0.1288083594	-0.073882942	-0.008715801	0.1093628471	0.0357574935	0.0062791352	-0.0145159198	-0.0612114232	-0.0319349571	0.0859284479	-0.0909301802	-0.0925007732	-0.0368993171	0.197145148	0.075918235	0.1051032519	-0.1165807875	-0.0101998911	0.0303117375	-0.161601769	-0.088413691	-0.0599409565	-0.173339916	0.0846482924	0.1103881253	-0.0468845322	-0.0672508362	-0.0297950841	0.1662042309	0.0863734733	-0.0365297319	0.0456124961	0.0808867665	-0.0055943473	-0.04534027	-0.0059037515	-0.0582838909	0.1795677975	-0.1767691941	0.0866377556	-0.0044391532	0.0216533984	-0.0523720856	0.0217645422	0.0538113293	-0.1133479817	0.1027133137	0.038163878	0.1610393872	-0.0831212318	0.009726091	0.0528637426	0.0218100377	-0.0533700282	-0.0120652993	-0.1169201651	-0.1059845876	0.0550487472	-0.0056814084	-0.2678344973	-0.0107969252	0.0126995194	0.0310953126	0.0908018786	-0.0040417447	0.2404340479	0.029580933	0.0333624986	-0.1350289819	-0.1759471549	-0.0344297821	-0.0615543062	0.0252715507	-0.0418265948	0.153543579	-0.0864487627	-0.0199507147	-0.0331410837	-0.0802948063	-0.0005927299	0.0321839897	-0.0247913037	0.0399775988	0.14324008	-0.1280603041	0.0803341116	-0.0138525664	-0.0697132769	0.1193708467	-0.0526008769	-0.0202469943	-0.0301592472	-0.1579783016	0.088129468	-0.0100444581	0.0626598221	-0.0980192795	0.0750028827	0.104007584	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	-0.0468113	0.0121153	0.00014678049409	0.00219129780769	-0.0994661	0.0699099	0.00989350504921	0.00488739411801	-0.267546	0.0003659999999999	1.339559999999835e-07	0.071580862116	0.00312135	-0.00075311	9.7428258225e-06	5.671746720999999e-07	-0.000415865	-0.000257047	1.7294369822500004e-07	6.607316020900003e-08	0.000485375	-0.0001222219999999	2.3558889062500002e-07	1.493821728399999e-08	0.0	0.0	0.0	0.0	0.0	0.0
4528.894631510625	-9.586020744992313	91.89179372342294	20510886.58332576	10485.495223688336	-11.013538236318707	121.29802448285422	109945610.08599092	4225.162354394516	-9.723297318048026	94.54251073515994	17851996.92099261	4344.390274205325	7252.5941685484495	1.041012	42.609383	0.10664225	0.0497921	0.040033944	0.0639997518	-0.0381135541	0.1491110114	-0.0282655918	-0.0036002077	-0.0693497921	-0.024147369	-0.1562700404	0.0642909998	-0.1093465491	-0.0075410643	-0.1148366026	-0.1253731644	-0.1677065131	0.0719362162	-0.1134755417	0.1415370241	-0.0398136146	0.0522244185	-0.049336782	0.0391043814	0.0020099402	-0.0910911364	0.0214852801	0.1560596665	0.0062576194	0.0423928683	0.0272410003	0.0086133989	-0.1516003036	-0.1341949646	0.0344978297	0.0110233976	0.0321712073	0.0168754977	0.0103276816	-0.0434143481	-0.0904592105	0.1244094269	0.0386237142	0.2221306627	0.1639278821	0.0466726947	-0.0363960894	-0.0852543386	-0.0137301765	-0.0191407686	0.096491164	0.1400907202	0.0876517217	0.1000355428	-0.0804564417	-0.0096747001	0.0376509741	-0.0096023768	0.0493163161	-0.0352486727	0.055046038	-0.1441071633	0.053095622	-0.0665102231	-0.0933562642	0.0242320168	-0.0954842331	-0.0479176935	0.0410110452	0.037693093	0.0665361906	0.0411331554	-0.0913465549	-0.0942298257	0.0905911951	0.0548041349	0.0928275134	-0.0009814236	0.1340016349	-0.11925098	-0.0091774601	-0.0294126546	-0.0135241736	-0.1247025632	-0.0407386636	0.1029348285	-0.0258792264	-0.0392693118	-0.3183121696	0.0376240077	-0.1109376103	0.0056569314	0.0242664901	0.1013455459	-0.0255212446	-0.0113169503	0.0136250298	-0.0290465526	-0.1748717485	-0.0615726699	0.0247011509	-0.0212117357	-0.01018368	0.0598460201	-0.0069539155	0.0240633279	-0.1173268744	0.0387150596	0.0095712447	0.0945924359	0.112274599	0.0987794795	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	-0.0288565	0.0179548	0.00032237484304	0.00083269759225	-0.115733	-0.0162669	0.013394127289	0.00026461203561	-0.229998	0.037548	0.001409852304	0.052899080004	0.00290778	-0.00021357	8.4551845284e-06	4.561214490000007e-08	-0.000219118	0.000196747	4.8012697924e-08	3.870938200900001e-08	0.000198241	-0.000287134	3.929949408099999e-08	8.244593395600002e-08	0.0	0.0	0.0	0.0	0.0	0.0
4510.739628745665	-18.155002764960045	329.6041253957069	20346771.99833658	10456.601256500222	-28.8939671881144	834.8613398678317	109340509.83744204	4208.576962437086	-16.585391957430147	275.0752263815886	17712120.04875617	4335.094943190063	7261.244686433368	1.058732	43.33469	0.16511415	0.0988369	-0.0341184696	0.1114385131	-0.0724046916	0.0564514456	0.0807605522	-0.0102929315	-0.1168749579	-0.00268303	-0.078934866	-0.1070458342	0.0997601426	-0.0177947917	-0.0759182448	-0.0816178262	-0.0358903573	0.1021423428	-0.0732094766	-0.0374360452	-0.1402929716	-0.0132409776	0.087827189	-0.0491739361	0.1373685874	0.1188668713	0.046063104	-0.050119148	0.0269702729	-0.0953878513	0.1432713958	0.0286709957	-0.0162689166	-0.1826462324	0.0538352683	0.0124577617	0.0225037495	0.0380559384	-0.102500952	0.1112719401	0.1642475537	-0.0907804214	0.0311850293	0.0772347383	0.1052718965	0.0368231522	0.0803829328	0.1506471641	-0.0707395149	-0.1212967652	-0.0834232375	-0.0371520286	-0.0609225725	0.1510576413	0.0949131913	0.0065980059	-0.0343235388	0.0414358279	0.1411026103	-0.0617199043	0.0552170824	0.051334741	0.0559344316	0.2064289381	-0.0941729422	-0.0351324813	-0.1519553837	0.0708549177	-0.0696982663	-0.0775623201	-0.1831090434	0.038905209	-0.0561683827	0.0538232058	-0.1001921631	0.1373527407	0.0203420736	-0.0650263955	-0.0193597266	-0.0755298196	-0.0538059704	-0.0435018803	-0.0377972148	-0.1305094032	0.0844205105	-0.0785493169	-0.0752846738	-0.1800136154	-0.0623733948	-0.0991988973	0.0933151978	-0.0275615494	-0.1638214671	-0.0495378446	-0.00807422	-0.1316068543	0.0078184427	-0.1103389233	0.0363661807	0.1546609784	-0.0117713714	-0.0222780587	0.1028331398	0.0327065275	0.0476689561	0.0256832587	0.0860423447	0.1100748988	0.127892881	0.0074752858	-0.1997990412	0.0397582966	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	-0.0395685	-0.010712	0.0001147469439999	0.00156566619225	-0.0799413	0.0357916999999999	0.00639061144569	0.0012810457888899	-0.145693	0.084305	0.007107333025	0.021226450249	0.00235671	-0.0005510699999999	5.554082024100001e-06	3.0367814489999984e-07	-0.000108901	0.0001102169999999	1.1859427801e-08	1.2147787089e-08	0.000173419	-2.4822e-05	3.007414956099999e-08	6.16131684e-10	0.0	0.0	0.0	0.0	0.0	0.0
4515.13077214734	4.391143401675436	19.28214037407772	20386405.88959184	10511.375536135169	54.77427963494665	3000.2217095273318	110489015.66166092	4210.5418482960085	1.964885858922571	3.8607764385938896	17728662.656251967	4336.760231289599	7240.470744207133	1.045879	42.808609	0.077354	0.0464359	-0.1540133737	0.0626489762	-0.0944571145	-0.033721608	0.004093256	0.0087296457	-0.070567963	0.1295156821	-0.05247105	-0.0535059952	0.1115795006	-0.0456832017	0.0527669331	-0.1058271415	-0.0906121172	-0.1082401559	-0.0330479844	-0.0170851775	-0.1206281105	-0.1155621481	0.0165391761	-0.158567107	0.0428285652	0.0363310248	-0.0688877149	0.0720486797	0.1104383342	0.0135576059	-0.1198902803	-0.0551613604	0.2348268333	-0.1377592556	-0.0849337456	0.0089497547	-0.2239168119	0.0215543415	0.0423527437	0.0374604062	-0.0091817492	-0.1916414603	0.0195364863	0.0475601269	-0.0565997306	0.0226950907	-0.1143917084	-0.1407154751	0.0537331327	0.0879645865	-0.0641124019	0.015783014	0.079197296	-0.003352633	-0.1255225664	-0.1211906007	-0.091185326	-0.0310655637	-0.0421211903	-0.0765755712	-0.1556335959	0.0375438734	0.0873804729	-0.0370360388	-0.043603601	-0.1112324791	-0.0331531234	0.0023391565	-0.128285543	-0.1632648039	-0.0830369983	0.1541271856	0.075942584	-0.0569547243	0.0506851416	-0.0430623845	-0.242569371	0.090603835	-0.022754069	0.0209511805	0.0250417023	-0.1562881722	0.1551995164	0.0564937197	0.0094309059	0.0050233205	-0.089055763	-0.1692137586	0.0310919292	0.0214788131	-0.029748093	-0.0460904045	0.0774379851	0.1738316673	-0.0454133069	-0.0303781173	-0.0781050104	0.0111828808	-0.0515456778	-0.1006467897	-0.0656276659	0.0179029531	-0.0518386081	-0.0966038235	0.1727294586	0.0139221525	-0.0516450697	0.0150604423	-0.1337723968	0.0787452797	-0.0451982735	-0.0139978124	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	-0.0380796	0.0014889	2.216823210000004e-06	0.0014500559361599	-0.0522728	0.0276685	0.00273244561984	0.00076554589225	-0.13829	0.0074029999999999	5.4804408999999896e-05	0.0191241241	0.00159108	-0.00076563	2.5315355664e-06	5.861892969000004e-07	-8.928e-05	1.9621000000000007e-05	7.9709184e-09	3.849836410000003e-10	0.00020404	3.062100000000002e-05	4.16323216e-08	9.376456410000012e-10	0.0	0.0	0.0	0.0	0.0	0.0
4516.523368841263	1.3925966939223144	1.9393255519233603	20398983.34128923	10537.660615113236	26.28507897806776	690.9053768832596	111042291.23930869	4227.303779863405	16.76193156739646	280.96234987008194	17870097.24724743	4350.592377108556	7264.50417405725	1.015483	41.564472	0.0392513749999999	0.0185014	-0.1609860557	0.0007079453	0.0241668589	0.0648592176	-0.0395833911	-0.1166931571	-0.0168481098	0.1501577257	0.0063541858	0.0064574168	0.0783266273	-0.1079021417	0.0183348523	-0.0996865153	-0.0680583788	-0.0842993931	-0.0780828371	-0.1281921842	-0.1042805144	0.0078140325	0.0652012751	0.0051565797	-0.032898658	-0.0368779343	0.0275825235	0.0700222084	-0.0831569519	-0.0103857092	-0.009519201	0.0765342403	0.0319731174	0.0180198329	0.0077990368	-0.0059216158	-0.2296278506	0.1271018863	-0.032616506	0.0435194975	0.0715304665	-0.1004763889	0.0833907104	-0.1130107009	0.0911778351	-0.1044903171	-0.0584004493	-0.0061422736	0.0394263733	-0.0164645937	-0.1290534359	0.0955070583	0.0546085319	-0.0847227715	-0.0770151754	0.0176920486	0.0593022107	-0.0657658357	0.09874312	0.0722796214	-0.0272988916	0.0701858084	-0.1279248311	-0.0054666847	0.0758200153	0.0521500471	-0.0896527104	-0.0407646258	-0.0624077368	-0.0031279349	0.0406567497	-0.0726494149	0.0240307854	-0.0860720519	0.0458339804	0.0496328376	-0.0239560423	-0.0962935112	0.0325026757	0.0435210689	-0.0326330582	-0.1183095287	0.176833527	0.0303638723	0.048253754	-0.1760223017	-0.0910561888	-0.041616559	0.0714003628	-0.1282763744	0.0562144091	0.087148211	0.1185334716	0.0507386581	-0.0206702612	0.0321704705	-0.1554339601	-0.0205192228	-0.0340446295	-0.0782515235	0.0337993742	-0.0002116917	0.0596733788	0.1417044566	0.0809969038	-0.0266819495	0.1249321119	-0.0571429024	0.0387891421	-0.0670409627	0.0814718027	0.0820323717	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	-0.0339316	0.0041479999999999	1.720590399999999e-05	0.00115135347856	-0.0479258	0.004347	0.00229688230564	1.8896409000000036e-05	-0.126337	0.0119529999999999	0.0001428742089999	0.015961037569	0.00141278	-0.0001782999999999	1.9959473284e-06	3.179088999999998e-08	-0.000163327	-7.4047e-05	2.6675708929e-08	5.4829582090000014e-09	8.031949999999998e-05	-0.0001237205	6.451222080249997e-09	1.5306762120250005e-08	0.0	0.0	0.0	0.0	0.0	0.0
4513.901933271163	-2.621435570099493	6.871924448182853	20375310.663189147	10557.617019134608	19.95640402137178	398.25806146422383	111463277.12272072	4218.018300778073	-9.285479085331644	86.2201218441314	17791678.385698747	4341.501897231296	7236.942939724602	0.999326	40.903168	0.0568595465	0.0401217	-0.1103193667	-0.0989568528	-0.0240903067	0.0685767531	-0.0045109257	-0.0389547218	0.1136894232	0.0774687667	0.0623374584	-0.0240613955	0.0880703851	-0.0456775844	0.0627262039	0.082109329	0.045034784	-0.0328138635	-0.0065328905	0.0275308735	-0.0709828418	-0.0902880752	-0.035619486	0.0505742121	-0.0069014938	0.1271453766	0.1584947819	0.0006483159	-0.0445666855	-0.1368031937	-0.0322602511	-0.0286796712	-0.0154637516	0.0384018149	0.1896122865	0.1235349341	-0.0175223563	0.0850528692	0.1846718885	0.0519468243	0.0883710078	-0.0157926788	-0.0124539602	-0.0476201372	-0.10989686	-0.0969554113	0.133245488	-0.1043341956	0.0701159623	0.0616688718	-0.0413246143	-0.0695139813	0.1188866863	-0.0519459019	0.0458832105	0.0510777143	0.0197744478	0.1024422572	0.0284981674	-0.04174611	0.0145575128	-0.0347923425	-0.007416475	0.0199677423	0.0991837621	-0.0741052566	0.1029336239	-0.0969040528	0.0037444021	0.0475830596	-0.1334909317	-0.0465648952	-0.1178516822	-0.0180763995	-0.0348750611	0.0008248477	0.0269475914	-0.0257675137	-0.0118847605	-0.0230155384	-0.229198898	0.0273544996	0.0517254519	0.2045592233	-0.0381164402	-0.0769281658	0.1017178079	-0.020372881	0.0801315985	0.0879925913	0.1236915458	-0.0686357616	0.1297636087	0.040344132	0.0435629934	0.0480838294	-0.0024957509	-0.0427708321	0.0957053153	-0.037063855	0.1059235279	-0.0368374951	0.0015896281	-0.0747860204	-0.0942531037	0.0354292112	-0.0012243462	0.0166707769	-0.0145496047	-0.1527447617	-0.0336722669	0.0126215414	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	-0.0399079	-0.0059763	3.571616169000005e-05	0.00159264048241	-0.0426633	0.0052624999999999	0.00182015716689	2.769390624999996e-05	-0.0877459	0.0385911	0.00148927299921	0.00769934296681	0.00136408	-4.8700000000000045e-05	1.8607142464e-06	2.371690000000004e-09	-0.000180314	-1.698699999999999e-05	3.2513138595999995e-08	2.885581689999997e-10	5.41357e-06	-7.490592999999999e-05	2.93067401449e-11	5.610898349164898e-09	0.0	0.0	0.0	0.0	0.0	0.0
4525.742854998307	11.840921727143725	140.20742734834428	20482348.389568225	10582.998001690288	25.38098255568002	644.1942754917335	111999846.70378064	4228.110818080393	10.09251730231972	101.85890549762291	17876921.08996845	4352.529676707439	7216.4631098150785	0.981613	40.178162	0.0576089615	0.0305663	-0.0697444308	-0.1315879103	-0.033626724	0.0859977439	-0.0718803873	-0.008032127	0.1569580011	0.0590833076	0.0184322725	0.0066036081	0.0553085512	-0.0301152381	-0.0303793913	0.1171555811	-0.0633385943	-0.0270620833	0.1221949315	-0.0284863129	-0.2202826376	-0.0747062415	-0.0592663749	-0.1524837576	0.081211388	0.1224317169	-0.0241506139	-0.0732498598	-0.1638240587	0.1222170349	-0.1291917799	0.0985224333	-0.0470703402	-0.0122527963	0.0032734402	0.1357640772	0.0339485258	-0.0544648872	-0.0253715088	-0.1648994148	-0.0422026312	0.1593649969	-0.0551695963	-0.0875636179	-0.0382592183	-0.082370227	-0.0890694996	0.0525940322	-0.1222987651	0.0811930356	0.0669490419	0.1368226349	-0.054867376	0.0933722353	-0.1306194701	0.0232981826	0.0141194161	0.1138091154	-0.0622531701	0.0926078008	-0.1551611621	0.1138011545	-0.1075255743	0.0206155976	0.1201970015	-0.0259809208	0.1959385417	-0.064388801	0.0860912123	-0.1393370742	-0.0999777051	-0.1097830108	0.1458992529	0.064029773	0.0468919515	-0.0195840924	-0.0845976535	-0.1345137297	0.0241730325	-0.0946789812	-0.0698915628	0.1496184313	0.0393307921	-0.0172514731	-0.0839028382	0.0031238717	0.0649805008	0.2120270621	-0.0214146268	-0.0255996382	-0.053598953	0.022189475	-0.0223107644	-0.0821180333	-0.1504527879	-0.0293094231	0.0268952895	0.132761771	-0.1989831187	0.0125948172	-0.0191447982	-0.0168514808	0.0205671658	-0.1343485115	-0.0032653871	-0.1543752953	0.1056869039	-0.1995781153	-0.0723989579	-0.1011095131	-0.0531490125	-0.2521132623	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	-0.0314035	0.0085044	7.232481936000004e-05	0.00098617981225	-0.0504696	-0.0078063	0.00254718052416	6.093831969000004e-05	-0.082999	0.0047468999999999	2.2533059609999983e-05	0.006888834001	0.00112606	-0.00023802	1.2680111235999998e-06	5.665352040000001e-08	-0.00060494	-0.000424626	3.659524036e-07	1.80307239876e-07	7.379479999999998e-05	6.838122999999998e-05	5.445672507039997e-09	4.6759926163128984e-09	0.0	0.0	0.0	0.0	0.0	0.0
