global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
5152.15850003971	n/a	26544737.209531438	n/a	13656.470623629431	n/a	186499189.89405364	n/a	4801.633752683378	n/a	23055686.694908258	n/a	5901.537896832696	9282.95469211038	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0236394	n/a	0.00055882123236	n/a	-0.0623223	n/a	0.0038840690772899	n/a	-0.120424	n/a	0.014501939776	n/a	0.00279259	n/a	7.798558908100001e-06	n/a	0.0029409	n/a	n/a	8.648892810000002e-06	-0.000425366	n/a	n/a	1.80936233956e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5152.950962231638	0.7924621919282799	26552903.619163968	0.627996325635774	13762.419369152614	105.94874552318288	189404186.89242703	11225.136677936163	4796.6278085350095	-5.005944148368144	23007638.33361137	25.059476816581263	5896.213625058628	9229.029175568669	1.150455	50.609581	0.15632385	0.0754728999999999	-0.0574560818	0.0056278768	-0.0366729099	-0.0085761463	0.1472841621	-0.0366295611	0.0040575352	-0.0303295434	0.0144646307	-0.1318619099	0.0343132038	-0.0881118324	-0.0394064431	0.0051003518	-0.0874155755	0.0913947487	0.006083596	-0.0605597728	0.1117136548	-0.0504095665	0.1175317046	-0.0162481822	0.004075152	-0.0269643672	0.0897421562	-0.0538954537	0.0126713802	0.0637695286	-0.0076617548	-0.1346298598	0.013341121	0.0316847923	-0.0741218423	0.0239124701	0.0491871345	0.1130297051	-0.0753695909	-0.0587134554	0.0968438807	0.0492067012	0.0059636635	-0.0714731982	-0.0729367485	0.0138350493	-0.0107119619	-0.1211689792	0.0189793088	-0.157151803	0.0009714831	-0.0801166318	0.0484489044	-0.0434722124	0.0172831118	-0.0113560822	0.080420877	-0.0487472267	0.0804146386	-0.0329205498	0.0320087692	-0.0526269025	0.0423854999	0.0259748173	-0.0473369607	-0.0405109147	0.138577272	0.0377042751	0.0945376566	-0.0135804025	-0.0685511157	0.0009862926	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	0.0414041	0.0177646999999999	0.00171429949681	0.0003155845660899	-0.0756937	-0.0133714	0.00572953621969	0.00017879433796	-0.181617	-0.061193	0.032984734689	0.0037445832489999	0.00209499	-0.0006976	4.388983100100001e-06	4.866457600000001e-07	0.00253616	-0.00040474	1.6381446760000017e-07	6.4321075456e-06	-0.000602921	-0.0001775549999999	3.1525778024999995e-08	3.63513732241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5145.164525166344	-7.786437065294194	26472717.99103021	60.628602171787264	13758.551916122437	-3.867453030177785	189297750.8286364	14.95719294063133	4799.38043650942	2.752627974410643	23034052.57434935	7.576960765508041	5911.7184000986335	9284.236558119022	1.04813	46.108238	0.17852115	0.107768	-0.0248391305	-0.1226556426	0.0600056157	-0.1112329866	0.0117519055	-0.0417849528	-0.1314831357	0.0189679396	0.1293205829	-0.0970085107	0.0274699787	-0.0533936942	0.0359076174	-0.0768654618	-0.1197361357	-0.1598538849	0.0878035791	0.0361008368	-0.0705039691	0.1256672516	0.1172785716	0.0028292592	-0.1012515833	0.0996495543	-0.133628121	0.0387338607	-0.0067610253	-0.1110165354	0.0423296826	-0.0152368075	0.0671954221	0.1492546865	-0.0542012128	0.0609230017	0.0197731167	0.330731169	0.049674339	0.0673177398	-0.0642016807	-0.0485058608	0.0961223354	0.0198650748	0.0122346694	0.0902004995	0.0255263069	-0.1746703529	-0.0951730511	0.0844480458	-0.065915203	0.0557093788	-0.0123423868	-0.0285624983	0.0114176293	0.1461547154	0.0833301117	0.0150229491	-0.20787005	0.0437519948	-0.0628665022	0.0278427612	-0.1733616598	0.0859559364	0.0601703905	0.1817704391	-0.0515046574	-0.0251436869	0.1009010851	0.0671859591	-0.0433680096	0.1036216705	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	0.0375159	-0.0038882	0.0014074427528099	1.511809924000001e-05	-0.039833	0.0358607	0.001586667889	0.00128598980449	-0.10727	0.074347	0.0115068529	0.005527476409	0.000867424	-0.001227566	7.52424395776e-07	1.5069182843560005e-06	0.00253616	0.0	0.0	6.4321075456e-06	-0.00066386	-6.093899999999998e-05	3.7135617209999972e-09	4.4071009960000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5141.10287398413	-4.061651182213609	26430938.760887884	16.497010325977207	13668.047454289028	-90.50446183340864	186815521.2126968	8191.057611754922	4778.3608129766	-21.019623532820333	22832732.058990397	441.8245734614943	5902.240177040033	9321.28060940111	1.164081	51.209007	0.42449425	0.270999	0.0921292399	-0.181636508	0.1342214656	0.0966809923	-0.0560901669	-0.0314075167	-0.0341430045	0.2391618588	0.0519821939	0.0420765782	0.0255497575	0.1280204556	0.1199911635	-0.2017799114	0.0317283352	-0.0797560806	-0.1579258589	-0.0537799989	0.0886303134	-0.079042308	0.0572620457	-0.0023012648	0.1189315227	-0.1261851462	-0.0297287125	0.0536905059	-0.0728148531	0.1210415769	0.0905769271	0.1254264443	-0.0145703178	0.0533459946	0.1701726974	-0.1359725206	-0.0246211352	-0.0523995656	0.114325814	-0.1809866049	0.0767521691	-0.1466439004	0.0995184728	-0.0688431878	0.1473859144	0.2048445006	0.0499622259	0.0596049037	-0.0284634436	0.0761070352	0.185205997	-0.024234906	-0.0217293248	0.0636915218	-0.0341672642	-0.0805316513	-0.0113782473	-0.1455430438	0.0111338812	-0.1853001017	0.0009547747	0.0049768496	0.1295736033	-0.1016741551	0.0476978343	-0.0612957352	-0.0060384742	-0.192261256	-0.112937942	-0.0277183812	0.0037527221	0.1012261105	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	0.0567752	0.0192593	0.0032234233350399	0.00037092063649	-0.0765759	-0.0367429	0.00586386846081	0.00135004070041	-0.318465	-0.211195	0.101419956225	0.044603328025	0.00355056	0.002683136	1.26064763136e-05	7.199218794496e-06	0.00271173	0.0001755699999999	3.0824824899999965e-08	7.353479592899999e-06	-0.000376625	0.0002872349999999	8.250394522499996e-08	1.41846390625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5121.328855107105	-19.77401887702581	26228009.242152646	391.0118225489731	13681.59783063616	13.550376347131532	187186119.19926807	183.6126991489017	4784.44813622079	6.087323244189975	22890943.96818659	37.05550427925556	5888.62681675687	9249.29468081108	1.035666	45.559921	0.21306225	0.136175	-0.0065103197	-0.0641912332	0.0883633859	0.0167316672	0.0314648277	-0.0370485052	0.0077499341	0.0364043627	0.0296814835	0.0815813285	-0.0515692932	0.0147563903	0.0269303249	-0.0816074487	0.0698511945	0.0076344924	-0.0314264413	0.0113995687	-0.1046493104	0.077742442	0.1173704731	0.0819721676	0.0593431263	0.0224844459	-0.066831218	-0.0811705297	-0.1004294579	-0.002243394	0.054140492	-0.0763111244	0.0627840401	-0.0400533749	-0.2065110497	-0.0796730015	0.040935665	-0.2434780829	-0.0496764942	0.1010269037	-0.1605659517	-0.1259094071	-0.0434223364	-0.0730639315	0.0164832908	0.0516638625	0.0120918869	0.0627798935	-0.0099653971	0.0931145768	-0.0434271503	0.0511792834	-0.0691206056	0.0690566095	-0.1008703994	0.0962101776	0.1413424439	-0.1236508784	0.0082025054	-0.0101202895	-0.0416516475	-0.0300410546	-0.0648130831	-0.0625244156	-0.046277541	0.0641312002	0.196921356	-0.0605426919	-0.0114790717	-0.1051092873	0.1522582705	-0.2507382567	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	0.0602622	0.003487	0.00363153274884	1.2159169000000028e-05	-0.0486613	0.0279146	0.00236792211769	0.00077922489316	-0.249567	0.0688979999999999	0.062283687489	0.0047469344039999	0.00147638	-0.00207418	2.1796979044e-06	4.3022226724000005e-06	0.00280444	9.27100000000002e-05	8.595144100000035e-09	7.8648837136e-06	-0.000288262	8.8363e-05	7.808019769e-09	8.309498064400002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5127.737920595523	6.409065488418491	26293696.182313297	41.07612043483696	13709.116297994342	27.518467358182534	187939869.6719341	757.2660457433576	4783.524417233158	-0.923718987632128	22882105.85026582	0.8532567681121237	5869.924372304251	9210.192834220075	1.052853	46.315998	0.1347032	0.0952008	-0.0997410661	0.0804222397	0.0883546665	-0.1108820786	-0.1735889828	-0.0606170856	-0.0123365768	-0.1161082575	0.0552150955	0.0424755552	-0.0756002864	-0.0408520591	-0.0879814267	0.0118889681	0.0190756943	0.0013122531	0.2918376465	0.0828407678	-0.1240338935	-0.0167615812	-0.0880105098	0.1441727172	0.0701537986	0.0436918364	0.1901769312	-0.0708224929	0.0850057766	-0.0045337562	-0.2044003233	0.0215391414	-0.0133472268	0.1221246057	0.0685946758	0.1283709306	-0.0754344389	0.0703473146	-0.0085423899	0.1263551284	-0.0918731532	0.0192673904	0.0274577269	0.0307179015	-0.0945346318	-0.0509026908	0.0384670041	-0.007127847	0.0169803828	0.0888810234	-0.2839790089	0.075813499	0.0168804662	-0.0441326987	0.0283303174	-0.0550891339	0.0044249923	0.1906078116	0.14756296	0.033942387	0.0699281398	-0.144713723	0.0457138796	0.2035422919	-0.0099781139	0.0406243337	-0.1012977084	0.0144217011	-0.0187565958	0.1232710298	-0.0096465569	-0.0045486858	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	0.0575646	-0.0026976	0.00331368317316	7.277045760000007e-06	-0.0490684	-0.0004071	0.0024077078785599	1.6573041000000044e-07	-0.162481	0.087086	0.0264000753609999	0.007583971396	0.00101954	-0.00045684	1.0394618116e-06	2.0870278560000002e-07	0.00241045	-0.0003939899999999	1.552281200999999e-07	5.810269202500001e-06	-0.000248842	3.9420000000000026e-05	1.553936400000002e-09	6.1922340964e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5107.402636881053	-20.33528371447028	26085561.69521953	413.52376374800014	13693.464980738505	-15.651317255837055	187510983.17871177	244.9637318428628	4780.912102032425	-2.612315200733065	22857120.527360097	6.824190707981032	5864.544192183362	9113.250848006162	1.115817	49.085827	0.1451163	0.0709938	-0.1179987103	0.0328772126	-0.0909100731	-0.0762576717	0.1002211298	-0.047634601	-0.0330669667	-0.1359758248	-0.0486317842	0.0182669966	0.0503007762	-0.0563925748	-0.1526507627	0.0982567502	-0.0275217185	-0.1021668838	0.0605404095	0.0832235203	-0.0518146325	-0.1142565898	0.0902269214	-0.1328642931	-0.0077161914	-0.1273028236	-0.0751924111	0.187246557	0.0987812456	0.1855146942	0.0538781323	-0.1775608071	0.0798975305	-0.088214753	-0.0552963861	0.0290419637	-0.0606442247	-0.0496713323	0.0380570018	-0.1065423418	-0.1866685588	0.0361180347	-0.0286781663	0.1956308034	-0.1129641369	-0.0973890909	0.0595380383	-0.0307482227	-0.0646723776	0.0043406348	0.0110606807	0.0847509921	0.0125762873	-0.1559885644	0.1210250482	-0.0550241654	0.0609426453	-0.0387174756	-0.1949591106	-0.0818048016	0.0692077966	-0.1676470689	0.0788198091	-0.1381542444	-0.1020244688	-0.042826169	0.0118598981	0.0980071008	-0.0214216914	-0.1080975671	0.0868594564	-0.0470696788	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	0.0412232	-0.0163414	0.00169935221824	0.0002670413539599	-0.0367308	0.0123375999999999	0.00134915166864	0.0001522163737599	-0.107537	0.0549439999999999	0.011564206369	0.0030188431359999	0.000523885	-0.000495655	2.74455493225e-07	2.45673879025e-07	0.0018326	-0.00057785	3.3391062250000025e-07	3.35842276e-06	-9.2481e-05	0.000156361	2.4448762321e-08	8.552735361e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5126.601120152842	19.198483271788973	26282039.045152374	368.58175993716105	13674.40350328173	-19.06147745677481	186989311.17056364	363.3399228351343	4792.30033101664	11.388228984214948	22966142.462662198	129.69175939691343	5899.130872020306	9041.736519005382	1.100221	48.399754	0.15189572	0.0918203	-0.0041505797	-0.1034039072	-0.0762293507	-0.0357333634	0.0591107977	-0.0032671082	-0.0562280891	0.0158468485	-0.0647942467	0.0143619556	0.0509009854	0.0165833385	0.0540086792	-0.0309948805	-0.0093759496	-0.225357094	-0.1357890543	0.0156812684	0.0988792266	0.2736664673	-0.2252975487	-0.0465387203	-0.0035265275	-0.0073819936	0.0435495973	-0.1262985127	0.0211628449	-0.1101500331	-0.0907094824	-0.127258301	-0.1914178385	-0.1455682617	0.0051560992	-0.1079724567	0.0169160908	-0.0450693838	0.1538813548	-0.0595758937	0.0095078726	0.1702948241	-0.1027568138	-0.0174197	0.0411343863	0.0467805109	0.0128639132	-0.0306833874	-0.0883285733	0.1166018589	0.1630858307	0.0334385674	0.0150673676	0.1045686528	-0.0507846529	0.2205804891	-0.2887752084	0.0786833483	0.0731979153	0.0423924952	0.0137597597	0.0740082444	-0.01984475	0.174000718	-0.084425713	-0.1273533393	-0.0015720721	0.1312169239	0.0241248106	-0.1391180202	0.0632449302	0.1707929714	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	0.0412017	-2.1500000000000685e-05	0.00169758008289	4.622500000000295e-10	-0.115266	-0.0785352	0.0132862507559999	0.00616777763904	-0.150602	-0.043065	0.022680962404	0.001854594225	0.00106134	0.000537455	1.1264425956e-06	2.8885787702500005e-07	0.0017788	-5.37999999999999e-05	2.894439999999989e-09	3.1641294400000004e-06	-7.82556e-05	1.4225399999999994e-05	2.0236200515999984e-10	6.1239389313600006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5114.704282495642	-11.896837657200194	26160199.897379257	141.53474624177662	13667.051352909632	-7.352150372098549	186788292.683069	54.05411509394884	4791.425379077132	-0.8749519395078096	22957757.163264435	0.7655408964484777	5900.539996097199	9128.156984292844	1.172389	51.574516	0.33863282	0.210326	0.0722541284	-0.0828000809	-0.119647396	0.2181492847	0.0418907589	0.0063283722	0.0910280279	0.1576489084	-0.1340233363	-0.0181178882	0.0450995437	0.035487278	0.1157208515	-0.077986881	0.0794711461	0.0676895632	-0.0021112237	-0.078217342	0.1525082496	0.1465361856	-0.0147492525	0.0382858526	-0.0280386575	0.1217142294	-0.0841146775	0.1440341468	-0.1974876651	0.067538526	0.1078927208	0.001174969	0.0226446859	-0.0538358626	0.0256491504	-0.0862421825	0.1143770747	-0.0310583463	-0.1558910499	-0.0695883246	0.1785706795	0.1400834569	-0.0144332774	0.1272394442	0.0772598339	0.1082653299	-0.0720771568	0.0838400433	0.0053518672	-0.093514893	0.0543839054	0.0509072253	0.0066296077	0.149316956	-0.0568786425	0.0830354476	-0.0662818966	-0.0596486213	-0.0413688299	-0.0072292306	0.1301497911	0.1514125644	-0.0492968347	-0.1442444608	-0.0515394496	-0.0761215894	0.1066755047	-0.0660041988	0.0540843703	0.0347892913	-0.1927898116	0.0579445064	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	0.0356862	-0.0055155	0.00127350487044	3.042074025e-05	-0.0772641	0.0380018999999999	0.00596974114881	0.0014441444036099	-0.304468	-0.153866	0.092700763024	0.023674745956	0.00310338	0.00204204	9.6309674244e-06	4.169927361600001e-06	0.00135813	-0.00042067	1.7696324890000016e-07	1.8445170969e-06	-0.000440534	-0.0003622784	1.3124563910656002e-07	1.94070205156e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5123.761030403544	9.056747907902718	26252927.09668199	82.02468266730025	13699.939839567456	32.888486657824615	187688351.6077676	1081.6525546419075	4784.315970368037	-7.109408709095078	22889679.304318648	50.54369219295694	5877.592520818772	9252.812823927045	1.203515	52.943775	0.2419739	0.14241	-0.0109538058	0.0953323598	0.0155458188	0.0317105349	-0.0763832109	0.0095453572	0.0388627973	-0.0607859894	-0.0244257815	-0.0068562702	-0.0432014035	-0.0361565232	-0.0452809533	0.0416115625	0.0307047474	0.1744185344	-0.0055635562	-0.0415928332	-0.0345985855	-0.1779031086	-0.1374853697	-0.0178329551	0.1456868807	0.0650633237	0.0792001518	0.0382687957	-0.0658123108	-0.1149342293	-0.005455461	0.0275000302	0.0056375334	-0.098825537	-0.0584241923	0.0814452229	0.0151559752	-0.189752155	-0.0595974484	0.1314021638	0.0406516714	-0.0424616865	0.0255406871	0.040808743	-0.0612730803	-0.0620903351	-0.0300439855	0.0439986883	0.1276100076	-0.0514005855	-0.1220653521	-0.0946989363	-0.033104695	-0.0607125888	-0.0678933938	-0.2015659555	-0.0894450473	-0.015341826	0.1271861853	-0.0116009821	0.0328740009	0.0736234774	-0.1191587982	-0.0770689443	-0.0280881869	-0.0047526653	-0.0265887996	0.098345976	-0.0582871808	-0.0227086686	0.0691731298	-0.1491978268	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	0.0302357	-0.0054505	0.00091419755449	2.9707950250000007e-05	-0.0318702	0.0453939	0.00101570964804	0.00206060615721	-0.175493	0.128975	0.030797793049	0.016634550625	0.00268889	-0.00041449	7.230129432100001e-06	1.718019601e-07	0.000855665	-0.0005024649999999	2.524710762249999e-07	7.32162592225e-07	-0.000114399	0.000326135	1.0636403822500001e-07	1.3087131201e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
