global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
5981.792592602863	n/a	35781842.62091848	n/a	14624.459009145748	n/a	213874801.31018424	n/a	5653.541739813544	n/a	31962534.203813955	n/a	6604.490661450164	8305.356972014413	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0516993	n/a	0.0026728176204899	n/a	-0.0845529	n/a	0.00714919289841	n/a	0.094651	n/a	0.008958811801	n/a	0.0035973	n/a	1.294056729e-05	n/a	0.000594494	n/a	n/a	3.53423116036e-07	-0.00069477	n/a	n/a	4.827053529e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5908.498670641619	-73.29392196124354	34910356.54097378	5371.9989964608585	14351.878146342258	-272.58086280349016	205976406.3274565	74300.32676669513	5640.731508616308	-12.810231197236137	31817851.95229681	164.10202332664193	6580.567433563545	8030.957706209047	1.221816	47.773758	0.0737119999999999	0.0400489	-0.1455994142	0.0421927575	-0.0909539489	0.0417081171	-0.074215445	-0.1387666378	-0.1347872282	0.2159469751	-0.3152006247	0.1032412944	-0.0286058606	0.078266713	-0.0137824921	0.112771405	-0.2404543136	0.1911096154	-0.0560420733	0.1561393335	-0.0626815343	0.0874775418	-0.1187838209	0.0257200881	-0.0481481141	0.0127106005	-0.1392192878	0.1476762869	-0.0497266959	0.1313482456	-0.1163720675	0.0477013618	-0.0633457764	0.0042974442	-0.0700221765	0.2575142122	-0.0437411056	0.028409953	-0.0311138379	0.0702480708	-0.0299809876	-0.095784313	0.1271379922	-0.0401754323	-0.0642908262	0.1008053824	0.022234483	0.1271678466	-0.0748078648	-0.0528348084	0.0627884097	0.0713894305	-0.0353225675	-0.0580316694	0.1082531349	0.0240591848	0.0861829844	-0.0128721403	-0.0274959913	-0.0194738522	0.0940502096	0.1065506178	-0.0846099957	-0.0185892669	-0.0125582553	0.0702393996	-0.1315678635	-0.1326860069	0.0071376949	-0.0012418274	0.2456924968	-0.1301424125	0.0291702174	0.0234754321	-0.0786998725	0.1246047887	-0.0401798475	0.0873828412	-0.2254624708	0.1542983512	-0.0211419975	0.0099833902	-0.0090940585	0.0585844837	-0.1576162012	0.1856510377	-0.0020613028	-0.0279973957	0.0379222189	-0.0642365681	-0.0310341541	0.0901567711	0.1214705163	-0.0166036497	-0.0191303915	-0.0140357249	0.0605775519	0.0016633487	0.0497836766	-0.1430371865	-0.1043739478	0.0959969131	-0.074939748	-0.0161512963	-0.0972633349	0.0370683846	0.0695763857	-0.1034843979	-0.0115228591	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	-0.045254	0.0064452999999999	0.002047924516	4.154189208999992e-05	-0.0895529	-0.005	0.00801972189841	2.5000000000000045e-05	0.0879188	-0.0067321999999999	0.00772971539344	4.532251683999991e-05	0.00318739	-0.0004099099999999	1.01594550121e-05	1.680262080999999e-07	-0.0	-0.000594494	3.53423116036e-07	0.0	-0.000588484	0.000106286	1.1296713796000008e-08	3.463134182560001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5902.874620199822	-5.624050441797408	34843928.78179919	31.62994337188162	14237.694735360585	-114.18341098167366	202711951.3773145	13037.851343409791	5647.851133913062	7.119625296753839	31898222.43084306	50.68906436617719	6579.231584316002	8058.826968808732	0.990925	38.745766	0.1420586	0.0814846999999999	-0.0642352538	0.0112549648	-0.1277861706	0.019017492	-0.1081131152	-0.1037682258	-0.1477985435	0.1153438666	-0.1477603016	0.0337175841	0.0061012104	-0.0102203054	-0.0410124834	-0.0470972892	0.0072893909	0.0218682783	0.0413332078	0.0735852922	0.040005051	0.0764137092	-0.1107362084	-0.1014503435	-0.0375951869	-0.0419130522	-0.0752804387	-0.0264496593	-0.0459554496	-0.0143271404	-0.0550529873	0.063915729	0.1425431693	-0.1062724062	-0.0869910591	-0.0469126177	-0.1088776833	-0.0475121877	0.1294569625	0.1861129684	0.0132202105	-0.0654223035	-0.0062549372	-0.0323083891	0.1336920919	0.0935628182	0.0008445088	0.0327599533	0.03154251	-0.0522300984	0.1474314466	-0.0188819102	-0.0964326623	0.0718518375	-0.083506532	0.0748762088	-0.0092071379	0.1690757661	0.0729677494	-0.0206414389	0.0477011417	-0.0623460665	-0.0367582979	0.0326211344	-0.0059935793	0.1499877645	-0.1154123637	-0.1629833015	-0.0278732214	-0.0635223704	0.0553283609	-0.0080800256	0.0791481076	0.0763373191	0.0444773607	0.0206231477	-0.0990908878	0.0130381184	-0.0328354658	-0.1213694363	-0.0302877426	-0.0870305684	-0.0185215673	0.0950994767	-0.1740231901	0.1113287724	0.0847027471	-0.0021121123	0.0521157829	0.1487587709	-0.0549077134	-0.0836627837	-0.0044581572	0.0349465356	0.0206979459	0.0010383795	0.1021202432	0.0368934465	-0.0054687732	0.0687594631	0.0532708846	-0.0242617348	-0.046830088	0.0480717247	-0.0798022526	0.0387020723	-0.1842273424	-0.0639566116	0.1054225053	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	-0.0265797	0.0186743	0.00070648045209	0.00034872948049	-0.0479554	0.0415975	0.00229972038916	0.00173035200625	0.154162	0.0662431999999999	0.023765922244	0.0043881615462399	0.00325083	6.344000000000011e-05	1.05678956889e-05	4.024633600000014e-09	-0.0	0.0	0.0	0.0	-0.000341052	0.000247432	6.1222594624e-08	1.16316466704e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5903.449477460333	0.5748572605107256	34850715.732926674	0.3304608699618963	14207.824608326982	-29.87012703360233	201862280.10098177	892.2244890035407	5642.386878664368	-5.464255248693917	31836529.68852383	29.858085422879014	6567.682075335551	8000.237163919826	0.967454	37.828041	0.045501095	0.0267891	-0.0796856298	-0.0575702755	-0.1118816551	-0.1125174191	0.0039810606	-0.0804677503	-0.1037735747	0.0946606793	-0.0880386781	0.050369432	0.0350916045	-0.0272410007	-0.0517876331	-0.1432724001	-0.0038216786	0.0185448976	0.0662574783	-0.0148443059	0.0804454806	0.0959610355	-0.065364925	-0.0252058037	-0.0305063035	-0.0056786197	-0.0519421286	-0.0541040032	-0.0688642534	0.1110075614	-0.0712699098	-0.0072347021	0.0302609334	-0.142326938	-0.0609614019	-0.0964488088	0.0703655446	-0.1267482865	0.0840508056	-0.0807930325	-0.0553141601	-0.0117159286	0.1161637343	-0.112387999	0.046680186	0.0608105547	-0.0017478777	0.1193668186	0.0687264385	-0.0056897407	-0.1282842363	-0.1121054511	-0.0072106193	-0.1012841914	0.0319911395	0.1091943403	-0.0526929904	-0.1538448371	0.0808860492	-0.1650599866	-0.1437561901	-0.0139011589	-0.026254149	-0.091417225	-0.1007212053	-0.0857654394	-0.0904528301	-0.0731129632	-0.0221248824	-0.0357240732	0.0903095846	-0.0258081506	0.026013005	0.1149748614	-0.0059947705	0.0458333224	-0.0819111401	-0.0359963422	0.0237010115	-0.0764904577	0.1071468536	-0.0345137868	0.0244273247	0.0139611878	-0.0569845455	-0.0537039878	0.0256376365	-0.036248886	-0.1901686397	0.0836686678	-0.0061686182	0.0969113388	0.1023841235	0.0589667488	-0.0301225561	-0.0987134454	-0.1239237789	-0.0186497872	-0.1146835212	0.0597929253	-0.1186985501	-0.0232333961	-0.0264572536	-0.253441255	0.036198918	0.0182969322	-0.1329947372	0.1266197746	0.0031121655	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	-0.0265728	6.900000000000656e-06	0.00070611369984	4.7610000000009045e-11	-0.0556375	-0.0076820999999999	0.00309553140625	5.901466040999996e-05	0.170043	0.015881	0.028914621849	0.000252206161	0.00293047	-0.00032036	8.5876544209e-06	1.026305296e-07	-9.25249e-05	-9.25249e-05	8.56085712001e-09	8.56085712001e-09	-0.000315315	2.573700000000001e-05	6.623931690000008e-10	9.9423549225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5899.473271302383	-3.976206157949491	34803784.87881124	15.810215410515454	14159.702053795803	-48.12255453117905	200497162.2522691	2315.780254606301	5647.437797940229	5.050919275860906	31893553.68160398	25.51178553126326	6569.414048681743	7972.465370930615	0.998715	39.050358	0.040664255	0.0194227	-0.0706923332	-0.064229858	0.0151211073	-0.1501318323	-0.0956313047	-0.0731004516	-0.1026590228	0.072554428	-0.0067078099	0.0894840117	-0.0119838785	0.0039620986	0.0065838902	-0.0735284931	0.0453899992	-0.1721196501	0.0308335331	-0.0235550523	0.0563311825	0.0625416939	-0.0738292058	-0.0168843865	-0.0608529199	0.0851757942	-0.0285043874	0.0299825335	0.1106460725	0.0143209668	0.0131158681	0.0204314282	-0.0312460775	-0.0225171792	0.0581326891	-0.1086585093	0.0411437382	0.0250625481	0.0041218969	0.0601611183	0.0039353333	0.1440331735	-0.0025221205	0.0294173818	-0.0363761907	0.1664976091	-0.0388636458	-0.1715781222	-0.1014273595	0.0561170993	-0.0582395465	0.0083142103	0.112370671	0.0346103848	-0.032463117	-0.0492369327	-0.1151807823	-0.0089001632	-0.0760052048	0.0470075983	0.0406096198	-0.0498186746	0.0295410331	0.0220074689	-0.0820566379	0.0762842535	-0.0844842607	-0.0628697886	-0.0112704793	-0.0185194091	0.0844334298	0.0145124448	-0.0424737793	-0.0398381002	-0.1143164696	-0.0080449859	0.0068477735	0.0286451685	0.076933481	0.0079521218	-0.0164796575	0.0472382636	-0.1078642171	0.0992601467	0.1341082383	-0.0139840114	0.0538065105	-0.0839686694	-0.0927233284	-0.012676011	-0.083966938	0.0121545658	-0.087616532	0.0496544359	-0.1495640783	0.1449071964	-0.0143234725	-0.0896442099	-0.0218865342	-0.0141533035	0.0481223909	-0.115607257	0.1346791192	0.0138799318	0.0429611636	-0.0333643066	0.083964878	-0.0007057432	-0.032311076	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	-0.0233266	0.0032462	0.00054413026756	1.0537814440000008e-05	-0.0710651	-0.0154276	0.00505024843801	0.00023801084176	0.16405	-0.0059929999999999	0.0269124025	3.591604899999998e-05	0.00307257	0.0001421	9.440686404900002e-06	2.019241000000001e-08	-0.000197797	-0.0001052720999999	1.1082215038409996e-08	3.9123653209e-08	-0.000242738	7.257699999999999e-05	5.267420928999999e-09	5.8921736644e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5891.226515720348	-8.246755582034893	34706549.859526515	68.00897762982368	14161.025338712085	1.323284916281409	200534638.6436457	1.7510829696578958	5648.352752429111	0.9149544888823584	31903888.815873515	0.8371417167259777	6566.61374827153	8009.7028722960595	1.004615	39.281067	0.06477222	0.034086	-0.0534424148	-0.018570912	0.1006915682	0.016232255	-0.1394774328	-0.0456514342	-0.0526691564	0.0728300076	0.005869519	0.1035280224	-0.0310031317	0.1068214565	0.0161427742	0.045233433	0.0074470558	-0.1213016822	0.0130488092	-0.0893393919	0.087930994	0.0600720237	-0.1486287289	-0.0128930651	0.1004638603	-0.0405743108	-0.0558173879	-0.10326898	0.0736706406	0.2314870897	0.1633419352	-0.0974586346	0.0963920167	0.0486992263	-0.1010114511	-0.0482486919	-0.0092028809	0.0538309351	0.026235803	-0.0295401753	-0.0152160169	-0.0001105677	-0.0444248918	0.0950837257	-0.0742750395	-0.0492502404	-0.0953242924	-0.0291182687	0.0922833232	0.0048837141	-0.083273233	-0.0272341524	0.0756057601	0.1483871204	0.1542634443	-0.0350837969	-0.072479243	0.1133501298	0.0536621037	-0.0280392968	0.086880876	0.1615518731	-0.0631159005	-0.0679265604	-0.0784949465	-0.0026409627	-0.0701374244	-0.0900056164	-0.0199400015	0.0283402195	0.0522439101	-0.1611135439	-0.1025305678	0.0888618213	-0.1383973234	-0.1565168495	0.1077005282	-0.0995444797	-0.0009630765	-0.0830976456	0.0345854318	-0.1715922263	0.0904771896	-0.0149633417	0.146543864	-0.0138082856	0.0224553455	0.0381147539	-0.0591789334	0.0717018413	0.0735362291	-0.0228452637	-0.1376355613	-0.0355487647	0.0273195637	0.0182921481	-0.013944571	-0.0410141339	-0.0853731688	-0.0352858382	-0.0240741055	-0.0670779384	-0.0036841149	0.0023193084	-0.1404114824	-0.0516282998	-0.0932191232	-0.155455982	-0.182864581	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	-0.0220383	0.0012882999999999	0.00048568666689	1.659716889999998e-06	-0.0580626	0.0130025	0.00337126551876	0.00016906500625	0.188189	0.0241389999999999	0.035415099721	0.0005826913209999	0.00274138	-0.00033119	7.515164304399999e-06	1.096868161000002e-07	-9.27136e-05	0.0001050833999999	1.1042520955559996e-08	8.59581162496e-09	-0.000333313	-9.057500000000002e-05	8.203830625000003e-09	1.1109755596900001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5901.716719689736	10.490203969387949	34830260.23946538	110.04437931936268	14167.58586378114	6.560525069055075	200720489.2076112	43.040489181700096	5638.690010985784	-9.662741443326922	31794825.039990865	93.36857220058764	6552.546561093563	8033.303142106874	1.156138	45.205727	0.13010718	0.0809304	0.0042619248	0.1595796765	0.0175936992	0.0746395027	-0.0259096991	-0.0416127046	0.0968079244	0.1585220781	0.0228469016	0.0096626306	-0.060808631	-0.0048288922	0.0725302505	0.0599533499	-0.0597842387	-0.0124439183	-0.057809049	-0.0808629807	0.000874566	0.0493769525	0.0495612846	0.0744617256	0.0624607334	-0.0406540788	-0.0177495241	-0.0271817691	-0.1245900921	0.0071229985	0.0709467419	0.2460123107	0.0218338521	0.0481282888	0.074002826	0.0471898137	-0.0868865376	0.0869618225	-0.1101781864	0.0054749155	-0.0049112009	-0.0693733402	0.1850048884	-0.0374011063	-0.0472375642	-0.0528554357	-0.0475101557	-0.040865918	0.1918595757	-0.0720101962	0.1320076714	0.0025665735	0.0310848661	-0.0088910508	0.0455220503	-0.0141662297	0.0480708899	-0.1564206099	-0.1006395168	0.1217769358	0.0438408105	0.1352105718	-0.0269930951	-0.092970486	0.1958175566	0.0365241598	-0.0499494109	0.075156245	0.0447869713	0.0322376722	0.0722177661	-0.1377895811	0.03484786	0.0032340923	0.0539729682	-0.1757576212	-0.1332907556	-0.010502686	0.0255811491	0.0915829836	-0.1536245632	0.0036163858	-0.0284421897	-0.0054995333	-0.0099838368	0.0167255048	0.0369053463	0.1787114367	0.1017528762	0.0088451661	0.0149274319	0.0144784681	0.1706785805	0.0386001268	0.1954612196	0.0982566204	-0.0267977419	0.0001309516	-0.0512058062	-0.0296293129	0.0975992811	0.0187949058	-0.0665917479	-0.0337063703	-0.0504185086	0.0564625138	0.2156826663	-0.0509956923	0.0268484489	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	-0.0266121	-0.0045737999999999	0.00070820386641	2.0919646439999997e-05	-0.0465939	0.0114686999999999	0.00217099151721	0.0001315310796899	0.170291	-0.0178979999999999	0.0289990246809999	0.0003203384039999	0.00118812	-0.0015532599999999	1.4116291344e-06	2.4126166275999994e-06	0.000238615	0.0003313285999999	1.0977864117796e-07	5.6937118225e-08	-0.000372058	-3.874499999999997e-05	1.5011750249999976e-09	1.3842715536399997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5897.170776918425	-4.5459427713112746	34776623.17214066	20.66559568003723	14135.977905005147	-31.6079587759923	199825871.3307937	999.0630579848288	5629.889254505409	-8.80075648037564	31695653.017995466	77.45331462687382	6533.341840656487	8047.510512166145	0.969326	37.901253	0.0787401499999999	0.0452925	0.0207691999	0.1023306865	-0.0679905422	0.0435001927	0.0491593339	0.0014164835	0.0816217602	0.0788095663	0.0715988483	-0.0572468069	-0.0713525115	-0.0781437587	0.050652955	0.0207472549	0.1024742838	0.0968761952	-0.0722853541	0.0431281472	-0.0241547123	0.0196731161	0.1186345424	-0.0129309727	0.0016070972	0.1548302824	0.0059273562	0.0430193032	-0.0042372342	-0.0449952062	-0.010983269	-0.0502963438	0.0513733656	-0.0789336483	0.0308624512	-0.0647083753	0.1233774296	-0.0505029225	-0.0841042776	0.0700918198	0.0706577252	-0.0756265801	-0.0870443936	-0.0758219826	0.0201429373	-0.2750159675	-0.0356675629	-0.0270073626	0.0347974218	0.0776407175	-0.0914937072	-0.0730507475	0.0061412487	0.2091098245	0.1136216919	-0.0133047277	0.0431382199	-0.0037953082	0.0108558254	-0.0333245964	0.0054108874	0.0384968333	-0.0423396473	-0.027356771	-0.0830800039	0.030888586	-0.0009032236	0.1039929419	0.1566994708	0.0195287047	0.008185453	0.0543818898	0.0668464925	-0.0499657306	-0.0581864546	0.0569200341	-0.0530203839	-0.0253015884	0.0642154215	-0.0818852234	-0.0096812117	-0.0193321675	-0.097779201	0.0196378198	0.0591618729	-0.1821055004	-0.1006202183	0.0250851895	0.0769023024	0.049582156	0.1925432396	-0.0690439975	-0.0246588892	-0.0925288869	-0.0275396752	-0.0692881069	-0.0747235546	0.0694025787	-0.1339982288	0.0151100924	0.0594480895	0.1204114976	0.0076829914	0.0072168002	-0.1333622567	-0.1002628158	-0.057104247	-0.0712812542	-0.014888689	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	-0.0266309	-1.8799999999999373e-05	0.0007092048348099	3.5343999999997634e-10	-0.0630608	-0.0164669	0.00397666449664	0.00027115879561	0.204392	0.0341009999999999	0.0417760896639999	0.0011628782009999	0.000895562	-0.0002925579999999	8.020312958440001e-07	8.559018336399997e-08	0.000205545	-3.306999999999998e-05	1.0936248999999987e-09	4.2248747025e-08	-0.000134617	0.000237441	5.6378228481e-08	1.8121736689e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5891.159841603446	-6.010935314979179	34705764.279321134	36.13134336086384	14119.886760423173	-16.09114458197473	199371202.1271736	258.9249339580148	5627.021953282104	-2.867301223304821	31663376.06271874	8.221416305165324	6531.794842667669	8009.920417420642	0.918794	35.925419	0.06477175	0.03313	0.0550125799	0.0766463258	-0.0876102441	-0.021871877	0.1040588056	0.0210369839	0.0912402538	0.0507172473	0.0941672998	-0.1315934854	-0.024488499	-0.0607076571	0.0649004572	-0.0439380727	0.0811506759	0.0627748231	0.010568089	0.0814544752	-0.052115724	-0.0047704701	0.0252196028	-0.0074028095	-0.1105606186	0.0172593542	0.1102652991	0.0169642032	-0.0083500544	0.1202564141	-0.0693475705	-0.0003967768	0.0054936772	0.0359112676	0.0934545729	0.0251566565	0.0444618484	0.0594352559	-0.0263569873	0.0241279148	-0.0533033748	0.0620063584	-0.0364657091	0.1394857153	0.0237737281	-0.1334522497	-0.1326231032	0.0013616634	-0.1183825081	0.0470506071	0.0946573634	0.0256945158	0.0433406389	0.0374885468	-0.123792167	-0.0077422702	0.1002436272	0.0097572501	0.0029546303	-0.1407522003	0.0034989814	-0.0568447968	0.1131493691	0.1548054442	0.177073312	-0.1587247453	0.0143959686	0.0570934943	0.0616603538	-0.0392659931	0.0391536619	0.0860067165	-0.0983228837	0.0360136604	0.0258151713	0.0296320519	-0.0910660586	0.0554821739	-0.0018391951	0.045013649	0.0652628813	0.0293273305	0.0915562888	-0.0378587657	0.0676645808	-0.0775187599	0.0070728118	0.1326407557	0.0913885465	0.0130798	0.0451796429	-0.1052963379	-0.1084445023	-0.0055265148	-0.0897389631	0.0141618119	0.065953638	0.0432013153	0.2282571505	-0.022407104	0.0277114361	-0.0325290277	-0.0544714174	0.1363996992	0.0013747396	-0.0125662165	0.0146495133	0.2042252432	0.0296639852	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	-0.0265983	3.2600000000000684e-05	0.0007074695628899	1.0627600000000444e-09	-0.0550618	0.007999	0.00303180181924	6.398400099999999e-05	0.222007	0.017615	0.049287108049	0.000310288225	0.000453221	-0.000442341	2.05409274841e-07	1.9566556028100002e-07	-0.0	-0.000205545	4.2248747025e-08	0.0	0.0	0.000134617	1.8121736689e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5891.892969147736	0.7331275442902552	34714402.75989252	0.5374759961970601	14097.872740961706	-22.014019461466887	198750015.82035112	484.6170528498429	5623.793706709974	-3.228246572130047	31627055.655630708	10.421575930469398	6523.294784578792	7969.513979382129	1.012456	39.587643	0.0802216049999999	0.0442852	0.0586982064	0.0206274131	0.0792120773	-0.0927812807	0.0533616386	0.0544070571	0.0932227924	-0.0619863385	0.1264133045	-0.1125243907	0.0071477212	-0.0055121695	-0.0443255495	-0.1041035577	0.0596219559	-0.0558047852	-0.004307761	-0.001319668	-0.0174398661	-0.0729132282	0.159820946	0.0137313291	0.0278778591	0.0963642484	0.016404412	0.0663894432	0.0181008668	-0.0930314822	-0.116294534	0.0442810564	-0.0789411158	0.0889262455	-0.0277914669	-0.1003641597	-0.0441094296	0.0154295463	-0.1044835354	-0.0795676163	-0.2196151006	0.1978152371	0.0345416634	-0.0567388365	-0.0487403263	-0.0731792829	0.0177687853	0.0710936463	0.0140579137	-0.096905664	-0.0237405864	0.0232305891	0.0177239062	0.0762788035	-0.1202340455	-0.0891706863	-0.0147065013	0.0624212653	-0.1082526289	0.0155681546	0.1291422709	0.0181047179	-0.0157680126	0.0442545361	-0.1067956452	0.0411330319	0.0602643732	0.1350273156	0.0945998519	0.0151647148	-0.0682903165	0.0670051598	0.032504576	-0.0822466894	-0.0108552074	0.0759354203	-0.0430040131	0.0642538125	0.0072741999	0.007297478	0.0459678558	0.0968239378	0.0621798317	-0.1219624475	0.154916047	-0.0202541017	0.2221867221	-0.0659297126	-0.0709955859	-0.0353692103	-0.0611997491	-0.0493823619	0.1465204821	-0.1411544734	0.0199976704	0.0904425982	0.0244008387	0.033492142	-0.0334827062	0.0348039831	0.009661444	-0.0060416304	-0.077525742	0.1431963618	-0.0472494558	-0.0224556296	0.1122707763	-0.0155162415	-0.0798508514	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	-0.00738387	0.0192144299999999	5.45215361769e-05	0.0003691943202248	-0.0648197	-0.0097578999999999	0.0042015935080899	9.521661240999986e-05	0.259705	0.037698	0.067446687025	0.001421139204	0.000517386	6.416499999999998e-05	2.67688272996e-07	4.1171472249999975e-09	-8.49465e-05	-8.49465e-05	7.215907862250001e-09	7.215907862250001e-09	0.000121914	0.000121914	1.4863023396e-08	1.4863023396e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
