TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,5,2,2,1,2.550000e+00,1.0,0.0,2.4000183e-06,16.582687,20.58303,20.78188,2.0,21.413332,0.6314528,21.513784,4.3185472,25.834297,5.0,25.83445,26.84109,6.0592103,26.841284,27.842806,--
2,2,4,2,1,4,1.700000e+00,1.0,1.0,--,--,--,28.036417,7.0,28.663124,0.6267083,28.7635,3.4732916,32.23873,9.0,32.238865,33.24519,5.208772,33.245342,37.24704,--
3,3,1,1,1,1,1.700000e+00,1.0,2.0,--,--,--,37.25322,7.0,37.87974,0.6265241,37.980087,3.473476,41.454937,6.0,41.455055,42.460167,5.206949,42.46032,43.46233,--
4,4,5,2,2,2,2.550000e+00,1.0,3.0,--,--,--,43.655262,2.0,44.38155,0.7262904,44.481922,4.2237096,48.70716,5.0,48.70728,49.71321,6.057952,49.713364,51.71466,--
5,5,3,1,3,2,8.500000e-01,1.0,4.0,--,--,--,51.717606,2.0,52.146984,0.4293769,52.24735,2.8206232,55.06993,8.0,55.070045,56.07703,4.3594236,56.077175,58.079056,--
6,6,6,2,3,2,1.700000e+00,1.0,5.0,--,--,--,58.26912,2.0,58.99819,0.729073,59.098568,3.370927,62.470848,7.0,62.47097,63.476143,5.2070208,63.47629,65.478264,--
7,7,4,2,1,4,1.700000e+00,1.0,6.0,--,--,--,65.674095,7.0,66.19675,0.52265,66.29714,3.57735,69.8766,7.0,69.87672,70.88116,5.2070603,70.88131,74.88301,--
8,8,3,1,3,4,8.500000e-01,1.0,7.0,--,--,--,74.88597,2.0,75.41356,0.5275888,75.51392,2.7224112,78.238625,8.0,78.23874,79.24318,4.3572097,79.24333,83.24459,--
9,9,4,2,1,3,8.500000e-01,1.0,8.0,--,--,--,83.43429,2.0,84.06331,0.62902,84.16366,2.62098,86.78575,3.0,86.78587,87.791084,4.356799,87.79124,90.79324,--
10,10,4,2,1,1,8.500000e-01,1.0,9.0,--,--,--,90.97852,7.0,91.50017,0.521648,91.60054,2.728352,94.33128,9.0,94.33142,95.335175,4.356648,95.33532,96.337074,--
11,11,4,2,1,2,8.500000e-01,1.0,10.0,--,--,--,96.52355,2.0,97.04683,0.5232768,97.147194,2.7267232,99.87587,3.0,99.875984,100.88086,4.3573055,100.881004,102.88299,--
12,12,6,2,3,1,1.700000e+00,1.0,11.0,--,--,--,103.076355,7.0,103.69924,0.6228857,103.79964,3.4771142,107.28004,1.0,107.28015,108.28604,5.2096877,108.286194,109.28806,--
13,13,4,2,1,3,8.500000e-01,1.0,12.0,--,--,--,109.47723,2.0,110.213455,0.7362301,110.31392,2.5137699,112.82855,2.0,112.828674,113.83469,4.357462,113.834854,116.836044,--
14,14,5,2,2,3,1.700000e+00,1.0,13.0,--,--,--,117.024124,2.0,117.76361,0.7394821,117.86397,3.360518,121.22648,5.0,121.22659,122.23118,5.207051,122.23133,125.23272,--
15,15,3,1,3,4,8.500000e-01,1.0,14.0,--,--,--,125.23557,2.0,125.96333,0.7277566,126.06367,2.5222435,128.58833,7.0,128.58844,129.59338,4.3578143,129.59357,133.59543,--
16,16,4,2,1,2,8.500000e-01,1.0,15.0,--,--,--,133.78413,7.0,134.51358,0.7294492,134.61395,2.5205507,137.1369,7.0,137.13702,138.14244,4.3583117,138.1426,140.14412,--
17,17,6,2,3,1,1.700000e+00,1.0,16.0,--,--,--,140.33206,2.0,141.16335,0.8312774,141.26373,3.2687225,144.53502,9.0,144.53513,145.54031,5.20824,145.54047,146.54187,--
18,18,1,1,1,2,1.700000e+00,1.0,17.0,--,--,--,146.54485,2.0,147.17981,0.6349762,147.2802,3.4650238,150.74702,1.0,150.74715,151.75238,5.207537,151.75252,153.754,--
19,19,5,2,2,4,8.500000e-01,1.0,18.0,--,--,--,153.94101,2.0,154.56525,0.6242305,154.66559,2.6257696,157.29228,5.0,157.2924,158.29674,4.355729,158.2969,162.29814,--
20,20,6,2,3,4,1.700000e+00,1.0,19.0,--,--,--,162.48775,2.0,163.1128,0.6250505,163.21317,3.4749496,166.6894,8.0,166.68953,167.69495,5.207205,167.6951,171.69745,--
